actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
86,PT03M29.00S,2024-02-07T00:57:02.6Z,1,REGULAR,rebound,defensive,[],201959,,,1610612752,25,13,2024-02-07T00:57:13Z,860000,False,,,0,,T. Gibson REBOUND (Off:0 Def:1),[201959],1610612752.0,NYK,,,,Gibson,T. Gibson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,85.0,1.0,1.0,0.0,,,,,,,
87,PT03M24.00S,2024-02-07T00:57:07.6Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],201959,7.30946123521682,3.6764705882352944,1610612752,25,13,2024-02-07T00:58:35Z,870000,False,232.0,16.0,1,left,MISS T. Gibson running 3PT,[201959],1610612752.0,NYK,running,,,Gibson,T. Gibson,,,,,Right Corner 3,24+ Right,23.22,Missed,,,,,,,,,,,,,,,,,,
88,PT03M20.00S,2024-02-07T00:57:11.6Z,1,REGULAR,rebound,defensive,[],1628379,,,1610612763,25,13,2024-02-07T00:57:20Z,880000,False,,,0,,L. Kennard REBOUND (Off:0 Def:1),[1628379],1610612763.0,MEM,,,,Kennard,L. Kennard,,,,,Right Corner 3,24+ Right,,,,,,,,,,87.0,1.0,1.0,0.0,,,,,,,
89,PT03M16.00S,2024-02-07T00:57:17.8Z,1,REGULAR,foul,personal,[],1628973,,,1610612763,25,13,2024-02-07T00:57:25Z,890000,False,,,0,,J. Brunson personal FOUL (1 PF),"[1628973, 1631246]",1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,202041.0,,,1.0,0.0,Williams Jr.,1631246.0
91,PT03M10.00S,2024-02-07T00:57:38.8Z,1,REGULAR,3pt,Jump Shot,[],1628379,81.42247043363994,6.127450980392156,1610612763,25,16,2024-02-07T00:57:43Z,910000,False,-219.0,122.0,1,right,L. Kennard 25' 3PT  (3 PTS) (T. Evbuomwan 1 AST),"[1628379, 1641787]",1610612763.0,MEM,,,,Kennard,L. Kennard,,,,,Above the Break 3,24+ Left Center,25.11,Made,3.0,T. Evbuomwan,1641787.0,1.0,,,,,,,,,,,,,,
93,PT02M52.00S,2024-02-07T00:57:59.2Z,1,REGULAR,turnover,palming,[],1628973,,,1610612752,25,16,2024-02-07T00:58:05Z,930000,False,,,0,,J. Brunson palming TURNOVER (1 TO),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Mid-Range,16-24 Left Center,,,,,,,1.0,,,,,,,1629178.0,,,,,,
94,PT02M36.00S,2024-02-07T00:58:24.9Z,1,REGULAR,foul,personal,['2freethrow'],1630173,,,1610612763,25,16,2024-02-07T00:58:33Z,940000,False,,,0,,P. Achiuwa shooting personal FOUL (1 PF) (Jackson 2 FT),"[1630173, 1641713]",1610612752.0,NYK,shooting,,,Achiuwa,P. Achiuwa,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,202007.0,,,1.0,0.0,Jackson,1641713.0
96,PT02M36.00S,2024-02-07T00:59:02.3Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],1641713,,,1610612763,25,16,2024-02-07T00:59:02Z,960000,False,,,0,,MISS G. Jackson Free Throw 1 of 2,[1641713],1610612763.0,MEM,,,,Jackson,G. Jackson,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
97,PT02M36.00S,2024-02-07T00:59:02.3Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612763,25,16,2024-02-07T00:59:02Z,970000,False,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,96.0,,,,,,,,,,
98,PT02M36.00S,2024-02-07T00:59:23.1Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],1641713,,,1610612763,25,17,2024-02-07T00:59:23Z,980000,False,,,0,,G. Jackson Free Throw 2 of 2 (1 PTS),[1641713],1610612763.0,MEM,,,,Jackson,G. Jackson,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
99,PT02M25.00S,2024-02-07T00:59:36.8Z,1,REGULAR,foul,personal,['2freethrow'],1631246,,,1610612752,25,17,2024-02-07T00:59:43Z,990000,False,,,0,,V. Williams Jr. shooting personal FOUL (1 PF) (Brunson 2 FT),"[1631246, 1628973]",1610612763.0,MEM,shooting,,,Williams Jr.,V. Williams Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,202041.0,,,1.0,0.0,Brunson,1628973.0
101,PT02M25.00S,2024-02-07T01:00:15.4Z,1,REGULAR,freethrow,1 of 2,[],1628973,,,1610612752,26,17,2024-02-07T01:00:15Z,1010000,False,,,0,,J. Brunson Free Throw 1 of 2 (12 PTS),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,Made,12.0,,,,,,,,,,,,,,,,,
102,PT02M25.00S,2024-02-07T01:00:33.5Z,1,REGULAR,freethrow,2 of 2,[],1628973,,,1610612752,27,17,2024-02-07T01:00:33Z,1020000,False,,,0,,J. Brunson Free Throw 2 of 2 (13 PTS),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,Made,13.0,,,,,,,,,,,,,,,,,
103,PT02M12.00S,2024-02-07T01:00:49.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201565,94.56307490144546,51.71568627450981,1610612763,27,19,2024-02-07T01:00:55Z,1030000,False,9.0,-1.0,1,right,D. Rose driving reverse Layup (2 PTS) (L. Kennard 1 AST),"[201565, 1628379]",1610612763.0,MEM,driving reverse,,,Rose,D. Rose,,,,,Restricted Area,0-8 Center,0.87,Made,2.0,L. Kennard,1628379.0,1.0,,,,,,,,,,,,,,
105,PT01M54.00S,2024-02-07T01:01:07.6Z,1,REGULAR,turnover,lost ball,[],1628978,,,1610612752,27,19,2024-02-07T01:01:11Z,1050000,False,,,0,,D. DiVincenzo lost ball TURNOVER (1 TO),"[1628978, 1628379]",1610612752.0,NYK,,,,DiVincenzo,D. DiVincenzo,,,,,Mid-Range,16-24 Left Center,,,,,,,1.0,Kennard,1628379.0,,,,,,,,,,,
106,PT01M54.00S,2024-02-07T01:01:07.6Z,1,REGULAR,steal,,[],1628379,,,1610612763,27,19,2024-02-07T01:01:09Z,1060000,False,,,0,,L. Kennard STEAL (1 STL),[1628379],1610612763.0,MEM,,,,Kennard,L. Kennard,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
107,PT01M44.00S,2024-02-07T01:01:17.2Z,1,REGULAR,turnover,lost ball,[],1631246,,,1610612763,27,19,2024-02-07T01:01:23Z,1070000,False,,,0,,V. Williams Jr. lost ball TURNOVER (1 TO),"[1631246, 1628973]",1610612763.0,MEM,,,,Williams Jr.,V. Williams Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1.0,Brunson,1628973.0,,,,,,,,,,,
108,PT01M44.00S,2024-02-07T01:01:17.2Z,1,REGULAR,steal,,[],1628973,,,1610612752,27,19,2024-02-07T01:01:19Z,1080000,False,,,0,,J. Brunson STEAL (2 STL),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
109,PT01M38.00S,2024-02-07T01:01:23.5Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1630540,6.1268068331143235,50.73529411764706,1610612752,27,19,2024-02-07T01:01:49Z,1090000,False,-4.0,5.0,1,left,MISS M. McBride running Layup,[1630540],1610612752.0,NYK,running,,,McBride,M. McBride,,,,,Restricted Area,0-8 Center,0.63,Missed,,,,,,,,,,,,,,,,,,
110,PT01M36.00S,2024-02-07T01:01:25.5Z,1,REGULAR,rebound,defensive,[],1641713,,,1610612763,27,19,2024-02-07T01:01:49Z,1100000,False,,,0,,G. Jackson REBOUND (Off:0 Def:2),[1641713],1610612763.0,MEM,,,,Jackson,G. Jackson,,,,,Restricted Area,0-8 Center,,,,,,,,,,109.0,2.0,2.0,0.0,,,,,,,
111,PT01M33.00S,2024-02-07T01:01:28.4Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1628379,77.7431011826544,88.48039215686273,1610612763,27,19,2024-02-07T01:03:15Z,1110000,False,192.0,157.0,1,right,MISS L. Kennard 24' running 3PT,[1628379],1610612763.0,MEM,running,,,Kennard,L. Kennard,,,,,Above the Break 3,24+ Right Center,24.81,Missed,,,,,,,,,,,,,,,,,,
112,PT01M31.00S,2024-02-07T01:01:30.4Z,1,REGULAR,rebound,defensive,[],1630173,,,1610612752,27,19,2024-02-07T01:01:38Z,1120000,False,,,0,,P. Achiuwa REBOUND (Off:0 Def:2),[1630173],1610612752.0,NYK,,,,Achiuwa,P. Achiuwa,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,111.0,2.0,2.0,0.0,,,,,,,
113,PT01M06.00S,2024-02-07T01:01:55.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628978,5.863994743758213,47.05882352941176,1610612752,29,19,2024-02-07T01:04:22Z,1130000,False,15.0,3.0,1,left,D. DiVincenzo driving finger roll Layup (5 PTS),[1628978],1610612752.0,NYK,driving finger roll,,,DiVincenzo,D. DiVincenzo,,,,,Restricted Area,0-8 Center,1.49,Made,5.0,,,,,,,,,,,,,,,,,
114,PT00M40.60S,2024-02-07T01:02:25.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631246,93.77463863337714,52.20588235294118,1610612763,29,21,2024-02-07T01:05:28Z,1140000,False,11.0,6.0,1,right,V. Williams Jr. driving Layup (5 PTS),[1631246],1610612763.0,MEM,driving,,,Williams Jr.,V. Williams Jr.,,,,,Restricted Area,0-8 Center,1.25,Made,5.0,,,,,,,,,,,,,,,,,
116,PT00M29.10S,2024-02-07T01:03:00.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628973,7.703679369250986,50.245098039215684,1610612752,31,21,2024-02-07T01:09:31Z,1160000,False,-1.0,20.0,1,left,J. Brunson driving finger roll Layup (15 PTS),[1628973],1610612752.0,NYK,driving finger roll,,,Brunson,J. Brunson,,,,,Restricted Area,0-8 Center,1.99,Made,15.0,,,,,,,,,,,,,,,,,
117,PT00M13.70S,2024-02-07T01:03:34.0Z,1,REGULAR,3pt,Jump Shot,[],1641713,93.51182654402102,1.9607843137254901,1610612763,31,24,2024-02-07T01:03:38Z,1170000,False,-240.0,8.0,1,right,G. Jackson 24' 3PT  (4 PTS) (D. Rose 1 AST),"[1641713, 201565]",1610612763.0,MEM,,,,Jackson,G. Jackson,,,,,Left Corner 3,24+ Left,24.04,Made,4.0,D. Rose,201565.0,1.0,,,,,,,,,,,,,,
119,PT00M00.30S,2024-02-07T01:03:50.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628973,19.267411300919843,58.08823529411765,1610612752,33,24,2024-02-07T01:10:48Z,1190000,False,-40.0,129.0,1,left,J. Brunson 13' turnaround Jump Shot (17 PTS),[1628973],1610612752.0,NYK,turnaround,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),8-16 Center,13.48,Made,17.0,,,,,,,,,,,,,,,,,
122,PT00M00.00S,2024-02-07T01:04:40.9Z,1,REGULAR,period,end,[],0,,,1610612763,33,24,2024-02-07T01:04:40Z,1210000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,PT12M00.00S,2024-02-07T01:06:29.8Z,2,REGULAR,substitution,out,['startperiod'],1630173,,,1610612763,33,24,2024-02-07T01:06:42Z,1220000,False,,,0,,SUB out: P. Achiuwa,[1630173],1610612752.0,NYK,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,,,,,,,,,
124,PT12M00.00S,2024-02-07T01:06:29.8Z,2,REGULAR,substitution,out,['startperiod'],1628973,,,1610612763,33,24,2024-02-07T01:06:42Z,1230000,False,,,0,,SUB out: J. Brunson,[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,,,
125,PT12M00.00S,2024-02-07T01:06:29.8Z,2,REGULAR,substitution,out,['startperiod'],1631246,,,1610612763,33,24,2024-02-07T01:06:42Z,1240000,False,,,0,,SUB out: V. Williams Jr.,[1631246],1610612763.0,MEM,,,,Williams Jr.,V. Williams Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
126,PT12M00.00S,2024-02-07T01:06:29.8Z,2,REGULAR,substitution,out,['startperiod'],1628379,,,1610612763,33,24,2024-02-07T01:06:42Z,1250000,False,,,0,,SUB out: L. Kennard,[1628379],1610612763.0,MEM,,,,Kennard,L. Kennard,,,,,,,,,,,,,,,,,,,,,,,,,,
127,PT12M00.00S,2024-02-07T01:06:29.8Z,2,REGULAR,substitution,in,['startperiod'],1628404,,,1610612763,33,24,2024-02-07T01:06:42Z,1260000,False,,,0,,SUB in: J. Hart,[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,,,
128,PT12M00.00S,2024-02-07T01:06:29.8Z,2,REGULAR,substitution,in,['startperiod'],1630201,,,1610612763,33,24,2024-02-07T01:06:42Z,1270000,False,,,0,,SUB in: M. Flynn,[1630201],1610612752.0,NYK,,,,Flynn,M. Flynn,,,,,,,,,,,,,,,,,,,,,,,,,,
129,PT12M00.00S,2024-02-07T01:06:29.8Z,2,REGULAR,substitution,in,['startperiod'],1629723,,,1610612763,33,24,2024-02-07T01:06:42Z,1280000,False,,,0,,SUB in: J. Konchar,[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,,,,,,,,,,,,,,,,,,,
130,PT12M00.00S,2024-02-07T01:06:29.8Z,2,REGULAR,substitution,in,['startperiod'],1631223,,,1610612763,33,24,2024-02-07T01:06:42Z,1290000,False,,,0,,SUB in: D. Roddy,[1631223],1610612763.0,MEM,,,,Roddy,D. Roddy,,,,,,,,,,,,,,,,,,,,,,,,,,
131,PT12M00.00S,2024-02-07T01:06:32.1Z,2,REGULAR,period,start,[],0,,,1610612763,33,24,2024-02-07T01:06:42Z,1300000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,PT11M47.00S,2024-02-07T01:06:43.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201565,94.43166885676742,44.11764705882353,1610612763,33,24,2024-02-07T01:06:49Z,1310000,False,-29.0,0.0,1,right,MISS D. Rose driving Layup,[201565],1610612763.0,MEM,driving,,,Rose,D. Rose,,,,,Restricted Area,0-8 Center,2.94,Missed,,,,,,,,,,,,,,,,,,
134,PT11M45.00S,2024-02-07T01:06:45.8Z,2,REGULAR,rebound,defensive,[],1628404,,,1610612752,33,24,2024-02-07T01:06:49Z,1330000,False,,,0,,J. Hart REBOUND (Off:0 Def:1),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,Restricted Area,0-8 Center,,,,,,,,,,132.0,1.0,1.0,0.0,,,,,,,
135,PT11M37.00S,2024-02-07T01:06:54.1Z,2,REGULAR,3pt,Jump Shot,[],1628978,6.1268068331143235,2.696078431372549,1610612752,33,24,2024-02-07T01:07:01Z,1340000,False,237.0,5.0,1,left,MISS D. DiVincenzo 3PT,[1628978],1610612752.0,NYK,,,,DiVincenzo,D. DiVincenzo,,,,,Right Corner 3,24+ Right,23.66,Missed,,,,,,,,,,,,,,,,,,
136,PT11M35.00S,2024-02-07T01:06:56.1Z,2,REGULAR,rebound,defensive,[],1631223,,,1610612763,33,24,2024-02-07T01:07:01Z,1350000,False,,,0,,D. Roddy REBOUND (Off:0 Def:1),[1631223],1610612763.0,MEM,,,,Roddy,D. Roddy,,,,,Right Corner 3,24+ Right,,,,,,,,,,135.0,1.0,1.0,0.0,,,,,,,
137,PT11M17.00S,2024-02-07T01:07:14.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201565,93.77463863337714,57.35294117647059,1610612763,33,24,2024-02-07T01:07:21Z,1360000,False,37.0,6.0,1,right,MISS D. Rose driving Layup,[201565],1610612763.0,MEM,driving,,,Rose,D. Rose,,,,,Restricted Area,0-8 Center,3.73,Missed,,,,,,,,,,,,,,,,,,
138,PT11M15.00S,2024-02-07T01:07:16.4Z,2,REGULAR,rebound,defensive,[],1628404,,,1610612752,33,24,2024-02-07T01:07:21Z,1370000,False,,,0,,J. Hart REBOUND (Off:0 Def:2),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,Restricted Area,0-8 Center,,,,,,,,,,137.0,2.0,2.0,0.0,,,,,,,
139,PT10M59.00S,2024-02-07T01:07:32.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630540,5.469776609724048,51.225490196078425,1610612752,35,24,2024-02-07T01:07:35Z,1380000,False,-6.0,-1.0,1,left,M. McBride driving Layup (2 PTS),[1630540],1610612752.0,NYK,driving,,,McBride,M. McBride,,,,,Restricted Area,0-8 Center,0.62,Made,2.0,,,,,,,,,,,,,,,,,
140,PT10M42.00S,2024-02-07T01:07:48.8Z,2,REGULAR,3pt,Jump Shot,[],1641713,76.69185282522996,10.53921568627451,1610612763,35,24,2024-02-07T01:07:54Z,1390000,False,-197.0,167.0,1,right,MISS G. Jackson 25' pullup 3PT,[1641713],1610612763.0,MEM,pullup,,,Jackson,G. Jackson,,,,,Above the Break 3,24+ Left Center,25.82,Missed,,,,,,,,,,,,,,,,,,
141,PT10M40.00S,2024-02-07T01:07:50.8Z,2,REGULAR,rebound,defensive,[],1628404,,,1610612752,35,24,2024-02-07T01:07:54Z,1400000,False,,,0,,J. Hart REBOUND (Off:0 Def:3),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,140.0,3.0,3.0,0.0,,,,,,,
142,PT10M27.00S,2024-02-07T01:08:04.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628978,5.995400788436268,54.166666666666664,1610612752,37,24,2024-02-07T01:08:10Z,1410000,False,-21.0,4.0,1,left,D. DiVincenzo driving reverse Layup (7 PTS) (T. Gibson 1 AST),"[1628978, 201959]",1610612752.0,NYK,driving reverse,,,DiVincenzo,D. DiVincenzo,,,,,Restricted Area,0-8 Center,2.12,Made,7.0,T. Gibson,201959.0,1.0,,,,,,,,,,,,,,
144,PT10M18.00S,2024-02-07T01:08:16.5Z,2,REGULAR,turnover,out-of-bounds,[],1631223,,,1610612763,37,24,2024-02-07T01:08:21Z,1430000,False,,,0,,D. Roddy lost ball out-of-bounds TURNOVER (1 TO),[1631223],1610612763.0,MEM,lost ball,,,Roddy,D. Roddy,,,,,Mid-Range,24+ Right,,,,,,,1.0,,,,,,,1629178.0,,,,,,
145,PT10M18.00S,2024-02-07T01:08:16.6Z,2,REGULAR,substitution,out,[],201565,,,1610612752,37,24,2024-02-07T01:08:38Z,1440000,False,,,0,,SUB out: D. Rose,[201565],1610612763.0,MEM,,,,Rose,D. Rose,,,,,,,,,,,,,,,,,,,,,,,,,,
146,PT10M18.00S,2024-02-07T01:08:16.6Z,2,REGULAR,substitution,out,[],1641713,,,1610612752,37,24,2024-02-07T01:08:38Z,1450000,False,,,0,,SUB out: G. Jackson,[1641713],1610612763.0,MEM,,,,Jackson,G. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
147,PT10M18.00S,2024-02-07T01:08:16.6Z,2,REGULAR,substitution,in,[],1631367,,,1610612752,37,24,2024-02-07T01:08:38Z,1460000,False,,,0,,SUB in: J. Gilyard,[1631367],1610612763.0,MEM,,,,Gilyard,J. Gilyard,,,,,,,,,,,,,,,,,,,,,,,,,,
148,PT10M18.00S,2024-02-07T01:08:16.6Z,2,REGULAR,substitution,in,[],1630583,,,1610612752,37,24,2024-02-07T01:08:38Z,1470000,False,,,0,,SUB in: S. Aldama,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,,,,,,,,,,,,,,,,,,,
149,PT09M56.00S,2024-02-07T01:08:58.6Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1630540,19.793035479632064,22.794117647058822,1610612752,37,24,2024-02-07T01:15:48Z,1480000,False,136.0,134.0,1,left,MISS M. McBride 19' pullup Shot,[1630540],1610612752.0,NYK,pullup,,,McBride,M. McBride,,,,,Mid-Range,16-24 Right Center,19.06,Missed,,,,,,,,,,,,,,,,,,
150,PT09M54.00S,2024-02-07T01:09:00.6Z,2,REGULAR,rebound,defensive,[],1631223,,,1610612763,37,24,2024-02-07T01:09:04Z,1490000,False,,,0,,D. Roddy REBOUND (Off:0 Def:2),[1631223],1610612763.0,MEM,,,,Roddy,D. Roddy,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,149.0,2.0,2.0,0.0,,,,,,,
151,PT09M43.00S,2024-02-07T01:09:11.9Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1631223,90.48948751642575,45.34313725490196,1610612763,37,24,2024-02-07T01:16:16Z,1500000,False,-23.0,37.0,1,right,MISS D. Roddy driving Hook,[1631223],1610612763.0,MEM,driving,,,Roddy,D. Roddy,,,,,Restricted Area,0-8 Center,4.36,Missed,,,,,,,,,,,,,,,,,,
152,PT09M41.00S,2024-02-07T01:09:13.9Z,2,REGULAR,rebound,defensive,[],1628404,,,1610612752,37,24,2024-02-07T01:09:16Z,1510000,False,,,0,,J. Hart REBOUND (Off:0 Def:4),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,Restricted Area,0-8 Center,,,,,,,,,,151.0,4.0,4.0,0.0,,,,,,,
153,PT09M37.00S,2024-02-07T01:09:18.6Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1630201,27.151773981603156,77.20588235294117,1610612752,37,24,2024-02-07T01:16:44Z,1520000,False,-136.0,203.0,1,left,MISS M. Flynn 24' running 3PT,[1630201],1610612752.0,NYK,running,,,Flynn,M. Flynn,,,,,Above the Break 3,24+ Left Center,24.41,Missed,,,,,,,,,,,,,,,,,,
154,PT09M35.00S,2024-02-07T01:09:20.6Z,2,REGULAR,rebound,defensive,[],1630583,,,1610612763,37,24,2024-02-07T01:09:29Z,1530000,False,,,0,,S. Aldama REBOUND (Off:0 Def:1),[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,153.0,1.0,1.0,0.0,,,,,,,
155,PT09M26.00S,2024-02-07T01:09:28.9Z,2,REGULAR,3pt,Jump Shot,[],1629723,75.3777923784494,13.725490196078432,1610612763,37,24,2024-02-07T04:42:54Z,1540000,False,-181.0,179.0,1,right,MISS J. Konchar 25' 3PT,[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,Above the Break 3,24+ Left Center,25.48,Missed,,,,,,,,,,,,,,,,,,
156,PT09M24.00S,2024-02-07T01:09:30.9Z,2,REGULAR,rebound,defensive,[],1630540,,,1610612752,37,24,2024-02-07T01:09:38Z,1550000,False,,,0,,M. McBride REBOUND (Off:0 Def:1),[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,155.0,1.0,1.0,0.0,,,,,,,
157,PT09M09.00S,2024-02-07T01:09:47.0Z,2,REGULAR,foul,personal,['2freethrow'],1641787,,,1610612752,37,24,2024-02-07T01:09:59Z,1560000,False,,,0,,T. Evbuomwan shooting personal FOUL (1 PF) (Gibson 2 FT),"[1641787, 201959]",1610612763.0,MEM,shooting,,,Evbuomwan,T. Evbuomwan,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,202007.0,,,1.0,0.0,Gibson,201959.0
159,PT09M09.00S,2024-02-07T01:10:20.5Z,2,REGULAR,freethrow,1 of 2,[],201959,,,1610612752,38,24,2024-02-07T01:10:20Z,1580000,False,,,0,,T. Gibson Free Throw 1 of 2 (1 PTS),[201959],1610612752.0,NYK,,,,Gibson,T. Gibson,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
160,PT09M09.00S,2024-02-07T01:10:20.6Z,2,REGULAR,substitution,out,[],1628978,,,1610612752,38,24,2024-02-07T01:10:24Z,1590000,False,,,0,,SUB out: D. DiVincenzo,[1628978],1610612752.0,NYK,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,,,
161,PT09M09.00S,2024-02-07T01:10:20.6Z,2,REGULAR,substitution,in,[],1630173,,,1610612752,38,24,2024-02-07T01:10:24Z,1600000,False,,,0,,SUB in: P. Achiuwa,[1630173],1610612752.0,NYK,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,,,,,,,,,
162,PT09M09.00S,2024-02-07T01:10:41.4Z,2,REGULAR,freethrow,2 of 2,[],201959,,,1610612752,39,24,2024-02-07T01:10:41Z,1610000,False,,,0,,T. Gibson Free Throw 2 of 2 (2 PTS),[201959],1610612752.0,NYK,,,,Gibson,T. Gibson,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
163,PT08M53.00S,2024-02-07T01:10:58.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641787,89.04402102496715,50.73529411764706,1610612763,39,26,2024-02-07T01:18:24Z,1620000,False,4.0,50.0,1,right,T. Evbuomwan driving floating Jump Shot (2 PTS) (J. Konchar 2 AST),"[1641787, 1629723]",1610612763.0,MEM,driving floating,,,Evbuomwan,T. Evbuomwan,,,,,In The Paint (Non-RA),0-8 Center,5.06,Made,2.0,J. Konchar,1629723.0,2.0,,,,,,,,,,,,,,
165,PT08M38.00S,2024-02-07T01:11:13.6Z,2,REGULAR,3pt,Jump Shot,[],1628404,32.802233902759525,47.794117647058826,1610612752,42,26,2024-02-07T01:11:18Z,1640000,False,11.0,256.0,1,left,J. Hart 25' 3PT  (3 PTS) (M. McBride 1 AST),"[1628404, 1630540]",1610612752.0,NYK,,,,Hart,J. Hart,,,,,Above the Break 3,24+ Center,25.6,Made,3.0,M. McBride,1630540.0,1.0,,,,,,,,,,,,,,
167,PT08M17.00S,2024-02-07T01:11:37.0Z,2,REGULAR,foul,personal,[],1630173,,,1610612763,42,26,2024-02-07T01:19:44Z,1660000,False,,,0,,P. Achiuwa personal FOUL (2 PF),"[1630173, 1630583]",1610612752.0,NYK,,,,Achiuwa,P. Achiuwa,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,1629178.0,,,2.0,0.0,Aldama,1630583.0
169,PT08M17.00S,2024-02-07T01:11:37.1Z,2,REGULAR,substitution,out,[],201959,,,1610612763,42,26,2024-02-07T01:11:56Z,1680000,False,,,0,,SUB out: T. Gibson,[201959],1610612752.0,NYK,,,,Gibson,T. Gibson,,,,,,,,,,,,,,,,,,,,,,,,,,
170,PT08M17.00S,2024-02-07T01:11:37.1Z,2,REGULAR,substitution,in,[],1628392,,,1610612763,42,26,2024-02-07T01:11:56Z,1690000,False,,,0,,SUB in: I. Hartenstein,[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,,,,,,,
