actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
15,PT10M20.00S,2024-02-09T00:47:23.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628978,83.52496714848883,48.03921568627451,1610612752,2,5,2024-02-09T00:47:26Z,150000,False,-10.0,102.0,1,right,D. DiVincenzo 10' driving floating Jump Shot (2 PTS) (M. McBride 1 AST),"[1628978, 1630540]",1610612752.0,NYK,driving floating,,,DiVincenzo,D. DiVincenzo,,,,,In The Paint (Non-RA),8-16 Center,10.29,Made,2.0,,,,,,,,M. McBride,1630540.0,1.0,,,,,,,
17,PT10M02.00S,2024-02-09T00:47:40.7Z,1,REGULAR,3pt,Jump Shot,[],1629029,30.17411300919842,26.715686274509803,1610612742,2,5,2024-02-09T00:49:43Z,170000,False,116.0,231.0,1,left,MISS L. Doncic 25' step back 3PT,[1629029],1610612742.0,DAL,step back,,,Doncic,L. Doncic,,,,,Above the Break 3,24+ Right Center,25.88,Missed,,,,,,,,,,,,,,,,,,
18,PT09M58.00S,2024-02-09T00:47:44.7Z,1,REGULAR,rebound,offensive,[],1630182,,,1610612742,2,5,2024-02-09T00:47:57Z,180000,False,,,0,,J. Green REBOUND (Off:1 Def:0),[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,Above the Break 3,24+ Right Center,,,,17.0,1.0,0.0,1.0,,,,,,,,,,,,,
19,PT09M49.00S,2024-02-09T00:47:54.2Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1627884,6.258212877792378,4.411764705882353,1610612742,2,5,2024-02-09T00:48:00Z,190000,False,228.0,6.0,1,left,MISS D. Jones Jr. 3PT,[1627884],1610612742.0,DAL,,,,Jones Jr.,D. Jones Jr.,,,,,Right Corner 3,24+ Right,22.8,Missed,,,,,,,,,,,,,,,,,,
20,PT09M47.00S,2024-02-09T00:47:56.2Z,1,REGULAR,rebound,defensive,[],1628392,,,1610612752,2,5,2024-02-09T00:48:08Z,200000,False,,,0,,I. Hartenstein REBOUND (Off:0 Def:1),[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,Right Corner 3,24+ Right,,,,19.0,1.0,1.0,0.0,,,,,,,,,,,,,
21,PT09M36.00S,2024-02-09T00:48:07.0Z,1,REGULAR,2pt,Jump Shot,[],1630540,79.31997371879106,54.90196078431373,1610612752,4,5,2024-02-09T00:48:11Z,210000,False,25.0,142.0,1,right,M. McBride 14' pullup Jump Shot (2 PTS) (I. Hartenstein 1 AST),"[1630540, 1628392]",1610612752.0,NYK,pullup,,,McBride,M. McBride,,,,,Mid-Range,8-16 Center,14.4,Made,2.0,,,,,,,,I. Hartenstein,1628392.0,1.0,,,,,,,
23,PT09M20.00S,2024-02-09T00:48:22.2Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],202681,14.273981603153747,42.8921568627451,1610612742,4,5,2024-02-09T00:48:26Z,230000,False,36.0,82.0,1,left,MISS K. Irving 8' driving Hook,[202681],1610612742.0,DAL,driving,,,Irving,K. Irving,,,,,In The Paint (Non-RA),8-16 Center,8.91,Missed,,,,,,,,,,,,,,,,,,
24,PT09M18.00S,2024-02-09T00:48:24.2Z,1,REGULAR,rebound,defensive,[],1628404,,,1610612752,4,5,2024-02-09T00:48:26Z,240000,False,,,0,,J. Hart REBOUND (Off:0 Def:1),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,In The Paint (Non-RA),8-16 Center,,,,23.0,1.0,1.0,0.0,,,,,,,,,,,,,
25,PT09M10.00S,2024-02-09T00:48:33.1Z,1,REGULAR,3pt,Jump Shot,[],1630540,79.05716162943496,90.19607843137256,1610612752,4,5,2024-02-09T00:48:38Z,250000,False,201.0,144.0,1,right,MISS M. McBride 24' 3PT,[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,Above the Break 3,24+ Right Center,24.75,Missed,,,,,,,,,,,,,,,,,,
26,PT09M07.00S,2024-02-09T00:48:36.3Z,1,REGULAR,rebound,offensive,[],1628392,,,1610612752,4,5,2024-02-09T00:48:36Z,260000,False,,,0,,I. Hartenstein REBOUND (Off:1 Def:1),[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,Above the Break 3,24+ Right Center,,,,25.0,2.0,1.0,1.0,,,,,,,,,,,,,
27,PT09M05.00S,2024-02-09T00:48:38.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628404,94.56307490144546,50.245098039215684,1610612752,4,5,2024-02-09T00:48:42Z,270000,False,1.0,-1.0,1,right,MISS J. Hart cutting Layup,[1628404],1610612752.0,NYK,cutting,,,Hart,J. Hart,,,,,Restricted Area,0-8 Center,0.18,Missed,,,,,,,,,,,,,,,,,,
28,PT09M02.00S,2024-02-09T00:48:41.5Z,1,REGULAR,rebound,defensive,[],1629029,,,1610612742,4,5,2024-02-09T00:48:42Z,280000,False,,,0,,L. Doncic REBOUND (Off:0 Def:1),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,Restricted Area,0-8 Center,,,,27.0,1.0,1.0,0.0,,,,,,,,,,,,,
29,PT09M00.00S,2024-02-09T00:48:46.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1627884,5.732588699080158,51.470588235294116,1610612742,4,7,2024-02-09T00:48:50Z,290000,False,-7.0,1.0,1,left,D. Jones Jr. running Layup (2 PTS) (L. Doncic 1 AST),"[1627884, 1629029]",1610612742.0,DAL,running,,,Jones Jr.,D. Jones Jr.,,,,,Restricted Area,0-8 Center,0.75,Made,2.0,,,,,,,,L. Doncic,1629029.0,1.0,,,,,,,
31,PT09M00.00S,2024-02-09T00:48:48.5Z,1,REGULAR,foul,personal,['1freethrow'],1628392,,,1610612742,4,7,2024-02-09T00:48:58Z,310000,False,,,0,,I. Hartenstein shooting personal FOUL (1 PF) (Jones Jr. 1 FT),"[1628392, 1627884]",1610612752.0,NYK,shooting,,,Hartenstein,I. Hartenstein,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,203592.0,1.0,0.0,Jones Jr.,1627884.0,,
33,PT09M00.00S,2024-02-09T00:49:16.4Z,1,REGULAR,freethrow,1 of 1,['fastbreak'],1627884,,,1610612742,4,8,2024-02-09T00:49:16Z,330000,False,,,0,,D. Jones Jr. Free Throw 1 of 1 (3 PTS),[1627884],1610612742.0,DAL,,,,Jones Jr.,D. Jones Jr.,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
34,PT08M43.00S,2024-02-09T00:49:34.6Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1628392,93.51182654402102,48.529411764705884,1610612752,6,8,2024-02-09T00:49:38Z,340000,False,-7.0,8.0,1,right,I. Hartenstein cutting DUNK (2 PTS) (P. Achiuwa 1 AST),"[1628392, 1630173]",1610612752.0,NYK,cutting,,,Hartenstein,I. Hartenstein,,,,,Restricted Area,0-8 Center,1.13,Made,2.0,,,,,,,,P. Achiuwa,1630173.0,1.0,,,,,,,
36,PT08M25.00S,2024-02-09T00:49:52.2Z,1,REGULAR,turnover,bad pass,[],1629029,,,1610612742,6,8,2024-02-09T00:49:55Z,360000,False,,,0,,L. Doncic bad pass TURNOVER (1 TO),"[1629029, 1628392]",1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,Above the Break 3,24+ Center,,,,,,,,1.0,Hartenstein,1628392.0,,,,,,,,,,
37,PT08M25.00S,2024-02-09T00:49:52.2Z,1,REGULAR,steal,,[],1628392,,,1610612752,6,8,2024-02-09T00:49:53Z,370000,False,,,0,,I. Hartenstein STEAL (1 STL),[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
38,PT08M20.00S,2024-02-09T00:49:57.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630540,94.03745072273325,53.18627450980392,1610612752,8,8,2024-02-09T00:50:00Z,380000,False,16.0,4.0,1,right,M. McBride running Layup (4 PTS) (D. DiVincenzo 1 AST),"[1630540, 1628978]",1610612752.0,NYK,running,,,McBride,M. McBride,,,,,Restricted Area,0-8 Center,1.63,Made,4.0,,,,,,,,D. DiVincenzo,1628978.0,1.0,,,,,,,
40,PT08M05.00S,2024-02-09T00:50:12.1Z,1,REGULAR,2pt,Jump Shot,[],202681,21.369908015768726,51.225490196078425,1610612742,8,10,2024-02-09T00:50:15Z,400000,False,-6.0,148.0,1,left,K. Irving 14' pullup Jump Shot (4 PTS),[202681],1610612742.0,DAL,pullup,,,Irving,K. Irving,,,,,Mid-Range,8-16 Center,14.85,Made,4.0,,,,,,,,,,,,,,,,,
41,PT07M54.00S,2024-02-09T00:50:23.4Z,1,REGULAR,3pt,Jump Shot,[],1628978,67.49342969776609,59.31372549019608,1610612752,8,10,2024-02-09T00:50:27Z,410000,False,47.0,253.0,1,right,MISS D. DiVincenzo 25' 3PT,[1628978],1610612752.0,NYK,,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Center,25.74,Missed,,,,,,,,,,,,,,,,,,
42,PT07M51.00S,2024-02-09T00:50:26.4Z,1,REGULAR,rebound,defensive,[],1629029,,,1610612742,8,10,2024-02-09T00:50:27Z,420000,False,,,0,,L. Doncic REBOUND (Off:0 Def:2),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,Above the Break 3,24+ Center,,,,41.0,2.0,2.0,0.0,,,,,,,,,,,,,
43,PT07M45.00S,2024-02-09T00:50:32.9Z,1,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",1630182,13.87976346911958,50.245098039215684,1610612742,8,12,2024-02-09T00:50:52Z,430000,False,-1.0,78.0,1,left,J. Green 7' running pullup Jump Shot (2 PTS) (L. Doncic 2 AST),"[1630182, 1629029]",1610612742.0,DAL,running pullup,,,Green,J. Green,,,,,In The Paint (Non-RA),0-8 Center,7.8,Made,2.0,,,,,,,,L. Doncic,1629029.0,2.0,,,,,,,
45,PT07M30.00S,2024-02-09T00:50:48.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628978,93.51182654402102,54.90196078431373,1610612752,8,12,2024-02-09T00:51:23Z,450000,False,25.0,8.0,1,right,MISS D. DiVincenzo driving Layup - blocked,"[1628978, 1628467]",1610612752.0,NYK,driving,,,DiVincenzo,D. DiVincenzo,,,,,Restricted Area,0-8 Center,2.59,Missed,,,,,,,,,,,,,,,,,Kleber,1628467.0
46,PT07M30.00S,2024-02-09T00:50:48.9Z,1,REGULAR,block,,[],1628467,,,1610612752,8,12,2024-02-09T00:50:51Z,460000,False,,,0,,M. Kleber BLOCK (1 BLK),[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
47,PT07M29.00S,2024-02-09T00:50:49.9Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612752,8,12,2024-02-09T00:51:23Z,470000,False,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,Restricted Area,0-8 Center,,,,45.0,,,,,,,,,,,,,,,,
50,PT07M29.00S,2024-02-09T00:51:02.1Z,1,REGULAR,substitution,out,[],1627884,,,1610612752,8,12,2024-02-09T00:51:13Z,485000,False,,,0,,SUB out: D. Jones Jr.,[1627884],1610612742.0,DAL,,,,Jones Jr.,D. Jones Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
51,PT07M29.00S,2024-02-09T00:51:02.1Z,1,REGULAR,substitution,in,[],203501,,,1610612752,8,12,2024-02-09T00:51:13Z,487500,False,,,0,,SUB in: T. Hardaway Jr.,[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
49,PT07M24.00S,2024-02-09T00:51:11.3Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1628978,94.56307490144546,93.87254901960785,1610612752,11,12,2024-02-09T00:54:15Z,490000,False,219.0,-1.0,1,right,D. DiVincenzo 3PT step back (5 PTS) (M. McBride 2 AST),"[1628978, 1630540]",1610612752.0,NYK,step back,,,DiVincenzo,D. DiVincenzo,,,,,Right Corner 3,24+ Right,21.94,Made,5.0,,,,,,,,M. McBride,1630540.0,2.0,,,,,,,
52,PT07M12.00S,2024-02-09T00:51:23.8Z,1,REGULAR,turnover,bad pass,[],202681,,,1610612742,11,12,2024-02-09T00:51:28Z,500000,False,,,0,,K. Irving bad pass TURNOVER (1 TO),"[202681, 1628404]",1610612742.0,DAL,,,,Irving,K. Irving,,,,,Above the Break 3,24+ Right Center,,,,,,,,1.0,Hart,1628404.0,,,,,,,,,,
53,PT07M12.00S,2024-02-09T00:51:23.8Z,1,REGULAR,steal,,[],1628404,,,1610612752,11,12,2024-02-09T00:51:25Z,510000,False,,,0,,J. Hart STEAL (1 STL),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
54,PT07M06.00S,2024-02-09T00:51:30.3Z,1,REGULAR,turnover,bad pass,[],1628404,,,1610612752,11,12,2024-02-09T00:51:33Z,520000,False,,,0,,J. Hart bad pass TURNOVER (1 TO),"[1628404, 1630182]",1610612752.0,NYK,,,,Hart,J. Hart,,,,,Above the Break 3,24+ Center,,,,,,,,1.0,Green,1630182.0,,,,,,,,,,
55,PT07M06.00S,2024-02-09T00:51:30.3Z,1,REGULAR,steal,,[],1630182,,,1610612742,11,12,2024-02-09T00:51:31Z,530000,False,,,0,,J. Green STEAL (1 STL),[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
94,PT06M59.00S,2024-02-09T00:51:36.0Z,1,REGULAR,turnover,lost ball,[],202681,,,1610612742,11,12,2024-02-09T01:01:59Z,550000,False,,,0,,K. Irving lost ball TURNOVER (2 TO),"[202681, 1628392]",1610612742.0,DAL,,,,Irving,K. Irving,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,2.0,Hartenstein,1628392.0,,,,,,,,,,
95,PT06M59.00S,2024-02-09T00:51:36.0Z,1,REGULAR,steal,,[],1628392,,,1610612752,11,12,2024-02-09T01:01:59Z,560000,False,,,0,,I. Hartenstein STEAL (2 STL),[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,,,
59,PT06M54.00S,2024-02-09T00:51:41.7Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1628404,92.46057818659659,52.20588235294118,1610612752,11,12,2024-02-09T01:01:59Z,570000,False,11.0,18.0,1,right,MISS J. Hart running Layup - blocked,"[1628404, 1628467]",1610612752.0,NYK,running,,,Hart,J. Hart,,,,,Restricted Area,0-8 Center,2.14,Missed,,,,,,,,,,,,,,,,,Kleber,1628467.0
60,PT06M54.00S,2024-02-09T00:51:41.7Z,1,REGULAR,block,,[],1628467,,,1610612752,11,12,2024-02-09T00:51:43Z,580000,False,,,0,,M. Kleber BLOCK (2 BLK),[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
61,PT06M50.00S,2024-02-09T00:51:45.7Z,1,REGULAR,rebound,defensive,[],203501,,,1610612742,11,12,2024-02-09T00:51:58Z,590000,False,,,0,,T. Hardaway Jr. REBOUND (Off:0 Def:1),[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Restricted Area,0-8 Center,,,,59.0,1.0,1.0,0.0,,,,,,,,,,,,,
62,PT06M49.00S,2024-02-09T00:51:47.1Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1630182,5.601182654402102,50.73529411764706,1610612742,11,14,2024-02-09T00:51:55Z,600000,False,-4.0,0.0,1,left,J. Green running DUNK (4 PTS) (K. Irving 1 AST),"[1630182, 202681]",1610612742.0,DAL,running,,,Green,J. Green,,,,,Restricted Area,0-8 Center,0.37,Made,4.0,,,,,,,,K. Irving,202681.0,1.0,,,,,,,
64,PT06M41.00S,2024-02-09T00:52:06.6Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612752,11,14,2024-02-09T01:24:08Z,620000,False,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,PT06M41.00S,2024-02-09T00:52:06.7Z,1,REGULAR,substitution,out,[],1628467,,,1610612752,11,14,2024-02-09T00:55:03Z,630000,False,,,0,,SUB out: M. Kleber,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,,,,,,,,,,
67,PT06M41.00S,2024-02-09T00:52:06.7Z,1,REGULAR,substitution,in,[],203939,,,1610612752,11,14,2024-02-09T00:55:03Z,640000,False,,,0,,SUB in: D. Powell,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
68,PT06M30.00S,2024-02-09T00:55:36.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628978,93.24901445466492,46.32352941176471,1610612752,11,14,2024-02-09T00:55:39Z,650000,False,-18.0,11.0,1,right,MISS D. DiVincenzo driving Layup,[1628978],1610612752.0,NYK,driving,,,DiVincenzo,D. DiVincenzo,,,,,Restricted Area,0-8 Center,2.14,Missed,,,,,,,,,,,,,,,,,,
69,PT06M27.00S,2024-02-09T00:55:39.2Z,1,REGULAR,rebound,defensive,[],1630182,,,1610612742,11,14,2024-02-09T00:55:39Z,660000,False,,,0,,J. Green REBOUND (Off:1 Def:1),[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,Restricted Area,0-8 Center,,,,68.0,2.0,1.0,1.0,,,,,,,,,,,,,
70,PT06M20.00S,2024-02-09T00:55:45.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203939,6.1268068331143235,49.01960784313725,1610612742,11,16,2024-02-09T01:02:23Z,670000,False,5.0,5.0,1,left,D. Powell driving Layup (2 PTS) (J. Green 1 AST),"[203939, 1630182]",1610612742.0,DAL,driving,,,Powell,D. Powell,,,,,Restricted Area,0-8 Center,0.71,Made,2.0,,,,,,,,J. Green,1630182.0,1.0,,,,,,,
72,PT06M05.00S,2024-02-09T00:56:02.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628392,94.82588699080158,48.28431372549019,1610612752,13,16,2024-02-09T00:56:15Z,690000,False,-9.0,-4.0,1,right,I. Hartenstein driving Layup (4 PTS) (J. Hart 1 AST),"[1628392, 1628404]",1610612752.0,NYK,driving,,,Hartenstein,I. Hartenstein,,,,,Restricted Area,0-8 Center,0.94,Made,4.0,,,,,,,,J. Hart,1628404.0,1.0,,,,,,,
74,PT06M05.00S,2024-02-09T00:56:04.9Z,1,REGULAR,foul,personal,['1freethrow'],203939,,,1610612752,13,16,2024-02-09T00:56:29Z,710000,False,,,0,,D. Powell shooting personal FOUL (1 PF) (Hartenstein 1 FT),"[203939, 1628392]",1610612742.0,DAL,shooting,,,Powell,D. Powell,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,2534.0,1.0,0.0,Hartenstein,1628392.0,,
75,PT06M05.00S,2024-02-09T00:56:05.0Z,1,REGULAR,substitution,out,[],202681,,,1610612752,13,16,2024-02-09T00:56:55Z,720000,False,,,0,,SUB out: K. Irving,[202681],1610612742.0,DAL,,,,Irving,K. Irving,,,,,,,,,,,,,,,,,,,,,,,,,,
76,PT06M05.00S,2024-02-09T00:56:05.0Z,1,REGULAR,substitution,in,[],1627884,,,1610612752,13,16,2024-02-09T00:56:55Z,730000,False,,,0,,SUB in: D. Jones Jr.,[1627884],1610612742.0,DAL,,,,Jones Jr.,D. Jones Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
78,PT06M05.00S,2024-02-09T00:56:33.6Z,1,REGULAR,freethrow,1 of 1,[],1628392,,,1610612752,14,16,2024-02-09T00:56:33Z,740000,False,,,0,,I. Hartenstein Free Throw 1 of 1 (5 PTS),[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
79,PT05M49.00S,2024-02-09T00:56:52.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629029,8.492115637319317,34.55882352941176,1610612742,14,16,2024-02-09T00:57:33Z,750000,False,77.0,27.0,1,left,MISS L. Doncic 8' turnaround fadeaway Shot,[1629029],1610612742.0,DAL,turnaround fadeaway,,,Doncic,L. Doncic,,,,,In The Paint (Non-RA),8-16 Right,8.19,Missed,,,,,,,,,,,,,,,,,,
80,PT05M45.00S,2024-02-09T00:56:55.8Z,1,REGULAR,rebound,offensive,[],203939,,,1610612742,14,16,2024-02-09T00:56:55Z,760000,False,,,0,,D. Powell REBOUND (Off:1 Def:0),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,In The Paint (Non-RA),8-16 Right,,,,79.0,1.0,0.0,1.0,,,,,,,,,,,,,
81,PT05M38.00S,2024-02-09T00:57:02.5Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1627884,21.23850197109067,9.803921568627452,1610612742,14,16,2024-02-09T00:57:06Z,770000,False,201.0,147.0,1,left,MISS D. Jones Jr. 24' 3PT,[1627884],1610612742.0,DAL,,,,Jones Jr.,D. Jones Jr.,,,,,Above the Break 3,24+ Right Center,24.91,Missed,,,,,,,,,,,,,,,,,,
82,PT05M34.00S,2024-02-09T00:57:06.5Z,1,REGULAR,rebound,defensive,[],1630173,,,1610612752,14,16,2024-02-09T00:57:06Z,780000,False,,,0,,P. Achiuwa REBOUND (Off:0 Def:2),[1630173],1610612752.0,NYK,,,,Achiuwa,P. Achiuwa,,,,,Above the Break 3,24+ Right Center,,,,81.0,2.0,2.0,0.0,,,,,,,,,,,,,
83,PT05M17.00S,2024-02-09T00:57:23.3Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1630173,94.95729303547962,49.50980392156863,1610612752,16,16,2024-02-09T01:03:12Z,790000,False,-2.0,-5.0,1,right,P. Achiuwa cutting DUNK (2 PTS) (I. Hartenstein 2 AST),"[1630173, 1628392]",1610612752.0,NYK,cutting,,,Achiuwa,P. Achiuwa,,,,,Restricted Area,0-8 Center,0.57,Made,2.0,,,,,,,,I. Hartenstein,1628392.0,2.0,,,,,,,
