actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
2,PT12M00.00S,2023-12-25T17:08:07.6Z,1,REGULAR,period,start,[],0,,,0,0,0,2023-12-25T17:08:07Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M57.00S,2023-12-25T17:08:10.3Z,1,REGULAR,jumpball,recovered,[],203507,,,1610612749,0,0,2023-12-25T17:08:10Z,40000,False,,,0,,Jump Ball B. Lopez vs. I. Hartenstein: Tip to G. Antetokounmpo,"[203507, 201572, 1628392]",1610612749.0,MIL,startperiod,G. Antetokounmpo,203507.0,Antetokounmpo,G. Antetokounmpo,Lopez,201572.0,Hartenstein,1628392.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M38.00S,2023-12-25T17:08:28.7Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],203507,94.56307490144546,48.03921568627451,1610612749,0,2,2023-12-25T17:08:35Z,70000,False,-10.0,-1.0,1,right,G. Antetokounmpo alley-oop DUNK (2 PTS) (B. Lopez 1 AST),"[203507, 201572]",1610612749.0,MIL,alley-oop,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,0.99,Made,2.0,B. Lopez,201572.0,1.0,,,,,,,,,,,,,,
9,PT11M16.00S,2023-12-25T17:08:51.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628392,6.783837056504599,48.28431372549019,1610612752,0,2,2023-12-25T17:08:58Z,90000,False,9.0,11.0,1,left,MISS I. Hartenstein cutting Layup,[1628392],1610612752.0,NYK,cutting,,,Hartenstein,I. Hartenstein,,,,,Restricted Area,0-8 Center,1.42,Missed,,,,,,,,,,,,,,,,,,
10,PT11M13.00S,2023-12-25T17:08:54.0Z,1,REGULAR,rebound,defensive,[],201572,,,1610612749,0,2,2023-12-25T17:08:58Z,100000,False,,,0,,B. Lopez REBOUND (Off:0 Def:1),[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Restricted Area,0-8 Center,,,,,,,9.0,1.0,1.0,0.0,,,,,,,,,,
11,PT11M08.00S,2023-12-25T17:08:58.3Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],201572,67.36202365308804,66.91176470588235,1610612749,0,2,2023-12-25T17:09:07Z,110000,False,85.0,254.0,1,right,MISS B. Lopez 26' running pullup 3PT,[201572],1610612749.0,MIL,running pullup,,,Lopez,B. Lopez,,,,,Above the Break 3,24+ Right Center,26.8,Missed,,,,,,,,,,,,,,,,,,
12,PT11M05.00S,2023-12-25T17:09:01.7Z,1,REGULAR,rebound,offensive,[],203507,,,1610612749,0,2,2023-12-25T17:09:01Z,120000,False,,,0,,G. Antetokounmpo REBOUND (Off:1 Def:0),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Above the Break 3,24+ Right Center,,,,,,,11.0,1.0,0.0,1.0,,,,,,,,,,
13,PT11M00.00S,2023-12-25T17:09:06.2Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],203507,93.9060446780552,32.35294117647059,1610612749,0,4,2023-12-25T17:09:11Z,130000,False,-88.0,5.0,1,right,G. Antetokounmpo 8' turnaround Jump Shot (4 PTS),[203507],1610612749.0,MIL,turnaround,,,Antetokounmpo,G. Antetokounmpo,,,,,Mid-Range,8-16 Left,8.83,Made,4.0,,,,,,,,,,,,,,,,,
14,PT10M44.00S,2023-12-25T17:09:22.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628973,6.1268068331143235,51.470588235294116,1610612752,2,4,2023-12-25T17:09:26Z,140000,False,-7.0,5.0,1,left,J. Brunson driving finger roll Layup (2 PTS),[1628973],1610612752.0,NYK,driving finger roll,,,Brunson,J. Brunson,,,,,Restricted Area,0-8 Center,0.9,Made,2.0,,,,,,,,,,,,,,,,,
15,PT10M28.00S,2023-12-25T17:09:37.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203114,93.9060446780552,55.88235294117647,1610612749,2,6,2023-12-25T17:09:43Z,150000,False,29.0,5.0,1,right,K. Middleton driving floating Jump Shot (2 PTS) (D. Lillard 1 AST),"[203114, 203081]",1610612749.0,MIL,driving floating,,,Middleton,K. Middleton,,,,,Restricted Area,0-8 Center,2.98,Made,2.0,D. Lillard,203081.0,1.0,,,,,,,,,,,,,,
17,PT10M13.00S,2023-12-25T17:09:53.3Z,1,REGULAR,3pt,Jump Shot,[],203944,28.465834428383708,78.18627450980392,1610612752,2,6,2023-12-25T17:10:01Z,170000,False,-141.0,215.0,1,left,MISS J. Randle 25' step back 3PT,[203944],1610612752.0,NYK,step back,,,Randle,J. Randle,,,,,Above the Break 3,24+ Left Center,25.71,Missed,,,,,,,,,,,,,,,,,,
18,PT10M10.00S,2023-12-25T17:09:56.3Z,1,REGULAR,rebound,defensive,[],203114,,,1610612749,2,6,2023-12-25T17:10:01Z,180000,False,,,0,,K. Middleton REBOUND (Off:0 Def:1),[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,Above the Break 3,24+ Left Center,,,,,,,17.0,1.0,1.0,0.0,,,,,,,,,,
19,PT10M01.00S,2023-12-25T17:10:05.2Z,1,REGULAR,3pt,Jump Shot,[],1627736,94.43166885676742,3.1862745098039214,1610612749,2,6,2023-12-25T17:10:09Z,190000,False,-234.0,0.0,1,right,MISS M. Beasley 3PT,[1627736],1610612749.0,MIL,,,,Beasley,M. Beasley,,,,,Left Corner 3,24+ Left,23.41,Missed,,,,,,,,,,,,,,,,,,
20,PT09M58.00S,2023-12-25T17:10:08.2Z,1,REGULAR,rebound,defensive,[],203944,,,1610612752,2,6,2023-12-25T17:10:09Z,200000,False,,,0,,J. Randle REBOUND (Off:0 Def:1),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,Left Corner 3,24+ Left,,,,,,,19.0,1.0,1.0,0.0,,,,,,,,,,
21,PT09M52.00S,2023-12-25T17:10:15.6Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],203944,4.944152431011826,50.49019607843137,1610612752,2,6,2023-12-25T17:10:22Z,210000,False,-2.0,-6.0,1,left,MISS J. Randle driving DUNK,[203944],1610612752.0,NYK,driving,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,0.65,Missed,,,,,,,,,,,,,,,,,,
22,PT09M49.00S,2023-12-25T17:10:17.8Z,1,REGULAR,rebound,offensive,[],1628392,,,1610612752,2,6,2023-12-25T17:10:17Z,220000,False,,,0,,I. Hartenstein REBOUND (Off:1 Def:0),[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,Restricted Area,0-8 Center,,,,,,,21.0,1.0,0.0,1.0,,,,,,,,,,
23,PT09M46.00S,2023-12-25T17:10:19.8Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1629628,25.443495400788436,15.686274509803921,1610612752,5,6,2023-12-25T17:10:24Z,230000,False,172.0,187.0,1,left,R. Barrett 25' 3PT  (3 PTS) (I. Hartenstein 1 AST),"[1629628, 1628392]",1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,Above the Break 3,24+ Right Center,25.36,Made,3.0,I. Hartenstein,1628392.0,1.0,,,,,,,,,,,,,,
25,PT09M24.00S,2023-12-25T17:10:42.6Z,1,REGULAR,turnover,lost ball,[],203081,,,1610612749,5,6,2023-12-25T17:10:47Z,250000,False,,,0,,D. Lillard lost ball TURNOVER (1 TO),"[203081, 1628973]",1610612749.0,MIL,,,,Lillard,D. Lillard,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,1.0,Brunson,1628973.0,,,,,,,
26,PT09M24.00S,2023-12-25T17:10:42.6Z,1,REGULAR,steal,,[],1628973,,,1610612752,5,6,2023-12-25T17:10:44Z,260000,False,,,0,,J. Brunson STEAL (1 STL),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
27,PT09M19.00S,2023-12-25T17:10:46.8Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629628,6.652431011826544,48.03921568627451,1610612752,7,6,2023-12-25T17:10:55Z,270000,False,10.0,10.0,1,left,R. Barrett running DUNK (5 PTS) (D. DiVincenzo 1 AST),"[1629628, 1628978]",1610612752.0,NYK,running,,,Barrett,R. Barrett,,,,,Restricted Area,0-8 Center,1.4,Made,5.0,D. DiVincenzo,1628978.0,1.0,,,,,,,,,,,,,,
29,PT09M01.00S,2023-12-25T17:11:05.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203114,86.41590013140605,44.85294117647059,1610612749,7,8,2023-12-25T17:11:10Z,290000,False,-26.0,75.0,1,right,K. Middleton 7' fadeaway Jump Shot (4 PTS) (D. Lillard 2 AST),"[203114, 203081]",1610612749.0,MIL,fadeaway,,,Middleton,K. Middleton,,,,,In The Paint (Non-RA),0-8 Center,7.95,Made,4.0,D. Lillard,203081.0,2.0,,,,,,,,,,,,,,
30,PT08M42.00S,2023-12-25T17:11:23.7Z,1,REGULAR,2pt,Jump Shot,[],1628973,14.668199737187912,32.84313725490196,1610612752,9,8,2023-12-25T17:11:28Z,300000,False,86.0,85.0,1,left,J. Brunson 12' turnaround Jump Shot (4 PTS),[1628973],1610612752.0,NYK,turnaround,,,Brunson,J. Brunson,,,,,Mid-Range,8-16 Right,12.11,Made,4.0,,,,,,,,,,,,,,,,,
31,PT08M25.00S,2023-12-25T17:11:41.0Z,1,REGULAR,3pt,Jump Shot,[],201572,72.88107752956637,14.460784313725492,1610612749,9,11,2023-12-25T17:11:45Z,310000,False,-178.0,202.0,1,right,B. Lopez 26' 3PT  (3 PTS) (G. Antetokounmpo 1 AST),"[201572, 203507]",1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Above the Break 3,24+ Left Center,26.93,Made,3.0,G. Antetokounmpo,203507.0,1.0,,,,,,,,,,,,,,
33,PT08M10.00S,2023-12-25T17:11:56.5Z,1,REGULAR,2pt,Jump Shot,[],1628973,20.71287779237845,64.70588235294117,1610612752,11,11,2023-12-25T17:12:01Z,330000,False,-74.0,142.0,1,left,J. Brunson 16' pullup Jump Shot (6 PTS),[1628973],1610612752.0,NYK,pullup,,,Brunson,J. Brunson,,,,,Mid-Range,8-16 Center,16.01,Made,6.0,,,,,,,,,,,,,,,,,
34,PT07M59.00S,2023-12-25T17:12:07.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203081,94.03745072273325,52.69607843137255,1610612749,11,11,2023-12-25T18:13:57Z,340000,False,13.0,4.0,1,right,MISS D. Lillard driving reverse Layup - blocked,"[203081, 1628392]",1610612749.0,MIL,driving reverse,,,Lillard,D. Lillard,,,,,Restricted Area,0-8 Center,1.39,Missed,,,,,,,,,,,,Hartenstein,1628392.0,,,,,
35,PT07M59.00S,2023-12-25T17:12:07.5Z,1,REGULAR,block,,[],1628392,,,1610612749,11,11,2023-12-25T17:12:11Z,350000,False,,,0,,I. Hartenstein BLOCK (1 BLK),[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
36,PT07M55.00S,2023-12-25T17:12:11.5Z,1,REGULAR,rebound,defensive,[],1628392,,,1610612752,11,11,2023-12-25T17:12:13Z,360000,False,,,0,,I. Hartenstein REBOUND (Off:1 Def:1),[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,Restricted Area,0-8 Center,,,,,,,34.0,2.0,1.0,1.0,,,,,,,,,,
37,PT07M53.00S,2023-12-25T17:12:13.5Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1629628,32.013797634691194,48.529411764705884,1610612752,11,11,2023-12-25T17:12:22Z,370000,False,7.0,248.0,1,left,MISS R. Barrett 24' running pullup 3PT,[1629628],1610612752.0,NYK,running pullup,,,Barrett,R. Barrett,,,,,Above the Break 3,24+ Center,24.85,Missed,,,,,,,,,,,,,,,,,,
