actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,blockPlayerName,blockPersonId,officialId,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
90,PT05M18.00S,2023-10-25T23:28:12.7Z,1,REGULAR,turnover,bad pass,[],1628369,,,1610612738,11,14,2023-10-25T23:28:19Z,890000,False,,,0,,J. Tatum bad pass TURNOVER (2 TO),"[1628369, 203944]",1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,2.0,Randle,203944.0
91,PT05M18.00S,2023-10-25T23:28:12.7Z,1,REGULAR,steal,,[],203944,,,1610612752,11,14,2023-10-25T23:28:14Z,900000,False,,,0,,J. Randle STEAL (1 STL),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
92,PT05M13.00S,2023-10-25T23:28:17.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",203944,92.9862023653088,47.794117647058826,1610612752,11,14,2023-10-25T23:28:27Z,910000,False,-11.0,13.0,1,right,MISS J. Randle running Layup,[203944],1610612752.0,NYK,running,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,1.73,Missed,,,,,,,,,,,,,,,,,,
93,PT05M11.00S,2023-10-25T23:28:19.5Z,1,REGULAR,rebound,defensive,[],1627759,,,1610612738,11,14,2023-10-25T23:28:27Z,920000,False,,,0,,J. Brown REBOUND (Off:0 Def:1),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,Restricted Area,0-8 Center,,,92.0,1.0,1.0,0.0,,,,,,,,,,,,,,
94,PT05M05.00S,2023-10-25T23:28:25.2Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1627759,5.338370565045992,48.77450980392157,1610612738,11,16,2023-10-25T23:35:37Z,930000,False,6.0,-2.0,1,left,J. Brown Layup (2 PTS),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,Restricted Area,0-8 Center,0.65,Made,,,,,2.0,,,,,,,,,,,,,
95,PT04M57.00S,2023-10-25T23:28:35.0Z,1,REGULAR,timeout,full,['team'],0,,,1610612752,11,16,2023-10-25T23:28:35Z,940000,False,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,PT04M57.00S,2023-10-25T23:28:35.1Z,1,REGULAR,substitution,out,[],1629656,,,1610612752,11,16,2023-10-25T23:31:49Z,950000,False,,,0,,SUB out: Q. Grimes,[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,,,,,,,,,,,,,,,,,,,,,,
97,PT04M57.00S,2023-10-25T23:28:35.1Z,1,REGULAR,substitution,out,[],1627759,,,1610612752,11,16,2023-10-25T23:31:49Z,960000,False,,,0,,SUB out: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
98,PT04M57.00S,2023-10-25T23:28:35.1Z,1,REGULAR,substitution,in,[],1630193,,,1610612752,11,16,2023-10-25T23:31:49Z,970000,False,,,0,,SUB in: I. Quickley,[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,,,,,,,,,
99,PT04M57.00S,2023-10-25T23:28:35.1Z,1,REGULAR,substitution,in,[],1630573,,,1610612752,11,16,2023-10-25T23:31:49Z,980000,False,,,0,,SUB in: S. Hauser,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,,,,,,,,,,,,,,,,,,,,,,
100,PT04M38.00S,2023-10-25T23:32:41.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628973,82.60512483574244,47.794117647058826,1610612752,11,16,2023-10-25T23:32:49Z,990000,False,-11.0,111.0,1,right,MISS J. Brunson 11' driving floating Shot,[1628973],1610612752.0,NYK,driving floating,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),8-16 Center,11.15,Missed,,,,,,,,,,,,,,,,,,
101,PT04M36.00S,2023-10-25T23:32:43.7Z,1,REGULAR,rebound,defensive,[],1628369,,,1610612738,11,16,2023-10-25T23:32:49Z,1000000,False,,,0,,J. Tatum REBOUND (Off:0 Def:3),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,In The Paint (Non-RA),8-16 Center,,,100.0,3.0,3.0,0.0,,,,,,,,,,,,,,
102,PT04M27.00S,2023-10-25T23:32:53.3Z,1,REGULAR,3pt,Jump Shot,[],204001,32.53942181340342,35.53921568627451,1610612738,11,16,2023-10-25T23:32:59Z,1010000,False,72.0,253.0,1,left,MISS K. Porzingis 26' 3PT,[204001],1610612738.0,BOS,,,,Porzingis,K. Porzingis,,,,,Above the Break 3,24+ Center,26.35,Missed,,,,,,,,,,,,,,,,,,
103,PT04M25.00S,2023-10-25T23:32:55.3Z,1,REGULAR,rebound,offensive,[],201143,,,1610612738,11,16,2023-10-25T23:32:59Z,1020000,False,,,0,,A. Horford REBOUND (Off:1 Def:0),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,Above the Break 3,24+ Center,,,102.0,1.0,0.0,1.0,,,,,,,,,,,,,,
104,PT04M18.00S,2023-10-25T23:33:02.1Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1628369,27.677398160315374,15.931372549019606,1610612738,11,16,2023-10-25T23:33:07Z,1030000,False,170.0,208.0,1,left,MISS J. Tatum 26' 3PT,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Above the Break 3,24+ Right Center,26.86,Missed,,,,,,,,,,,,,,,,,,
105,PT04M16.00S,2023-10-25T23:33:04.1Z,1,REGULAR,rebound,defensive,[],203944,,,1610612752,11,16,2023-10-25T23:33:07Z,1040000,False,,,0,,J. Randle REBOUND (Off:3 Def:2),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,Above the Break 3,24+ Right Center,,,104.0,5.0,2.0,3.0,,,,,,,,,,,,,,
106,PT04M08.00S,2023-10-25T23:33:12.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628973,85.49605781865965,54.166666666666664,1610612752,11,16,2023-10-25T23:33:19Z,1050000,False,21.0,84.0,1,right,MISS J. Brunson 8' turnaround Shot,[1628973],1610612752.0,NYK,turnaround,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),8-16 Center,8.63,Missed,,,,,,,,,,,,,,,,,,
107,PT04M06.00S,2023-10-25T23:33:14.6Z,1,REGULAR,rebound,defensive,[],1630573,,,1610612738,11,16,2023-10-25T23:33:19Z,1060000,False,,,0,,S. Hauser REBOUND (Off:0 Def:1),[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,In The Paint (Non-RA),8-16 Center,,,106.0,1.0,1.0,0.0,,,,,,,,,,,,,,
108,PT03M57.00S,2023-10-25T23:33:22.7Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],201950,22.683968462549277,12.254901960784313,1610612738,11,19,2023-10-25T23:37:40Z,1070000,False,189.0,161.0,1,left,J. Holiday 24' 3PT running (3 PTS),[201950],1610612738.0,BOS,running,,,Holiday,J. Holiday,,,,,Above the Break 3,24+ Right Center,24.79,Made,,,,,3.0,,,,,,,,,,,,,
109,PT03M39.00S,2023-10-25T23:33:40.2Z,1,REGULAR,2pt,Jump Shot,[],1630193,79.58278580814718,34.55882352941176,1610612752,13,19,2023-10-25T23:38:26Z,1080000,False,-77.0,139.0,1,right,I. Quickley 15' pullup Jump Shot (2 PTS) (J. Brunson 3 AST),"[1630193, 1628973]",1610612752.0,NYK,pullup,,,Quickley,I. Quickley,,,,,Mid-Range,8-16 Center,15.93,Made,,,,,2.0,,,,J. Brunson,1628973.0,3.0,,,,,,,
111,PT03M19.00S,2023-10-25T23:34:03.7Z,1,REGULAR,foul,personal,['2freethrow'],1629011,,,1610612738,13,19,2023-10-25T23:34:14Z,1100000,False,,,0,,M. Robinson shooting personal FOUL (2 PF) (Porzingis 2 FT),"[1629011, 204001]",1610612752.0,NYK,shooting,,,Robinson,M. Robinson,,,,,Mid-Range,16-24 Right,,,,,,,,,,1627962.0,,,,2.0,0.0,Porzingis,204001.0,,,
113,PT03M19.00S,2023-10-25T23:34:30.1Z,1,REGULAR,freethrow,1 of 2,[],204001,,,1610612738,13,20,2023-10-25T23:34:30Z,1120000,False,,,0,,K. Porzingis Free Throw 1 of 2 (8 PTS),[204001],1610612738.0,BOS,,,,Porzingis,K. Porzingis,,,,,,,,Made,,,,,8.0,,,,,,,,,,,,,
114,PT03M19.00S,2023-10-25T23:34:30.2Z,1,REGULAR,substitution,out,[],1628973,,,1610612738,13,20,2023-10-25T23:34:42Z,1130000,False,,,0,,SUB out: J. Brunson,[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,,,
115,PT03M19.00S,2023-10-25T23:34:30.2Z,1,REGULAR,substitution,out,[],203944,,,1610612738,13,20,2023-10-25T23:34:42Z,1140000,False,,,0,,SUB out: J. Randle,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,,,
116,PT03M19.00S,2023-10-25T23:34:30.2Z,1,REGULAR,substitution,out,[],1629011,,,1610612738,13,20,2023-10-25T23:34:42Z,1150000,False,,,0,,SUB out: M. Robinson,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
117,PT03M19.00S,2023-10-25T23:34:30.2Z,1,REGULAR,substitution,out,[],201950,,,1610612738,13,20,2023-10-25T23:34:42Z,1160000,False,,,0,,SUB out: J. Holiday,[201950],1610612738.0,BOS,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
118,PT03M19.00S,2023-10-25T23:34:30.2Z,1,REGULAR,substitution,in,[],1628392,,,1610612738,13,20,2023-10-25T23:34:42Z,1170000,False,,,0,,SUB in: I. Hartenstein,[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,,,,,,,
119,PT03M19.00S,2023-10-25T23:34:30.2Z,1,REGULAR,substitution,in,[],1629628,,,1610612738,13,20,2023-10-25T23:34:42Z,1180000,False,,,0,,SUB in: R. Barrett,[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,,,,,,,,,
120,PT03M19.00S,2023-10-25T23:34:30.2Z,1,REGULAR,substitution,in,[],1628978,,,1610612738,13,20,2023-10-25T23:34:42Z,1190000,False,,,0,,SUB in: D. DiVincenzo,[1628978],1610612752.0,NYK,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,,,
121,PT03M19.00S,2023-10-25T23:34:30.2Z,1,REGULAR,substitution,in,[],1630202,,,1610612738,13,20,2023-10-25T23:34:42Z,1200000,False,,,0,,SUB in: P. Pritchard,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,,,,,,,
122,PT03M19.00S,2023-10-25T23:34:58.5Z,1,REGULAR,freethrow,2 of 2,[],204001,,,1610612738,13,21,2023-10-25T23:34:58Z,1210000,False,,,0,,K. Porzingis Free Throw 2 of 2 (9 PTS),[204001],1610612738.0,BOS,,,,Porzingis,K. Porzingis,,,,,,,,Made,,,,,9.0,,,,,,,,,,,,,
123,PT03M11.00S,2023-10-25T23:35:08.0Z,1,REGULAR,turnover,bad pass,[],1628404,,,1610612752,13,21,2023-10-25T23:35:11Z,1220000,False,,,0,,J. Hart bad pass TURNOVER (1 TO),"[1628404, 1628369]",1610612752.0,NYK,,,,Hart,J. Hart,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,1.0,Tatum,1628369.0
124,PT03M11.00S,2023-10-25T23:35:08.0Z,1,REGULAR,steal,,[],1628369,,,1610612738,13,21,2023-10-25T23:35:09Z,1230000,False,,,0,,J. Tatum STEAL (1 STL),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
125,PT03M00.00S,2023-10-25T23:35:19.2Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1628369,3.3672798948751645,95.09803921568627,1610612738,13,24,2023-10-25T23:35:26Z,1240000,False,-225.0,-21.0,1,left,J. Tatum 3PT step back (10 PTS),[1628369],1610612738.0,BOS,step back,,,Tatum,J. Tatum,,,,,Left Corner 3,24+ Left,22.65,Made,,,,,10.0,,,,,,,,,,,,,
126,PT02M45.00S,2023-10-25T23:35:34.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629628,93.11760840998686,39.950980392156865,1610612752,13,24,2023-10-25T23:35:45Z,1250000,False,-50.0,12.0,1,right,MISS R. Barrett pullup Shot - blocked,"[1629628, 204001]",1610612752.0,NYK,pullup,,,Barrett,R. Barrett,,,,,In The Paint (Non-RA),0-8 Center,5.17,Missed,,,,,,Porzingis,204001.0,,,,,,,,,,,
127,PT02M45.00S,2023-10-25T23:35:34.2Z,1,REGULAR,block,,[],204001,,,1610612752,13,24,2023-10-25T23:35:36Z,1260000,False,,,0,,K. Porzingis BLOCK (1 BLK),[204001],1610612738.0,BOS,,,,Porzingis,K. Porzingis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
128,PT02M43.00S,2023-10-25T23:35:36.2Z,1,REGULAR,rebound,defensive,[],204001,,,1610612738,13,24,2023-10-25T23:35:45Z,1270000,False,,,0,,K. Porzingis REBOUND (Off:0 Def:2),[204001],1610612738.0,BOS,,,,Porzingis,K. Porzingis,,,,,In The Paint (Non-RA),0-8 Center,,,126.0,2.0,2.0,0.0,,,,,,,,,,,,,,
129,PT02M31.00S,2023-10-25T23:35:47.6Z,1,REGULAR,3pt,Jump Shot,[],1630573,16.90210249671485,4.901960784313726,1610612738,13,24,2023-10-25T23:35:53Z,1280000,False,225.0,106.0,1,left,MISS S. Hauser 24' 3PT,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,Above the Break 3,24+ Right Center,24.93,Missed,,,,,,,,,,,,,,,,,,
130,PT02M30.00S,2023-10-25T23:35:48.6Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612752,13,24,2023-10-25T23:35:53Z,1290000,False,,,0,,TEAM defensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,Above the Break 3,24+ Right Center,,,129.0,,,,,,,,,,,,,,,,,
132,PT02M30.00S,2023-10-25T23:36:02.1Z,1,REGULAR,timeout,full,['team'],0,,,1610612752,13,24,2023-10-25T23:36:02Z,1310000,False,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,PT02M30.00S,2023-10-25T23:36:09.7Z,1,REGULAR,substitution,out,[],1628369,,,1610612752,13,24,2023-10-25T23:38:27Z,1315000,False,,,0,,SUB out: J. Tatum,[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,,,,,,,,,,,,
135,PT02M30.00S,2023-10-25T23:36:09.7Z,1,REGULAR,substitution,in,[],1627759,,,1610612752,13,24,2023-10-25T23:38:27Z,1317500,False,,,0,,SUB in: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
136,PT02M17.00S,2023-10-25T23:38:50.7Z,1,REGULAR,2pt,Jump Shot,[],1629628,93.77463863337714,69.6078431372549,1610612752,15,24,2023-10-25T23:44:51Z,1330000,False,98.0,6.0,1,right,R. Barrett 9' pullup Jump Shot (8 PTS) (I. Quickley 1 AST),"[1629628, 1630193]",1610612752.0,NYK,pullup,,,Barrett,R. Barrett,,,,,Mid-Range,8-16 Right,9.82,Made,,,,,8.0,,,,I. Quickley,1630193.0,1.0,,,,,,,
138,PT01M51.00S,2023-10-25T23:39:16.6Z,1,REGULAR,3pt,Jump Shot,[],204001,34.773324572930356,46.07843137254902,1610612738,15,27,2023-10-25T23:39:21Z,1350000,False,20.0,274.0,1,left,K. Porzingis 27' 3PT bank (12 PTS) (A. Horford 1 AST),"[204001, 201143]",1610612738.0,BOS,bank,,,Porzingis,K. Porzingis,,,,,Above the Break 3,24+ Center,27.51,Made,,,,,12.0,,,,A. Horford,201143.0,1.0,,,,,,,
140,PT01M39.00S,2023-10-25T23:39:28.2Z,1,REGULAR,3pt,Jump Shot,[],1628404,66.96780551905388,50.0,1610612752,18,27,2023-10-25T23:39:32Z,1370000,False,0.0,258.0,1,right,J. Hart 25' 3PT  (3 PTS) (D. DiVincenzo 1 AST),"[1628404, 1628978]",1610612752.0,NYK,,,,Hart,J. Hart,,,,,Above the Break 3,24+ Center,25.8,Made,,,,,3.0,,,,D. DiVincenzo,1628978.0,1.0,,,,,,,
142,PT01M22.00S,2023-10-25T23:39:46.0Z,1,REGULAR,3pt,Jump Shot,[],204001,33.065045992115635,26.47058823529412,1610612738,18,30,2023-10-25T23:39:49Z,1390000,False,118.0,258.0,1,left,K. Porzingis 28' 3PT  (15 PTS) (P. Pritchard 1 AST),"[204001, 1630202]",1610612738.0,BOS,,,,Porzingis,K. Porzingis,,,,,Above the Break 3,24+ Right Center,28.38,Made,,,,,15.0,,,,P. Pritchard,1630202.0,1.0,,,,,,,
144,PT01M08.00S,2023-10-25T23:39:59.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628392,92.32917214191852,44.11764705882353,1610612752,18,30,2023-10-25T23:40:04Z,1410000,False,-29.0,20.0,1,right,MISS I. Hartenstein Layup,[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,Restricted Area,0-8 Center,3.53,Missed,,,,,,,,,,,,,,,,,,
145,PT01M06.00S,2023-10-25T23:40:01.3Z,1,REGULAR,rebound,defensive,[],201143,,,1610612738,18,30,2023-10-25T23:40:04Z,1420000,False,,,0,,A. Horford REBOUND (Off:1 Def:1),[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,Restricted Area,0-8 Center,,,144.0,2.0,1.0,1.0,,,,,,,,,,,,,,
146,PT01M02.00S,2023-10-25T23:40:06.2Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1630202,28.33442838370565,83.08823529411765,1610612738,18,30,2023-10-25T23:40:19Z,1430000,False,-165.0,214.0,1,left,MISS P. Pritchard 27' 3PT,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,Above the Break 3,24+ Left Center,27.03,Missed,,,,,,,,,,,,,,,,,,
147,PT01M00.00S,2023-10-25T23:40:07.7Z,1,REGULAR,rebound,defensive,[],1630193,,,1610612752,18,30,2023-10-25T23:40:19Z,1440000,False,,,0,,I. Quickley REBOUND (Off:0 Def:1),[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,Above the Break 3,24+ Left Center,,,146.0,1.0,1.0,0.0,,,,,,,,,,,,,,
148,PT00M50.30S,2023-10-25T23:40:18.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628978,93.24901445466492,45.09803921568628,1610612752,18,30,2023-10-25T23:41:24Z,1450000,False,-25.0,11.0,1,right,MISS D. DiVincenzo driving reverse Layup,[1628978],1610612752.0,NYK,driving reverse,,,DiVincenzo,D. DiVincenzo,,,,,Restricted Area,0-8 Center,2.69,Missed,,,,,,,,,,,,,,,,,,
149,PT00M48.40S,2023-10-25T23:40:20.7Z,1,REGULAR,rebound,defensive,[],1630202,,,1610612738,18,30,2023-10-25T23:40:23Z,1460000,False,,,0,,P. Pritchard REBOUND (Off:0 Def:1),[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,Restricted Area,0-8 Center,,,148.0,1.0,1.0,0.0,,,,,,,,,,,,,,
150,PT00M34.40S,2023-10-25T23:40:37.4Z,1,REGULAR,foul,personal,[],1628978,,,1610612738,18,30,2023-10-25T23:40:42Z,1470000,False,,,0,,D. DiVincenzo personal FOUL (1 PF),"[1628978, 1627759]",1610612752.0,NYK,,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,202049.0,,,,1.0,0.0,Brown,1627759.0,,,
152,PT00M34.40S,2023-10-25T23:40:37.5Z,1,REGULAR,substitution,out,[],204001,,,1610612738,18,30,2023-10-25T23:40:52Z,1490000,False,,,0,,SUB out: K. Porzingis,[204001],1610612738.0,BOS,,,,Porzingis,K. Porzingis,,,,,,,,,,,,,,,,,,,,,,,,,,
153,PT00M34.40S,2023-10-25T23:40:37.5Z,1,REGULAR,substitution,in,[],201950,,,1610612738,18,30,2023-10-25T23:40:52Z,1500000,False,,,0,,SUB in: J. Holiday,[201950],1610612738.0,BOS,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
154,PT00M26.90S,2023-10-25T23:41:10.9Z,1,REGULAR,2pt,Jump Shot,[],1627759,21.50131406044678,37.00980392156863,1610612738,18,30,2023-10-25T23:41:16Z,1510000,False,65.0,150.0,1,left,MISS J. Brown 16' pullup Shot,[1627759],1610612738.0,BOS,pullup,,,Brown,J. Brown,,,,,Mid-Range,16-24 Right Center,16.31,Missed,,,,,,,,,,,,,,,,,,
155,PT00M24.10S,2023-10-25T23:41:13.7Z,1,REGULAR,rebound,defensive,[],1628978,,,1610612752,18,30,2023-10-25T23:41:16Z,1520000,False,,,0,,D. DiVincenzo REBOUND (Off:0 Def:1),[1628978],1610612752.0,NYK,,,,DiVincenzo,D. DiVincenzo,,,,,Mid-Range,16-24 Right Center,,,154.0,1.0,1.0,0.0,,,,,,,,,,,,,,
156,PT00M05.70S,2023-10-25T23:41:32.2Z,1,REGULAR,2pt,Jump Shot,[],1629628,79.188567674113,44.11764705882353,1610612752,18,30,2023-10-25T23:43:48Z,1530000,False,-29.0,143.0,1,right,MISS R. Barrett 14' pullup Shot,[1629628],1610612752.0,NYK,pullup,,,Barrett,R. Barrett,,,,,Mid-Range,8-16 Center,14.61,Missed,,,,,,,,,,,,,,,,,,
157,PT00M03.00S,2023-10-25T23:41:34.9Z,1,REGULAR,rebound,offensive,[],1628404,,,1610612752,18,30,2023-10-25T23:41:41Z,1540000,False,,,0,,J. Hart REBOUND (Off:1 Def:0),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,Mid-Range,8-16 Center,,,156.0,1.0,0.0,1.0,,,,,,,,,,,,,,
158,PT00M01.10S,2023-10-25T23:41:36.8Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1628978,74.32654402102497,82.35294117647058,1610612752,18,30,2023-10-25T23:41:45Z,1550000,False,162.0,189.0,1,right,MISS D. DiVincenzo 24' 3PT,[1628978],1610612752.0,NYK,,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Right Center,24.86,Missed,,,,,,,,,,,,,,,,,,
159,PT00M00.10S,2023-10-25T23:41:37.8Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612752,18,30,2023-10-25T23:41:45Z,1560000,False,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,Above the Break 3,24+ Right Center,,,158.0,,,,,,,,,,,,,,,,,
160,PT00M00.00S,2023-10-25T23:41:43.5Z,1,REGULAR,period,end,[],0,,,1610612752,18,30,2023-10-25T23:41:43Z,1570000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,PT12M00.00S,2023-10-25T23:44:15.6Z,2,REGULAR,substitution,out,['startperiod'],1630573,,,1610612752,18,30,2023-10-25T23:45:20Z,1580000,False,,,0,,SUB out: S. Hauser,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,,,,,,,,,,,,,,,,,,,,,,
162,PT12M00.00S,2023-10-25T23:44:15.6Z,2,REGULAR,substitution,out,['startperiod'],201950,,,1610612752,18,30,2023-10-25T23:45:20Z,1590000,False,,,0,,SUB out: J. Holiday,[201950],1610612738.0,BOS,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
163,PT12M00.00S,2023-10-25T23:44:15.6Z,2,REGULAR,substitution,in,['startperiod'],1628401,,,1610612752,18,30,2023-10-25T23:45:20Z,1600000,False,,,0,,SUB in: D. White,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,,
164,PT12M00.00S,2023-10-25T23:44:15.6Z,2,REGULAR,substitution,in,['startperiod'],1628436,,,1610612752,18,30,2023-10-25T23:45:20Z,1610000,False,,,0,,SUB in: L. Kornet,[1628436],1610612738.0,BOS,,,,Kornet,L. Kornet,,,,,,,,,,,,,,,,,,,,,,,,,,
165,PT12M00.00S,2023-10-25T23:45:22.5Z,2,REGULAR,period,start,[],0,,,1610612752,18,30,2023-10-25T23:45:22Z,1620000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,PT11M46.00S,2023-10-25T23:45:36.3Z,2,REGULAR,3pt,Jump Shot,[],1630193,66.83639947437582,36.51960784313725,1610612752,21,30,2023-10-25T23:46:05Z,1630000,False,-67.0,259.0,1,right,I. Quickley 26' 3PT pullup (5 PTS),[1630193],1610612752.0,NYK,pullup,,,Quickley,I. Quickley,,,,,Above the Break 3,24+ Center,26.78,Made,,,,,5.0,,,,,,,,,,,,,
167,PT11M29.00S,2023-10-25T23:45:52.2Z,2,REGULAR,3pt,Jump Shot,[],1628401,31.61957950065703,65.44117647058823,1610612738,21,33,2023-10-25T23:45:55Z,1640000,False,-77.0,245.0,1,left,D. White 25' 3PT  (3 PTS) (L. Kornet 1 AST),"[1628401, 1628436]",1610612738.0,BOS,,,,White,D. White,,,,,Above the Break 3,24+ Center,25.66,Made,,,,,3.0,,,,L. Kornet,1628436.0,1.0,,,,,,,
169,PT11M16.00S,2023-10-25T23:46:08.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629628,90.3580814717477,58.82352941176471,1610612752,23,33,2023-10-25T23:46:13Z,1660000,False,44.0,38.0,1,right,R. Barrett fadeaway Jump Shot (10 PTS) (I. Quickley 2 AST),"[1629628, 1630193]",1610612752.0,NYK,fadeaway,,,Barrett,R. Barrett,,,,,In The Paint (Non-RA),0-8 Center,5.83,Made,,,,,10.0,,,,I. Quickley,1630193.0,2.0,,,,,,,
171,PT11M16.00S,2023-10-25T23:46:10.5Z,2,REGULAR,foul,personal,['1freethrow'],1627759,,,1610612752,23,33,2023-10-25T23:46:29Z,1680000,False,,,0,,J. Brown shooting personal FOUL (1 PF) (Barrett 1 FT),"[1627759, 1629628]",1610612738.0,BOS,shooting,,,Brown,J. Brown,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,203592.0,,,,1.0,0.0,Barrett,1629628.0,,,
173,PT11M16.00S,2023-10-25T23:46:35.6Z,2,REGULAR,freethrow,1 of 1,[],1629628,,,1610612752,24,33,2023-10-25T23:46:35Z,1700000,False,,,0,,R. Barrett Free Throw 1 of 1 (11 PTS),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,Made,,,,,11.0,,,,,,,,,,,,,
