actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
2,PT12M00.00S,2024-03-31T23:11:49.5Z,1,REGULAR,period,start,[],0,,,0,0,0,2024-03-31T23:11:49Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M50.00S,2024-03-31T23:12:00.1Z,1,REGULAR,jumpball,recovered,[],1630581,,,1610612760,0,0,2024-03-31T23:12:00Z,40000,False,,,0,,Jump Ball C. Holmgren vs. I. Hartenstein: Tip to J. Giddey,"[1630581, 1631096, 1628392]",1610612760.0,OKC,startperiod,J. Giddey,1630581.0,Giddey,J. Giddey,Holmgren,1631096.0,Hartenstein,1628392.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M39.00S,2024-03-31T23:12:10.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630581,95.74572930354796,50.0,1610612760,0,2,2024-03-31T23:12:15Z,70000,False,0.0,-13.0,1,right,J. Giddey driving Layup (2 PTS) (L. Dort 1 AST),"[1630581, 1629652]",1610612760.0,OKC,driving,,,Giddey,J. Giddey,,,,,Restricted Area,0-8 Center,1.25,Made,2.0,L. Dort,1629652.0,1.0,,,,,,,,,,,,,,
9,PT11M24.00S,2024-03-31T23:12:25.0Z,1,REGULAR,3pt,Jump Shot,[],1628973,28.07161629434954,24.754901960784316,1610612752,3,2,2024-03-31T23:12:28Z,90000,False,126.0,211.0,1,left,J. Brunson 24' 3PT  (3 PTS) (J. Hart 1 AST),"[1628973, 1628404]",1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Above the Break 3,24+ Right Center,24.62,Made,3.0,J. Hart,1628404.0,1.0,,,,,,,,,,,,,,
11,PT11M12.00S,2024-03-31T23:12:37.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630581,86.5473061760841,44.6078431372549,1610612760,3,2,2024-03-31T23:12:44Z,110000,False,-27.0,74.0,1,right,MISS J. Giddey 7' driving floating Shot,[1630581],1610612760.0,OKC,driving floating,,,Giddey,J. Giddey,,,,,In The Paint (Non-RA),0-8 Center,7.88,Missed,,,,,,,,,,,,,,,,,,
12,PT11M10.00S,2024-03-31T23:12:39.3Z,1,REGULAR,rebound,defensive,[],1630540,,,1610612752,3,2,2024-03-31T23:12:44Z,120000,False,,,0,,M. McBride REBOUND (Off:0 Def:1),[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,11.0,1.0,1.0,0.0,,,,,,,,,,
14,PT10M57.00S,2024-03-31T23:13:08.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628404,6.521024967148489,46.81372549019608,1610612752,5,2,2024-03-31T23:13:11Z,140000,False,16.0,9.0,1,left,J. Hart cutting Layup (2 PTS) (J. Brunson 1 AST),"[1628404, 1628973]",1610612752.0,NYK,cutting,,,Hart,J. Hart,,,,,Restricted Area,0-8 Center,1.82,Made,2.0,J. Brunson,1628973.0,1.0,,,,,,,,,,,,,,
16,PT10M46.00S,2024-03-31T23:13:18.0Z,1,REGULAR,3pt,Jump Shot,[],1629652,80.3712220762155,91.66666666666666,1610612760,5,2,2024-03-31T23:13:25Z,160000,False,208.0,132.0,1,right,MISS L. Dort 24' 3PT,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,Above the Break 3,24+ Right Center,24.66,Missed,,,,,,,,,,,,,,,,,,
17,PT10M44.00S,2024-03-31T23:13:20.0Z,1,REGULAR,rebound,defensive,[],1628404,,,1610612752,5,2,2024-03-31T23:13:25Z,170000,False,,,0,,J. Hart REBOUND (Off:0 Def:1),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,Above the Break 3,24+ Right Center,,,,,,,16.0,1.0,1.0,0.0,,,,,,,,,,
18,PT10M32.00S,2024-03-31T23:13:31.9Z,1,REGULAR,3pt,Jump Shot,[],1628978,23.209592641261498,11.519607843137255,1610612752,5,2,2024-03-31T23:13:36Z,180000,False,192.0,166.0,1,left,MISS D. DiVincenzo 25' 3PT,[1628978],1610612752.0,NYK,,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Right Center,25.39,Missed,,,,,,,,,,,,,,,,,,
19,PT10M30.00S,2024-03-31T23:13:33.9Z,1,REGULAR,rebound,defensive,[],1630581,,,1610612760,5,2,2024-03-31T23:13:36Z,190000,False,,,0,,J. Giddey REBOUND (Off:0 Def:1),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,Above the Break 3,24+ Right Center,,,,,,,18.0,1.0,1.0,0.0,,,,,,,,,,
20,PT10M24.00S,2024-03-31T23:13:39.9Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1629652,69.33311432325887,32.84313725490196,1610612760,5,5,2024-03-31T23:13:45Z,200000,False,-86.0,236.0,1,right,L. Dort 25' 3PT running (3 PTS) (J. Giddey 1 AST),"[1629652, 1630581]",1610612760.0,OKC,running,,,Dort,L. Dort,,,,,Above the Break 3,24+ Left Center,25.09,Made,3.0,J. Giddey,1630581.0,1.0,,,,,,,,,,,,,,
22,PT09M58.00S,2024-03-31T23:14:05.5Z,1,REGULAR,3pt,Jump Shot,[],1630540,4.02431011826544,97.05882352941177,1610612752,5,5,2024-03-31T23:14:16Z,220000,False,-235.0,-15.0,1,left,MISS M. McBride 3PT - blocked,"[1630540, 1630581]",1610612752.0,NYK,,,,McBride,M. McBride,,,,,Left Corner 3,24+ Left,23.58,Missed,,,,,,,,,Giddey,1630581.0,,,,,,,,
23,PT09M58.00S,2024-03-31T23:14:05.5Z,1,REGULAR,block,,[],1630581,,,1610612752,5,5,2024-03-31T23:14:08Z,230000,False,,,0,,J. Giddey BLOCK (1 BLK),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,,,,,,,,
24,PT09M54.00S,2024-03-31T23:14:09.5Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612752,5,5,2024-03-31T23:14:16Z,240000,False,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,Left Corner 3,24+ Left,,,,,,,22.0,,,,,,,,,,,,,
25,PT09M54.00S,2024-03-31T23:14:14.9Z,1,REGULAR,turnover,shot clock,['team'],0,,,1610612752,5,5,2024-03-31T23:14:22Z,250000,False,,,0,,NYK shot clock Team TURNOVER,[],1610612752.0,NYK,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,1151.0,,,,,,,
26,PT09M31.00S,2024-03-31T23:14:55.1Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1631114,94.95729303547962,96.07843137254902,1610612760,5,5,2024-03-31T23:14:59Z,260000,False,230.0,-5.0,1,right,MISS J. Williams 3PT,[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Right Corner 3,24+ Right,23.05,Missed,,,,,,,,,,,,,,,,,,
27,PT09M29.00S,2024-03-31T23:14:57.1Z,1,REGULAR,rebound,defensive,[],1628392,,,1610612752,5,5,2024-03-31T23:14:59Z,270000,False,,,0,,I. Hartenstein REBOUND (Off:0 Def:1),[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,Right Corner 3,24+ Right,,,,,,,26.0,1.0,1.0,0.0,,,,,,,,,,
28,PT09M23.00S,2024-03-31T23:15:04.2Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1628404,6.652431011826544,48.529411764705884,1610612752,5,5,2024-03-31T23:15:37Z,280000,False,7.0,10.0,1,left,MISS J. Hart running Layup,[1628404],1610612752.0,NYK,running,,,Hart,J. Hart,,,,,Restricted Area,0-8 Center,1.24,Missed,,,,,,,,,,,,,,,,,,
29,PT09M21.00S,2024-03-31T23:15:06.2Z,1,REGULAR,rebound,offensive,[],1628392,,,1610612752,5,5,2024-03-31T23:15:13Z,290000,False,,,0,,I. Hartenstein REBOUND (Off:1 Def:1),[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,Restricted Area,0-8 Center,,,,,,,28.0,2.0,1.0,1.0,,,,,,,,,,
30,PT09M21.00S,2024-03-31T23:15:07.0Z,1,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",1628392,5.590000152587891,50.0,1610612752,7,5,2024-03-31T23:15:19Z,300000,False,0.0,0.0,1,left,I. Hartenstein tip DUNK (2 PTS),[1628392],1610612752.0,NYK,tip,,,Hartenstein,I. Hartenstein,,,,,Restricted Area,0-8 Center,0.0,Made,2.0,,,,,,,,,,,,,,,,,
31,PT09M09.00S,2024-03-31T23:15:17.3Z,1,REGULAR,3pt,Jump Shot,[],1631096,72.09264126149803,20.098039215686274,1610612760,7,8,2024-03-31T23:15:21Z,310000,False,-150.0,210.0,1,right,C. Holmgren 25' 3PT  (3 PTS) (J. Williams 1 AST),"[1631096, 1631114]",1610612760.0,OKC,,,,Holmgren,C. Holmgren,,,,,Above the Break 3,24+ Left Center,25.76,Made,3.0,J. Williams,1631114.0,1.0,,,,,,,,,,,,,,
32,PT08M47.00S,2024-03-31T23:15:39.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628392,7.5722733245729295,52.69607843137255,1610612752,7,8,2024-03-31T23:15:45Z,320000,False,-13.0,19.0,1,left,MISS I. Hartenstein Layup - blocked,"[1628392, 1630581]",1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,Restricted Area,0-8 Center,2.31,Missed,,,,,,,,,Giddey,1630581.0,,,,,,,,
33,PT08M47.00S,2024-03-31T23:15:39.8Z,1,REGULAR,block,,[],1630581,,,1610612752,7,8,2024-03-31T23:16:08Z,330000,False,,,0,,J. Giddey BLOCK (2 BLK),[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
