actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
82,PT03M57.00S,2024-03-10T23:27:18.1Z,1,REGULAR,substitution,in,[],1630540,,,1610612752,12,10,2024-03-10T23:30:23Z,820000,False,,,0,,SUB in: M. McBride,[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,,,,,,,,,,,,,,,,,,,,,,
83,PT03M57.00S,2024-03-10T23:27:18.1Z,1,REGULAR,substitution,in,[],1630194,,,1610612752,12,10,2024-03-10T23:30:23Z,830000,False,,,0,,SUB in: P. Reed,[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,,,,,,,,,,,,,,,,,,,,,,
84,PT03M45.00S,2024-03-10T23:30:59.9Z,1,REGULAR,3pt,Jump Shot,[],1628978,65.78515111695138,52.20588235294118,1610612752,12,10,2024-03-10T23:31:06Z,840000,False,11.0,269.0,1,right,MISS D. DiVincenzo 26' 3PT,[1628978],1610612752.0,NYK,,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Center,26.93,Missed,,,,,,,,,,,,,,,,,,
85,PT03M43.00S,2024-03-10T23:31:01.9Z,1,REGULAR,rebound,defensive,[],202699,,,1610612755,12,10,2024-03-10T23:31:06Z,850000,False,,,0,,T. Harris REBOUND (Off:1 Def:3),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,Above the Break 3,24+ Center,,,84.0,4.0,3.0,1.0,,,,,,,,,,,,,,
86,PT03M32.00S,2024-03-10T23:31:13.4Z,1,REGULAR,3pt,Jump Shot,[],200768,26.62614980289093,79.16666666666666,1610612755,12,10,2024-03-10T23:32:17Z,860000,False,-146.0,198.0,1,left,MISS K. Lowry 24' pullup 3PT,[200768],1610612755.0,PHI,pullup,,,Lowry,K. Lowry,,,,,Above the Break 3,24+ Left Center,24.57,Missed,,,,,,,,,,,,,,,,,,
87,PT03M30.00S,2024-03-10T23:31:15.4Z,1,REGULAR,rebound,defensive,[],1630579,,,1610612752,12,10,2024-03-10T23:31:19Z,870000,False,,,0,,J. Sims REBOUND (Off:0 Def:2),[1630579],1610612752.0,NYK,,,,Sims,J. Sims,,,,,Above the Break 3,24+ Left Center,,,86.0,2.0,2.0,0.0,,,,,,,,,,,,,,
88,PT03M15.00S,2024-03-10T23:31:29.7Z,1,REGULAR,3pt,Jump Shot,[],1630173,92.32917214191852,95.83333333333334,1610612752,12,10,2024-03-10T23:31:36Z,880000,False,229.0,20.0,1,right,MISS P. Achiuwa 3PT,[1630173],1610612752.0,NYK,,,,Achiuwa,P. Achiuwa,,,,,Right Corner 3,24+ Right,23.0,Missed,,,,,,,,,,,,,,,,,,
89,PT03M13.00S,2024-03-10T23:31:31.7Z,1,REGULAR,rebound,defensive,[],202699,,,1610612755,12,10,2024-03-10T23:31:36Z,890000,False,,,0,,T. Harris REBOUND (Off:1 Def:4),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,Right Corner 3,24+ Right,,,88.0,5.0,4.0,1.0,,,,,,,,,,,,,,
90,PT02M54.00S,2024-03-10T23:31:50.8Z,1,REGULAR,3pt,Jump Shot,[],201587,6.1268068331143235,2.450980392156863,1610612755,12,10,2024-03-10T23:31:55Z,900000,False,238.0,5.0,1,left,MISS N. Batum 3PT,[201587],1610612755.0,PHI,,,,Batum,N. Batum,,,,,Right Corner 3,24+ Right,23.78,Missed,,,,,,,,,,,,,,,,,,
91,PT02M52.00S,2024-03-10T23:31:52.8Z,1,REGULAR,rebound,defensive,[],1630579,,,1610612752,12,10,2024-03-10T23:31:55Z,910000,False,,,0,,J. Sims REBOUND (Off:0 Def:3),[1630579],1610612752.0,NYK,,,,Sims,J. Sims,,,,,Right Corner 3,24+ Right,,,90.0,3.0,3.0,0.0,,,,,,,,,,,,,,
92,PT02M41.00S,2024-03-10T23:32:03.8Z,1,REGULAR,turnover,bad pass,[],1628978,,,1610612752,12,10,2024-03-10T23:32:11Z,920000,False,,,0,,D. DiVincenzo bad pass TURNOVER (1 TO),"[1628978, 200768]",1610612752.0,NYK,,,,DiVincenzo,D. DiVincenzo,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1.0,,,,,Lowry,200768.0,,,,,,
93,PT02M41.00S,2024-03-10T23:32:03.8Z,1,REGULAR,steal,,[],200768,,,1610612755,12,10,2024-03-10T23:32:07Z,930000,False,,,0,,K. Lowry STEAL (1 STL),[200768],1610612755.0,PHI,,,,Lowry,K. Lowry,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
94,PT02M34.00S,2024-03-10T23:32:11.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630194,6.1268068331143235,48.77450980392157,1610612755,12,10,2024-03-10T23:32:17Z,940000,False,6.0,5.0,1,left,MISS P. Reed driving Layup,[1630194],1610612755.0,PHI,driving,,,Reed,P. Reed,,,,,Restricted Area,0-8 Center,0.8,Missed,,,,,,,,,,,,,,,,,,
95,PT02M32.00S,2024-03-10T23:32:13.2Z,1,REGULAR,rebound,defensive,[],1628978,,,1610612752,12,10,2024-03-10T23:32:17Z,950000,False,,,0,,D. DiVincenzo REBOUND (Off:0 Def:3),[1628978],1610612752.0,NYK,,,,DiVincenzo,D. DiVincenzo,,,,,Restricted Area,0-8 Center,,,94.0,3.0,3.0,0.0,,,,,,,,,,,,,,
96,PT02M14.00S,2024-03-10T23:32:30.9Z,1,REGULAR,3pt,Jump Shot,[],1628978,68.67608409986859,65.19607843137256,1610612752,15,10,2024-03-10T23:32:35Z,960000,False,76.0,242.0,1,right,D. DiVincenzo 25' 3PT pullup (6 PTS),[1628978],1610612752.0,NYK,pullup,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Center,25.36,Made,,,,,,,6.0,,,,,,,,,,,
97,PT02M04.00S,2024-03-10T23:32:46.2Z,1,REGULAR,timeout,full,['team'],0,,,1610612755,15,10,2024-03-10T23:32:46Z,970000,False,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,PT02M04.00S,2024-03-10T23:32:46.3Z,1,REGULAR,substitution,out,[],1630173,,,1610612755,15,10,2024-03-10T23:34:19Z,980000,False,,,0,,SUB out: P. Achiuwa,[1630173],1610612752.0,NYK,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,,,,,,,,,
99,PT02M04.00S,2024-03-10T23:32:46.3Z,1,REGULAR,substitution,out,[],200768,,,1610612755,15,10,2024-03-10T23:34:19Z,990000,False,,,0,,SUB out: K. Lowry,[200768],1610612755.0,PHI,,,,Lowry,K. Lowry,,,,,,,,,,,,,,,,,,,,,,,,,,
100,PT02M04.00S,2024-03-10T23:32:46.3Z,1,REGULAR,substitution,in,[],202711,,,1610612755,15,10,2024-03-10T23:34:19Z,1000000,False,,,0,,SUB in: B. Bogdanovic,[202711],1610612752.0,NYK,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,,,
101,PT02M04.00S,2024-03-10T23:32:46.3Z,1,REGULAR,substitution,in,[],1626166,,,1610612755,15,10,2024-03-10T23:34:19Z,1010000,False,,,0,,SUB in: C. Payne,[1626166],1610612755.0,PHI,,,,Payne,C. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,
102,PT01M52.00S,2024-03-10T23:34:29.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626166,15.456636005256241,37.5,1610612755,15,10,2024-03-10T23:34:38Z,1020000,False,62.0,93.0,1,left,MISS C. Payne 11' floating Shot,[1626166],1610612755.0,PHI,floating,,,Payne,C. Payne,,,,,In The Paint (Non-RA),8-16 Right,11.19,Missed,,,,,,,,,,,,,,,,,,
103,PT01M50.00S,2024-03-10T23:34:31.0Z,1,REGULAR,rebound,defensive,[],1630579,,,1610612752,15,10,2024-03-10T23:34:38Z,1030000,False,,,0,,J. Sims REBOUND (Off:0 Def:4),[1630579],1610612752.0,NYK,,,,Sims,J. Sims,,,,,In The Paint (Non-RA),8-16 Right,,,102.0,4.0,4.0,0.0,,,,,,,,,,,,,,
104,PT01M29.00S,2024-03-10T23:34:52.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202711,87.46714848883047,44.11764705882353,1610612752,15,10,2024-03-10T23:35:00Z,1040000,False,-29.0,65.0,1,right,MISS B. Bogdanovic 7' turnaround Shot,[202711],1610612752.0,NYK,turnaround,,,Bogdanovic,B. Bogdanovic,,,,,In The Paint (Non-RA),0-8 Center,7.16,Missed,,,,,,,,,,,,,,,,,,
105,PT01M27.00S,2024-03-10T23:34:54.0Z,1,REGULAR,rebound,defensive,[],201587,,,1610612755,15,10,2024-03-10T23:35:00Z,1050000,False,,,0,,N. Batum REBOUND (Off:0 Def:1),[201587],1610612755.0,PHI,,,,Batum,N. Batum,,,,,In The Paint (Non-RA),0-8 Center,,,104.0,1.0,1.0,0.0,,,,,,,,,,,,,,
106,PT01M14.00S,2024-03-10T23:35:07.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626166,6.521024967148489,53.67647058823529,1610612755,15,10,2024-03-10T23:35:11Z,1060000,False,-18.0,9.0,1,left,MISS C. Payne driving Layup,[1626166],1610612755.0,PHI,driving,,,Payne,C. Payne,,,,,Restricted Area,0-8 Center,2.04,Missed,,,,,,,,,,,,,,,,,,
107,PT01M12.00S,2024-03-10T23:35:09.1Z,1,REGULAR,rebound,defensive,[],1628404,,,1610612752,15,10,2024-03-10T23:35:11Z,1070000,False,,,0,,J. Hart REBOUND (Off:0 Def:4),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,Restricted Area,0-8 Center,,,106.0,4.0,4.0,0.0,,,,,,,,,,,,,,
108,PT01M07.00S,2024-03-10T23:35:14.0Z,1,REGULAR,turnover,bad pass,[],1628404,,,1610612752,15,10,2024-03-10T23:35:19Z,1080000,False,,,0,,J. Hart bad pass TURNOVER (4 TO),"[1628404, 1627741]",1610612752.0,NYK,,,,Hart,J. Hart,,,,,Mid-Range,8-16 Left,,,,,,,,4.0,,,,,Hield,1627741.0,,,,,,
109,PT01M07.00S,2024-03-10T23:35:14.0Z,1,REGULAR,steal,,[],1627741,,,1610612755,15,10,2024-03-10T23:35:17Z,1090000,False,,,0,,B. Hield STEAL (1 STL),[1627741],1610612755.0,PHI,,,,Hield,B. Hield,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
110,PT00M59.50S,2024-03-10T23:35:22.1Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1626166,33.196452036793694,51.470588235294116,1610612755,15,13,2024-03-10T23:36:52Z,1100000,False,-7.0,260.0,1,left,C. Payne 25' 3PT pullup (3 PTS) (T. Harris 1 AST),"[1626166, 202699]",1610612755.0,PHI,pullup,,,Payne,C. Payne,,,,,Above the Break 3,24+ Center,25.96,Made,,,,,,,3.0,T. Harris,202699.0,1.0,,,,,,,,
111,PT00M44.30S,2024-03-10T23:35:39.9Z,1,REGULAR,3pt,Jump Shot,[],1628978,64.99671484888306,60.049019607843135,1610612752,15,13,2024-03-10T23:36:33Z,1110000,False,50.0,277.0,1,right,MISS D. DiVincenzo 28' pullup 3PT,[1628978],1610612752.0,NYK,pullup,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Center,28.1,Missed,,,,,,,,,,,,,,,,,,
112,PT00M42.90S,2024-03-10T23:35:41.3Z,1,REGULAR,rebound,defensive,[],1627741,,,1610612755,15,13,2024-03-10T23:35:48Z,1120000,False,,,0,,B. Hield REBOUND (Off:0 Def:2),[1627741],1610612755.0,PHI,,,,Hield,B. Hield,,,,,Above the Break 3,24+ Center,,,111.0,2.0,2.0,0.0,,,,,,,,,,,,,,
113,PT00M27.70S,2024-03-10T23:35:57.4Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1630194,5.601182654402102,50.0,1610612755,15,15,2024-03-10T23:36:03Z,1130000,False,0.0,0.0,1,left,P. Reed DUNK (2 PTS) (B. Hield 1 AST),"[1630194, 1627741]",1610612755.0,PHI,,,,Reed,P. Reed,,,,,Restricted Area,0-8 Center,0.02,Made,,,,,,,2.0,B. Hield,1627741.0,1.0,,,,,,,,
116,PT00M04.20S,2024-03-10T23:36:26.5Z,1,REGULAR,2pt,Jump Shot,[],202711,78.79434954007884,26.47058823529412,1610612752,15,15,2024-03-10T23:37:58Z,1150000,False,-118.0,147.0,1,right,MISS B. Bogdanovic 18' pullup Shot - blocked,"[202711, 1626166]",1610612752.0,NYK,pullup,,,Bogdanovic,B. Bogdanovic,,,,,Mid-Range,16-24 Left Center,18.81,Missed,,,,,,,,,,,,,Payne,1626166.0,,,,
117,PT00M04.20S,2024-03-10T23:36:26.5Z,1,REGULAR,block,,[],1626166,,,1610612752,15,15,2024-03-10T23:39:51Z,1160000,False,,,0,,C. Payne BLOCK (1 BLK),[1626166],1610612755.0,PHI,,,,Payne,C. Payne,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
118,PT00M03.70S,2024-03-10T23:36:27.0Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612752,15,15,2024-03-10T23:36:36Z,1170000,False,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,Mid-Range,16-24 Left Center,,,116.0,,,,,,,,,,,,,,,,,
119,PT00M03.70S,2024-03-10T23:36:30.4Z,1,REGULAR,turnover,shot clock,['team'],0,,,1610612752,15,15,2024-03-10T23:36:40Z,1180000,False,,,0,,NYK shot clock Team TURNOVER,[],1610612752.0,NYK,,,,,,,,,,Mid-Range,16-24 Left Center,,,,,,,1662.0,,,,,,,,,,,,,
121,PT00M03.70S,2024-03-10T23:36:41.7Z,1,REGULAR,substitution,out,[],1628978,,,1610612755,15,15,2024-03-10T23:36:59Z,1185000,False,,,0,,SUB out: D. DiVincenzo,[1628978],1610612752.0,NYK,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,,,
122,PT00M03.70S,2024-03-10T23:36:41.7Z,1,REGULAR,substitution,out,[],1630194,,,1610612755,15,15,2024-03-10T23:36:59Z,1187500,False,,,0,,SUB out: P. Reed,[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,,,,,,,,,,,,,,,,,,,,,,
123,PT00M03.70S,2024-03-10T23:36:41.7Z,1,REGULAR,substitution,in,[],202692,,,1610612755,15,15,2024-03-10T23:36:59Z,1188750,False,,,0,,SUB in: A. Burks,[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,,,,,,,,,,,,,,,,,,,,
124,PT00M03.70S,2024-03-10T23:36:41.7Z,1,REGULAR,substitution,in,[],1626162,,,1610612755,15,15,2024-03-10T23:36:59Z,1189375,False,,,0,,SUB in: K. Oubre Jr.,[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
120,PT00M02.00S,2024-03-10T23:36:53.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1626162,6.652431011826544,55.88235294117647,1610612755,15,15,2024-03-10T23:37:35Z,1190000,False,-29.0,10.0,1,left,MISS K. Oubre Jr. driving Layup,[1626162],1610612755.0,PHI,driving,,,Oubre Jr.,K. Oubre Jr.,,,,,Restricted Area,0-8 Center,3.11,Missed,,,,,,,,,,,,,,,,,,
125,PT00M01.00S,2024-03-10T23:36:54.1Z,1,REGULAR,rebound,offensive,[],1627741,,,1610612755,15,15,2024-03-10T23:37:35Z,1200000,False,,,0,,B. Hield REBOUND (Off:1 Def:2),[1627741],1610612755.0,PHI,,,,Hield,B. Hield,,,,,Restricted Area,0-8 Center,,,120.0,3.0,2.0,1.0,,,,,,,,,,,,,,
126,PT00M01.00S,2024-03-10T23:37:02.1Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint', 'fromturnover']",1627741,5.590000152587891,50.0,1610612755,15,15,2024-03-10T23:37:42Z,1210000,False,0.0,0.0,1,left,MISS B. Hield tip Layup,[1627741],1610612755.0,PHI,tip,,,Hield,B. Hield,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
127,PT00M01.00S,2024-03-10T23:37:02.1Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612755,15,15,2024-03-10T23:37:42Z,1220000,False,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,Restricted Area,0-8 Center,,,126.0,,,,,,,,,,,,,,,,,
128,PT00M00.00S,2024-03-10T23:37:09.1Z,1,REGULAR,period,end,[],0,,,1610612755,15,15,2024-03-10T23:37:09Z,1230000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,PT12M00.00S,2024-03-10T23:39:56.8Z,2,REGULAR,substitution,out,['startperiod'],202699,,,1610612755,15,15,2024-03-10T23:40:32Z,1240000,False,,,0,,SUB out: T. Harris,[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
130,PT12M00.00S,2024-03-10T23:39:56.8Z,2,REGULAR,substitution,in,['startperiod'],1630194,,,1610612755,15,15,2024-03-10T23:40:32Z,1250000,False,,,0,,SUB in: P. Reed,[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,,,,,,,,,,,,,,,,,,,,,,
131,PT12M00.00S,2024-03-10T23:40:33.6Z,2,REGULAR,period,start,[],0,,,1610612755,15,15,2024-03-10T23:40:33Z,1260000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,PT11M39.00S,2024-03-10T23:40:54.3Z,2,REGULAR,3pt,Jump Shot,[],1627741,21.632720105124836,89.95098039215686,1610612755,15,18,2024-03-10T23:40:58Z,1270000,False,-200.0,151.0,1,left,B. Hield 25' 3PT  (3 PTS) (C. Payne 1 AST),"[1627741, 1626166]",1610612755.0,PHI,,,,Hield,B. Hield,,,,,Above the Break 3,24+ Left Center,25.03,Made,,,,,,,3.0,C. Payne,1626166.0,1.0,,,,,,,,
134,PT11M26.00S,2024-03-10T23:41:09.7Z,2,REGULAR,foul,offensive,[],1630579,,,1610612752,15,18,2024-03-10T23:41:21Z,1290000,False,,,0,,J. Sims offensive FOUL (1 PF),"[1630579, 1626162]",1610612752.0,NYK,,,,Sims,J. Sims,,,,,Above the Break 3,24+ Center,,,,,,,1628951.0,,,,,,,,,,1.0,0.0,Oubre Jr.,1626162.0
136,PT11M26.00S,2024-03-10T23:41:09.7Z,2,REGULAR,turnover,offensive foul,[],1630579,,,1610612752,15,18,2024-03-10T23:41:09Z,1310000,False,,,0,,J. Sims offensive foul TURNOVER (1 TO),[1630579],1610612752.0,NYK,,,,Sims,J. Sims,,,,,Above the Break 3,24+ Center,,,,,,,1628951.0,1.0,,,,,,,,,,,,
137,PT11M06.00S,2024-03-10T23:41:40.3Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1630194,5.863994743758213,51.470588235294116,1610612755,15,18,2024-03-10T23:41:47Z,1320000,False,-7.0,3.0,1,left,MISS P. Reed driving reverse DUNK,[1630194],1610612755.0,PHI,driving reverse,,,Reed,P. Reed,,,,,Restricted Area,0-8 Center,0.78,Missed,,,,,,,,,,,,,,,,,,
138,PT11M04.00S,2024-03-10T23:41:42.3Z,2,REGULAR,rebound,offensive,[],1626162,,,1610612755,15,18,2024-03-10T23:41:47Z,1330000,False,,,0,,K. Oubre Jr. REBOUND (Off:1 Def:1),[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,Restricted Area,0-8 Center,,,137.0,2.0,1.0,1.0,,,,,,,,,,,,,,
139,PT11M04.00S,2024-03-10T23:41:43.4Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover', '2ndchance']",1626162,13.61695137976347,49.26470588235294,1610612755,15,18,2024-03-10T23:41:53Z,1340000,False,4.0,75.0,1,left,MISS K. Oubre Jr. 7' floating Shot,[1626162],1610612755.0,PHI,floating,,,Oubre Jr.,K. Oubre Jr.,,,,,In The Paint (Non-RA),0-8 Center,7.56,Missed,,,,,,,,,,,,,,,,,,
140,PT11M02.00S,2024-03-10T23:41:45.4Z,2,REGULAR,rebound,offensive,[],1630194,,,1610612755,15,18,2024-03-10T23:41:53Z,1350000,False,,,0,,P. Reed REBOUND (Off:1 Def:0),[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,In The Paint (Non-RA),0-8 Center,,,139.0,1.0,0.0,1.0,,,,,,,,,,,,,,
141,PT10M59.00S,2024-03-10T23:41:48.2Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1626166,31.09395532194481,64.95098039215686,1610612755,15,18,2024-03-10T23:41:58Z,1360000,False,-75.0,240.0,1,left,MISS C. Payne 25' 3PT,[1626166],1610612755.0,PHI,,,,Payne,C. Payne,,,,,Above the Break 3,24+ Center,25.12,Missed,,,,,,,,,,,,,,,,,,
142,PT10M57.00S,2024-03-10T23:41:50.2Z,2,REGULAR,rebound,defensive,[],1630579,,,1610612752,15,18,2024-03-10T23:41:58Z,1370000,False,,,0,,J. Sims REBOUND (Off:0 Def:5),[1630579],1610612752.0,NYK,,,,Sims,J. Sims,,,,,Above the Break 3,24+ Center,,,141.0,5.0,5.0,0.0,,,,,,,,,,,,,,
143,PT10M44.00S,2024-03-10T23:42:04.1Z,2,REGULAR,3pt,Jump Shot,[],1628404,67.88764783180025,33.57843137254902,1610612752,15,18,2024-03-10T23:42:11Z,1380000,False,-82.0,249.0,1,right,MISS J. Hart 26' 3PT,[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,Above the Break 3,24+ Center,26.26,Missed,,,,,,,,,,,,,,,,,,
144,PT10M42.00S,2024-03-10T23:42:06.1Z,2,REGULAR,rebound,defensive,[],1626166,,,1610612755,15,18,2024-03-10T23:42:11Z,1390000,False,,,0,,C. Payne REBOUND (Off:0 Def:1),[1626166],1610612755.0,PHI,,,,Payne,C. Payne,,,,,Above the Break 3,24+ Center,,,143.0,1.0,1.0,0.0,,,,,,,,,,,,,,
145,PT10M37.00S,2024-03-10T23:42:10.6Z,2,REGULAR,turnover,bad pass,[],1626166,,,1610612755,15,18,2024-03-10T23:42:13Z,1400000,False,,,0,,C. Payne bad pass TURNOVER (1 TO),"[1626166, 1628404]",1610612755.0,PHI,,,,Payne,C. Payne,,,,,Above the Break 3,24+ Left Center,,,,,,,,1.0,,,,,Hart,1628404.0,,,,,,
146,PT10M37.00S,2024-03-10T23:42:10.6Z,2,REGULAR,steal,,[],1628404,,,1610612752,15,18,2024-03-10T23:42:12Z,1410000,False,,,0,,J. Hart STEAL (1 STL),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
147,PT10M29.00S,2024-03-10T23:42:18.7Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],202692,89.96386333771353,95.58823529411765,1610612752,15,18,2024-03-10T23:43:03Z,1420000,False,228.0,42.0,1,right,MISS A. Burks pullup 3PT,[202692],1610612752.0,NYK,pullup,,,Burks,A. Burks,,,,,Right Corner 3,24+ Right,23.17,Missed,,,,,,,,,,,,,,,,,,
148,PT10M27.00S,2024-03-10T23:42:20.7Z,2,REGULAR,rebound,offensive,[],1628404,,,1610612752,15,18,2024-03-10T23:42:24Z,1430000,False,,,0,,J. Hart REBOUND (Off:1 Def:4),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,Right Corner 3,24+ Right,,,147.0,5.0,4.0,1.0,,,,,,,,,,,,,,
149,PT10M23.00S,2024-03-10T23:42:24.6Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",202711,67.23061760840999,54.41176470588235,1610612752,15,18,2024-03-10T23:43:32Z,1440000,False,22.0,256.0,1,right,MISS B. Bogdanovic 25' pullup 3PT,[202711],1610612752.0,NYK,pullup,,,Bogdanovic,B. Bogdanovic,,,,,Above the Break 3,24+ Center,25.65,Missed,,,,,,,,,,,,,,,,,,
150,PT10M21.00S,2024-03-10T23:42:26.6Z,2,REGULAR,rebound,offensive,[],1628404,,,1610612752,15,18,2024-03-10T23:42:29Z,1450000,False,,,0,,J. Hart REBOUND (Off:2 Def:4),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,Above the Break 3,24+ Center,,,149.0,6.0,4.0,2.0,,,,,,,,,,,,,,
151,PT10M09.00S,2024-03-10T23:42:38.7Z,2,REGULAR,2pt,Jump Shot,"['fromturnover', '2ndchance']",1630540,84.70762155059133,32.1078431372549,1610612752,15,18,2024-03-10T23:42:45Z,1460000,False,-89.0,91.0,1,right,MISS M. McBride 12' driving floating Shot,[1630540],1610612752.0,NYK,driving floating,,,McBride,M. McBride,,,,,Mid-Range,8-16 Left,12.78,Missed,,,,,,,,,,,,,,,,,,
152,PT10M07.00S,2024-03-10T23:42:40.7Z,2,REGULAR,rebound,offensive,[],1628404,,,1610612752,15,18,2024-03-10T23:42:45Z,1470000,False,,,0,,J. Hart REBOUND (Off:3 Def:4),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,Mid-Range,8-16 Left,,,151.0,7.0,4.0,3.0,,,,,,,,,,,,,,
153,PT10M03.00S,2024-03-10T23:42:44.3Z,2,REGULAR,turnover,bad pass,[],1628404,,,1610612752,15,18,2024-03-10T23:42:48Z,1480000,False,,,0,,J. Hart bad pass TURNOVER (5 TO),"[1628404, 201587]",1610612752.0,NYK,,,,Hart,J. Hart,,,,,Above the Break 3,24+ Left Center,,,,,,,,5.0,,,,,Batum,201587.0,,,,,,
154,PT10M03.00S,2024-03-10T23:42:44.3Z,2,REGULAR,steal,,[],201587,,,1610612755,15,18,2024-03-10T23:42:46Z,1490000,False,,,0,,N. Batum STEAL (1 STL),[201587],1610612755.0,PHI,,,,Batum,N. Batum,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
155,PT09M58.00S,2024-03-10T23:42:49.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1627741,6.521024967148489,48.529411764705884,1610612755,15,20,2024-03-10T23:42:53Z,1500000,False,7.0,9.0,1,left,B. Hield running Layup (5 PTS) (N. Batum 1 AST),"[1627741, 201587]",1610612755.0,PHI,running,,,Hield,B. Hield,,,,,Restricted Area,0-8 Center,1.15,Made,,,,,,,5.0,N. Batum,201587.0,1.0,,,,,,,,
157,PT09M48.00S,2024-03-10T23:43:02.9Z,2,REGULAR,timeout,full,['team'],0,,,1610612752,15,20,2024-03-10T23:43:02Z,1520000,False,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
