actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
2,PT12M00.00S,2024-01-21T00:41:10.5Z,1,REGULAR,period,start,[],0,,,0,0,0,2024-01-21T00:41:10Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M56.00S,2024-01-21T00:41:13.8Z,1,REGULAR,jumpball,recovered,[],1628973,,,1610612752,0,0,2024-01-21T00:41:13Z,40000,False,,,0,,Jump Ball I. Hartenstein vs. S. Barnes: Tip to J. Brunson,"[1628973, 1628392, 1630567]",1610612752.0,NYK,startperiod,J. Brunson,1628973.0,Brunson,J. Brunson,Hartenstein,1628392.0,Barnes,1630567.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M40.00S,2024-01-21T00:41:29.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628973,8.492115637319317,62.5,1610612752,2,0,2024-01-21T00:41:33Z,70000,False,-62.0,27.0,1,left,J. Brunson 6' running pullup Jump Shot (2 PTS) (I. Hartenstein 1 AST),"[1628973, 1628392]",1610612752.0,NYK,running pullup,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),0-8 Center,6.82,Made,2.0,I. Hartenstein,1628392.0,1.0,,,,,,,,,,,,,,
9,PT11M24.00S,2024-01-21T00:41:45.1Z,1,REGULAR,3pt,Jump Shot,[],1630567,74.06373193166885,82.84313725490196,1610612761,2,0,2024-01-21T00:41:55Z,90000,False,164.0,191.0,1,right,MISS S. Barnes 25' 3PT,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Above the Break 3,24+ Right Center,25.21,Missed,,,,,,,,,,,,,,,,,,
10,PT11M22.00S,2024-01-21T00:41:47.1Z,1,REGULAR,rebound,offensive,[],1629628,,,1610612761,2,0,2024-01-21T00:41:55Z,100000,False,,,0,,R. Barrett REBOUND (Off:1 Def:0),[1629628],1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,Above the Break 3,24+ Right Center,,,,,,,9.0,1.0,0.0,1.0,,,,,,,,,,
11,PT11M19.00S,2024-01-21T00:41:50.2Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630193,67.36202365308804,46.32352941176471,1610612761,2,3,2024-01-21T00:41:57Z,110000,False,-18.0,254.0,1,right,I. Quickley 25' 3PT  (3 PTS) (R. Barrett 1 AST),"[1630193, 1629628]",1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,Above the Break 3,24+ Center,25.5,Made,3.0,R. Barrett,1629628.0,1.0,,,,,,,,,,,,,,
13,PT10M57.00S,2024-01-21T00:42:13.0Z,1,REGULAR,3pt,Jump Shot,[],203944,30.305519053876477,25.49019607843137,1610612752,5,3,2024-01-21T00:42:16Z,130000,False,123.0,232.0,1,left,J. Randle 26' 3PT  (3 PTS) (J. Brunson 1 AST),"[203944, 1628973]",1610612752.0,NYK,,,,Randle,J. Randle,,,,,Above the Break 3,24+ Right Center,26.27,Made,3.0,J. Brunson,1628973.0,1.0,,,,,,,,,,,,,,
15,PT10M41.00S,2024-01-21T00:42:29.1Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1629007,92.9862023653088,46.568627450980394,1610612761,5,3,2024-01-21T00:42:36Z,150000,False,-17.0,13.0,1,right,MISS J. Porter cutting DUNK,[1629007],1610612761.0,TOR,cutting,,,Porter,J. Porter,,,,,Restricted Area,0-8 Center,2.18,Missed,,,,,,,,,,,,,,,,,,
17,PT10M39.00S,2024-01-21T00:42:31.1Z,1,REGULAR,rebound,defensive,[],1628392,,,1610612752,5,3,2024-01-21T00:42:36Z,170000,False,,,0,,I. Hartenstein REBOUND (Off:0 Def:1),[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,Restricted Area,0-8 Center,,,,,,,15.0,1.0,1.0,0.0,,,,,,,,,,
18,PT10M35.00S,2024-01-21T00:42:35.2Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],203944,27.54599211563732,74.26470588235294,1610612752,5,3,2024-01-21T04:19:04Z,180000,False,-121.0,206.0,1,left,MISS J. Randle running pullup 3PT,[203944],1610612752.0,NYK,running pullup,,,Randle,J. Randle,,,,,Above the Break 3,24+ Left Center,23.94,Missed,,,,,,,,,,,,,,,,,,
19,PT10M33.00S,2024-01-21T00:42:37.2Z,1,REGULAR,rebound,defensive,[],1630193,,,1610612761,5,3,2024-01-21T00:42:42Z,190000,False,,,0,,I. Quickley REBOUND (Off:0 Def:1),[1630193],1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,Above the Break 3,24+ Left Center,,,,,,,18.0,1.0,1.0,0.0,,,,,,,,,,
20,PT10M27.00S,2024-01-21T00:42:42.7Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1629018,76.2976346911958,85.04901960784314,1610612761,5,3,2024-01-21T00:42:55Z,200000,False,175.0,170.0,1,right,MISS G. Trent Jr. 24' running pullup 3PT,[1629018],1610612761.0,TOR,running pullup,,,Trent Jr.,G. Trent Jr.,,,,,Above the Break 3,24+ Right Center,24.43,Missed,,,,,,,,,,,,,,,,,,
21,PT10M25.00S,2024-01-21T00:42:44.7Z,1,REGULAR,rebound,defensive,[],1628973,,,1610612752,5,3,2024-01-21T00:42:55Z,210000,False,,,0,,J. Brunson REBOUND (Off:0 Def:1),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Above the Break 3,24+ Right Center,,,,,,,20.0,1.0,1.0,0.0,,,,,,,,,,
22,PT10M19.00S,2024-01-21T00:42:54.1Z,1,REGULAR,foul,offensive,[],1628384,,,1610612752,5,3,2024-01-21T00:42:59Z,220000,False,,,0,,O. Anunoby charge offensive FOUL (1 PF),"[1628384, 1629628]",1610612752.0,NYK,charge,,,Anunoby,O. Anunoby,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,2530.0,1.0,0.0,Barrett,1629628.0,,,,,
24,PT10M19.00S,2024-01-21T00:42:54.1Z,1,REGULAR,turnover,offensive foul,[],1628384,,,1610612752,5,3,2024-01-21T00:42:54Z,240000,False,,,0,,O. Anunoby offensive foul TURNOVER (1 TO),[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,2530.0,,,,,1.0,,,,
25,PT10M07.00S,2024-01-21T00:43:21.1Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1629628,93.38042049934296,50.98039215686274,1610612761,5,5,2024-01-21T00:43:27Z,250000,False,5.0,10.0,1,right,R. Barrett driving DUNK (2 PTS) (I. Quickley 1 AST),"[1629628, 1630193]",1610612761.0,TOR,driving,,,Barrett,R. Barrett,,,,,Restricted Area,0-8 Center,1.09,Made,2.0,I. Quickley,1630193.0,1.0,,,,,,,,,,,,,,
27,PT09M56.00S,2024-01-21T00:43:40.0Z,1,REGULAR,violation,kicked ball,[],1629007,,,1610612752,5,5,2024-01-21T00:43:54Z,270000,False,,,0,,J. Porter kicked ball VIOLATION,[1629007],1610612761.0,TOR,,,,Porter,J. Porter,,,,,,,,,,,,,,,,,203592.0,,,,,,,,,
28,PT09M42.00S,2024-01-21T00:44:06.7Z,1,REGULAR,2pt,Jump Shot,[],203944,8.754927726675426,32.1078431372549,1610612752,7,5,2024-01-21T00:44:11Z,280000,False,89.0,30.0,1,left,J. Randle 9' pullup Jump Shot (5 PTS) (J. Brunson 2 AST),"[203944, 1628973]",1610612752.0,NYK,pullup,,,Randle,J. Randle,,,,,Mid-Range,8-16 Right,9.43,Made,5.0,J. Brunson,1628973.0,2.0,,,,,,,,,,,,,,
30,PT09M29.00S,2024-01-21T00:44:20.9Z,1,REGULAR,3pt,Jump Shot,[],1630193,68.15045992115637,67.64705882352942,1610612761,7,5,2024-01-21T00:44:27Z,300000,False,88.0,247.0,1,right,MISS I. Quickley 26' 3PT,[1630193],1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,Above the Break 3,24+ Right Center,26.22,Missed,,,,,,,,,,,,,,,,,,
31,PT09M27.00S,2024-01-21T00:44:22.9Z,1,REGULAR,rebound,defensive,[],203944,,,1610612752,7,5,2024-01-21T00:44:27Z,310000,False,,,0,,J. Randle REBOUND (Off:0 Def:1),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,Above the Break 3,24+ Right Center,,,,,,,30.0,1.0,1.0,0.0,,,,,,,,,,
32,PT09M20.00S,2024-01-21T00:44:29.0Z,1,REGULAR,3pt,Jump Shot,[],1628973,26.363337713534822,84.31372549019608,1610612752,10,5,2024-01-21T00:44:41Z,320000,False,-172.0,195.0,1,left,J. Brunson 26' 3PT step back (5 PTS) (J. Randle 1 AST),"[1628973, 203944]",1610612752.0,NYK,step back,,,Brunson,J. Brunson,,,,,Above the Break 3,24+ Left Center,26.0,Made,5.0,J. Randle,203944.0,1.0,,,,,,,,,,,,,,
34,PT09M06.00S,2024-01-21T00:44:46.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630193,86.15308804204993,51.225490196078425,1610612761,10,7,2024-01-21T00:44:50Z,340000,False,6.0,78.0,1,right,I. Quickley 7' driving floating Jump Shot (5 PTS),[1630193],1610612761.0,TOR,driving floating,,,Quickley,I. Quickley,,,,,In The Paint (Non-RA),0-8 Center,7.79,Made,5.0,,,,,,,,,,,,,,,,,
35,PT09M06.00S,2024-01-21T00:44:49.8Z,1,REGULAR,foul,personal,['1freethrow'],1628392,,,1610612761,10,7,2024-01-21T00:44:58Z,350000,False,,,0,,I. Hartenstein shooting personal FOUL (1 PF) (Quickley 1 FT),"[1628392, 1630193]",1610612752.0,NYK,shooting,,,Hartenstein,I. Hartenstein,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,203592.0,1.0,0.0,Quickley,1630193.0,,,,,
37,PT09M06.00S,2024-01-21T00:45:16.3Z,1,REGULAR,freethrow,1 of 1,[],1630193,,,1610612761,10,8,2024-01-21T00:45:16Z,370000,False,,,0,,I. Quickley Free Throw 1 of 1 (6 PTS),[1630193],1610612761.0,TOR,,,,Quickley,I. Quickley,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
38,PT08M46.00S,2024-01-21T00:45:35.9Z,1,REGULAR,3pt,Jump Shot,[],1628978,33.85348226018397,51.9607843137255,1610612752,10,8,2024-01-21T00:45:47Z,380000,False,-10.0,266.0,1,left,MISS D. DiVincenzo 26' 3PT - blocked,"[1628978, 1630567]",1610612752.0,NYK,,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Center,26.59,Missed,,,,,,,,,,,,,,,Barnes,1630567.0,,
39,PT08M46.00S,2024-01-21T00:45:35.9Z,1,REGULAR,block,,[],1630567,,,1610612752,10,8,2024-01-21T00:45:39Z,390000,False,,,0,,S. Barnes BLOCK (1 BLK),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
40,PT08M44.00S,2024-01-21T00:45:37.9Z,1,REGULAR,rebound,defensive,[],1629628,,,1610612761,10,8,2024-01-21T00:53:26Z,400000,False,,,0,,R. Barrett REBOUND (Off:1 Def:1),[1629628],1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,Above the Break 3,24+ Center,,,,,,,38.0,2.0,1.0,1.0,,,,,,,,,,
41,PT08M40.00S,2024-01-21T00:45:42.9Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1629018,93.9060446780552,49.50980392156863,1610612761,10,10,2024-01-21T00:45:53Z,410000,False,-2.0,5.0,1,right,G. Trent Jr. running DUNK (2 PTS) (S. Barnes 1 AST),"[1629018, 1630567]",1610612761.0,TOR,running,,,Trent Jr.,G. Trent Jr.,,,,,Restricted Area,0-8 Center,0.54,Made,2.0,S. Barnes,1630567.0,1.0,,,,,,,,,,,,,,
43,PT08M19.00S,2024-01-21T00:46:03.4Z,1,REGULAR,turnover,bad pass,[],203944,,,1610612752,10,10,2024-01-21T00:46:06Z,430000,False,,,0,,J. Randle bad pass TURNOVER (1 TO),"[203944, 1629007]",1610612752.0,NYK,,,,Randle,J. Randle,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,1.0,,,Porter,1629007.0
