actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
43,PT08M38.00S,2023-12-12T00:48:14.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629628,9.017739816031538,52.20588235294118,1610612752,11,10,2023-12-12T00:48:24Z,390000,False,-11.0,32.0,1,left,MISS R. Barrett driving floating Shot,[1629628],1610612752.0,NYK,driving floating,,,Barrett,R. Barrett,,,,,Restricted Area,0-8 Center,3.41,Missed,,,,,,,,,,,,,,,,,,
44,PT08M37.00S,2023-12-12T00:48:15.6Z,1,REGULAR,rebound,offensive,[],1630579,,,1610612752,11,10,2023-12-12T00:48:24Z,400000,False,,,0,,J. Sims REBOUND (Off:1 Def:1),[1630579],1610612752.0,NYK,,,,Sims,J. Sims,,,,,Restricted Area,0-8 Center,,,43.0,2.0,1.0,1.0,,,,,,,,,,,,,,
45,PT08M33.00S,2023-12-12T00:48:20.7Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",203944,14.011169513797633,40.44117647058824,1610612752,13,10,2023-12-12T00:48:27Z,410000,False,48.0,79.0,1,left,J. Randle 9' fadeaway Jump Shot (5 PTS),[203944],1610612752.0,NYK,fadeaway,,,Randle,J. Randle,,,,,In The Paint (Non-RA),8-16 Center,9.25,Made,,,,,,,,,,5.0,,,,,,,,
46,PT08M23.00S,2023-12-12T00:48:30.6Z,1,REGULAR,3pt,Jump Shot,[],203471,80.23981603153744,8.333333333333332,1610612761,13,10,2023-12-12T00:51:43Z,420000,False,-208.0,133.0,1,right,MISS D. Schroder 24' pullup 3PT,[203471],1610612761.0,TOR,pullup,,,Schroder,D. Schroder,,,,,Above the Break 3,24+ Left Center,24.72,Missed,,,,,,,,,,,,,,,,,,
47,PT08M19.00S,2023-12-12T00:48:33.6Z,1,REGULAR,rebound,offensive,[],1630567,,,1610612761,13,10,2023-12-12T00:48:33Z,430000,False,,,0,,S. Barnes REBOUND (Off:1 Def:0),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Above the Break 3,24+ Left Center,,,46.0,1.0,0.0,1.0,,,,,,,,,,,,,,
48,PT08M10.00S,2023-12-12T00:48:42.7Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1627783,88.38699080157687,51.225490196078425,1610612761,13,10,2023-12-12T00:52:21Z,440000,False,6.0,57.0,1,right,MISS P. Siakam driving floating Shot,[1627783],1610612761.0,TOR,driving floating,,,Siakam,P. Siakam,,,,,In The Paint (Non-RA),0-8 Center,5.7,Missed,,,,,,,,,,,,,,,,,,
49,PT08M08.00S,2023-12-12T00:48:44.7Z,1,REGULAR,rebound,offensive,[],1627751,,,1610612761,13,10,2023-12-12T00:48:49Z,450000,False,,,0,,J. Poeltl REBOUND (Off:3 Def:1),[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,In The Paint (Non-RA),0-8 Center,,,48.0,4.0,1.0,3.0,,,,,,,,,,,,,,
50,PT08M06.00S,2023-12-12T00:48:48.1Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1628384,71.04139290407359,75.0,1610612761,13,10,2023-12-12T00:49:07Z,460000,False,125.0,220.0,1,right,MISS O. Anunoby 25' 3PT,[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,Above the Break 3,24+ Right Center,25.28,Missed,,,,,,,,,,,,,,,,,,
51,PT08M05.00S,2023-12-12T00:48:49.1Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612752,13,10,2023-12-12T00:49:07Z,470000,False,,,0,,TEAM defensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,Above the Break 3,24+ Right Center,,,50.0,,,,,,,,,,,,,,,,,
53,PT07M58.00S,2023-12-12T00:49:00.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629628,5.601182654402102,53.92156862745098,1610612752,15,10,2023-12-12T00:49:06Z,490000,False,-20.0,0.0,1,left,R. Barrett driving reverse Layup (4 PTS) (J. Brunson 1 AST),"[1629628, 1628973]",1610612752.0,NYK,driving reverse,,,Barrett,R. Barrett,,,,,Restricted Area,0-8 Center,1.96,Made,,,,,,,,,,4.0,J. Brunson,1628973.0,1.0,,,,,
55,PT07M52.00S,2023-12-12T00:49:10.1Z,1,REGULAR,foul,personal,['2freethrow'],1628973,,,1610612761,15,10,2023-12-12T00:49:18Z,510000,False,,,0,,J. Brunson shooting personal FOUL (1 PF) (Schroder 2 FT),"[1628973, 203471]",1610612752.0,NYK,shooting,,,Brunson,J. Brunson,,,,,Restricted Area,0-8 Center,,,,,,,1662.0,1.0,0.0,Schroder,203471.0,,,,,,,,,
57,PT07M52.00S,2023-12-12T00:49:36.7Z,1,REGULAR,freethrow,1 of 2,[],203471,,,1610612761,15,11,2023-12-12T00:49:36Z,530000,False,,,0,,D. Schroder Free Throw 1 of 2 (4 PTS),[203471],1610612761.0,TOR,,,,Schroder,D. Schroder,,,,,,,,Made,,,,,,,,,,4.0,,,,,,,,
58,PT07M52.00S,2023-12-12T00:49:56.5Z,1,REGULAR,freethrow,2 of 2,[],203471,,,1610612761,15,12,2023-12-12T00:49:56Z,540000,False,,,0,,D. Schroder Free Throw 2 of 2 (5 PTS),[203471],1610612761.0,TOR,,,,Schroder,D. Schroder,,,,,,,,Made,,,,,,,,,,5.0,,,,,,,,
59,PT07M47.00S,2023-12-12T00:50:03.0Z,1,REGULAR,turnover,bad pass,[],1628973,,,1610612752,15,12,2023-12-12T00:50:10Z,550000,False,,,0,,J. Brunson bad pass TURNOVER (1 TO),"[1628973, 203471]",1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,1.0,Schroder,203471.0
60,PT07M47.00S,2023-12-12T00:50:03.0Z,1,REGULAR,steal,,[],203471,,,1610612761,15,12,2023-12-12T00:50:06Z,560000,False,,,0,,D. Schroder STEAL (1 STL),[203471],1610612761.0,TOR,,,,Schroder,D. Schroder,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
61,PT07M44.00S,2023-12-12T00:50:08.7Z,1,REGULAR,foul,personal,['2freethrow'],1628978,,,1610612761,15,12,2023-12-12T00:50:14Z,570000,False,,,0,,D. DiVincenzo shooting personal FOUL (1 PF) (Siakam 2 FT),"[1628978, 1627783]",1610612752.0,NYK,shooting,,,DiVincenzo,D. DiVincenzo,,,,,Restricted Area,0-8 Center,,,,,,,1629183.0,1.0,0.0,Siakam,1627783.0,,,,,,,,,
63,PT07M44.00S,2023-12-12T00:50:41.1Z,1,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1627783,,,1610612761,15,12,2023-12-12T00:51:01Z,590000,False,,,0,,MISS P. Siakam Free Throw 1 of 2,[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
64,PT07M44.00S,2023-12-12T00:50:41.1Z,1,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612761,15,12,2023-12-12T00:51:01Z,600000,False,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,,,,,63.0,,,,,,,,,,,,,,,,,
65,PT07M44.00S,2023-12-12T00:50:41.1Z,1,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1627783,,,1610612761,15,12,2023-12-12T00:51:01Z,610000,False,,,0,,MISS P. Siakam Free Throw 2 of 2,[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
66,PT07M42.00S,2023-12-12T00:50:43.1Z,1,REGULAR,rebound,defensive,[],203944,,,1610612752,15,12,2023-12-12T00:51:01Z,620000,False,,,0,,J. Randle REBOUND (Off:0 Def:1),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,65.0,1.0,1.0,0.0,,,,,,,,,,,,,,
67,PT07M27.00S,2023-12-12T00:51:14.5Z,1,REGULAR,3pt,Jump Shot,[],1629628,16.507884362680684,6.372549019607843,1610612752,15,12,2023-12-12T00:51:19Z,630000,False,218.0,103.0,1,left,MISS R. Barrett 24' 3PT,[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,Above the Break 3,24+ Right Center,24.11,Missed,,,,,,,,,,,,,,,,,,
68,PT07M24.00S,2023-12-12T00:51:17.5Z,1,REGULAR,rebound,defensive,[],1628384,,,1610612761,15,12,2023-12-12T00:51:19Z,640000,False,,,0,,O. Anunoby REBOUND (Off:0 Def:1),[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,Above the Break 3,24+ Right Center,,,67.0,1.0,1.0,0.0,,,,,,,,,,,,,,
69,PT07M18.00S,2023-12-12T00:51:22.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628384,93.9060446780552,53.67647058823529,1610612761,15,14,2023-12-12T00:51:35Z,650000,False,18.0,5.0,1,right,O. Anunoby running finger roll Layup (2 PTS) (S. Barnes 1 AST),"[1628384, 1630567]",1610612761.0,TOR,running finger roll,,,Anunoby,O. Anunoby,,,,,Restricted Area,0-8 Center,1.9,Made,,,,,,,,,,2.0,S. Barnes,1630567.0,1.0,,,,,
71,PT06M58.00S,2023-12-12T00:51:42.7Z,1,REGULAR,2pt,Jump Shot,[],203944,4.681340341655716,73.2843137254902,1610612752,17,14,2023-12-12T00:51:50Z,670000,False,-116.0,-8.0,1,left,J. Randle 11' turnaround fadeaway Jump Shot (7 PTS),[203944],1610612752.0,NYK,turnaround fadeaway,,,Randle,J. Randle,,,,,Mid-Range,8-16 Left,11.67,Made,,,,,,,,,,7.0,,,,,,,,
72,PT06M46.00S,2023-12-12T00:51:55.4Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1628384,94.1688567674113,50.98039215686274,1610612761,17,16,2023-12-12T00:52:03Z,680000,False,5.0,2.0,1,right,O. Anunoby cutting DUNK (4 PTS) (J. Poeltl 1 AST),"[1628384, 1627751]",1610612761.0,TOR,cutting,,,Anunoby,O. Anunoby,,,,,Restricted Area,0-8 Center,0.54,Made,,,,,,,,,,4.0,J. Poeltl,1627751.0,1.0,,,,,
74,PT06M29.00S,2023-12-12T00:52:12.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628973,13.61695137976347,62.745098039215684,1610612752,17,16,2023-12-12T00:52:22Z,700000,False,-64.0,75.0,1,left,MISS J. Brunson 9' pullup Shot,[1628973],1610612752.0,NYK,pullup,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),8-16 Left,9.88,Missed,,,,,,,,,,,,,,,,,,
75,PT06M27.00S,2023-12-12T00:52:14.2Z,1,REGULAR,rebound,offensive,[],1630579,,,1610612752,17,16,2023-12-12T00:53:58Z,710000,False,,,0,,J. Sims REBOUND (Off:2 Def:1),[1630579],1610612752.0,NYK,,,,Sims,J. Sims,,,,,In The Paint (Non-RA),8-16 Left,,,74.0,3.0,1.0,2.0,,,,,,,,,,,,,,
76,PT06M26.00S,2023-12-12T00:52:16.6Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1630579,5.590000152587891,50.0,1610612752,17,16,2023-12-12T00:54:05Z,720000,False,0.0,0.0,1,left,MISS J. Sims tip Layup,[1630579],1610612752.0,NYK,tip,,,Sims,J. Sims,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
77,PT06M25.00S,2023-12-12T00:52:17.6Z,1,REGULAR,rebound,offensive,[],1630579,,,1610612752,17,16,2023-12-12T00:54:05Z,730000,False,,,0,,J. Sims REBOUND (Off:3 Def:1),[1630579],1610612752.0,NYK,,,,Sims,J. Sims,,,,,Restricted Area,0-8 Center,,,76.0,4.0,1.0,3.0,,,,,,,,,,,,,,
78,PT06M23.00S,2023-12-12T00:52:18.5Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1629628,30.56833114323259,33.33333333333333,1610612752,20,16,2023-12-12T00:52:27Z,740000,False,83.0,235.0,1,left,R. Barrett 24' 3PT  (7 PTS) (D. DiVincenzo 3 AST),"[1629628, 1628978]",1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,Above the Break 3,24+ Right Center,24.91,Made,,,,,,,,,,7.0,D. DiVincenzo,1628978.0,3.0,,,,,
81,PT06M03.00S,2023-12-12T00:52:38.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627751,92.19776609724047,44.6078431372549,1610612761,20,16,2023-12-12T00:52:45Z,770000,False,-27.0,21.0,1,right,MISS J. Poeltl Layup,[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,Restricted Area,0-8 Center,3.41,Missed,,,,,,,,,,,,,,,,,,
82,PT06M00.00S,2023-12-12T00:52:41.1Z,1,REGULAR,rebound,offensive,[],1627751,,,1610612761,20,16,2023-12-12T00:52:41Z,780000,False,,,0,,J. Poeltl REBOUND (Off:4 Def:1),[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,Restricted Area,0-8 Center,,,81.0,5.0,1.0,4.0,,,,,,,,,,,,,,
83,PT05M54.00S,2023-12-12T00:52:47.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627783,94.1688567674113,45.34313725490196,1610612761,20,18,2023-12-12T00:59:24Z,790000,False,-23.0,2.0,1,right,P. Siakam driving finger roll Layup (4 PTS) (D. Schroder 3 AST),"[1627783, 203471]",1610612761.0,TOR,driving finger roll,,,Siakam,P. Siakam,,,,,Restricted Area,0-8 Center,2.34,Made,,,,,,,,,,4.0,D. Schroder,203471.0,3.0,,,,,
85,PT05M29.00S,2023-12-12T00:53:12.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203944,12.302890932982917,62.254901960784316,1610612752,22,18,2023-12-12T00:53:24Z,810000,False,-61.0,63.0,1,left,J. Randle 8' turnaround fadeaway Jump Shot (9 PTS),[203944],1610612752.0,NYK,turnaround fadeaway,,,Randle,J. Randle,,,,,In The Paint (Non-RA),8-16 Left,8.8,Made,,,,,,,,,,9.0,,,,,,,,
86,PT05M28.00S,2023-12-12T00:53:23.4Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612761,22,18,2023-12-12T01:04:02Z,820000,False,,,0,,TOR Timeout,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,PT05M28.00S,2023-12-12T00:53:23.5Z,1,REGULAR,substitution,out,[],1629628,,,1610612761,22,18,2023-12-12T00:56:17Z,830000,False,,,0,,SUB out: R. Barrett,[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,,,,,,,,,
