actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId
17,PT10M08.00S,2024-02-11T00:43:45.4Z,1,REGULAR,rebound,defensive,[],1626167,,,1610612754,2,5,2024-02-11T00:43:50Z,170000,False,,,0,,M. Turner REBOUND (Off:0 Def:1),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,In The Paint (Non-RA),0-8 Center,,,16.0,1.0,1.0,0.0,,,,,,,,,,,,,,
18,PT10M03.00S,2024-02-11T00:43:51.0Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1630174,6.521024967148489,3.9215686274509802,1610612754,2,5,2024-02-11T00:45:34Z,180000,False,230.0,9.0,1,left,MISS A. Nesmith running 3PT - blocked,"[1630174, 1630173]",1610612754.0,IND,running,,,Nesmith,A. Nesmith,,,,,Right Corner 3,24+ Right,23.06,Missed,,,,,,,,,Achiuwa,1630173.0,,,,,,,,
19,PT10M03.00S,2024-02-11T00:43:51.0Z,1,REGULAR,block,,[],1630173,,,1610612754,2,5,2024-02-11T00:43:54Z,190000,False,,,0,,P. Achiuwa BLOCK (1 BLK),[1630173],1610612752.0,NYK,,,,Achiuwa,P. Achiuwa,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,,,,,,,,
20,PT10M01.00S,2024-02-11T00:43:53.0Z,1,REGULAR,rebound,defensive,[],1628404,,,1610612752,2,5,2024-02-11T00:43:57Z,200000,False,,,0,,J. Hart REBOUND (Off:0 Def:1),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,Right Corner 3,24+ Right,,,18.0,1.0,1.0,0.0,,,,,,,,,,,,,,
21,PT09M43.00S,2024-02-11T00:44:10.9Z,1,REGULAR,3pt,Jump Shot,[],1628404,75.3777923784494,13.725490196078432,1610612752,2,5,2024-02-11T00:44:17Z,210000,False,-181.0,179.0,1,right,MISS J. Hart 25' 3PT,[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,Above the Break 3,24+ Left Center,25.48,Missed,,,,,,,,,,,,,,,,,,
22,PT09M41.00S,2024-02-11T00:44:12.9Z,1,REGULAR,rebound,defensive,[],1626167,,,1610612754,2,5,2024-02-11T00:44:17Z,220000,False,,,0,,M. Turner REBOUND (Off:0 Def:2),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Above the Break 3,24+ Left Center,,,21.0,2.0,2.0,0.0,,,,,,,,,,,,,,
23,PT09M31.00S,2024-02-11T00:44:22.5Z,1,REGULAR,3pt,Jump Shot,[],1630169,29.122864651773984,78.18627450980392,1610612754,2,5,2024-02-11T00:46:04Z,230000,False,-141.0,221.0,1,left,MISS T. Haliburton 26' step back 3PT,[1630169],1610612754.0,IND,step back,,,Haliburton,T. Haliburton,,,,,Above the Break 3,24+ Left Center,26.23,Missed,,,,,,,,,,,,,,,,,,
24,PT09M29.00S,2024-02-11T00:44:24.5Z,1,REGULAR,rebound,defensive,[],1628973,,,1610612752,2,5,2024-02-11T00:44:30Z,240000,False,,,0,,J. Brunson REBOUND (Off:0 Def:1),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Above the Break 3,24+ Left Center,,,23.0,1.0,1.0,0.0,,,,,,,,,,,,,,
25,PT09M20.00S,2024-02-11T00:44:33.3Z,1,REGULAR,2pt,Jump Shot,[],1628973,74.85216819973719,37.00980392156863,1610612752,2,5,2024-02-11T00:46:19Z,250000,False,-65.0,184.0,1,right,MISS J. Brunson 19' pullup Shot,[1628973],1610612752.0,NYK,pullup,,,Brunson,J. Brunson,,,,,Mid-Range,16-24 Left Center,19.5,Missed,,,,,,,,,,,,,,,,,,
26,PT09M18.00S,2024-02-11T00:44:35.3Z,1,REGULAR,rebound,defensive,[],1626167,,,1610612754,2,5,2024-02-11T00:44:39Z,260000,False,,,0,,M. Turner REBOUND (Off:0 Def:3),[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,Mid-Range,16-24 Left Center,,,25.0,3.0,3.0,0.0,,,,,,,,,,,,,,
27,PT09M06.00S,2024-02-11T00:44:47.0Z,1,REGULAR,3pt,Jump Shot,[],1627783,5.338370565045992,3.1862745098039214,1610612754,2,5,2024-02-11T00:44:51Z,270000,False,234.0,-2.0,1,left,MISS P. Siakam 3PT,[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,Right Corner 3,24+ Right,23.41,Missed,,,,,,,,,,,,,,,,,,
28,PT09M04.00S,2024-02-11T00:44:49.0Z,1,REGULAR,rebound,defensive,[],1628978,,,1610612752,2,5,2024-02-11T00:44:51Z,280000,False,,,0,,D. DiVincenzo REBOUND (Off:0 Def:1),[1628978],1610612752.0,NYK,,,,DiVincenzo,D. DiVincenzo,,,,,Right Corner 3,24+ Right,,,27.0,1.0,1.0,0.0,,,,,,,,,,,,,,
29,PT09M00.00S,2024-02-11T00:44:54.3Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1628978,73.27529566360053,82.35294117647058,1610612752,2,5,2024-02-11T00:46:42Z,290000,False,162.0,199.0,1,right,MISS D. DiVincenzo 25' running 3PT,[1628978],1610612752.0,NYK,running,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Right Center,25.62,Missed,,,,,,,,,,,,,,,,,,
30,PT08M57.00S,2024-02-11T00:44:57.3Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612754,2,5,2024-02-11T00:45:02Z,300000,False,,,0,,TEAM defensive REBOUND,[],1610612754.0,IND,,,,,,,,,,Above the Break 3,24+ Right Center,,,29.0,,,,,,,,,,,,,,,,,
32,PT08M37.00S,2024-02-11T00:45:22.7Z,1,REGULAR,turnover,out-of-bounds,[],1630174,,,1610612754,2,5,2024-02-11T00:45:29Z,320000,False,,,0,,A. Nesmith bad pass out-of-bounds TURNOVER (1 TO),[1630174],1610612754.0,IND,bad pass,,,Nesmith,A. Nesmith,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,203593.0,1.0,,,,,,
33,PT08M26.00S,2024-02-11T00:45:38.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630173,95.3515111695138,50.49019607843137,1610612752,4,5,2024-02-11T00:45:42Z,330000,False,2.0,-9.0,1,right,P. Achiuwa Layup (2 PTS) (T. Gibson 1 AST),"[1630173, 201959]",1610612752.0,NYK,,,,Achiuwa,P. Achiuwa,,,,,Restricted Area,0-8 Center,0.91,Made,,,,,2.0,T. Gibson,201959.0,1.0,,,,,,,,,,
35,PT08M15.00S,2024-02-11T00:45:48.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627783,6.258212877792378,52.450980392156865,1610612754,4,7,2024-02-11T00:47:31Z,350000,False,-12.0,6.0,1,left,P. Siakam driving Layup (2 PTS),[1627783],1610612754.0,IND,driving,,,Siakam,P. Siakam,,,,,Restricted Area,0-8 Center,1.38,Made,,,,,2.0,,,,,,,,,,,,,
36,PT07M55.00S,2024-02-11T00:46:08.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628973,94.56307490144546,46.32352941176471,1610612752,6,7,2024-02-11T00:46:11Z,360000,False,-18.0,-1.0,1,right,J. Brunson driving Layup (2 PTS),[1628973],1610612752.0,NYK,driving,,,Brunson,J. Brunson,,,,,Restricted Area,0-8 Center,1.85,Made,,,,,2.0,,,,,,,,,,,,,
38,PT07M40.00S,2024-02-11T00:46:23.6Z,1,REGULAR,2pt,Jump Shot,[],1629614,22.026938239159,51.9607843137255,1610612754,6,9,2024-02-11T00:46:27Z,380000,False,-10.0,155.0,1,left,A. Nembhard 15' pullup Jump Shot (2 PTS),[1629614],1610612754.0,IND,pullup,,,Nembhard,A. Nembhard,,,,,Mid-Range,8-16 Center,15.49,Made,,,,,2.0,,,,,,,,,,,,,
39,PT07M14.00S,2024-02-11T00:46:50.2Z,1,REGULAR,foul,personal,['2freethrow'],1629614,,,1610612752,6,9,2024-02-11T00:47:00Z,390000,False,,,0,,A. Nembhard shooting personal FOUL (1 PF) (Brunson 2 FT),"[1629614, 1628973]",1610612754.0,IND,shooting,,,Nembhard,A. Nembhard,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,202056.0,,1.0,0.0,Brunson,1628973.0,,
41,PT07M14.00S,2024-02-11T00:47:18.8Z,1,REGULAR,freethrow,1 of 2,[],1628973,,,1610612752,7,9,2024-02-11T00:47:18Z,410000,False,,,0,,J. Brunson Free Throw 1 of 2 (3 PTS),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,Made,,,,,3.0,,,,,,,,,,,,,
42,PT07M14.00S,2024-02-11T00:47:38.2Z,1,REGULAR,freethrow,2 of 2,[],1628973,,,1610612752,8,9,2024-02-11T00:47:38Z,420000,False,,,0,,J. Brunson Free Throw 2 of 2 (4 PTS),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,Made,,,,,4.0,,,,,,,,,,,,,
43,PT07M05.00S,2024-02-11T00:47:53.3Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1626167,6.1268068331143235,50.0,1610612754,8,11,2024-02-11T00:47:56Z,430000,False,0.0,5.0,1,left,M. Turner DUNK (7 PTS) (T. Haliburton 2 AST),"[1626167, 1630169]",1610612754.0,IND,,,,Turner,M. Turner,,,,,Restricted Area,0-8 Center,0.51,Made,,,,,7.0,T. Haliburton,1630169.0,2.0,,,,,,,,,,
45,PT06M41.00S,2024-02-11T00:48:15.6Z,1,REGULAR,3pt,Jump Shot,[],1630173,88.51839684625493,4.411764705882353,1610612752,11,11,2024-02-11T00:48:19Z,450000,False,-228.0,55.0,1,right,P. Achiuwa 3PT  (5 PTS) (J. Brunson 1 AST),"[1630173, 1628973]",1610612752.0,NYK,,,,Achiuwa,P. Achiuwa,,,,,Left Corner 3,24+ Left,23.45,Made,,,,,5.0,J. Brunson,1628973.0,1.0,,,,,,,,,,
47,PT06M29.00S,2024-02-11T00:48:28.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627783,5.469776609724048,48.529411764705884,1610612754,11,13,2024-02-11T00:49:03Z,470000,False,7.0,-1.0,1,left,P. Siakam Layup (4 PTS) (M. Turner 1 AST),"[1627783, 1626167]",1610612754.0,IND,,,,Siakam,P. Siakam,,,,,Restricted Area,0-8 Center,0.75,Made,,,,,4.0,M. Turner,1626167.0,1.0,,,,,,,,,,
49,PT06M19.00S,2024-02-11T00:48:40.8Z,1,REGULAR,timeout,full,['team'],0,,,1610612752,11,13,2024-02-11T00:48:40Z,490000,False,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,PT06M09.00S,2024-02-11T00:51:57.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628973,80.76544021024968,52.450980392156865,1610612752,11,13,2024-02-11T00:52:02Z,500000,False,12.0,128.0,1,right,MISS J. Brunson 12' turnaround Shot,[1628973],1610612752.0,NYK,turnaround,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),8-16 Center,12.89,Missed,,,,,,,,,,,,,,,,,,
51,PT06M07.00S,2024-02-11T00:51:59.0Z,1,REGULAR,rebound,defensive,[],1627783,,,1610612754,11,13,2024-02-11T00:52:02Z,510000,False,,,0,,P. Siakam REBOUND (Off:0 Def:1),[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,In The Paint (Non-RA),8-16 Center,,,50.0,1.0,1.0,0.0,,,,,,,,,,,,,,
52,PT05M57.00S,2024-02-11T00:52:12.9Z,1,REGULAR,foul,personal,['2freethrow'],1628404,,,1610612754,11,13,2024-02-11T00:52:25Z,520000,False,,,0,,J. Hart shooting personal FOUL (1 PF) (Siakam 2 FT),"[1628404, 1627783]",1610612752.0,NYK,shooting,,,Hart,J. Hart,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,202056.0,,1.0,0.0,Siakam,1627783.0,,
54,PT05M57.00S,2024-02-11T00:52:45.0Z,1,REGULAR,freethrow,1 of 2,[],1627783,,,1610612754,11,13,2024-02-11T00:53:09Z,540000,False,,,0,,MISS P. Siakam Free Throw 1 of 2,[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
55,PT05M57.00S,2024-02-11T00:52:45.0Z,1,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612754,11,13,2024-02-11T00:53:09Z,550000,False,,,0,,TEAM offensive REBOUND,[],1610612754.0,IND,,,,,,,,,,,,,,54.0,,,,,,,,,,,,,,,,,
56,PT05M57.00S,2024-02-11T00:52:45.1Z,1,REGULAR,substitution,out,[],1630174,,,1610612754,11,13,2024-02-11T00:52:52Z,560000,False,,,0,,SUB out: A. Nesmith,[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,,,,,,,,,,
57,PT05M57.00S,2024-02-11T00:52:45.1Z,1,REGULAR,substitution,in,[],1631097,,,1610612754,11,13,2024-02-11T00:52:52Z,570000,False,,,0,,SUB in: B. Mathurin,[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,,,,,,,,,,,,,,,,,,,
58,PT05M57.00S,2024-02-11T00:52:45.0Z,1,REGULAR,freethrow,2 of 2,[],1627783,,,1610612754,11,13,2024-02-11T00:53:09Z,580000,False,,,0,,MISS P. Siakam Free Throw 2 of 2,[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
59,PT05M55.00S,2024-02-11T00:52:47.0Z,1,REGULAR,rebound,defensive,[],1628404,,,1610612752,11,13,2024-02-11T00:53:09Z,590000,False,,,0,,J. Hart REBOUND (Off:0 Def:2),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,,,,,58.0,2.0,2.0,0.0,,,,,,,,,,,,,,
60,PT05M47.00S,2024-02-11T00:53:17.3Z,1,REGULAR,foul,personal,['2freethrow'],1629614,,,1610612752,11,13,2024-02-11T00:53:25Z,600000,False,,,0,,A. Nembhard shooting personal FOUL (2 PF) (Brunson 2 FT),"[1629614, 1628973]",1610612754.0,IND,shooting,,,Nembhard,A. Nembhard,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,202056.0,,2.0,0.0,Brunson,1628973.0,,
62,PT05M47.00S,2024-02-11T00:53:46.8Z,1,REGULAR,freethrow,1 of 2,[],1628973,,,1610612752,12,13,2024-02-11T00:53:46Z,620000,False,,,0,,J. Brunson Free Throw 1 of 2 (5 PTS),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,Made,,,,,5.0,,,,,,,,,,,,,
63,PT05M47.00S,2024-02-11T00:53:46.9Z,1,REGULAR,substitution,out,[],1629614,,,1610612752,12,13,2024-02-11T00:53:52Z,630000,False,,,0,,SUB out: A. Nembhard,[1629614],1610612754.0,IND,,,,Nembhard,A. Nembhard,,,,,,,,,,,,,,,,,,,,,,,,,,
64,PT05M47.00S,2024-02-11T00:53:46.9Z,1,REGULAR,substitution,in,[],1630174,,,1610612752,12,13,2024-02-11T00:53:52Z,640000,False,,,0,,SUB in: A. Nesmith,[1630174],1610612754.0,IND,,,,Nesmith,A. Nesmith,,,,,,,,,,,,,,,,,,,,,,,,,,
65,PT05M47.00S,2024-02-11T00:54:11.3Z,1,REGULAR,freethrow,2 of 2,[],1628973,,,1610612752,13,13,2024-02-11T00:54:11Z,650000,False,,,0,,J. Brunson Free Throw 2 of 2 (6 PTS),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,Made,,,,,6.0,,,,,,,,,,,,,
66,PT05M41.00S,2024-02-11T00:54:28.2Z,1,REGULAR,foul,personal,[],201959,,,1610612754,13,13,2024-02-11T00:54:42Z,660000,False,,,0,,T. Gibson personal FOUL (1 PF),"[201959, 1626167]",1610612752.0,NYK,,,,Gibson,T. Gibson,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,101283.0,,1.0,0.0,Turner,1626167.0,,
68,PT05M33.00S,2024-02-11T00:54:47.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627783,6.783837056504599,52.20588235294118,1610612754,13,15,2024-02-11T00:54:51Z,680000,False,-11.0,11.0,1,left,P. Siakam driving Layup (6 PTS),[1627783],1610612754.0,IND,driving,,,Siakam,P. Siakam,,,,,Restricted Area,0-8 Center,1.58,Made,,,,,6.0,,,,,,,,,,,,,
70,PT05M15.00S,2024-02-11T00:55:06.0Z,1,REGULAR,2pt,Jump Shot,[],201959,94.69448094612353,69.6078431372549,1610612752,13,15,2024-02-11T00:55:12Z,700000,False,98.0,-3.0,1,right,MISS T. Gibson 9' Jump Shot,[201959],1610612752.0,NYK,,,,Gibson,T. Gibson,,,,,Mid-Range,8-16 Right,9.8,Missed,,,,,,,,,,,,,,,,,,
71,PT05M13.00S,2024-02-11T00:55:08.0Z,1,REGULAR,rebound,defensive,[],1631097,,,1610612754,13,15,2024-02-11T00:55:12Z,710000,False,,,0,,B. Mathurin REBOUND (Off:0 Def:1),[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,Mid-Range,8-16 Right,,,70.0,1.0,1.0,0.0,,,,,,,,,,,,,,
72,PT05M08.00S,2024-02-11T00:55:13.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1626167,5.995400788436268,49.50980392156863,1610612754,13,17,2024-02-11T00:55:18Z,720000,False,2.0,4.0,1,left,M. Turner running Layup (9 PTS) (T. Haliburton 3 AST),"[1626167, 1630169]",1610612754.0,IND,running,,,Turner,M. Turner,,,,,Restricted Area,0-8 Center,0.46,Made,,,,,9.0,T. Haliburton,1630169.0,3.0,,,,,,,,,,
74,PT04M48.00S,2024-02-11T00:55:33.1Z,1,REGULAR,3pt,Jump Shot,[],1628978,94.30026281208936,2.696078431372549,1610612752,16,17,2024-02-11T00:55:37Z,740000,False,-237.0,1.0,1,right,D. DiVincenzo 3PT  (5 PTS) (J. Hart 1 AST),"[1628978, 1628404]",1610612752.0,NYK,,,,DiVincenzo,D. DiVincenzo,,,,,Left Corner 3,24+ Left,23.65,Made,,,,,5.0,J. Hart,1628404.0,1.0,,,,,,,,,,
76,PT04M29.00S,2024-02-11T00:55:51.2Z,1,REGULAR,3pt,Jump Shot,[],1630169,30.56833114323259,21.323529411764707,1610612754,16,20,2024-02-11T00:55:55Z,760000,False,143.0,235.0,1,left,T. Haliburton 27' 3PT  (3 PTS) (M. Turner 2 AST),"[1630169, 1626167]",1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,Above the Break 3,24+ Right Center,27.51,Made,,,,,3.0,M. Turner,1626167.0,2.0,,,,,,,,,,
78,PT04M13.00S,2024-02-11T00:56:07.8Z,1,REGULAR,3pt,Jump Shot,[],1628978,93.9060446780552,96.07843137254902,1610612752,19,20,2024-02-11T00:56:12Z,780000,False,230.0,5.0,1,right,D. DiVincenzo 3PT  (8 PTS) (J. Hart 2 AST),"[1628978, 1628404]",1610612752.0,NYK,,,,DiVincenzo,D. DiVincenzo,,,,,Right Corner 3,24+ Right,23.04,Made,,,,,8.0,J. Hart,1628404.0,2.0,,,,,,,,,,
80,PT04M12.00S,2024-02-11T00:56:13.4Z,1,REGULAR,timeout,full,['team'],0,,,1610612754,19,20,2024-02-11T00:56:13Z,800000,False,,,0,,IND Timeout,[],1610612754.0,IND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,PT04M12.00S,2024-02-11T00:56:13.5Z,1,REGULAR,substitution,out,[],201959,,,1610612754,19,20,2024-02-11T00:58:45Z,810000,False,,,0,,SUB out: T. Gibson,[201959],1610612752.0,NYK,,,,Gibson,T. Gibson,,,,,,,,,,,,,,,,,,,,,,,,,,
82,PT04M12.00S,2024-02-11T00:56:13.5Z,1,REGULAR,substitution,out,[],1630169,,,1610612754,19,20,2024-02-11T00:58:45Z,820000,False,,,0,,SUB out: T. Haliburton,[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,,,,,,,
83,PT04M12.00S,2024-02-11T00:56:13.5Z,1,REGULAR,substitution,in,[],202711,,,1610612754,19,20,2024-02-11T00:58:45Z,830000,False,,,0,,SUB in: B. Bogdanovic,[202711],1610612752.0,NYK,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,,,
84,PT04M12.00S,2024-02-11T00:56:13.5Z,1,REGULAR,substitution,in,[],204456,,,1610612754,19,20,2024-02-11T00:58:45Z,840000,False,,,0,,SUB in: T. McConnell,[204456],1610612754.0,IND,,,,McConnell,T. McConnell,,,,,,,,,,,,,,,,,,,,,,,,,,
85,PT03M56.00S,2024-02-11T00:59:29.6Z,1,REGULAR,turnover,out-of-bounds,[],1627783,,,1610612754,19,20,2024-02-11T00:59:34Z,850000,False,,,0,,P. Siakam lost ball out-of-bounds TURNOVER (1 TO),[1627783],1610612754.0,IND,lost ball,,,Siakam,P. Siakam,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,203593.0,1.0,,,,,,
86,PT03M39.00S,2024-02-11T00:59:50.1Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1630173,94.30026281208936,49.01960784313725,1610612752,21,20,2024-02-11T01:00:09Z,860000,False,-5.0,1.0,1,right,P. Achiuwa cutting DUNK (7 PTS) (J. Brunson 2 AST),"[1630173, 1628973]",1610612752.0,NYK,cutting,,,Achiuwa,P. Achiuwa,,,,,Restricted Area,0-8 Center,0.5,Made,,,,,7.0,J. Brunson,1628973.0,2.0,,,,,,,,,,
88,PT03M21.00S,2024-02-11T01:00:07.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627783,6.783837056504599,50.245098039215684,1610612754,21,22,2024-02-11T01:00:10Z,880000,False,-1.0,11.0,1,left,P. Siakam turnaround Jump Shot (8 PTS) (M. Turner 3 AST),"[1627783, 1626167]",1610612754.0,IND,turnaround,,,Siakam,P. Siakam,,,,,Restricted Area,0-8 Center,1.14,Made,,,,,8.0,M. Turner,1626167.0,3.0,,,,,,,,,,
