actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2023-03-19T00:10:49.6Z,1,REGULAR,period,start,[],0,,,0,0,0,2023-03-19T00:10:49Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M56.00S,2023-03-19T00:10:52.1Z,1,REGULAR,jumpball,recovered,[],1630556,,,1610612758,0,0,2023-03-19T00:10:52Z,40000,False,,,0,,Jump Ball D. Sabonis vs. D. Gafford: Tip to K. Edwards,"[1630556, 1627734, 1629655]",1610612758.0,SAC,startperiod,K. Edwards,1630556.0,Edwards,K. Edwards,Sabonis,1627734.0,Gafford,1629655.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M42.00S,2023-03-19T00:11:06.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631099,19.530223390275953,50.49019607843137,1610612758,0,2,2023-03-19T00:11:19Z,70000,False,-2.0,131.0,1,left,K. Murray 13' floating Jump Shot (2 PTS) (D. Sabonis 1 AST),"[1631099, 1627734]",1610612758.0,SAC,floating,,,Murray,K. Murray,,,,,In The Paint (Non-RA),8-16 Center,13.11,Made,2.0,D. Sabonis,1627734.0,1.0,,,,,,,,,,,,,,
8,PT11M26.00S,2023-03-19T00:11:22.7Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1629655,93.77463863337714,49.754901960784316,1610612764,2,2,2023-03-19T00:11:27Z,80000,False,-1.0,6.0,1,right,D. Gafford alley-oop DUNK (2 PTS) (K. Kuzma 1 AST),"[1629655, 1628398]",1610612764.0,WAS,alley-oop,,,Gafford,D. Gafford,,,,,Restricted Area,0-8 Center,0.61,Made,2.0,K. Kuzma,1628398.0,1.0,,,,,,,,,,,,,,
10,PT11M14.00S,2023-03-19T00:11:34.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1627734,7.178055190538765,54.65686274509803,1610612758,2,4,2023-03-19T00:11:38Z,100000,False,-23.0,15.0,1,left,D. Sabonis driving Layup (2 PTS) (D. Fox 1 AST),"[1627734, 1628368]",1610612758.0,SAC,driving,,,Sabonis,D. Sabonis,,,,,Restricted Area,0-8 Center,2.77,Made,2.0,D. Fox,1628368.0,1.0,,,,,,,,,,,,,,
11,PT11M00.00S,2023-03-19T00:11:48.0Z,1,REGULAR,3pt,Jump Shot,[],1628398,83.39356110381078,94.85294117647058,1610612764,5,4,2023-03-19T00:13:06Z,110000,False,224.0,104.0,1,right,K. Kuzma 24' 3PT pullup bank (3 PTS) (D. Gafford 1 AST),"[1628398, 1629655]",1610612764.0,WAS,pullup bank,,,Kuzma,K. Kuzma,,,,,Above the Break 3,24+ Right Center,24.71,Made,3.0,D. Gafford,1629655.0,1.0,,,,,,,,,,,,,,
13,PT10M51.00S,2023-03-19T00:11:57.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628368,6.1268068331143235,54.41176470588235,1610612758,5,4,2023-03-19T00:14:17Z,130000,False,-22.0,5.0,1,left,MISS D. Fox driving Layup,[1628368],1610612758.0,SAC,driving,,,Fox,D. Fox,,,,,Restricted Area,0-8 Center,2.27,Missed,,,,,,,,,,,,,,,,,,
14,PT10M50.00S,2023-03-19T00:12:03.7Z,1,REGULAR,rebound,offensive,[],1628368,,,1610612758,5,4,2023-03-19T00:12:03Z,140000,False,,,0,,D. Fox REBOUND (Off:1 Def:0),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,Restricted Area,0-8 Center,,,,,,,13.0,1.0,0.0,1.0,,,,,,,,,,
15,PT10M50.00S,2023-03-19T00:12:03.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628368,5.590000152587891,50.0,1610612758,5,6,2023-03-19T00:12:03Z,150000,False,0.0,0.0,1,left,D. Fox tip Layup (2 PTS),[1628368],1610612758.0,SAC,tip,,,Fox,D. Fox,,,,,Mid-Range,8-16 Left,0.0,Made,2.0,,,,,,,,,,,,,,,,,
16,PT10M50.00S,2023-03-19T00:12:08.6Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612764,5,6,2023-03-19T00:12:08Z,160000,False,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
