actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2022-11-12T23:11:48.8Z,1,REGULAR,period,start,[],0,,,0,0,0,2022-11-12T23:11:48Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M56.00S,2022-11-12T23:11:51.9Z,1,REGULAR,jumpball,recovered,[],1628420,,,1610612764,0,0,2022-11-12T23:11:51Z,40000,False,,,0,,Jump Ball K. Porzingis vs. K. Olynyk: Tip to M. Morris,"[1628420, 204001, 203482]",1610612764.0,WAS,startperiod,M. Morris,1628420.0,Morris,M. Morris,Porzingis,204001.0,Olynyk,203482.0,,,,,,,,,,,,,,,,,,,,,,
8,PT11M40.00S,2022-11-12T23:12:08.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628398,13.715505913272011,51.96078431372549,1610612764,0,0,2022-11-12T23:35:33Z,80000,False,-10.0,76.0,1,left,MISS K. Kuzma 7' turnaround fadeaway Shot,[1628398],1610612764.0,WAS,turnaround fadeaway,,,Kuzma,K. Kuzma,,,,,In The Paint (Non-RA),0-8 Center,7.7,Missed,,,,,,,,,,,,,,,,,,
9,PT11M35.00S,2022-11-12T23:12:13.4Z,1,REGULAR,rebound,defensive,[],1629020,,,1610612762,0,0,2022-11-12T23:13:18Z,90000,False,,,0,,J. Vanderbilt REBOUND (Off:0 Def:1),[1629020],1610612762.0,UTA,,,,Vanderbilt,J. Vanderbilt,,,,,In The Paint (Non-RA),8-16 Center,,,8.0,1.0,1.0,0.0,,,,,,,,,,,,,,
52,PT11M17.00S,2022-11-12T23:12:30.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629020,91.90210249671485,50.0,1610612762,0,0,2022-11-12T23:35:55Z,115000,False,0.0,24.0,1,right,MISS J. Vanderbilt cutting Layup,[1629020],1610612762.0,UTA,cutting,,,Vanderbilt,J. Vanderbilt,,,,,Restricted Area,0-8 Center,2.36,Missed,,,,,,,,,,,,,,,,,,
53,PT11M14.00S,2022-11-12T23:12:33.3Z,1,REGULAR,rebound,defensive,[],204001,,,1610612764,0,0,2022-11-12T23:19:16Z,127500,False,,,0,,K. Porzingis REBOUND (Off:0 Def:1),[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,Restricted Area,0-8 Center,,,52.0,1.0,1.0,0.0,,,,,,,,,,,,,,
14,PT11M11.00S,2022-11-12T23:12:52.3Z,1,REGULAR,foul,personal,[],1629020,,,1610612764,0,0,2022-11-12T23:24:46Z,140000,False,,,0,,J. Vanderbilt personal FOUL (1 PF),"[1629020, 204001]",1610612762.0,UTA,,,,Vanderbilt,J. Vanderbilt,,,,,Above the Break 3,24+ Right Center,,,,,,,1830.0,1.0,0.0,Porzingis,204001.0,,,,,,,,,
16,PT11M02.00S,2022-11-12T23:13:12.6Z,1,REGULAR,3pt,Jump Shot,[],1628420,31.980946123521676,75.49019607843138,1610612764,3,0,2022-11-12T23:36:18Z,160000,False,-127.0,248.0,1,left,M. Morris 27' 3PT  (3 PTS) (D. Avdija 1 AST),"[1628420, 1630166]",1610612764.0,WAS,,,,Morris,M. Morris,,,,,Above the Break 3,24+ Left Center,27.89,Made,,,,,,,,,,3.0,D. Avdija,1630166.0,1.0,,,,,
18,PT10M42.00S,2022-11-12T23:13:31.4Z,1,REGULAR,3pt,Jump Shot,[],203903,96.23850197109067,97.30392156862744,1610612762,3,3,2022-11-12T23:36:34Z,180000,False,237.0,-17.0,1,right,J. Clarkson 3PT  (3 PTS) (L. Markkanen 1 AST),"[203903, 1628374]",1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,Right Corner 3,24+ Right,23.71,Made,,,,,,,,,,3.0,L. Markkanen,1628374.0,1.0,,,,,
20,PT10M26.00S,2022-11-12T23:13:48.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],204001,13.058475689881732,36.274509803921575,1610612764,5,3,2022-11-12T23:36:47Z,200000,False,69.0,70.0,1,left,K. Porzingis 9' turnaround Jump Shot (2 PTS) (M. Morris 1 AST),"[204001, 1628420]",1610612764.0,WAS,turnaround,,,Porzingis,K. Porzingis,,,,,In The Paint (Non-RA),8-16 Right,9.82,Made,,,,,,,,,,2.0,M. Morris,1628420.0,1.0,,,,,
