actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
17,PT10M42.00S,2023-03-24T23:12:32.0Z,1,REGULAR,3pt,Jump Shot,[],1630166,67.88764783180025,53.67647058823529,1610612764,4,4,2023-03-24T23:12:38Z,170000,False,18.0,249.0,1,right,MISS D. Avdija 25' pullup 3PT,[1630166],1610612764.0,WAS,pullup,,,Avdija,D. Avdija,,,,,Above the Break 3,24+ Center,,,,25.01,Missed,,,,,,,,,,,,,,,
18,PT10M39.00S,2023-03-24T23:12:35.0Z,1,REGULAR,rebound,defensive,[],1628966,,,1610612759,4,4,2023-03-24T23:12:38Z,180000,False,,,0,,K. Bates-Diop REBOUND (Off:0 Def:1),[1628966],1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,Above the Break 3,24+ Center,,,,,,,,,,17.0,1.0,1.0,0.0,,,,,,,
19,PT10M32.00S,2023-03-24T23:12:43.0Z,1,REGULAR,3pt,Jump Shot,[],1631103,32.670827858081466,58.57843137254902,1610612759,4,4,2023-03-24T23:14:40Z,190000,False,-43.0,255.0,1,left,MISS M. Branham 25' step back 3PT,[1631103],1610612759.0,SAS,step back,,,Branham,M. Branham,,,,,Above the Break 3,24+ Center,,,,25.82,Missed,,,,,,,,,,,,,,,
20,PT10M28.00S,2023-03-24T23:12:47.0Z,1,REGULAR,rebound,defensive,[],204001,,,1610612764,4,4,2023-03-24T23:12:48Z,200000,False,,,0,,K. Porzingis REBOUND (Off:0 Def:1),[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,Above the Break 3,24+ Center,,,,,,,,,,19.0,1.0,1.0,0.0,,,,,,,
21,PT10M17.00S,2023-03-24T23:12:57.1Z,1,REGULAR,3pt,Jump Shot,[],1628420,67.36202365308804,56.86274509803921,1610612764,4,4,2023-03-24T23:13:01Z,210000,False,34.0,254.0,1,right,MISS M. Morris 25' pullup 3PT,[1628420],1610612764.0,WAS,pullup,,,Morris,M. Morris,,,,,Above the Break 3,24+ Center,,,,25.66,Missed,,,,,,,,,,,,,,,
22,PT10M15.00S,2023-03-24T23:12:59.1Z,1,REGULAR,rebound,defensive,[],1630200,,,1610612759,4,4,2023-03-24T23:13:01Z,220000,False,,,0,,T. Jones REBOUND (Off:0 Def:1),[1630200],1610612759.0,SAS,,,,Jones,T. Jones,,,,,Above the Break 3,24+ Center,,,,,,,,,,21.0,1.0,1.0,0.0,,,,,,,
23,PT10M06.00S,2023-03-24T23:13:08.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629640,7.30946123521682,52.20588235294118,1610612759,4,4,2023-03-24T23:15:13Z,230000,False,-11.0,16.0,1,left,MISS K. Johnson driving Layup - blocked,"[1629640, 204001]",1610612759.0,SAS,driving,,,Johnson,K. Johnson,,,,,Restricted Area,0-8 Center,,,,1.96,Missed,,,,,,,,,Porzingis,204001.0,,,,,
24,PT10M06.00S,2023-03-24T23:13:08.5Z,1,REGULAR,block,,[],204001,,,1610612759,4,4,2023-03-24T23:13:10Z,240000,False,,,0,,K. Porzingis BLOCK (1 BLK),[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
25,PT10M03.00S,2023-03-24T23:13:11.5Z,1,REGULAR,rebound,offensive,[],1629640,,,1610612759,4,4,2023-03-24T23:13:14Z,250000,False,,,0,,K. Johnson REBOUND (Off:1 Def:0),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Restricted Area,0-8 Center,,,,,,,,,,23.0,1.0,0.0,1.0,,,,,,,
26,PT10M01.00S,2023-03-24T23:13:13.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629640,8.09789750328515,47.549019607843135,1610612759,4,6,2023-03-24T23:15:28Z,260000,False,12.0,24.0,1,left,K. Johnson putback Layup (2 PTS),[1629640],1610612759.0,SAS,putback,,,Johnson,K. Johnson,,,,,Restricted Area,0-8 Center,,,,2.66,Made,2.0,,,,,,,,,,,,,,
27,PT09M49.00S,2023-03-24T23:13:28.3Z,1,REGULAR,foul,personal,[],1631103,,,1610612764,4,6,2023-03-24T23:13:35Z,270000,False,,,0,,M. Branham personal FOUL (1 PF),"[1631103, 1629655]",1610612759.0,SAS,,,,Branham,M. Branham,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,2715.0,1.0,0.0,Gafford,1629655.0
29,PT09M42.00S,2023-03-24T23:13:55.1Z,1,REGULAR,2pt,Jump Shot,[],204001,79.71419185282524,66.42156862745098,1610612764,6,6,2023-03-24T23:14:01Z,290000,False,82.0,138.0,1,right,K. Porzingis 16' pullup Jump Shot (2 PTS) (D. Avdija 1 AST),"[204001, 1630166]",1610612764.0,WAS,pullup,,,Porzingis,K. Porzingis,,,,,Mid-Range,16-24 Right Center,,,,16.07,Made,2.0,D. Avdija,1630166.0,1.0,,,,,,,,,,,
31,PT09M42.00S,2023-03-24T23:14:01.3Z,1,REGULAR,foul,personal,['1freethrow'],1630200,,,1610612764,6,6,2023-03-24T23:14:09Z,310000,False,,,0,,T. Jones shooting personal FOUL (1 PF) (Porzingis 1 FT),"[1630200, 204001]",1610612759.0,SAS,shooting,,,Jones,T. Jones,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,1628484.0,1.0,0.0,Porzingis,204001.0
33,PT09M42.00S,2023-03-24T23:14:25.9Z,1,REGULAR,freethrow,1 of 1,[],204001,,,1610612764,7,6,2023-03-24T23:14:26Z,330000,False,,,0,,K. Porzingis Free Throw 1 of 1 (3 PTS),[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,,,,,,,Made,3.0,,,,,,,,,,,,,,
34,PT09M21.00S,2023-03-24T23:14:47.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630572,7.30946123521682,42.8921568627451,1610612759,7,8,2023-03-24T23:14:52Z,340000,False,36.0,16.0,1,left,S. Mamukelashvili driving Layup (4 PTS) (T. Jones 1 AST),"[1630572, 1630200]",1610612759.0,SAS,driving,,,Mamukelashvili,S. Mamukelashvili,,,,,Restricted Area,0-8 Center,,,,3.9,Made,4.0,T. Jones,1630200.0,1.0,,,,,,,,,,,
36,PT09M09.00S,2023-03-24T23:14:59.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630166,90.75229960578186,62.00980392156863,1610612764,9,8,2023-03-24T23:17:37Z,360000,False,60.0,34.0,1,right,D. Avdija 6' driving Layup (2 PTS),[1630166],1610612764.0,WAS,driving,,,Avdija,D. Avdija,,,,,In The Paint (Non-RA),0-8 Center,,,,6.92,Made,2.0,,,,,,,,,,,,,,
37,PT09M00.00S,2023-03-24T23:15:08.3Z,1,REGULAR,3pt,Jump Shot,[],1628966,20.18725361366623,7.107843137254902,1610612759,9,8,2023-03-24T23:15:13Z,370000,False,214.0,137.0,1,left,MISS K. Bates-Diop 25' 3PT,[1628966],1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,Above the Break 3,24+ Right Center,,,,25.47,Missed,,,,,,,,,,,,,,,
38,PT08M56.00S,2023-03-24T23:15:12.3Z,1,REGULAR,rebound,defensive,[],204001,,,1610612764,9,8,2023-03-24T23:15:13Z,380000,False,,,0,,K. Porzingis REBOUND (Off:0 Def:2),[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,37.0,2.0,2.0,0.0,,,,,,,
39,PT08M46.00S,2023-03-24T23:15:22.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630557,93.51182654402102,55.14705882352941,1610612764,11,8,2023-03-24T23:15:27Z,390000,False,26.0,8.0,1,right,C. Kispert driving Layup (4 PTS) (K. Porzingis 1 AST),"[1630557, 204001]",1610612764.0,WAS,driving,,,Kispert,C. Kispert,,,,,Restricted Area,0-8 Center,,,,2.71,Made,4.0,K. Porzingis,204001.0,1.0,,,,,,,,,,,
41,PT08M33.00S,2023-03-24T23:15:35.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629640,8.623521681997373,38.23529411764706,1610612759,11,10,2023-03-24T23:15:41Z,410000,False,59.0,29.0,1,left,K. Johnson 6' driving finger roll Layup (4 PTS) (T. Jones 2 AST),"[1629640, 1630200]",1610612759.0,SAS,driving finger roll,,,Johnson,K. Johnson,,,,,In The Paint (Non-RA),0-8 Center,,,,6.54,Made,4.0,T. Jones,1630200.0,2.0,,,,,,,,,,,
43,PT08M23.00S,2023-03-24T23:15:46.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628420,92.9862023653088,42.15686274509804,1610612764,13,10,2023-03-24T23:15:52Z,430000,False,-39.0,13.0,1,right,M. Morris driving Layup (4 PTS),[1628420],1610612764.0,WAS,driving,,,Morris,M. Morris,,,,,Restricted Area,0-8 Center,,,,4.14,Made,4.0,,,,,,,,,,,,,,
44,PT08M04.00S,2023-03-24T23:16:05.3Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1628966,6.652431011826544,51.9607843137255,1610612759,13,12,2023-03-24T23:16:09Z,440000,False,-10.0,10.0,1,left,K. Bates-Diop DUNK (2 PTS) (S. Mamukelashvili 1 AST),"[1628966, 1630572]",1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,Restricted Area,0-8 Center,,,,1.4,Made,2.0,S. Mamukelashvili,1630572.0,1.0,,,,,,,,,,,
46,PT08M04.00S,2023-03-24T23:16:10.5Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612764,13,12,2023-03-24T23:16:12Z,460000,False,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,PT07M57.00S,2023-03-24T23:19:09.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],204001,88.25558475689881,38.970588235294116,1610612764,13,12,2023-03-24T23:21:18Z,470000,False,-55.0,58.0,1,right,MISS K. Porzingis 7' floating Shot,[204001],1610612764.0,WAS,floating,,,Porzingis,K. Porzingis,,,,,In The Paint (Non-RA),0-8 Center,,,,7.99,Missed,,,,,,,,,,,,,,,
48,PT07M56.00S,2023-03-24T23:19:10.1Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612759,13,12,2023-03-24T23:19:18Z,480000,False,,,0,,TEAM defensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,47.0,,,,,,,,,,
50,PT07M38.00S,2023-03-24T23:19:41.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631103,9.017739816031538,46.568627450980394,1610612759,13,12,2023-03-24T23:21:40Z,500000,False,17.0,32.0,1,left,MISS M. Branham cutting Layup,[1631103],1610612759.0,SAS,cutting,,,Branham,M. Branham,,,,,Restricted Area,0-8 Center,,,,3.66,Missed,,,,,,,,,,,,,,,
51,PT07M38.00S,2023-03-24T23:19:41.0Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612759,13,12,2023-03-24T23:19:47Z,510000,False,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,50.0,,,,,,,,,,
53,PT07M32.00S,2023-03-24T23:20:05.8Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],1630572,9.543363994743759,67.15686274509804,1610612759,13,14,2023-03-24T23:20:10Z,530000,False,-86.0,37.0,1,left,S. Mamukelashvili 9' floating Jump Shot (6 PTS) (K. Johnson 2 AST),"[1630572, 1629640]",1610612759.0,SAS,floating,,,Mamukelashvili,S. Mamukelashvili,,,,,Mid-Range,8-16 Left,,,,9.35,Made,6.0,K. Johnson,1629640.0,2.0,,,,,,,,,,,
55,PT07M14.00S,2023-03-24T23:20:26.0Z,1,REGULAR,foul,personal,['2freethrow'],1630572,,,1610612764,13,14,2023-03-24T23:20:52Z,550000,False,,,0,,S. Mamukelashvili shooting personal FOUL (1 PF) (Porzingis 2 FT),"[1630572, 204001]",1610612759.0,SAS,shooting,,,Mamukelashvili,S. Mamukelashvili,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,2715.0,1.0,0.0,Porzingis,204001.0
57,PT07M14.00S,2023-03-24T23:20:53.3Z,1,REGULAR,freethrow,1 of 2,[],204001,,,1610612764,14,14,2023-03-24T23:20:53Z,570000,False,,,0,,K. Porzingis Free Throw 1 of 2 (4 PTS),[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,,,,,,,Made,4.0,,,,,,,,,,,,,,
58,PT07M14.00S,2023-03-24T23:21:08.0Z,1,REGULAR,freethrow,2 of 2,[],204001,,,1610612764,15,14,2023-03-24T23:21:08Z,580000,False,,,0,,K. Porzingis Free Throw 2 of 2 (5 PTS),[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,,,,,,,Made,5.0,,,,,,,,,,,,,,
59,PT06M59.00S,2023-03-24T23:21:25.8Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1629640,7.966491458607096,39.21568627450981,1610612759,15,16,2023-03-24T23:22:34Z,590000,False,54.0,22.0,1,left,K. Johnson driving bank Hook (6 PTS),[1629640],1610612759.0,SAS,driving bank,,,Johnson,K. Johnson,,,,,In The Paint (Non-RA),0-8 Center,,,,5.84,Made,6.0,,,,,,,,,,,,,,
60,PT06M47.00S,2023-03-24T23:21:36.7Z,1,REGULAR,2pt,Jump Shot,[],1628420,79.188567674113,62.00980392156863,1610612764,15,16,2023-03-24T23:22:51Z,600000,False,60.0,143.0,1,right,MISS M. Morris 15' driving floating Shot,[1628420],1610612764.0,WAS,driving floating,,,Morris,M. Morris,,,,,Mid-Range,8-16 Center,,,,15.52,Missed,,,,,,,,,,,,,,,
61,PT06M45.00S,2023-03-24T23:21:38.7Z,1,REGULAR,rebound,offensive,[],1628420,,,1610612764,15,16,2023-03-24T23:22:51Z,610000,False,,,0,,M. Morris REBOUND (Off:1 Def:0),[1628420],1610612764.0,WAS,,,,Morris,M. Morris,,,,,Mid-Range,8-16 Center,,,,,,,,,,60.0,1.0,0.0,1.0,,,,,,,
62,PT06M38.00S,2023-03-24T23:21:46.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630166,93.11760840998686,56.127450980392155,1610612764,17,16,2023-03-24T23:21:50Z,620000,False,31.0,12.0,1,right,D. Avdija driving Layup (4 PTS),[1630166],1610612764.0,WAS,driving,,,Avdija,D. Avdija,,,,,Restricted Area,0-8 Center,,,,3.29,Made,4.0,,,,,,,,,,,,,,
63,PT06M15.00S,2023-03-24T23:22:09.0Z,1,REGULAR,2pt,Jump Shot,[],1630200,23.603810775295663,48.77450980392157,1610612759,17,16,2023-03-24T23:22:16Z,630000,False,6.0,169.0,1,left,MISS T. Jones 16' pullup Shot,[1630200],1610612759.0,SAS,pullup,,,Jones,T. Jones,,,,,Mid-Range,16-24 Center,,,,16.95,Missed,,,,,,,,,,,,,,,
64,PT06M10.00S,2023-03-24T23:22:14.0Z,1,REGULAR,rebound,defensive,[],1630166,,,1610612764,17,16,2023-03-24T23:22:16Z,640000,False,,,0,,D. Avdija REBOUND (Off:0 Def:1),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,Mid-Range,16-24 Center,,,,,,,,,,63.0,1.0,1.0,0.0,,,,,,,
66,PT06M10.00S,2023-03-24T23:22:16.9Z,1,REGULAR,turnover,out-of-bounds,[],1630166,,,1610612764,17,16,2023-03-24T23:22:26Z,660000,False,,,0,,D. Avdija bad pass out-of-bounds TURNOVER (1 TO),[1630166],1610612764.0,WAS,bad pass,,,Avdija,D. Avdija,,,,,Mid-Range,16-24 Center,1.0,,,,,,,,,,,,,,,2715.0,,,,
67,PT06M10.00S,2023-03-24T23:22:22.5Z,1,REGULAR,substitution,out,[],1629655,,,1610612759,17,16,2023-03-24T23:22:29Z,670000,False,,,0,,SUB out: D. Gafford,[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,,
68,PT06M10.00S,2023-03-24T23:22:22.5Z,1,REGULAR,substitution,out,[],1630557,,,1610612759,17,16,2023-03-24T23:22:29Z,680000,False,,,0,,SUB out: C. Kispert,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,,,
69,PT06M10.00S,2023-03-24T23:22:22.5Z,1,REGULAR,substitution,in,[],1631098,,,1610612759,17,16,2023-03-24T23:22:29Z,690000,False,,,0,,SUB in: J. Davis,[1631098],1610612764.0,WAS,,,,Davis,J. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
70,PT06M10.00S,2023-03-24T23:22:22.5Z,1,REGULAR,substitution,in,[],1630692,,,1610612759,17,16,2023-03-24T23:22:29Z,700000,False,,,0,,SUB in: J. Goodwin,[1630692],1610612764.0,WAS,,,,Goodwin,J. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,,
71,PT05M49.00S,2023-03-24T23:22:53.4Z,1,REGULAR,2pt,Hook,['fromturnover'],1629640,7.440867279894875,26.225490196078432,1610612759,17,16,2023-03-24T23:22:57Z,710000,False,119.0,17.0,1,left,MISS K. Johnson 12' turnaround Hook,[1629640],1610612759.0,SAS,turnaround,,,Johnson,K. Johnson,,,,,Mid-Range,8-16 Right,,,,12.02,Missed,,,,,,,,,,,,,,,
72,PT05M47.00S,2023-03-24T23:22:55.4Z,1,REGULAR,rebound,defensive,[],204001,,,1610612764,17,16,2023-03-24T23:22:57Z,720000,False,,,0,,K. Porzingis REBOUND (Off:0 Def:3),[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,Mid-Range,8-16 Right,,,,,,,,,,71.0,3.0,3.0,0.0,,,,,,,
73,PT05M34.00S,2023-03-24T23:23:08.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],204001,91.27792378449409,50.245098039215684,1610612764,19,16,2023-03-24T23:23:17Z,730000,False,1.0,29.0,1,right,K. Porzingis Layup (7 PTS) (J. Davis 1 AST),"[204001, 1631098]",1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,Restricted Area,0-8 Center,,,,2.95,Made,7.0,J. Davis,1631098.0,1.0,,,,,,,,,,,
75,PT05M22.00S,2023-03-24T23:23:20.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629640,7.178055190538765,57.59803921568627,1610612759,19,16,2023-03-24T23:23:26Z,750000,False,-38.0,15.0,1,left,MISS K. Johnson driving Layup,[1629640],1610612759.0,SAS,driving,,,Johnson,K. Johnson,,,,,Restricted Area,0-8 Center,,,,4.09,Missed,,,,,,,,,,,,,,,
76,PT05M17.00S,2023-03-24T23:23:25.7Z,1,REGULAR,rebound,offensive,[],1628966,,,1610612759,19,16,2023-03-24T23:23:26Z,760000,False,,,0,,K. Bates-Diop REBOUND (Off:1 Def:1),[1628966],1610612759.0,SAS,,,,Bates-Diop,K. Bates-Diop,,,,,Restricted Area,0-8 Center,,,,,,,,,,75.0,2.0,1.0,1.0,,,,,,,
77,PT05M17.00S,2023-03-24T23:23:25.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628966,6.915243101182654,49.26470588235294,1610612759,19,18,2023-03-24T23:23:29Z,770000,False,4.0,13.0,1,left,K. Bates-Diop tip Layup (4 PTS),[1628966],1610612759.0,SAS,tip,,,Bates-Diop,K. Bates-Diop,,,,,Restricted Area,0-8 Center,,,,1.3,Made,4.0,,,,,,,,,,,,,,
78,PT05M03.00S,2023-03-24T23:23:38.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630692,84.05059132720105,36.76470588235294,1610612764,19,18,2023-03-24T23:23:44Z,780000,False,-66.0,97.0,1,right,MISS J. Goodwin 11' pullup Shot,[1630692],1610612764.0,WAS,pullup,,,Goodwin,J. Goodwin,,,,,In The Paint (Non-RA),8-16 Left,,,,11.78,Missed,,,,,,,,,,,,,,,
79,PT05M00.00S,2023-03-24T23:23:41.8Z,1,REGULAR,rebound,defensive,[],1630572,,,1610612759,19,18,2023-03-24T23:23:44Z,790000,False,,,0,,S. Mamukelashvili REBOUND (Off:0 Def:1),[1630572],1610612759.0,SAS,,,,Mamukelashvili,S. Mamukelashvili,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,78.0,1.0,1.0,0.0,,,,,,,
80,PT04M51.00S,2023-03-24T23:23:50.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629640,5.338370565045992,42.64705882352941,1610612759,19,18,2023-03-24T23:23:56Z,800000,False,37.0,-2.0,1,left,MISS K. Johnson driving Layup - blocked,"[1629640, 204001]",1610612759.0,SAS,driving,,,Johnson,K. Johnson,,,,,Restricted Area,0-8 Center,,,,3.69,Missed,,,,,,,,,Porzingis,204001.0,,,,,
81,PT04M51.00S,2023-03-24T23:23:50.6Z,1,REGULAR,block,,[],204001,,,1610612759,19,18,2023-03-24T23:23:52Z,810000,False,,,0,,K. Porzingis BLOCK (2 BLK),[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
82,PT04M48.00S,2023-03-24T23:23:53.6Z,1,REGULAR,rebound,offensive,[],1629640,,,1610612759,19,18,2023-03-24T23:23:56Z,820000,False,,,0,,K. Johnson REBOUND (Off:2 Def:0),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,Restricted Area,0-8 Center,,,,,,,,,,80.0,2.0,0.0,2.0,,,,,,,
83,PT04M47.00S,2023-03-24T23:23:55.6Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1631103,30.042706964520367,78.43137254901961,1610612759,19,18,2023-03-24T23:24:03Z,830000,False,-142.0,230.0,1,left,MISS M. Branham 27' 3PT,[1631103],1610612759.0,SAS,,,,Branham,M. Branham,,,,,Above the Break 3,24+ Left Center,,,,27.03,Missed,,,,,,,,,,,,,,,
