actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2023-01-16T20:12:03.1Z,1,REGULAR,period,start,[],0,,,0,0,0,2023-01-16T20:12:03Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M57.00S,2023-01-16T20:12:05.8Z,1,REGULAR,jumpball,recovered,[],1628398,,,1610612764,0,0,2023-01-16T20:12:05Z,40000,False,,,0,,Jump Ball K. Porzingis vs. K. Looney: Tip to K. Kuzma,"[1628398, 204001, 1626172]",1610612764.0,WAS,startperiod,K. Kuzma,1628398.0,Kuzma,K. Kuzma,Porzingis,204001.0,Looney,1626172.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M34.00S,2023-01-16T20:12:28.1Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1629655,92.32917214191852,60.049019607843135,1610612764,2,0,2023-01-16T20:13:10Z,70000,False,50.0,20.0,1,right,D. Gafford turnaround Hook (2 PTS) (M. Morris 1 AST),"[1629655, 1628420]",1610612764.0,WAS,turnaround,,,Gafford,D. Gafford,,,,,In The Paint (Non-RA),0-8 Center,5.39,Made,2.0,M. Morris,1628420.0,1.0,,,,,,,,,,,,,,
9,PT11M12.00S,2023-01-16T20:12:50.2Z,1,REGULAR,3pt,Jump Shot,[],201939,26.62614980289093,80.3921568627451,1610612744,2,0,2023-01-16T20:12:56Z,90000,False,-152.0,198.0,1,left,MISS S. Curry 24' 3PT,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,Above the Break 3,24+ Left Center,24.95,Missed,,,,,,,,,,,,,,,,,,
10,PT11M09.00S,2023-01-16T20:12:53.2Z,1,REGULAR,rebound,defensive,[],1629655,,,1610612764,2,0,2023-01-16T20:12:56Z,100000,False,,,0,,D. Gafford REBOUND (Off:0 Def:1),[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,Above the Break 3,24+ Left Center,,,,,,,9.0,1.0,1.0,0.0,,,,,,,,,,
11,PT11M04.00S,2023-01-16T20:12:58.7Z,1,REGULAR,3pt,Jump Shot,[],204001,65.65374507227332,50.0,1610612764,5,0,2023-01-16T20:13:05Z,110000,False,0.0,270.0,1,right,K. Porzingis 27' 3PT  (3 PTS) (M. Morris 2 AST),"[204001, 1628420]",1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,Above the Break 3,24+ Center,27.04,Made,3.0,M. Morris,1628420.0,2.0,,,,,,,,,,,,,,
13,PT10M45.00S,2023-01-16T20:13:18.4Z,1,REGULAR,3pt,Jump Shot,[],203952,6.389618922470433,5.637254901960785,1610612744,5,3,2023-01-16T20:13:22Z,130000,False,222.0,8.0,1,left,A. Wiggins 3PT  (3 PTS) (K. Looney 1 AST),"[203952, 1626172]",1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,Right Corner 3,24+ Right,22.19,Made,3.0,K. Looney,1626172.0,1.0,,,,,,,,,,,,,,
15,PT10M24.00S,2023-01-16T20:13:38.6Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1628398,89.70105124835742,52.94117647058824,1610612764,5,3,2023-01-16T20:13:44Z,150000,False,15.0,44.0,1,right,MISS K. Kuzma driving Hook,[1628398],1610612764.0,WAS,driving,,,Kuzma,K. Kuzma,,,,,In The Paint (Non-RA),0-8 Center,4.67,Missed,,,,,,,,,,,,,,,,,,
16,PT10M22.00S,2023-01-16T20:13:40.6Z,1,REGULAR,rebound,defensive,[],1626172,,,1610612744,5,3,2023-01-16T20:13:44Z,160000,False,,,0,,K. Looney REBOUND (Off:0 Def:1),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,15.0,1.0,1.0,0.0,,,,,,,,,,
17,PT10M09.00S,2023-01-16T20:13:53.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203952,9.543363994743759,40.19607843137255,1610612744,5,3,2023-01-16T20:13:58Z,170000,False,49.0,37.0,1,left,MISS A. Wiggins 6' driving Layup,[203952],1610612744.0,GSW,driving,,,Wiggins,A. Wiggins,,,,,In The Paint (Non-RA),0-8 Center,6.15,Missed,,,,,,,,,,,,,,,,,,
