actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
16,PT10M35.00S,2023-03-22T23:13:49.4Z,1,REGULAR,3pt,Jump Shot,[],1627750,32.013797634691194,22.794117647058822,1610612743,3,5,2023-03-22T23:13:54Z,160000,False,136.0,248.0,1,left,J. Murray 28' 3PT step back (5 PTS),[1627750],1610612743.0,DEN,step back,,,Murray,J. Murray,,,,,Above the Break 3,24+ Right Center,28.32,Made,5.0,,,,,,,,,,,,,,,,,
17,PT10M19.00S,2023-03-22T23:14:05.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],204001,89.17542706964521,59.80392156862745,1610612764,5,5,2023-03-22T23:14:09Z,170000,False,49.0,49.0,1,right,K. Porzingis 6' turnaround Jump Shot (4 PTS),[204001],1610612764.0,WAS,turnaround,,,Porzingis,K. Porzingis,,,,,In The Paint (Non-RA),0-8 Center,6.95,Made,4.0,,,,,,,,,,,,,,,,,
18,PT10M06.00S,2023-03-22T23:14:17.6Z,1,REGULAR,3pt,Jump Shot,[],1629008,22.421156373193167,93.87254901960785,1610612743,5,8,2023-03-22T23:14:22Z,180000,False,-219.0,158.0,1,left,M. Porter Jr. 27' 3PT  (3 PTS) (J. Murray 1 AST),"[1629008, 1627750]",1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,Above the Break 3,24+ Left Center,27.05,Made,3.0,,,,,,,,,,J. Murray,1627750.0,1.0,,,,,
20,PT09M45.00S,2023-03-22T23:14:39.2Z,1,REGULAR,3pt,Jump Shot,[],1630166,96.00854139290408,97.79411764705883,1610612764,5,8,2023-03-22T23:14:43Z,200000,False,239.0,-15.0,1,right,MISS D. Avdija 3PT,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,Right Corner 3,24+ Right,23.95,Missed,,,,,,,,,,,,,,,,,,
21,PT09M42.00S,2023-03-22T23:14:42.2Z,1,REGULAR,rebound,defensive,[],203932,,,1610612743,5,8,2023-03-22T23:14:43Z,210000,False,,,0,,A. Gordon REBOUND (Off:0 Def:1),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,Right Corner 3,24+ Right,,,,,,,,,20.0,1.0,1.0,0.0,,,,,,,,
22,PT09M37.00S,2023-03-22T23:14:47.3Z,1,REGULAR,3pt,Jump Shot,[],203484,5.206964520367937,5.637254901960785,1610612743,5,8,2023-03-22T23:14:55Z,220000,False,222.0,-4.0,1,left,MISS K. Caldwell-Pope 3PT,[203484],1610612743.0,DEN,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Right Corner 3,24+ Right,22.18,Missed,,,,,,,,,,,,,,,,,,
23,PT09M32.00S,2023-03-22T23:14:52.3Z,1,REGULAR,rebound,offensive,[],203999,,,1610612743,5,8,2023-03-22T23:21:16Z,230000,False,,,0,,N. Jokic REBOUND (Off:1 Def:0),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,Right Corner 3,24+ Right,,,,,,,,,22.0,1.0,0.0,1.0,,,,,,,,
24,PT09M26.00S,2023-03-22T23:14:57.3Z,1,REGULAR,2pt,Hook,['2ndchance'],203999,9.149145860709593,22.30392156862745,1610612743,5,10,2023-03-22T23:15:00Z,240000,False,138.0,34.0,1,left,N. Jokic 14' Hook (2 PTS),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,Mid-Range,8-16 Right,14.25,Made,2.0,,,,,,,,,,,,,,,,,
25,PT09M12.00S,2023-03-22T23:15:11.4Z,1,REGULAR,2pt,Jump Shot,[],204001,73.14388961892247,55.88235294117647,1610612764,7,10,2023-03-22T23:15:15Z,250000,False,29.0,200.0,1,right,K. Porzingis 20' pullup Jump Shot (6 PTS) (M. Morris 1 AST),"[204001, 1628420]",1610612764.0,WAS,pullup,,,Porzingis,K. Porzingis,,,,,Mid-Range,16-24 Center,20.21,Made,6.0,,,,,,,,,,M. Morris,1628420.0,1.0,,,,,
27,PT08M57.00S,2023-03-22T23:15:26.7Z,1,REGULAR,3pt,Jump Shot,[],1627750,18.2161629434954,94.11764705882352,1610612743,7,10,2023-03-22T23:15:30Z,270000,False,-221.0,119.0,1,left,MISS J. Murray 25' 3PT,[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,Above the Break 3,24+ Left Center,25.05,Missed,,,,,,,,,,,,,,,,,,
28,PT08M54.00S,2023-03-22T23:15:29.7Z,1,REGULAR,rebound,defensive,[],1630166,,,1610612764,7,10,2023-03-22T23:15:30Z,280000,False,,,0,,D. Avdija REBOUND (Off:0 Def:2),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,Above the Break 3,24+ Left Center,,,,,,,,,27.0,2.0,2.0,0.0,,,,,,,,
29,PT08M43.00S,2023-03-22T23:15:42.6Z,1,REGULAR,2pt,Jump Shot,[],204001,86.02168199737189,23.03921568627451,1610612764,9,10,2023-03-22T23:15:48Z,290000,False,-135.0,79.0,1,right,K. Porzingis 15' pullup bank Jump Shot (8 PTS),[204001],1610612764.0,WAS,pullup bank,,,Porzingis,K. Porzingis,,,,,Mid-Range,8-16 Left,15.62,Made,8.0,,,,,,,,,,,,,,,,,
30,PT08M32.00S,2023-03-22T23:15:54.6Z,1,REGULAR,foul,personal,['2freethrow'],204001,,,1610612743,9,10,2023-03-22T23:15:59Z,300000,False,,,0,,K. Porzingis shooting personal FOUL (1 PF) (Gordon 2 FT),"[204001, 203932]",1610612764.0,WAS,shooting,,,Porzingis,K. Porzingis,,,,,In The Paint (Non-RA),0-8 Center,,,,2002.0,1.0,0.0,Gordon,203932.0,,,,,,,,,,,,
32,PT08M32.00S,2023-03-22T23:16:16.4Z,1,REGULAR,freethrow,1 of 2,[],203932,,,1610612743,9,11,2023-03-22T23:16:16Z,320000,False,,,0,,A. Gordon Free Throw 1 of 2 (1 PTS),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
33,PT08M32.00S,2023-03-22T23:16:36.9Z,1,REGULAR,freethrow,2 of 2,[],203932,,,1610612743,9,12,2023-03-22T23:16:36Z,330000,False,,,0,,A. Gordon Free Throw 2 of 2 (2 PTS),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
34,PT08M19.00S,2023-03-22T23:16:52.9Z,1,REGULAR,turnover,lost ball,[],204001,,,1610612764,9,12,2023-03-22T23:16:56Z,340000,False,,,0,,K. Porzingis lost ball TURNOVER (1 TO),"[204001, 203932]",1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,1.0,Gordon,203932.0,,
35,PT08M19.00S,2023-03-22T23:16:52.9Z,1,REGULAR,steal,,[],203932,,,1610612743,9,12,2023-03-22T23:16:54Z,350000,False,,,0,,A. Gordon STEAL (1 STL),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
36,PT08M16.00S,2023-03-22T23:16:59.0Z,1,REGULAR,turnover,out-of-bounds,[],203932,,,1610612743,9,12,2023-03-22T23:17:05Z,360000,False,,,0,,A. Gordon lost ball out-of-bounds TURNOVER (1 TO),[203932],1610612743.0,DEN,lost ball,,,Gordon,A. Gordon,,,,,In The Paint (Non-RA),0-8 Center,,,,201246.0,,,,,,,,,,,,1.0,,,,
37,PT08M02.00S,2023-03-22T23:17:25.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629655,94.30026281208936,40.931372549019606,1610612764,9,12,2023-03-22T23:17:28Z,370000,False,-45.0,1.0,1,right,MISS D. Gafford Layup,[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,In The Paint (Non-RA),0-8 Center,4.53,Missed,,,,,,,,,,,,,,,,,,
38,PT08M00.00S,2023-03-22T23:17:27.1Z,1,REGULAR,rebound,defensive,[],1629008,,,1610612743,9,12,2023-03-22T23:17:28Z,380000,False,,,0,,M. Porter Jr. REBOUND (Off:0 Def:1),[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,37.0,1.0,1.0,0.0,,,,,,,,
39,PT07M54.00S,2023-03-22T23:17:33.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629008,3.7614980289093296,37.00980392156863,1610612743,9,12,2023-03-22T23:17:37Z,390000,False,65.0,-17.0,1,left,MISS M. Porter Jr. 6' Layup,[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,In The Paint (Non-RA),0-8 Center,6.72,Missed,,,,,,,,,,,,,,,,,,
41,PT07M51.00S,2023-03-22T23:17:36.7Z,1,REGULAR,rebound,offensive,[],1629008,,,1610612743,9,12,2023-03-22T23:17:37Z,410000,False,,,0,,M. Porter Jr. REBOUND (Off:1 Def:1),[1629008],1610612743.0,DEN,,,,Porter Jr.,M. Porter Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,39.0,2.0,1.0,1.0,,,,,,,,
42,PT07M51.00S,2023-03-22T23:17:37.1Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1629008,6.1268068331143235,49.26470588235294,1610612743,9,12,2023-03-22T23:17:41Z,420000,False,4.0,5.0,1,left,MISS M. Porter Jr. turnaround Shot,[1629008],1610612743.0,DEN,turnaround,,,Porter Jr.,M. Porter Jr.,,,,,Restricted Area,0-8 Center,0.63,Missed,,,,,,,,,,,,,,,,,,
43,PT07M51.00S,2023-03-22T23:17:39.4Z,1,REGULAR,rebound,offensive,[],203999,,,1610612743,9,12,2023-03-22T23:17:39Z,430000,False,,,0,,N. Jokic REBOUND (Off:2 Def:0),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,Restricted Area,0-8 Center,,,,,,,,,42.0,2.0,0.0,2.0,,,,,,,,
44,PT07M51.00S,2023-03-22T23:17:40.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203999,7.178055190538765,55.392156862745104,1610612743,9,14,2023-03-22T23:23:13Z,440000,False,-27.0,15.0,1,left,N. Jokic putback Layup (4 PTS),[203999],1610612743.0,DEN,putback,,,Jokic,N. Jokic,,,,,Restricted Area,0-8 Center,3.09,Made,4.0,,,,,,,,,,,,,,,,,
45,PT07M51.00S,2023-03-22T23:17:42.1Z,1,REGULAR,foul,personal,['1freethrow'],204001,,,1610612743,9,14,2023-03-22T23:18:10Z,450000,False,,,0,,K. Porzingis shooting personal FOUL (2 PF) (Jokic 1 FT),"[204001, 203999]",1610612764.0,WAS,shooting,,,Porzingis,K. Porzingis,,,,,Restricted Area,0-8 Center,,,,200834.0,2.0,0.0,Jokic,203999.0,,,,,,,,,,,,
47,PT07M51.00S,2023-03-22T23:18:10.9Z,1,REGULAR,freethrow,1 of 1,['2ndchance'],203999,,,1610612743,9,15,2023-03-22T23:18:10Z,470000,False,,,0,,N. Jokic Free Throw 1 of 1 (5 PTS),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
48,PT07M30.00S,2023-03-22T23:18:33.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630166,93.77463863337714,56.372549019607845,1610612764,11,15,2023-03-22T23:18:37Z,480000,False,32.0,6.0,1,right,D. Avdija driving Layup (3 PTS) (K. Porzingis 1 AST),"[1630166, 204001]",1610612764.0,WAS,driving,,,Avdija,D. Avdija,,,,,Restricted Area,0-8 Center,3.25,Made,3.0,,,,,,,,,,K. Porzingis,204001.0,1.0,,,,,
50,PT07M06.00S,2023-03-22T23:18:58.8Z,1,REGULAR,2pt,Jump Shot,[],203484,17.95335085413929,74.26470588235294,1610612743,11,15,2023-03-22T23:19:02Z,500000,False,-121.0,116.0,1,left,MISS K. Caldwell-Pope 16' pullup Shot,[203484],1610612743.0,DEN,pullup,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Mid-Range,16-24 Left Center,16.8,Missed,,,,,,,,,,,,,,,,,,
51,PT07M03.00S,2023-03-22T23:19:01.8Z,1,REGULAR,rebound,defensive,[],1630166,,,1610612764,11,15,2023-03-22T23:19:02Z,510000,False,,,0,,D. Avdija REBOUND (Off:0 Def:3),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,Mid-Range,16-24 Left Center,,,,,,,,,50.0,3.0,3.0,0.0,,,,,,,,
52,PT06M55.00S,2023-03-22T23:19:09.4Z,1,REGULAR,3pt,Jump Shot,[],204001,66.17936925098554,22.30392156862745,1610612764,14,15,2023-03-22T23:19:14Z,520000,False,-138.0,265.0,1,right,K. Porzingis 29' 3PT  (11 PTS) (D. Avdija 1 AST),"[204001, 1630166]",1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,Above the Break 3,24+ Left Center,29.94,Made,11.0,,,,,,,,,,D. Avdija,1630166.0,1.0,,,,,
54,PT06M35.00S,2023-03-22T23:19:29.7Z,1,REGULAR,3pt,Jump Shot,[],1629008,29.6484888304862,76.47058823529412,1610612743,14,18,2023-03-22T23:19:34Z,540000,False,-132.0,226.0,1,left,M. Porter Jr. 26' 3PT pullup (6 PTS) (N. Jokic 1 AST),"[1629008, 203999]",1610612743.0,DEN,pullup,,,Porter Jr.,M. Porter Jr.,,,,,Above the Break 3,24+ Left Center,26.21,Made,6.0,,,,,,,,,,N. Jokic,203999.0,1.0,,,,,
56,PT06M35.00S,2023-03-22T23:19:34.3Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612764,14,18,2023-03-22T23:19:34Z,560000,False,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,PT06M35.00S,2023-03-22T23:19:38.3Z,1,REGULAR,substitution,out,[],1629655,,,1610612764,14,18,2023-03-22T23:22:13Z,570000,False,,,0,,SUB out: D. Gafford,[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,,
58,PT06M35.00S,2023-03-22T23:19:38.3Z,1,REGULAR,substitution,out,[],1630557,,,1610612764,14,18,2023-03-22T23:22:13Z,580000,False,,,0,,SUB out: C. Kispert,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,,,
59,PT06M35.00S,2023-03-22T23:19:38.3Z,1,REGULAR,substitution,in,[],1630692,,,1610612764,14,18,2023-03-22T23:22:13Z,590000,False,,,0,,SUB in: J. Goodwin,[1630692],1610612764.0,WAS,,,,Goodwin,J. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,,
60,PT06M35.00S,2023-03-22T23:19:38.3Z,1,REGULAR,substitution,in,[],201959,,,1610612764,14,18,2023-03-22T23:22:13Z,600000,False,,,0,,SUB in: T. Gibson,[201959],1610612764.0,WAS,,,,Gibson,T. Gibson,,,,,,,,,,,,,,,,,,,,,,,,,,
61,PT06M14.00S,2023-03-22T23:22:51.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],204001,89.30683311432325,34.068627450980394,1610612764,16,18,2023-03-22T23:22:56Z,610000,False,-80.0,48.0,1,right,K. Porzingis 9' pullup bank Jump Shot (13 PTS) (D. Avdija 2 AST),"[204001, 1630166]",1610612764.0,WAS,pullup bank,,,Porzingis,K. Porzingis,,,,,In The Paint (Non-RA),8-16 Left,9.3,Made,13.0,,,,,,,,,,D. Avdija,1630166.0,2.0,,,,,
64,PT05M56.00S,2023-03-22T23:23:25.3Z,1,REGULAR,2pt,Jump Shot,[],1629008,10.33180026281209,14.215686274509803,1610612743,16,18,2023-03-22T23:23:31Z,630000,False,179.0,45.0,1,left,MISS M. Porter Jr. 18' pullup Shot,[1629008],1610612743.0,DEN,pullup,,,Porter Jr.,M. Porter Jr.,,,,,Mid-Range,16-24 Right,18.44,Missed,,,,,,,,,,,,,,,,,,
65,PT05M50.00S,2023-03-22T23:23:31.3Z,1,REGULAR,rebound,offensive,[],1627750,,,1610612743,16,18,2023-03-22T23:23:31Z,640000,False,,,0,,J. Murray REBOUND (Off:1 Def:0),[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,Mid-Range,16-24 Right,,,,,,,,,64.0,1.0,0.0,1.0,,,,,,,,
66,PT05M50.00S,2023-03-22T23:23:30.5Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1627750,5.590000152587891,50.0,1610612743,16,20,2023-03-22T23:26:44Z,650000,False,0.0,0.0,1,left,J. Murray tip Layup (7 PTS),[1627750],1610612743.0,DEN,tip,,,Murray,J. Murray,,,,,Restricted Area,0-8 Center,0.0,Made,7.0,,,,,,,,,,,,,,,,,
67,PT05M38.00S,2023-03-22T23:23:42.9Z,1,REGULAR,3pt,Jump Shot,[],204001,64.73390275952694,30.88235294117647,1610612764,16,20,2023-03-22T23:23:47Z,660000,False,-96.0,279.0,1,right,MISS K. Porzingis 29' 3PT,[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,Above the Break 3,24+ Left Center,29.49,Missed,,,,,,,,,,,,,,,,,,
68,PT05M35.00S,2023-03-22T23:23:45.9Z,1,REGULAR,rebound,defensive,[],1627750,,,1610612743,16,20,2023-03-22T23:23:47Z,670000,False,,,0,,J. Murray REBOUND (Off:1 Def:1),[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,Above the Break 3,24+ Left Center,,,,,,,,,67.0,2.0,1.0,1.0,,,,,,,,
69,PT05M28.00S,2023-03-22T23:23:53.6Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],203999,8.229303547963205,53.18627450980392,1610612743,16,22,2023-03-22T23:23:59Z,680000,False,-16.0,25.0,1,left,N. Jokic driving DUNK (7 PTS) (J. Murray 2 AST),"[203999, 1627750]",1610612743.0,DEN,driving,,,Jokic,N. Jokic,,,,,Restricted Area,0-8 Center,2.95,Made,7.0,,,,,,,,,,J. Murray,1627750.0,2.0,,,,,
71,PT05M18.00S,2023-03-22T23:24:03.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628420,92.9862023653088,57.107843137254896,1610612764,18,22,2023-03-22T23:24:07Z,700000,False,36.0,13.0,1,right,M. Morris driving Layup (2 PTS),[1628420],1610612764.0,WAS,driving,,,Morris,M. Morris,,,,,Restricted Area,0-8 Center,3.79,Made,2.0,,,,,,,,,,,,,,,,,
72,PT04M54.00S,2023-03-22T23:24:27.3Z,1,REGULAR,2pt,Jump Shot,[],1627750,18.74178712220762,77.69607843137256,1610612743,18,22,2023-03-22T23:24:32Z,710000,False,-138.0,124.0,1,left,MISS J. Murray 18' turnaround fadeaway Shot,[1627750],1610612743.0,DEN,turnaround fadeaway,,,Murray,J. Murray,,,,,Mid-Range,16-24 Left Center,18.57,Missed,,,,,,,,,,,,,,,,,,
73,PT04M51.00S,2023-03-22T23:24:30.3Z,1,REGULAR,rebound,defensive,[],1630692,,,1610612764,18,22,2023-03-22T23:24:32Z,720000,False,,,0,,J. Goodwin REBOUND (Off:0 Def:1),[1630692],1610612764.0,WAS,,,,Goodwin,J. Goodwin,,,,,Mid-Range,16-24 Left Center,,,,,,,,,72.0,1.0,1.0,0.0,,,,,,,,
74,PT04M45.00S,2023-03-22T23:24:36.0Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1628420,72.7496714848883,85.04901960784314,1610612764,18,22,2023-03-22T23:28:42Z,730000,False,175.0,204.0,1,right,MISS M. Morris 26' running pullup 3PT,[1628420],1610612764.0,WAS,running pullup,,,Morris,M. Morris,,,,,Above the Break 3,24+ Right Center,26.87,Missed,,,,,,,,,,,,,,,,,,
75,PT04M44.00S,2023-03-22T23:24:37.0Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612764,18,22,2023-03-22T23:24:47Z,740000,False,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,74.0,,,,,,,,,,,
77,PT04M44.00S,2023-03-22T23:24:40.9Z,1,REGULAR,substitution,out,[],1628420,,,1610612764,18,22,2023-03-22T23:24:49Z,760000,False,,,0,,SUB out: M. Morris,[1628420],1610612764.0,WAS,,,,Morris,M. Morris,,,,,,,,,,,,,,,,,,,,,,,,,,
78,PT04M44.00S,2023-03-22T23:24:40.9Z,1,REGULAR,substitution,out,[],1627750,,,1610612764,18,22,2023-03-22T23:24:49Z,770000,False,,,0,,SUB out: J. Murray,[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
79,PT04M44.00S,2023-03-22T23:24:40.9Z,1,REGULAR,substitution,in,[],1626153,,,1610612764,18,22,2023-03-22T23:24:49Z,780000,False,,,0,,SUB in: D. Wright,[1626153],1610612764.0,WAS,,,,Wright,D. Wright,,,,,,,,,,,,,,,,,,,,,,,,,,
80,PT04M44.00S,2023-03-22T23:24:40.9Z,1,REGULAR,substitution,in,[],1628971,,,1610612764,18,22,2023-03-22T23:24:49Z,790000,False,,,0,,SUB in: B. Brown,[1628971],1610612743.0,DEN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
81,PT04M37.00S,2023-03-22T23:25:09.3Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],1630692,74.19513797634691,52.450980392156865,1610612764,20,22,2023-03-22T23:25:14Z,800000,False,12.0,190.0,1,right,J. Goodwin 19' pullup Jump Shot (2 PTS),[1630692],1610612764.0,WAS,pullup,,,Goodwin,J. Goodwin,,,,,Mid-Range,16-24 Center,19.05,Made,2.0,,,,,,,,,,,,,,,,,
82,PT04M18.00S,2023-03-22T23:25:28.4Z,1,REGULAR,2pt,Jump Shot,[],203484,21.369908015768726,35.53921568627451,1610612743,20,24,2023-03-22T23:25:32Z,810000,False,72.0,148.0,1,left,K. Caldwell-Pope 16' pullup Jump Shot (2 PTS),[203484],1610612743.0,DEN,pullup,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Mid-Range,16-24 Right Center,16.51,Made,2.0,,,,,,,,,,,,,,,,,
83,PT03M59.00S,2023-03-22T23:25:46.8Z,1,REGULAR,3pt,Jump Shot,[],1630166,67.36202365308804,76.7156862745098,1610612764,23,24,2023-03-22T23:25:51Z,820000,False,134.0,254.0,1,right,D. Avdija 28' 3PT  (6 PTS) (J. Goodwin 1 AST),"[1630166, 1630692]",1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,Above the Break 3,24+ Right Center,28.73,Made,6.0,,,,,,,,,,J. Goodwin,1630692.0,1.0,,,,,
