actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
2,PT12M00.00S,2023-03-14T23:10:43.5Z,1,REGULAR,period,start,[],0,,,0,0,0,2023-03-14T23:10:43Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M56.00S,2023-03-14T23:10:45.7Z,1,REGULAR,jumpball,recovered,[],1630557,,,1610612764,0,0,2023-03-14T23:10:45Z,40000,False,,,0,,Jump Ball K. Porzingis vs. J. Wiseman: Tip to C. Kispert,"[1630557, 204001, 1630164]",1610612764.0,WAS,startperiod,C. Kispert,1630557.0,Kispert,C. Kispert,Porzingis,204001.0,Wiseman,1630164.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M45.00S,2023-03-14T23:10:57.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],204001,7.539421813403408,53.18627450980392,1610612764,2,0,2023-03-14T23:11:02Z,70000,False,-16.0,18.0,1,left,K. Porzingis cutting finger roll Layup (2 PTS) (D. Gafford 1 AST),"[204001, 1629655]",1610612764.0,WAS,cutting finger roll,,,Porzingis,K. Porzingis,,,,,Restricted Area,0-8 Center,2.43,Made,2.0,D. Gafford,1629655.0,1.0,,,,,,,,,,,,,,
9,PT11M28.00S,2023-03-14T23:11:13.6Z,1,REGULAR,2pt,Jump Shot,[],1630165,78.49868593955321,59.80392156862745,1610612765,2,0,2023-03-14T23:11:17Z,90000,False,49.0,150.0,1,right,MISS K. Hayes 15' pullup Shot,[1630165],1610612765.0,DET,pullup,,,Hayes,K. Hayes,,,,,Mid-Range,8-16 Center,15.74,Missed,,,,,,,,,,,,,,,,,,
10,PT11M26.00S,2023-03-14T23:11:15.6Z,1,REGULAR,rebound,defensive,[],204001,,,1610612764,2,0,2023-03-14T23:11:17Z,100000,False,,,0,,K. Porzingis REBOUND (Off:0 Def:1),[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,Mid-Range,8-16 Center,,,,,,,9.0,1.0,1.0,0.0,,,,,,,,,,
11,PT11M08.00S,2023-03-14T23:11:34.5Z,1,REGULAR,2pt,Jump Shot,[],204001,7.408015768725363,26.960784313725497,1610612764,4,0,2023-03-14T23:11:53Z,110000,False,115.0,17.0,1,left,K. Porzingis 11' turnaround Jump Shot (4 PTS) (M. Morris 1 AST),"[204001, 1628420]",1610612764.0,WAS,turnaround,,,Porzingis,K. Porzingis,,,,,Mid-Range,8-16 Right,11.65,Made,4.0,M. Morris,1628420.0,1.0,,,,,,,,,,,,,,
13,PT11M00.00S,2023-03-14T23:11:42.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630647,92.55913272010513,57.1078431372549,1610612765,4,0,2023-03-14T23:12:26Z,130000,False,36.0,17.0,1,right,MISS E. Omoruyi driving Layup - blocked,"[1630647, 1629655]",1610612765.0,DET,driving,,,Omoruyi,E. Omoruyi,,,,,Restricted Area,0-8 Center,3.95,Missed,,,,,,,,,Gafford,1629655.0,,,,,,,,
14,PT11M00.00S,2023-03-14T23:11:42.6Z,1,REGULAR,block,,[],1629655,,,1610612765,4,0,2023-03-14T23:11:44Z,140000,False,,,0,,D. Gafford BLOCK (1 BLK),[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
15,PT10M52.00S,2023-03-14T23:11:50.6Z,1,REGULAR,rebound,offensive,[],1630647,,,1610612765,4,0,2023-03-14T23:14:22Z,150000,False,,,0,,E. Omoruyi REBOUND (Off:1 Def:0),[1630647],1610612765.0,DET,,,,Omoruyi,E. Omoruyi,,,,,Restricted Area,0-8 Center,,,,,,,13.0,1.0,0.0,1.0,,,,,,,,,,
16,PT10M50.00S,2023-03-14T23:11:52.0Z,1,REGULAR,2pt,Hook,['2ndchance'],1630164,89.93101182654402,28.186274509803923,1610612765,4,0,2023-03-14T23:12:47Z,160000,False,-109.0,42.0,1,right,MISS J. Wiseman 11' turnaround Hook,[1630164],1610612765.0,DET,turnaround,,,Wiseman,J. Wiseman,,,,,Mid-Range,8-16 Left,11.69,Missed,,,,,,,,,,,,,,,,,,
17,PT10M50.00S,2023-03-14T23:11:52.0Z,1,REGULAR,rebound,offensive,[],1630164,,,1610612765,4,0,2023-03-14T23:11:59Z,170000,False,,,0,,J. Wiseman REBOUND (Off:1 Def:0),[1630164],1610612765.0,DET,,,,Wiseman,J. Wiseman,,,,,Mid-Range,8-16 Left,,,,,,,16.0,1.0,0.0,1.0,,,,,,,,,,
18,PT10M47.00S,2023-03-14T23:11:55.6Z,1,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1630164,91.63929040735874,48.774509803921575,1610612765,4,2,2023-03-14T23:12:02Z,180000,False,-6.0,26.0,1,right,J. Wiseman Hook (2 PTS),[1630164],1610612765.0,DET,,,,Wiseman,J. Wiseman,,,,,Restricted Area,0-8 Center,2.68,Made,2.0,,,,,,,,,,,,,,,,,
