actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
25,PT09M38.00S,2023-02-04T00:14:27.1Z,1,REGULAR,foul,personal,['2freethrow'],203924,,,1610612764,8,2,2023-02-04T00:14:37Z,250000,False,,,0,,J. Grant shooting personal FOUL (1 PF) (Porzingis 2 FT),"[203924, 204001]",1610612757.0,POR,shooting,,,Grant,J. Grant,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,101283.0,1.0,0.0,Porzingis,204001.0,,,,,,,,
27,PT09M38.00S,2023-02-04T00:14:53.2Z,1,REGULAR,freethrow,1 of 2,[],204001,,,1610612764,9,2,2023-02-04T00:14:53Z,270000,False,,,0,,K. Porzingis Free Throw 1 of 2 (5 PTS),[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,,,,Made,,,,,5.0,,,,,,,,,,,,,
28,PT09M38.00S,2023-02-04T00:15:08.7Z,1,REGULAR,freethrow,2 of 2,[],204001,,,1610612764,10,2,2023-02-04T00:15:08Z,280000,False,,,0,,K. Porzingis Free Throw 2 of 2 (6 PTS),[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,,,,Made,,,,,6.0,,,,,,,,,,,,,
29,PT09M25.00S,2023-02-04T00:15:22.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203081,8.229303547963205,56.372549019607845,1610612757,10,2,2023-02-04T00:16:14Z,290000,False,-32.0,25.0,1,left,MISS D. Lillard driving Layup,[203081],1610612757.0,POR,driving,,,Lillard,D. Lillard,,,,,Restricted Area,0-8 Center,4.05,Missed,,,,,,,,,,,,,,,,,,
30,PT09M22.00S,2023-02-04T00:15:25.2Z,1,REGULAR,rebound,defensive,[],1629655,,,1610612764,10,2,2023-02-04T00:15:27Z,300000,False,,,0,,D. Gafford REBOUND (Off:0 Def:1),[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,Restricted Area,0-8 Center,,,29.0,1.0,1.0,0.0,,,,,,,,,,,,,,
32,PT09M14.00S,2023-02-04T00:15:50.8Z,1,REGULAR,3pt,Jump Shot,[],203078,79.31997371879106,92.64705882352942,1610612764,13,2,2023-02-04T00:15:56Z,320000,False,213.0,142.0,1,right,B. Beal 25' 3PT  (5 PTS) (K. Porzingis 1 AST),"[203078, 204001]",1610612764.0,WAS,,,,Beal,B. Beal,,,,,Above the Break 3,24+ Right Center,25.61,Made,,,,,5.0,,,,,,K. Porzingis,204001.0,1.0,,,,,
34,PT09M10.00S,2023-02-04T00:16:03.3Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612757,13,2,2023-02-04T00:16:03Z,340000,False,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,PT08M55.00S,2023-02-04T00:19:10.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629234,8.886333771353483,44.85294117647059,1610612757,13,2,2023-02-04T00:19:16Z,350000,False,26.0,31.0,1,left,MISS D. Eubanks cutting Layup,[1629234],1610612757.0,POR,cutting,,,Eubanks,D. Eubanks,,,,,Restricted Area,0-8 Center,4.03,Missed,,,,,,,,,,,,,,,,,,
36,PT08M52.00S,2023-02-04T00:19:13.9Z,1,REGULAR,rebound,defensive,[],1628398,,,1610612764,13,2,2023-02-04T00:19:16Z,360000,False,,,0,,K. Kuzma REBOUND (Off:0 Def:4),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,Restricted Area,0-8 Center,,,35.0,4.0,4.0,0.0,,,,,,,,,,,,,,
37,PT08M43.00S,2023-02-04T00:19:22.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],204001,91.5407358738502,59.55882352941176,1610612764,15,2,2023-02-04T00:19:28Z,370000,False,48.0,27.0,1,right,K. Porzingis bank Jump Shot (8 PTS) (D. Gafford 1 AST),"[204001, 1629655]",1610612764.0,WAS,bank,,,Porzingis,K. Porzingis,,,,,In The Paint (Non-RA),0-8 Center,5.49,Made,,,,,8.0,,,,,,D. Gafford,1629655.0,1.0,,,,,
39,PT08M18.00S,2023-02-04T00:19:47.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203924,12.697109067017081,51.225490196078425,1610612757,15,2,2023-02-04T00:19:51Z,390000,False,-6.0,67.0,1,left,MISS J. Grant 6' fadeaway Shot,[203924],1610612757.0,POR,fadeaway,,,Grant,J. Grant,,,,,In The Paint (Non-RA),0-8 Center,6.72,Missed,,,,,,,,,,,,,,,,,,
40,PT08M15.00S,2023-02-04T00:19:50.4Z,1,REGULAR,rebound,defensive,[],1628398,,,1610612764,15,2,2023-02-04T00:19:51Z,400000,False,,,0,,K. Kuzma REBOUND (Off:0 Def:5),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,In The Paint (Non-RA),0-8 Center,,,39.0,5.0,5.0,0.0,,,,,,,,,,,,,,
41,PT08M04.00S,2023-02-04T00:20:01.9Z,1,REGULAR,3pt,Jump Shot,[],1628398,72.35545335085413,85.7843137254902,1610612764,15,2,2023-02-04T00:20:06Z,410000,False,179.0,207.0,1,right,MISS K. Kuzma 27' 3PT,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,Above the Break 3,24+ Right Center,27.39,Missed,,,,,,,,,,,,,,,,,,
42,PT08M01.00S,2023-02-04T00:20:04.9Z,1,REGULAR,rebound,defensive,[],1629014,,,1610612757,15,2,2023-02-04T00:20:06Z,420000,False,,,0,,A. Simons REBOUND (Off:0 Def:1),[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,Above the Break 3,24+ Right Center,,,41.0,1.0,1.0,0.0,,,,,,,,,,,,,,
43,PT07M57.00S,2023-02-04T00:20:09.8Z,1,REGULAR,3pt,Jump Shot,[],203081,31.488173455978973,84.55882352941177,1610612757,15,5,2023-02-04T00:20:16Z,430000,False,-173.0,243.0,1,left,D. Lillard 29' 3PT  (3 PTS) (A. Simons 2 AST),"[203081, 1629014]",1610612757.0,POR,,,,Lillard,D. Lillard,,,,,Above the Break 3,24+ Left Center,29.86,Made,,,,,3.0,,,,,,A. Simons,1629014.0,2.0,,,,,
67,PT07M30.00S,2023-02-04T00:20:22.7Z,1,REGULAR,turnover,bad pass,[],1628420,,,1610612764,15,5,2023-02-04T00:23:25Z,445000,False,,,0,,M. Morris bad pass TURNOVER (1 TO),"[1628420, 1629234]",1610612764.0,WAS,,,,Morris,M. Morris,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,1.0,Eubanks,1629234.0,,
68,PT07M30.00S,2023-02-04T00:20:22.7Z,1,REGULAR,steal,,[],1629234,,,1610612757,15,5,2023-02-04T00:23:25Z,447500,False,,,0,,D. Eubanks STEAL (1 STL),[1629234],1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
47,PT07M10.00S,2023-02-04T00:20:55.5Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1629014,13.748357424441524,98.0392156862745,1610612757,15,5,2023-02-04T00:23:30Z,470000,False,-240.0,77.0,1,left,MISS A. Simons 25' 3PT,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,Left Corner 3,24+ Left,25.21,Missed,,,,,,,,,,,,,,,,,,
48,PT07M08.00S,2023-02-04T00:20:57.5Z,1,REGULAR,rebound,defensive,[],204001,,,1610612764,15,5,2023-02-04T00:21:00Z,480000,False,,,0,,K. Porzingis REBOUND (Off:0 Def:1),[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,Left Corner 3,24+ Left,,,47.0,1.0,1.0,0.0,,,,,,,,,,,,,,
49,PT06M52.00S,2023-02-04T00:21:14.2Z,1,REGULAR,3pt,Jump Shot,[],1628420,80.50262812089356,95.58823529411765,1610612764,15,5,2023-02-04T00:21:19Z,490000,False,228.0,131.0,1,right,MISS M. Morris 26' 3PT,[1628420],1610612764.0,WAS,,,,Morris,M. Morris,,,,,Above the Break 3,24+ Right Center,26.28,Missed,,,,,,,,,,,,,,,,,,
50,PT06M49.00S,2023-02-04T00:21:17.2Z,1,REGULAR,rebound,defensive,[],1629234,,,1610612757,15,5,2023-02-04T00:21:19Z,500000,False,,,0,,D. Eubanks REBOUND (Off:0 Def:1),[1629234],1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,Above the Break 3,24+ Right Center,,,49.0,1.0,1.0,0.0,,,,,,,,,,,,,,
51,PT06M43.00S,2023-02-04T00:21:22.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628404,6.1268068331143235,57.35294117647059,1610612757,15,7,2023-02-04T00:25:17Z,510000,False,-37.0,5.0,1,left,J. Hart driving reverse Layup (4 PTS),[1628404],1610612757.0,POR,driving reverse,,,Hart,J. Hart,,,,,Restricted Area,0-8 Center,3.72,Made,,,,,4.0,,,,,,,,,,,,,
52,PT06M24.00S,2023-02-04T00:21:41.6Z,1,REGULAR,3pt,Jump Shot,[],204001,89.43823915900131,96.32352941176471,1610612764,15,7,2023-02-04T00:21:46Z,520000,False,232.0,47.0,1,right,MISS K. Porzingis 3PT,[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,Right Corner 3,24+ Right,23.63,Missed,,,,,,,,,,,,,,,,,,
53,PT06M21.00S,2023-02-04T00:21:44.6Z,1,REGULAR,rebound,defensive,[],203924,,,1610612757,15,7,2023-02-04T00:21:46Z,530000,False,,,0,,J. Grant REBOUND (Off:0 Def:1),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,Right Corner 3,24+ Right,,,52.0,1.0,1.0,0.0,,,,,,,,,,,,,,
54,PT06M17.00S,2023-02-04T00:21:50.9Z,1,REGULAR,turnover,out-of-bounds,[],1629014,,,1610612757,15,7,2023-02-04T00:31:03Z,540000,False,,,0,,A. Simons step out-of-bounds TURNOVER (1 TO),[1629014],1610612757.0,POR,step,,,Simons,A. Simons,,,,,Right Corner 3,24+ Right,,,,,,,,202026.0,,,,,,,,1.0,,,,
55,PT06M17.00S,2023-02-04T00:21:54.9Z,1,REGULAR,substitution,out,[],1628398,,,1610612764,15,7,2023-02-04T00:22:04Z,550000,False,,,0,,SUB out: K. Kuzma,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,,,
56,PT06M17.00S,2023-02-04T00:21:54.9Z,1,REGULAR,substitution,in,[],1630557,,,1610612764,15,7,2023-02-04T00:22:04Z,560000,False,,,0,,SUB in: C. Kispert,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,,,
57,PT06M04.00S,2023-02-04T00:22:25.2Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],203078,74.45795006570303,37.254901960784316,1610612764,17,7,2023-02-04T00:22:30Z,570000,False,-64.0,188.0,1,right,B. Beal 19' pullup Jump Shot (7 PTS) (M. Morris 1 AST),"[203078, 1628420]",1610612764.0,WAS,pullup,,,Beal,B. Beal,,,,,Mid-Range,16-24 Left Center,19.81,Made,,,,,7.0,,,,,,M. Morris,1628420.0,1.0,,,,,
59,PT05M49.00S,2023-02-04T00:22:40.3Z,1,REGULAR,3pt,Jump Shot,[],1628404,8.229303547963205,3.1862745098039214,1610612757,17,7,2023-02-04T00:22:48Z,590000,False,234.0,25.0,1,left,MISS J. Hart 3PT,[1628404],1610612757.0,POR,,,,Hart,J. Hart,,,,,Right Corner 3,24+ Right,23.54,Missed,,,,,,,,,,,,,,,,,,
60,PT05M43.00S,2023-02-04T00:22:46.3Z,1,REGULAR,rebound,defensive,[],1629655,,,1610612764,17,7,2023-02-04T00:22:48Z,600000,False,,,0,,D. Gafford REBOUND (Off:0 Def:2),[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,Right Corner 3,24+ Right,,,59.0,2.0,2.0,0.0,,,,,,,,,,,,,,
61,PT05M41.00S,2023-02-04T00:22:50.8Z,1,REGULAR,foul,personal,[],203081,,,1610612764,17,7,2023-02-04T00:23:54Z,610000,False,,,0,,D. Lillard personal FOUL (1 PF),"[203081, 204001]",1610612757.0,POR,,,,Lillard,D. Lillard,,,,,Mid-Range,16-24 Center,,,,,,,,101283.0,1.0,0.0,Porzingis,204001.0,,,,,,,,
63,PT05M41.00S,2023-02-04T00:22:58.8Z,1,REGULAR,substitution,out,[],1629655,,,1610612764,17,7,2023-02-04T00:23:01Z,630000,False,,,0,,SUB out: D. Gafford,[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,,
64,PT05M41.00S,2023-02-04T00:22:58.8Z,1,REGULAR,substitution,in,[],1630166,,,1610612764,17,7,2023-02-04T00:23:01Z,640000,False,,,0,,SUB in: D. Avdija,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,,
65,PT05M33.00S,2023-02-04T00:23:18.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630166,91.40932982917214,62.745098039215684,1610612764,17,7,2023-02-04T00:29:06Z,650000,False,64.0,28.0,1,right,MISS D. Avdija 6' driving floating Shot,[1630166],1610612764.0,WAS,driving floating,,,Avdija,D. Avdija,,,,,In The Paint (Non-RA),0-8 Center,6.97,Missed,,,,,,,,,,,,,,,,,,
66,PT05M31.00S,2023-02-04T00:23:20.9Z,1,REGULAR,rebound,defensive,[],203924,,,1610612757,17,7,2023-02-04T00:23:20Z,660000,False,,,0,,J. Grant REBOUND (Off:0 Def:2),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,In The Paint (Non-RA),0-8 Center,,,65.0,2.0,2.0,0.0,,,,,,,,,,,,,,
69,PT05M29.00S,2023-02-04T00:23:24.9Z,1,REGULAR,foul,personal,['2freethrow'],203078,,,1610612757,17,7,2023-02-04T00:23:31Z,670000,False,,,0,,B. Beal shooting personal FOUL (1 PF) (Grant 2 FT),"[203078, 203924]",1610612764.0,WAS,shooting,,,Beal,B. Beal,,,,,Restricted Area,0-8 Center,,,,,,,,202026.0,1.0,0.0,Grant,203924.0,,,,,,,,
71,PT05M29.00S,2023-02-04T00:23:51.4Z,1,REGULAR,freethrow,1 of 2,['fastbreak'],203924,,,1610612757,17,7,2023-02-04T00:23:51Z,690000,False,,,0,,MISS J. Grant Free Throw 1 of 2,[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
72,PT05M29.00S,2023-02-04T00:23:51.4Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612757,17,7,2023-02-04T00:23:51Z,700000,False,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,,,,,71.0,,,,,,,,,,,,,,,,,
73,PT05M29.00S,2023-02-04T00:23:52.3Z,1,REGULAR,substitution,out,[],1629014,,,1610612757,17,7,2023-02-04T00:24:01Z,710000,False,,,0,,SUB out: A. Simons,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,,,,,
74,PT05M29.00S,2023-02-04T00:23:52.3Z,1,REGULAR,substitution,in,[],1631101,,,1610612757,17,7,2023-02-04T00:24:01Z,720000,False,,,0,,SUB in: S. Sharpe,[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
75,PT05M29.00S,2023-02-04T00:23:51.4Z,1,REGULAR,freethrow,2 of 2,['fastbreak'],203924,,,1610612757,17,8,2023-02-04T00:29:30Z,730000,False,,,0,,J. Grant Free Throw 2 of 2 (1 PTS),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
76,PT05M10.00S,2023-02-04T00:24:38.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630557,92.32917214191852,41.17647058823529,1610612764,19,8,2023-02-04T00:31:08Z,740000,False,-44.0,20.0,1,right,C. Kispert driving Layup (2 PTS) (K. Porzingis 2 AST),"[1630557, 204001]",1610612764.0,WAS,driving,,,Kispert,C. Kispert,,,,,In The Paint (Non-RA),0-8 Center,4.83,Made,,,,,2.0,,,,,,K. Porzingis,204001.0,2.0,,,,,
78,PT05M04.00S,2023-02-04T00:24:44.2Z,1,REGULAR,2pt,Jump Shot,[],203081,21.369908015768726,50.98039215686274,1610612757,19,10,2023-02-04T00:24:48Z,760000,False,-5.0,148.0,1,left,D. Lillard 14' pullup Jump Shot (5 PTS),[203081],1610612757.0,POR,pullup,,,Lillard,D. Lillard,,,,,Mid-Range,8-16 Center,14.85,Made,,,,,5.0,,,,,,,,,,,,,
79,PT04M53.00S,2023-02-04T00:24:55.6Z,1,REGULAR,2pt,Jump Shot,[],203078,75.77201051248358,68.62745098039215,1610612764,21,10,2023-02-04T00:25:01Z,770000,False,93.0,175.0,1,right,B. Beal 19' step back Jump Shot (9 PTS),[203078],1610612764.0,WAS,step back,,,Beal,B. Beal,,,,,Mid-Range,16-24 Right Center,19.84,Made,,,,,9.0,,,,,,,,,,,,,
80,PT04M32.00S,2023-02-04T00:25:16.8Z,1,REGULAR,2pt,Jump Shot,[],203924,22.552562417871222,28.431372549019606,1610612757,21,12,2023-02-04T00:25:21Z,780000,False,108.0,159.0,1,left,J. Grant 19' pullup Jump Shot (3 PTS),[203924],1610612757.0,POR,pullup,,,Grant,J. Grant,,,,,Mid-Range,16-24 Right Center,19.25,Made,,,,,3.0,,,,,,,,,,,,,
81,PT04M17.00S,2023-02-04T00:25:35.1Z,1,REGULAR,foul,personal,['2freethrow'],1629234,,,1610612764,21,12,2023-02-04T00:25:46Z,790000,False,,,0,,D. Eubanks shooting personal FOUL (2 PF) (Porzingis 2 FT),"[1629234, 204001]",1610612757.0,POR,shooting,,,Eubanks,D. Eubanks,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1627524.0,2.0,0.0,Porzingis,204001.0,,,,,,,,
83,PT04M17.00S,2023-02-04T00:26:05.8Z,1,REGULAR,freethrow,1 of 2,[],204001,,,1610612764,22,12,2023-02-04T00:26:05Z,810000,False,,,0,,K. Porzingis Free Throw 1 of 2 (9 PTS),[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,,,,Made,,,,,9.0,,,,,,,,,,,,,
84,PT04M17.00S,2023-02-04T00:26:06.5Z,1,REGULAR,substitution,out,[],1628420,,,1610612764,22,12,2023-02-04T00:26:32Z,820000,False,,,0,,SUB out: M. Morris,[1628420],1610612764.0,WAS,,,,Morris,M. Morris,,,,,,,,,,,,,,,,,,,,,,,,,,
85,PT04M17.00S,2023-02-04T00:26:06.5Z,1,REGULAR,substitution,out,[],1628404,,,1610612764,22,12,2023-02-04T00:26:32Z,830000,False,,,0,,SUB out: J. Hart,[1628404],1610612757.0,POR,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,,,
86,PT04M17.00S,2023-02-04T00:26:06.5Z,1,REGULAR,substitution,out,[],1629234,,,1610612764,22,12,2023-02-04T00:26:32Z,840000,False,,,0,,SUB out: D. Eubanks,[1629234],1610612757.0,POR,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,,,,,,,,,,,,,
