actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
2,PT12M00.00S,2023-01-14T00:10:13.0Z,1,REGULAR,period,start,[],0,,,0,0,0,2023-01-14T00:10:13Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M57.00S,2023-01-14T00:10:15.1Z,1,REGULAR,jumpball,recovered,[],1628398,,,1610612764,0,0,2023-01-14T00:10:15Z,40000,False,,,0,,Jump Ball K. Porzingis vs. M. Robinson: Tip to K. Kuzma,"[1628398, 204001, 1629011]",1610612764.0,WAS,startperiod,K. Kuzma,1628398.0,Kuzma,K. Kuzma,Porzingis,204001.0,Robinson,1629011.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M43.00S,2023-01-14T00:10:29.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628398,7.670827858081481,41.666666666666664,1610612764,2,0,2023-01-14T00:10:36Z,70000,False,42.0,20.0,1,left,K. Kuzma driving Layup (2 PTS) (J. Goodwin 1 AST),"[1628398, 1630692]",1610612764.0,WAS,driving,,,Kuzma,K. Kuzma,,,,,In The Paint (Non-RA),0-8 Center,4.61,Made,2.0,J. Goodwin,1630692.0,1.0,,,,,,,,,,,,,,
9,PT11M25.00S,2023-01-14T00:10:47.0Z,1,REGULAR,3pt,Jump Shot,[],203944,67.32917214191853,51.71568627450981,1610612752,2,3,2023-01-14T00:10:53Z,90000,False,9.0,255.0,1,right,J. Randle 25' 3PT  (3 PTS) (J. Brunson 1 AST),"[203944, 1628973]",1610612752.0,NYK,,,,Randle,J. Randle,,,,,Above the Break 3,24+ Center,25.47,Made,3.0,J. Brunson,1628973.0,1.0,,,,,,,,,,,,,,
10,PT11M09.00S,2023-01-14T00:11:03.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],204001,8.984888304862025,35.294117647058826,1610612764,2,3,2023-01-14T00:13:25Z,100000,False,74.0,32.0,1,left,MISS K. Porzingis 8' driving floating bank Shot,[204001],1610612764.0,WAS,driving floating bank,,,Porzingis,K. Porzingis,,,,,In The Paint (Non-RA),0-8 Center,8.02,Missed,,,,,,,,,,,,,,,,,,
11,PT11M05.00S,2023-01-14T00:11:07.2Z,1,REGULAR,rebound,defensive,[],1629011,,,1610612752,2,3,2023-01-14T00:11:11Z,110000,False,,,0,,M. Robinson REBOUND (Off:0 Def:1),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,10.0,1.0,1.0,0.0,,,,,,,,,,
12,PT10M58.00S,2023-01-14T00:11:13.5Z,1,REGULAR,3pt,Jump Shot,[],203944,67.19776609724047,35.5392156862745,1610612752,2,3,2023-01-14T00:11:19Z,120000,False,-72.0,256.0,1,right,MISS J. Randle 26' 3PT,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,Above the Break 3,24+ Center,26.58,Missed,,,,,,,,,,,,,,,,,,
13,PT10M55.00S,2023-01-14T00:11:17.0Z,1,REGULAR,rebound,offensive,[],1629011,,,1610612752,2,3,2023-01-14T00:11:17Z,130000,False,,,0,,M. Robinson REBOUND (Off:1 Def:1),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,Above the Break 3,24+ Center,,,,,,,12.0,2.0,1.0,1.0,,,,,,,,,,
14,PT10M53.00S,2023-01-14T00:11:19.1Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1629656,89.4053876478318,2.6960784313725554,1610612752,2,3,2023-01-14T00:11:24Z,140000,False,-237.0,47.0,1,right,MISS Q. Grimes 24' step back 3PT,[1629656],1610612752.0,NYK,step back,,,Grimes,Q. Grimes,,,,,Left Corner 3,24+ Left,24.11,Missed,,,,,,,,,,,,,,,,,,
15,PT10M49.00S,2023-01-14T00:11:23.1Z,1,REGULAR,rebound,defensive,[],1628398,,,1610612764,2,3,2023-01-14T00:11:24Z,150000,False,,,0,,K. Kuzma REBOUND (Off:0 Def:1),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,Left Corner 3,24+ Left,,,,,,,14.0,1.0,1.0,0.0,,,,,,,,,,
