actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
24,PT10M17.00S,2022-11-29T00:13:33.6Z,1,REGULAR,turnover,out-of-bounds,[],203078,,,1610612764,9,2,2022-11-29T00:13:41Z,240000,False,,,0,,B. Beal bad pass out-of-bounds TURNOVER (1 TO),[203078],1610612764.0,WAS,bad pass,,,Beal,B. Beal,,,,,Above the Break 3,24+ Left Center,,,,,,,1.0,,,,,,,,,1628951.0,,,,
25,PT10M01.00S,2022-11-29T00:14:00.2Z,1,REGULAR,foul,offensive,[],1626157,,,1610612750,9,2,2022-11-29T00:14:08Z,250000,False,,,0,,K. Towns offensive FOUL (1 PF),"[1626157, 1630166]",1610612750.0,MIN,,,,Towns,K. Towns,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,,,,201639.0,1.0,0.0,Avdija,1630166.0
27,PT10M01.00S,2022-11-29T00:14:00.2Z,1,REGULAR,turnover,offensive foul,[],1626157,,,1610612750,9,2,2022-11-29T00:14:00Z,270000,False,,,0,,K. Towns offensive foul TURNOVER (1 TO),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,Mid-Range,16-24 Left,,,,,,,1.0,,,,,,,,,201639.0,,,,
28,PT09M50.00S,2022-11-29T00:14:21.9Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628398,86.28449408672799,63.23529411764706,1610612764,11,2,2022-11-29T00:14:27Z,280000,False,66.0,76.0,1,right,K. Kuzma 10' driving floating Jump Shot (2 PTS),[1628398],1610612764.0,WAS,driving floating,,,Kuzma,K. Kuzma,,,,,In The Paint (Non-RA),8-16 Right,10.11,Made,2.0,,,,,,,,,,,,,,,,,
29,PT09M37.00S,2022-11-29T00:14:33.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626156,6.783837056504599,49.01960784313725,1610612750,11,4,2022-11-29T00:16:06Z,290000,False,5.0,11.0,1,left,D. Russell driving reverse Layup (2 PTS) (K. Towns 2 AST),"[1626156, 1626157]",1610612750.0,MIN,driving reverse,,,Russell,D. Russell,,,,,Restricted Area,0-8 Center,1.23,Made,2.0,K. Towns,1626157.0,2.0,,,,,,,,,,,,,,
31,PT09M29.00S,2022-11-29T00:14:42.7Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1628398,91.14651773981603,52.69607843137255,1610612764,13,4,2022-11-29T00:14:47Z,310000,False,13.0,31.0,1,right,K. Kuzma driving DUNK (4 PTS) (M. Morris 1 AST),"[1628398, 1628420]",1610612764.0,WAS,driving,,,Kuzma,K. Kuzma,,,,,Restricted Area,0-8 Center,3.35,Made,4.0,M. Morris,1628420.0,1.0,,,,,,,,,,,,,,
33,PT09M13.00S,2022-11-29T00:14:58.1Z,1,REGULAR,turnover,bad pass,[],1626156,,,1610612750,13,4,2022-11-29T00:15:01Z,330000,False,,,0,,D. Russell bad pass TURNOVER (1 TO),"[1626156, 1630166]",1610612750.0,MIN,,,,Russell,D. Russell,,,,,Mid-Range,16-24 Left,,,,,,,1.0,Avdija,1630166.0,,,,,,,,,,,
34,PT09M13.00S,2022-11-29T00:14:58.1Z,1,REGULAR,steal,,[],1630166,,,1610612764,13,4,2022-11-29T00:14:59Z,340000,False,,,0,,D. Avdija STEAL (1 STL),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,,,,,,,,
35,PT09M08.00S,2022-11-29T00:15:03.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",203078,94.43166885676742,43.13725490196079,1610612764,15,4,2022-11-29T00:15:23Z,350000,False,-34.0,0.0,1,right,B. Beal cutting Layup (2 PTS) (K. Kuzma 4 AST),"[203078, 1628398]",1610612764.0,WAS,cutting,,,Beal,B. Beal,,,,,Restricted Area,0-8 Center,3.43,Made,2.0,K. Kuzma,1628398.0,4.0,,,,,,,,,,,,,,
37,PT09M08.00S,2022-11-29T00:15:08.2Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612750,15,4,2022-11-29T00:15:08Z,370000,False,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,PT08M49.00S,2022-11-29T00:18:22.9Z,1,REGULAR,turnover,traveling,[],203497,,,1610612750,15,4,2022-11-29T00:18:28Z,380000,False,,,0,,R. Gobert traveling TURNOVER (1 TO),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,1.0,,,,,,,,,1628951.0,,,,
39,PT08M36.00S,2022-11-29T00:18:47.3Z,1,REGULAR,foul,personal,['2freethrow'],203085,,,1610612764,15,4,2022-11-29T00:18:56Z,390000,False,,,0,,A. Rivers shooting personal FOUL (1 PF) (Kuzma 2 FT),"[203085, 1628398]",1610612750.0,MIN,shooting,,,Rivers,A. Rivers,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,201639.0,1.0,0.0,Kuzma,1628398.0
41,PT08M36.00S,2022-11-29T00:19:17.8Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],1628398,,,1610612764,15,4,2022-11-29T00:19:17Z,410000,False,,,0,,MISS K. Kuzma Free Throw 1 of 2,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
42,PT08M36.00S,2022-11-29T00:19:17.8Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612764,15,4,2022-11-29T00:19:17Z,420000,False,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,41.0,,,,,,,,
43,PT08M36.00S,2022-11-29T00:19:36.2Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],1628398,,,1610612764,16,4,2022-11-29T00:19:36Z,430000,False,,,0,,K. Kuzma Free Throw 2 of 2 (5 PTS),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
44,PT08M20.00S,2022-11-29T00:19:54.6Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],203497,5.075558475689881,59.31372549019608,1610612750,16,6,2022-11-29T00:19:59Z,440000,False,-47.0,-5.0,1,left,R. Gobert DUNK (4 PTS) (D. Russell 1 AST),"[203497, 1626156]",1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,In The Paint (Non-RA),0-8 Center,4.68,Made,4.0,D. Russell,1626156.0,1.0,,,,,,,,,,,,,,
46,PT08M05.00S,2022-11-29T00:20:08.2Z,1,REGULAR,3pt,Jump Shot,[],204001,66.70499342969777,51.225490196078425,1610612764,19,6,2022-11-29T00:20:12Z,460000,False,6.0,260.0,1,right,K. Porzingis 26' 3PT  (12 PTS) (M. Morris 2 AST),"[204001, 1628420]",1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,Above the Break 3,24+ Center,26.06,Made,12.0,M. Morris,1628420.0,2.0,,,,,,,,,,,,,,
48,PT07M39.00S,2022-11-29T00:20:34.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626157,11.777266754270697,53.92156862745098,1610612750,19,6,2022-11-29T00:20:39Z,480000,False,-20.0,58.0,1,left,MISS K. Towns 6' driving floating Shot,[1626157],1610612750.0,MIN,driving floating,,,Towns,K. Towns,,,,,In The Paint (Non-RA),0-8 Center,6.14,Missed,,,,,,,,,,,,,,,,,,
49,PT07M36.00S,2022-11-29T00:20:37.4Z,1,REGULAR,rebound,defensive,[],1628398,,,1610612764,19,6,2022-11-29T00:20:39Z,490000,False,,,0,,K. Kuzma REBOUND (Off:0 Def:1),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,48.0,1.0,1.0,0.0,,,,,
50,PT07M25.00S,2022-11-29T00:20:49.4Z,1,REGULAR,2pt,Jump Shot,[],203078,87.72996057818659,21.323529411764707,1610612764,21,6,2022-11-29T00:20:55Z,500000,False,-143.0,63.0,1,right,B. Beal 15' step back Jump Shot (4 PTS),[203078],1610612764.0,WAS,step back,,,Beal,B. Beal,,,,,Mid-Range,8-16 Left,15.65,Made,4.0,,,,,,,,,,,,,,,,,
51,PT07M07.00S,2022-11-29T00:21:06.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630162,10.33180026281209,60.049019607843135,1610612750,21,6,2022-11-29T00:21:11Z,510000,False,-50.0,45.0,1,left,MISS A. Edwards 6' driving Layup,[1630162],1610612750.0,MIN,driving,,,Edwards,A. Edwards,,,,,In The Paint (Non-RA),0-8 Center,6.72,Missed,,,,,,,,,,,,,,,,,,
52,PT07M06.00S,2022-11-29T00:21:07.7Z,1,REGULAR,rebound,offensive,[],203497,,,1610612750,21,6,2022-11-29T00:21:11Z,520000,False,,,0,,R. Gobert REBOUND (Off:1 Def:0),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,51.0,1.0,0.0,1.0,,,,,
53,PT07M03.00S,2022-11-29T00:21:10.9Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1626156,34.247700394218136,46.81372549019608,1610612750,21,6,2022-11-29T00:25:18Z,530000,False,16.0,269.0,1,left,MISS D. Russell 26' 3PT,[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,Above the Break 3,24+ Center,26.99,Missed,,,,,,,,,,,,,,,,,,
54,PT06M58.00S,2022-11-29T00:21:15.9Z,1,REGULAR,rebound,offensive,[],1630162,,,1610612750,21,6,2022-11-29T00:21:20Z,540000,False,,,0,,A. Edwards REBOUND (Off:1 Def:0),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,53.0,1.0,0.0,1.0,,,,,
102,PT06M56.00S,2022-11-29T00:21:14.2Z,1,REGULAR,turnover,bad pass,[],1630162,,,1610612750,21,6,2022-11-29T00:30:33Z,545000,False,,,0,,A. Edwards bad pass TURNOVER (2 TO),"[1630162, 204001]",1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Restricted Area,0-8 Center,,,,,,,2.0,Porzingis,204001.0,,,,,,,,,,,
103,PT06M56.00S,2022-11-29T00:21:14.2Z,1,REGULAR,steal,,[],204001,,,1610612764,21,6,2022-11-29T00:30:33Z,547500,False,,,0,,K. Porzingis STEAL (1 STL),[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
57,PT06M51.00S,2022-11-29T00:21:23.8Z,1,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1628398,81.02825229960578,97.54901960784314,1610612764,21,6,2022-11-29T00:30:40Z,570000,False,238.0,126.0,1,right,MISS K. Kuzma 26' 3PT,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,Above the Break 3,24+ Right Center,26.89,Missed,,,,,,,,,,,,,,,,,,
58,PT06M47.00S,2022-11-29T00:21:27.8Z,1,REGULAR,rebound,defensive,[],1626156,,,1610612750,21,6,2022-11-29T00:21:29Z,580000,False,,,0,,D. Russell REBOUND (Off:0 Def:1),[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,57.0,1.0,1.0,0.0,,,,,
59,PT06M42.00S,2022-11-29T00:21:31.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1626156,7.835085413929041,53.18627450980392,1610612750,21,8,2022-11-29T00:21:37Z,590000,False,-16.0,21.0,1,left,D. Russell driving finger roll Layup (4 PTS),[1626156],1610612750.0,MIN,driving finger roll,,,Russell,D. Russell,,,,,Restricted Area,0-8 Center,2.64,Made,4.0,,,,,,,,,,,,,,,,,
60,PT06M29.00S,2022-11-29T00:21:48.1Z,1,REGULAR,foul,personal,['2freethrow'],203497,,,1610612764,21,8,2022-11-29T00:21:54Z,600000,False,,,0,,R. Gobert shooting personal FOUL (1 PF) (Porzingis 2 FT),"[203497, 204001]",1610612750.0,MIN,shooting,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1155.0,1.0,0.0,Porzingis,204001.0
62,PT06M29.00S,2022-11-29T00:22:15.8Z,1,REGULAR,freethrow,1 of 2,[],204001,,,1610612764,22,8,2022-11-29T00:22:15Z,620000,False,,,0,,K. Porzingis Free Throw 1 of 2 (13 PTS),[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,,,,Made,13.0,,,,,,,,,,,,,,,,,
63,PT06M29.00S,2022-11-29T00:22:16.8Z,1,REGULAR,substitution,out,[],1628398,,,1610612764,22,8,2022-11-29T00:22:32Z,630000,False,,,0,,SUB out: K. Kuzma,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,,,
64,PT06M29.00S,2022-11-29T00:22:16.8Z,1,REGULAR,substitution,out,[],1628420,,,1610612764,22,8,2022-11-29T00:22:32Z,640000,False,,,0,,SUB out: M. Morris,[1628420],1610612764.0,WAS,,,,Morris,M. Morris,,,,,,,,,,,,,,,,,,,,,,,,,,
65,PT06M29.00S,2022-11-29T00:22:16.8Z,1,REGULAR,substitution,out,[],203497,,,1610612764,22,8,2022-11-29T00:22:32Z,650000,False,,,0,,SUB out: R. Gobert,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,,
66,PT06M29.00S,2022-11-29T00:22:16.8Z,1,REGULAR,substitution,in,[],1630264,,,1610612764,22,8,2022-11-29T00:22:32Z,660000,False,,,0,,SUB in: A. Gill,[1630264],1610612764.0,WAS,,,,Gill,A. Gill,,,,,,,,,,,,,,,,,,,,,,,,,,
67,PT06M29.00S,2022-11-29T00:22:16.8Z,1,REGULAR,substitution,in,[],1630692,,,1610612764,22,8,2022-11-29T00:22:32Z,670000,False,,,0,,SUB in: J. Goodwin,[1630692],1610612764.0,WAS,,,,Goodwin,J. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,,
68,PT06M29.00S,2022-11-29T00:22:16.8Z,1,REGULAR,substitution,in,[],203937,,,1610612764,22,8,2022-11-29T00:22:32Z,680000,False,,,0,,SUB in: K. Anderson,[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,
69,PT06M29.00S,2022-11-29T00:22:43.0Z,1,REGULAR,freethrow,2 of 2,[],204001,,,1610612764,23,8,2022-11-29T00:22:43Z,690000,False,,,0,,K. Porzingis Free Throw 2 of 2 (14 PTS),[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,,,,Made,14.0,,,,,,,,,,,,,,,,,
70,PT06M19.00S,2022-11-29T00:22:56.8Z,1,REGULAR,2pt,Jump Shot,[],1626156,19.793035479632064,28.186274509803923,1610612750,23,10,2022-11-29T00:23:06Z,700000,False,109.0,134.0,1,left,D. Russell 17' running Jump Shot (6 PTS),[1626156],1610612750.0,MIN,running,,,Russell,D. Russell,,,,,Mid-Range,16-24 Right Center,17.25,Made,6.0,,,,,,,,,,,,,,,,,
71,PT06M19.00S,2022-11-29T00:22:59.4Z,1,REGULAR,foul,personal,['1freethrow'],203078,,,1610612750,23,10,2022-11-29T00:23:06Z,710000,False,,,0,,B. Beal shooting personal FOUL (1 PF) (Russell 1 FT),"[203078, 1626156]",1610612764.0,WAS,shooting,,,Beal,B. Beal,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,201639.0,1.0,0.0,Russell,1626156.0
73,PT06M19.00S,2022-11-29T00:23:22.5Z,1,REGULAR,freethrow,1 of 1,[],1626156,,,1610612750,23,11,2022-11-29T00:23:22Z,730000,False,,,0,,D. Russell Free Throw 1 of 1 (7 PTS),[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
74,PT06M05.00S,2022-11-29T00:23:38.0Z,1,REGULAR,3pt,Jump Shot,[],203078,71.56701708278581,83.33333333333334,1610612764,26,11,2022-11-29T00:23:42Z,740000,False,167.0,215.0,1,right,B. Beal 27' 3PT  (7 PTS),[203078],1610612764.0,WAS,,,,Beal,B. Beal,,,,,Above the Break 3,24+ Right Center,27.19,Made,7.0,,,,,,,,,,,,,,,,,
75,PT05M53.00S,2022-11-29T00:23:49.9Z,1,REGULAR,3pt,Jump Shot,[],1630162,30.699737187910642,26.715686274509803,1610612750,26,14,2022-11-29T00:23:54Z,750000,False,116.0,236.0,1,left,A. Edwards 26' 3PT  (3 PTS) (K. Anderson 1 AST),"[1630162, 203937]",1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Right Center,26.32,Made,3.0,K. Anderson,203937.0,1.0,,,,,,,,,,,,,,
77,PT05M45.00S,2022-11-29T00:23:59.0Z,1,REGULAR,3pt,Jump Shot,[],204001,67.88764783180025,60.78431372549019,1610612764,26,14,2022-11-29T00:24:04Z,770000,False,54.0,249.0,1,right,MISS K. Porzingis 25' 3PT,[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,Above the Break 3,24+ Center,25.52,Missed,,,,,,,,,,,,,,,,,,
78,PT05M40.00S,2022-11-29T00:24:04.0Z,1,REGULAR,rebound,defensive,[],1626156,,,1610612750,26,14,2022-11-29T00:24:04Z,780000,False,,,0,,D. Russell REBOUND (Off:0 Def:2),[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,77.0,2.0,2.0,0.0,,,,,
79,PT05M36.00S,2022-11-29T00:24:09.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626156,9.149145860709593,54.65686274509803,1610612750,26,16,2022-11-29T00:24:13Z,790000,False,-23.0,34.0,1,left,D. Russell Layup (9 PTS),[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,Restricted Area,0-8 Center,4.08,Made,9.0,,,,,,,,,,,,,,,,,
80,PT05M36.00S,2022-11-29T00:24:11.2Z,1,REGULAR,foul,personal,['1freethrow'],1630166,,,1610612750,26,16,2022-11-29T00:24:17Z,800000,False,,,0,,D. Avdija shooting personal FOUL (1 PF) (Russell 1 FT),"[1630166, 1626156]",1610612764.0,WAS,shooting,,,Avdija,D. Avdija,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,1628951.0,1.0,0.0,Russell,1626156.0
82,PT05M36.00S,2022-11-29T00:24:22.5Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612750,26,16,2022-11-29T00:25:18Z,820000,False,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,PT05M36.00S,2022-11-29T00:27:20.3Z,1,REGULAR,freethrow,1 of 1,[],1626156,,,1610612750,26,17,2022-11-29T00:27:20Z,830000,False,,,0,,D. Russell Free Throw 1 of 1 (10 PTS),[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,Made,10.0,,,,,,,,,,,,,,,,,
84,PT05M18.00S,2022-11-29T00:27:41.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630166,92.9862023653088,55.14705882352941,1610612764,28,17,2022-11-29T00:30:04Z,840000,False,26.0,13.0,1,right,D. Avdija driving Layup (2 PTS) (K. Porzingis 1 AST),"[1630166, 204001]",1610612764.0,WAS,driving,,,Avdija,D. Avdija,,,,,Restricted Area,0-8 Center,2.9,Made,2.0,K. Porzingis,204001.0,1.0,,,,,,,,,,,,,,
86,PT05M00.00S,2022-11-29T00:27:57.3Z,1,REGULAR,3pt,Jump Shot,[],1626156,23.99802890932983,92.64705882352942,1610612750,28,20,2022-11-29T00:28:02Z,860000,False,-213.0,173.0,1,left,D. Russell 27' 3PT  (13 PTS) (A. Edwards 1 AST),"[1626156, 1630162]",1610612750.0,MIN,,,,Russell,D. Russell,,,,,Above the Break 3,24+ Left Center,27.46,Made,13.0,A. Edwards,1630162.0,1.0,,,,,,,,,,,,,,
88,PT04M47.00S,2022-11-29T00:28:12.9Z,1,REGULAR,foul,personal,[],1626156,,,1610612764,28,20,2022-11-29T00:28:30Z,880000,False,,,0,,D. Russell personal FOUL (1 PF),"[1626156, 204001]",1610612750.0,MIN,,,,Russell,D. Russell,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,,,,1628951.0,1.0,0.0,Porzingis,204001.0
90,PT04M37.00S,2022-11-29T00:28:44.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630692,94.56307490144546,58.82352941176471,1610612764,30,20,2022-11-29T00:28:48Z,900000,False,44.0,-1.0,1,right,J. Goodwin driving bank Jump Shot (2 PTS),[1630692],1610612764.0,WAS,driving bank,,,Goodwin,J. Goodwin,,,,,In The Paint (Non-RA),0-8 Center,4.41,Made,2.0,,,,,,,,,,,,,,,,,
