actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
14,PT10M38.00S,2023-03-31T23:11:44.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630532,92.55913272010513,41.666666666666664,1610612753,5,4,2023-03-31T23:14:32Z,140000,False,-42.0,17.0,1,right,F. Wagner cutting Layup (2 PTS) (M. Fultz 1 AST),"[1630532, 1628365]",1610612753.0,ORL,cutting,,,Wagner,F. Wagner,,,,,In The Paint (Non-RA),0-8 Center,4.52,Made,2.0,M. Fultz,1628365.0,1.0,,,,,,,,,,,,,,
16,PT10M24.00S,2023-03-31T23:11:57.7Z,1,REGULAR,2pt,Jump Shot,[],1628420,13.84691195795007,67.64705882352942,1610612764,5,4,2023-03-31T23:12:02Z,160000,False,-88.0,78.0,1,left,MISS M. Morris 11' fadeaway Shot,[1628420],1610612764.0,WAS,fadeaway,,,Morris,M. Morris,,,,,Mid-Range,8-16 Left,11.75,Missed,,,,,,,,,,,,,,,,,,
17,PT10M21.00S,2023-03-31T23:12:00.7Z,1,REGULAR,rebound,defensive,[],1628976,,,1610612753,5,4,2023-03-31T23:12:02Z,170000,False,,,0,,W. Carter Jr. REBOUND (Off:0 Def:1),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Mid-Range,8-16 Left,,,,,,,16.0,1.0,1.0,0.0,,,,,,,,,,
18,PT10M15.00S,2023-03-31T23:12:07.0Z,1,REGULAR,turnover,lost ball,[],1631094,,,1610612753,5,4,2023-03-31T23:12:11Z,180000,False,,,0,,P. Banchero lost ball TURNOVER (1 TO),"[1631094, 1629655]",1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1.0,Gafford,1629655.0,,,,,
19,PT10M15.00S,2023-03-31T23:12:07.0Z,1,REGULAR,steal,,[],1629655,,,1610612764,5,4,2023-03-31T23:12:09Z,190000,False,,,0,,D. Gafford STEAL (1 STL),[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
20,PT10M10.00S,2023-03-31T23:12:12.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629655,6.356767411300922,46.568627450980394,1610612764,7,4,2023-03-31T23:12:19Z,200000,False,17.0,7.0,1,left,D. Gafford running Layup (4 PTS),[1629655],1610612764.0,WAS,running,,,Gafford,D. Gafford,,,,,Restricted Area,0-8 Center,1.87,Made,4.0,,,,,,,,,,,,,,,,,
21,PT09M57.00S,2023-03-31T23:12:24.5Z,1,REGULAR,2pt,Jump Shot,[],1631094,80.6011826544021,69.8529411764706,1610612753,7,4,2023-03-31T23:16:15Z,210000,False,99.0,130.0,1,right,MISS P. Banchero 16' driving floating Shot,[1631094],1610612753.0,ORL,driving floating,,,Banchero,P. Banchero,,,,,Mid-Range,16-24 Right Center,16.34,Missed,,,,,,,,,,,,,,,,,,
22,PT09M55.00S,2023-03-31T23:12:26.5Z,1,REGULAR,rebound,offensive,[],1631094,,,1610612753,7,4,2023-03-31T23:12:28Z,220000,False,,,0,,P. Banchero REBOUND (Off:1 Def:0),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Mid-Range,16-24 Right Center,,,,,,,21.0,1.0,0.0,1.0,,,,,,,,,,
23,PT09M54.00S,2023-03-31T23:12:27.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631094,92.82194480946123,46.32352941176471,1610612753,7,6,2023-03-31T23:16:03Z,230000,False,-18.0,15.0,1,right,P. Banchero putback Layup (2 PTS),[1631094],1610612753.0,ORL,putback,,,Banchero,P. Banchero,,,,,Restricted Area,0-8 Center,2.37,Made,2.0,,,,,,,,,,,,,,,,,
24,PT09M44.00S,2023-03-31T23:12:38.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630166,8.853482260183966,47.30392156862745,1610612764,7,6,2023-03-31T23:23:45Z,240000,False,13.0,31.0,1,left,MISS D. Avdija driving finger roll Layup - blocked,"[1630166, 1631094]",1610612764.0,WAS,driving finger roll,,,Avdija,D. Avdija,,,,,Restricted Area,0-8 Center,3.35,Missed,,,,,,,,,Banchero,1631094.0,,,,,,,,
25,PT09M44.00S,2023-03-31T23:12:38.1Z,1,REGULAR,block,,[],1631094,,,1610612764,7,6,2023-03-31T23:12:40Z,250000,False,,,0,,P. Banchero BLOCK (1 BLK),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
26,PT09M41.00S,2023-03-31T23:12:41.1Z,1,REGULAR,rebound,defensive,[],1628976,,,1610612753,7,6,2023-03-31T23:12:44Z,260000,False,,,0,,W. Carter Jr. REBOUND (Off:0 Def:2),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Restricted Area,0-8 Center,,,,,,,24.0,2.0,2.0,0.0,,,,,,,,,,
27,PT09M38.00S,2023-03-31T23:12:44.8Z,1,REGULAR,turnover,lost ball,[],1628365,,,1610612753,7,6,2023-03-31T23:12:49Z,270000,False,,,0,,M. Fultz lost ball TURNOVER (1 TO),"[1628365, 1628420]",1610612753.0,ORL,,,,Fultz,M. Fultz,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,1.0,Morris,1628420.0,,,,,
28,PT09M38.00S,2023-03-31T23:12:44.8Z,1,REGULAR,steal,,[],1628420,,,1610612764,7,6,2023-03-31T23:12:47Z,280000,False,,,0,,M. Morris STEAL (1 STL),[1628420],1610612764.0,WAS,,,,Morris,M. Morris,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
29,PT09M34.00S,2023-03-31T23:12:48.7Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1630557,18.577529566360056,3.67647058823529,1610612764,10,6,2023-03-31T23:27:03Z,290000,False,232.0,122.0,1,left,C. Kispert 26' 3PT running (6 PTS) (M. Morris 1 AST),"[1630557, 1628420]",1610612764.0,WAS,running,,,Kispert,C. Kispert,,,,,Above the Break 3,24+ Right Center,26.18,Made,6.0,M. Morris,1628420.0,1.0,,,,,,,,,,,,,,
31,PT09M13.00S,2023-03-31T23:13:08.9Z,1,REGULAR,3pt,Jump Shot,[],1631094,67.06636005256242,69.11764705882354,1610612753,10,6,2023-03-31T23:13:13Z,310000,False,96.0,257.0,1,right,MISS P. Banchero 27' 3PT,[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Above the Break 3,24+ Right Center,27.43,Missed,,,,,,,,,,,,,,,,,,
32,PT09M11.00S,2023-03-31T23:13:10.9Z,1,REGULAR,rebound,defensive,[],1629655,,,1610612764,10,6,2023-03-31T23:13:13Z,320000,False,,,0,,D. Gafford REBOUND (Off:1 Def:2),[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,Above the Break 3,24+ Right Center,,,,,,,31.0,3.0,2.0,1.0,,,,,,,,,,
33,PT08M58.00S,2023-03-31T23:13:24.6Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1629655,12.401445466491452,55.14705882352941,1610612764,10,6,2023-03-31T23:13:28Z,330000,False,-26.0,64.0,1,left,MISS D. Gafford 6' Hook,[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,In The Paint (Non-RA),0-8 Center,6.91,Missed,,,,,,,,,,,,,,,,,,
34,PT08M56.00S,2023-03-31T23:13:26.6Z,1,REGULAR,rebound,defensive,[],1628365,,,1610612753,10,6,2023-03-31T23:13:28Z,340000,False,,,0,,M. Fultz REBOUND (Off:0 Def:1),[1628365],1610612753.0,ORL,,,,Fultz,M. Fultz,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,33.0,1.0,1.0,0.0,,,,,,,,,,
35,PT08M50.00S,2023-03-31T23:13:32.6Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630532,90.98226018396846,52.205882352941174,1610612753,10,6,2023-03-31T23:28:24Z,350000,False,11.0,32.0,1,right,MISS F. Wagner running Layup,[1630532],1610612753.0,ORL,running,,,Wagner,F. Wagner,,,,,Restricted Area,0-8 Center,3.41,Missed,,,,,,,,,,,,,,,,,,
36,PT08M47.00S,2023-03-31T23:13:35.6Z,1,REGULAR,rebound,defensive,[],1626153,,,1610612764,10,6,2023-03-31T23:13:37Z,360000,False,,,0,,D. Wright REBOUND (Off:0 Def:1),[1626153],1610612764.0,WAS,,,,Wright,D. Wright,,,,,Restricted Area,0-8 Center,,,,,,,35.0,1.0,1.0,0.0,,,,,,,,,,
37,PT08M45.00S,2023-03-31T23:13:37.9Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1628420,3.860052562417877,3.9215686274509807,1610612764,10,6,2023-03-31T23:28:55Z,370000,False,230.0,-16.0,1,left,MISS M. Morris running 3PT,[1628420],1610612764.0,WAS,running,,,Morris,M. Morris,,,,,Right Corner 3,24+ Right,23.1,Missed,,,,,,,,,,,,,,,,,,
38,PT08M42.00S,2023-03-31T23:13:40.4Z,1,REGULAR,rebound,offensive,[],1626153,,,1610612764,10,6,2023-03-31T23:13:40Z,380000,False,,,0,,D. Wright REBOUND (Off:1 Def:1),[1626153],1610612764.0,WAS,,,,Wright,D. Wright,,,,,Right Corner 3,24+ Right,,,,,,,37.0,2.0,1.0,1.0,,,,,,,,,,
39,PT08M40.00S,2023-03-31T23:13:44.9Z,1,REGULAR,foul,personal,['2freethrow'],1628365,,,1610612764,10,6,2023-03-31T23:13:52Z,390000,False,,,0,,M. Fultz shooting personal FOUL (1 PF) (Wright 2 FT),"[1628365, 1626153]",1610612753.0,ORL,shooting,,,Fultz,M. Fultz,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1626302.0,1.0,0.0,Wright,1626153.0
41,PT08M40.00S,2023-03-31T23:14:11.7Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1626153,,,1610612764,11,6,2023-03-31T23:14:11Z,410000,False,,,0,,D. Wright Free Throw 1 of 2 (1 PTS),[1626153],1610612764.0,WAS,,,,Wright,D. Wright,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
42,PT08M40.00S,2023-03-31T23:14:27.8Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1626153,,,1610612764,12,6,2023-03-31T23:14:27Z,420000,False,,,0,,D. Wright Free Throw 2 of 2 (2 PTS),[1626153],1610612764.0,WAS,,,,Wright,D. Wright,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
43,PT08M30.00S,2023-03-31T23:14:39.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628365,90.8508541392904,45.58823529411765,1610612753,12,8,2023-03-31T23:30:15Z,430000,False,-22.0,34.0,1,right,M. Fultz driving finger roll Layup (4 PTS),[1628365],1610612753.0,ORL,driving finger roll,,,Fultz,M. Fultz,,,,,Restricted Area,0-8 Center,4.01,Made,4.0,,,,,,,,,,,,,,,,,
47,PT08M16.00S,2023-03-31T23:14:53.2Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1629655,6.619579500657039,48.0392156862745,1610612764,12,8,2023-03-31T23:14:59Z,440000,False,10.0,10.0,1,left,MISS D. Gafford alley-oop DUNK,[1629655],1610612764.0,WAS,alley-oop,,,Gafford,D. Gafford,,,,,Restricted Area,0-8 Center,1.38,Missed,,,,,,,,,,,,,,,,,,
48,PT08M13.00S,2023-03-31T23:14:55.8Z,1,REGULAR,rebound,offensive,[],1629655,,,1610612764,12,8,2023-03-31T23:14:55Z,450000,False,,,0,,D. Gafford REBOUND (Off:2 Def:2),[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,Restricted Area,0-8 Center,,,,,,,47.0,4.0,2.0,2.0,,,,,,,,,,
49,PT08M09.00S,2023-03-31T23:15:00.4Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1628420,28.43298291721419,78.92156862745098,1610612764,15,8,2023-03-31T23:15:04Z,460000,False,-145.0,215.0,1,left,M. Morris 25' 3PT  (3 PTS) (D. Avdija 2 AST),"[1628420, 1630166]",1610612764.0,WAS,,,,Morris,M. Morris,,,,,Above the Break 3,24+ Left Center,25.89,Made,3.0,D. Avdija,1630166.0,2.0,,,,,,,,,,,,,,
51,PT07M56.00S,2023-03-31T23:15:13.2Z,1,REGULAR,3pt,Jump Shot,[],1628976,81.52102496714849,2.205882352941174,1610612753,15,8,2023-03-31T23:15:18Z,480000,False,-239.0,121.0,1,right,MISS W. Carter Jr. 26' 3PT,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Above the Break 3,24+ Left Center,26.8,Missed,,,,,,,,,,,,,,,,,,
52,PT07M52.00S,2023-03-31T23:15:17.2Z,1,REGULAR,rebound,defensive,[],1628420,,,1610612764,15,8,2023-03-31T23:15:18Z,490000,False,,,0,,M. Morris REBOUND (Off:0 Def:1),[1628420],1610612764.0,WAS,,,,Morris,M. Morris,,,,,Above the Break 3,24+ Left Center,,,,,,,51.0,1.0,1.0,0.0,,,,,,,,,,
53,PT07M48.00S,2023-03-31T23:15:20.7Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1626153,24.885019710906704,12.5,1610612764,15,8,2023-03-31T23:32:40Z,500000,False,188.0,181.0,1,left,MISS D. Wright 26' running pullup 3PT,[1626153],1610612764.0,WAS,running pullup,,,Wright,D. Wright,,,,,Above the Break 3,24+ Right Center,26.09,Missed,,,,,,,,,,,,,,,,,,
54,PT07M45.00S,2023-03-31T23:15:23.7Z,1,REGULAR,rebound,defensive,[],1631094,,,1610612753,15,8,2023-03-31T23:15:25Z,510000,False,,,0,,P. Banchero REBOUND (Off:1 Def:1),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Above the Break 3,24+ Right Center,,,,,,,53.0,2.0,1.0,1.0,,,,,,,,,,
55,PT07M39.00S,2023-03-31T23:15:30.4Z,1,REGULAR,2pt,Jump Shot,[],1631094,87.30289093298292,80.63725490196079,1610612753,15,8,2023-03-31T23:33:18Z,520000,False,153.0,67.0,1,right,MISS P. Banchero 16' pullup Shot,[1631094],1610612753.0,ORL,pullup,,,Banchero,P. Banchero,,,,,Mid-Range,16-24 Right,16.72,Missed,,,,,,,,,,,,,,,,,,
56,PT07M36.00S,2023-03-31T23:15:33.5Z,1,REGULAR,rebound,offensive,[],1630532,,,1610612753,15,8,2023-03-31T23:15:33Z,530000,False,,,0,,F. Wagner REBOUND (Off:1 Def:0),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Mid-Range,16-24 Right,,,,,,,55.0,1.0,0.0,1.0,,,,,,,,,,
57,PT07M34.00S,2023-03-31T23:15:34.7Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630532,83.36070959264126,60.78431372549019,1610612753,15,8,2023-03-31T23:15:39Z,540000,False,54.0,104.0,1,right,MISS F. Wagner 11' floating Shot,[1630532],1610612753.0,ORL,floating,,,Wagner,F. Wagner,,,,,In The Paint (Non-RA),8-16 Center,11.7,Missed,,,,,,,,,,,,,,,,,,
58,PT07M31.00S,2023-03-31T23:15:37.7Z,1,REGULAR,rebound,defensive,[],1626153,,,1610612764,15,8,2023-03-31T23:15:39Z,550000,False,,,0,,D. Wright REBOUND (Off:1 Def:2),[1626153],1610612764.0,WAS,,,,Wright,D. Wright,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,57.0,3.0,2.0,1.0,,,,,,,,,,
59,PT07M27.00S,2023-03-31T23:15:42.9Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1626153,6.619579500657039,45.58823529411765,1610612764,17,8,2023-03-31T23:34:38Z,560000,False,22.0,10.0,1,left,D. Wright running Layup (4 PTS),[1626153],1610612764.0,WAS,running,,,Wright,D. Wright,,,,,Restricted Area,0-8 Center,2.41,Made,4.0,,,,,,,,,,,,,,,,,
60,PT07M27.00S,2023-03-31T23:15:46.3Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612753,17,8,2023-03-31T23:15:46Z,570000,False,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,PT07M14.00S,2023-03-31T23:18:53.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628365,91.90210249671485,39.4607843137255,1610612753,17,8,2023-03-31T23:35:23Z,580000,False,-53.0,24.0,1,right,MISS M. Fultz driving finger roll Layup,[1628365],1610612753.0,ORL,driving finger roll,,,Fultz,M. Fultz,,,,,In The Paint (Non-RA),0-8 Center,5.77,Missed,,,,,,,,,,,,,,,,,,
62,PT07M13.00S,2023-03-31T23:18:54.2Z,1,REGULAR,rebound,offensive,[],1628365,,,1610612753,17,8,2023-03-31T23:34:13Z,590000,False,,,0,,M. Fultz REBOUND (Off:1 Def:1),[1628365],1610612753.0,ORL,,,,Fultz,M. Fultz,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,61.0,2.0,1.0,1.0,,,,,,,,,,
63,PT07M04.00S,2023-03-31T23:19:03.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628976,93.08475689881735,44.11764705882353,1610612753,17,10,2023-03-31T23:19:08Z,600000,False,-29.0,13.0,1,right,W. Carter Jr. Layup (2 PTS) (P. Banchero 1 AST),"[1628976, 1631094]",1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Restricted Area,0-8 Center,3.19,Made,2.0,P. Banchero,1631094.0,1.0,,,,,,,,,,,,,,
65,PT06M48.00S,2023-03-31T23:19:24.7Z,1,REGULAR,foul,technical,['1freethrow'],1628976,,,1610612764,17,10,2023-03-31T23:19:34Z,620000,False,,,0,,W. Carter Jr. defensive-3-second technical FOUL (1 Tech),[1628976],1610612753.0,ORL,defensive-3-second,,,Carter Jr.,W. Carter Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,1155.0,0.0,1.0,,
66,PT06M48.00S,2023-03-31T23:19:39.4Z,1,REGULAR,freethrow,1 of 1,[],1628420,,,1610612764,18,10,2023-03-31T23:19:39Z,630000,False,,,0,,M. Morris technical Free Throw 1 of 1 (4 PTS),[1628420],1610612764.0,WAS,technical,,,Morris,M. Morris,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
67,PT06M36.00S,2023-03-31T23:20:06.2Z,1,REGULAR,3pt,Jump Shot,[],1630166,17.263469119579497,2.6960784313725554,1610612764,18,10,2023-03-31T23:20:10Z,640000,False,237.0,110.0,1,left,MISS D. Avdija 26' 3PT,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,Above the Break 3,24+ Right Center,26.07,Missed,,,,,,,,,,,,,,,,,,
68,PT06M33.00S,2023-03-31T23:20:09.2Z,1,REGULAR,rebound,defensive,[],1628976,,,1610612753,18,10,2023-03-31T23:20:10Z,650000,False,,,0,,W. Carter Jr. REBOUND (Off:0 Def:3),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Above the Break 3,24+ Right Center,,,,,,,67.0,3.0,3.0,0.0,,,,,,,,,,
69,PT06M27.00S,2023-03-31T23:20:15.1Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1628365,93.61038107752957,43.627450980392155,1610612753,18,10,2023-03-31T23:37:35Z,660000,False,-32.0,8.0,1,right,MISS M. Fultz running reverse Layup,[1628365],1610612753.0,ORL,running reverse,,,Fultz,M. Fultz,,,,,Restricted Area,0-8 Center,3.28,Missed,,,,,,,,,,,,,,,,,,
70,PT06M27.00S,2023-03-31T23:20:15.1Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612764,18,10,2023-03-31T23:20:23Z,670000,False,,,0,,TEAM defensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,69.0,,,,,,,,,,,,,
73,PT06M18.00S,2023-03-31T23:20:30.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626153,7.276609724047319,53.67647058823529,1610612764,18,10,2023-03-31T23:38:35Z,690000,False,-18.0,16.0,1,left,MISS D. Wright driving finger roll Layup,[1626153],1610612764.0,WAS,driving finger roll,,,Wright,D. Wright,,,,,Restricted Area,0-8 Center,2.43,Missed,,,,,,,,,,,,,,,,,,
74,PT06M15.00S,2023-03-31T23:20:33.4Z,1,REGULAR,rebound,offensive,[],1629655,,,1610612764,18,10,2023-03-31T23:20:33Z,700000,False,,,0,,D. Gafford REBOUND (Off:3 Def:2),[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,Restricted Area,0-8 Center,,,,,,,73.0,5.0,2.0,3.0,,,,,,,,,,
75,PT06M14.00S,2023-03-31T23:20:34.0Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1629655,5.436925098554539,49.26470588235294,1610612764,20,10,2023-03-31T23:38:59Z,710000,False,4.0,-1.0,1,left,D. Gafford putback DUNK (6 PTS),[1629655],1610612764.0,WAS,putback,,,Gafford,D. Gafford,,,,,Restricted Area,0-8 Center,0.4,Made,6.0,,,,,,,,,,,,,,,,,
76,PT06M04.00S,2023-03-31T23:20:45.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630532,90.45663600525624,43.38235294117647,1610612753,20,10,2023-03-31T23:39:46Z,720000,False,-33.0,37.0,1,right,MISS F. Wagner finger roll Layup,[1630532],1610612753.0,ORL,finger roll,,,Wagner,F. Wagner,,,,,In The Paint (Non-RA),0-8 Center,4.98,Missed,,,,,,,,,,,,,,,,,,
77,PT06M03.00S,2023-03-31T23:20:46.7Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612753,20,10,2023-03-31T23:21:46Z,730000,False,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,76.0,,,,,,,,,,,,,
79,PT06M03.00S,2023-03-31T23:20:53.1Z,1,REGULAR,substitution,out,[],1630557,,,1610612753,20,10,2023-03-31T23:20:57Z,750000,False,,,0,,SUB out: C. Kispert,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,,,
