actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
49,PT07M16.00S,2022-11-13T23:16:49.2Z,1,REGULAR,substitution,out,[],203500,,,1610612764,12,10,2022-11-13T23:16:53Z,490000,False,,,0,,SUB out: S. Adams,[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,,,,,,,,,,
50,PT07M16.00S,2022-11-13T23:16:49.2Z,1,REGULAR,substitution,in,[],1629634,,,1610612764,12,10,2022-11-13T23:16:53Z,500000,False,,,0,,SUB in: B. Clarke,[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,,,,,,,,,,,,,,,,,,,,,,
51,PT07M16.00S,2022-11-13T23:17:12.7Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],204001,,,1610612764,13,10,2022-11-13T23:17:12Z,510000,False,,,0,,K. Porzingis Free Throw 2 of 2 (5 PTS),[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,,,,Made,,,,,5.0,,,,,,,,,,,,,
52,PT07M01.00S,2022-11-13T23:17:32.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628415,91.01511169513797,60.049019607843135,1610612763,13,10,2022-11-13T23:20:48Z,520000,False,50.0,32.0,1,right,MISS D. Brooks driving Layup,[1628415],1610612763.0,MEM,driving,,,Brooks,D. Brooks,,,,,In The Paint (Non-RA),0-8 Center,5.95,Missed,,,,,,,,,,,,,,,,,,
53,PT06M59.00S,2022-11-13T23:17:34.8Z,1,REGULAR,rebound,offensive,[],1629634,,,1610612763,13,10,2022-11-13T23:17:40Z,530000,False,,,0,,B. Clarke REBOUND (Off:1 Def:0),[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,In The Paint (Non-RA),0-8 Center,,,52.0,1.0,0.0,1.0,,,,,,,,,,,,,,
97,PT06M59.00S,2022-11-13T23:17:34.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629634,92.16491458607096,48.529411764705884,1610612763,13,10,2022-11-13T23:24:05Z,535000,False,-7.0,21.0,1,right,MISS B. Clarke tip Layup,[1629634],1610612763.0,MEM,tip,,,Clarke,B. Clarke,,,,,Restricted Area,0-8 Center,2.24,Missed,,,,,,,,,,,,,,,,,,
98,PT06M59.00S,2022-11-13T23:17:34.5Z,1,REGULAR,rebound,offensive,[],1629634,,,1610612763,13,10,2022-11-13T23:24:05Z,537500,False,,,0,,B. Clarke REBOUND (Off:2 Def:0),[1629634],1610612763.0,MEM,,,,Clarke,B. Clarke,,,,,Restricted Area,0-8 Center,,,97.0,2.0,0.0,2.0,,,,,,,,,,,,,,
54,PT06M58.00S,2022-11-13T23:17:36.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629634,88.91261498028909,44.11764705882353,1610612763,13,10,2022-11-13T23:24:05Z,540000,False,-29.0,52.0,1,right,MISS B. Clarke putback Layup - blocked,"[1629634, 1628420]",1610612763.0,MEM,putback,,,Clarke,B. Clarke,,,,,In The Paint (Non-RA),0-8 Center,5.95,Missed,,,,,,,,,,,,,,,Morris,1628420.0,,
55,PT06M58.00S,2022-11-13T23:17:36.2Z,1,REGULAR,block,,[],1628420,,,1610612763,13,10,2022-11-13T23:19:07Z,550000,False,,,0,,M. Morris BLOCK (1 BLK),[1628420],1610612764.0,WAS,,,,Morris,M. Morris,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
56,PT06M56.00S,2022-11-13T23:17:38.2Z,1,REGULAR,rebound,defensive,[],204001,,,1610612764,13,10,2022-11-13T23:19:07Z,560000,False,,,0,,K. Porzingis REBOUND (Off:0 Def:1),[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,In The Paint (Non-RA),0-8 Center,,,54.0,1.0,1.0,0.0,,,,,,,,,,,,,,
57,PT06M45.00S,2022-11-13T23:17:49.0Z,1,REGULAR,turnover,bad pass,[],204001,,,1610612764,13,10,2022-11-13T23:17:59Z,570000,False,,,0,,K. Porzingis bad pass TURNOVER (1 TO),"[204001, 1626145]",1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,1.0,,,,,,,Jones,1626145.0
58,PT06M45.00S,2022-11-13T23:17:49.0Z,1,REGULAR,steal,,[],1626145,,,1610612763,13,10,2022-11-13T23:17:52Z,580000,False,,,0,,T. Jones STEAL (1 STL),[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
59,PT06M38.00S,2022-11-13T23:17:55.9Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1629723,97.05978975032852,3.9215686274509802,1610612763,13,13,2022-11-13T23:18:06Z,590000,False,-230.0,-25.0,1,right,J. Konchar 3PT  (3 PTS) (S. Aldama 2 AST),"[1629723, 1630583]",1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,Left Corner 3,24+ Left,23.17,Made,,,,,3.0,S. Aldama,1630583.0,2.0,,,,,,,,,,
61,PT06M31.00S,2022-11-13T23:18:05.4Z,1,REGULAR,foul,personal,[],1630583,,,1610612764,13,13,2022-11-13T23:18:15Z,610000,False,,,0,,S. Aldama personal FOUL (1 PF),"[1630583, 204001]",1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,Above the Break 3,24+ Center,,,,,,,,,,,204058.0,,1.0,0.0,Porzingis,204001.0,,,,
63,PT06M31.00S,2022-11-13T23:18:15.6Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612764,13,13,2022-11-13T23:18:15Z,630000,False,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,PT06M31.00S,2022-11-13T23:20:28.9Z,1,REGULAR,substitution,out,[],1628398,,,1610612764,13,13,2022-11-13T23:20:47Z,640000,False,,,0,,SUB out: K. Kuzma,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,,,
65,PT06M31.00S,2022-11-13T23:20:28.9Z,1,REGULAR,substitution,out,[],1630583,,,1610612764,13,13,2022-11-13T23:20:47Z,650000,False,,,0,,SUB out: S. Aldama,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,,,,,,,,,,,,,,,,,,,
66,PT06M31.00S,2022-11-13T23:20:28.9Z,1,REGULAR,substitution,in,[],1629060,,,1610612764,13,13,2022-11-13T23:20:47Z,660000,False,,,0,,SUB in: R. Hachimura,[1629060],1610612764.0,WAS,,,,Hachimura,R. Hachimura,,,,,,,,,,,,,,,,,,,,,,,,,,
67,PT06M31.00S,2022-11-13T23:20:28.9Z,1,REGULAR,substitution,in,[],1631222,,,1610612764,13,13,2022-11-13T23:20:47Z,670000,False,,,0,,SUB in: J. LaRavia,[1631222],1610612763.0,MEM,,,,LaRavia,J. LaRavia,,,,,,,,,,,,,,,,,,,,,,,,,,
68,PT06M15.00S,2022-11-13T23:21:25.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628420,16.507884362680684,40.19607843137255,1610612764,15,13,2022-11-13T23:21:32Z,680000,False,49.0,103.0,1,left,M. Morris 11' floating Jump Shot (4 PTS),[1628420],1610612764.0,WAS,floating,,,Morris,M. Morris,,,,,In The Paint (Non-RA),8-16 Center,11.38,Made,,,,,4.0,,,,,,,,,,,,,
69,PT06M00.00S,2022-11-13T23:21:40.4Z,1,REGULAR,turnover,bad pass,[],1628415,,,1610612763,15,13,2022-11-13T23:21:46Z,690000,False,,,0,,D. Brooks bad pass TURNOVER (2 TO),"[1628415, 1630557]",1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,2.0,,,,,,,Kispert,1630557.0
70,PT06M00.00S,2022-11-13T23:21:40.4Z,1,REGULAR,steal,,[],1630557,,,1610612764,15,13,2022-11-13T23:21:42Z,700000,False,,,0,,C. Kispert STEAL (1 STL),[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
71,PT05M49.00S,2022-11-13T23:21:51.9Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],204001,32.670827858081466,20.833333333333336,1610612764,15,13,2022-11-13T23:21:58Z,710000,False,146.0,255.0,1,left,MISS K. Porzingis 29' 3PT,[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,Above the Break 3,24+ Right Center,29.34,Missed,,,,,,,,,,,,,,,,,,
72,PT05M45.00S,2022-11-13T23:21:55.9Z,1,REGULAR,rebound,defensive,[],1628415,,,1610612763,15,13,2022-11-13T23:21:58Z,720000,False,,,0,,D. Brooks REBOUND (Off:0 Def:1),[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,Above the Break 3,24+ Right Center,,,71.0,1.0,1.0,0.0,,,,,,,,,,,,,,
73,PT05M32.00S,2022-11-13T23:22:08.6Z,1,REGULAR,2pt,Jump Shot,[],1626145,83.26215505913272,70.58823529411765,1610612763,15,15,2022-11-13T23:22:14Z,730000,False,103.0,105.0,1,right,T. Jones 14' floating Jump Shot (4 PTS),[1626145],1610612763.0,MEM,floating,,,Jones,T. Jones,,,,,Mid-Range,8-16 Right,14.69,Made,,,,,4.0,,,,,,,,,,,,,
74,PT05M20.00S,2022-11-13T23:22:19.4Z,1,REGULAR,3pt,Jump Shot,[],1628420,25.969119579500656,16.42156862745098,1610612764,18,15,2022-11-13T23:22:26Z,740000,False,168.0,192.0,1,left,M. Morris 25' 3PT step back (7 PTS),[1628420],1610612764.0,WAS,step back,,,Morris,M. Morris,,,,,Above the Break 3,24+ Right Center,25.48,Made,,,,,7.0,,,,,,,,,,,,,
75,PT05M07.00S,2022-11-13T23:22:32.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628415,89.96386333771353,59.068627450980394,1610612763,18,15,2022-11-13T23:27:15Z,750000,False,45.0,42.0,1,right,MISS D. Brooks 6' driving floating bank Shot,[1628415],1610612763.0,MEM,driving floating bank,,,Brooks,D. Brooks,,,,,In The Paint (Non-RA),0-8 Center,6.16,Missed,,,,,,,,,,,,,,,,,,
76,PT05M05.00S,2022-11-13T23:22:34.5Z,1,REGULAR,rebound,defensive,[],1629060,,,1610612764,18,15,2022-11-13T23:22:37Z,760000,False,,,0,,R. Hachimura REBOUND (Off:0 Def:1),[1629060],1610612764.0,WAS,,,,Hachimura,R. Hachimura,,,,,In The Paint (Non-RA),0-8 Center,,,75.0,1.0,1.0,0.0,,,,,,,,,,,,,,
77,PT04M59.00S,2022-11-13T23:22:44.0Z,1,REGULAR,foul,personal,[],1628415,,,1610612764,18,15,2022-11-13T23:22:54Z,770000,False,,,0,,D. Brooks personal FOUL (1 PF),"[1628415, 204001]",1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,Mid-Range,16-24 Center,,,,,,,,,,,1151.0,,1.0,0.0,Porzingis,204001.0,,,,
79,PT04M59.00S,2022-11-13T23:22:57.0Z,1,REGULAR,substitution,out,[],1628420,,,1610612764,18,15,2022-11-13T23:23:06Z,790000,False,,,0,,SUB out: M. Morris,[1628420],1610612764.0,WAS,,,,Morris,M. Morris,,,,,,,,,,,,,,,,,,,,,,,,,,
80,PT04M59.00S,2022-11-13T23:22:57.0Z,1,REGULAR,substitution,out,[],1630557,,,1610612764,18,15,2022-11-13T23:23:06Z,800000,False,,,0,,SUB out: C. Kispert,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,,,
81,PT04M59.00S,2022-11-13T23:22:57.0Z,1,REGULAR,substitution,out,[],1628415,,,1610612764,18,15,2022-11-13T23:23:06Z,810000,False,,,0,,SUB out: D. Brooks,[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,,
