actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
2,PT12M00.00S,2023-02-09T00:10:46.9Z,1,REGULAR,period,start,[],0,,,0,0,0,2023-02-09T00:10:46Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M58.00S,2023-02-09T00:10:48.7Z,1,REGULAR,jumpball,recovered,[],203078,,,1610612764,0,0,2023-02-09T00:10:48Z,40000,False,,,0,,Jump Ball K. Porzingis vs. M. Plumlee: Tip to B. Beal,"[203078, 204001, 203486]",1610612764.0,WAS,startperiod,B. Beal,203078.0,Beal,B. Beal,Porzingis,204001.0,Plumlee,203486.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M44.00S,2023-02-09T00:11:02.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203078,80.23981603153744,54.166666666666664,1610612764,0,0,2023-02-09T00:11:10Z,70000,False,21.0,133.0,1,right,MISS B. Beal 13' step back Shot,[203078],1610612764.0,WAS,step back,,,Beal,B. Beal,,,,,In The Paint (Non-RA),8-16 Center,13.48,Missed,,,,,,,,,,,,,,,,,,
8,PT11M40.00S,2023-02-09T00:11:06.2Z,1,REGULAR,rebound,defensive,[],1626179,,,1610612766,0,0,2023-02-09T00:11:10Z,80000,False,,,0,,T. Rozier REBOUND (Off:0 Def:1),[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,In The Paint (Non-RA),8-16 Center,,,7.0,1.0,1.0,0.0,,,,,,,,,,,,,,
9,PT11M34.00S,2023-02-09T00:11:11.2Z,1,REGULAR,2pt,Jump Shot,[],202330,23.99802890932983,32.84313725490196,1610612766,0,0,2023-02-09T00:11:17Z,90000,False,86.0,173.0,1,left,MISS G. Hayward 19' pullup Shot,[202330],1610612766.0,CHA,pullup,,,Hayward,G. Hayward,,,,,Mid-Range,16-24 Right Center,19.32,Missed,,,,,,,,,,,,,,,,,,
10,PT11M32.00S,2023-02-09T00:11:13.2Z,1,REGULAR,rebound,defensive,[],1630166,,,1610612764,0,0,2023-02-09T00:11:17Z,100000,False,,,0,,D. Avdija REBOUND (Off:0 Def:1),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,Mid-Range,16-24 Right Center,,,9.0,1.0,1.0,0.0,,,,,,,,,,,,,,
11,PT11M25.00S,2023-02-09T00:11:20.7Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630166,91.67214191852825,57.84313725490197,1610612764,2,0,2023-02-09T00:11:59Z,110000,False,39.0,26.0,1,right,D. Avdija running Layup (2 PTS) (D. Gafford 1 AST),"[1630166, 1629655]",1610612764.0,WAS,running,,,Avdija,D. Avdija,,,,,In The Paint (Non-RA),0-8 Center,4.69,Made,,,,,2.0,D. Gafford,1629655.0,1.0,,,,,,,,,,
13,PT11M16.00S,2023-02-09T00:11:29.6Z,1,REGULAR,3pt,Jump Shot,[],1630163,28.86005256241787,21.568627450980394,1610612766,2,3,2023-02-09T00:11:36Z,130000,False,142.0,219.0,1,left,L. Ball 26' 3PT  (3 PTS) (T. Rozier 1 AST),"[1630163, 1626179]",1610612766.0,CHA,,,,Ball,L. Ball,,,,,Above the Break 3,24+ Right Center,26.09,Made,,,,,3.0,T. Rozier,1626179.0,1.0,,,,,,,,,,
15,PT11M04.00S,2023-02-09T00:11:44.4Z,1,REGULAR,foul,personal,[],1630163,,,1610612764,2,3,2023-02-09T00:11:53Z,150000,False,,,0,,L. Ball personal FOUL (1 PF),"[1630163, 1626153]",1610612766.0,CHA,,,,Ball,L. Ball,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,202049.0,1.0,0.0,Wright,1626153.0,,,,,
17,PT10M56.00S,2023-02-09T00:12:08.2Z,1,REGULAR,3pt,Jump Shot,[],204001,72.48685939553219,14.705882352941178,1610612764,5,3,2023-02-09T00:12:13Z,170000,False,-176.0,206.0,1,right,K. Porzingis 27' 3PT  (3 PTS) (B. Beal 1 AST),"[204001, 203078]",1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,Above the Break 3,24+ Left Center,27.13,Made,,,,,3.0,B. Beal,203078.0,1.0,,,,,,,,,,
