actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
17,PT10M32.00S,2023-04-07T23:14:45.1Z,1,REGULAR,rebound,defensive,[],1629130,,,1610612748,2,2,2023-04-07T23:14:47Z,160000,False,,,0,,D. Robinson REBOUND (Off:0 Def:1),[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,Above the Break 3,24+ Center,,,,16.0,1.0,1.0,0.0,,,,,,,,,,,,,
18,PT10M27.00S,2023-04-07T23:14:50.2Z,1,REGULAR,2pt,Jump Shot,[],1629622,12.434296977660972,68.87254901960785,1610612748,2,2,2023-04-07T23:14:58Z,170000,False,-94.0,64.0,1,left,MISS M. Strus 11' floating Shot,[1629622],1610612748.0,MIA,floating,,,Strus,M. Strus,,,,,Mid-Range,8-16 Left,11.43,Missed,,,,,,,,,,,,,,,,,,
19,PT10M24.00S,2023-04-07T23:14:53.2Z,1,REGULAR,rebound,defensive,[],1626153,,,1610612764,2,2,2023-04-07T23:14:58Z,180000,False,,,0,,D. Wright REBOUND (Off:0 Def:1),[1626153],1610612764.0,WAS,,,,Wright,D. Wright,,,,,Mid-Range,8-16 Left,,,,18.0,1.0,1.0,0.0,,,,,,,,,,,,,
20,PT10M10.00S,2023-04-07T23:15:06.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631098,87.07293035479631,45.34313725490196,1610612764,2,2,2023-04-07T23:16:41Z,190000,False,-23.0,69.0,1,right,MISS J. Davis 7' driving floating Shot,[1631098],1610612764.0,WAS,driving floating,,,Davis,J. Davis,,,,,In The Paint (Non-RA),0-8 Center,7.28,Missed,,,,,,,,,,,,,,,,,,
21,PT10M08.00S,2023-04-07T23:15:08.9Z,1,REGULAR,rebound,defensive,[],203469,,,1610612748,2,2,2023-04-07T23:15:14Z,200000,False,,,0,,C. Zeller REBOUND (Off:0 Def:1),[203469],1610612748.0,MIA,,,,Zeller,C. Zeller,,,,,In The Paint (Non-RA),0-8 Center,,,,20.0,1.0,1.0,0.0,,,,,,,,,,,,,
22,PT10M03.00S,2023-04-07T23:15:14.3Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1629216,32.40801576872536,67.64705882352942,1610612748,2,2,2023-04-07T23:17:08Z,210000,False,-88.0,252.0,1,left,MISS G. Vincent 26' running pullup 3PT,[1629216],1610612748.0,MIA,running pullup,,,Vincent,G. Vincent,,,,,Above the Break 3,24+ Left Center,26.71,Missed,,,,,,,,,,,,,,,,,,
23,PT10M00.00S,2023-04-07T23:15:17.3Z,1,REGULAR,rebound,defensive,[],1626153,,,1610612764,2,2,2023-04-07T23:15:22Z,220000,False,,,0,,D. Wright REBOUND (Off:0 Def:2),[1626153],1610612764.0,WAS,,,,Wright,D. Wright,,,,,Above the Break 3,24+ Left Center,,,,22.0,2.0,2.0,0.0,,,,,,,,,,,,,
24,PT09M52.00S,2023-04-07T23:15:25.4Z,1,REGULAR,turnover,bad pass,[],1630557,,,1610612764,2,2,2023-04-07T23:15:30Z,230000,False,,,0,,C. Kispert bad pass TURNOVER (1 TO),"[1630557, 1629216]",1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,1.0,Vincent,1629216.0,,,,,,
25,PT09M52.00S,2023-04-07T23:15:25.4Z,1,REGULAR,steal,,[],1629216,,,1610612748,2,2,2023-04-07T23:15:27Z,240000,False,,,0,,G. Vincent STEAL (1 STL),[1629216],1610612748.0,MIA,,,,Vincent,G. Vincent,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
26,PT09M48.00S,2023-04-07T23:15:30.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629312,6.915243101182654,48.77450980392157,1610612748,2,4,2023-04-07T23:18:18Z,250000,False,6.0,13.0,1,left,H. Highsmith running Layup (2 PTS) (M. Strus 1 AST),"[1629312, 1629622]",1610612748.0,MIA,running,,,Highsmith,H. Highsmith,,,,,Restricted Area,0-8 Center,1.39,Made,2.0,,,,,M. Strus,1629622.0,1.0,,,,,,,,,,
28,PT09M33.00S,2023-04-07T23:15:44.3Z,1,REGULAR,3pt,Jump Shot,[],1630557,75.3777923784494,11.519607843137255,1610612764,2,4,2023-04-07T23:15:49Z,270000,False,-192.0,179.0,1,right,MISS C. Kispert 26' 3PT,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,Above the Break 3,24+ Left Center,26.27,Missed,,,,,,,,,,,,,,,,,,
29,PT09M30.00S,2023-04-07T23:15:47.3Z,1,REGULAR,rebound,defensive,[],1629130,,,1610612748,2,4,2023-04-07T23:15:49Z,280000,False,,,0,,D. Robinson REBOUND (Off:0 Def:2),[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,Above the Break 3,24+ Left Center,,,,28.0,2.0,2.0,0.0,,,,,,,,,,,,,
30,PT09M18.00S,2023-04-07T23:15:59.8Z,1,REGULAR,3pt,Jump Shot,[],1629622,7.5722733245729295,5.392156862745098,1610612748,2,7,2023-04-07T23:16:05Z,290000,False,223.0,19.0,1,left,M. Strus 3PT  (3 PTS) (G. Vincent 1 AST),"[1629622, 1629216]",1610612748.0,MIA,,,,Strus,M. Strus,,,,,Right Corner 3,24+ Right,22.38,Made,3.0,,,,,G. Vincent,1629216.0,1.0,,,,,,,,,,
32,PT09M02.00S,2023-04-07T23:16:15.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631098,81.02825229960578,43.872549019607845,1610612764,4,7,2023-04-07T23:16:20Z,310000,False,-31.0,126.0,1,right,J. Davis 12' floating Jump Shot (2 PTS),[1631098],1610612764.0,WAS,floating,,,Davis,J. Davis,,,,,In The Paint (Non-RA),8-16 Center,12.95,Made,2.0,,,,,,,,,,,,,,,,,
33,PT08M44.00S,2023-04-07T23:16:33.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203469,9.017739816031538,62.745098039215684,1610612748,4,9,2023-04-07T23:25:12Z,320000,False,-64.0,32.0,1,left,C. Zeller 7' driving floating bank Jump Shot (2 PTS) (G. Vincent 2 AST),"[203469, 1629216]",1610612748.0,MIA,driving floating bank,,,Zeller,C. Zeller,,,,,In The Paint (Non-RA),0-8 Center,7.14,Made,2.0,,,,,G. Vincent,1629216.0,2.0,,,,,,,,,,
34,PT08M34.00S,2023-04-07T23:16:44.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631098,91.93495400788436,51.9607843137255,1610612764,6,9,2023-04-07T23:16:49Z,330000,False,10.0,23.0,1,right,J. Davis Layup (4 PTS) (D. Wright 1 AST),"[1631098, 1626153]",1610612764.0,WAS,,,,Davis,J. Davis,,,,,Restricted Area,0-8 Center,2.53,Made,4.0,,,,,D. Wright,1626153.0,1.0,,,,,,,,,,
36,PT08M22.00S,2023-04-07T23:16:55.5Z,1,REGULAR,3pt,Jump Shot,[],1629312,27.283180026281208,13.970588235294118,1610612748,6,12,2023-04-07T23:17:01Z,350000,False,180.0,204.0,1,left,H. Highsmith 27' 3PT  (5 PTS) (G. Vincent 3 AST),"[1629312, 1629216]",1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,Above the Break 3,24+ Right Center,27.21,Made,5.0,,,,,G. Vincent,1629216.0,3.0,,,,,,,,,,
38,PT08M04.00S,2023-04-07T23:17:14.7Z,1,REGULAR,foul,personal,['2freethrow'],1629130,,,1610612764,6,12,2023-04-07T23:17:27Z,370000,False,,,0,,D. Robinson shooting personal FOUL (1 PF) (Wright 2 FT),"[1629130, 1626153]",1610612748.0,MIA,shooting,,,Robinson,D. Robinson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1179.0,,,,1.0,0.0,Wright,1626153.0,,
40,PT08M04.00S,2023-04-07T23:17:42.2Z,1,REGULAR,freethrow,1 of 2,[],1626153,,,1610612764,7,12,2023-04-07T23:17:42Z,390000,False,,,0,,D. Wright Free Throw 1 of 2 (1 PTS),[1626153],1610612764.0,WAS,,,,Wright,D. Wright,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
41,PT08M04.00S,2023-04-07T23:17:56.0Z,1,REGULAR,freethrow,2 of 2,[],1626153,,,1610612764,8,12,2023-04-07T23:17:56Z,400000,False,,,0,,D. Wright Free Throw 2 of 2 (2 PTS),[1626153],1610612764.0,WAS,,,,Wright,D. Wright,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
42,PT07M53.00S,2023-04-07T23:18:08.0Z,1,REGULAR,3pt,Jump Shot,[],1629312,7.5722733245729295,97.30392156862744,1610612748,8,12,2023-04-07T23:18:13Z,410000,False,-237.0,19.0,1,left,MISS H. Highsmith 3PT,[1629312],1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,Left Corner 3,24+ Left,23.72,Missed,,,,,,,,,,,,,,,,,,
43,PT07M51.00S,2023-04-07T23:18:10.0Z,1,REGULAR,rebound,defensive,[],1631098,,,1610612764,8,12,2023-04-07T23:18:13Z,420000,False,,,0,,J. Davis REBOUND (Off:0 Def:2),[1631098],1610612764.0,WAS,,,,Davis,J. Davis,,,,,Left Corner 3,24+ Left,,,,42.0,2.0,2.0,0.0,,,,,,,,,,,,,
62,PT07M43.00S,2023-04-07T23:18:15.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630264,88.25558475689881,51.9607843137255,1610612764,8,12,2023-04-07T23:27:50Z,425000,False,10.0,58.0,1,right,MISS A. Gill driving floating Shot - blocked,"[1630264, 1629312]",1610612764.0,WAS,driving floating,,,Gill,A. Gill,,,,,In The Paint (Non-RA),0-8 Center,5.87,Missed,,,,,,,,,,,,,,,,,Highsmith,1629312.0
63,PT07M43.00S,2023-04-07T23:18:15.2Z,1,REGULAR,block,,[],1629312,,,1610612764,8,12,2023-04-07T23:23:01Z,427500,False,,,0,,H. Highsmith BLOCK (1 BLK),[1629312],1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
64,PT07M42.00S,2023-04-07T23:18:16.2Z,1,REGULAR,rebound,offensive,[],1629655,,,1610612764,8,12,2023-04-07T23:27:50Z,428750,False,,,0,,D. Gafford REBOUND (Off:1 Def:0),[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,In The Paint (Non-RA),0-8 Center,,,,62.0,1.0,0.0,1.0,,,,,,,,,,,,,
44,PT07M40.00S,2023-04-07T23:18:22.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629655,93.38042049934296,52.450980392156865,1610612764,10,12,2023-04-07T23:26:57Z,430000,False,12.0,10.0,1,right,D. Gafford putback Layup (4 PTS),[1629655],1610612764.0,WAS,putback,,,Gafford,D. Gafford,,,,,Restricted Area,0-8 Center,1.57,Made,4.0,,,,,,,,,,,,,,,,,
46,PT07M40.00S,2023-04-07T23:18:24.9Z,1,REGULAR,foul,personal,['1freethrow'],203469,,,1610612764,10,12,2023-04-07T23:18:32Z,450000,False,,,0,,C. Zeller shooting personal FOUL (1 PF) (Gafford 1 FT),"[203469, 1629655]",1610612748.0,MIA,shooting,,,Zeller,C. Zeller,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1179.0,,,,1.0,0.0,Gafford,1629655.0,,
48,PT07M40.00S,2023-04-07T23:18:52.2Z,1,REGULAR,freethrow,1 of 1,['2ndchance'],1629655,,,1610612764,11,12,2023-04-07T23:23:01Z,470000,False,,,0,,D. Gafford Free Throw 1 of 1 (5 PTS),[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
49,PT07M29.00S,2023-04-07T23:19:04.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203469,19.267411300919843,48.03921568627451,1610612748,11,14,2023-04-07T23:28:55Z,480000,False,10.0,129.0,1,left,C. Zeller 12' floating Jump Shot (4 PTS) (G. Vincent 4 AST),"[203469, 1629216]",1610612748.0,MIA,floating,,,Zeller,C. Zeller,,,,,In The Paint (Non-RA),8-16 Center,12.9,Made,4.0,,,,,G. Vincent,1629216.0,4.0,,,,,,,,,,
51,PT07M14.00S,2023-04-07T23:19:19.5Z,1,REGULAR,3pt,Jump Shot,[],1626153,67.36202365308804,28.431372549019606,1610612764,11,14,2023-04-07T23:19:25Z,500000,False,-108.0,254.0,1,right,MISS D. Wright 27' step back 3PT,[1626153],1610612764.0,WAS,step back,,,Wright,D. Wright,,,,,Above the Break 3,24+ Left Center,27.62,Missed,,,,,,,,,,,,,,,,,,
52,PT07M11.00S,2023-04-07T23:19:22.5Z,1,REGULAR,rebound,defensive,[],1629622,,,1610612748,11,14,2023-04-07T23:19:25Z,510000,False,,,0,,M. Strus REBOUND (Off:1 Def:1),[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,Above the Break 3,24+ Left Center,,,,51.0,2.0,1.0,1.0,,,,,,,,,,,,,
53,PT07M03.00S,2023-04-07T23:19:30.4Z,1,REGULAR,3pt,Jump Shot,[],1629216,20.71287779237845,95.34313725490196,1610612748,11,14,2023-04-07T23:22:55Z,520000,False,-227.0,142.0,1,left,MISS G. Vincent 26' pullup 3PT,[1629216],1610612748.0,MIA,pullup,,,Vincent,G. Vincent,,,,,Above the Break 3,24+ Left Center,26.76,Missed,,,,,,,,,,,,,,,,,,
54,PT07M00.00S,2023-04-07T23:19:33.4Z,1,REGULAR,rebound,defensive,[],1630557,,,1610612764,11,14,2023-04-07T23:19:35Z,530000,False,,,0,,C. Kispert REBOUND (Off:0 Def:1),[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,Above the Break 3,24+ Left Center,,,,53.0,1.0,1.0,0.0,,,,,,,,,,,,,
55,PT06M52.00S,2023-04-07T23:19:41.9Z,1,REGULAR,3pt,Jump Shot,[],1631098,88.78120893561103,4.166666666666666,1610612764,11,14,2023-04-07T23:19:46Z,540000,False,-229.0,53.0,1,right,MISS J. Davis 3PT,[1631098],1610612764.0,WAS,,,,Davis,J. Davis,,,,,Left Corner 3,24+ Left,23.52,Missed,,,,,,,,,,,,,,,,,,
56,PT06M50.00S,2023-04-07T23:19:43.9Z,1,REGULAR,rebound,defensive,[],1629130,,,1610612748,11,14,2023-04-07T23:19:46Z,550000,False,,,0,,D. Robinson REBOUND (Off:0 Def:3),[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,Left Corner 3,24+ Left,,,,55.0,3.0,3.0,0.0,,,,,,,,,,,,,
57,PT06M34.00S,2023-04-07T23:20:00.0Z,1,REGULAR,3pt,Jump Shot,[],1629130,10.200394218134035,98.2843137254902,1610612748,11,14,2023-04-07T23:23:30Z,560000,False,-241.0,43.0,1,left,MISS D. Robinson 24' pullup 3PT,[1629130],1610612748.0,MIA,pullup,,,Robinson,D. Robinson,,,,,Left Corner 3,24+ Left,24.53,Missed,,,,,,,,,,,,,,,,,,
58,PT06M32.00S,2023-04-07T23:20:02.0Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612764,11,14,2023-04-07T23:20:06Z,570000,False,,,0,,TEAM defensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,Left Corner 3,24+ Left,,,,57.0,,,,,,,,,,,,,,,,
60,PT06M32.00S,2023-04-07T23:20:08.6Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612764,11,14,2023-04-07T23:20:08Z,590000,False,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,PT06M18.00S,2023-04-07T23:23:14.5Z,1,REGULAR,2pt,Jump Shot,[],1629655,78.53153745072274,57.59803921568627,1610612764,13,14,2023-04-07T23:29:47Z,600000,False,38.0,149.0,1,right,D. Gafford 15' pullup Jump Shot (7 PTS) (D. Wright 2 AST),"[1629655, 1626153]",1610612764.0,WAS,pullup,,,Gafford,D. Gafford,,,,,Mid-Range,8-16 Center,15.41,Made,7.0,,,,,D. Wright,1626153.0,2.0,,,,,,,,,,
67,PT05M58.00S,2023-04-07T23:23:33.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203469,9.806176084099869,53.431372549019606,1610612748,13,16,2023-04-07T23:30:31Z,620000,False,-17.0,40.0,1,left,C. Zeller cutting finger roll Layup (6 PTS) (G. Vincent 5 AST),"[203469, 1629216]",1610612748.0,MIA,cutting finger roll,,,Zeller,C. Zeller,,,,,Restricted Area,0-8 Center,4.33,Made,6.0,,,,,G. Vincent,1629216.0,5.0,,,,,,,,,,
69,PT05M43.00S,2023-04-07T23:23:48.8Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1629655,92.72339027595268,52.94117647058824,1610612764,15,16,2023-04-07T23:23:53Z,640000,False,15.0,16.0,1,right,D. Gafford DUNK (9 PTS) (A. Gill 1 AST),"[1629655, 1630264]",1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,Restricted Area,0-8 Center,2.17,Made,9.0,,,,,A. Gill,1630264.0,1.0,,,,,,,,,,
71,PT05M28.00S,2023-04-07T23:24:07.1Z,1,REGULAR,foul,personal,['2freethrow'],1629655,,,1610612748,15,16,2023-04-07T23:24:18Z,660000,False,,,0,,D. Gafford shooting personal FOUL (1 PF) (Highsmith 2 FT),"[1629655, 1629312]",1610612764.0,WAS,shooting,,,Gafford,D. Gafford,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,2004.0,,,,1.0,0.0,Highsmith,1629312.0,,
73,PT05M28.00S,2023-04-07T23:24:29.7Z,1,REGULAR,freethrow,1 of 2,[],1629312,,,1610612748,15,16,2023-04-07T23:24:29Z,680000,False,,,0,,MISS H. Highsmith Free Throw 1 of 2,[1629312],1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
74,PT05M28.00S,2023-04-07T23:24:29.7Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612748,15,16,2023-04-07T23:24:29Z,690000,False,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,,,,,,73.0,,,,,,,,,,,,,,,,
75,PT05M28.00S,2023-04-07T23:24:31.1Z,1,REGULAR,substitution,out,[],1630557,,,1610612748,15,16,2023-04-07T23:24:39Z,700000,False,,,0,,SUB out: C. Kispert,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,,,
76,PT05M28.00S,2023-04-07T23:24:31.1Z,1,REGULAR,substitution,in,[],1630692,,,1610612748,15,16,2023-04-07T23:24:39Z,710000,False,,,0,,SUB in: J. Goodwin,[1630692],1610612764.0,WAS,,,,Goodwin,J. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,,
77,PT05M28.00S,2023-04-07T23:24:46.7Z,1,REGULAR,freethrow,2 of 2,[],1629312,,,1610612748,15,17,2023-04-07T23:24:46Z,720000,False,,,0,,H. Highsmith Free Throw 2 of 2 (6 PTS),[1629312],1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
78,PT05M09.00S,2023-04-07T23:25:07.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626153,87.20433639947439,52.94117647058824,1610612764,17,17,2023-04-07T23:25:13Z,730000,False,15.0,68.0,1,right,D. Wright 6' turnaround Jump Shot (4 PTS),[1626153],1610612764.0,WAS,turnaround,,,Wright,D. Wright,,,,,In The Paint (Non-RA),0-8 Center,6.94,Made,4.0,,,,,,,,,,,,,,,,,
79,PT04M57.00S,2023-04-07T23:25:18.0Z,1,REGULAR,3pt,Jump Shot,[],1629622,31.35676741130092,24.264705882352942,1610612748,17,17,2023-04-07T23:25:23Z,740000,False,129.0,242.0,1,left,MISS M. Strus 27' 3PT,[1629622],1610612748.0,MIA,,,,Strus,M. Strus,,,,,Above the Break 3,24+ Right Center,27.44,Missed,,,,,,,,,,,,,,,,,,
80,PT04M55.00S,2023-04-07T23:25:20.0Z,1,REGULAR,rebound,defensive,[],1626153,,,1610612764,17,17,2023-04-07T23:25:23Z,750000,False,,,0,,D. Wright REBOUND (Off:0 Def:3),[1626153],1610612764.0,WAS,,,,Wright,D. Wright,,,,,Above the Break 3,24+ Right Center,,,,79.0,3.0,3.0,0.0,,,,,,,,,,,,,
81,PT04M41.00S,2023-04-07T23:25:34.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630264,92.9862023653088,48.77450980392157,1610612764,19,17,2023-04-07T23:32:18Z,760000,False,-6.0,13.0,1,right,A. Gill driving Layup (2 PTS) (D. Gafford 1 AST),"[1630264, 1629655]",1610612764.0,WAS,driving,,,Gill,A. Gill,,,,,Restricted Area,0-8 Center,1.47,Made,2.0,,,,,D. Gafford,1629655.0,1.0,,,,,,,,,,
83,PT04M33.00S,2023-04-07T23:25:43.0Z,1,REGULAR,3pt,Jump Shot,[],1629216,25.837713534822605,85.29411764705883,1610612748,19,17,2023-04-07T23:25:49Z,780000,False,-176.0,190.0,1,left,MISS G. Vincent 25' step back 3PT,[1629216],1610612748.0,MIA,step back,,,Vincent,G. Vincent,,,,,Above the Break 3,24+ Left Center,25.96,Missed,,,,,,,,,,,,,,,,,,
84,PT04M33.00S,2023-04-07T23:25:43.0Z,1,REGULAR,rebound,defensive,[],1630692,,,1610612764,19,17,2023-04-07T23:25:49Z,790000,False,,,0,,J. Goodwin REBOUND (Off:0 Def:1),[1630692],1610612764.0,WAS,,,,Goodwin,J. Goodwin,,,,,Above the Break 3,24+ Left Center,,,,83.0,1.0,1.0,0.0,,,,,,,,,,,,,
85,PT04M10.00S,2023-04-07T23:26:05.9Z,1,REGULAR,2pt,Jump Shot,[],1629655,93.24901445466492,77.20588235294117,1610612764,21,17,2023-04-07T23:26:11Z,800000,False,136.0,11.0,1,right,D. Gafford 13' Jump Shot (11 PTS) (D. Wright 3 AST),"[1629655, 1626153]",1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,Mid-Range,8-16 Right,13.64,Made,11.0,,,,,D. Wright,1626153.0,3.0,,,,,,,,,,
