actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
16,PT11M14.00S,2026-03-19T00:42:02.1Z,1,REGULAR,rebound,defensive,[],1642377,,,1610612763,1,2,2026-03-19T00:42:02Z,160000,False,,,0,,J. Wells REBOUND (Off:1 Def:1),[1642377],1610612763.0,MEM,,,,Wells,J. Wells,,,,,Above the Break 3,24+ Right Center,,,,15.0,2.0,1.0,1.0,,,,,,,,,,,,,
17,PT11M04.00S,2026-03-19T00:42:12.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1641713,92.85479632063075,53.18627450980392,1610612763,3,2,2026-03-19T00:42:14Z,170000,False,16.0,15.0,1,right,G. Jackson driving Layup (2 PTS),[1641713],1610612763.0,MEM,driving,,,Jackson,G. Jackson,,,,,Restricted Area,0-8 Center,2.17,Made,2.0,,,,,,,,,,,,,,,,,
18,PT10M51.00S,2026-03-19T00:42:24.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631128,6.783837056504599,51.71568627450981,1610612743,3,4,2026-03-19T00:42:26Z,180000,False,-9.0,11.0,1,left,C. Braun cutting Layup (2 PTS) (N. Jokić 1 AST),"[1631128, 203999]",1610612743.0,DEN,cutting,,,Braun,C. Braun,,,,,Restricted Area,0-8 Center,1.42,Made,2.0,,,,,,,,,,N. Jokić,203999.0,1.0,,,,,
20,PT10M39.00S,2026-03-19T00:42:36.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641713,86.5473061760841,51.225490196078425,1610612763,3,4,2026-03-19T00:42:39Z,200000,False,6.0,74.0,1,right,MISS G. Jackson 7' driving floating Shot - blocked,"[1641713, 1642461]",1610612763.0,MEM,driving floating,,,Jackson,G. Jackson,,,,,In The Paint (Non-RA),0-8 Center,7.43,Missed,,,,,,,,,,,,,,Jones,1642461.0,,,
21,PT10M39.00S,2026-03-19T00:42:36.0Z,1,REGULAR,block,,[],1642461,,,1610612763,3,4,2026-03-19T00:42:38Z,210000,False,,,0,,S. Jones BLOCK (1 BLK),[1642461],1610612743.0,DEN,,,,Jones,S. Jones,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
22,PT10M37.00S,2026-03-19T00:42:38.0Z,1,REGULAR,rebound,defensive,[],1631128,,,1610612743,3,4,2026-03-19T00:42:39Z,220000,False,,,0,,C. Braun REBOUND (Off:0 Def:1),[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,In The Paint (Non-RA),0-8 Center,,,,20.0,1.0,1.0,0.0,,,,,,,,,,,,,
23,PT10M32.00S,2026-03-19T00:42:44.3Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1629661,4.681340341655716,95.34313725490196,1610612743,3,4,2026-03-19T00:42:49Z,230000,False,-227.0,-8.0,1,left,MISS C. Johnson running 3PT,[1629661],1610612743.0,DEN,running,,,Johnson,C. Johnson,,,,,Left Corner 3,24+ Left,22.69,Missed,,,,,,,,,,,,,,,,,,
24,PT10M28.00S,2026-03-19T00:42:48.3Z,1,REGULAR,rebound,defensive,[],1629660,,,1610612763,3,4,2026-03-19T00:42:49Z,240000,False,,,0,,T. Jerome REBOUND (Off:0 Def:1),[1629660],1610612763.0,MEM,,,,Jerome,T. Jerome,,,,,Left Corner 3,24+ Left,,,,23.0,1.0,1.0,0.0,,,,,,,,,,,,,
25,PT10M24.00S,2026-03-19T00:42:51.3Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fastbreak']",1642907,84.44480946123521,50.245098039215684,1610612763,5,4,2026-03-19T00:42:57Z,250000,False,1.0,94.0,1,right,C. Coward 9' running pullup Jump Shot (2 PTS) (T. Jerome 1 AST),"[1642907, 1629660]",1610612763.0,MEM,running pullup,,,Coward,C. Coward,,,,,In The Paint (Non-RA),8-16 Center,9.37,Made,2.0,,,,,,,,,,T. Jerome,1629660.0,1.0,,,,,
26,PT10M03.00S,2026-03-19T00:43:12.3Z,1,REGULAR,3pt,Jump Shot,[],1642461,9.543363994743759,2.696078431372549,1610612743,5,4,2026-03-19T00:43:15Z,260000,False,237.0,37.0,1,left,MISS S. Jones 3PT,[1642461],1610612743.0,DEN,,,,Jones,S. Jones,,,,,Right Corner 3,24+ Right,23.94,Missed,,,,,,,,,,,,,,,,,,
27,PT10M01.00S,2026-03-19T00:43:14.3Z,1,REGULAR,rebound,defensive,[],1642377,,,1610612763,5,4,2026-03-19T00:43:15Z,270000,False,,,0,,J. Wells REBOUND (Off:1 Def:2),[1642377],1610612763.0,MEM,,,,Wells,J. Wells,,,,,Right Corner 3,24+ Right,,,,26.0,3.0,2.0,1.0,,,,,,,,,,,,,
28,PT09M45.00S,2026-03-19T00:43:30.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642907,83.39356110381078,35.78431372549019,1610612763,5,4,2026-03-19T00:43:34Z,280000,False,-71.0,104.0,1,right,MISS C. Coward 12' step back Shot,[1642907],1610612763.0,MEM,step back,,,Coward,C. Coward,,,,,In The Paint (Non-RA),8-16 Left,12.57,Missed,,,,,,,,,,,,,,,,,,
29,PT09M41.00S,2026-03-19T00:43:34.9Z,1,REGULAR,rebound,defensive,[],1642461,,,1610612743,5,4,2026-03-19T00:43:34Z,290000,False,,,0,,S. Jones REBOUND (Off:0 Def:1),[1642461],1610612743.0,DEN,,,,Jones,S. Jones,,,,,In The Paint (Non-RA),8-16 Left,,,,28.0,1.0,1.0,0.0,,,,,,,,,,,,,
30,PT09M34.00S,2026-03-19T00:43:42.3Z,1,REGULAR,3pt,Jump Shot,[],1631128,29.6484888304862,26.225490196078432,1610612743,5,7,2026-03-19T00:43:45Z,300000,False,119.0,226.0,1,left,C. Braun 25' 3PT  (5 PTS) (J. Murray 1 AST),"[1631128, 1627750]",1610612743.0,DEN,,,,Braun,C. Braun,,,,,Above the Break 3,24+ Right Center,25.55,Made,5.0,,,,,,,,,,J. Murray,1627750.0,1.0,,,,,
32,PT09M23.00S,2026-03-19T00:43:53.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629660,82.47371879106439,49.50980392156863,1610612763,7,7,2026-03-19T00:43:56Z,320000,False,-2.0,112.0,1,right,T. Jerome 11' driving floating Jump Shot (2 PTS),[1629660],1610612763.0,MEM,driving floating,,,Jerome,T. Jerome,,,,,In The Paint (Non-RA),8-16 Center,11.22,Made,2.0,,,,,,,,,,,,,,,,,
33,PT09M04.00S,2026-03-19T00:44:11.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629661,6.521024967148489,51.9607843137255,1610612743,7,7,2026-03-19T00:44:15Z,330000,False,-10.0,9.0,1,left,MISS C. Johnson driving finger roll Layup - blocked,"[1629661, 1641713]",1610612743.0,DEN,driving finger roll,,,Johnson,C. Johnson,,,,,Restricted Area,0-8 Center,1.32,Missed,,,,,,,,,,,,,,Jackson,1641713.0,,,
34,PT09M04.00S,2026-03-19T00:44:11.3Z,1,REGULAR,block,,[],1641713,,,1610612743,7,7,2026-03-19T00:44:13Z,340000,False,,,0,,G. Jackson BLOCK (1 BLK),[1641713],1610612763.0,MEM,,,,Jackson,G. Jackson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
35,PT09M00.00S,2026-03-19T00:44:15.3Z,1,REGULAR,rebound,defensive,[],1642907,,,1610612763,7,7,2026-03-19T00:44:15Z,350000,False,,,0,,C. Coward REBOUND (Off:0 Def:1),[1642907],1610612763.0,MEM,,,,Coward,C. Coward,,,,,Restricted Area,0-8 Center,,,,33.0,1.0,1.0,0.0,,,,,,,,,,,,,
36,PT08M57.00S,2026-03-19T00:44:19.0Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1629660,59.21484888304862,50.0,1610612763,10,7,2026-03-19T00:46:06Z,360000,False,0.0,331.0,1,right,T. Jerome 33' 3PT running (5 PTS) (C. Coward 1 AST),"[1629660, 1642907]",1610612763.0,MEM,running,,,Jerome,T. Jerome,,,,,Above the Break 3,24+ Center,33.09,Made,5.0,,,,,,,,,,C. Coward,1642907.0,1.0,,,,,
38,PT08M45.00S,2026-03-19T00:44:31.1Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1642461,6.258212877792378,49.26470588235294,1610612743,10,9,2026-03-19T00:44:35Z,380000,False,4.0,6.0,1,left,S. Jones cutting DUNK (2 PTS) (C. Johnson 1 AST),"[1642461, 1629661]",1610612743.0,DEN,cutting,,,Jones,S. Jones,,,,,Restricted Area,0-8 Center,0.73,Made,2.0,,,,,,,,,,C. Johnson,1629661.0,1.0,,,,,
40,PT08M36.00S,2026-03-19T00:44:38.9Z,1,REGULAR,3pt,Jump Shot,[],1629660,59.740473061760845,50.49019607843137,1610612763,13,9,2026-03-19T00:44:44Z,400000,False,2.0,326.0,1,right,T. Jerome 32' 3PT pullup (8 PTS),[1629660],1610612763.0,MEM,pullup,,,Jerome,T. Jerome,,,,,Above the Break 3,24+ Center,32.59,Made,8.0,,,,,,,,,,,,,,,,,
42,PT08M27.00S,2026-03-19T00:44:48.7Z,1,REGULAR,turnover,lost ball,[],203999,,,1610612743,13,9,2026-03-19T00:45:19Z,420000,False,,,0,,N. Jokić lost ball TURNOVER (1 TO),"[203999, 1641765]",1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,1.0,Prosper,1641765.0
43,PT08M27.00S,2026-03-19T00:44:48.7Z,1,REGULAR,steal,,[],1641765,,,1610612763,13,9,2026-03-19T00:44:51Z,430000,False,,,0,,O. Prosper STEAL (1 STL),[1641765],1610612763.0,MEM,,,,Prosper,O. Prosper,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
44,PT08M25.00S,2026-03-19T00:44:52.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1641765,93.24901445466492,51.225490196078425,1610612763,15,9,2026-03-19T00:44:58Z,440000,False,6.0,11.0,1,right,O. Prosper running finger roll Layup (2 PTS),[1641765],1610612763.0,MEM,running finger roll,,,Prosper,O. Prosper,,,,,Restricted Area,0-8 Center,1.26,Made,2.0,,,,,,,,,,,,,,,,,
45,PT08M25.00S,2026-03-19T00:44:57.9Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612743,15,9,2026-03-19T00:44:57Z,450000,False,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,PT08M05.00S,2026-03-19T00:48:08.9Z,1,REGULAR,3pt,Jump Shot,[],1631128,32.14520367936925,49.754901960784316,1610612743,15,9,2026-03-19T00:48:12Z,460000,False,1.0,250.0,1,left,MISS C. Braun 24' 3PT,[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,Above the Break 3,24+ Center,24.97,Missed,,,,,,,,,,,,,,,,,,
48,PT08M01.00S,2026-03-19T00:48:12.9Z,1,REGULAR,rebound,defensive,[],1641713,,,1610612763,15,9,2026-03-19T00:48:12Z,470000,False,,,0,,G. Jackson REBOUND (Off:0 Def:1),[1641713],1610612763.0,MEM,,,,Jackson,G. Jackson,,,,,Above the Break 3,24+ Center,,,,47.0,1.0,1.0,0.0,,,,,,,,,,,,,
49,PT07M49.00S,2026-03-19T00:48:24.0Z,1,REGULAR,3pt,Jump Shot,[],1641765,88.78120893561103,96.81372549019608,1610612763,15,9,2026-03-19T00:48:27Z,480000,False,234.0,53.0,1,right,MISS O. Prosper 24' 3PT,[1641765],1610612763.0,MEM,,,,Prosper,O. Prosper,,,,,Right Corner 3,24+ Right,24.0,Missed,,,,,,,,,,,,,,,,,,
50,PT07M45.00S,2026-03-19T00:48:28.0Z,1,REGULAR,rebound,defensive,[],1631128,,,1610612743,15,9,2026-03-19T00:48:27Z,490000,False,,,0,,C. Braun REBOUND (Off:0 Def:2),[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,Right Corner 3,24+ Right,,,,49.0,2.0,2.0,0.0,,,,,,,,,,,,,
51,PT07M43.00S,2026-03-19T00:48:29.8Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1627750,27.54599211563732,16.666666666666664,1610612743,15,12,2026-03-19T00:48:34Z,500000,False,167.0,206.0,1,left,J. Murray 26' 3PT running (5 PTS) (C. Braun 1 AST),"[1627750, 1631128]",1610612743.0,DEN,running,,,Murray,J. Murray,,,,,Above the Break 3,24+ Right Center,26.53,Made,5.0,,,,,,,,,,C. Braun,1631128.0,1.0,,,,,
53,PT07M29.00S,2026-03-19T00:48:43.3Z,1,REGULAR,3pt,Jump Shot,[],1642907,88.38699080157687,96.81372549019608,1610612763,15,12,2026-03-19T00:48:48Z,520000,False,234.0,57.0,1,right,MISS C. Coward 24' 3PT,[1642907],1610612763.0,MEM,,,,Coward,C. Coward,,,,,Right Corner 3,24+ Right,24.09,Missed,,,,,,,,,,,,,,,,,,
54,PT07M26.00S,2026-03-19T00:48:46.3Z,1,REGULAR,rebound,defensive,[],1627750,,,1610612743,15,12,2026-03-19T00:48:48Z,530000,False,,,0,,J. Murray REBOUND (Off:0 Def:1),[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,Right Corner 3,24+ Right,,,,53.0,1.0,1.0,0.0,,,,,,,,,,,,,
55,PT07M15.00S,2026-03-19T00:48:57.8Z,1,REGULAR,3pt,Jump Shot,[],1631128,8.623521681997373,3.6764705882352944,1610612743,15,12,2026-03-19T00:49:02Z,540000,False,232.0,29.0,1,left,MISS C. Braun 3PT,[1631128],1610612743.0,DEN,,,,Braun,C. Braun,,,,,Right Corner 3,24+ Right,23.34,Missed,,,,,,,,,,,,,,,,,,
56,PT07M12.00S,2026-03-19T00:49:00.8Z,1,REGULAR,rebound,defensive,[],1641713,,,1610612763,15,12,2026-03-19T00:49:02Z,550000,False,,,0,,G. Jackson REBOUND (Off:0 Def:2),[1641713],1610612763.0,MEM,,,,Jackson,G. Jackson,,,,,Right Corner 3,24+ Right,,,,55.0,2.0,2.0,0.0,,,,,,,,,,,,,
57,PT07M08.00S,2026-03-19T00:49:08.1Z,1,REGULAR,foul,personal,['2freethrow'],1629661,,,1610612763,15,12,2026-03-19T00:49:20Z,560000,False,,,0,,C. Johnson shooting personal FOUL (1 PF) (Jackson 2 FT),"[1629661, 1641713]",1610612743.0,DEN,shooting,,,Johnson,C. Johnson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,201246.0,1.0,0.0,Jackson,1641713.0,,,,,,,,
59,PT07M08.00S,2026-03-19T00:49:52.5Z,1,REGULAR,freethrow,1 of 2,[],1641713,,,1610612763,15,12,2026-03-19T00:49:52Z,580000,False,,,0,,MISS G. Jackson Free Throw 1 of 2,[1641713],1610612763.0,MEM,,,,Jackson,G. Jackson,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
60,PT07M08.00S,2026-03-19T00:49:52.5Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612763,15,12,2026-03-19T00:49:52Z,590000,False,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,,,,59.0,,,,,,,,,,,,,,,,
61,PT07M08.00S,2026-03-19T00:49:54.1Z,1,REGULAR,substitution,out,[],1642907,,,1610612763,15,12,2026-03-19T00:50:00Z,600000,False,,,0,,SUB out: C. Coward,[1642907],1610612763.0,MEM,,,,Coward,C. Coward,,,,,,,,,,,,,,,,,,,,,,,,,,
62,PT07M08.00S,2026-03-19T00:49:54.1Z,1,REGULAR,substitution,in,[],1642285,,,1610612763,15,12,2026-03-19T00:50:00Z,610000,False,,,0,,SUB in: C. Spencer,[1642285],1610612763.0,MEM,,,,Spencer,C. Spencer,,,,,,,,,,,,,,,,,,,,,,,,,,
63,PT07M08.00S,2026-03-19T00:50:15.7Z,1,REGULAR,freethrow,2 of 2,[],1641713,,,1610612763,16,12,2026-03-19T00:50:15Z,620000,False,,,0,,G. Jackson Free Throw 2 of 2 (3 PTS),[1641713],1610612763.0,MEM,,,,Jackson,G. Jackson,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
64,PT06M56.00S,2026-03-19T00:50:29.0Z,1,REGULAR,3pt,Jump Shot,[],1627750,32.40801576872536,57.107843137254896,1610612743,16,12,2026-03-19T00:50:31Z,630000,False,-36.0,252.0,1,left,MISS J. Murray 25' 3PT,[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,Above the Break 3,24+ Center,25.46,Missed,,,,,,,,,,,,,,,,,,
65,PT06M53.00S,2026-03-19T00:50:32.0Z,1,REGULAR,rebound,defensive,[],1641713,,,1610612763,16,12,2026-03-19T00:50:31Z,640000,False,,,0,,G. Jackson REBOUND (Off:0 Def:3),[1641713],1610612763.0,MEM,,,,Jackson,G. Jackson,,,,,Above the Break 3,24+ Center,,,,64.0,3.0,3.0,0.0,,,,,,,,,,,,,
66,PT06M46.00S,2026-03-19T00:50:39.1Z,1,REGULAR,3pt,Jump Shot,[],1642377,92.06636005256242,96.32352941176471,1610612763,19,12,2026-03-19T00:50:42Z,650000,False,232.0,22.0,1,right,J. Wells 3PT  (4 PTS) (T. Jerome 2 AST),"[1642377, 1629660]",1610612763.0,MEM,,,,Wells,J. Wells,,,,,Right Corner 3,24+ Right,23.27,Made,4.0,,,,,,,,,,T. Jerome,1629660.0,2.0,,,,,
68,PT06M30.00S,2026-03-19T00:50:54.5Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1629661,7.30946123521682,55.63725490196079,1610612743,19,12,2026-03-19T00:53:31Z,670000,False,-28.0,16.0,1,left,MISS C. Johnson driving DUNK - blocked,"[1629661, 1641713]",1610612743.0,DEN,driving,,,Johnson,C. Johnson,,,,,Restricted Area,0-8 Center,3.25,Missed,,,,,,,,,,,,,,Jackson,1641713.0,,,
69,PT06M30.00S,2026-03-19T00:50:54.5Z,1,REGULAR,block,,[],1641713,,,1610612743,19,12,2026-03-19T00:50:56Z,680000,False,,,0,,G. Jackson BLOCK (2 BLK),[1641713],1610612763.0,MEM,,,,Jackson,G. Jackson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
70,PT06M28.00S,2026-03-19T00:50:56.5Z,1,REGULAR,rebound,defensive,[],1641765,,,1610612763,19,12,2026-03-19T00:50:58Z,690000,False,,,0,,O. Prosper REBOUND (Off:0 Def:1),[1641765],1610612763.0,MEM,,,,Prosper,O. Prosper,,,,,Restricted Area,0-8 Center,,,,68.0,1.0,1.0,0.0,,,,,,,,,,,,,
72,PT06M26.00S,2026-03-19T00:51:04.4Z,1,REGULAR,substitution,out,[],1641713,,,1610612763,19,12,2026-03-19T00:51:27Z,710000,False,,,0,,SUB out: G. Jackson,[1641713],1610612763.0,MEM,,,,Jackson,G. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
73,PT06M26.00S,2026-03-19T00:51:04.4Z,1,REGULAR,substitution,in,[],1641707,,,1610612763,19,12,2026-03-19T00:51:27Z,720000,False,,,0,,SUB in: T. Hendricks,[1641707],1610612763.0,MEM,,,,Hendricks,T. Hendricks,,,,,,,,,,,,,,,,,,,,,,,,,,
75,PT06M26.00S,2026-03-19T00:51:04.4Z,1,REGULAR,substitution,out,[],1642461,,,1610612763,19,12,2026-03-19T00:51:38Z,730000,False,,,0,,SUB out: S. Jones,[1642461],1610612743.0,DEN,,,,Jones,S. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
76,PT06M26.00S,2026-03-19T00:51:04.4Z,1,REGULAR,substitution,in,[],203501,,,1610612763,19,12,2026-03-19T00:51:38Z,740000,False,,,0,,SUB in: T. Hardaway Jr.,[203501],1610612743.0,DEN,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
77,PT06M24.00S,2026-03-19T00:51:49.2Z,1,REGULAR,3pt,Jump Shot,[],1641707,92.85479632063075,96.56862745098039,1610612763,19,12,2026-03-19T00:51:53Z,750000,False,233.0,15.0,1,right,MISS T. Hendricks 3PT,[1641707],1610612763.0,MEM,,,,Hendricks,T. Hendricks,,,,,Right Corner 3,24+ Right,23.33,Missed,,,,,,,,,,,,,,,,,,
78,PT06M21.00S,2026-03-19T00:51:52.2Z,1,REGULAR,rebound,defensive,[],1627750,,,1610612743,19,12,2026-03-19T00:51:53Z,760000,False,,,0,,J. Murray REBOUND (Off:0 Def:2),[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,Right Corner 3,24+ Right,,,,77.0,2.0,2.0,0.0,,,,,,,,,,,,,
79,PT06M17.00S,2026-03-19T00:52:03.8Z,1,REGULAR,foul,personal,[],1641707,,,1610612743,19,12,2026-03-19T00:52:06Z,770000,False,,,0,,T. Hendricks personal FOUL (1 PF),"[1641707, 203999]",1610612763.0,MEM,,,,Hendricks,T. Hendricks,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,2715.0,1.0,0.0,Jokić,203999.0,,,,,,,,
81,PT06M17.00S,2026-03-19T00:52:07.6Z,1,REGULAR,substitution,out,[],1642377,,,1610612743,19,12,2026-03-19T00:52:32Z,790000,False,,,0,,SUB out: J. Wells,[1642377],1610612763.0,MEM,,,,Wells,J. Wells,,,,,,,,,,,,,,,,,,,,,,,,,,
82,PT06M17.00S,2026-03-19T00:52:07.6Z,1,REGULAR,substitution,out,[],1629660,,,1610612743,19,12,2026-03-19T00:52:32Z,800000,False,,,0,,SUB out: T. Jerome,[1629660],1610612763.0,MEM,,,,Jerome,T. Jerome,,,,,,,,,,,,,,,,,,,,,,,,,,
83,PT06M17.00S,2026-03-19T00:52:07.6Z,1,REGULAR,substitution,out,[],1641765,,,1610612743,19,12,2026-03-19T00:52:32Z,810000,False,,,0,,SUB out: O. Prosper,[1641765],1610612763.0,MEM,,,,Prosper,O. Prosper,,,,,,,,,,,,,,,,,,,,,,,,,,
84,PT06M17.00S,2026-03-19T00:52:07.6Z,1,REGULAR,substitution,in,[],1642383,,,1610612743,19,12,2026-03-19T00:52:32Z,820000,False,,,0,,SUB in: W. Clayton Jr.,[1642383],1610612763.0,MEM,,,,Clayton Jr.,W. Clayton Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
85,PT06M17.00S,2026-03-19T00:52:07.6Z,1,REGULAR,substitution,in,[],1631174,,,1610612743,19,12,2026-03-19T00:52:32Z,830000,False,,,0,,SUB in: T. Burton,[1631174],1610612763.0,MEM,,,,Burton,T. Burton,,,,,,,,,,,,,,,,,,,,,,,,,,
