actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2025-11-21T01:10:36.6Z,1,REGULAR,period,start,[],0,,,0,0,0,2025-11-21T01:10:36Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M58.00S,2025-11-21T01:10:38.3Z,1,REGULAR,jumpball,recovered,[],1631246,,,1610612763,0,0,2025-11-21T01:10:38Z,40000,False,,,0,,Jump Ball Z. Edey vs. D. Eubanks: Tip to V. Williams Jr.,"[1631246, 1641744, 1629234]",1610612763.0,MEM,startperiod,V. Williams Jr.,1631246.0,Williams Jr.,V. Williams Jr.,Edey,1641744.0,Eubanks,1629234.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M47.00S,2025-11-21T01:10:48.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642377,16.507884362680684,43.38235294117647,1610612763,2,0,2025-11-21T01:10:56Z,70000,False,33.0,103.0,1,left,J. Wells 10' driving floating Jump Shot (2 PTS) (V. Williams Jr. 1 AST),"[1642377, 1631246]",1610612763.0,MEM,driving floating,,,Wells,J. Wells,,,,,In The Paint (Non-RA),8-16 Center,10.79,Made,2.0,V. Williams Jr.,1631246.0,1.0,,,,,,,,,,,,,,
9,PT11M22.00S,2025-11-21T01:11:15.9Z,1,REGULAR,foul,personal,['2freethrow'],1642377,,,1610612758,2,0,2025-11-21T01:11:31Z,90000,False,,,0,,J. Wells shooting personal FOUL (1 PF) (Westbrook 2 FT),"[1642377, 201566]",1610612763.0,MEM,shooting,,,Wells,J. Wells,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,101283.0,1.0,0.0,Westbrook,201566.0,,,,,,,,,
11,PT11M22.00S,2025-11-21T01:11:38.9Z,1,REGULAR,freethrow,1 of 2,[],201566,,,1610612758,2,1,2025-11-21T01:12:00Z,110000,False,,,0,,R. Westbrook Free Throw 1 of 2 (1 PTS),[201566],1610612758.0,SAC,,,,Westbrook,R. Westbrook,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
12,PT11M22.00S,2025-11-21T01:11:38.9Z,1,REGULAR,freethrow,2 of 2,[],201566,,,1610612758,2,1,2025-11-21T01:12:00Z,120000,False,,,0,,MISS R. Westbrook Free Throw 2 of 2,[201566],1610612758.0,SAC,,,,Westbrook,R. Westbrook,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
13,PT11M20.00S,2025-11-21T01:11:40.9Z,1,REGULAR,rebound,defensive,[],1630583,,,1610612763,2,1,2025-11-21T01:12:00Z,130000,False,,,0,,S. Aldama REBOUND (Off:0 Def:1),[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,,,,,,,,,,,12.0,1.0,1.0,0.0,,,,,
14,PT11M17.00S,2025-11-21T01:12:04.7Z,1,REGULAR,foul,personal,[],201942,,,1610612763,2,1,2025-11-21T01:14:38Z,140000,False,,,0,,D. DeRozan personal FOUL (1 PF),"[201942, 1642377]",1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,Mid-Range,8-16 Right,,,,,,,201639.0,1.0,0.0,Wells,1642377.0,,,,,,,,,
16,PT11M05.00S,2025-11-21T01:12:30.4Z,1,REGULAR,turnover,out-of-bounds,[],1630583,,,1610612763,2,1,2025-11-21T01:12:37Z,160000,False,,,0,,S. Aldama bad pass out-of-bounds TURNOVER (1 TO),[1630583],1610612763.0,MEM,bad pass,,,Aldama,S. Aldama,,,,,Mid-Range,16-24 Right Center,,,,,,,1628485.0,,,,,,,,,1.0,,,,
17,PT10M52.00S,2025-11-21T01:12:49.2Z,1,REGULAR,foul,personal,['2freethrow'],1642907,,,1610612758,2,1,2025-11-21T01:13:02Z,170000,False,,,0,,C. Coward shooting personal FOUL (1 PF) (DeRozan 2 FT),"[1642907, 201942]",1610612763.0,MEM,shooting,,,Coward,C. Coward,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,201639.0,1.0,0.0,DeRozan,201942.0,,,,,,,,,
19,PT10M52.00S,2025-11-21T01:13:13.1Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],201942,,,1610612758,2,2,2025-11-21T01:13:13Z,190000,False,,,0,,D. DeRozan Free Throw 1 of 2 (1 PTS),[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
20,PT10M52.00S,2025-11-21T01:13:26.3Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],201942,,,1610612758,2,3,2025-11-21T01:13:26Z,200000,False,,,0,,D. DeRozan Free Throw 2 of 2 (2 PTS),[201942],1610612758.0,SAC,,,,DeRozan,D. DeRozan,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
21,PT10M32.00S,2025-11-21T01:13:49.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630583,12.828515111695138,35.53921568627451,1610612763,2,3,2025-11-21T01:14:16Z,210000,False,72.0,68.0,1,left,MISS S. Aldama 9' driving floating bank Shot,[1630583],1610612763.0,MEM,driving floating bank,,,Aldama,S. Aldama,,,,,In The Paint (Non-RA),8-16 Right,9.93,Missed,,,,,,,,,,,,,,,,,,
22,PT10M29.00S,2025-11-21T01:13:52.1Z,1,REGULAR,rebound,offensive,[],1641744,,,1610612763,2,3,2025-11-21T01:13:57Z,220000,False,,,0,,Z. Edey REBOUND (Off:1 Def:0),[1641744],1610612763.0,MEM,,,,Edey,Z. Edey,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,21.0,1.0,0.0,1.0,,,,,
23,PT10M27.00S,2025-11-21T01:13:53.1Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1642377,4.02431011826544,95.09803921568627,1610612763,2,3,2025-11-21T01:13:59Z,230000,False,-225.0,-15.0,1,left,MISS J. Wells 3PT,[1642377],1610612763.0,MEM,,,,Wells,J. Wells,,,,,Left Corner 3,24+ Left,22.6,Missed,,,,,,,,,,,,,,,,,,
