actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
86,PT03M56.00S,2026-01-29T01:24:49.0Z,1,REGULAR,freethrow,1 of 3,[],1641706,,,1610612766,13,27,2026-01-29T01:26:04Z,840000,False,,,0,,B. Miller flagrant Free Throw 1 of 3 (12 PTS),[1641706],1610612766.0,CHA,flagrant,,,Miller,B. Miller,,,,,,,,Made,,,,,12.0,,,,,,,,,,,,,
87,PT03M56.00S,2026-01-29T01:24:49.0Z,1,REGULAR,freethrow,2 of 3,[],1641706,,,1610612766,13,28,2026-01-29T01:26:04Z,850000,False,,,0,,B. Miller flagrant Free Throw 2 of 3 (13 PTS),[1641706],1610612766.0,CHA,flagrant,,,Miller,B. Miller,,,,,,,,Made,,,,,13.0,,,,,,,,,,,,,
88,PT03M56.00S,2026-01-29T01:24:49.0Z,1,REGULAR,freethrow,3 of 3,[],1641706,,,1610612766,13,29,2026-01-29T01:26:04Z,860000,False,,,0,,B. Miller flagrant Free Throw 3 of 3 (14 PTS),[1641706],1610612766.0,CHA,flagrant,,,Miller,B. Miller,,,,,,,,Made,,,,,14.0,,,,,,,,,,,,,
89,PT03M56.00S,2026-01-29T01:25:20.1Z,1,REGULAR,substitution,out,[],1628970,,,1610612763,13,29,2026-01-29T01:25:22Z,870000,False,,,0,,SUB out: M. Bridges,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
90,PT03M56.00S,2026-01-29T01:25:20.1Z,1,REGULAR,substitution,in,[],1629684,,,1610612763,13,29,2026-01-29T01:25:22Z,880000,False,,,0,,SUB in: G. Williams,[1629684],1610612766.0,CHA,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
91,PT03M37.00S,2026-01-29T01:25:49.7Z,1,REGULAR,2pt,Jump Shot,[],1641706,5.601182654402102,74.50980392156863,1610612766,13,29,2026-01-29T01:25:53Z,890000,False,-123.0,0.0,1,left,MISS B. Miller 12' pullup Shot,[1641706],1610612766.0,CHA,pullup,,,Miller,B. Miller,,,,,Mid-Range,8-16 Left,12.25,Missed,,,,,,,,,,,,,,,,,,
92,PT03M35.00S,2026-01-29T01:25:51.7Z,1,REGULAR,rebound,offensive,[],1629684,,,1610612766,13,29,2026-01-29T01:25:53Z,900000,False,,,0,,G. Williams REBOUND (Off:1 Def:0),[1629684],1610612766.0,CHA,,,,Williams,G. Williams,,,,,Mid-Range,8-16 Left,,,91.0,1.0,0.0,1.0,,,,,,,,,,,,,,
93,PT03M24.00S,2026-01-29T01:26:03.7Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1641706,27.020367936925098,80.14705882352942,1610612766,13,29,2026-01-29T01:26:08Z,910000,False,-151.0,201.0,1,left,MISS B. Miller 25' pullup 3PT,[1641706],1610612766.0,CHA,pullup,,,Miller,B. Miller,,,,,Above the Break 3,24+ Left Center,25.16,Missed,,,,,,,,,,,,,,,,,,
94,PT03M20.00S,2026-01-29T01:26:07.7Z,1,REGULAR,rebound,defensive,[],1628991,,,1610612763,13,29,2026-01-29T01:26:08Z,920000,False,,,0,,J. Jackson Jr. REBOUND (Off:0 Def:1),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Above the Break 3,24+ Left Center,,,93.0,1.0,1.0,0.0,,,,,,,,,,,,,,
95,PT03M11.00S,2026-01-29T01:26:18.5Z,1,REGULAR,foul,personal,[],1642883,,,1610612763,13,29,2026-01-29T01:26:25Z,930000,False,,,0,,S. James personal FOUL (1 PF),"[1642883, 1628991]",1610612766.0,CHA,,,,James,S. James,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,202007.0,,,1.0,0.0,Jackson Jr.,1628991.0
97,PT03M11.00S,2026-01-29T01:26:30.6Z,1,REGULAR,substitution,out,[],1641706,,,1610612763,13,29,2026-01-29T01:26:41Z,950000,False,,,0,,SUB out: B. Miller,[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,,,,,,,,,,,,,,,,,,,,,,
98,PT03M11.00S,2026-01-29T01:26:30.6Z,1,REGULAR,substitution,in,[],1629012,,,1610612763,13,29,2026-01-29T01:26:41Z,960000,False,,,0,,SUB in: C. Sexton,[1629012],1610612766.0,CHA,,,,Sexton,C. Sexton,,,,,,,,,,,,,,,,,,,,,,,,,,
99,PT02M58.00S,2026-01-29T01:27:00.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628991,90.48948751642575,55.392156862745104,1610612763,15,29,2026-01-29T01:27:04Z,970000,False,27.0,37.0,1,right,J. Jackson Jr. driving Layup (7 PTS) (V. Williams Jr. 1 AST),"[1628991, 1631246]",1610612763.0,MEM,driving,,,Jackson Jr.,J. Jackson Jr.,,,,,In The Paint (Non-RA),0-8 Center,4.57,Made,,,,,7.0,V. Williams Jr.,1631246.0,1.0,,,,,,,,,,
101,PT02M47.00S,2026-01-29T01:27:10.7Z,1,REGULAR,3pt,Jump Shot,[],1642883,16.245072273324574,93.13725490196079,1610612766,15,29,2026-01-29T01:27:15Z,990000,False,-216.0,100.0,1,left,MISS S. James 3PT,[1642883],1610612766.0,CHA,,,,James,S. James,,,,,Above the Break 3,24+ Left Center,23.78,Missed,,,,,,,,,,,,,,,,,,
102,PT02M44.00S,2026-01-29T01:27:14.3Z,1,REGULAR,rebound,offensive,[],1641750,,,1610612766,15,29,2026-01-29T01:27:14Z,1000000,False,,,0,,R. Kalkbrenner REBOUND (Off:1 Def:0),[1641750],1610612766.0,CHA,,,,Kalkbrenner,R. Kalkbrenner,,,,,Above the Break 3,24+ Left Center,,,101.0,1.0,0.0,1.0,,,,,,,,,,,,,,
103,PT02M42.00S,2026-01-29T01:27:16.0Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1630182,8.360709592641262,4.166666666666666,1610612766,15,29,2026-01-29T01:27:20Z,1010000,False,229.0,26.0,1,left,MISS J. Green 3PT,[1630182],1610612766.0,CHA,,,,Green,J. Green,,,,,Right Corner 3,24+ Right,23.07,Missed,,,,,,,,,,,,,,,,,,
104,PT02M39.00S,2026-01-29T01:27:19.0Z,1,REGULAR,rebound,defensive,[],1628991,,,1610612763,15,29,2026-01-29T01:27:20Z,1020000,False,,,0,,J. Jackson Jr. REBOUND (Off:0 Def:2),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Right Corner 3,24+ Right,,,103.0,2.0,2.0,0.0,,,,,,,,,,,,,,
105,PT02M31.00S,2026-01-29T01:27:26.7Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1641713,93.11760840998686,50.245098039215684,1610612763,17,29,2026-01-29T01:27:30Z,1030000,False,1.0,12.0,1,right,G. Jackson driving DUNK (4 PTS) (J. Jackson Jr. 1 AST),"[1641713, 1628991]",1610612763.0,MEM,driving,,,Jackson,G. Jackson,,,,,Restricted Area,0-8 Center,1.23,Made,,,,,4.0,J. Jackson Jr.,1628991.0,1.0,,,,,,,,,,
107,PT02M09.00S,2026-01-29T01:27:48.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629012,18.74178712220762,46.07843137254902,1610612766,17,29,2026-01-29T01:27:54Z,1050000,False,20.0,124.0,1,left,MISS C. Sexton 12' driving floating Shot,[1629012],1610612766.0,CHA,driving floating,,,Sexton,C. Sexton,,,,,In The Paint (Non-RA),8-16 Center,12.52,Missed,,,,,,,,,,,,,,,,,,
108,PT02M06.00S,2026-01-29T01:27:51.7Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612766,17,29,2026-01-29T01:27:54Z,1060000,False,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,107.0,,,,,,,,,,,,,,,,,
110,PT02M06.00S,2026-01-29T01:27:59.6Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612766,17,29,2026-01-29T01:27:59Z,1080000,False,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,PT02M06.00S,2026-01-29T01:30:34.2Z,1,REGULAR,substitution,out,[],203484,,,1610612766,17,29,2026-01-29T01:30:47Z,1090000,False,,,0,,SUB out: K. Caldwell-Pope,[203484],1610612763.0,MEM,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,,,
112,PT02M06.00S,2026-01-29T01:30:34.2Z,1,REGULAR,substitution,out,[],1641713,,,1610612766,17,29,2026-01-29T01:30:47Z,1100000,False,,,0,,SUB out: G. Jackson,[1641713],1610612763.0,MEM,,,,Jackson,G. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
113,PT02M06.00S,2026-01-29T01:30:34.2Z,1,REGULAR,substitution,in,[],1641765,,,1610612766,17,29,2026-01-29T01:30:47Z,1110000,False,,,0,,SUB in: O. Prosper,[1641765],1610612763.0,MEM,,,,Prosper,O. Prosper,,,,,,,,,,,,,,,,,,,,,,,,,,
114,PT02M06.00S,2026-01-29T01:30:34.2Z,1,REGULAR,substitution,in,[],1642907,,,1610612766,17,29,2026-01-29T01:30:47Z,1120000,False,,,0,,SUB in: C. Coward,[1642907],1610612763.0,MEM,,,,Coward,C. Coward,,,,,,,,,,,,,,,,,,,,,,,,,,
115,PT02M01.00S,2026-01-29T01:31:05.1Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1641750,5.601182654402102,50.245098039215684,1610612766,17,31,2026-01-29T01:31:11Z,1130000,False,-1.0,0.0,1,left,R. Kalkbrenner DUNK (2 PTS) (C. Sexton 1 AST),"[1641750, 1629012]",1610612766.0,CHA,,,,Kalkbrenner,R. Kalkbrenner,,,,,Restricted Area,0-8 Center,0.12,Made,,,,,2.0,C. Sexton,1629012.0,1.0,,,,,,,,,,
117,PT01M48.00S,2026-01-29T01:31:18.3Z,1,REGULAR,3pt,Jump Shot,[],1631246,71.96123521681997,79.16666666666666,1610612763,20,31,2026-01-29T01:31:22Z,1150000,False,146.0,211.0,1,right,V. Williams Jr. 25' 3PT  (3 PTS) (J. Jackson Jr. 2 AST),"[1631246, 1628991]",1610612763.0,MEM,,,,Williams Jr.,V. Williams Jr.,,,,,Above the Break 3,24+ Right Center,25.66,Made,,,,,3.0,J. Jackson Jr.,1628991.0,2.0,,,,,,,,,,
119,PT01M33.00S,2026-01-29T01:31:32.1Z,1,REGULAR,3pt,Jump Shot,[],1629012,28.728646517739815,25.0,1610612766,20,31,2026-01-29T01:31:36Z,1170000,False,125.0,218.0,1,left,MISS C. Sexton 25' 3PT,[1629012],1610612766.0,CHA,,,,Sexton,C. Sexton,,,,,Above the Break 3,24+ Right Center,25.09,Missed,,,,,,,,,,,,,,,,,,
120,PT01M30.00S,2026-01-29T01:31:35.1Z,1,REGULAR,rebound,defensive,[],1628991,,,1610612763,20,31,2026-01-29T01:31:36Z,1180000,False,,,0,,J. Jackson Jr. REBOUND (Off:0 Def:3),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Above the Break 3,24+ Right Center,,,119.0,3.0,3.0,0.0,,,,,,,,,,,,,,
121,PT01M24.00S,2026-01-29T01:31:41.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628991,82.21090670170827,52.69607843137255,1610612763,22,31,2026-01-29T01:31:45Z,1190000,False,13.0,115.0,1,right,J. Jackson Jr. 11' driving floating Jump Shot (9 PTS),[1628991],1610612763.0,MEM,driving floating,,,Jackson Jr.,J. Jackson Jr.,,,,,In The Paint (Non-RA),8-16 Center,11.55,Made,,,,,9.0,,,,,,,,,,,,,
122,PT01M12.00S,2026-01-29T01:31:53.6Z,1,REGULAR,3pt,Jump Shot,[],1642883,22.946780551905388,11.029411764705882,1610612766,22,34,2026-01-29T01:31:56Z,1200000,False,195.0,163.0,1,left,S. James 25' 3PT  (3 PTS) (G. Williams 1 AST),"[1642883, 1629684]",1610612766.0,CHA,,,,James,S. James,,,,,Above the Break 3,24+ Right Center,25.42,Made,,,,,3.0,G. Williams,1629684.0,1.0,,,,,,,,,,
124,PT00M57.00S,2026-01-29T01:32:09.3Z,1,REGULAR,3pt,Jump Shot,[],1628991,71.30420499342969,21.07843137254902,1610612763,25,34,2026-01-29T01:32:13Z,1220000,False,-145.0,217.0,1,right,J. Jackson Jr. 26' 3PT  (12 PTS) (V. Williams Jr. 2 AST),"[1628991, 1631246]",1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Above the Break 3,24+ Left Center,26.09,Made,,,,,12.0,V. Williams Jr.,1631246.0,2.0,,,,,,,,,,
126,PT00M33.80S,2026-01-29T01:32:35.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630182,11.908672798948752,34.55882352941176,1610612766,25,34,2026-01-29T01:32:40Z,1240000,False,77.0,59.0,1,left,MISS J. Green 9' driving floating bank Shot,[1630182],1610612766.0,CHA,driving floating bank,,,Green,J. Green,,,,,In The Paint (Non-RA),8-16 Right,9.74,Missed,,,,,,,,,,,,,,,,,,
127,PT00M30.80S,2026-01-29T01:32:38.4Z,1,REGULAR,rebound,defensive,[],1631246,,,1610612763,25,34,2026-01-29T01:32:40Z,1250000,False,,,0,,V. Williams Jr. REBOUND (Off:0 Def:1),[1631246],1610612763.0,MEM,,,,Williams Jr.,V. Williams Jr.,,,,,In The Paint (Non-RA),8-16 Right,,,126.0,1.0,1.0,0.0,,,,,,,,,,,,,,
128,PT00M28.00S,2026-01-29T01:32:42.3Z,1,REGULAR,foul,personal,['2freethrow'],1629012,,,1610612763,25,34,2026-01-29T01:32:54Z,1260000,False,,,0,,C. Sexton shooting personal FOUL (1 PF) (Prosper 2 FT),"[1629012, 1641765]",1610612766.0,CHA,shooting,,,Sexton,C. Sexton,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,1629178.0,,,1.0,0.0,Prosper,1641765.0
130,PT00M28.00S,2026-01-29T01:33:08.8Z,1,REGULAR,freethrow,1 of 2,['fastbreak'],1641765,,,1610612763,25,34,2026-01-29T01:33:08Z,1280000,False,,,0,,MISS O. Prosper Free Throw 1 of 2,[1641765],1610612763.0,MEM,,,,Prosper,O. Prosper,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
131,PT00M28.00S,2026-01-29T01:33:08.8Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612763,25,34,2026-01-29T01:33:08Z,1290000,False,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,,,130.0,,,,,,,,,,,,,,,,,
132,PT00M28.00S,2026-01-29T01:33:28.5Z,1,REGULAR,freethrow,2 of 2,['fastbreak'],1641765,,,1610612763,26,34,2026-01-29T01:33:28Z,1300000,False,,,0,,O. Prosper Free Throw 2 of 2 (1 PTS),[1641765],1610612763.0,MEM,,,,Prosper,O. Prosper,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
133,PT00M09.50S,2026-01-29T01:33:49.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629012,12.565703022339028,43.38235294117647,1610612766,26,34,2026-01-29T01:34:01Z,1310000,False,33.0,66.0,1,left,MISS C. Sexton 7' driving Layup - blocked,"[1629012, 1631246]",1610612766.0,CHA,driving,,,Sexton,C. Sexton,,,,,In The Paint (Non-RA),0-8 Center,7.35,Missed,,,,,,,,,,,,,Williams Jr.,1631246.0,,,,
134,PT00M09.50S,2026-01-29T01:33:49.9Z,1,REGULAR,block,,[],1631246,,,1610612766,26,34,2026-01-29T01:36:56Z,1320000,False,,,0,,V. Williams Jr. BLOCK (1 BLK),[1631246],1610612763.0,MEM,,,,Williams Jr.,V. Williams Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
135,PT00M09.50S,2026-01-29T01:33:49.9Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612763,26,34,2026-01-29T01:34:01Z,1330000,False,,,0,,TEAM defensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,133.0,,,,,,,,,,,,,,,,,
136,PT00M09.50S,2026-01-29T01:34:00.5Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629012,,,1610612763,26,34,2026-01-29T01:34:19Z,1340000,False,,,0,,C. Sexton loose ball personal FOUL (2 PF) (Jackson Jr. 2 FT),"[1629012, 1628991]",1610612766.0,CHA,loose ball,,,Sexton,C. Sexton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,1629178.0,,,2.0,0.0,Jackson Jr.,1628991.0
138,PT00M09.50S,2026-01-29T01:34:28.9Z,1,REGULAR,freethrow,1 of 2,[],1628991,,,1610612763,27,34,2026-01-29T01:34:28Z,1360000,False,,,0,,J. Jackson Jr. Free Throw 1 of 2 (13 PTS),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,Made,,,,,13.0,,,,,,,,,,,,,
139,PT00M09.50S,2026-01-29T01:34:32.4Z,1,REGULAR,substitution,out,[],1641750,,,1610612763,27,34,2026-01-29T01:34:34Z,1370000,False,,,0,,SUB out: R. Kalkbrenner,[1641750],1610612766.0,CHA,,,,Kalkbrenner,R. Kalkbrenner,,,,,,,,,,,,,,,,,,,,,,,,,,
140,PT00M09.50S,2026-01-29T01:34:32.4Z,1,REGULAR,substitution,in,[],1631217,,,1610612763,27,34,2026-01-29T01:34:34Z,1380000,False,,,0,,SUB in: M. Diabaté,[1631217],1610612766.0,CHA,,,,Diabaté,M. Diabaté,,,,,,,,,,,,,,,,,,,,,,,,,,
141,PT00M09.50S,2026-01-29T01:34:47.2Z,1,REGULAR,freethrow,2 of 2,[],1628991,,,1610612763,28,34,2026-01-29T01:34:47Z,1390000,False,,,0,,J. Jackson Jr. Free Throw 2 of 2 (14 PTS),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,Made,,,,,14.0,,,,,,,,,,,,,
142,PT00M00.50S,2026-01-29T01:34:58.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629012,6.258212877792378,54.166666666666664,1610612766,28,36,2026-01-29T01:35:07Z,1400000,False,-21.0,6.0,1,left,C. Sexton Layup (2 PTS),[1629012],1610612766.0,CHA,,,,Sexton,C. Sexton,,,,,Restricted Area,0-8 Center,2.17,Made,,,,,2.0,,,,,,,,,,,,,
143,PT00M00.10S,2026-01-29T01:35:05.0Z,1,REGULAR,heave,,[],0,,,1610612763,28,36,2026-01-29T01:35:31Z,1410000,False,,,0,,MEM Heave,[],1610612763.0,MEM,,,,,,,,,,In The Paint (Non-RA),8-16 Center,74.84,,,,,,,,,,,,,,,,,,,
144,PT00M00.10S,2026-01-29T01:35:05.0Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612763,28,36,2026-01-29T01:35:31Z,1420000,False,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,143.0,,,,,,,,,,,,,,,,,
145,PT00M00.00S,2026-01-29T01:35:08.9Z,1,REGULAR,period,end,[],0,,,1610612763,28,36,2026-01-29T01:35:08Z,1430000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,PT12M00.00S,2026-01-29T01:37:13.5Z,2,REGULAR,substitution,out,['startperiod'],1642883,,,1610612763,28,36,2026-01-29T01:37:46Z,1440000,False,,,0,,SUB out: S. James,[1642883],1610612766.0,CHA,,,,James,S. James,,,,,,,,,,,,,,,,,,,,,,,,,,
147,PT12M00.00S,2026-01-29T01:37:13.5Z,2,REGULAR,substitution,out,['startperiod'],1631217,,,1610612763,28,36,2026-01-29T01:37:46Z,1450000,False,,,0,,SUB out: M. Diabaté,[1631217],1610612766.0,CHA,,,,Diabaté,M. Diabaté,,,,,,,,,,,,,,,,,,,,,,,,,,
148,PT12M00.00S,2026-01-29T01:37:13.5Z,2,REGULAR,substitution,in,['startperiod'],1641750,,,1610612763,28,36,2026-01-29T01:37:46Z,1460000,False,,,0,,SUB in: R. Kalkbrenner,[1641750],1610612766.0,CHA,,,,Kalkbrenner,R. Kalkbrenner,,,,,,,,,,,,,,,,,,,,,,,,,,
149,PT12M00.00S,2026-01-29T01:37:13.5Z,2,REGULAR,substitution,in,['startperiod'],1642851,,,1610612763,28,36,2026-01-29T01:37:46Z,1470000,False,,,0,,SUB in: K. Knueppel,[1642851],1610612766.0,CHA,,,,Knueppel,K. Knueppel,,,,,,,,,,,,,,,,,,,,,,,,,,
150,PT12M00.00S,2026-01-29T01:37:52.9Z,2,REGULAR,period,start,[],0,,,1610612766,28,36,2026-01-29T01:37:52Z,1480000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,PT11M47.00S,2026-01-29T01:38:05.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629012,6.1268068331143235,41.66666666666667,1610612766,28,36,2026-01-29T01:38:09Z,1490000,False,42.0,5.0,1,left,MISS C. Sexton driving finger roll Layup,[1629012],1610612766.0,CHA,driving finger roll,,,Sexton,C. Sexton,,,,,Restricted Area,0-8 Center,4.2,Missed,,,,,,,,,,,,,,,,,,
152,PT11M44.00S,2026-01-29T01:38:08.3Z,2,REGULAR,rebound,defensive,[],1628991,,,1610612763,28,36,2026-01-29T01:38:09Z,1500000,False,,,0,,J. Jackson Jr. REBOUND (Off:0 Def:4),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Restricted Area,0-8 Center,,,151.0,4.0,4.0,0.0,,,,,,,,,,,,,,
153,PT11M27.00S,2026-01-29T01:38:25.0Z,2,REGULAR,3pt,Jump Shot,[],1642907,71.69842312746385,21.813725490196077,1610612763,31,36,2026-01-29T01:38:29Z,1510000,False,-141.0,214.0,1,right,C. Coward 25' 3PT  (5 PTS) (J. Jackson Jr. 3 AST),"[1642907, 1628991]",1610612763.0,MEM,,,,Coward,C. Coward,,,,,Above the Break 3,24+ Left Center,25.58,Made,,,,,5.0,J. Jackson Jr.,1628991.0,3.0,,,,,,,,,,
155,PT11M11.00S,2026-01-29T01:38:40.1Z,2,REGULAR,2pt,Jump Shot,[],1629684,9.149145860709593,67.15686274509804,1610612766,31,38,2026-01-29T01:38:44Z,1530000,False,-86.0,34.0,1,left,G. Williams 9' floating Jump Shot (2 PTS) (K. Knueppel 3 AST),"[1629684, 1642851]",1610612766.0,CHA,floating,,,Williams,G. Williams,,,,,Mid-Range,8-16 Left,9.21,Made,,,,,2.0,K. Knueppel,1642851.0,3.0,,,,,,,,,,
157,PT10M49.00S,2026-01-29T01:39:02.6Z,2,REGULAR,3pt,Jump Shot,[],1629723,69.59592641261499,71.32352941176471,1610612763,34,38,2026-01-29T01:39:06Z,1550000,False,107.0,233.0,1,right,J. Konchar 25' 3PT  (3 PTS) (C. Coward 3 AST),"[1629723, 1642907]",1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,Above the Break 3,24+ Right Center,25.65,Made,,,,,3.0,C. Coward,1642907.0,3.0,,,,,,,,,,
159,PT10M34.00S,2026-01-29T01:39:17.9Z,2,REGULAR,3pt,Jump Shot,[],1642851,29.25427069645204,74.01960784313727,1610612766,34,38,2026-01-29T01:39:22Z,1570000,False,-120.0,222.0,1,left,MISS K. Knueppel 25' 3PT,[1642851],1610612766.0,CHA,,,,Knueppel,K. Knueppel,,,,,Above the Break 3,24+ Left Center,25.28,Missed,,,,,,,,,,,,,,,,,,
160,PT10M31.00S,2026-01-29T01:39:20.9Z,2,REGULAR,rebound,defensive,[],1641765,,,1610612763,34,38,2026-01-29T01:39:22Z,1580000,False,,,0,,O. Prosper REBOUND (Off:0 Def:1),[1641765],1610612763.0,MEM,,,,Prosper,O. Prosper,,,,,Above the Break 3,24+ Left Center,,,159.0,1.0,1.0,0.0,,,,,,,,,,,,,,
161,PT10M24.00S,2026-01-29T01:39:31.6Z,2,REGULAR,turnover,traveling,[],1628991,,,1610612763,34,38,2026-01-29T01:39:44Z,1590000,False,,,0,,J. Jackson Jr. traveling TURNOVER (2 TO),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Above the Break 3,24+ Center,,,,,,,,,,,2.0,,,202007.0,,,,,,
162,PT10M17.00S,2026-01-29T01:39:54.8Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1642851,32.40801576872536,50.73529411764706,1610612766,34,38,2026-01-29T01:39:59Z,1600000,False,-4.0,252.0,1,left,MISS K. Knueppel 25' 3PT,[1642851],1610612766.0,CHA,,,,Knueppel,K. Knueppel,,,,,Above the Break 3,24+ Center,25.21,Missed,,,,,,,,,,,,,,,,,,
163,PT10M13.00S,2026-01-29T01:39:58.8Z,2,REGULAR,rebound,defensive,[],1629723,,,1610612763,34,38,2026-01-29T01:39:59Z,1610000,False,,,0,,J. Konchar REBOUND (Off:0 Def:1),[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,Above the Break 3,24+ Center,,,162.0,1.0,1.0,0.0,,,,,,,,,,,,,,
164,PT10M09.00S,2026-01-29T01:40:02.7Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1642907,70.90998685939553,75.98039215686273,1610612763,37,38,2026-01-29T01:40:08Z,1620000,False,130.0,221.0,1,right,C. Coward 25' 3PT running pullup (8 PTS) (J. Konchar 1 AST),"[1642907, 1629723]",1610612763.0,MEM,running pullup,,,Coward,C. Coward,,,,,Above the Break 3,24+ Right Center,25.63,Made,,,,,8.0,J. Konchar,1629723.0,1.0,,,,,,,,,,
166,PT09M52.00S,2026-01-29T01:40:24.3Z,2,REGULAR,foul,personal,['2freethrow'],1631246,,,1610612766,37,38,2026-01-29T01:40:55Z,1640000,False,,,0,,V. Williams Jr. shooting personal FOUL (1 PF) (Sexton 2 FT),"[1631246, 1629012]",1610612763.0,MEM,shooting,,,Williams Jr.,V. Williams Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,202007.0,,,1.0,0.0,Sexton,1629012.0
168,PT09M52.00S,2026-01-29T01:40:56.5Z,2,REGULAR,freethrow,1 of 2,[],1629012,,,1610612766,37,39,2026-01-29T01:40:57Z,1660000,False,,,0,,C. Sexton Free Throw 1 of 2 (3 PTS),[1629012],1610612766.0,CHA,,,,Sexton,C. Sexton,,,,,,,,Made,,,,,3.0,,,,,,,,,,,,,
170,PT09M52.00S,2026-01-29T01:40:57.8Z,2,REGULAR,substitution,out,[],1641750,,,1610612766,37,39,2026-01-29T01:41:00Z,1680000,False,,,0,,SUB out: R. Kalkbrenner,[1641750],1610612766.0,CHA,,,,Kalkbrenner,R. Kalkbrenner,,,,,,,,,,,,,,,,,,,,,,,,,,
171,PT09M52.00S,2026-01-29T01:40:57.8Z,2,REGULAR,substitution,in,[],1631217,,,1610612766,37,39,2026-01-29T01:41:00Z,1690000,False,,,0,,SUB in: M. Diabaté,[1631217],1610612766.0,CHA,,,,Diabaté,M. Diabaté,,,,,,,,,,,,,,,,,,,,,,,,,,
