actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId
34,PT10M19.00S,2026-02-21T00:13:38.1Z,1,REGULAR,2pt,Jump Shot,[],1642846,9.017739816031538,76.7156862745098,1610612762,1,4,2026-02-21T00:13:43Z,340000,False,-134.0,32.0,1,left,A. Bailey 13' pullup Jump Shot (2 PTS) (J. Konchar 1 AST),"[1642846, 1629723]",1610612762.0,UTA,pullup,,,Bailey,A. Bailey,,,,,Mid-Range,8-16 Left,13.74,Made,,,,,,,,,,,,2.0,J. Konchar,1629723.0,1.0,,,
36,PT10M07.00S,2026-02-21T00:13:52.6Z,1,REGULAR,foul,personal,[],1642262,,,1610612763,1,4,2026-02-21T00:14:03Z,360000,False,,,0,,C. Williams personal FOUL (1 PF),"[1642262, 1641713]",1610612762.0,UTA,,,,Williams,C. Williams,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,1179.0,1.0,0.0,Jackson,1641713.0,,,,,,,
38,PT10M01.00S,2026-02-21T00:14:21.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1642942,90.88370565045992,54.166666666666664,1610612763,1,4,2026-02-21T00:14:25Z,380000,False,21.0,33.0,1,right,MISS J. Mashack driving finger roll Layup,[1642942],1610612763.0,MEM,driving finger roll,,,Mashack,J. Mashack,,,,,Restricted Area,0-8 Center,3.92,Missed,,,,,,,,,,,,,,,,,,
39,PT09M57.00S,2026-02-21T00:14:24.9Z,1,REGULAR,rebound,offensive,[],1643133,,,1610612763,1,4,2026-02-21T00:14:24Z,390000,False,,,0,,L. Lovering REBOUND (Off:2 Def:0),[1643133],1610612763.0,MEM,,,,Lovering,L. Lovering,,,,,Restricted Area,0-8 Center,,,38.0,2.0,0.0,2.0,,,,,,,,,,,,,,
40,PT09M57.00S,2026-02-21T00:14:24.9Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1643133,94.40999984741211,50.0,1610612763,3,4,2026-02-21T00:14:27Z,400000,False,0.0,0.0,1,right,L. Lovering tip Layup (3 PTS),[1643133],1610612763.0,MEM,tip,,,Lovering,L. Lovering,,,,,Restricted Area,0-8 Center,0.0,Made,,,,,,,,,,,,3.0,,,,,,
41,PT09M35.00S,2026-02-21T00:14:47.2Z,1,REGULAR,3pt,Jump Shot,[],1629723,6.044678055190539,95.36611519607843,1610612762,3,4,2026-02-21T00:14:57Z,410000,False,-227.0,4.0,1,left,MISS J. Konchar 3PT,[1629723],1610612762.0,UTA,,,,Konchar,J. Konchar,,,,,Left Corner 3,24+ Left,22.68,Missed,,,,,,,,,,,,,,,,,,
42,PT09M31.00S,2026-02-21T00:14:51.2Z,1,REGULAR,rebound,defensive,[],1643133,,,1610612763,3,4,2026-02-21T00:14:57Z,420000,False,,,0,,L. Lovering REBOUND (Off:2 Def:1),[1643133],1610612763.0,MEM,,,,Lovering,L. Lovering,,,,,Left Corner 3,24+ Left,,,41.0,3.0,1.0,2.0,,,,,,,,,,,,,,
43,PT09M18.00S,2026-02-21T00:15:05.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1641707,90.48948751642575,46.81372549019608,1610612763,3,4,2026-02-21T00:15:10Z,430000,False,-16.0,37.0,1,right,MISS T. Hendricks driving Layup,[1641707],1610612763.0,MEM,driving,,,Hendricks,T. Hendricks,,,,,Restricted Area,0-8 Center,4.02,Missed,,,,,,,,,,,,,,,,,,
44,PT09M15.00S,2026-02-21T00:15:08.1Z,1,REGULAR,rebound,defensive,[],1642846,,,1610612762,3,4,2026-02-21T00:15:10Z,440000,False,,,0,,A. Bailey REBOUND (Off:2 Def:2),[1642846],1610612762.0,UTA,,,,Bailey,A. Bailey,,,,,Restricted Area,0-8 Center,,,43.0,4.0,2.0,2.0,,,,,,,,,,,,,,
45,PT09M09.00S,2026-02-21T00:15:14.0Z,1,REGULAR,3pt,Jump Shot,[],1642846,31.61957950065703,47.05882352941176,1610612762,3,4,2026-02-21T00:15:18Z,450000,False,15.0,245.0,1,left,MISS A. Bailey 24' 3PT,[1642846],1610612762.0,UTA,,,,Bailey,A. Bailey,,,,,Above the Break 3,24+ Center,24.51,Missed,,,,,,,,,,,,,,,,,,
46,PT09M04.00S,2026-02-21T00:15:19.0Z,1,REGULAR,rebound,defensive,[],1642942,,,1610612763,3,4,2026-02-21T00:15:18Z,460000,False,,,0,,J. Mashack REBOUND (Off:0 Def:2),[1642942],1610612763.0,MEM,,,,Mashack,J. Mashack,,,,,Above the Break 3,24+ Center,,,45.0,2.0,2.0,0.0,,,,,,,,,,,,,,
47,PT08M56.00S,2026-02-21T00:15:28.2Z,1,REGULAR,foul,personal,['2freethrow'],1631131,,,1610612763,3,4,2026-02-21T00:15:43Z,470000,False,,,0,,O. Tshiebwe shooting personal FOUL (1 PF) (Jackson 2 FT),"[1631131, 1641713]",1610612762.0,UTA,shooting,,,Tshiebwe,O. Tshiebwe,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,1179.0,1.0,0.0,Jackson,1641713.0,,,,,,,
49,PT08M56.00S,2026-02-21T00:15:59.9Z,1,REGULAR,freethrow,1 of 2,[],1641713,,,1610612763,3,4,2026-02-21T00:15:59Z,490000,False,,,0,,MISS G. Jackson Free Throw 1 of 2,[1641713],1610612763.0,MEM,,,,Jackson,G. Jackson,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
50,PT08M56.00S,2026-02-21T00:15:59.9Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612763,3,4,2026-02-21T00:15:59Z,500000,False,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,,,49.0,,,,,,,,,,,,,,,,,
51,PT08M56.00S,2026-02-21T00:16:20.6Z,1,REGULAR,freethrow,2 of 2,[],1641713,,,1610612763,4,4,2026-02-21T00:16:20Z,510000,False,,,0,,G. Jackson Free Throw 2 of 2 (1 PTS),[1641713],1610612763.0,MEM,,,,Jackson,G. Jackson,,,,,,,,Made,,,,,,,,,,,,1.0,,,,,,
52,PT08M45.00S,2026-02-21T00:16:33.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642268,16.376478318002626,49.754901960784316,1610612762,4,6,2026-02-21T00:16:39Z,520000,False,1.0,101.0,1,left,I. Collier 10' turnaround Jump Shot (4 PTS),[1642268],1610612762.0,UTA,turnaround,,,Collier,I. Collier,,,,,In The Paint (Non-RA),8-16 Center,10.14,Made,,,,,,,,,,,,4.0,,,,,,
53,PT08M34.00S,2026-02-21T00:16:44.4Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1641713,92.59198423127464,49.754901960784316,1610612763,6,6,2026-02-21T00:16:48Z,530000,False,-1.0,17.0,1,right,G. Jackson driving DUNK (3 PTS) (J. Mashack 1 AST),"[1641713, 1642942]",1610612763.0,MEM,driving,,,Jackson,G. Jackson,,,,,Restricted Area,0-8 Center,1.71,Made,,,,,,,,,,,,3.0,J. Mashack,1642942.0,1.0,,,
55,PT08M23.00S,2026-02-21T00:16:53.9Z,1,REGULAR,2pt,Jump Shot,[],1642846,21.107095926412615,52.20588235294118,1610612762,6,6,2026-02-21T00:16:59Z,550000,False,-11.0,146.0,1,left,MISS A. Bailey 14' pullup Shot,[1642846],1610612762.0,UTA,pullup,,,Bailey,A. Bailey,,,,,Mid-Range,8-16 Center,14.63,Missed,,,,,,,,,,,,,,,,,,
56,PT08M20.00S,2026-02-21T00:16:57.9Z,1,REGULAR,rebound,offensive,[],1642262,,,1610612762,6,6,2026-02-21T00:16:57Z,560000,False,,,0,,C. Williams REBOUND (Off:1 Def:0),[1642262],1610612762.0,UTA,,,,Williams,C. Williams,,,,,Mid-Range,8-16 Center,,,55.0,1.0,0.0,1.0,,,,,,,,,,,,,,
57,PT08M08.00S,2026-02-21T00:17:09.4Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1642846,32.167789093298296,61.29748774509803,1610612762,6,6,2026-02-21T00:17:16Z,570000,False,-56.0,250.0,1,left,MISS A. Bailey 25' 3PT,[1642846],1610612762.0,UTA,,,,Bailey,A. Bailey,,,,,Above the Break 3,24+ Center,25.62,Missed,,,,,,,,,,,,,,,,,,
58,PT08M05.00S,2026-02-21T00:17:12.4Z,1,REGULAR,rebound,offensive,[],1629723,,,1610612762,6,6,2026-02-21T00:17:16Z,580000,False,,,0,,J. Konchar REBOUND (Off:1 Def:1),[1629723],1610612762.0,UTA,,,,Konchar,J. Konchar,,,,,Above the Break 3,24+ Center,,,57.0,2.0,1.0,1.0,,,,,,,,,,,,,,
59,PT08M05.00S,2026-02-21T00:17:13.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629723,9.280551905387648,51.470588235294116,1610612762,6,8,2026-02-21T00:17:24Z,590000,False,-7.0,35.0,1,left,J. Konchar putback Layup (2 PTS),[1629723],1610612762.0,UTA,putback,,,Konchar,J. Konchar,,,,,Restricted Area,0-8 Center,3.55,Made,,,,,,,,,,,,2.0,,,,,,
60,PT07M42.00S,2026-02-21T00:17:35.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1641707,92.72339027595268,44.11764705882353,1610612763,8,8,2026-02-21T00:17:39Z,600000,False,-29.0,16.0,1,right,T. Hendricks driving Layup (2 PTS) (J. Mashack 2 AST),"[1641707, 1642942]",1610612763.0,MEM,driving,,,Hendricks,T. Hendricks,,,,,Restricted Area,0-8 Center,3.34,Made,,,,,,,,,,,,2.0,J. Mashack,1642942.0,2.0,,,
62,PT07M28.00S,2026-02-21T00:17:49.9Z,1,REGULAR,3pt,Jump Shot,[],1642846,7.30946123521682,94.36274509803921,1610612762,8,11,2026-02-21T00:17:55Z,620000,False,-222.0,16.0,1,left,A. Bailey 3PT  (5 PTS) (I. Collier 1 AST),"[1642846, 1642268]",1610612762.0,UTA,,,,Bailey,A. Bailey,,,,,Left Corner 3,24+ Left,22.24,Made,,,,,,,,,,,,5.0,I. Collier,1642268.0,1.0,,,
64,PT07M26.00S,2026-02-21T00:17:56.3Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612763,8,11,2026-02-21T00:17:56Z,640000,False,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,PT07M26.00S,2026-02-21T00:20:05.6Z,1,REGULAR,substitution,out,[],1642942,,,1610612763,8,11,2026-02-21T00:20:41Z,650000,False,,,0,,SUB out: J. Mashack,[1642942],1610612763.0,MEM,,,,Mashack,J. Mashack,,,,,,,,,,,,,,,,,,,,,,,,,,
66,PT07M26.00S,2026-02-21T00:20:05.6Z,1,REGULAR,substitution,out,[],1629723,,,1610612763,8,11,2026-02-21T00:20:41Z,660000,False,,,0,,SUB out: J. Konchar,[1629723],1610612762.0,UTA,,,,Konchar,J. Konchar,,,,,,,,,,,,,,,,,,,,,,,,,,
67,PT07M26.00S,2026-02-21T00:20:05.6Z,1,REGULAR,substitution,out,[],1631131,,,1610612763,8,11,2026-02-21T00:20:41Z,670000,False,,,0,,SUB out: O. Tshiebwe,[1631131],1610612762.0,UTA,,,,Tshiebwe,O. Tshiebwe,,,,,,,,,,,,,,,,,,,,,,,,,,
68,PT07M26.00S,2026-02-21T00:20:05.6Z,1,REGULAR,substitution,in,[],1642914,,,1610612763,8,11,2026-02-21T00:20:41Z,680000,False,,,0,,SUB in: J. Small,[1642914],1610612763.0,MEM,,,,Small,J. Small,,,,,,,,,,,,,,,,,,,,,,,,,,
69,PT07M26.00S,2026-02-21T00:20:05.6Z,1,REGULAR,substitution,in,[],1642396,,,1610612763,8,11,2026-02-21T00:20:41Z,690000,False,,,0,,SUB in: B. Hinson,[1642396],1610612762.0,UTA,,,,Hinson,B. Hinson,,,,,,,,,,,,,,,,,,,,,,,,,,
70,PT07M26.00S,2026-02-21T00:20:05.6Z,1,REGULAR,substitution,in,[],1641989,,,1610612763,8,11,2026-02-21T00:20:41Z,700000,False,,,0,,SUB in: E. Harkless,[1641989],1610612762.0,UTA,,,,Harkless,E. Harkless,,,,,,,,,,,,,,,,,,,,,,,,,,
72,PT07M11.00S,2026-02-21T00:21:18.5Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1643133,87.46714848883047,41.42156862745098,1610612763,8,11,2026-02-21T00:21:23Z,720000,False,-43.0,65.0,1,right,MISS L. Lovering 7' driving Hook,[1643133],1610612763.0,MEM,driving,,,Lovering,L. Lovering,,,,,In The Paint (Non-RA),0-8 Center,7.81,Missed,,,,,,,,,,,,,,,,,,
73,PT07M05.00S,2026-02-21T00:21:24.5Z,1,REGULAR,rebound,defensive,[],1641989,,,1610612762,8,11,2026-02-21T00:21:23Z,730000,False,,,0,,E. Harkless REBOUND (Off:0 Def:1),[1641989],1610612762.0,UTA,,,,Harkless,E. Harkless,,,,,In The Paint (Non-RA),0-8 Center,,,72.0,1.0,1.0,0.0,,,,,,,,,,,,,,
74,PT06M59.00S,2026-02-21T00:21:29.8Z,1,REGULAR,3pt,Jump Shot,[],1642846,8.229303547963205,3.9215686274509802,1610612762,8,11,2026-02-21T00:21:34Z,740000,False,230.0,25.0,1,left,MISS A. Bailey 3PT,[1642846],1610612762.0,UTA,,,,Bailey,A. Bailey,,,,,Right Corner 3,24+ Right,23.17,Missed,,,,,,,,,,,,,,,,,,
75,PT06M54.00S,2026-02-21T00:21:34.8Z,1,REGULAR,rebound,defensive,[],1641707,,,1610612763,8,11,2026-02-21T00:21:34Z,750000,False,,,0,,T. Hendricks REBOUND (Off:1 Def:1),[1641707],1610612763.0,MEM,,,,Hendricks,T. Hendricks,,,,,Right Corner 3,24+ Right,,,74.0,2.0,1.0,1.0,,,,,,,,,,,,,,
76,PT06M37.00S,2026-02-21T00:21:51.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642914,87.20433639947439,40.931372549019606,1610612763,10,11,2026-02-21T00:21:56Z,760000,False,-45.0,68.0,1,right,J. Small 8' driving floating bank Jump Shot (2 PTS),[1642914],1610612763.0,MEM,driving floating bank,,,Small,J. Small,,,,,In The Paint (Non-RA),8-16 Left,8.15,Made,,,,,,,,,,,,2.0,,,,,,
77,PT06M19.00S,2026-02-21T00:22:09.9Z,1,REGULAR,turnover,bad pass,[],1642268,,,1610612762,10,11,2026-02-21T00:22:13Z,770000,False,,,0,,I. Collier bad pass TURNOVER (1 TO),"[1642268, 1642914]",1610612762.0,UTA,,,,Collier,I. Collier,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,,,1.0,Small,1642914.0
78,PT06M19.00S,2026-02-21T00:22:09.9Z,1,REGULAR,steal,,[],1642914,,,1610612763,10,11,2026-02-21T00:22:11Z,780000,False,,,0,,J. Small STEAL (1 STL),[1642914],1610612763.0,MEM,,,,Small,J. Small,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,,,,,
79,PT06M14.00S,2026-02-21T00:22:14.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1642377,91.27792378449409,45.588235294117645,1610612763,10,11,2026-02-21T00:22:20Z,790000,False,-22.0,29.0,1,right,MISS J. Wells running reverse Layup,[1642377],1610612763.0,MEM,running reverse,,,Wells,J. Wells,,,,,Restricted Area,0-8 Center,3.69,Missed,,,,,,,,,,,,,,,,,,
