actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
2,PT12M00.00S,2026-01-24T01:11:03.8Z,1,REGULAR,period,start,[],0,,,0,0,0,2026-01-24T01:11:03Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT12M00.00S,2026-01-24T01:11:06.0Z,1,REGULAR,jumpball,recovered,[],1642285,,,1610612763,0,0,2026-01-24T01:11:06Z,40000,False,,,0,,Jump Ball J. Jackson Jr. vs. D. Queen: Tip to C. Spencer,"[1642285, 1628991, 1642852]",1610612763.0,MEM,startperiod,C. Spencer,1642285.0,Spencer,C. Spencer,Jackson Jr.,1628991.0,Queen,1642852.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M44.00S,2026-01-24T01:11:24.3Z,1,REGULAR,3pt,Jump Shot,[],1642907,29.6484888304862,65.93137254901961,1610612763,3,0,2026-01-24T01:12:22Z,70000,False,-80.0,226.0,1,left,C. Coward 3PT step back (3 PTS) (J. Wells 1 AST),"[1642907, 1642377]",1610612763.0,MEM,step back,,,Coward,C. Coward,,,,,Mid-Range,24+ Left Center,23.98,Made,3.0,J. Wells,1642377.0,1.0,,,,,,,,,,,,,,
9,PT11M28.00S,2026-01-24T01:11:34.7Z,1,REGULAR,3pt,Jump Shot,[],1630180,82.34231274638634,95.34313725490196,1610612740,3,0,2026-01-24T01:11:39Z,90000,False,227.0,113.0,1,right,MISS S. Bey 25' 3PT,[1630180],1610612740.0,NOP,,,,Bey,S. Bey,,,,,Above the Break 3,24+ Right Center,25.35,Missed,,,,,,,,,,,,,,,,,,
10,PT11M26.00S,2026-01-24T01:11:36.7Z,1,REGULAR,rebound,defensive,[],1628991,,,1610612763,3,0,2026-01-24T01:11:39Z,100000,False,,,0,,J. Jackson Jr. REBOUND (Off:0 Def:1),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Above the Break 3,24+ Right Center,,,,,,,9.0,1.0,1.0,0.0,,,,,,,,,,
11,PT11M21.00S,2026-01-24T01:11:41.8Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1628991,32.40801576872536,46.07843137254902,1610612763,3,0,2026-01-24T01:11:47Z,110000,False,20.0,252.0,1,left,MISS J. Jackson Jr. 25' running pullup 3PT,[1628991],1610612763.0,MEM,running pullup,,,Jackson Jr.,J. Jackson Jr.,,,,,Above the Break 3,24+ Center,25.29,Missed,,,,,,,,,,,,,,,,,,
12,PT11M18.00S,2026-01-24T01:11:44.8Z,1,REGULAR,rebound,defensive,[],1629627,,,1610612740,3,0,2026-01-24T01:11:47Z,120000,False,,,0,,Z. Williamson REBOUND (Off:0 Def:1),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,Above the Break 3,24+ Center,,,,,,,11.0,1.0,1.0,0.0,,,,,,,,,,
13,PT11M10.00S,2026-01-24T01:11:52.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629627,94.03745072273325,44.36274509803921,1610612740,3,0,2026-01-24T01:11:57Z,130000,False,-28.0,4.0,1,right,MISS Z. Williamson cutting Layup,[1629627],1610612740.0,NOP,cutting,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,2.84,Missed,,,,,,,,,,,,,,,,,,
14,PT11M08.00S,2026-01-24T01:11:54.5Z,1,REGULAR,rebound,defensive,[],1628991,,,1610612763,3,0,2026-01-24T01:11:57Z,140000,False,,,0,,J. Jackson Jr. REBOUND (Off:0 Def:2),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Restricted Area,0-8 Center,,,,,,,13.0,2.0,2.0,0.0,,,,,,,,,,
15,PT11M04.00S,2026-01-24T01:12:00.5Z,1,REGULAR,foul,personal,[],1630180,,,1610612763,3,0,2026-01-24T01:12:06Z,150000,False,,,0,,S. Bey personal FOUL (1 PF),"[1630180, 1642377]",1610612740.0,NOP,,,,Bey,S. Bey,,,,,Above the Break 3,24+ Center,,,,,,,,,,,1151.0,1.0,0.0,Wells,1642377.0,,,,,
