actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
2,PT12M00.00S,2026-01-07T01:10:49.1Z,1,REGULAR,period,start,[],0,,,0,0,0,2026-01-07T01:10:49Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M56.00S,2026-01-07T01:10:51.8Z,1,REGULAR,jumpball,recovered,[],1642285,,,1610612763,0,0,2026-01-07T01:10:51Z,40000,False,,,0,,Jump Ball J. Jackson Jr. vs. L. Kornet: Tip to C. Spencer,"[1642285, 1628991, 1628436]",1610612763.0,MEM,startperiod,C. Spencer,1642285.0,Spencer,C. Spencer,Jackson Jr.,1628991.0,Kornet,1628436.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M43.00S,2026-01-07T01:11:04.4Z,1,REGULAR,3pt,Jump Shot,[],1642377,32.276609724047304,46.81372549019608,1610612763,0,0,2026-01-07T01:11:07Z,70000,False,16.0,251.0,1,left,MISS J. Wells 25' 3PT,[1642377],1610612763.0,MEM,,,,Wells,J. Wells,,,,,Above the Break 3,24+ Center,25.14,Missed,,,,,,,,,,,,,,,,,,
8,PT11M41.00S,2026-01-07T01:11:06.4Z,1,REGULAR,rebound,defensive,[],1628368,,,1610612759,0,0,2026-01-07T01:11:07Z,80000,False,,,0,,D. Fox REBOUND (Off:0 Def:1),[1628368],1610612759.0,SAS,,,,Fox,D. Fox,,,,,Above the Break 3,24+ Center,,,7.0,1.0,1.0,0.0,,,,,,,,,,,,,,
9,PT11M27.00S,2026-01-07T01:11:22.0Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1642264,92.72339027595268,51.470588235294116,1610612759,0,2,2026-01-07T01:11:25Z,90000,False,7.0,16.0,1,right,S. Castle cutting DUNK (2 PTS) (L. Kornet 1 AST),"[1642264, 1628436]",1610612759.0,SAS,cutting,,,Castle,S. Castle,,,,,Restricted Area,0-8 Center,1.75,Made,,,,,2.0,L. Kornet,1628436.0,1.0,,,,,,,,,,
11,PT11M13.00S,2026-01-07T01:11:34.8Z,1,REGULAR,3pt,Jump Shot,[],1629111,31.61957950065703,36.51960784313725,1610612763,3,2,2026-01-07T01:11:38Z,110000,False,67.0,245.0,1,left,J. Landale 25' 3PT  (3 PTS) (C. Spencer 1 AST),"[1629111, 1642285]",1610612763.0,MEM,,,,Landale,J. Landale,,,,,Above the Break 3,24+ Center,25.38,Made,,,,,3.0,C. Spencer,1642285.0,1.0,,,,,,,,,,
13,PT11M00.00S,2026-01-07T01:11:47.7Z,1,REGULAR,3pt,Jump Shot,[],1630577,95.0886990801577,96.81372549019608,1610612759,3,5,2026-01-07T01:11:50Z,130000,False,234.0,-6.0,1,right,J. Champagnie 3PT  (3 PTS) (D. Fox 1 AST),"[1630577, 1628368]",1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,Right Corner 3,24+ Right,23.42,Made,,,,,3.0,D. Fox,1628368.0,1.0,,,,,,,,,,
15,PT10M46.00S,2026-01-07T01:12:01.8Z,1,REGULAR,3pt,Jump Shot,[],1629111,31.61957950065703,59.31372549019608,1610612763,3,5,2026-01-07T01:12:06Z,150000,False,-47.0,245.0,1,left,MISS J. Landale 24' 3PT,[1629111],1610612763.0,MEM,,,,Landale,J. Landale,,,,,Above the Break 3,24+ Center,24.91,Missed,,,,,,,,,,,,,,,,,,
16,PT10M44.00S,2026-01-07T01:12:05.2Z,1,REGULAR,rebound,offensive,[],1642377,,,1610612763,3,5,2026-01-07T01:12:05Z,160000,False,,,0,,J. Wells REBOUND (Off:1 Def:0),[1642377],1610612763.0,MEM,,,,Wells,J. Wells,,,,,Above the Break 3,24+ Center,,,15.0,1.0,0.0,1.0,,,,,,,,,,,,,,
17,PT10M44.00S,2026-01-07T01:12:06.9Z,1,REGULAR,foul,personal,['2freethrow'],1628368,,,1610612763,3,5,2026-01-07T01:12:17Z,170000,False,,,0,,D. Fox shooting personal FOUL (1 PF) (Wells 2 FT),"[1628368, 1642377]",1610612759.0,SAS,shooting,,,Fox,D. Fox,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1628487.0,1.0,0.0,Wells,1642377.0,,,,,
19,PT10M44.00S,2026-01-07T01:12:28.1Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1642377,,,1610612763,4,5,2026-01-07T01:12:28Z,190000,False,,,0,,J. Wells Free Throw 1 of 2 (1 PTS),[1642377],1610612763.0,MEM,,,,Wells,J. Wells,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
20,PT10M44.00S,2026-01-07T01:12:41.7Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1642377,,,1610612763,5,5,2026-01-07T01:12:41Z,200000,False,,,0,,J. Wells Free Throw 2 of 2 (2 PTS),[1642377],1610612763.0,MEM,,,,Wells,J. Wells,,,,,,,,Made,,,,,2.0,,,,,,,,,,,,,
21,PT10M33.00S,2026-01-07T01:12:54.2Z,1,REGULAR,3pt,Jump Shot,[],1628368,83.26215505913272,4.6568627450980395,1610612759,5,5,2026-01-07T01:12:58Z,210000,False,-227.0,105.0,1,right,MISS D. Fox 24' 3PT,[1628368],1610612759.0,SAS,,,,Fox,D. Fox,,,,,Above the Break 3,24+ Left Center,24.98,Missed,,,,,,,,,,,,,,,,,,
22,PT10M28.00S,2026-01-07T01:12:59.2Z,1,REGULAR,rebound,defensive,[],1641713,,,1610612763,5,5,2026-01-07T01:12:58Z,220000,False,,,0,,G. Jackson REBOUND (Off:0 Def:1),[1641713],1610612763.0,MEM,,,,Jackson,G. Jackson,,,,,Above the Break 3,24+ Left Center,,,21.0,1.0,1.0,0.0,,,,,,,,,,,,,,
23,PT10M16.00S,2026-01-07T01:13:09.9Z,1,REGULAR,3pt,Jump Shot,[],1642377,31.882391590013142,22.30392156862745,1610612763,5,5,2026-01-07T01:13:14Z,230000,False,138.0,247.0,1,left,MISS J. Wells 28' pullup 3PT,[1642377],1610612763.0,MEM,pullup,,,Wells,J. Wells,,,,,Above the Break 3,24+ Right Center,28.34,Missed,,,,,,,,,,,,,,,,,,
24,PT10M14.00S,2026-01-07T01:13:11.9Z,1,REGULAR,rebound,defensive,[],1628368,,,1610612759,5,5,2026-01-07T01:13:14Z,240000,False,,,0,,D. Fox REBOUND (Off:0 Def:2),[1628368],1610612759.0,SAS,,,,Fox,D. Fox,,,,,Above the Break 3,24+ Right Center,,,23.0,2.0,2.0,0.0,,,,,,,,,,,,,,
25,PT10M08.00S,2026-01-07T01:13:20.1Z,1,REGULAR,turnover,out-of-bounds,[],1628368,,,1610612759,5,5,2026-01-07T01:13:24Z,250000,False,,,0,,D. Fox bad pass out-of-bounds TURNOVER (1 TO),[1628368],1610612759.0,SAS,bad pass,,,Fox,D. Fox,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,1148.0,,,,,1.0,,,,
