actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
195,PT11M21.00S,2025-11-06T01:41:57.0Z,2,REGULAR,block,,[],203484,,,1610612745,22,34,2025-11-06T01:42:24Z,1930000,False,,,0,,K. Caldwell-Pope BLOCK (1 BLK),[203484],1610612763.0,MEM,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
196,PT11M18.00S,2025-11-06T01:42:00.0Z,2,REGULAR,rebound,defensive,[],1628991,,,1610612763,22,34,2025-11-06T01:42:01Z,1940000,False,,,0,,J. Jackson Jr. REBOUND (Off:0 Def:2),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Restricted Area,0-8 Center,,,194.0,,,,,2.0,2.0,0.0,,,,,,,,,,
197,PT11M17.00S,2025-11-06T01:42:01.7Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1629646,90.48948751642575,51.470588235294116,1610612763,24,34,2025-11-06T01:42:11Z,1950000,False,7.0,37.0,1,right,C. Bassey running DUNK (2 PTS) (J. Jackson Jr. 1 AST),"[1629646, 1628991]",1610612763.0,MEM,running,,,Bassey,C. Bassey,,,,,Restricted Area,0-8 Center,3.76,Made,,2.0,J. Jackson Jr.,1628991.0,1.0,,,,,,,,,,,,,
199,PT11M17.00S,2025-11-06T01:42:05.7Z,2,REGULAR,foul,personal,['1freethrow'],203991,,,1610612763,24,34,2025-11-06T01:42:28Z,1970000,False,,,0,,C. Capela shooting personal FOUL (2 PF) (Bassey 1 FT),"[203991, 1629646]",1610612745.0,HOU,shooting,,,Capela,C. Capela,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1628485.0,2.0,0.0,Bassey,1629646.0
201,PT11M17.00S,2025-11-06T01:42:35.3Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612763,24,34,2025-11-06T01:42:35Z,1990000,False,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204,PT11M17.00S,2025-11-06T01:45:48.6Z,2,REGULAR,freethrow,1 of 1,['fastbreak'],1629646,,,1610612763,24,34,2025-11-06T01:45:48Z,2020000,False,,,0,,MISS C. Bassey Free Throw 1 of 1,[1629646],1610612763.0,MEM,,,,Bassey,C. Bassey,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
205,PT11M15.00S,2025-11-06T01:45:50.6Z,2,REGULAR,rebound,defensive,[],1630578,,,1610612745,24,34,2025-11-06T01:46:14Z,2030000,False,,,0,,A. Sengun REBOUND (Off:1 Def:4),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,204.0,,,,,5.0,4.0,1.0,,,,,,,,,,
206,PT11M01.00S,2025-11-06T01:46:04.4Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1630578,14.668199737187912,40.68627450980392,1610612745,24,34,2025-11-06T01:46:12Z,2040000,False,47.0,85.0,1,left,MISS A. Sengun 9' turnaround Hook,[1630578],1610612745.0,HOU,turnaround,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),8-16 Center,9.73,Missed,,,,,,,,,,,,,,,,,,
207,PT10M57.00S,2025-11-06T01:46:07.5Z,2,REGULAR,rebound,defensive,[],1629646,,,1610612763,24,34,2025-11-06T01:46:07Z,2050000,False,,,0,,C. Bassey REBOUND (Off:0 Def:1),[1629646],1610612763.0,MEM,,,,Bassey,C. Bassey,,,,,In The Paint (Non-RA),8-16 Center,,,206.0,,,,,1.0,1.0,0.0,,,,,,,,,,
208,PT10M54.00S,2025-11-06T01:46:10.9Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1642285,82.07950065703022,5.392156862745098,1610612763,27,34,2025-11-06T01:46:17Z,2060000,False,-223.0,116.0,1,right,C. Spencer 25' 3PT running (3 PTS) (J. Morant 2 AST),"[1642285, 1629630]",1610612763.0,MEM,running,,,Spencer,C. Spencer,,,,,Above the Break 3,24+ Left Center,25.14,Made,,3.0,J. Morant,1629630.0,2.0,,,,,,,,,,,,,
210,PT10M36.00S,2025-11-06T01:46:28.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1641708,11.514454664914586,46.81372549019608,1610612745,27,34,2025-11-06T01:46:34Z,2080000,False,16.0,56.0,1,left,MISS A. Thompson driving finger roll Layup,[1641708],1610612745.0,HOU,driving finger roll,,,Thompson,A. Thompson,,,,,In The Paint (Non-RA),0-8 Center,5.79,Missed,,,,,,,,,,,,,,,,,,
211,PT10M33.00S,2025-11-06T01:46:31.6Z,2,REGULAR,rebound,defensive,[],1642285,,,1610612763,27,34,2025-11-06T01:47:16Z,2090000,False,,,0,,C. Spencer REBOUND (Off:0 Def:1),[1642285],1610612763.0,MEM,,,,Spencer,C. Spencer,,,,,In The Paint (Non-RA),0-8 Center,,,210.0,,,,,1.0,1.0,0.0,,,,,,,,,,
212,PT10M30.00S,2025-11-06T01:46:35.3Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1629646,92.9862023653088,48.03921568627451,1610612763,29,34,2025-11-06T01:46:40Z,2100000,False,-10.0,13.0,1,right,C. Bassey running alley-oop DUNK (4 PTS) (J. Morant 3 AST),"[1629646, 1629630]",1610612763.0,MEM,running alley-oop,,,Bassey,C. Bassey,,,,,Restricted Area,0-8 Center,1.66,Made,,4.0,J. Morant,1629630.0,3.0,,,,,,,,,,,,,
214,PT10M29.00S,2025-11-06T01:46:39.2Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612745,29,34,2025-11-06T01:46:39Z,2120000,False,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215,PT10M29.00S,2025-11-06T01:49:08.5Z,2,REGULAR,substitution,out,[],203991,,,1610612745,29,34,2025-11-06T01:49:23Z,2130000,False,,,0,,SUB out: C. Capela,[203991],1610612745.0,HOU,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,,,
216,PT10M29.00S,2025-11-06T01:49:08.5Z,2,REGULAR,substitution,in,[],1631095,,,1610612745,29,34,2025-11-06T01:49:23Z,2140000,False,,,0,,SUB in: J. Smith Jr.,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
217,PT10M16.00S,2025-11-06T01:49:42.8Z,2,REGULAR,2pt,Jump Shot,[],1642263,15.062417871222076,21.813725490196077,1610612745,29,36,2025-11-06T01:49:47Z,2150000,False,141.0,89.0,1,left,R. Sheppard 16' pullup Jump Shot (2 PTS) (A. Sengun 3 AST),"[1642263, 1630578]",1610612745.0,HOU,pullup,,,Sheppard,R. Sheppard,,,,,Mid-Range,16-24 Right,16.67,Made,,2.0,A. Sengun,1630578.0,3.0,,,,,,,,,,,,,
218,PT10M08.00S,2025-11-06T01:49:50.2Z,2,REGULAR,3pt,Jump Shot,[],203484,70.51576872536137,79.90196078431373,1610612763,29,36,2025-11-06T01:49:56Z,2160000,False,150.0,225.0,1,right,MISS K. Caldwell-Pope 26' 3PT,[203484],1610612763.0,MEM,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Above the Break 3,24+ Right Center,26.99,Missed,,,,,,,,,,,,,,,,,,
219,PT10M03.00S,2025-11-06T01:49:55.2Z,2,REGULAR,rebound,offensive,[],1629646,,,1610612763,29,36,2025-11-06T01:49:56Z,2170000,False,,,0,,C. Bassey REBOUND (Off:1 Def:1),[1629646],1610612763.0,MEM,,,,Bassey,C. Bassey,,,,,Above the Break 3,24+ Right Center,,,218.0,,,,,2.0,1.0,1.0,,,,,,,,,,
220,PT10M03.00S,2025-11-06T01:49:55.3Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1629646,94.40999984741211,50.0,1610612763,29,36,2025-11-06T01:49:55Z,2180000,False,0.0,0.0,1,right,MISS C. Bassey tip DUNK,[1629646],1610612763.0,MEM,tip,,,Bassey,C. Bassey,,,,,Mid-Range,8-16 Left,0.0,Missed,,,,,,,,,,,,,,,,,,
221,PT10M02.00S,2025-11-06T01:49:56.1Z,2,REGULAR,rebound,defensive,[],1641708,,,1610612745,29,36,2025-11-06T01:49:56Z,2190000,False,,,0,,A. Thompson REBOUND (Off:0 Def:4),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,Mid-Range,8-16 Left,,,220.0,,,,,4.0,4.0,0.0,,,,,,,,,,
222,PT09M59.00S,2025-11-06T01:49:59.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1631095,5.995400788436268,50.245098039215684,1610612745,29,38,2025-11-06T01:50:05Z,2200000,False,-1.0,4.0,1,left,J. Smith Jr. running finger roll Layup (4 PTS) (A. Thompson 1 AST),"[1631095, 1641708]",1610612745.0,HOU,running finger roll,,,Smith Jr.,J. Smith Jr.,,,,,Restricted Area,0-8 Center,0.41,Made,,4.0,A. Thompson,1641708.0,1.0,,,,,,,,,,,,,
224,PT09M37.00S,2025-11-06T01:50:21.6Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1628991,91.40932982917214,63.725490196078425,1610612763,29,38,2025-11-06T01:50:25Z,2220000,False,69.0,28.0,1,right,MISS J. Jackson Jr. 7' turnaround Hook,[1628991],1610612763.0,MEM,turnaround,,,Jackson Jr.,J. Jackson Jr.,,,,,In The Paint (Non-RA),0-8 Center,7.42,Missed,,,,,,,,,,,,,,,,,,
225,PT09M35.00S,2025-11-06T01:50:23.6Z,2,REGULAR,rebound,defensive,[],1641708,,,1610612745,29,38,2025-11-06T01:50:25Z,2230000,False,,,0,,A. Thompson REBOUND (Off:0 Def:5),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,In The Paint (Non-RA),0-8 Center,,,224.0,,,,,5.0,5.0,0.0,,,,,,,,,,
226,PT09M29.00S,2025-11-06T01:50:30.4Z,2,REGULAR,3pt,Jump Shot,[],1630578,28.07161629434954,76.7156862745098,1610612745,29,38,2025-11-06T01:50:38Z,2240000,False,-134.0,211.0,1,left,MISS A. Sengun 25' 3PT,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Above the Break 3,24+ Left Center,25.01,Missed,,,,,,,,,,,,,,,,,,
227,PT09M26.00S,2025-11-06T01:50:33.4Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612745,29,38,2025-11-06T01:50:38Z,2250000,False,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,Above the Break 3,24+ Left Center,,,226.0,,,,,,,,,,,,,,,,,
229,PT09M17.00S,2025-11-06T01:50:59.3Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1631106,5.995400788436268,3.431372549019608,1610612745,29,41,2025-11-06T01:51:03Z,2270000,False,233.0,4.0,1,left,T. Eason 3PT  (6 PTS) (A. Sengun 4 AST),"[1631106, 1630578]",1610612745.0,HOU,,,,Eason,T. Eason,,,,,Right Corner 3,24+ Right,23.28,Made,,6.0,A. Sengun,1630578.0,4.0,,,,,,,,,,,,,
231,PT09M01.00S,2025-11-06T01:51:14.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642285,83.65637319316689,53.431372549019606,1610612763,29,41,2025-11-06T01:51:21Z,2290000,False,17.0,101.0,1,right,MISS C. Spencer 10' driving floating Shot,[1642285],1610612763.0,MEM,driving floating,,,Spencer,C. Spencer,,,,,In The Paint (Non-RA),8-16 Center,10.26,Missed,,,,,,,,,,,,,,,,,,
232,PT08M58.00S,2025-11-06T01:51:17.7Z,2,REGULAR,rebound,defensive,[],1631095,,,1610612745,29,41,2025-11-06T01:51:21Z,2300000,False,,,0,,J. Smith Jr. REBOUND (Off:0 Def:1),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,231.0,,,,,1.0,1.0,0.0,,,,,,,,,,
233,PT08M48.00S,2025-11-06T01:51:30.3Z,2,REGULAR,turnover,traveling,[],1631095,,,1610612745,29,41,2025-11-06T01:51:35Z,2310000,False,,,0,,J. Smith Jr. traveling TURNOVER (1 TO),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Mid-Range,8-16 Right,,,,,,,,,,,1.0,,,,,1148.0,,,,
235,PT08M36.00S,2025-11-06T01:52:50.3Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1642285,66.3107752956636,75.24509803921569,1610612763,32,41,2025-11-06T01:52:54Z,2330000,False,126.0,264.0,1,right,C. Spencer 29' 3PT  (6 PTS) (J. Morant 4 AST),"[1642285, 1629630]",1610612763.0,MEM,,,,Spencer,C. Spencer,,,,,Above the Break 3,24+ Right Center,29.28,Made,,6.0,J. Morant,1629630.0,4.0,,,,,,,,,,,,,
376,PT08M15.00S,2025-11-06T01:53:01.1Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1630578,9.149145860709593,50.0,1610612745,32,41,2025-11-06T02:18:23Z,2345000,False,0.0,34.0,1,left,MISS A. Sengun Hook - blocked,"[1630578, 1628991]",1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,3.35,Missed,,,,,,,,,,,,Jackson Jr.,1628991.0,,,,,
377,PT08M15.00S,2025-11-06T01:53:01.1Z,2,REGULAR,block,,[],1628991,,,1610612745,32,41,2025-11-06T02:18:23Z,2347500,False,,,0,,J. Jackson Jr. BLOCK (2 BLK),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
378,PT08M15.00S,2025-11-06T01:53:01.1Z,2,REGULAR,rebound,defensive,[],1629646,,,1610612763,32,41,2025-11-06T02:18:23Z,2348750,False,,,0,,C. Bassey REBOUND (Off:1 Def:2),[1629646],1610612763.0,MEM,,,,Bassey,C. Bassey,,,,,Restricted Area,0-8 Center,,,376.0,,,,,3.0,2.0,1.0,,,,,,,,,,
239,PT08M01.00S,2025-11-06T01:53:25.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203484,91.93495400788436,47.794117647058826,1610612763,34,41,2025-11-06T02:18:27Z,2370000,False,-11.0,23.0,1,right,K. Caldwell-Pope driving finger roll Layup (4 PTS),[203484],1610612763.0,MEM,driving finger roll,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Restricted Area,0-8 Center,2.58,Made,,4.0,,,,,,,,,,,,,,,,
240,PT07M46.00S,2025-11-06T01:53:40.2Z,2,REGULAR,2pt,Jump Shot,[],1631095,16.63929040735874,28.431372549019606,1610612745,34,43,2025-11-06T01:53:46Z,2380000,False,108.0,104.0,1,left,J. Smith Jr. 14' step back Jump Shot (6 PTS) (A. Sengun 5 AST),"[1631095, 1630578]",1610612745.0,HOU,step back,,,Smith Jr.,J. Smith Jr.,,,,,Mid-Range,8-16 Right,14.97,Made,,6.0,A. Sengun,1630578.0,5.0,,,,,,,,,,,,,
242,PT07M19.00S,2025-11-06T01:54:06.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629646,90.62089356110381,41.911764705882355,1610612763,34,43,2025-11-06T01:54:14Z,2400000,False,-40.0,36.0,1,right,MISS C. Bassey driving finger roll Layup,[1629646],1610612763.0,MEM,driving finger roll,,,Bassey,C. Bassey,,,,,In The Paint (Non-RA),0-8 Center,5.39,Missed,,,,,,,,,,,,,,,,,,
243,PT07M16.00S,2025-11-06T01:54:09.7Z,2,REGULAR,rebound,defensive,[],1630578,,,1610612745,34,43,2025-11-06T01:54:14Z,2410000,False,,,0,,A. Sengun REBOUND (Off:1 Def:5),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),0-8 Center,,,242.0,,,,,6.0,5.0,1.0,,,,,,,,,,
244,PT07M08.00S,2025-11-06T01:54:18.7Z,2,REGULAR,turnover,lost ball,[],1631095,,,1610612745,34,43,2025-11-06T01:54:22Z,2420000,False,,,0,,J. Smith Jr. lost ball TURNOVER (2 TO),"[1631095, 1628991]",1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,2.0,Jackson Jr.,1628991.0,,,,,,,
245,PT07M08.00S,2025-11-06T01:54:18.7Z,2,REGULAR,steal,,[],1628991,,,1610612763,34,43,2025-11-06T02:12:13Z,2430000,False,,,0,,J. Jackson Jr. STEAL (1 STL),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
246,PT07M02.00S,2025-11-06T01:54:24.2Z,2,REGULAR,turnover,lost ball,[],203484,,,1610612763,34,43,2025-11-06T01:54:28Z,2440000,False,,,0,,K. Caldwell-Pope lost ball TURNOVER (2 TO),"[203484, 1642263]",1610612763.0,MEM,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,2.0,Sheppard,1642263.0,,,,,,,
247,PT07M02.00S,2025-11-06T01:54:24.2Z,2,REGULAR,steal,,[],1642263,,,1610612745,34,43,2025-11-06T01:54:26Z,2450000,False,,,0,,R. Sheppard STEAL (1 STL),[1642263],1610612745.0,HOU,,,,Sheppard,R. Sheppard,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
248,PT06M52.00S,2025-11-06T01:54:34.3Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1642263,6.521024967148489,3.431372549019608,1610612745,34,46,2025-11-06T01:54:39Z,2460000,False,233.0,9.0,1,left,R. Sheppard 3PT  (5 PTS) (A. Thompson 2 AST),"[1642263, 1641708]",1610612745.0,HOU,,,,Sheppard,R. Sheppard,,,,,Right Corner 3,24+ Right,23.3,Made,,5.0,A. Thompson,1641708.0,2.0,,,,,,,,,,,,,
250,PT06M35.00S,2025-11-06T01:54:50.8Z,2,REGULAR,3pt,Jump Shot,[],1642285,68.67608409986859,66.91176470588235,1610612763,34,46,2025-11-06T01:54:56Z,2480000,False,85.0,242.0,1,right,MISS C. Spencer 25' pullup 3PT,[1642285],1610612763.0,MEM,pullup,,,Spencer,C. Spencer,,,,,Above the Break 3,24+ Right Center,25.63,Missed,,,,,,,,,,,,,,,,,,
251,PT06M33.00S,2025-11-06T01:54:52.8Z,2,REGULAR,rebound,defensive,[],1641708,,,1610612745,34,46,2025-11-06T01:54:56Z,2490000,False,,,0,,A. Thompson REBOUND (Off:0 Def:6),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,Above the Break 3,24+ Right Center,,,250.0,,,,,6.0,6.0,0.0,,,,,,,,,,
252,PT06M30.00S,2025-11-06T01:54:58.9Z,2,REGULAR,foul,offensive,[],1631095,,,1610612745,34,46,2025-11-06T01:55:11Z,2500000,False,,,0,,J. Smith Jr. offensive FOUL (1 PF),"[1631095, 1629630]",1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,1148.0,1.0,0.0,Morant,1629630.0
254,PT06M30.00S,2025-11-06T01:54:58.9Z,2,REGULAR,turnover,offensive foul,[],1631095,,,1610612745,34,46,2025-11-06T01:54:58Z,2520000,False,,,0,,J. Smith Jr. offensive foul TURNOVER (3 TO),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,3.0,,,,,1148.0,,,,
255,PT06M30.00S,2025-11-06T01:55:11.1Z,2,REGULAR,substitution,out,[],1628991,,,1610612763,34,46,2025-11-06T01:55:24Z,2530000,False,,,0,,SUB out: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
256,PT06M30.00S,2025-11-06T01:55:11.1Z,2,REGULAR,substitution,out,[],1629630,,,1610612763,34,46,2025-11-06T01:55:24Z,2540000,False,,,0,,SUB out: J. Morant,[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,,,,,,,,,,,,,,,,
257,PT06M30.00S,2025-11-06T01:55:11.1Z,2,REGULAR,substitution,out,[],1642285,,,1610612763,34,46,2025-11-06T01:55:24Z,2550000,False,,,0,,SUB out: C. Spencer,[1642285],1610612763.0,MEM,,,,Spencer,C. Spencer,,,,,,,,,,,,,,,,,,,,,,,,,,
258,PT06M30.00S,2025-11-06T01:55:11.1Z,2,REGULAR,substitution,out,[],1629646,,,1610612763,34,46,2025-11-06T01:55:24Z,2560000,False,,,0,,SUB out: C. Bassey,[1629646],1610612763.0,MEM,,,,Bassey,C. Bassey,,,,,,,,,,,,,,,,,,,,,,,,,,
259,PT06M30.00S,2025-11-06T01:55:11.1Z,2,REGULAR,substitution,out,[],1642263,,,1610612763,34,46,2025-11-06T01:55:24Z,2570000,False,,,0,,SUB out: R. Sheppard,[1642263],1610612745.0,HOU,,,,Sheppard,R. Sheppard,,,,,,,,,,,,,,,,,,,,,,,,,,
260,PT06M30.00S,2025-11-06T01:55:11.1Z,2,REGULAR,substitution,out,[],1630578,,,1610612763,34,46,2025-11-06T01:55:24Z,2580000,False,,,0,,SUB out: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,,
261,PT06M30.00S,2025-11-06T01:55:11.1Z,2,REGULAR,substitution,in,[],1629111,,,1610612763,34,46,2025-11-06T01:55:24Z,2590000,False,,,0,,SUB in: J. Landale,[1629111],1610612763.0,MEM,,,,Landale,J. Landale,,,,,,,,,,,,,,,,,,,,,,,,,,
262,PT06M30.00S,2025-11-06T01:55:11.1Z,2,REGULAR,substitution,in,[],1630583,,,1610612763,34,46,2025-11-06T01:55:24Z,2600000,False,,,0,,SUB in: S. Aldama,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,,,,,,,,,,,,,,,,,,,
263,PT06M30.00S,2025-11-06T01:55:11.1Z,2,REGULAR,substitution,in,[],1642907,,,1610612763,34,46,2025-11-06T01:55:24Z,2610000,False,,,0,,SUB in: C. Coward,[1642907],1610612763.0,MEM,,,,Coward,C. Coward,,,,,,,,,,,,,,,,,,,,,,,,,,
264,PT06M30.00S,2025-11-06T01:55:11.1Z,2,REGULAR,substitution,in,[],1631246,,,1610612763,34,46,2025-11-06T01:55:24Z,2620000,False,,,0,,SUB in: V. Williams Jr.,[1631246],1610612763.0,MEM,,,,Williams Jr.,V. Williams Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
265,PT06M30.00S,2025-11-06T01:55:11.1Z,2,REGULAR,substitution,in,[],1629006,,,1610612763,34,46,2025-11-06T01:55:24Z,2630000,False,,,0,,SUB in: J. Okogie,[1629006],1610612745.0,HOU,,,,Okogie,J. Okogie,,,,,,,,,,,,,,,,,,,,,,,,,,
266,PT06M30.00S,2025-11-06T01:55:11.1Z,2,REGULAR,substitution,in,[],201142,,,1610612763,34,46,2025-11-06T01:55:24Z,2640000,False,,,0,,SUB in: K. Durant,[201142],1610612745.0,HOU,,,,Durant,K. Durant,,,,,,,,,,,,,,,,,,,,,,,,,,
267,PT06M21.00S,2025-11-06T01:55:32.0Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630583,91.14651773981603,37.254901960784316,1610612763,34,46,2025-11-06T01:55:37Z,2650000,False,-64.0,31.0,1,right,MISS S. Aldama 7' driving floating Shot,[1630583],1610612763.0,MEM,driving floating,,,Aldama,S. Aldama,,,,,In The Paint (Non-RA),0-8 Center,7.07,Missed,,,,,,,,,,,,,,,,,,
268,PT06M18.00S,2025-11-06T01:55:35.0Z,2,REGULAR,rebound,defensive,[],1629006,,,1610612745,34,46,2025-11-06T01:55:37Z,2660000,False,,,0,,J. Okogie REBOUND (Off:0 Def:1),[1629006],1610612745.0,HOU,,,,Okogie,J. Okogie,,,,,In The Paint (Non-RA),0-8 Center,,,267.0,,,,,1.0,1.0,0.0,,,,,,,,,,
269,PT05M59.00S,2025-11-06T01:55:54.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629006,8.623521681997373,45.09803921568628,1610612745,34,46,2025-11-06T01:55:58Z,2670000,False,25.0,29.0,1,left,MISS J. Okogie Layup - blocked,"[1629006, 1629111]",1610612745.0,HOU,,,,Okogie,J. Okogie,,,,,Restricted Area,0-8 Center,3.77,Missed,,,,,,,,,,,,Landale,1629111.0,,,,,
270,PT05M59.00S,2025-11-06T01:55:54.4Z,2,REGULAR,block,,[],1629111,,,1610612745,34,46,2025-11-06T01:55:56Z,2680000,False,,,0,,J. Landale BLOCK (1 BLK),[1629111],1610612763.0,MEM,,,,Landale,J. Landale,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
271,PT05M57.00S,2025-11-06T01:55:56.4Z,2,REGULAR,rebound,offensive,[],1629006,,,1610612745,34,46,2025-11-06T01:55:58Z,2690000,False,,,0,,J. Okogie REBOUND (Off:1 Def:1),[1629006],1610612745.0,HOU,,,,Okogie,J. Okogie,,,,,Restricted Area,0-8 Center,,,269.0,,,,,2.0,1.0,1.0,,,,,,,,,,
273,PT05M51.00S,2025-11-06T01:56:24.6Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1641708,9.149145860709593,40.44117647058824,1610612745,34,48,2025-11-06T01:56:30Z,2710000,False,48.0,34.0,1,left,A. Thompson driving floating bank Jump Shot (12 PTS),[1641708],1610612745.0,HOU,driving floating bank,,,Thompson,A. Thompson,,,,,In The Paint (Non-RA),0-8 Center,5.84,Made,,12.0,,,,,,,,,,,,,,,,
274,PT05M40.00S,2025-11-06T01:56:35.0Z,2,REGULAR,turnover,lost ball,[],1642907,,,1610612763,34,48,2025-11-06T01:56:38Z,2720000,False,,,0,,C. Coward lost ball TURNOVER (1 TO),"[1642907, 1641708]",1610612763.0,MEM,,,,Coward,C. Coward,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,1.0,Thompson,1641708.0,,,,,,,
275,PT05M40.00S,2025-11-06T01:56:35.0Z,2,REGULAR,steal,,[],1641708,,,1610612745,34,48,2025-11-06T01:56:36Z,2730000,False,,,0,,A. Thompson STEAL (2 STL),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
276,PT05M37.00S,2025-11-06T01:56:38.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1641708,8.09789750328515,49.754901960784316,1610612745,34,50,2025-11-06T01:56:43Z,2740000,False,1.0,24.0,1,left,A. Thompson running Layup (14 PTS) (J. Okogie 1 AST),"[1641708, 1629006]",1610612745.0,HOU,running,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,2.36,Made,,14.0,J. Okogie,1629006.0,1.0,,,,,,,,,,,,,
