actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
17,PT10M23.00S,2026-01-10T01:12:22.7Z,1,REGULAR,block,,[],1642382,,,1610612763,3,5,2026-01-10T01:12:25Z,170000,False,,,0,,B. Carlson BLOCK (1 BLK),[1642382],1610612760.0,OKC,,,,Carlson,B. Carlson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
18,PT10M20.00S,2026-01-10T01:12:25.7Z,1,REGULAR,rebound,defensive,[],1631114,,,1610612760,3,5,2026-01-10T01:12:26Z,180000,False,,,0,,J. Williams REBOUND (Off:0 Def:1),[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,16.0,1.0,1.0,0.0,,,,,,,,,,
19,PT10M17.00S,2026-01-10T01:12:29.1Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1642382,68.54467805519053,65.93137254901961,1610612760,3,8,2026-01-10T01:12:33Z,190000,False,80.0,243.0,1,right,B. Carlson 25' 3PT running (3 PTS) (J. Williams 1 AST),"[1642382, 1631114]",1610612760.0,OKC,running,,,Carlson,B. Carlson,,,,,Above the Break 3,24+ Center,25.59,Made,3.0,J. Williams,1631114.0,1.0,,,,,,,,,,,,,,
21,PT09M52.00S,2026-01-10T01:12:53.1Z,1,REGULAR,3pt,Jump Shot,[],1642377,26.363337713534822,80.63725490196079,1610612763,3,8,2026-01-10T01:12:56Z,210000,False,-153.0,195.0,1,left,MISS J. Wells 24' 3PT,[1642377],1610612763.0,MEM,,,,Wells,J. Wells,,,,,Above the Break 3,24+ Left Center,24.82,Missed,,,,,,,,,,,,,,,,,,
22,PT09M50.00S,2026-01-10T01:12:55.1Z,1,REGULAR,rebound,defensive,[],1630598,,,1610612760,3,8,2026-01-10T01:12:56Z,220000,False,,,0,,A. Wiggins REBOUND (Off:0 Def:1),[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,Above the Break 3,24+ Left Center,,,,,,,21.0,1.0,1.0,0.0,,,,,,,,,,
23,PT09M42.00S,2026-01-10T01:13:03.5Z,1,REGULAR,3pt,Jump Shot,[],1629652,91.5407358738502,3.6764705882352944,1610612760,3,8,2026-01-10T01:13:06Z,230000,False,-232.0,27.0,1,right,MISS L. Dort 3PT,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,Left Corner 3,24+ Left,23.32,Missed,,,,,,,,,,,,,,,,,,
24,PT09M39.00S,2026-01-10T01:13:06.5Z,1,REGULAR,rebound,defensive,[],1642907,,,1610612763,3,8,2026-01-10T01:13:06Z,240000,False,,,0,,C. Coward REBOUND (Off:0 Def:1),[1642907],1610612763.0,MEM,,,,Coward,C. Coward,,,,,Left Corner 3,24+ Left,,,,,,,23.0,1.0,1.0,0.0,,,,,,,,,,
25,PT09M31.00S,2026-01-10T01:13:14.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642907,15.456636005256241,49.50980392156863,1610612763,3,8,2026-01-10T01:13:17Z,250000,False,2.0,93.0,1,left,MISS C. Coward 9' pullup Shot,[1642907],1610612763.0,MEM,pullup,,,Coward,C. Coward,,,,,In The Paint (Non-RA),8-16 Center,9.28,Missed,,,,,,,,,,,,,,,,,,
26,PT09M29.00S,2026-01-10T01:13:17.1Z,1,REGULAR,rebound,offensive,[],1629111,,,1610612763,3,8,2026-01-10T01:13:17Z,260000,False,,,0,,J. Landale REBOUND (Off:1 Def:1),[1629111],1610612763.0,MEM,,,,Landale,J. Landale,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,25.0,2.0,1.0,1.0,,,,,,,,,,
27,PT09M27.00S,2026-01-10T01:13:19.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1642907,6.521024967148489,54.166666666666664,1610612763,3,8,2026-01-10T01:13:22Z,270000,False,-21.0,9.0,1,left,MISS C. Coward cutting Layup,[1642907],1610612763.0,MEM,cutting,,,Coward,C. Coward,,,,,Restricted Area,0-8 Center,2.26,Missed,,,,,,,,,,,,,,,,,,
28,PT09M24.00S,2026-01-10T01:13:22.5Z,1,REGULAR,rebound,defensive,[],1629652,,,1610612760,3,8,2026-01-10T01:13:22Z,280000,False,,,0,,L. Dort REBOUND (Off:0 Def:1),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,Restricted Area,0-8 Center,,,,,,,27.0,1.0,1.0,0.0,,,,,,,,,,
29,PT09M18.00S,2026-01-10T01:13:28.4Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1642349,91.5407358738502,46.32352941176471,1610612760,3,8,2026-01-10T01:16:54Z,290000,False,-18.0,27.0,1,right,MISS A. Mitchell running Layup,[1642349],1610612760.0,OKC,running,,,Mitchell,A. Mitchell,,,,,Restricted Area,0-8 Center,3.27,Missed,,,,,,,,,,,,,,,,,,
30,PT09M14.00S,2026-01-10T01:13:32.4Z,1,REGULAR,rebound,offensive,[],1629652,,,1610612760,3,8,2026-01-10T01:13:53Z,300000,False,,,0,,L. Dort REBOUND (Off:1 Def:1),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,Restricted Area,0-8 Center,,,,,,,29.0,2.0,1.0,1.0,,,,,,,,,,
31,PT09M14.00S,2026-01-10T01:13:32.0Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1629652,94.40999984741211,50.0,1610612760,3,8,2026-01-10T01:13:34Z,310000,False,0.0,0.0,1,right,MISS L. Dort putback Layup,[1629652],1610612760.0,OKC,putback,,,Dort,L. Dort,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
32,PT09M14.00S,2026-01-10T01:13:32.0Z,1,REGULAR,rebound,defensive,[],1642285,,,1610612763,3,8,2026-01-10T01:13:34Z,320000,False,,,0,,C. Spencer REBOUND (Off:0 Def:1),[1642285],1610612763.0,MEM,,,,Spencer,C. Spencer,,,,,Restricted Area,0-8 Center,,,,,,,31.0,1.0,1.0,0.0,,,,,,,,,,
33,PT09M11.00S,2026-01-10T01:13:37.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1642907,7.30946123521682,50.245098039215684,1610612763,5,8,2026-01-10T01:13:44Z,330000,False,-1.0,16.0,1,left,C. Coward running finger roll Layup (2 PTS),[1642907],1610612763.0,MEM,running finger roll,,,Coward,C. Coward,,,,,Restricted Area,0-8 Center,1.62,Made,2.0,,,,,,,,,,,,,,,,,
34,PT09M11.00S,2026-01-10T01:13:42.8Z,1,REGULAR,foul,personal,['1freethrow'],1630598,,,1610612763,5,8,2026-01-10T01:14:03Z,340000,False,,,0,,A. Wiggins shooting personal FOUL (1 PF) (Coward 1 FT),"[1630598, 1642907]",1610612760.0,OKC,shooting,,,Wiggins,A. Wiggins,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1830.0,1.0,0.0,Coward,1642907.0,,,
36,PT09M11.00S,2026-01-10T01:14:08.0Z,1,REGULAR,freethrow,1 of 1,['fastbreak'],1642907,,,1610612763,6,8,2026-01-10T01:14:08Z,360000,False,,,0,,C. Coward Free Throw 1 of 1 (3 PTS),[1642907],1610612763.0,MEM,,,,Coward,C. Coward,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
37,PT08M59.00S,2026-01-10T01:14:22.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630598,91.67214191852825,56.372549019607845,1610612760,6,8,2026-01-10T01:14:25Z,370000,False,32.0,26.0,1,right,MISS A. Wiggins driving floating bank Shot,[1630598],1610612760.0,OKC,driving floating bank,,,Wiggins,A. Wiggins,,,,,Restricted Area,0-8 Center,4.1,Missed,,,,,,,,,,,,,,,,,,
38,PT08M57.00S,2026-01-10T01:14:24.3Z,1,REGULAR,rebound,defensive,[],1629111,,,1610612763,6,8,2026-01-10T01:14:25Z,380000,False,,,0,,J. Landale REBOUND (Off:1 Def:2),[1629111],1610612763.0,MEM,,,,Landale,J. Landale,,,,,Restricted Area,0-8 Center,,,,,,,37.0,3.0,2.0,1.0,,,,,,,,,,
39,PT08M53.00S,2026-01-10T01:14:28.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1642377,7.5722733245729295,52.69607843137255,1610612763,8,8,2026-01-10T01:14:31Z,390000,False,-13.0,19.0,1,left,J. Wells running reverse Layup (2 PTS) (C. Spencer 2 AST),"[1642377, 1642285]",1610612763.0,MEM,running reverse,,,Wells,J. Wells,,,,,Restricted Area,0-8 Center,2.31,Made,2.0,C. Spencer,1642285.0,2.0,,,,,,,,,,,,,,
41,PT08M38.00S,2026-01-10T01:14:42.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631114,92.46057818659659,53.18627450980392,1610612760,8,8,2026-01-10T01:14:45Z,410000,False,16.0,18.0,1,right,MISS J. Williams driving reverse Layup - blocked,"[1631114, 1628991]",1610612760.0,OKC,driving reverse,,,Williams,J. Williams,,,,,Restricted Area,0-8 Center,2.43,Missed,,,,,,,,,Jackson Jr.,1628991.0,,,,,,,,
57,PT08M38.00S,2026-01-10T01:14:42.3Z,1,REGULAR,block,,[],1628991,,,1610612760,8,8,2026-01-10T01:16:56Z,415000,False,,,0,,J. Jackson Jr. BLOCK (1 BLK),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
42,PT08M36.00S,2026-01-10T01:14:44.3Z,1,REGULAR,rebound,defensive,[],1628991,,,1610612763,8,8,2026-01-10T01:14:45Z,420000,False,,,0,,J. Jackson Jr. REBOUND (Off:0 Def:1),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Restricted Area,0-8 Center,,,,,,,41.0,1.0,1.0,0.0,,,,,,,,,,
43,PT08M25.00S,2026-01-10T01:14:55.6Z,1,REGULAR,3pt,Jump Shot,[],1642285,13.091327201051248,95.09803921568627,1610612763,8,8,2026-01-10T01:15:00Z,430000,False,-225.0,71.0,1,left,MISS C. Spencer pullup 3PT,[1642285],1610612763.0,MEM,pullup,,,Spencer,C. Spencer,,,,,Left Corner 3,24+ Left,23.63,Missed,,,,,,,,,,,,,,,,,,
44,PT08M24.00S,2026-01-10T01:14:56.6Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612760,8,8,2026-01-10T01:15:00Z,440000,False,,,0,,TEAM defensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,Left Corner 3,24+ Left,,,,,,,43.0,,,,,,,,,,,,,
46,PT08M14.00S,2026-01-10T01:15:15.4Z,1,REGULAR,3pt,Jump Shot,[],1629652,75.50919842312747,88.72549019607843,1610612760,8,8,2026-01-10T01:15:19Z,460000,False,194.0,178.0,1,right,MISS L. Dort 26' 3PT,[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,Above the Break 3,24+ Right Center,26.28,Missed,,,,,,,,,,,,,,,,,,
47,PT08M11.00S,2026-01-10T01:15:18.4Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612763,8,8,2026-01-10T01:15:19Z,470000,False,,,0,,TEAM defensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,46.0,,,,,,,,,,,,,
49,PT07M57.00S,2026-01-10T01:15:44.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642285,13.091327201051248,59.55882352941176,1610612763,8,8,2026-01-10T01:15:48Z,490000,False,-48.0,71.0,1,left,MISS C. Spencer 8' driving floating Shot,[1642285],1610612763.0,MEM,driving floating,,,Spencer,C. Spencer,,,,,In The Paint (Non-RA),8-16 Left,8.53,Missed,,,,,,,,,,,,,,,,,,
50,PT07M53.00S,2026-01-10T01:15:48.3Z,1,REGULAR,rebound,defensive,[],1642349,,,1610612760,8,8,2026-01-10T01:15:48Z,500000,False,,,0,,A. Mitchell REBOUND (Off:0 Def:2),[1642349],1610612760.0,OKC,,,,Mitchell,A. Mitchell,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,49.0,2.0,2.0,0.0,,,,,,,,,,
51,PT07M49.00S,2026-01-10T01:15:54.5Z,1,REGULAR,foul,personal,['2freethrow'],1642377,,,1610612760,8,8,2026-01-10T01:16:12Z,510000,False,,,0,,J. Wells shooting personal FOUL (1 PF) (Williams 2 FT),"[1642377, 1631114]",1610612763.0,MEM,shooting,,,Wells,J. Wells,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,203592.0,1.0,0.0,Williams,1631114.0,,,
53,PT07M49.00S,2026-01-10T01:16:20.7Z,1,REGULAR,freethrow,1 of 2,[],1631114,,,1610612760,8,9,2026-01-10T01:16:20Z,530000,False,,,0,,J. Williams Free Throw 1 of 2 (1 PTS),[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
54,PT07M49.00S,2026-01-10T01:16:21.3Z,1,REGULAR,substitution,out,[],1628991,,,1610612760,8,9,2026-01-10T01:16:27Z,540000,False,,,0,,SUB out: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
55,PT07M49.00S,2026-01-10T01:16:21.3Z,1,REGULAR,substitution,in,[],1630583,,,1610612760,8,9,2026-01-10T01:16:27Z,550000,False,,,0,,SUB in: S. Aldama,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,,,,,,,,,,,,,,,,,,,
56,PT07M49.00S,2026-01-10T01:16:39.5Z,1,REGULAR,freethrow,2 of 2,[],1631114,,,1610612760,8,10,2026-01-10T01:16:39Z,560000,False,,,0,,J. Williams Free Throw 2 of 2 (2 PTS),[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
58,PT07M34.00S,2026-01-10T01:16:57.0Z,1,REGULAR,3pt,Jump Shot,[],1629111,32.013797634691194,55.88235294117647,1610612763,11,10,2026-01-10T01:17:00Z,570000,False,-29.0,248.0,1,left,J. Landale 25' 3PT  (3 PTS) (C. Spencer 3 AST),"[1629111, 1642285]",1610612763.0,MEM,,,,Landale,J. Landale,,,,,Above the Break 3,24+ Center,25.01,Made,3.0,C. Spencer,1642285.0,3.0,,,,,,,,,,,,,,
60,PT07M19.00S,2026-01-10T01:17:11.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642349,84.57621550591328,51.9607843137255,1610612760,11,12,2026-01-10T01:17:15Z,590000,False,10.0,92.0,1,right,A. Mitchell 9' pullup Jump Shot (4 PTS),[1642349],1610612760.0,OKC,pullup,,,Mitchell,A. Mitchell,,,,,In The Paint (Non-RA),8-16 Center,9.3,Made,4.0,,,,,,,,,,,,,,,,,
62,PT07M16.00S,2026-01-10T01:17:26.2Z,1,REGULAR,substitution,out,[],1631114,,,1610612763,11,12,2026-01-10T01:17:33Z,610000,False,,,0,,SUB out: J. Williams,[1631114],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
63,PT07M16.00S,2026-01-10T01:17:26.2Z,1,REGULAR,substitution,in,[],1630198,,,1610612763,11,12,2026-01-10T01:17:33Z,620000,False,,,0,,SUB in: I. Joe,[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,,,,,,,,,,,,,,,,,,,,,,
64,PT07M06.00S,2026-01-10T01:17:44.6Z,1,REGULAR,2pt,Jump Shot,[],1642377,5.601182654402102,90.93137254901961,1610612763,11,12,2026-01-10T01:17:49Z,630000,False,-205.0,0.0,1,left,MISS J. Wells 20' Jump Shot,[1642377],1610612763.0,MEM,,,,Wells,J. Wells,,,,,Mid-Range,16-24 Left,20.47,Missed,,,,,,,,,,,,,,,,,,
65,PT07M04.00S,2026-01-10T01:17:47.1Z,1,REGULAR,rebound,offensive,[],1629111,,,1610612763,11,12,2026-01-10T01:17:47Z,640000,False,,,0,,J. Landale REBOUND (Off:2 Def:2),[1629111],1610612763.0,MEM,,,,Landale,J. Landale,,,,,Mid-Range,16-24 Left,,,,,,,64.0,4.0,2.0,2.0,,,,,,,,,,
66,PT07M04.00S,2026-01-10T01:17:49.1Z,1,REGULAR,foul,personal,['2freethrow'],1630198,,,1610612763,11,12,2026-01-10T01:18:06Z,650000,False,,,0,,I. Joe shooting personal FOUL (1 PF) (Landale 2 FT),"[1630198, 1629111]",1610612760.0,OKC,shooting,,,Joe,I. Joe,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,203592.0,1.0,0.0,Landale,1629111.0,,,
68,PT07M04.00S,2026-01-10T01:18:10.8Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],1629111,,,1610612763,12,12,2026-01-10T01:18:10Z,670000,False,,,0,,J. Landale Free Throw 1 of 2 (4 PTS),[1629111],1610612763.0,MEM,,,,Landale,J. Landale,,,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
69,PT07M04.00S,2026-01-10T01:18:11.3Z,1,REGULAR,substitution,out,[],1642907,,,1610612763,12,12,2026-01-10T01:18:25Z,680000,False,,,0,,SUB out: C. Coward,[1642907],1610612763.0,MEM,,,,Coward,C. Coward,,,,,,,,,,,,,,,,,,,,,,,,,,
70,PT07M04.00S,2026-01-10T01:18:11.3Z,1,REGULAR,substitution,out,[],1642285,,,1610612763,12,12,2026-01-10T01:18:25Z,690000,False,,,0,,SUB out: C. Spencer,[1642285],1610612763.0,MEM,,,,Spencer,C. Spencer,,,,,,,,,,,,,,,,,,,,,,,,,,
71,PT07M04.00S,2026-01-10T01:18:11.3Z,1,REGULAR,substitution,in,[],203484,,,1610612763,12,12,2026-01-10T01:18:25Z,700000,False,,,0,,SUB in: K. Caldwell-Pope,[203484],1610612763.0,MEM,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,,,
72,PT07M04.00S,2026-01-10T01:18:11.3Z,1,REGULAR,substitution,in,[],1631246,,,1610612763,12,12,2026-01-10T01:18:25Z,710000,False,,,0,,SUB in: V. Williams Jr.,[1631246],1610612763.0,MEM,,,,Williams Jr.,V. Williams Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
73,PT07M04.00S,2026-01-10T01:18:31.9Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],1629111,,,1610612763,13,12,2026-01-10T01:18:31Z,720000,False,,,0,,J. Landale Free Throw 2 of 2 (5 PTS),[1629111],1610612763.0,MEM,,,,Landale,J. Landale,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
74,PT06M54.00S,2026-01-10T01:18:43.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642382,92.72339027595268,54.166666666666664,1610612760,13,14,2026-01-10T01:18:46Z,730000,False,21.0,16.0,1,right,B. Carlson driving floating bank Jump Shot (5 PTS) (A. Mitchell 1 AST),"[1642382, 1642349]",1610612760.0,OKC,driving floating bank,,,Carlson,B. Carlson,,,,,Restricted Area,0-8 Center,2.62,Made,5.0,A. Mitchell,1642349.0,1.0,,,,,,,,,,,,,,
76,PT06M41.00S,2026-01-10T01:18:56.6Z,1,REGULAR,3pt,Jump Shot,[],1631246,30.699737187910642,32.1078431372549,1610612763,16,14,2026-01-10T01:19:00Z,750000,False,89.0,236.0,1,left,V. Williams Jr. 25' 3PT  (3 PTS) (J. Wells 1 AST),"[1631246, 1642377]",1610612763.0,MEM,,,,Williams Jr.,V. Williams Jr.,,,,,Above the Break 3,24+ Right Center,25.25,Made,3.0,J. Wells,1642377.0,1.0,,,,,,,,,,,,,,
78,PT06M38.00S,2026-01-10T01:19:05.2Z,1,REGULAR,violation,delay-of-game,['team'],0,,,1610612760,16,14,2026-01-10T01:19:08Z,770000,False,,,0,,TEAM delay-of-game VIOLATION,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,1830.0,,,,,,,
79,PT06M27.00S,2026-01-10T01:19:19.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642349,89.70105124835742,45.34313725490196,1610612760,16,14,2026-01-10T01:33:49Z,780000,False,-23.0,44.0,1,right,MISS A. Mitchell driving floating Shot,[1642349],1610612760.0,OKC,driving floating,,,Mitchell,A. Mitchell,,,,,In The Paint (Non-RA),0-8 Center,5.01,Missed,,,,,,,,,,,,,,,,,,
80,PT06M24.00S,2026-01-10T01:19:22.8Z,1,REGULAR,rebound,defensive,[],1631246,,,1610612763,16,14,2026-01-10T01:19:22Z,790000,False,,,0,,V. Williams Jr. REBOUND (Off:0 Def:1),[1631246],1610612763.0,MEM,,,,Williams Jr.,V. Williams Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,79.0,1.0,1.0,0.0,,,,,,,,,,
81,PT06M19.00S,2026-01-10T01:19:27.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629111,6.521024967148489,44.6078431372549,1610612763,18,14,2026-01-10T01:19:31Z,800000,False,27.0,9.0,1,left,J. Landale running Layup (7 PTS) (S. Aldama 1 AST),"[1629111, 1630583]",1610612763.0,MEM,running,,,Landale,J. Landale,,,,,Restricted Area,0-8 Center,2.84,Made,7.0,S. Aldama,1630583.0,1.0,,,,,,,,,,,,,,
83,PT06M07.00S,2026-01-10T01:19:39.0Z,1,REGULAR,3pt,Jump Shot,[],1642382,72.88107752956637,19.607843137254903,1610612760,18,14,2026-01-10T01:19:42Z,820000,False,-152.0,202.0,1,right,MISS B. Carlson 25' 3PT,[1642382],1610612760.0,OKC,,,,Carlson,B. Carlson,,,,,Above the Break 3,24+ Left Center,25.31,Missed,,,,,,,,,,,,,,,,,,
84,PT06M04.00S,2026-01-10T01:19:42.0Z,1,REGULAR,rebound,defensive,[],1630583,,,1610612763,18,14,2026-01-10T01:19:42Z,830000,False,,,0,,S. Aldama REBOUND (Off:0 Def:1),[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,Above the Break 3,24+ Left Center,,,,,,,83.0,1.0,1.0,0.0,,,,,,,,,,
