actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
15,PT11M08.00S,2025-11-25T01:11:27.6Z,1,REGULAR,foul,offensive,[],1631212,,,1610612743,0,0,2025-11-25T01:11:32Z,150000,False,,,0,,P. Watson offensive FOUL (1 PF),"[1631212, 1628991]",1610612743.0,DEN,,,,Watson,P. Watson,,,,,Mid-Range,16-24 Right,,,,,,,,,,1627541.0,1.0,0.0,Jackson Jr.,1628991.0,,,,,,
17,PT11M08.00S,2025-11-25T01:11:27.6Z,1,REGULAR,turnover,offensive foul,[],1631212,,,1610612743,0,0,2025-11-25T01:11:27Z,170000,False,,,0,,P. Watson offensive foul TURNOVER (1 TO),[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,Mid-Range,16-24 Right,,,,,,,1.0,,,1627541.0,,,,,,,,,,
18,PT10M55.00S,2025-11-25T01:11:56.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1641744,6.783837056504599,52.94117647058824,1610612763,2,0,2025-11-25T01:12:03Z,180000,False,-15.0,11.0,1,left,Z. Edey driving Layup (2 PTS) (J. Jackson Jr. 1 AST),"[1641744, 1628991]",1610612763.0,MEM,driving,,,Edey,Z. Edey,,,,,Restricted Area,0-8 Center,1.85,Made,,,,,,,,,,,,,2.0,J. Jackson Jr.,1628991.0,1.0,,
20,PT10M39.00S,2025-11-25T01:12:11.8Z,1,REGULAR,3pt,Jump Shot,[],1642461,71.96123521681997,19.607843137254903,1610612743,2,0,2025-11-25T01:12:15Z,200000,False,-152.0,211.0,1,right,MISS S. Jones 26' 3PT,[1642461],1610612743.0,DEN,,,,Jones,S. Jones,,,,,Above the Break 3,24+ Left Center,26.01,Missed,,,,,,,,,,,,,,,,,,
21,PT10M36.00S,2025-11-25T01:12:14.8Z,1,REGULAR,rebound,defensive,[],1641744,,,1610612763,2,0,2025-11-25T01:12:15Z,210000,False,,,0,,Z. Edey REBOUND (Off:0 Def:1),[1641744],1610612763.0,MEM,,,,Edey,Z. Edey,,,,,Above the Break 3,24+ Left Center,,,20.0,1.0,1.0,0.0,,,,,,,,,,,,,,
22,PT10M24.00S,2025-11-25T01:12:27.0Z,1,REGULAR,3pt,Jump Shot,[],1628991,29.911300919842315,33.088235294117645,1610612763,2,0,2025-11-25T01:12:29Z,220000,False,85.0,229.0,1,left,MISS J. Jackson Jr. 24' 3PT,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Above the Break 3,24+ Right Center,24.38,Missed,,,,,,,,,,,,,,,,,,
23,PT10M21.00S,2025-11-25T01:12:30.0Z,1,REGULAR,rebound,defensive,[],1627750,,,1610612743,2,0,2025-11-25T01:12:29Z,230000,False,,,0,,J. Murray REBOUND (Off:0 Def:1),[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,Above the Break 3,24+ Right Center,,,22.0,1.0,1.0,0.0,,,,,,,,,,,,,,
24,PT10M12.00S,2025-11-25T01:12:38.4Z,1,REGULAR,3pt,Jump Shot,[],1631212,93.24901445466492,5.147058823529411,1610612743,2,0,2025-11-25T01:12:42Z,240000,False,-224.0,11.0,1,right,MISS P. Watson 3PT,[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,Left Corner 3,24+ Left,22.46,Missed,,,,,,,,,,,,,,,,,,
25,PT10M09.00S,2025-11-25T01:12:41.4Z,1,REGULAR,rebound,defensive,[],1642377,,,1610612763,2,0,2025-11-25T01:12:42Z,250000,False,,,0,,J. Wells REBOUND (Off:0 Def:1),[1642377],1610612763.0,MEM,,,,Wells,J. Wells,,,,,Left Corner 3,24+ Left,,,24.0,1.0,1.0,0.0,,,,,,,,,,,,,,
26,PT09M53.00S,2025-11-25T01:12:57.9Z,1,REGULAR,3pt,Jump Shot,[],1642377,25.706307490144546,79.65686274509804,1610612763,2,0,2025-11-25T01:13:02Z,260000,False,-148.0,189.0,1,left,MISS J. Wells 24' 3PT,[1642377],1610612763.0,MEM,,,,Wells,J. Wells,,,,,Above the Break 3,24+ Left Center,24.03,Missed,,,,,,,,,,,,,,,,,,
27,PT09M49.00S,2025-11-25T01:13:01.9Z,1,REGULAR,rebound,defensive,[],1629661,,,1610612743,2,0,2025-11-25T01:13:02Z,270000,False,,,0,,C. Johnson REBOUND (Off:1 Def:1),[1629661],1610612743.0,DEN,,,,Johnson,C. Johnson,,,,,Above the Break 3,24+ Left Center,,,26.0,2.0,1.0,1.0,,,,,,,,,,,,,,
28,PT09M46.00S,2025-11-25T01:13:05.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629661,92.46057818659659,50.0,1610612743,2,0,2025-11-25T01:13:11Z,280000,False,0.0,18.0,1,right,MISS C. Johnson running Layup - blocked,"[1629661, 1631246]",1610612743.0,DEN,running,,,Johnson,C. Johnson,,,,,Restricted Area,0-8 Center,1.84,Missed,,,,,,,,,,,,,,,,,Williams Jr.,1631246.0
29,PT09M46.00S,2025-11-25T01:13:05.6Z,1,REGULAR,block,,[],1631246,,,1610612743,2,0,2025-11-25T01:13:08Z,290000,False,,,0,,V. Williams Jr. BLOCK (1 BLK),[1631246],1610612763.0,MEM,,,,Williams Jr.,V. Williams Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
30,PT09M42.00S,2025-11-25T01:13:09.6Z,1,REGULAR,rebound,defensive,[],1642907,,,1610612763,2,0,2025-11-25T01:13:11Z,300000,False,,,0,,C. Coward REBOUND (Off:0 Def:1),[1642907],1610612763.0,MEM,,,,Coward,C. Coward,,,,,Restricted Area,0-8 Center,,,28.0,1.0,1.0,0.0,,,,,,,,,,,,,,
31,PT09M38.00S,2025-11-25T01:13:13.6Z,1,REGULAR,3pt,Jump Shot,[],1628991,32.013797634691194,49.50980392156863,1610612763,2,0,2025-11-25T01:13:17Z,310000,False,2.0,248.0,1,left,MISS J. Jackson Jr. 24' 3PT,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Above the Break 3,24+ Center,24.84,Missed,,,,,,,,,,,,,,,,,,
32,PT09M34.00S,2025-11-25T01:13:17.0Z,1,REGULAR,rebound,offensive,[],1642377,,,1610612763,2,0,2025-11-25T01:13:17Z,320000,False,,,0,,J. Wells REBOUND (Off:1 Def:1),[1642377],1610612763.0,MEM,,,,Wells,J. Wells,,,,,Above the Break 3,24+ Center,,,31.0,2.0,1.0,1.0,,,,,,,,,,,,,,
33,PT09M23.00S,2025-11-25T01:13:27.8Z,1,REGULAR,turnover,lost ball,[],1628991,,,1610612763,2,0,2025-11-25T01:13:32Z,330000,False,,,0,,J. Jackson Jr. lost ball TURNOVER (1 TO),"[1628991, 1629661]",1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,1.0,Johnson,1629661.0,,,,,,,,,,,
34,PT09M23.00S,2025-11-25T01:13:27.8Z,1,REGULAR,steal,,[],1629661,,,1610612743,2,0,2025-11-25T01:25:17Z,340000,False,,,0,,C. Johnson STEAL (1 STL),[1629661],1610612743.0,DEN,,,,Johnson,C. Johnson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
35,PT09M20.00S,2025-11-25T01:13:31.7Z,1,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1629661,93.51182654402102,51.225490196078425,1610612743,2,2,2025-11-25T01:14:12Z,350000,False,6.0,8.0,1,right,C. Johnson running DUNK (2 PTS) (J. Murray 1 AST),"[1629661, 1627750]",1610612743.0,DEN,running,,,Johnson,C. Johnson,,,,,Restricted Area,0-8 Center,1.05,Made,,,,,,,,,,,,,2.0,J. Murray,1627750.0,1.0,,
37,PT09M09.00S,2025-11-25T01:13:46.8Z,1,REGULAR,foul,personal,[],203999,,,1610612763,2,2,2025-11-25T01:13:49Z,370000,False,,,0,,N. Jokić personal FOUL (1 PF),"[203999, 1641744]",1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,1146.0,1.0,0.0,Edey,1641744.0,,,,,,
39,PT08M59.00S,2025-11-25T01:14:11.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631246,7.703679369250986,53.18627450980392,1610612763,2,2,2025-11-25T01:14:15Z,390000,False,-16.0,20.0,1,left,MISS V. Williams Jr. pullup Shot,[1631246],1610612763.0,MEM,pullup,,,Williams Jr.,V. Williams Jr.,,,,,Restricted Area,0-8 Center,2.55,Missed,,,,,,,,,,,,,,,,,,
40,PT08M59.00S,2025-11-25T01:14:11.6Z,1,REGULAR,rebound,defensive,[],203999,,,1610612743,2,2,2025-11-25T01:14:29Z,400000,False,,,0,,N. Jokić REBOUND (Off:0 Def:1),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,Restricted Area,0-8 Center,,,39.0,1.0,1.0,0.0,,,,,,,,,,,,,,
42,PT08M59.00S,2025-11-25T01:14:20.2Z,1,REGULAR,foul,personal,[],1631246,,,1610612743,2,2,2025-11-25T01:14:31Z,420000,False,,,0,,V. Williams Jr. personal FOUL (1 PF),"[1631246, 203999]",1610612763.0,MEM,,,,Williams Jr.,V. Williams Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,1628172.0,1.0,0.0,Jokić,203999.0,,,,,,
44,PT08M47.00S,2025-11-25T01:14:40.9Z,1,REGULAR,2pt,Jump Shot,[],203999,86.67871222076215,83.82352941176471,1610612743,2,2,2025-11-25T01:14:44Z,440000,False,169.0,73.0,1,right,MISS N. Jokić 18' Jump Shot,[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,Mid-Range,16-24 Right,18.41,Missed,,,,,,,,,,,,,,,,,,
45,PT08M44.00S,2025-11-25T01:14:43.9Z,1,REGULAR,rebound,defensive,[],1628991,,,1610612763,2,2,2025-11-25T01:14:44Z,450000,False,,,0,,J. Jackson Jr. REBOUND (Off:0 Def:2),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Mid-Range,16-24 Right,,,44.0,2.0,2.0,0.0,,,,,,,,,,,,,,
46,PT08M34.00S,2025-11-25T01:14:56.5Z,1,REGULAR,foul,personal,['2freethrow'],1642461,,,1610612763,2,2,2025-11-25T01:15:05Z,460000,False,,,0,,S. Jones shooting personal FOUL (1 PF) (Wells 2 FT),"[1642461, 1642377]",1610612743.0,DEN,shooting,,,Jones,S. Jones,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,1627541.0,1.0,0.0,Wells,1642377.0,,,,,,
48,PT08M34.00S,2025-11-25T01:15:17.0Z,1,REGULAR,freethrow,1 of 2,[],1642377,,,1610612763,2,2,2025-11-25T01:15:17Z,480000,False,,,0,,MISS J. Wells Free Throw 1 of 2,[1642377],1610612763.0,MEM,,,,Wells,J. Wells,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
49,PT08M34.00S,2025-11-25T01:15:17.0Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612763,2,2,2025-11-25T01:15:17Z,490000,False,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,,,48.0,,,,,,,,,,,,,,,,,
50,PT08M34.00S,2025-11-25T01:15:29.9Z,1,REGULAR,freethrow,2 of 2,[],1642377,,,1610612763,3,2,2025-11-25T01:15:29Z,500000,False,,,0,,J. Wells Free Throw 2 of 2 (1 PTS),[1642377],1610612763.0,MEM,,,,Wells,J. Wells,,,,,,,,Made,,,,,,,,,,,,,1.0,,,,,
51,PT08M22.00S,2025-11-25T01:15:43.5Z,1,REGULAR,2pt,Jump Shot,[],1627750,81.15965834428384,31.127450980392158,1610612743,3,4,2025-11-25T01:15:51Z,510000,False,-94.0,125.0,1,right,J. Murray 15' step back Jump Shot (2 PTS),[1627750],1610612743.0,DEN,step back,,,Murray,J. Murray,,,,,Mid-Range,8-16 Left,15.63,Made,,,,,,,,,,,,,2.0,,,,,
52,PT08M11.00S,2025-11-25T01:15:57.1Z,1,REGULAR,foul,offensive,[],1628991,,,1610612763,3,4,2025-11-25T01:16:01Z,520000,False,,,0,,J. Jackson Jr. offensive FOUL (1 PF),"[1628991, 1631212]",1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,1628172.0,1.0,0.0,Watson,1631212.0,,,,,,
54,PT08M11.00S,2025-11-25T01:15:57.1Z,1,REGULAR,turnover,offensive foul,[],1628991,,,1610612763,3,4,2025-11-25T01:15:57Z,540000,False,,,0,,J. Jackson Jr. offensive foul TURNOVER (2 TO),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Above the Break 3,24+ Right Center,,,,,,,2.0,,,1628172.0,,,,,,,,,,
55,PT07M54.00S,2025-11-25T01:16:22.2Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1627750,83.39356110381078,59.068627450980394,1610612743,3,4,2025-11-25T01:16:26Z,550000,False,45.0,104.0,1,right,MISS J. Murray 11' pullup Shot,[1627750],1610612743.0,DEN,pullup,,,Murray,J. Murray,,,,,In The Paint (Non-RA),8-16 Center,11.31,Missed,,,,,,,,,,,,,,,,,,
56,PT07M51.00S,2025-11-25T01:16:25.2Z,1,REGULAR,rebound,defensive,[],1642907,,,1610612763,3,4,2025-11-25T01:16:26Z,560000,False,,,0,,C. Coward REBOUND (Off:0 Def:2),[1642907],1610612763.0,MEM,,,,Coward,C. Coward,,,,,In The Paint (Non-RA),8-16 Center,,,55.0,2.0,2.0,0.0,,,,,,,,,,,,,,
57,PT07M42.00S,2025-11-25T01:16:33.9Z,1,REGULAR,3pt,Jump Shot,[],1642377,23.209592641261498,86.76470588235294,1610612763,6,4,2025-11-25T01:16:37Z,570000,False,-184.0,166.0,1,left,J. Wells 24' 3PT  (4 PTS) (V. Williams Jr. 1 AST),"[1642377, 1631246]",1610612763.0,MEM,,,,Wells,J. Wells,,,,,Above the Break 3,24+ Left Center,24.75,Made,,,,,,,,,,,,,4.0,V. Williams Jr.,1631246.0,1.0,,
59,PT07M29.00S,2025-11-25T01:16:47.2Z,1,REGULAR,3pt,Jump Shot,[],203999,74.98357424441524,16.911764705882355,1610612743,6,7,2025-11-25T01:16:57Z,590000,False,-165.0,183.0,1,right,N. Jokić 24' 3PT  (3 PTS),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,Above the Break 3,24+ Left Center,24.64,Made,,,,,,,,,,,,,3.0,,,,,
61,PT07M21.00S,2025-11-25T01:16:56.7Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628991,8.09789750328515,52.450980392156865,1610612763,6,7,2025-11-25T01:17:01Z,610000,False,-12.0,24.0,1,left,MISS J. Jackson Jr. driving floating Shot,[1628991],1610612763.0,MEM,driving floating,,,Jackson Jr.,J. Jackson Jr.,,,,,Restricted Area,0-8 Center,2.66,Missed,,,,,,,,,,,,,,,,,,
62,PT07M21.00S,2025-11-25T01:16:56.7Z,1,REGULAR,rebound,defensive,[],203999,,,1610612743,6,7,2025-11-25T01:17:01Z,620000,False,,,0,,N. Jokić REBOUND (Off:0 Def:2),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,Restricted Area,0-8 Center,,,61.0,2.0,2.0,0.0,,,,,,,,,,,,,,
63,PT07M21.00S,2025-11-25T01:17:03.0Z,1,REGULAR,foul,personal,[],1641744,,,1610612743,6,7,2025-11-25T01:17:06Z,630000,False,,,0,,Z. Edey personal FOUL (1 PF),"[1641744, 203999]",1610612763.0,MEM,,,,Edey,Z. Edey,,,,,Restricted Area,0-8 Center,,,,,,,,,,1627541.0,1.0,0.0,Jokić,203999.0,,,,,,
65,PT07M21.00S,2025-11-25T01:17:07.4Z,1,REGULAR,substitution,out,[],1628991,,,1610612743,6,7,2025-11-25T01:17:11Z,650000,False,,,0,,SUB out: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
66,PT07M21.00S,2025-11-25T01:17:07.4Z,1,REGULAR,substitution,in,[],1630583,,,1610612743,6,7,2025-11-25T01:17:11Z,660000,False,,,0,,SUB in: S. Aldama,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,,,,,,,,,,,,,,,,,,,
67,PT07M12.00S,2025-11-25T01:17:24.0Z,1,REGULAR,turnover,bad pass,[],203999,,,1610612743,6,7,2025-11-25T01:17:31Z,670000,False,,,0,,N. Jokić bad pass TURNOVER (1 TO),"[203999, 1631246]",1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,1.0,Williams Jr.,1631246.0,,,,,,,,,,,
68,PT07M12.00S,2025-11-25T01:17:24.0Z,1,REGULAR,steal,,[],1631246,,,1610612763,6,7,2025-11-25T01:17:26Z,680000,False,,,0,,V. Williams Jr. STEAL (1 STL),[1631246],1610612763.0,MEM,,,,Williams Jr.,V. Williams Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
69,PT07M07.00S,2025-11-25T01:17:28.7Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1642377,24.655059132720105,82.84313725490196,1610612763,9,7,2025-11-25T01:17:33Z,690000,False,-164.0,179.0,1,left,J. Wells 24' 3PT running (7 PTS) (V. Williams Jr. 2 AST),"[1642377, 1631246]",1610612763.0,MEM,running,,,Wells,J. Wells,,,,,Above the Break 3,24+ Left Center,24.31,Made,,,,,,,,,,,,,7.0,V. Williams Jr.,1631246.0,2.0,,
71,PT06M48.00S,2025-11-25T01:17:47.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631212,93.51182654402102,48.03921568627451,1610612743,9,7,2025-11-25T01:17:51Z,710000,False,-10.0,8.0,1,right,MISS P. Watson Layup,[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,Restricted Area,0-8 Center,1.3,Missed,,,,,,,,,,,,,,,,,,
72,PT06M47.00S,2025-11-25T01:17:48.6Z,1,REGULAR,rebound,offensive,[],1631212,,,1610612743,9,7,2025-11-25T01:17:51Z,720000,False,,,0,,P. Watson REBOUND (Off:1 Def:0),[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,Restricted Area,0-8 Center,,,71.0,1.0,0.0,1.0,,,,,,,,,,,,,,
73,PT06M46.00S,2025-11-25T01:17:50.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631212,92.19776609724047,43.627450980392155,1610612743,9,7,2025-11-25T01:17:55Z,730000,False,-32.0,21.0,1,right,MISS P. Watson putback Layup - blocked,"[1631212, 1630583]",1610612743.0,DEN,putback,,,Watson,P. Watson,,,,,Restricted Area,0-8 Center,3.81,Missed,,,,,,,,,,,,,,,,,Aldama,1630583.0
74,PT06M46.00S,2025-11-25T01:17:50.6Z,1,REGULAR,block,,[],1630583,,,1610612743,9,7,2025-11-25T01:17:52Z,740000,False,,,0,,S. Aldama BLOCK (1 BLK),[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
75,PT06M46.00S,2025-11-25T01:17:50.6Z,1,REGULAR,rebound,offensive,[],1642461,,,1610612743,9,7,2025-11-25T01:17:55Z,750000,False,,,0,,S. Jones REBOUND (Off:2 Def:0),[1642461],1610612743.0,DEN,,,,Jones,S. Jones,,,,,Restricted Area,0-8 Center,,,73.0,2.0,0.0,2.0,,,,,,,,,,,,,,
76,PT06M40.00S,2025-11-25T01:17:56.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631212,92.59198423127464,50.73529411764706,1610612743,9,9,2025-11-25T01:17:59Z,760000,False,4.0,17.0,1,right,P. Watson Layup (2 PTS) (N. Jokić 1 AST),"[1631212, 203999]",1610612743.0,DEN,,,,Watson,P. Watson,,,,,Restricted Area,0-8 Center,1.75,Made,,,,,,,,,,,,,2.0,N. Jokić,203999.0,1.0,,
78,PT06M24.00S,2025-11-25T01:18:12.3Z,1,REGULAR,turnover,bad pass,[],1630583,,,1610612763,9,9,2025-11-25T01:18:14Z,780000,False,,,0,,S. Aldama bad pass TURNOVER (1 TO),"[1630583, 1631212]",1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,Mid-Range,8-16 Left,,,,,,,1.0,Watson,1631212.0,,,,,,,,,,,
79,PT06M24.00S,2025-11-25T01:18:12.3Z,1,REGULAR,steal,,[],1631212,,,1610612743,9,9,2025-11-25T01:18:14Z,790000,False,,,0,,P. Watson STEAL (1 STL),[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
80,PT06M20.00S,2025-11-25T01:18:16.0Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1627750,71.96123521681997,77.94117647058823,1610612743,9,9,2025-11-25T01:18:23Z,800000,False,140.0,211.0,1,right,MISS J. Murray 25' running pullup 3PT,[1627750],1610612743.0,DEN,running pullup,,,Murray,J. Murray,,,,,Above the Break 3,24+ Right Center,25.31,Missed,,,,,,,,,,,,,,,,,,
81,PT06M19.00S,2025-11-25T01:18:17.0Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612763,9,9,2025-11-25T01:18:23Z,810000,False,,,0,,TEAM defensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,Above the Break 3,24+ Right Center,,,80.0,,,,,,,,,,,,,,,,,
82,PT06M19.00S,2025-11-25T01:18:23.2Z,1,REGULAR,foul,personal,[],1629661,,,1610612763,9,9,2025-11-25T01:18:28Z,820000,False,,,0,,C. Johnson loose ball personal FOUL (1 PF),"[1629661, 1631246]",1610612743.0,DEN,loose ball,,,Johnson,C. Johnson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,1627541.0,1.0,0.0,Williams Jr.,1631246.0,,,,,,
84,PT06M19.00S,2025-11-25T01:18:32.4Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612763,9,9,2025-11-25T01:18:32Z,840000,False,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
