actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
15,PT10M26.00S,2026-03-08T01:12:27.9Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],202695,21.23850197109067,32.35294117647059,1610612746,0,2,2026-03-08T01:12:32Z,150000,False,88.0,147.0,1,left,MISS K. Leonard 17' turnaround Shot,[202695],1610612746.0,LAC,turnaround,,,Leonard,K. Leonard,,,,,Mid-Range,16-24 Right Center,17.15,Missed,,,,,,,,,,,,,,,,,,
16,PT10M23.00S,2026-03-08T01:12:30.9Z,1,REGULAR,rebound,defensive,[],1641713,,,1610612763,0,2,2026-03-08T01:12:32Z,160000,False,,,0,,G. Jackson REBOUND (Off:0 Def:1),[1641713],1610612763.0,MEM,,,,Jackson,G. Jackson,,,,,Mid-Range,16-24 Right Center,,,15.0,1.0,1.0,0.0,,,,,,,,,,,,,,
17,PT10M17.00S,2026-03-08T01:12:36.1Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1641713,65.65374507227332,55.392156862745104,1610612763,3,2,2026-03-08T01:12:41Z,170000,False,27.0,270.0,1,right,G. Jackson 27' 3PT running (3 PTS) (S. Pippen Jr. 1 AST),"[1641713, 1630590]",1610612763.0,MEM,running,,,Jackson,G. Jackson,,,,,Above the Break 3,24+ Center,27.17,Made,,,,,3.0,,,S. Pippen Jr.,1630590.0,1.0,,,,,,,,
19,PT09M58.00S,2026-03-08T01:12:54.7Z,1,REGULAR,3pt,Jump Shot,[],1629636,28.203022339027594,75.0,1610612746,3,2,2026-03-08T01:13:00Z,190000,False,-125.0,213.0,1,left,MISS D. Garland 24' pullup 3PT,[1629636],1610612746.0,LAC,pullup,,,Garland,D. Garland,,,,,Above the Break 3,24+ Left Center,24.66,Missed,,,,,,,,,,,,,,,,,,
20,PT09M57.00S,2026-03-08T01:12:55.7Z,1,REGULAR,rebound,defensive,[],1641713,,,1610612763,3,2,2026-03-08T01:13:00Z,200000,False,,,0,,G. Jackson REBOUND (Off:0 Def:2),[1641713],1610612763.0,MEM,,,,Jackson,G. Jackson,,,,,Above the Break 3,24+ Left Center,,,19.0,2.0,2.0,0.0,,,,,,,,,,,,,,
21,PT09M55.00S,2026-03-08T01:12:59.1Z,1,REGULAR,turnover,bad pass,[],1641713,,,1610612763,3,2,2026-03-08T01:13:02Z,210000,False,,,0,,G. Jackson bad pass TURNOVER (1 TO),"[1641713, 1627739]",1610612763.0,MEM,,,,Jackson,G. Jackson,,,,,Above the Break 3,24+ Center,,,,,,,,,1.0,,,,Dunn,1627739.0,,,,,,
22,PT09M55.00S,2026-03-08T01:12:59.1Z,1,REGULAR,steal,,[],1627739,,,1610612746,3,2,2026-03-08T01:13:00Z,220000,False,,,0,,K. Dunn STEAL (1 STL),[1627739],1610612746.0,LAC,,,,Dunn,K. Dunn,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
23,PT09M45.00S,2026-03-08T01:13:08.9Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],202695,10.068988173455978,31.61764705882353,1610612746,3,4,2026-03-08T01:13:14Z,230000,False,92.0,42.0,1,left,K. Leonard 10' pullup Jump Shot (2 PTS),[202695],1610612746.0,LAC,pullup,,,Leonard,K. Leonard,,,,,Mid-Range,8-16 Right,10.11,Made,,,,,2.0,,,,,,,,,,,,,
24,PT09M34.00S,2026-03-08T01:13:19.3Z,1,REGULAR,3pt,Jump Shot,[],1630590,66.04796320630749,58.08823529411765,1610612763,3,4,2026-03-08T01:13:30Z,240000,False,40.0,267.0,1,right,MISS S. Pippen Jr. 26' pullup 3PT,[1630590],1610612763.0,MEM,pullup,,,Pippen Jr.,S. Pippen Jr.,,,,,Above the Break 3,24+ Center,26.96,Missed,,,,,,,,,,,,,,,,,,
25,PT09M30.00S,2026-03-08T01:13:28.5Z,1,REGULAR,rebound,offensive,[],1629660,,,1610612763,3,4,2026-03-08T01:13:28Z,250000,False,,,0,,T. Jerome REBOUND (Off:1 Def:0),[1629660],1610612763.0,MEM,,,,Jerome,T. Jerome,,,,,Above the Break 3,24+ Center,,,24.0,1.0,0.0,1.0,,,,,,,,,,,,,,
27,PT09M28.00S,2026-03-08T01:13:43.3Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1642377,80.1084099868594,8.088235294117647,1610612763,3,4,2026-03-08T01:13:49Z,270000,False,-210.0,134.0,1,right,MISS J. Wells 24' 3PT,[1642377],1610612763.0,MEM,,,,Wells,J. Wells,,,,,Above the Break 3,24+ Left Center,24.9,Missed,,,,,,,,,,,,,,,,,,
28,PT09M23.00S,2026-03-08T01:13:48.3Z,1,REGULAR,rebound,defensive,[],1629636,,,1610612746,3,4,2026-03-08T01:13:49Z,280000,False,,,0,,D. Garland REBOUND (Off:0 Def:1),[1629636],1610612746.0,LAC,,,,Garland,D. Garland,,,,,Above the Break 3,24+ Left Center,,,27.0,1.0,1.0,0.0,,,,,,,,,,,,,,
29,PT09M20.00S,2026-03-08T01:13:50.9Z,1,REGULAR,turnover,bad pass,[],1627739,,,1610612746,3,4,2026-03-08T01:13:53Z,290000,False,,,0,,K. Dunn bad pass TURNOVER (1 TO),"[1627739, 1629660]",1610612746.0,LAC,,,,Dunn,K. Dunn,,,,,Mid-Range,8-16 Right,,,,,,,,,1.0,,,,Jerome,1629660.0,,,,,,
30,PT09M20.00S,2026-03-08T01:13:50.9Z,1,REGULAR,steal,,[],1629660,,,1610612763,3,4,2026-03-08T01:13:52Z,300000,False,,,0,,T. Jerome STEAL (1 STL),[1629660],1610612763.0,MEM,,,,Jerome,T. Jerome,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
31,PT09M16.00S,2026-03-08T01:13:55.2Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1630590,67.88764783180025,70.58823529411765,1610612763,3,4,2026-03-08T01:14:00Z,310000,False,103.0,249.0,1,right,MISS S. Pippen Jr. 26' running 3PT,[1630590],1610612763.0,MEM,running,,,Pippen Jr.,S. Pippen Jr.,,,,,Above the Break 3,24+ Right Center,26.98,Missed,,,,,,,,,,,,,,,,,,
32,PT09M14.00S,2026-03-08T01:13:57.1Z,1,REGULAR,rebound,defensive,[],202695,,,1610612746,3,4,2026-03-08T01:13:57Z,320000,False,,,0,,K. Leonard REBOUND (Off:0 Def:2),[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,Above the Break 3,24+ Right Center,,,31.0,2.0,2.0,0.0,,,,,,,,,,,,,,
33,PT09M10.00S,2026-03-08T01:14:01.9Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1627884,5.732588699080158,48.529411764705884,1610612746,3,6,2026-03-08T01:14:06Z,330000,False,7.0,1.0,1,left,D. Jones Jr. running DUNK (4 PTS) (K. Dunn 1 AST),"[1627884, 1627739]",1610612746.0,LAC,running,,,Jones Jr.,D. Jones Jr.,,,,,Restricted Area,0-8 Center,0.75,Made,,,,,4.0,,,K. Dunn,1627739.0,1.0,,,,,,,,
35,PT08M55.00S,2026-03-08T01:14:16.4Z,1,REGULAR,3pt,Jump Shot,[],1641765,70.90998685939553,21.813725490196077,1610612763,6,6,2026-03-08T01:14:20Z,350000,False,-141.0,221.0,1,right,O. Prosper 26' 3PT  (3 PTS) (T. Jerome 1 AST),"[1641765, 1629660]",1610612763.0,MEM,,,,Prosper,O. Prosper,,,,,Above the Break 3,24+ Left Center,26.2,Made,,,,,3.0,,,T. Jerome,1629660.0,1.0,,,,,,,,
37,PT08M43.00S,2026-03-08T01:14:27.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],202695,7.440867279894875,52.94117647058824,1610612746,6,6,2026-03-08T01:14:31Z,370000,False,-15.0,17.0,1,left,MISS K. Leonard alley-oop Layup,[202695],1610612746.0,LAC,alley-oop,,,Leonard,K. Leonard,,,,,Restricted Area,0-8 Center,2.28,Missed,,,,,,,,,,,,,,,,,,
38,PT08M41.00S,2026-03-08T01:14:30.2Z,1,REGULAR,rebound,offensive,[],202695,,,1610612746,6,6,2026-03-08T01:14:30Z,380000,False,,,0,,K. Leonard REBOUND (Off:1 Def:2),[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,Restricted Area,0-8 Center,,,37.0,3.0,2.0,1.0,,,,,,,,,,,,,,
39,PT08M41.00S,2026-03-08T01:14:32.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",202695,6.783837056504599,45.09803921568628,1610612746,6,8,2026-03-08T01:14:37Z,390000,False,25.0,11.0,1,left,K. Leonard driving reverse Layup (4 PTS),[202695],1610612746.0,LAC,driving reverse,,,Leonard,K. Leonard,,,,,Restricted Area,0-8 Center,2.7,Made,,,,,4.0,,,,,,,,,,,,,
40,PT08M41.00S,2026-03-08T01:14:35.0Z,1,REGULAR,foul,personal,['1freethrow'],1641765,,,1610612746,6,8,2026-03-08T01:14:42Z,400000,False,,,0,,O. Prosper shooting personal FOUL (1 PF) (Leonard 1 FT),"[1641765, 202695]",1610612763.0,MEM,shooting,,,Prosper,O. Prosper,,,,,Restricted Area,0-8 Center,,,,,,,,2534.0,,,,,,,1.0,0.0,Leonard,202695.0,,
42,PT08M41.00S,2026-03-08T01:15:06.4Z,1,REGULAR,freethrow,1 of 1,['2ndchance'],202695,,,1610612746,6,9,2026-03-08T01:15:06Z,420000,False,,,0,,K. Leonard Free Throw 1 of 1 (5 PTS),[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,,,,Made,,,,,5.0,,,,,,,,,,,,,
43,PT08M29.00S,2026-03-08T01:15:21.4Z,1,REGULAR,foul,personal,['2freethrow'],1627884,,,1610612763,6,9,2026-03-08T01:15:27Z,430000,False,,,0,,D. Jones Jr. shooting personal FOUL (1 PF) (Wells 2 FT),"[1627884, 1642377]",1610612746.0,LAC,shooting,,,Jones Jr.,D. Jones Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,2534.0,,,,,,,1.0,0.0,Wells,1642377.0,,
45,PT08M29.00S,2026-03-08T01:15:42.6Z,1,REGULAR,freethrow,1 of 2,[],1642377,,,1610612763,7,9,2026-03-08T01:15:42Z,450000,False,,,0,,J. Wells Free Throw 1 of 2 (1 PTS),[1642377],1610612763.0,MEM,,,,Wells,J. Wells,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
46,PT08M29.00S,2026-03-08T01:15:58.6Z,1,REGULAR,freethrow,2 of 2,[],1642377,,,1610612763,8,9,2026-03-08T01:15:58Z,460000,False,,,0,,J. Wells Free Throw 2 of 2 (2 PTS),[1642377],1610612763.0,MEM,,,,Wells,J. Wells,,,,,,,,Made,,,,,2.0,,,,,,,,,,,,,
47,PT08M22.00S,2026-03-08T01:16:12.8Z,1,REGULAR,turnover,out-of-bounds,[],1629636,,,1610612746,8,9,2026-03-08T01:16:19Z,470000,False,,,0,,D. Garland lost ball out-of-bounds TURNOVER (1 TO),[1629636],1610612746.0,LAC,lost ball,,,Garland,D. Garland,,,,,Above the Break 3,24+ Left Center,,,,,,,,1628953.0,1.0,,,,,,,,,,,
48,PT08M08.00S,2026-03-08T01:16:31.6Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1641713,94.03745072273325,50.245098039215684,1610612763,10,9,2026-03-08T01:16:35Z,480000,False,1.0,4.0,1,right,G. Jackson cutting DUNK (5 PTS) (O. Prosper 1 AST),"[1641713, 1641765]",1610612763.0,MEM,cutting,,,Jackson,G. Jackson,,,,,Restricted Area,0-8 Center,0.37,Made,,,,,5.0,,,O. Prosper,1641765.0,1.0,,,,,,,,
50,PT07M51.00S,2026-03-08T01:16:47.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629636,7.440867279894875,53.18627450980392,1610612746,10,9,2026-03-08T01:16:57Z,500000,False,-16.0,17.0,1,left,MISS D. Garland driving reverse Layup,[1629636],1610612746.0,LAC,driving reverse,,,Garland,D. Garland,,,,,Restricted Area,0-8 Center,2.36,Missed,,,,,,,,,,,,,,,,,,
51,PT07M49.00S,2026-03-08T01:16:49.8Z,1,REGULAR,rebound,defensive,[],1641713,,,1610612763,10,9,2026-03-08T01:16:51Z,510000,False,,,0,,G. Jackson REBOUND (Off:0 Def:3),[1641713],1610612763.0,MEM,,,,Jackson,G. Jackson,,,,,Restricted Area,0-8 Center,,,50.0,3.0,3.0,0.0,,,,,,,,,,,,,,
52,PT07M45.00S,2026-03-08T01:16:53.8Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1641765,93.38042049934296,95.09803921568627,1610612763,13,9,2026-03-08T01:17:02Z,520000,False,225.0,10.0,1,right,O. Prosper 3PT running (6 PTS) (J. Wells 1 AST),"[1641765, 1642377]",1610612763.0,MEM,running,,,Prosper,O. Prosper,,,,,Right Corner 3,24+ Right,22.57,Made,,,,,6.0,,,J. Wells,1642377.0,1.0,,,,,,,,
54,PT07M30.00S,2026-03-08T01:17:08.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629636,10.5946123521682,50.49019607843137,1610612746,13,11,2026-03-08T01:17:16Z,540000,False,-2.0,47.0,1,left,D. Garland driving floating Jump Shot (2 PTS),[1629636],1610612746.0,LAC,driving floating,,,Garland,D. Garland,,,,,In The Paint (Non-RA),0-8 Center,4.72,Made,,,,,2.0,,,,,,,,,,,,,
55,PT07M17.00S,2026-03-08T01:17:21.3Z,1,REGULAR,3pt,Jump Shot,[],1641765,89.96386333771353,95.83333333333334,1610612763,16,11,2026-03-08T01:17:25Z,550000,False,229.0,42.0,1,right,O. Prosper 3PT  (9 PTS) (S. Pippen Jr. 2 AST),"[1641765, 1630590]",1610612763.0,MEM,,,,Prosper,O. Prosper,,,,,Right Corner 3,24+ Right,23.3,Made,,,,,9.0,,,S. Pippen Jr.,1630590.0,2.0,,,,,,,,
57,PT07M01.00S,2026-03-08T01:17:40.2Z,1,REGULAR,2pt,Jump Shot,[],1629636,29.122864651773984,50.0,1610612746,16,13,2026-03-08T01:17:46Z,570000,False,0.0,221.0,1,left,D. Garland 22' pullup Jump Shot (4 PTS),[1629636],1610612746.0,LAC,pullup,,,Garland,D. Garland,,,,,Mid-Range,16-24 Center,22.13,Made,,,,,4.0,,,,,,,,,,,,,
59,PT07M01.00S,2026-03-08T01:18:02.2Z,1,REGULAR,foul,personal,['1freethrow'],1630590,,,1610612746,16,13,2026-03-08T01:19:16Z,590000,False,,,0,,S. Pippen Jr. shooting personal FOUL (1 PF) (Garland 1 FT),"[1630590, 1629636]",1610612763.0,MEM,shooting,,,Pippen Jr.,S. Pippen Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,1628953.0,,,,,,,1.0,0.0,Garland,1629636.0,,
61,PT07M01.00S,2026-03-08T01:18:12.5Z,1,REGULAR,substitution,out,[],1641713,,,1610612746,16,13,2026-03-08T01:18:19Z,610000,False,,,0,,SUB out: G. Jackson,[1641713],1610612763.0,MEM,,,,Jackson,G. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
62,PT07M01.00S,2026-03-08T01:18:12.5Z,1,REGULAR,substitution,in,[],1641707,,,1610612746,16,13,2026-03-08T01:18:19Z,620000,False,,,0,,SUB in: T. Hendricks,[1641707],1610612763.0,MEM,,,,Hendricks,T. Hendricks,,,,,,,,,,,,,,,,,,,,,,,,,,
63,PT07M01.00S,2026-03-08T01:18:22.5Z,1,REGULAR,freethrow,1 of 1,[],1629636,,,1610612746,16,14,2026-03-08T01:18:22Z,630000,False,,,0,,D. Garland Free Throw 1 of 1 (5 PTS),[1629636],1610612746.0,LAC,,,,Garland,D. Garland,,,,,,,,Made,,,,,5.0,,,,,,,,,,,,,
64,PT06M44.00S,2026-03-08T01:18:33.1Z,1,REGULAR,3pt,Jump Shot,[],1629660,66.96780551905388,50.245098039215684,1610612763,19,14,2026-03-08T01:18:37Z,640000,False,1.0,258.0,1,right,T. Jerome 25' 3PT pullup (3 PTS),[1629660],1610612763.0,MEM,pullup,,,Jerome,T. Jerome,,,,,Above the Break 3,24+ Center,25.8,Made,,,,,3.0,,,,,,,,,,,,,
65,PT06M27.00S,2026-03-08T01:18:49.4Z,1,REGULAR,3pt,Jump Shot,[],202695,31.61957950065703,29.411764705882355,1610612746,19,14,2026-03-08T01:18:53Z,650000,False,103.0,245.0,1,left,MISS K. Leonard 26' pullup 3PT,[202695],1610612746.0,LAC,pullup,,,Leonard,K. Leonard,,,,,Above the Break 3,24+ Right Center,26.55,Missed,,,,,,,,,,,,,,,,,,
66,PT06M25.00S,2026-03-08T01:18:51.4Z,1,REGULAR,rebound,defensive,[],1630590,,,1610612763,19,14,2026-03-08T01:18:53Z,660000,False,,,0,,S. Pippen Jr. REBOUND (Off:0 Def:1),[1630590],1610612763.0,MEM,,,,Pippen Jr.,S. Pippen Jr.,,,,,Above the Break 3,24+ Right Center,,,65.0,1.0,1.0,0.0,,,,,,,,,,,,,,
67,PT06M19.00S,2026-03-08T01:19:03.3Z,1,REGULAR,foul,personal,[],1627884,,,1610612763,19,14,2026-03-08T01:19:09Z,670000,False,,,0,,D. Jones Jr. personal FOUL (2 PF),"[1627884, 1642377]",1610612746.0,LAC,,,,Jones Jr.,D. Jones Jr.,,,,,Mid-Range,24+ Right,,,,,,,,1628953.0,,,,,,,2.0,0.0,Wells,1642377.0,,
69,PT06M19.00S,2026-03-08T01:19:10.0Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612763,19,14,2026-03-08T01:19:10Z,690000,False,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,PT06M19.00S,2026-03-08T01:21:09.5Z,1,REGULAR,substitution,out,[],1630590,,,1610612763,19,14,2026-03-08T01:22:07Z,700000,False,,,0,,SUB out: S. Pippen Jr.,[1630590],1610612763.0,MEM,,,,Pippen Jr.,S. Pippen Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
71,PT06M19.00S,2026-03-08T01:21:09.5Z,1,REGULAR,substitution,out,[],1629660,,,1610612763,19,14,2026-03-08T01:22:07Z,710000,False,,,0,,SUB out: T. Jerome,[1629660],1610612763.0,MEM,,,,Jerome,T. Jerome,,,,,,,,,,,,,,,,,,,,,,,,,,
72,PT06M19.00S,2026-03-08T01:21:09.5Z,1,REGULAR,substitution,out,[],1641765,,,1610612763,19,14,2026-03-08T01:22:07Z,720000,False,,,0,,SUB out: O. Prosper,[1641765],1610612763.0,MEM,,,,Prosper,O. Prosper,,,,,,,,,,,,,,,,,,,,,,,,,,
73,PT06M19.00S,2026-03-08T01:21:09.5Z,1,REGULAR,substitution,out,[],1627884,,,1610612763,19,14,2026-03-08T01:22:07Z,730000,False,,,0,,SUB out: D. Jones Jr.,[1627884],1610612746.0,LAC,,,,Jones Jr.,D. Jones Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
74,PT06M19.00S,2026-03-08T01:21:09.5Z,1,REGULAR,substitution,out,[],1629636,,,1610612763,19,14,2026-03-08T01:22:07Z,740000,False,,,0,,SUB out: D. Garland,[1629636],1610612746.0,LAC,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,,,
75,PT06M19.00S,2026-03-08T01:21:09.5Z,1,REGULAR,substitution,in,[],1642383,,,1610612763,19,14,2026-03-08T01:22:07Z,750000,False,,,0,,SUB in: W. Clayton Jr.,[1642383],1610612763.0,MEM,,,,Clayton Jr.,W. Clayton Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
76,PT06M19.00S,2026-03-08T01:21:09.5Z,1,REGULAR,substitution,in,[],1642942,,,1610612763,19,14,2026-03-08T01:22:07Z,760000,False,,,0,,SUB in: J. Mashack,[1642942],1610612763.0,MEM,,,,Mashack,J. Mashack,,,,,,,,,,,,,,,,,,,,,,,,,,
77,PT06M19.00S,2026-03-08T01:21:09.5Z,1,REGULAR,substitution,in,[],1642285,,,1610612763,19,14,2026-03-08T01:22:07Z,770000,False,,,0,,SUB in: C. Spencer,[1642285],1610612763.0,MEM,,,,Spencer,C. Spencer,,,,,,,,,,,,,,,,,,,,,,,,,,
78,PT06M19.00S,2026-03-08T01:21:09.5Z,1,REGULAR,substitution,in,[],1631097,,,1610612763,19,14,2026-03-08T01:22:07Z,780000,False,,,0,,SUB in: B. Mathurin,[1631097],1610612746.0,LAC,,,,Mathurin,B. Mathurin,,,,,,,,,,,,,,,,,,,,,,,,,,
79,PT06M19.00S,2026-03-08T01:21:09.5Z,1,REGULAR,substitution,in,[],1641757,,,1610612763,19,14,2026-03-08T01:22:07Z,790000,False,,,0,,SUB in: J. Miller,[1641757],1610612746.0,LAC,,,,Miller,J. Miller,,,,,,,,,,,,,,,,,,,,,,,,,,
81,PT06M10.00S,2026-03-08T01:22:35.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642285,84.1819973718791,58.333333333333336,1610612763,21,14,2026-03-08T01:22:41Z,810000,False,42.0,96.0,1,right,C. Spencer 10' fadeaway Jump Shot (2 PTS),[1642285],1610612763.0,MEM,fadeaway,,,Spencer,C. Spencer,,,,,In The Paint (Non-RA),8-16 Center,10.48,Made,,,,,2.0,,,,,,,,,,,,,
82,PT05M55.00S,2026-03-08T01:22:49.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1641757,8.09789750328515,56.372549019607845,1610612746,21,16,2026-03-08T01:22:53Z,820000,False,-32.0,24.0,1,left,J. Miller driving Layup (2 PTS),[1641757],1610612746.0,LAC,driving,,,Miller,J. Miller,,,,,Restricted Area,0-8 Center,3.97,Made,,,,,2.0,,,,,,,,,,,,,
83,PT05M39.00S,2026-03-08T01:23:05.2Z,1,REGULAR,2pt,Jump Shot,[],1642383,78.13731931668858,29.901960784313726,1610612763,21,16,2026-03-08T01:23:09Z,830000,False,-100.0,153.0,1,right,MISS W. Clayton Jr. 18' pullup Shot,[1642383],1610612763.0,MEM,pullup,,,Clayton Jr.,W. Clayton Jr.,,,,,Mid-Range,16-24 Left Center,18.31,Missed,,,,,,,,,,,,,,,,,,
