actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
2,PT12M00.00S,2026-02-24T01:10:04.9Z,1,REGULAR,period,start,[],0,,,0,0,0,2026-02-24T01:10:04Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M56.00S,2026-02-24T01:10:07.8Z,1,REGULAR,jumpball,recovered,[],201566,,,1610612758,0,0,2026-02-24T01:10:07Z,40000,False,,,0,,Jump Ball M. Raynaud vs. O. Prosper: Tip to R. Westbrook,"[201566, 1642875, 1641765]",1610612758.0,SAC,startperiod,R. Westbrook,201566.0,Westbrook,R. Westbrook,Raynaud,1642875.0,Prosper,1641765.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M37.00S,2026-02-24T01:10:26.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201942,85.49605781865965,37.00980392156863,1610612758,0,2,2026-02-24T01:10:30Z,70000,False,-65.0,84.0,1,right,D. DeRozan 10' pullup bank Jump Shot (2 PTS) (K. Murray 1 AST),"[201942, 1631099]",1610612758.0,SAC,pullup bank,,,DeRozan,D. DeRozan,,,,,In The Paint (Non-RA),8-16 Left,10.61,Made,2.0,K. Murray,1631099.0,1.0,,,,,,,,,,,,,,
9,PT11M24.00S,2026-02-24T01:10:39.8Z,1,REGULAR,3pt,Jump Shot,[],1641765,28.465834428383708,26.225490196078432,1610612763,0,2,2026-02-24T01:10:44Z,90000,False,119.0,215.0,1,left,MISS O. Prosper 24' 3PT,[1641765],1610612763.0,MEM,,,,Prosper,O. Prosper,,,,,Above the Break 3,24+ Right Center,24.58,Missed,,,,,,,,,,,,,,,,,,
10,PT11M19.00S,2026-02-24T01:10:44.8Z,1,REGULAR,rebound,defensive,[],1630173,,,1610612758,0,2,2026-02-24T01:10:44Z,100000,False,,,0,,P. Achiuwa REBOUND (Off:0 Def:1),[1630173],1610612758.0,SAC,,,,Achiuwa,P. Achiuwa,,,,,Above the Break 3,24+ Right Center,,,,,,,9.0,1.0,1.0,0.0,,,,,,,,,,
11,PT11M09.00S,2026-02-24T01:10:54.5Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1642875,87.20433639947439,48.77450980392157,1610612758,0,4,2026-02-24T01:10:58Z,110000,False,-6.0,68.0,1,right,M. Raynaud 6' Hook (2 PTS) (D. DeRozan 1 AST),"[1642875, 201942]",1610612758.0,SAC,,,,Raynaud,M. Raynaud,,,,,In The Paint (Non-RA),0-8 Center,6.81,Made,2.0,D. DeRozan,201942.0,1.0,,,,,,,,,,,,,,
13,PT10M54.00S,2026-02-24T01:11:10.1Z,1,REGULAR,2pt,Jump Shot,[],1642377,9.806176084099869,29.65686274509804,1610612763,2,4,2026-02-24T01:11:12Z,130000,False,102.0,40.0,1,left,J. Wells 10' pullup Jump Shot (2 PTS) (S. Pippen Jr. 1 AST),"[1642377, 1630590]",1610612763.0,MEM,pullup,,,Wells,J. Wells,,,,,Mid-Range,8-16 Right,10.92,Made,2.0,S. Pippen Jr.,1630590.0,1.0,,,,,,,,,,,,,,
15,PT10M39.00S,2026-02-24T01:11:24.5Z,1,REGULAR,3pt,Jump Shot,[],201566,87.33574244415243,95.58823529411765,1610612758,2,4,2026-02-24T01:11:29Z,150000,False,228.0,67.0,1,right,MISS R. Westbrook 3PT,[201566],1610612758.0,SAC,,,,Westbrook,R. Westbrook,,,,,Right Corner 3,24+ Right,23.74,Missed,,,,,,,,,,,,,,,,,,
16,PT10M35.00S,2026-02-24T01:11:28.5Z,1,REGULAR,rebound,offensive,[],1630173,,,1610612758,2,4,2026-02-24T01:11:29Z,160000,False,,,0,,P. Achiuwa REBOUND (Off:1 Def:1),[1630173],1610612758.0,SAC,,,,Achiuwa,P. Achiuwa,,,,,Right Corner 3,24+ Right,,,,,,,15.0,2.0,1.0,1.0,,,,,,,,,,
17,PT10M34.00S,2026-02-24T01:11:30.4Z,1,REGULAR,turnover,lost ball,[],1630173,,,1610612758,2,4,2026-02-24T01:11:33Z,170000,False,,,0,,P. Achiuwa lost ball TURNOVER (1 TO),"[1630173, 1642285]",1610612758.0,SAC,,,,Achiuwa,P. Achiuwa,,,,,Mid-Range,8-16 Left,,,,,,,,,,,1.0,Spencer,1642285.0,,,,,,,
