actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
33,PT09M49.00S,2025-10-23T00:17:04.5Z,1,REGULAR,foul,offensive,[],1628991,,,1610612763,2,5,2025-10-23T00:17:10Z,330000,False,,,0,,J. Jackson Jr. offensive FOUL (1 PF),"[1628991, 1629673]",1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Mid-Range,8-16 Right,,,,,,,1628487.0,1.0,0.0,Poole,1629673.0,,,,,,,,,
35,PT09M49.00S,2025-10-23T00:17:04.5Z,1,REGULAR,turnover,offensive foul,[],1628991,,,1610612763,2,5,2025-10-23T00:17:04Z,350000,False,,,0,,J. Jackson Jr. offensive foul TURNOVER (2 TO),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Mid-Range,8-16 Right,2.0,,,,,,1628487.0,,,,,,,,,,,,,
36,PT09M38.00S,2025-10-23T00:17:26.2Z,1,REGULAR,foul,personal,[],1642377,,,1610612740,2,5,2025-10-23T00:17:34Z,360000,False,,,0,,J. Wells personal FOUL (1 PF),"[1642377, 1629673]",1610612763.0,MEM,,,,Wells,J. Wells,,,,,Above the Break 3,24+ Right Center,,,,,,,2004.0,1.0,0.0,Poole,1629673.0,,,,,,,,,
38,PT09M31.00S,2025-10-23T00:17:54.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629627,10.726018396846255,55.63725490196079,1610612740,2,5,2025-10-23T00:18:05Z,380000,False,-28.0,48.0,1,left,MISS Z. Williamson driving Layup - blocked,"[1629627, 1629111]",1610612740.0,NOP,driving,,,Williamson,Z. Williamson,,,,,In The Paint (Non-RA),0-8 Center,,,,5.59,Missed,,,,,,,,,,,,,,Landale,1629111.0
39,PT09M31.00S,2025-10-23T00:17:54.0Z,1,REGULAR,block,,[],1629111,,,1610612740,2,5,2025-10-23T00:17:56Z,390000,False,,,0,,J. Landale BLOCK (1 BLK),[1629111],1610612763.0,MEM,,,,Landale,J. Landale,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
40,PT09M31.00S,2025-10-23T00:17:54.0Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612740,2,5,2025-10-23T00:18:05Z,400000,False,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,38.0,,,,,,,,
42,PT09M27.00S,2025-10-23T00:18:22.9Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1629673,34.247700394218136,20.833333333333336,1610612740,2,8,2025-10-23T00:18:26Z,420000,False,146.0,269.0,1,left,J. Poole 30' 3PT  (8 PTS) (Z. Williamson 1 AST),"[1629673, 1629627]",1610612740.0,NOP,,,,Poole,J. Poole,,,,,Above the Break 3,24+ Right Center,,,,30.63,Made,8.0,,,,,,,,,,Z. Williamson,1629627.0,1.0,,
44,PT09M15.00S,2025-10-23T00:18:35.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629630,82.60512483574244,46.32352941176471,1610612763,4,8,2025-10-23T00:18:39Z,440000,False,-18.0,111.0,1,right,J. Morant 11' driving floating Jump Shot (4 PTS),[1629630],1610612763.0,MEM,driving floating,,,Morant,J. Morant,,,,,In The Paint (Non-RA),8-16 Center,,,,11.25,Made,4.0,,,,,,,,,,,,,,
46,PT08M55.00S,2025-10-23T00:19:08.1Z,1,REGULAR,substitution,out,[],203484,,,1610612740,4,8,2025-10-23T00:19:17Z,460000,False,,,0,,SUB out: K. Caldwell-Pope,[203484],1610612763.0,MEM,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,,,
47,PT08M55.00S,2025-10-23T00:19:08.1Z,1,REGULAR,substitution,in,[],1641765,,,1610612740,4,8,2025-10-23T00:19:17Z,470000,False,,,0,,SUB in: O. Prosper,[1641765],1610612763.0,MEM,,,,Prosper,O. Prosper,,,,,,,,,,,,,,,,,,,,,,,,,,
48,PT08M55.00S,2025-10-23T00:19:08.1Z,1,REGULAR,substitution,out,[],1628991,,,1610612740,4,8,2025-10-23T00:19:25Z,480000,False,,,0,,SUB out: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
49,PT08M55.00S,2025-10-23T00:19:08.1Z,1,REGULAR,substitution,in,[],1630583,,,1610612740,4,8,2025-10-23T00:19:25Z,490000,False,,,0,,SUB in: S. Aldama,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,,,,,,,,,,,,,,,,,,,
50,PT08M48.00S,2025-10-23T00:19:24.9Z,1,REGULAR,3pt,Jump Shot,[],1630529,13.091327201051248,93.87254901960785,1610612740,4,11,2025-10-23T00:20:29Z,500000,False,-219.0,71.0,1,left,H. Jones 3PT step back (3 PTS) (T. Murphy III 1 AST),"[1630529, 1630530]",1610612740.0,NOP,step back,,,Jones,H. Jones,,,,,Left Corner 3,24+ Left,,,,23.05,Made,3.0,,,,,,,,,,T. Murphy III,1630530.0,1.0,,
52,PT08M46.00S,2025-10-23T00:19:30.2Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612763,4,11,2025-10-23T00:19:30Z,520000,False,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,PT08M36.00S,2025-10-23T00:22:41.8Z,1,REGULAR,foul,personal,[],1630529,,,1610612763,4,11,2025-10-23T00:22:49Z,530000,False,,,0,,H. Jones personal FOUL (1 PF),"[1630529, 1629630]",1610612740.0,NOP,,,,Jones,H. Jones,,,,,Above the Break 3,24+ Left Center,,,,,,,2004.0,1.0,0.0,Morant,1629630.0,,,,,,,,,
55,PT08M25.00S,2025-10-23T00:23:11.2Z,1,REGULAR,3pt,Jump Shot,[],1630583,91.27792378449409,5.147058823529411,1610612763,4,11,2025-10-23T00:23:17Z,550000,False,-224.0,29.0,1,right,MISS S. Aldama 3PT - blocked,"[1630583, 1630529]",1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,Left Corner 3,24+ Left,,,,22.62,Missed,,,,,,,,,,,,,,Jones,1630529.0
56,PT08M25.00S,2025-10-23T00:23:11.2Z,1,REGULAR,block,,[],1630529,,,1610612763,4,11,2025-10-23T00:23:14Z,560000,False,,,0,,H. Jones BLOCK (1 BLK),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,,,,,,,,
57,PT08M19.00S,2025-10-23T00:23:17.2Z,1,REGULAR,rebound,defensive,[],1629627,,,1610612740,4,11,2025-10-23T00:23:17Z,570000,False,,,0,,Z. Williamson REBOUND (Off:0 Def:2),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,55.0,2.0,2.0,0.0,,,,,
58,PT08M14.00S,2025-10-23T00:23:22.3Z,1,REGULAR,2pt,Jump Shot,[],1630530,22.026938239159,39.21568627450981,1610612740,4,13,2025-10-23T00:23:30Z,580000,False,54.0,155.0,1,left,T. Murphy III 16' pullup Jump Shot (2 PTS) (J. Poole 1 AST),"[1630530, 1629673]",1610612740.0,NOP,pullup,,,Murphy III,T. Murphy III,,,,,Mid-Range,16-24 Right Center,,,,16.37,Made,2.0,,,,,,,,,,J. Poole,1629673.0,1.0,,
60,PT08M03.00S,2025-10-23T00:23:32.7Z,1,REGULAR,turnover,bad pass,[],1629630,,,1610612763,4,13,2025-10-23T00:23:37Z,600000,False,,,0,,J. Morant bad pass TURNOVER (1 TO),"[1629630, 1629627]",1610612763.0,MEM,,,,Morant,J. Morant,,,,,In The Paint (Non-RA),0-8 Center,1.0,Williamson,1629627.0,,,,,,,,,,,,,,,,,
61,PT08M03.00S,2025-10-23T00:23:32.7Z,1,REGULAR,steal,,[],1629627,,,1610612740,4,13,2025-10-23T00:27:59Z,610000,False,,,0,,Z. Williamson STEAL (1 STL),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
62,PT07M57.00S,2025-10-23T00:23:39.1Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1629673,34.773324572930356,42.8921568627451,1610612740,4,13,2025-10-23T00:23:46Z,620000,False,36.0,274.0,1,left,MISS J. Poole 27' running 3PT,[1629673],1610612740.0,NOP,running,,,Poole,J. Poole,,,,,Above the Break 3,24+ Center,,,,27.67,Missed,,,,,,,,,,,,,,,
63,PT07M53.00S,2025-10-23T00:23:43.1Z,1,REGULAR,rebound,defensive,[],1629111,,,1610612763,4,13,2025-10-23T00:23:46Z,630000,False,,,0,,J. Landale REBOUND (Off:0 Def:1),[1629111],1610612763.0,MEM,,,,Landale,J. Landale,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,62.0,1.0,1.0,0.0,,,,,
64,PT07M43.00S,2025-10-23T00:23:53.4Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1641765,92.72339027595268,50.73529411764706,1610612763,6,13,2025-10-23T00:23:59Z,640000,False,4.0,16.0,1,right,O. Prosper cutting DUNK (2 PTS) (J. Wells 1 AST),"[1641765, 1642377]",1610612763.0,MEM,cutting,,,Prosper,O. Prosper,,,,,Restricted Area,0-8 Center,,,,1.63,Made,2.0,,,,,,,,,,J. Wells,1642377.0,1.0,,
65,PT07M31.00S,2025-10-23T00:24:12.8Z,1,REGULAR,turnover,traveling,[],1642274,,,1610612740,6,13,2025-10-23T00:24:16Z,650000,False,,,0,,Y. Missi traveling TURNOVER (1 TO),[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,In The Paint (Non-RA),0-8 Center,1.0,,,,,,2004.0,,,,,,,,,,,,,
66,PT07M31.00S,2025-10-23T00:24:15.9Z,1,REGULAR,substitution,out,[],1629627,,,1610612763,6,13,2025-10-23T00:24:20Z,660000,False,,,0,,SUB out: Z. Williamson,[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,
67,PT07M31.00S,2025-10-23T00:24:15.9Z,1,REGULAR,substitution,in,[],1630180,,,1610612763,6,13,2025-10-23T00:24:20Z,670000,False,,,0,,SUB in: S. Bey,[1630180],1610612740.0,NOP,,,,Bey,S. Bey,,,,,,,,,,,,,,,,,,,,,,,,,,
69,PT07M22.00S,2025-10-23T00:24:37.9Z,1,REGULAR,foul,offensive,[],1630583,,,1610612763,6,13,2025-10-23T00:24:48Z,680000,False,,,0,,S. Aldama offensive FOUL (1 PF),"[1630583, 1629673]",1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,Above the Break 3,24+ Right Center,,,,,,,2004.0,1.0,0.0,Poole,1629673.0,,,,,,,,,
71,PT07M22.00S,2025-10-23T00:24:37.9Z,1,REGULAR,turnover,offensive foul,[],1630583,,,1610612763,6,13,2025-10-23T00:24:37Z,700000,False,,,0,,S. Aldama offensive foul TURNOVER (1 TO),[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,Above the Break 3,24+ Right Center,1.0,,,,,,2004.0,,,,,,,,,,,,,
72,PT07M07.00S,2025-10-23T00:25:00.3Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630529,28.07161629434954,74.01960784313727,1610612740,6,16,2025-10-23T00:25:04Z,710000,False,-120.0,211.0,1,left,H. Jones 24' 3PT  (6 PTS) (T. Murphy III 2 AST),"[1630529, 1630530]",1610612740.0,NOP,,,,Jones,H. Jones,,,,,Above the Break 3,24+ Left Center,,,,24.31,Made,6.0,,,,,,,,,,T. Murphy III,1630530.0,2.0,,
74,PT06M55.00S,2025-10-23T00:25:12.3Z,1,REGULAR,3pt,Jump Shot,[],1642377,68.01905387647832,62.745098039215684,1610612763,9,16,2025-10-23T00:25:18Z,730000,False,64.0,248.0,1,right,J. Wells 25' 3PT pullup (3 PTS),[1642377],1610612763.0,MEM,pullup,,,Wells,J. Wells,,,,,Above the Break 3,24+ Center,,,,25.61,Made,3.0,,,,,,,,,,,,,,
75,PT06M35.00S,2025-10-23T00:25:33.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630180,11.514454664914586,50.49019607843137,1610612740,9,16,2025-10-23T00:25:39Z,740000,False,-2.0,56.0,1,left,MISS S. Bey driving finger roll Layup,[1630180],1610612740.0,NOP,driving finger roll,,,Bey,S. Bey,,,,,In The Paint (Non-RA),0-8 Center,,,,5.58,Missed,,,,,,,,,,,,,,,
76,PT06M35.00S,2025-10-23T00:25:33.4Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612763,9,16,2025-10-23T00:25:39Z,750000,False,,,0,,TEAM defensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,75.0,,,,,,,,
78,PT06M35.00S,2025-10-23T00:25:38.5Z,1,REGULAR,substitution,out,[],1642377,,,1610612763,9,16,2025-10-23T00:25:49Z,770000,False,,,0,,SUB out: J. Wells,[1642377],1610612763.0,MEM,,,,Wells,J. Wells,,,,,,,,,,,,,,,,,,,,,,,,,,
79,PT06M35.00S,2025-10-23T00:25:38.5Z,1,REGULAR,substitution,out,[],1629630,,,1610612763,9,16,2025-10-23T00:25:49Z,780000,False,,,0,,SUB out: J. Morant,[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,,,,,,,,,,,,,,,,
80,PT06M35.00S,2025-10-23T00:25:38.5Z,1,REGULAR,substitution,out,[],1629111,,,1610612763,9,16,2025-10-23T00:25:49Z,790000,False,,,0,,SUB out: J. Landale,[1629111],1610612763.0,MEM,,,,Landale,J. Landale,,,,,,,,,,,,,,,,,,,,,,,,,,
81,PT06M35.00S,2025-10-23T00:25:38.5Z,1,REGULAR,substitution,in,[],203484,,,1610612763,9,16,2025-10-23T00:25:49Z,800000,False,,,0,,SUB in: K. Caldwell-Pope,[203484],1610612763.0,MEM,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,,,
82,PT06M35.00S,2025-10-23T00:25:38.5Z,1,REGULAR,substitution,in,[],1642914,,,1610612763,9,16,2025-10-23T00:25:49Z,810000,False,,,0,,SUB in: J. Small,[1642914],1610612763.0,MEM,,,,Small,J. Small,,,,,,,,,,,,,,,,,,,,,,,,,,
83,PT06M35.00S,2025-10-23T00:25:38.5Z,1,REGULAR,substitution,in,[],1628991,,,1610612763,9,16,2025-10-23T00:25:49Z,820000,False,,,0,,SUB in: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
84,PT06M23.00S,2025-10-23T00:26:05.0Z,1,REGULAR,3pt,Jump Shot,[],1630583,92.46057818659659,5.147058823529411,1610612763,9,16,2025-10-23T00:26:10Z,830000,False,-224.0,18.0,1,right,MISS S. Aldama 3PT,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,Left Corner 3,24+ Left,,,,22.51,Missed,,,,,,,,,,,,,,,
85,PT06M18.00S,2025-10-23T00:26:10.0Z,1,REGULAR,rebound,defensive,[],1630529,,,1610612740,9,16,2025-10-23T00:26:10Z,840000,False,,,0,,H. Jones REBOUND (Off:0 Def:2),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,84.0,2.0,2.0,0.0,,,,,
86,PT06M12.00S,2025-10-23T00:26:15.2Z,1,REGULAR,3pt,Jump Shot,[],1630529,28.07161629434954,21.07843137254902,1610612740,9,16,2025-10-23T00:26:22Z,850000,False,145.0,211.0,1,left,MISS H. Jones 25' pullup 3PT,[1630529],1610612740.0,NOP,pullup,,,Jones,H. Jones,,,,,Above the Break 3,24+ Right Center,,,,25.61,Missed,,,,,,,,,,,,,,,
87,PT06M06.00S,2025-10-23T00:26:21.2Z,1,REGULAR,rebound,offensive,[],1642274,,,1610612740,9,16,2025-10-23T00:26:22Z,860000,False,,,0,,Y. Missi REBOUND (Off:1 Def:0),[1642274],1610612740.0,NOP,,,,Missi,Y. Missi,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,86.0,1.0,0.0,1.0,,,,,
88,PT06M06.00S,2025-10-23T00:26:21.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1642274,5.590000152587891,50.0,1610612740,9,18,2025-10-23T00:26:21Z,870000,False,0.0,0.0,1,left,Y. Missi tip Layup (2 PTS),[1642274],1610612740.0,NOP,tip,,,Missi,Y. Missi,,,,,Mid-Range,8-16 Left,,,,0.0,Made,2.0,,,,,,,,,,,,,,
89,PT05M56.00S,2025-10-23T00:26:31.5Z,1,REGULAR,3pt,Jump Shot,[],203484,74.72076215505913,15.196078431372548,1610612763,9,18,2025-10-23T00:26:35Z,880000,False,-174.0,185.0,1,right,MISS K. Caldwell-Pope 25' 3PT,[203484],1610612763.0,MEM,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Above the Break 3,24+ Left Center,,,,25.4,Missed,,,,,,,,,,,,,,,
90,PT05M52.00S,2025-10-23T00:26:35.5Z,1,REGULAR,rebound,defensive,[],1630530,,,1610612740,9,18,2025-10-23T00:26:35Z,890000,False,,,0,,T. Murphy III REBOUND (Off:0 Def:1),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,89.0,1.0,1.0,0.0,,,,,
