actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
16,PT10M51.00S,2026-02-03T00:44:41.4Z,1,REGULAR,freethrow,1 of 2,['fastbreak'],1629660,,,1610612763,1,2,2026-02-03T00:44:41Z,160000,False,,,0,,T. Jerome Free Throw 1 of 2 (1 PTS),[1629660],1610612763.0,MEM,,,,Jerome,T. Jerome,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
17,PT10M51.00S,2026-02-03T00:44:52.8Z,1,REGULAR,freethrow,2 of 2,['fastbreak'],1629660,,,1610612763,2,2,2026-02-03T00:44:52Z,170000,False,,,0,,T. Jerome Free Throw 2 of 2 (2 PTS),[1629660],1610612763.0,MEM,,,,Jerome,T. Jerome,,,,,,,,Made,,,,,2.0,,,,,,,,,,,,,
18,PT10M41.00S,2026-02-03T00:45:04.7Z,1,REGULAR,3pt,Jump Shot,[],1630183,29.6484888304862,27.450980392156865,1610612750,2,5,2026-02-03T00:45:09Z,180000,False,113.0,226.0,1,left,J. McDaniels 25' 3PT pullup (3 PTS) (J. Randle 1 AST),"[1630183, 203944]",1610612750.0,MIN,pullup,,,McDaniels,J. McDaniels,,,,,Above the Break 3,24+ Right Center,25.27,Made,,,,,3.0,,,,,,,,,J. Randle,203944.0,1.0,,
20,PT10M27.00S,2026-02-03T00:45:18.7Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1628991,88.38699080157687,43.38235294117647,1610612763,2,5,2026-02-03T00:45:22Z,200000,False,-33.0,57.0,1,right,MISS J. Jackson Jr. 6' driving Hook,[1628991],1610612763.0,MEM,driving,,,Jackson Jr.,J. Jackson Jr.,,,,,In The Paint (Non-RA),0-8 Center,6.57,Missed,,,,,,,,,,,,,,,,,,
21,PT10M24.00S,2026-02-03T00:45:20.8Z,1,REGULAR,rebound,defensive,[],203497,,,1610612750,2,5,2026-02-03T00:45:20Z,210000,False,,,0,,R. Gobert REBOUND (Off:0 Def:1),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,In The Paint (Non-RA),0-8 Center,,,20.0,1.0,1.0,0.0,,,,,,,,,,,,,,
22,PT10M13.00S,2026-02-03T00:45:31.9Z,1,REGULAR,3pt,Jump Shot,[],203944,31.09395532194481,43.872549019607845,1610612750,2,5,2026-02-03T00:45:37Z,220000,False,31.0,240.0,1,left,MISS J. Randle 24' step back 3PT,[203944],1610612750.0,MIN,step back,,,Randle,J. Randle,,,,,Above the Break 3,24+ Center,24.17,Missed,,,,,,,,,,,,,,,,,,
23,PT10M10.00S,2026-02-03T00:45:34.9Z,1,REGULAR,rebound,offensive,[],203497,,,1610612750,2,5,2026-02-03T00:45:37Z,230000,False,,,0,,R. Gobert REBOUND (Off:1 Def:1),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Above the Break 3,24+ Center,,,22.0,2.0,1.0,1.0,,,,,,,,,,,,,,
24,PT10M10.00S,2026-02-03T00:45:36.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203497,5.338370565045992,49.01960784313725,1610612750,2,7,2026-02-03T00:48:09Z,240000,False,5.0,-2.0,1,left,R. Gobert putback Layup (2 PTS),[203497],1610612750.0,MIN,putback,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,0.54,Made,,,,,2.0,,,,,,,,,,,,,
25,PT09M54.00S,2026-02-03T00:45:51.3Z,1,REGULAR,2pt,Jump Shot,[],1642377,79.58278580814718,36.27450980392157,1610612763,4,7,2026-02-03T00:45:55Z,250000,False,-69.0,139.0,1,right,J. Wells 15' pullup Jump Shot (2 PTS) (T. Jerome 1 AST),"[1642377, 1629660]",1610612763.0,MEM,pullup,,,Wells,J. Wells,,,,,Mid-Range,8-16 Center,15.54,Made,,,,,2.0,,,,,,,,,T. Jerome,1629660.0,1.0,,
27,PT09M38.00S,2026-02-03T00:46:07.6Z,1,REGULAR,3pt,Jump Shot,[],1628978,32.53942181340342,25.245098039215684,1610612750,4,10,2026-02-03T00:46:11Z,270000,False,124.0,253.0,1,left,D. DiVincenzo 28' 3PT  (3 PTS) (J. Randle 2 AST),"[1628978, 203944]",1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Right Center,28.2,Made,,,,,3.0,,,,,,,,,J. Randle,203944.0,2.0,,
29,PT09M28.00S,2026-02-03T00:46:20.2Z,1,REGULAR,2pt,Jump Shot,[],1629660,86.5473061760841,74.50980392156863,1610612763,6,10,2026-02-03T00:46:24Z,290000,False,123.0,74.0,1,right,T. Jerome 14' driving floating bank Jump Shot (4 PTS),[1629660],1610612763.0,MEM,driving floating bank,,,Jerome,T. Jerome,,,,,Mid-Range,8-16 Right,14.31,Made,,,,,4.0,,,,,,,,,,,,,
30,PT09M28.00S,2026-02-03T00:46:22.2Z,1,REGULAR,foul,personal,['1freethrow'],1630183,,,1610612763,6,10,2026-02-03T00:46:29Z,300000,False,,,0,,J. McDaniels shooting personal FOUL (1 PF) (Jerome 1 FT),"[1630183, 1629660]",1610612750.0,MIN,shooting,,,McDaniels,J. McDaniels,,,,,Mid-Range,8-16 Right,,,,,,,,,,,1201.0,1.0,0.0,Jerome,1629660.0,,,,,
32,PT09M28.00S,2026-02-03T00:46:47.2Z,1,REGULAR,freethrow,1 of 1,[],1629660,,,1610612763,7,10,2026-02-03T00:46:47Z,320000,False,,,0,,T. Jerome Free Throw 1 of 1 (5 PTS),[1629660],1610612763.0,MEM,,,,Jerome,T. Jerome,,,,,,,,Made,,,,,5.0,,,,,,,,,,,,,
33,PT09M07.00S,2026-02-03T00:47:12.2Z,1,REGULAR,2pt,Jump Shot,[],1630162,26.363337713534822,51.71568627450981,1610612750,7,10,2026-02-03T00:47:16Z,330000,False,-9.0,195.0,1,left,MISS A. Edwards 19' pullup Shot,[1630162],1610612750.0,MIN,pullup,,,Edwards,A. Edwards,,,,,Mid-Range,16-24 Center,19.55,Missed,,,,,,,,,,,,,,,,,,
34,PT09M03.00S,2026-02-03T00:47:16.2Z,1,REGULAR,rebound,offensive,[],1630183,,,1610612750,7,10,2026-02-03T00:47:16Z,340000,False,,,0,,J. McDaniels REBOUND (Off:1 Def:0),[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Mid-Range,16-24 Center,,,33.0,1.0,0.0,1.0,,,,,,,,,,,,,,
36,PT08M55.00S,2026-02-03T00:47:36.3Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],203944,27.151773981603156,86.02941176470588,1610612750,7,13,2026-02-03T00:47:42Z,360000,False,-180.0,203.0,1,left,J. Randle 27' 3PT  (3 PTS) (D. DiVincenzo 1 AST),"[203944, 1628978]",1610612750.0,MIN,,,,Randle,J. Randle,,,,,Above the Break 3,24+ Left Center,27.12,Made,,,,,3.0,,,,,,,,,D. DiVincenzo,1628978.0,1.0,,
38,PT08M41.00S,2026-02-03T00:47:49.3Z,1,REGULAR,3pt,Jump Shot,[],1642377,75.90341655716163,12.254901960784313,1610612763,10,13,2026-02-03T00:47:52Z,380000,False,-189.0,174.0,1,right,J. Wells 25' 3PT  (5 PTS) (T. Jerome 2 AST),"[1642377, 1629660]",1610612763.0,MEM,,,,Wells,J. Wells,,,,,Above the Break 3,24+ Left Center,25.67,Made,,,,,5.0,,,,,,,,,T. Jerome,1629660.0,2.0,,
40,PT08M21.00S,2026-02-03T00:48:10.7Z,1,REGULAR,turnover,bad pass,[],1628978,,,1610612750,10,13,2026-02-03T00:48:13Z,400000,False,,,0,,D. DiVincenzo bad pass TURNOVER (1 TO),"[1628978, 1642377]",1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Center,,,,,,,,1.0,Wells,1642377.0,,,,,,,,,,
41,PT08M21.00S,2026-02-03T00:48:10.7Z,1,REGULAR,steal,,[],1642377,,,1610612763,10,13,2026-02-03T00:48:12Z,410000,False,,,0,,J. Wells STEAL (1 STL),[1642377],1610612763.0,MEM,,,,Wells,J. Wells,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
42,PT08M20.00S,2026-02-03T00:48:17.8Z,1,REGULAR,foul,personal,['1freethrow'],1630162,,,1610612763,10,13,2026-02-03T00:48:43Z,420000,False,,,0,,A. Edwards transition take personal FOUL (1 PF) (Wells 1 FT),"[1630162, 1642377]",1610612750.0,MIN,transition take,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,201245.0,1.0,0.0,Wells,1642377.0,,,,,
44,PT08M20.00S,2026-02-03T00:48:36.9Z,1,REGULAR,freethrow,1 of 1,['fromturnover'],1629660,,,1610612763,11,13,2026-02-03T00:48:36Z,440000,False,,,0,,T. Jerome transition take Free Throw 1 of 1 (6 PTS),[1629660],1610612763.0,MEM,transition take,,,Jerome,T. Jerome,,,,,,,,Made,,,,,6.0,,,,,,,,,,,,,
45,PT08M09.00S,2026-02-03T00:49:07.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1642377,92.72339027595268,47.549019607843135,1610612763,11,13,2026-02-03T00:49:10Z,450000,False,-12.0,16.0,1,right,MISS J. Wells driving finger roll Layup,[1642377],1610612763.0,MEM,driving finger roll,,,Wells,J. Wells,,,,,Restricted Area,0-8 Center,2.01,Missed,,,,,,,,,,,,,,,,,,
46,PT08M08.00S,2026-02-03T00:49:08.2Z,1,REGULAR,rebound,defensive,[],203497,,,1610612750,11,13,2026-02-03T00:49:10Z,460000,False,,,0,,R. Gobert REBOUND (Off:1 Def:2),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,,,45.0,3.0,2.0,1.0,,,,,,,,,,,,,,
47,PT08M06.00S,2026-02-03T00:49:12.2Z,1,REGULAR,foul,personal,['2freethrow'],1629660,,,1610612750,11,13,2026-02-03T00:49:24Z,470000,False,,,0,,T. Jerome shooting personal FOUL (1 PF) (Randle 2 FT),"[1629660, 203944]",1610612763.0,MEM,shooting,,,Jerome,T. Jerome,,,,,Restricted Area,0-8 Center,,,,,,,,,,,201245.0,1.0,0.0,Randle,203944.0,,,,,
49,PT08M06.00S,2026-02-03T00:49:40.3Z,1,REGULAR,freethrow,1 of 2,['fastbreak'],203944,,,1610612750,11,14,2026-02-03T00:49:40Z,490000,False,,,0,,J. Randle Free Throw 1 of 2 (4 PTS),[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,,,,Made,,,,,4.0,,,,,,,,,,,,,
50,PT08M06.00S,2026-02-03T00:49:40.8Z,1,REGULAR,substitution,out,[],1642907,,,1610612750,11,14,2026-02-03T00:49:48Z,500000,False,,,0,,SUB out: C. Coward,[1642907],1610612763.0,MEM,,,,Coward,C. Coward,,,,,,,,,,,,,,,,,,,,,,,,,,
51,PT08M06.00S,2026-02-03T00:49:40.8Z,1,REGULAR,substitution,out,[],1628991,,,1610612750,11,14,2026-02-03T00:49:48Z,510000,False,,,0,,SUB out: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
52,PT08M06.00S,2026-02-03T00:49:40.8Z,1,REGULAR,substitution,in,[],203484,,,1610612750,11,14,2026-02-03T00:49:48Z,520000,False,,,0,,SUB in: K. Caldwell-Pope,[203484],1610612763.0,MEM,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,,,
53,PT08M06.00S,2026-02-03T00:49:40.8Z,1,REGULAR,substitution,in,[],1641713,,,1610612750,11,14,2026-02-03T00:49:48Z,530000,False,,,0,,SUB in: G. Jackson,[1641713],1610612763.0,MEM,,,,Jackson,G. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
54,PT08M06.00S,2026-02-03T00:50:07.3Z,1,REGULAR,freethrow,2 of 2,['fastbreak'],203944,,,1610612750,11,15,2026-02-03T00:50:07Z,540000,False,,,0,,J. Randle Free Throw 2 of 2 (5 PTS),[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,,,,Made,,,,,5.0,,,,,,,,,,,,,
55,PT07M58.00S,2026-02-03T00:50:21.4Z,1,REGULAR,turnover,traveling,[],1629660,,,1610612763,11,15,2026-02-03T00:50:25Z,550000,False,,,0,,T. Jerome traveling TURNOVER (1 TO),[1629660],1610612763.0,MEM,,,,Jerome,T. Jerome,,,,,Mid-Range,16-24 Center,,,,,,,,1.0,,,2530.0,,,,,,,,,
56,PT07M38.00S,2026-02-03T00:50:51.3Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",203497,7.30946123521682,46.07843137254902,1610612750,11,15,2026-02-03T00:50:56Z,560000,False,20.0,16.0,1,left,MISS R. Gobert alley-oop DUNK,[203497],1610612750.0,MIN,alley-oop,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,2.54,Missed,,,,,,,,,,,,,,,,,,
57,PT07M35.00S,2026-02-03T00:50:54.3Z,1,REGULAR,rebound,offensive,[],1628978,,,1610612750,11,15,2026-02-03T01:07:21Z,570000,False,,,0,,D. DiVincenzo REBOUND (Off:1 Def:0),[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,Restricted Area,0-8 Center,,,56.0,1.0,0.0,1.0,,,,,,,,,,,,,,
58,PT07M31.00S,2026-02-03T00:50:58.6Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",203944,30.962549277266753,60.78431372549019,1610612750,11,15,2026-02-03T00:51:03Z,580000,False,-54.0,239.0,1,left,MISS J. Randle 24' step back 3PT,[203944],1610612750.0,MIN,step back,,,Randle,J. Randle,,,,,Above the Break 3,24+ Center,24.45,Missed,,,,,,,,,,,,,,,,,,
59,PT07M27.00S,2026-02-03T00:51:02.6Z,1,REGULAR,rebound,defensive,[],1629660,,,1610612763,11,15,2026-02-03T00:51:03Z,590000,False,,,0,,T. Jerome REBOUND (Off:0 Def:2),[1629660],1610612763.0,MEM,,,,Jerome,T. Jerome,,,,,Above the Break 3,24+ Center,,,58.0,2.0,2.0,0.0,,,,,,,,,,,,,,
60,PT07M10.00S,2026-02-03T00:51:19.0Z,1,REGULAR,3pt,Jump Shot,[],1642377,70.25295663600527,26.715686274509803,1610612763,11,15,2026-02-03T00:51:23Z,600000,False,-116.0,227.0,1,right,MISS J. Wells 25' 3PT,[1642377],1610612763.0,MEM,,,,Wells,J. Wells,,,,,Above the Break 3,24+ Left Center,25.52,Missed,,,,,,,,,,,,,,,,,,
61,PT07M08.00S,2026-02-03T00:51:21.0Z,1,REGULAR,rebound,offensive,[],1641713,,,1610612763,11,15,2026-02-03T00:51:23Z,610000,False,,,0,,G. Jackson REBOUND (Off:1 Def:0),[1641713],1610612763.0,MEM,,,,Jackson,G. Jackson,,,,,Above the Break 3,24+ Left Center,,,60.0,1.0,0.0,1.0,,,,,,,,,,,,,,
62,PT07M02.00S,2026-02-03T00:51:27.0Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1629660,90.3580814717477,59.31372549019608,1610612763,13,15,2026-02-03T00:51:31Z,620000,False,47.0,38.0,1,right,T. Jerome 6' driving floating bank Jump Shot (8 PTS) (K. Caldwell-Pope 1 AST),"[1629660, 203484]",1610612763.0,MEM,driving floating bank,,,Jerome,T. Jerome,,,,,In The Paint (Non-RA),0-8 Center,6.02,Made,,,,,8.0,,,,,,,,,K. Caldwell-Pope,203484.0,1.0,,
64,PT06M40.00S,2026-02-03T00:51:48.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630162,17.69053876478318,36.51960784313725,1610612750,13,15,2026-02-03T00:51:51Z,640000,False,67.0,114.0,1,left,MISS A. Edwards 13' driving floating bank Shot,[1630162],1610612750.0,MIN,driving floating bank,,,Edwards,A. Edwards,,,,,In The Paint (Non-RA),8-16 Center,13.23,Missed,,,,,,,,,,,,,,,,,,
65,PT06M39.00S,2026-02-03T00:51:49.5Z,1,REGULAR,rebound,defensive,[],203484,,,1610612763,13,15,2026-02-03T00:51:51Z,650000,False,,,0,,K. Caldwell-Pope REBOUND (Off:0 Def:1),[203484],1610612763.0,MEM,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,In The Paint (Non-RA),8-16 Center,,,64.0,1.0,1.0,0.0,,,,,,,,,,,,,,
66,PT06M35.00S,2026-02-03T00:51:54.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",203484,92.85479632063075,46.81372549019608,1610612763,13,15,2026-02-03T00:52:01Z,660000,False,-16.0,15.0,1,right,MISS K. Caldwell-Pope running finger roll Layup,[203484],1610612763.0,MEM,running finger roll,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Restricted Area,0-8 Center,2.17,Missed,,,,,,,,,,,,,,,,,,
67,PT06M32.00S,2026-02-03T00:51:57.1Z,1,REGULAR,rebound,defensive,[],203944,,,1610612750,13,15,2026-02-03T00:51:57Z,670000,False,,,0,,J. Randle REBOUND (Off:0 Def:2),[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,,,66.0,2.0,2.0,0.0,,,,,,,,,,,,,,
68,PT06M29.00S,2026-02-03T00:52:00.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630162,6.521024967148489,49.26470588235294,1610612750,13,17,2026-02-03T00:52:04Z,680000,False,4.0,9.0,1,left,A. Edwards running finger roll Layup (4 PTS) (J. Randle 3 AST),"[1630162, 203944]",1610612750.0,MIN,running finger roll,,,Edwards,A. Edwards,,,,,Restricted Area,0-8 Center,0.95,Made,,,,,4.0,,,,,,,,,J. Randle,203944.0,3.0,,
70,PT06M29.00S,2026-02-03T00:52:07.9Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612763,13,17,2026-02-03T00:52:07Z,700000,False,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,PT06M29.00S,2026-02-03T00:54:35.5Z,1,REGULAR,substitution,out,[],1629660,,,1610612763,13,17,2026-02-03T00:55:21Z,710000,False,,,0,,SUB out: T. Jerome,[1629660],1610612763.0,MEM,,,,Jerome,T. Jerome,,,,,,,,,,,,,,,,,,,,,,,,,,
72,PT06M29.00S,2026-02-03T00:54:35.5Z,1,REGULAR,substitution,in,[],1642285,,,1610612763,13,17,2026-02-03T00:55:21Z,720000,False,,,0,,SUB in: C. Spencer,[1642285],1610612763.0,MEM,,,,Spencer,C. Spencer,,,,,,,,,,,,,,,,,,,,,,,,,,
73,PT06M11.00S,2026-02-03T00:55:49.3Z,1,REGULAR,3pt,Jump Shot,[],1642285,72.09264126149803,79.65686274509804,1610612763,16,17,2026-02-03T00:55:54Z,730000,False,148.0,210.0,1,right,C. Spencer 25' 3PT pullup (3 PTS),[1642285],1610612763.0,MEM,pullup,,,Spencer,C. Spencer,,,,,Above the Break 3,24+ Right Center,25.69,Made,,,,,3.0,,,,,,,,,,,,,
74,PT05M56.00S,2026-02-03T00:56:05.7Z,1,REGULAR,turnover,backcourt,[],1630162,,,1610612750,16,17,2026-02-03T00:56:15Z,740000,False,,,0,,A. Edwards backcourt TURNOVER (1 TO),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Center,,,,,,,,1.0,,,201245.0,,,,,,,,,
75,PT05M56.00S,2026-02-03T00:56:10.5Z,1,REGULAR,substitution,out,[],203944,,,1610612763,16,17,2026-02-03T00:56:17Z,750000,False,,,0,,SUB out: J. Randle,[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,,,
76,PT05M56.00S,2026-02-03T00:56:10.5Z,1,REGULAR,substitution,in,[],1629675,,,1610612763,16,17,2026-02-03T00:56:17Z,760000,False,,,0,,SUB in: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,,
77,PT05M56.00S,2026-02-03T00:56:28.1Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612763,16,17,2026-02-03T00:56:28Z,770000,False,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,PT05M56.00S,2026-02-03T00:57:50.4Z,1,REGULAR,substitution,out,[],203497,,,1610612763,16,17,2026-02-03T00:59:33Z,780000,False,,,0,,SUB out: R. Gobert,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,,
79,PT05M56.00S,2026-02-03T00:57:50.4Z,1,REGULAR,substitution,in,[],203944,,,1610612763,16,17,2026-02-03T00:59:33Z,790000,False,,,0,,SUB in: J. Randle,[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,,,
80,PT05M49.00S,2026-02-03T00:59:59.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203484,92.32917214191852,47.549019607843135,1610612763,16,17,2026-02-03T01:00:04Z,800000,False,-12.0,20.0,1,right,MISS K. Caldwell-Pope driving finger roll Layup - blocked,"[203484, 1629675]",1610612763.0,MEM,driving finger roll,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Restricted Area,0-8 Center,2.31,Missed,,,,,,,,,,,,,,,,,Reid,1629675.0
81,PT05M49.00S,2026-02-03T00:59:59.3Z,1,REGULAR,block,,[],1629675,,,1610612763,16,17,2026-02-03T01:00:01Z,810000,False,,,0,,N. Reid BLOCK (1 BLK),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
82,PT05M46.00S,2026-02-03T01:00:02.3Z,1,REGULAR,rebound,offensive,[],1629111,,,1610612763,16,17,2026-02-03T01:00:04Z,820000,False,,,0,,J. Landale REBOUND (Off:1 Def:0),[1629111],1610612763.0,MEM,,,,Landale,J. Landale,,,,,Restricted Area,0-8 Center,,,80.0,1.0,0.0,1.0,,,,,,,,,,,,,,
