actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
2,PT12M00.00S,2026-03-05T01:11:23.2Z,1,REGULAR,period,start,[],0,,,0,0,0,2026-03-05T01:11:23Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M57.00S,2026-03-05T01:11:24.7Z,1,REGULAR,jumpball,recovered,[],1630703,,,1610612757,0,0,2026-03-05T01:11:24Z,40000,False,,,0,,Jump Ball D. Clingan vs. O. Prosper: Tip to S. Henderson,"[1630703, 1642270, 1641765]",1610612757.0,POR,startperiod,S. Henderson,1630703.0,Henderson,S. Henderson,Clingan,1642270.0,Prosper,1641765.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M34.00S,2026-03-05T01:11:47.6Z,1,REGULAR,3pt,Jump Shot,[],201950,84.83902759526939,94.6078431372549,1610612757,0,3,2026-03-05T01:11:51Z,70000,False,223.0,90.0,1,right,J. Holiday 24' 3PT  (3 PTS) (J. Grant 1 AST),"[201950, 203924]",1610612757.0,POR,,,,Holiday,J. Holiday,,,,,Above the Break 3,24+ Right,24.05,Made,3.0,J. Grant,203924.0,1.0,,,,,,,,,,,,,,
9,PT11M20.00S,2026-03-05T01:12:02.5Z,1,REGULAR,turnover,bad pass,[],1642914,,,1610612763,0,3,2026-03-05T01:12:07Z,90000,False,,,0,,J. Small bad pass TURNOVER (1 TO),"[1642914, 1642270]",1610612763.0,MEM,,,,Small,J. Small,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,1.0,Clingan,1642270.0,,,,,,,,,,,
10,PT11M20.00S,2026-03-05T01:12:02.5Z,1,REGULAR,steal,,[],1642270,,,1610612757,0,3,2026-03-05T01:12:05Z,100000,False,,,0,,D. Clingan STEAL (1 STL),[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
11,PT11M14.00S,2026-03-05T01:12:08.7Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1642270,66.44218134034165,39.705882352941174,1610612757,0,3,2026-03-05T01:12:14Z,110000,False,-51.0,263.0,1,right,MISS D. Clingan 26' 3PT,[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,Above the Break 3,24+ Center,26.79,Missed,,,,,,,,,,,,,,,,,,
12,PT11M10.00S,2026-03-05T01:12:12.7Z,1,REGULAR,rebound,defensive,[],1642914,,,1610612763,0,3,2026-03-05T01:12:14Z,120000,False,,,0,,J. Small REBOUND (Off:0 Def:1),[1642914],1610612763.0,MEM,,,,Small,J. Small,,,,,Above the Break 3,24+ Center,,,,,,,,,,11.0,1.0,1.0,0.0,,,,,,,
13,PT11M00.00S,2026-03-05T01:12:22.7Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1641765,6.783837056504599,42.64705882352941,1610612763,0,3,2026-03-05T01:12:27Z,130000,False,37.0,11.0,1,left,MISS O. Prosper cutting DUNK,[1641765],1610612763.0,MEM,cutting,,,Prosper,O. Prosper,,,,,Restricted Area,0-8 Center,3.85,Missed,,,,,,,,,,,,,,,,,,
14,PT10M58.00S,2026-03-05T01:12:24.7Z,1,REGULAR,rebound,defensive,[],1642270,,,1610612757,0,3,2026-03-05T01:12:27Z,140000,False,,,0,,D. Clingan REBOUND (Off:0 Def:1),[1642270],1610612757.0,POR,,,,Clingan,D. Clingan,,,,,Restricted Area,0-8 Center,,,,,,,,,,13.0,1.0,1.0,0.0,,,,,,,
15,PT10M53.00S,2026-03-05T01:12:29.4Z,1,REGULAR,3pt,Jump Shot,[],1641739,92.32917214191852,5.147058823529411,1610612757,0,3,2026-03-05T01:12:34Z,150000,False,-224.0,20.0,1,right,MISS T. Camara 3PT,[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,Left Corner 3,24+ Left,22.52,Missed,,,,,,,,,,,,,,,,,,
