actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
17,PT10M10.00S,2025-11-08T01:13:04.0Z,1,REGULAR,2pt,Jump Shot,[],1629630,6.389618922470433,75.49019607843137,1610612763,4,2,2025-11-08T01:13:09Z,170000,False,-127.0,8.0,1,left,J. Morant 12' step back Jump Shot (2 PTS),[1629630],1610612763.0,MEM,step back,,,Morant,J. Morant,,,,,Mid-Range,8-16 Left,12.77,Made,,,,,2.0,,,,,,,,,,,,,
18,PT09M57.00S,2025-11-08T01:13:17.5Z,1,REGULAR,2pt,Jump Shot,[],1629023,72.22404730617609,46.07843137254902,1610612742,4,4,2025-11-08T01:13:21Z,180000,False,-20.0,209.0,1,right,P. Washington 20' pullup Jump Shot (4 PTS),[1629023],1610612742.0,DAL,pullup,,,Washington,P. Washington,,,,,Mid-Range,16-24 Center,20.95,Made,,,,,4.0,,,,,,,,,,,,,
19,PT09M35.00S,2025-11-08T01:13:39.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629630,13.87976346911958,59.80392156862745,1610612763,4,4,2025-11-08T01:13:42Z,190000,False,-49.0,78.0,1,left,MISS J. Morant 9' driving floating Shot - blocked,"[1629630, 1631108]",1610612763.0,MEM,driving floating,,,Morant,J. Morant,,,,,In The Paint (Non-RA),8-16 Left,9.21,Missed,,,,,,,,,Christie,1631108.0,,,,,,,,
20,PT09M35.00S,2025-11-08T01:13:39.1Z,1,REGULAR,block,,[],1631108,,,1610612763,4,4,2025-11-08T01:13:41Z,200000,False,,,0,,M. Christie BLOCK (1 BLK),[1631108],1610612742.0,DAL,,,,Christie,M. Christie,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,,,,,
21,PT09M33.00S,2025-11-08T01:13:41.1Z,1,REGULAR,rebound,offensive,[],1629630,,,1610612763,4,4,2025-11-08T01:13:42Z,210000,False,,,0,,J. Morant REBOUND (Off:1 Def:1),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,In The Paint (Non-RA),8-16 Left,,,19.0,2.0,1.0,1.0,,,,,,,,,,,,,,
22,PT09M30.00S,2025-11-08T01:13:44.1Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",203484,18.347568988173457,62.99019607843137,1610612763,6,4,2025-11-08T01:13:55Z,220000,False,-65.0,120.0,1,left,K. Caldwell-Pope 13' pullup Jump Shot (2 PTS) (J. Morant 2 AST),"[203484, 1629630]",1610612763.0,MEM,pullup,,,Caldwell-Pope,K. Caldwell-Pope,,,,,In The Paint (Non-RA),8-16 Center,13.65,Made,,,,,2.0,J. Morant,1629630.0,2.0,,,,,,,,,,
24,PT09M11.00S,2025-11-08T01:14:02.8Z,1,REGULAR,3pt,Jump Shot,[],1631108,81.42247043363994,6.372549019607843,1610612742,6,7,2025-11-08T01:14:06Z,240000,False,-218.0,122.0,1,right,M. Christie 25' 3PT  (3 PTS) (C. Flagg 1 AST),"[1631108, 1642843]",1610612742.0,DAL,,,,Christie,M. Christie,,,,,Above the Break 3,24+ Left Center,25.0,Made,,,,,3.0,C. Flagg,1642843.0,1.0,,,,,,,,,,
26,PT08M58.00S,2025-11-08T01:14:16.4Z,1,REGULAR,3pt,Jump Shot,[],1628991,30.17411300919842,27.941176470588236,1610612763,9,7,2025-11-08T01:14:19Z,260000,False,110.0,231.0,1,left,J. Jackson Jr. 25' 3PT  (3 PTS) (J. Morant 3 AST),"[1628991, 1629630]",1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Above the Break 3,24+ Right Center,25.61,Made,,,,,3.0,J. Morant,1629630.0,3.0,,,,,,,,,,
28,PT08M37.00S,2025-11-08T01:14:37.1Z,1,REGULAR,3pt,Jump Shot,[],1629023,92.85479632063075,95.83333333333334,1610612742,9,7,2025-11-08T01:14:40Z,280000,False,229.0,15.0,1,right,MISS P. Washington 3PT,[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,Right Corner 3,24+ Right,22.97,Missed,,,,,,,,,,,,,,,,,,
29,PT08M34.00S,2025-11-08T01:14:40.1Z,1,REGULAR,rebound,defensive,[],203484,,,1610612763,9,7,2025-11-08T01:14:40Z,290000,False,,,0,,K. Caldwell-Pope REBOUND (Off:0 Def:1),[203484],1610612763.0,MEM,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Right Corner 3,24+ Right,,,28.0,1.0,1.0,0.0,,,,,,,,,,,,,,
30,PT08M34.00S,2025-11-08T01:14:44.9Z,1,REGULAR,foul,personal,['2freethrow'],1642843,,,1610612763,9,7,2025-11-08T01:18:17Z,300000,False,,,0,,C. Flagg clear-path personal FOUL (1 PF) (Wells 2 FT),"[1642843, 1642377]",1610612742.0,DAL,clear-path,,,Flagg,C. Flagg,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,201246.0,1.0,0.0,Wells,1642377.0,,,
33,PT08M34.00S,2025-11-08T01:18:02.4Z,1,REGULAR,freethrow,1 of 2,['fastbreak'],1642377,,,1610612763,10,7,2025-11-08T01:18:26Z,330000,False,,,0,,J. Wells clear-path Free Throw 1 of 2 (1 PTS),[1642377],1610612763.0,MEM,clear-path,,,Wells,J. Wells,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,,
34,PT08M34.00S,2025-11-08T01:18:02.4Z,1,REGULAR,freethrow,2 of 2,['fastbreak'],1642377,,,1610612763,11,7,2025-11-08T01:18:26Z,340000,False,,,0,,J. Wells clear-path Free Throw 2 of 2 (2 PTS),[1642377],1610612763.0,MEM,clear-path,,,Wells,J. Wells,,,,,,,,Made,,,,,2.0,,,,,,,,,,,,,
35,PT08M27.00S,2025-11-08T01:18:34.2Z,1,REGULAR,3pt,Jump Shot,[],203484,27.151773981603156,18.872549019607842,1610612763,14,7,2025-11-08T01:18:37Z,350000,False,156.0,203.0,1,left,K. Caldwell-Pope 25' 3PT  (5 PTS) (J. Morant 4 AST),"[203484, 1629630]",1610612763.0,MEM,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Above the Break 3,24+ Right Center,25.55,Made,,,,,5.0,J. Morant,1629630.0,4.0,,,,,,,,,,
37,PT08M12.00S,2025-11-08T01:18:49.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629655,84.44480946123521,48.77450980392157,1610612742,14,7,2025-11-08T01:18:52Z,370000,False,-6.0,94.0,1,right,MISS D. Gafford 9' driving floating Shot,[1629655],1610612742.0,DAL,driving floating,,,Gafford,D. Gafford,,,,,In The Paint (Non-RA),8-16 Center,9.39,Missed,,,,,,,,,,,,,,,,,,
38,PT08M10.00S,2025-11-08T01:18:51.1Z,1,REGULAR,rebound,defensive,[],1628991,,,1610612763,14,7,2025-11-08T01:18:52Z,380000,False,,,0,,J. Jackson Jr. REBOUND (Off:0 Def:1),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,37.0,1.0,1.0,0.0,,,,,,,,,,,,,,
39,PT07M58.00S,2025-11-08T01:19:06.7Z,1,REGULAR,foul,personal,[],1629655,,,1610612763,14,7,2025-11-08T01:19:12Z,390000,False,,,0,,D. Gafford personal FOUL (1 PF),"[1629655, 1629630]",1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,1628172.0,1.0,0.0,Morant,1629630.0,,,
41,PT07M58.00S,2025-11-08T01:19:12.0Z,1,REGULAR,substitution,out,[],1628991,,,1610612763,14,7,2025-11-08T01:19:24Z,410000,False,,,0,,SUB out: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
42,PT07M58.00S,2025-11-08T01:19:12.0Z,1,REGULAR,substitution,out,[],1642377,,,1610612763,14,7,2025-11-08T01:19:24Z,420000,False,,,0,,SUB out: J. Wells,[1642377],1610612763.0,MEM,,,,Wells,J. Wells,,,,,,,,,,,,,,,,,,,,,,,,,,
43,PT07M58.00S,2025-11-08T01:19:12.0Z,1,REGULAR,substitution,out,[],1629655,,,1610612763,14,7,2025-11-08T01:19:24Z,430000,False,,,0,,SUB out: D. Gafford,[1629655],1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,,
44,PT07M58.00S,2025-11-08T01:19:12.0Z,1,REGULAR,substitution,in,[],1642907,,,1610612763,14,7,2025-11-08T01:19:24Z,440000,False,,,0,,SUB in: C. Coward,[1642907],1610612763.0,MEM,,,,Coward,C. Coward,,,,,,,,,,,,,,,,,,,,,,,,,,
45,PT07M58.00S,2025-11-08T01:19:12.0Z,1,REGULAR,substitution,in,[],1630583,,,1610612763,14,7,2025-11-08T01:19:24Z,450000,False,,,0,,SUB in: S. Aldama,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,,,,,,,,,,,,,,,,,,,
46,PT07M58.00S,2025-11-08T01:19:12.0Z,1,REGULAR,substitution,in,[],203939,,,1610612763,14,7,2025-11-08T01:19:24Z,460000,False,,,0,,SUB in: D. Powell,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
47,PT07M53.00S,2025-11-08T01:19:33.6Z,1,REGULAR,3pt,Jump Shot,[],1642907,28.07161629434954,20.833333333333336,1610612763,14,7,2025-11-08T01:19:37Z,470000,False,146.0,211.0,1,left,MISS C. Coward 25' 3PT,[1642907],1610612763.0,MEM,,,,Coward,C. Coward,,,,,Above the Break 3,24+ Right Center,25.68,Missed,,,,,,,,,,,,,,,,,,
48,PT07M50.00S,2025-11-08T01:19:36.6Z,1,REGULAR,rebound,defensive,[],1626156,,,1610612742,14,7,2025-11-08T01:19:37Z,480000,False,,,0,,D. Russell REBOUND (Off:0 Def:2),[1626156],1610612742.0,DAL,,,,Russell,D. Russell,,,,,Above the Break 3,24+ Right Center,,,47.0,2.0,2.0,0.0,,,,,,,,,,,,,,
49,PT07M48.00S,2025-11-08T01:19:41.3Z,1,REGULAR,foul,personal,[],203484,,,1610612742,14,7,2025-11-08T01:19:50Z,490000,False,,,0,,K. Caldwell-Pope personal FOUL (1 PF),"[203484, 1626156]",1610612763.0,MEM,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,201246.0,1.0,0.0,Russell,1626156.0,,,
51,PT07M40.00S,2025-11-08T01:20:06.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626156,87.59855453350855,36.27450980392157,1610612742,14,9,2025-11-08T01:20:09Z,510000,False,-69.0,64.0,1,right,D. Russell 9' driving floating bank Jump Shot (2 PTS) (D. Powell 1 AST),"[1626156, 203939]",1610612742.0,DAL,driving floating bank,,,Russell,D. Russell,,,,,In The Paint (Non-RA),8-16 Left,9.39,Made,,,,,2.0,D. Powell,203939.0,1.0,,,,,,,,,,
53,PT07M28.00S,2025-11-08T01:20:18.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629630,13.87976346911958,59.55882352941176,1610612763,16,9,2025-11-08T01:20:22Z,530000,False,-48.0,78.0,1,left,J. Morant 9' driving floating Jump Shot (4 PTS),[1629630],1610612763.0,MEM,driving floating,,,Morant,J. Morant,,,,,In The Paint (Non-RA),8-16 Left,9.15,Made,,,,,4.0,,,,,,,,,,,,,
54,PT07M18.00S,2025-11-08T01:20:30.8Z,1,REGULAR,foul,personal,[],1629630,,,1610612742,16,9,2025-11-08T01:20:36Z,540000,False,,,0,,J. Morant personal FOUL (1 PF),"[1629630, 1626156]",1610612763.0,MEM,,,,Morant,J. Morant,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,201246.0,1.0,0.0,Russell,1626156.0,,,
56,PT07M15.00S,2025-11-08T01:20:48.1Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1631108,93.51182654402102,50.0,1610612742,16,11,2025-11-08T01:20:51Z,560000,False,0.0,8.0,1,right,M. Christie driving DUNK (5 PTS) (D. Russell 2 AST),"[1631108, 1626156]",1610612742.0,DAL,driving,,,Christie,M. Christie,,,,,Restricted Area,0-8 Center,0.85,Made,,,,,5.0,D. Russell,1626156.0,2.0,,,,,,,,,,
58,PT07M01.00S,2025-11-08T01:21:01.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629630,12.828515111695138,50.0,1610612763,18,11,2025-11-08T01:21:12Z,580000,False,0.0,68.0,1,left,J. Morant 6' turnaround Jump Shot (6 PTS),[1629630],1610612763.0,MEM,turnaround,,,Morant,J. Morant,,,,,In The Paint (Non-RA),0-8 Center,6.81,Made,,,,,6.0,,,,,,,,,,,,,
59,PT06M51.00S,2025-11-08T01:21:15.4Z,1,REGULAR,turnover,traveling,[],1629023,,,1610612742,18,11,2025-11-08T01:21:20Z,590000,False,,,0,,P. Washington traveling TURNOVER (1 TO),[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,201246.0,,,,,1.0,,
60,PT06M51.00S,2025-11-08T01:21:18.9Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612763,18,11,2025-11-08T01:21:18Z,600000,False,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,PT06M51.00S,2025-11-08T01:23:31.0Z,1,REGULAR,substitution,out,[],1642843,,,1610612763,18,11,2025-11-08T01:24:00Z,610000,False,,,0,,SUB out: C. Flagg,[1642843],1610612742.0,DAL,,,,Flagg,C. Flagg,,,,,,,,,,,,,,,,,,,,,,,,,,
62,PT06M51.00S,2025-11-08T01:23:31.0Z,1,REGULAR,substitution,in,[],1630230,,,1610612763,18,11,2025-11-08T01:24:00Z,620000,False,,,0,,SUB in: N. Marshall,[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,
63,PT06M42.00S,2025-11-08T01:24:23.2Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630583,31.35676741130092,33.088235294117645,1610612763,21,11,2025-11-08T01:24:26Z,630000,False,85.0,242.0,1,left,S. Aldama 25' 3PT  (3 PTS) (J. Morant 5 AST),"[1630583, 1629630]",1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,Above the Break 3,24+ Right Center,25.66,Made,,,,,3.0,J. Morant,1629630.0,5.0,,,,,,,,,,
65,PT06M27.00S,2025-11-08T01:24:38.0Z,1,REGULAR,3pt,Jump Shot,[],1631108,71.30420499342969,18.872549019607842,1610612742,21,11,2025-11-08T01:24:42Z,650000,False,-156.0,217.0,1,right,MISS M. Christie 26' 3PT,[1631108],1610612742.0,DAL,,,,Christie,M. Christie,,,,,Above the Break 3,24+ Left Center,26.72,Missed,,,,,,,,,,,,,,,,,,
66,PT06M24.00S,2025-11-08T01:24:41.0Z,1,REGULAR,rebound,defensive,[],1630583,,,1610612763,21,11,2025-11-08T01:24:42Z,660000,False,,,0,,S. Aldama REBOUND (Off:0 Def:1),[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,Above the Break 3,24+ Left Center,,,65.0,1.0,1.0,0.0,,,,,,,,,,,,,,
67,PT06M17.00S,2025-11-08T01:24:48.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629630,9.806176084099869,41.42156862745098,1610612763,23,11,2025-11-08T01:24:53Z,670000,False,43.0,40.0,1,left,J. Morant driving Layup (8 PTS),[1629630],1610612763.0,MEM,driving,,,Morant,J. Morant,,,,,In The Paint (Non-RA),0-8 Center,5.85,Made,,,,,8.0,,,,,,,,,,,,,
68,PT06M04.00S,2025-11-08T01:25:04.2Z,1,REGULAR,foul,offensive,[],1631108,,,1610612742,23,11,2025-11-08T01:25:11Z,680000,False,,,0,,M. Christie offensive FOUL (1 PF),"[1631108, 203484]",1610612742.0,DAL,,,,Christie,M. Christie,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,201246.0,1.0,0.0,Caldwell-Pope,203484.0,,,
70,PT06M04.00S,2025-11-08T01:25:04.2Z,1,REGULAR,turnover,offensive foul,[],1631108,,,1610612742,23,11,2025-11-08T01:25:04Z,700000,False,,,0,,M. Christie offensive foul TURNOVER (1 TO),[1631108],1610612742.0,DAL,,,,Christie,M. Christie,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,201246.0,,,,,1.0,,
71,PT06M04.00S,2025-11-08T01:25:10.6Z,1,REGULAR,substitution,out,[],203484,,,1610612763,23,11,2025-11-08T01:25:29Z,710000,False,,,0,,SUB out: K. Caldwell-Pope,[203484],1610612763.0,MEM,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,,,
72,PT06M04.00S,2025-11-08T01:25:10.6Z,1,REGULAR,substitution,out,[],1629111,,,1610612763,23,11,2025-11-08T01:25:29Z,720000,False,,,0,,SUB out: J. Landale,[1629111],1610612763.0,MEM,,,,Landale,J. Landale,,,,,,,,,,,,,,,,,,,,,,,,,,
73,PT06M04.00S,2025-11-08T01:25:10.6Z,1,REGULAR,substitution,out,[],1626156,,,1610612763,23,11,2025-11-08T01:25:29Z,730000,False,,,0,,SUB out: D. Russell,[1626156],1610612742.0,DAL,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,,
74,PT06M04.00S,2025-11-08T01:25:10.6Z,1,REGULAR,substitution,in,[],1642377,,,1610612763,23,11,2025-11-08T01:25:29Z,740000,False,,,0,,SUB in: J. Wells,[1642377],1610612763.0,MEM,,,,Wells,J. Wells,,,,,,,,,,,,,,,,,,,,,,,,,,
75,PT06M04.00S,2025-11-08T01:25:10.6Z,1,REGULAR,substitution,in,[],1631246,,,1610612763,23,11,2025-11-08T01:25:29Z,750000,False,,,0,,SUB in: V. Williams Jr.,[1631246],1610612763.0,MEM,,,,Williams Jr.,V. Williams Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
76,PT06M04.00S,2025-11-08T01:25:10.6Z,1,REGULAR,substitution,in,[],1630314,,,1610612763,23,11,2025-11-08T01:25:29Z,760000,False,,,0,,SUB in: B. Williams,[1630314],1610612742.0,DAL,,,,Williams,B. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
80,PT06M04.00S,2025-11-08T01:25:10.6Z,1,REGULAR,substitution,out,[],1629630,,,1610612763,23,11,2025-11-08T01:25:58Z,765000,False,,,0,,SUB out: J. Morant,[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,,,,,,,,,,,,,,,,
81,PT06M04.00S,2025-11-08T01:25:10.6Z,1,REGULAR,substitution,in,[],1628991,,,1610612763,23,11,2025-11-08T01:25:58Z,767500,False,,,0,,SUB in: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
77,PT05M51.00S,2025-11-08T01:25:40.3Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1631246,30.831143232588698,30.637254901960787,1610612763,23,11,2025-11-08T01:28:01Z,770000,False,97.0,237.0,1,left,MISS V. Williams Jr. 25' 3PT,[1631246],1610612763.0,MEM,,,,Williams Jr.,V. Williams Jr.,,,,,Above the Break 3,24+ Right Center,25.63,Missed,,,,,,,,,,,,,,,,,,
78,PT05M48.00S,2025-11-08T01:25:43.3Z,1,REGULAR,rebound,defensive,[],1629023,,,1610612742,23,11,2025-11-08T01:28:01Z,780000,False,,,0,,P. Washington REBOUND (Off:0 Def:1),[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,Above the Break 3,24+ Right Center,,,77.0,1.0,1.0,0.0,,,,,,,,,,,,,,
79,PT05M44.00S,2025-11-08T01:25:54.2Z,1,REGULAR,foul,personal,[],1631246,,,1610612742,23,11,2025-11-08T01:27:56Z,790000,False,,,0,,V. Williams Jr. personal FOUL (1 PF),"[1631246, 1630314]",1610612763.0,MEM,,,,Williams Jr.,V. Williams Jr.,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,1628172.0,1.0,0.0,Williams,1630314.0,,,
83,PT05M38.00S,2025-11-08T01:26:13.9Z,1,REGULAR,2pt,Jump Shot,[],1629023,77.34888304862024,57.35294117647059,1610612742,23,11,2025-11-08T01:26:17Z,810000,False,37.0,160.0,1,right,MISS P. Washington 16' pullup Shot,[1629023],1610612742.0,DAL,pullup,,,Washington,P. Washington,,,,,Mid-Range,16-24 Center,16.46,Missed,,,,,,,,,,,,,,,,,,
84,PT05M36.00S,2025-11-08T01:26:16.0Z,1,REGULAR,rebound,offensive,[],1629023,,,1610612742,23,11,2025-11-08T01:26:16Z,820000,False,,,0,,P. Washington REBOUND (Off:1 Def:1),[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,Mid-Range,16-24 Center,,,83.0,2.0,1.0,1.0,,,,,,,,,,,,,,
85,PT05M35.00S,2025-11-08T01:26:17.4Z,1,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1629023,86.28449408672799,50.0,1610612742,23,13,2025-11-08T01:26:20Z,830000,False,0.0,76.0,1,right,P. Washington 7' Hook (6 PTS),[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,In The Paint (Non-RA),0-8 Center,7.64,Made,,,,,6.0,,,,,,,,,,,,,
86,PT05M25.00S,2025-11-08T01:26:26.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1642907,7.5722733245729295,48.03921568627451,1610612763,25,13,2025-11-08T01:26:29Z,840000,False,10.0,19.0,1,left,C. Coward cutting Layup (2 PTS) (S. Aldama 1 AST),"[1642907, 1630583]",1610612763.0,MEM,cutting,,,Coward,C. Coward,,,,,Restricted Area,0-8 Center,2.11,Made,,,,,2.0,S. Aldama,1630583.0,1.0,,,,,,,,,,
88,PT05M23.00S,2025-11-08T01:26:35.8Z,1,REGULAR,violation,delay-of-game,['team'],0,,,1610612742,25,13,2025-11-08T01:26:38Z,860000,False,,,0,,TEAM delay-of-game VIOLATION,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,1628172.0,,,,,,,
