actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
82,PT06M06.00S,2026-03-28T00:19:56.4Z,1,REGULAR,substitution,in,[],203991,,,1610612763,15,11,2026-03-28T00:20:36Z,820000,False,,,0,,SUB in: C. Capela,[203991],1610612745.0,HOU,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,,,
83,PT05M49.00S,2026-03-28T00:21:05.6Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630610,81.15965834428384,60.29411764705882,1610612763,15,11,2026-03-28T00:21:08Z,830000,False,51.0,125.0,1,right,MISS D. Jarreau 13' pullup Shot,[1630610],1610612763.0,MEM,pullup,,,Jarreau,D. Jarreau,,,,,In The Paint (Non-RA),8-16 Center,,,13.48,Missed,,,,,,,,,,,,,,,,
84,PT05M47.00S,2026-03-28T00:21:07.6Z,1,REGULAR,rebound,defensive,[],1642263,,,1610612745,15,11,2026-03-28T00:21:08Z,840000,False,,,0,,R. Sheppard REBOUND (Off:1 Def:2),[1642263],1610612745.0,HOU,,,,Sheppard,R. Sheppard,,,,,In The Paint (Non-RA),8-16 Center,,,,,83.0,3.0,2.0,1.0,,,,,,,,,,,,
85,PT05M35.00S,2026-03-28T00:21:20.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642263,14.14257555847569,46.32352941176471,1610612745,15,11,2026-03-28T00:21:26Z,850000,False,18.0,80.0,1,left,MISS R. Sheppard 8' floating Shot,[1642263],1610612745.0,HOU,floating,,,Sheppard,R. Sheppard,,,,,In The Paint (Non-RA),8-16 Center,,,8.25,Missed,,,,,,,,,,,,,,,,
86,PT05M30.00S,2026-03-28T00:21:25.1Z,1,REGULAR,rebound,defensive,[],1642383,,,1610612763,15,11,2026-03-28T00:21:26Z,860000,False,,,0,,W. Clayton Jr. REBOUND (Off:0 Def:1),[1642383],1610612763.0,MEM,,,,Clayton Jr.,W. Clayton Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,85.0,1.0,1.0,0.0,,,,,,,,,,,,
87,PT05M21.00S,2026-03-28T00:21:33.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641707,90.48948751642575,58.08823529411765,1610612763,15,11,2026-03-28T00:21:37Z,870000,False,40.0,37.0,1,right,MISS T. Hendricks driving floating Shot - blocked,"[1641707, 203991]",1610612763.0,MEM,driving floating,,,Hendricks,T. Hendricks,,,,,In The Paint (Non-RA),0-8 Center,,,5.47,Missed,,,,,,,,,,,,,,,Capela,203991.0
88,PT05M21.00S,2026-03-28T00:21:33.1Z,1,REGULAR,block,,[],203991,,,1610612763,15,11,2026-03-28T00:21:35Z,880000,False,,,0,,C. Capela BLOCK (1 BLK),[203991],1610612745.0,HOU,,,,Capela,C. Capela,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
89,PT05M18.00S,2026-03-28T00:21:36.1Z,1,REGULAR,rebound,defensive,[],201142,,,1610612745,15,11,2026-03-28T00:21:37Z,890000,False,,,0,,K. Durant REBOUND (Off:0 Def:3),[201142],1610612745.0,HOU,,,,Durant,K. Durant,,,,,In The Paint (Non-RA),0-8 Center,,,,,87.0,3.0,3.0,0.0,,,,,,,,,,,,
90,PT05M04.00S,2026-03-28T00:21:50.6Z,1,REGULAR,3pt,Jump Shot,[],1642263,31.882391590013142,35.049019607843135,1610612745,15,11,2026-03-28T00:21:54Z,900000,False,75.0,247.0,1,left,MISS R. Sheppard 25' 3PT,[1642263],1610612745.0,HOU,,,,Sheppard,R. Sheppard,,,,,Above the Break 3,24+ Center,,,25.83,Missed,,,,,,,,,,,,,,,,
91,PT05M01.00S,2026-03-28T00:21:53.6Z,1,REGULAR,rebound,defensive,[],1641707,,,1610612763,15,11,2026-03-28T00:21:54Z,910000,False,,,0,,T. Hendricks REBOUND (Off:0 Def:3),[1641707],1610612763.0,MEM,,,,Hendricks,T. Hendricks,,,,,Above the Break 3,24+ Center,,,,,90.0,3.0,3.0,0.0,,,,,,,,,,,,
92,PT04M56.00S,2026-03-28T00:21:58.3Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1631174,72.88107752956637,18.38235294117647,1610612763,15,11,2026-03-28T00:22:02Z,920000,False,-158.0,202.0,1,right,MISS T. Burton 25' running 3PT - blocked,"[1631174, 1642263]",1610612763.0,MEM,running,,,Burton,T. Burton,,,,,Above the Break 3,24+ Left Center,,,25.68,Missed,,,,,,,,,,,,,,,Sheppard,1642263.0
93,PT04M56.00S,2026-03-28T00:21:58.3Z,1,REGULAR,block,,[],1642263,,,1610612763,15,11,2026-03-28T00:22:01Z,930000,False,,,0,,R. Sheppard BLOCK (1 BLK),[1642263],1610612745.0,HOU,,,,Sheppard,R. Sheppard,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
94,PT04M53.00S,2026-03-28T00:22:01.3Z,1,REGULAR,rebound,offensive,[],1631174,,,1610612763,15,11,2026-03-28T00:22:02Z,940000,False,,,0,,T. Burton REBOUND (Off:1 Def:0),[1631174],1610612763.0,MEM,,,,Burton,T. Burton,,,,,Above the Break 3,24+ Left Center,,,,,92.0,1.0,0.0,1.0,,,,,,,,,,,,
95,PT04M49.00S,2026-03-28T00:22:06.0Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1642285,70.51576872536137,24.019607843137255,1610612763,18,11,2026-03-28T00:22:09Z,950000,False,-130.0,225.0,1,right,C. Spencer 25' 3PT pullup (3 PTS) (D. Jarreau 2 AST),"[1642285, 1630610]",1610612763.0,MEM,pullup,,,Spencer,C. Spencer,,,,,Above the Break 3,24+ Left Center,,,25.95,Made,,,,,3.0,D. Jarreau,1630610.0,2.0,,,,,,,,
98,PT04M31.00S,2026-03-28T00:22:23.5Z,1,REGULAR,3pt,Jump Shot,[],1628988,2.447437582128778,96.07843137254902,1610612745,18,14,2026-03-28T00:22:26Z,980000,False,-230.0,-29.0,1,left,A. Holiday 3PT  (3 PTS) (R. Sheppard 1 AST),"[1628988, 1642263]",1610612745.0,HOU,,,,Holiday,A. Holiday,,,,,Left Corner 3,24+ Left,,,23.23,Made,,,,,3.0,R. Sheppard,1642263.0,1.0,,,,,,,,
100,PT04M16.00S,2026-03-28T00:22:37.9Z,1,REGULAR,2pt,Jump Shot,[],1642285,92.59198423127464,27.450980392156865,1610612763,20,14,2026-03-28T00:22:48Z,1000000,False,-113.0,17.0,1,right,C. Spencer 11' fadeaway Jump Shot (5 PTS),[1642285],1610612763.0,MEM,fadeaway,,,Spencer,C. Spencer,,,,,Mid-Range,8-16 Left,,,11.4,Made,,,,,5.0,,,,,,,,,,,
101,PT04M01.00S,2026-03-28T00:22:53.8Z,1,REGULAR,3pt,Jump Shot,[],1628988,31.35676741130092,24.754901960784316,1610612745,20,17,2026-03-28T00:22:56Z,1010000,False,126.0,242.0,1,left,A. Holiday 27' 3PT  (6 PTS) (K. Durant 2 AST),"[1628988, 201142]",1610612745.0,HOU,,,,Holiday,A. Holiday,,,,,Above the Break 3,24+ Right Center,,,27.32,Made,,,,,6.0,K. Durant,201142.0,2.0,,,,,,,,
103,PT03M46.00S,2026-03-28T00:23:08.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642285,83.52496714848883,45.09803921568628,1610612763,20,17,2026-03-28T00:23:11Z,1030000,False,-25.0,102.0,1,right,MISS C. Spencer 10' turnaround fadeaway Shot,[1642285],1610612763.0,MEM,turnaround fadeaway,,,Spencer,C. Spencer,,,,,In The Paint (Non-RA),8-16 Center,,,10.53,Missed,,,,,,,,,,,,,,,,
104,PT03M45.00S,2026-03-28T00:23:09.5Z,1,REGULAR,rebound,defensive,[],201142,,,1610612745,20,17,2026-03-28T00:23:11Z,1040000,False,,,0,,K. Durant REBOUND (Off:0 Def:4),[201142],1610612745.0,HOU,,,,Durant,K. Durant,,,,,In The Paint (Non-RA),8-16 Center,,,,,103.0,4.0,4.0,0.0,,,,,,,,,,,,
105,PT03M38.00S,2026-03-28T00:23:16.8Z,1,REGULAR,3pt,Jump Shot,[],1642263,29.122864651773984,71.32352941176471,1610612745,20,20,2026-03-28T00:23:20Z,1050000,False,-107.0,221.0,1,left,R. Sheppard 24' 3PT  (5 PTS) (K. Durant 3 AST),"[1642263, 201142]",1610612745.0,HOU,,,,Sheppard,R. Sheppard,,,,,Above the Break 3,24+ Left Center,,,24.56,Made,,,,,5.0,K. Durant,201142.0,3.0,,,,,,,,
107,PT03M20.00S,2026-03-28T00:23:33.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630610,82.07950065703022,59.80392156862745,1610612763,22,20,2026-03-28T00:23:37Z,1070000,False,49.0,116.0,1,right,D. Jarreau 12' Jump Shot (2 PTS) (C. Spencer 1 AST),"[1630610, 1642285]",1610612763.0,MEM,,,,Jarreau,D. Jarreau,,,,,In The Paint (Non-RA),8-16 Center,,,12.59,Made,,,,,2.0,C. Spencer,1642285.0,1.0,,,,,,,,
109,PT03M05.00S,2026-03-28T00:23:54.5Z,1,REGULAR,foul,personal,['2freethrow'],1630610,,,1610612745,22,20,2026-03-28T00:24:12Z,1090000,False,,,0,,D. Jarreau shooting personal FOUL (1 PF) (Durant 2 FT),"[1630610, 201142]",1610612763.0,MEM,shooting,,,Jarreau,D. Jarreau,,,,,In The Paint (Non-RA),8-16 Right,202056.0,,,,,,,,,,,,,,1.0,0.0,Durant,201142.0,,
111,PT03M05.00S,2026-03-28T00:24:23.8Z,1,REGULAR,freethrow,1 of 2,[],201142,,,1610612745,22,21,2026-03-28T00:24:23Z,1110000,False,,,0,,K. Durant Free Throw 1 of 2 (5 PTS),[201142],1610612745.0,HOU,,,,Durant,K. Durant,,,,,,,,,,Made,,,,,5.0,,,,,,,,,,,
112,PT03M05.00S,2026-03-28T00:24:24.4Z,1,REGULAR,substitution,out,[],1641707,,,1610612745,22,21,2026-03-28T00:24:43Z,1120000,False,,,0,,SUB out: T. Hendricks,[1641707],1610612763.0,MEM,,,,Hendricks,T. Hendricks,,,,,,,,,,,,,,,,,,,,,,,,,,
113,PT03M05.00S,2026-03-28T00:24:24.4Z,1,REGULAR,substitution,out,[],1630610,,,1610612745,22,21,2026-03-28T00:24:43Z,1130000,False,,,0,,SUB out: D. Jarreau,[1630610],1610612763.0,MEM,,,,Jarreau,D. Jarreau,,,,,,,,,,,,,,,,,,,,,,,,,,
114,PT03M05.00S,2026-03-28T00:24:24.4Z,1,REGULAR,substitution,out,[],1642263,,,1610612745,22,21,2026-03-28T00:24:43Z,1140000,False,,,0,,SUB out: R. Sheppard,[1642263],1610612745.0,HOU,,,,Sheppard,R. Sheppard,,,,,,,,,,,,,,,,,,,,,,,,,,
115,PT03M05.00S,2026-03-28T00:24:24.4Z,1,REGULAR,substitution,out,[],203991,,,1610612745,22,21,2026-03-28T00:24:43Z,1150000,False,,,0,,SUB out: C. Capela,[203991],1610612745.0,HOU,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,,,
116,PT03M05.00S,2026-03-28T00:24:24.4Z,1,REGULAR,substitution,in,[],1641765,,,1610612745,22,21,2026-03-28T00:24:43Z,1160000,False,,,0,,SUB in: O. Prosper,[1641765],1610612763.0,MEM,,,,Prosper,O. Prosper,,,,,,,,,,,,,,,,,,,,,,,,,,
117,PT03M05.00S,2026-03-28T00:24:24.4Z,1,REGULAR,substitution,in,[],1641713,,,1610612745,22,21,2026-03-28T00:24:43Z,1170000,False,,,0,,SUB in: G. Jackson,[1641713],1610612763.0,MEM,,,,Jackson,G. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
118,PT03M05.00S,2026-03-28T00:24:24.4Z,1,REGULAR,substitution,in,[],1631095,,,1610612745,22,21,2026-03-28T00:24:43Z,1180000,False,,,0,,SUB in: J. Smith Jr.,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
119,PT03M05.00S,2026-03-28T00:24:24.4Z,1,REGULAR,substitution,in,[],1641708,,,1610612745,22,21,2026-03-28T00:24:43Z,1190000,False,,,0,,SUB in: A. Thompson,[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
120,PT03M05.00S,2026-03-28T00:24:56.9Z,1,REGULAR,freethrow,2 of 2,[],201142,,,1610612745,22,22,2026-03-28T00:24:57Z,1200000,False,,,0,,K. Durant Free Throw 2 of 2 (6 PTS),[201142],1610612745.0,HOU,,,,Durant,K. Durant,,,,,,,,,,Made,,,,,6.0,,,,,,,,,,,
121,PT02M56.00S,2026-03-28T00:25:08.6Z,1,REGULAR,3pt,Jump Shot,[],1642383,71.30420499342969,75.49019607843137,1610612763,22,22,2026-03-28T00:25:12Z,1210000,False,127.0,217.0,1,right,MISS W. Clayton Jr. 25' pullup 3PT,[1642383],1610612763.0,MEM,pullup,,,Clayton Jr.,W. Clayton Jr.,,,,,Above the Break 3,24+ Right Center,,,25.19,Missed,,,,,,,,,,,,,,,,
122,PT02M53.00S,2026-03-28T00:25:11.6Z,1,REGULAR,rebound,defensive,[],1631095,,,1610612745,22,22,2026-03-28T00:25:12Z,1220000,False,,,0,,J. Smith Jr. REBOUND (Off:1 Def:2),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Above the Break 3,24+ Right Center,,,,,121.0,3.0,2.0,1.0,,,,,,,,,,,,
123,PT02M44.00S,2026-03-28T00:25:20.1Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1631106,6.1268068331143235,50.49019607843137,1610612745,22,24,2026-03-28T00:25:24Z,1230000,False,-2.0,5.0,1,left,T. Eason cutting DUNK (2 PTS) (K. Durant 4 AST),"[1631106, 201142]",1610612745.0,HOU,cutting,,,Eason,T. Eason,,,,,Restricted Area,0-8 Center,,,0.57,Made,,,,,2.0,K. Durant,201142.0,4.0,,,,,,,,
125,PT02M44.00S,2026-03-28T00:25:23.9Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612763,22,24,2026-03-28T00:25:23Z,1250000,False,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,PT02M44.00S,2026-03-28T00:27:30.4Z,1,REGULAR,substitution,out,[],1628988,,,1610612763,22,24,2026-03-28T00:28:10Z,1260000,False,,,0,,SUB out: A. Holiday,[1628988],1610612745.0,HOU,,,,Holiday,A. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
127,PT02M44.00S,2026-03-28T00:27:30.4Z,1,REGULAR,substitution,in,[],1630578,,,1610612763,22,24,2026-03-28T00:28:10Z,1270000,False,,,0,,SUB in: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,,
128,PT02M25.00S,2026-03-28T00:28:37.5Z,1,REGULAR,3pt,Jump Shot,[],1631174,66.44218134034165,48.28431372549019,1610612763,22,24,2026-03-28T00:28:40Z,1280000,False,-9.0,263.0,1,right,MISS T. Burton 26' pullup 3PT,[1631174],1610612763.0,MEM,pullup,,,Burton,T. Burton,,,,,Above the Break 3,24+ Center,,,26.3,Missed,,,,,,,,,,,,,,,,
129,PT02M22.00S,2026-03-28T00:28:40.5Z,1,REGULAR,rebound,defensive,[],201142,,,1610612745,22,24,2026-03-28T00:28:40Z,1290000,False,,,0,,K. Durant REBOUND (Off:0 Def:5),[201142],1610612745.0,HOU,,,,Durant,K. Durant,,,,,Above the Break 3,24+ Center,,,,,128.0,5.0,5.0,0.0,,,,,,,,,,,,
130,PT02M19.00S,2026-03-28T00:28:43.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630578,5.995400788436268,47.794117647058826,1610612745,22,26,2026-03-28T00:28:51Z,1300000,False,11.0,4.0,1,left,A. Sengun running finger roll Layup (4 PTS) (K. Durant 5 AST),"[1630578, 201142]",1610612745.0,HOU,running finger roll,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,,,1.17,Made,,,,,4.0,K. Durant,201142.0,5.0,,,,,,,,
132,PT02M06.00S,2026-03-28T00:28:56.2Z,1,REGULAR,3pt,Jump Shot,[],1631174,69.85873850197109,73.77450980392157,1610612763,22,26,2026-03-28T00:29:01Z,1320000,False,119.0,231.0,1,right,MISS T. Burton 25' 3PT,[1631174],1610612763.0,MEM,,,,Burton,T. Burton,,,,,Above the Break 3,24+ Right Center,,,25.96,Missed,,,,,,,,,,,,,,,,
133,PT02M04.00S,2026-03-28T00:28:58.2Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612745,22,26,2026-03-28T00:29:01Z,1330000,False,,,0,,TEAM defensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,132.0,,,,,,,,,,,,,,,
135,PT02M04.00S,2026-03-28T00:29:02.6Z,1,REGULAR,substitution,out,[],1631174,,,1610612745,22,26,2026-03-28T00:29:16Z,1350000,False,,,0,,SUB out: T. Burton,[1631174],1610612763.0,MEM,,,,Burton,T. Burton,,,,,,,,,,,,,,,,,,,,,,,,,,
136,PT02M04.00S,2026-03-28T00:29:02.6Z,1,REGULAR,substitution,out,[],1642285,,,1610612745,22,26,2026-03-28T00:29:16Z,1360000,False,,,0,,SUB out: C. Spencer,[1642285],1610612763.0,MEM,,,,Spencer,C. Spencer,,,,,,,,,,,,,,,,,,,,,,,,,,
137,PT02M04.00S,2026-03-28T00:29:02.6Z,1,REGULAR,substitution,in,[],1642907,,,1610612745,22,26,2026-03-28T00:29:16Z,1370000,False,,,0,,SUB in: C. Coward,[1642907],1610612763.0,MEM,,,,Coward,C. Coward,,,,,,,,,,,,,,,,,,,,,,,,,,
138,PT02M04.00S,2026-03-28T00:29:02.6Z,1,REGULAR,substitution,in,[],201959,,,1610612745,22,26,2026-03-28T00:29:16Z,1380000,False,,,0,,SUB in: T. Gibson,[201959],1610612763.0,MEM,,,,Gibson,T. Gibson,,,,,,,,,,,,,,,,,,,,,,,,,,
139,PT01M39.00S,2026-03-28T00:29:43.7Z,1,REGULAR,2pt,Jump Shot,[],1631106,21.895532194480946,35.049019607843135,1610612745,22,26,2026-03-28T00:29:48Z,1390000,False,75.0,153.0,1,left,MISS T. Eason 17' pullup Shot,[1631106],1610612745.0,HOU,pullup,,,Eason,T. Eason,,,,,Mid-Range,16-24 Right Center,,,17.06,Missed,,,,,,,,,,,,,,,,
140,PT01M36.00S,2026-03-28T00:29:46.7Z,1,REGULAR,rebound,offensive,[],1631095,,,1610612745,22,26,2026-03-28T00:29:48Z,1400000,False,,,0,,J. Smith Jr. REBOUND (Off:2 Def:2),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Mid-Range,16-24 Right Center,,,,,139.0,4.0,2.0,2.0,,,,,,,,,,,,
141,PT01M34.00S,2026-03-28T00:29:47.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630578,5.732588699080158,47.794117647058826,1610612745,22,28,2026-03-28T00:33:02Z,1410000,False,11.0,1.0,1,left,A. Sengun reverse Layup (6 PTS) (J. Smith Jr. 1 AST),"[1630578, 1631095]",1610612745.0,HOU,reverse,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,,,1.11,Made,,,,,6.0,J. Smith Jr.,1631095.0,1.0,,,,,,,,
143,PT01M24.00S,2026-03-28T00:29:58.2Z,1,REGULAR,3pt,Jump Shot,[],1641713,71.30420499342969,22.30392156862745,1610612763,22,28,2026-03-28T00:30:04Z,1430000,False,-138.0,217.0,1,right,MISS G. Jackson 25' pullup 3PT,[1641713],1610612763.0,MEM,pullup,,,Jackson,G. Jackson,,,,,Above the Break 3,24+ Left Center,,,25.76,Missed,,,,,,,,,,,,,,,,
144,PT01M19.00S,2026-03-28T00:30:03.2Z,1,REGULAR,rebound,defensive,[],1631095,,,1610612745,22,28,2026-03-28T00:30:04Z,1440000,False,,,0,,J. Smith Jr. REBOUND (Off:2 Def:3),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Above the Break 3,24+ Left Center,,,,,143.0,5.0,3.0,2.0,,,,,,,,,,,,
145,PT01M19.00S,2026-03-28T00:30:04.6Z,1,REGULAR,turnover,lost ball,[],1631095,,,1610612745,22,28,2026-03-28T00:30:08Z,1450000,False,,,0,,J. Smith Jr. lost ball TURNOVER (2 TO),"[1631095, 1641765]",1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Restricted Area,0-8 Center,,2.0,,,,,,,,,,,Prosper,1641765.0,,,,,,
146,PT01M19.00S,2026-03-28T00:30:04.6Z,1,REGULAR,steal,,[],1641765,,,1610612763,22,28,2026-03-28T00:30:06Z,1460000,False,,,0,,O. Prosper STEAL (1 STL),[1641765],1610612763.0,MEM,,,,Prosper,O. Prosper,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
147,PT01M16.00S,2026-03-28T00:30:07.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",201959,93.38042049934296,50.98039215686274,1610612763,24,28,2026-03-28T00:30:20Z,1470000,False,5.0,10.0,1,right,T. Gibson cutting Layup (2 PTS) (O. Prosper 2 AST),"[201959, 1641765]",1610612763.0,MEM,cutting,,,Gibson,T. Gibson,,,,,Restricted Area,0-8 Center,,,1.09,Made,,,,,2.0,O. Prosper,1641765.0,2.0,,,,,,,,
149,PT01M09.00S,2026-03-28T00:30:22.0Z,1,REGULAR,foul,technical,['1freethrow'],1631095,,,1610612745,24,28,2026-03-28T00:30:37Z,1490000,False,,,0,,J. Smith Jr. technical FOUL (1 Tech),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,202056.0,,,,,,,,,,,,,,0.0,1.0,,,,
150,PT01M09.00S,2026-03-28T00:30:41.4Z,1,REGULAR,freethrow,1 of 1,[],1642907,,,1610612745,25,28,2026-03-28T00:30:41Z,1500000,False,,,0,,C. Coward technical Free Throw 1 of 1 (1 PTS),[1642907],1610612763.0,MEM,technical,,,Coward,C. Coward,,,,,,,,,,Made,,,,,1.0,,,,,,,,,,,
151,PT01M03.00S,2026-03-28T00:31:12.1Z,1,REGULAR,foul,personal,['2freethrow'],1641765,,,1610612745,25,28,2026-03-28T00:31:25Z,1510000,False,,,0,,O. Prosper shooting personal FOUL (2 PF) (Thompson 2 FT),"[1641765, 1641708]",1610612763.0,MEM,shooting,,,Prosper,O. Prosper,,,,,In The Paint (Non-RA),0-8 Center,202056.0,,,,,,,,,,,,,,2.0,0.0,Thompson,1641708.0,,
153,PT01M03.00S,2026-03-28T00:31:39.9Z,1,REGULAR,freethrow,1 of 2,[],1641708,,,1610612745,25,29,2026-03-28T00:31:39Z,1530000,False,,,0,,A. Thompson Free Throw 1 of 2 (1 PTS),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,,,Made,,,,,1.0,,,,,,,,,,,
154,PT01M03.00S,2026-03-28T00:31:52.3Z,1,REGULAR,freethrow,2 of 2,[],1641708,,,1610612745,25,30,2026-03-28T00:31:52Z,1540000,False,,,0,,A. Thompson Free Throw 2 of 2 (2 PTS),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,,,Made,,,,,2.0,,,,,,,,,,,
155,PT00M49.00S,2026-03-28T00:32:07.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1641713,90.09526938239159,61.76470588235294,1610612763,27,30,2026-03-28T00:32:16Z,1550000,False,59.0,41.0,1,right,G. Jackson 7' Layup (7 PTS),[1641713],1610612763.0,MEM,,,,Jackson,G. Jackson,,,,,In The Paint (Non-RA),0-8 Center,,,7.15,Made,,,,,7.0,,,,,,,,,,,
156,PT00M34.20S,2026-03-28T00:32:28.0Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1641708,6.1268068331143235,50.49019607843137,1610612745,27,32,2026-03-28T00:32:30Z,1560000,False,-2.0,5.0,1,left,A. Thompson alley-oop DUNK (4 PTS) (A. Sengun 3 AST),"[1641708, 1630578]",1610612745.0,HOU,alley-oop,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,,,0.57,Made,,,,,4.0,A. Sengun,1630578.0,3.0,,,,,,,,
158,PT00M26.80S,2026-03-28T00:32:37.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642383,80.6340341655716,54.166666666666664,1610612763,27,32,2026-03-28T01:10:57Z,1580000,False,21.0,130.0,1,right,MISS W. Clayton Jr. 13' step back Shot,[1642383],1610612763.0,MEM,step back,,,Clayton Jr.,W. Clayton Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,13.12,Missed,,,,,,,,,,,,,,,,
159,PT00M24.00S,2026-03-28T00:32:39.9Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612745,27,32,2026-03-28T00:32:41Z,1590000,False,,,0,,TEAM defensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,,,158.0,,,,,,,,,,,,,,,
161,PT00M01.80S,2026-03-28T00:33:11.1Z,1,REGULAR,turnover,bad pass,[],1630578,,,1610612745,27,32,2026-03-28T00:33:15Z,1610000,False,,,0,,A. Sengun bad pass TURNOVER (1 TO),"[1630578, 201959]",1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),8-16 Center,,1.0,,,,,,,,,,,Gibson,201959.0,,,,,,
162,PT00M01.80S,2026-03-28T00:33:11.1Z,1,REGULAR,steal,,[],201959,,,1610612763,27,32,2026-03-28T00:33:13Z,1620000,False,,,0,,T. Gibson STEAL (1 STL),[201959],1610612763.0,MEM,,,,Gibson,T. Gibson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
163,PT00M00.00S,2026-03-28T00:33:14.7Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1641713,42.92049934296978,66.66666666666666,1610612763,30,32,2026-03-28T00:33:30Z,1630000,False,83.0,484.0,1,right,G. Jackson 49' 3PT driving floating (10 PTS) (T. Gibson 1 AST),"[1641713, 201959]",1610612763.0,MEM,driving floating,,,Jackson,G. Jackson,,,,,Above the Break 3,24+ Center,,,49.11,Made,,,,,10.0,T. Gibson,201959.0,1.0,,,,,,,,
166,PT00M00.00S,2026-03-28T00:34:01.7Z,1,REGULAR,period,end,[],0,,,1610612745,30,32,2026-03-28T00:34:01Z,1660000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,PT12M00.00S,2026-03-28T00:35:16.8Z,2,REGULAR,substitution,out,['startperiod'],1642383,,,1610612745,30,32,2026-03-28T00:35:49Z,1670000,False,,,0,,SUB out: W. Clayton Jr.,[1642383],1610612763.0,MEM,,,,Clayton Jr.,W. Clayton Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
