actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2025-11-01T01:42:49.9Z,1,REGULAR,period,start,[],0,,,0,0,0,2025-11-01T01:42:49Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M57.00S,2025-11-01T01:42:52.7Z,1,REGULAR,jumpball,recovered,[],1629060,,,1610612747,0,0,2025-11-01T01:42:52Z,40000,False,,,0,,Jump Ball D. Ayton vs. J. Jackson Jr.: Tip to R. Hachimura,"[1629060, 1629028, 1628991]",1610612747.0,LAL,startperiod,R. Hachimura,1629060.0,Hachimura,R. Hachimura,Ayton,1629028.0,Jackson Jr.,1628991.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M45.00S,2025-11-01T01:43:04.5Z,1,REGULAR,3pt,Jump Shot,[],1629029,67.7562417871222,66.66666666666666,1610612747,0,0,2025-11-01T01:43:13Z,70000,False,83.0,251.0,1,right,MISS L. Dončić 26' 3PT,[1629029],1610612747.0,LAL,,,,Dončić,L. Dončić,,,,,Above the Break 3,24+ Right Center,26.41,Missed,,,,,,,,,,,,,,,,,,
8,PT11M40.00S,2025-11-01T01:43:09.5Z,1,REGULAR,rebound,defensive,[],203484,,,1610612763,0,0,2025-11-01T01:55:34Z,80000,False,,,0,,K. Caldwell-Pope REBOUND (Off:0 Def:1),[203484],1610612763.0,MEM,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Above the Break 3,24+ Right Center,,,7.0,1.0,1.0,0.0,,,,,,,,,,,,,,
9,PT11M21.00S,2025-11-01T01:43:33.1Z,1,REGULAR,foul,personal,['2freethrow'],203935,,,1610612763,0,0,2025-11-01T01:43:38Z,90000,False,,,0,,M. Smart shooting personal FOUL (1 PF) (Jackson Jr. 2 FT),"[203935, 1628991]",1610612747.0,LAL,shooting,,,Smart,M. Smart,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,1627962.0,1.0,0.0,Jackson Jr.,1628991.0,,,,,,,,,
11,PT11M21.00S,2025-11-01T01:43:58.9Z,1,REGULAR,freethrow,1 of 2,[],1628991,,,1610612763,0,0,2025-11-01T01:43:58Z,110000,False,,,0,,MISS J. Jackson Jr. Free Throw 1 of 2,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
12,PT11M21.00S,2025-11-01T01:43:58.9Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612763,0,0,2025-11-01T01:43:58Z,120000,False,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,,,11.0,,,,,,,,,,,,,,,,,
13,PT11M21.00S,2025-11-01T01:44:15.1Z,1,REGULAR,freethrow,2 of 2,[],1628991,,,1610612763,1,0,2025-11-01T01:44:15Z,130000,False,,,0,,J. Jackson Jr. Free Throw 2 of 2 (1 PTS),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,Made,,,,,,,,,,1.0,,,,,,,,
15,PT11M03.00S,2025-11-01T01:44:50.0Z,1,REGULAR,3pt,Jump Shot,[],1630559,82.07950065703022,94.36274509803921,1610612747,1,0,2025-11-01T01:44:54Z,150000,False,222.0,116.0,1,right,MISS A. Reaves 25' 3PT,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,Above the Break 3,24+ Right Center,25.03,Missed,,,,,,,,,,,,,,,,,,
16,PT11M00.00S,2025-11-01T01:44:53.0Z,1,REGULAR,rebound,defensive,[],1628991,,,1610612763,1,0,2025-11-01T01:44:54Z,160000,False,,,0,,J. Jackson Jr. REBOUND (Off:0 Def:1),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,Above the Break 3,24+ Right Center,,,15.0,1.0,1.0,0.0,,,,,,,,,,,,,,
17,PT10M51.00S,2025-11-01T01:45:01.6Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1629111,10.85742444152431,37.00980392156863,1610612763,3,0,2025-11-01T01:45:06Z,170000,False,65.0,50.0,1,left,J. Landale 8' turnaround Hook (2 PTS) (J. Morant 1 AST),"[1629111, 1629630]",1610612763.0,MEM,turnaround,,,Landale,J. Landale,,,,,In The Paint (Non-RA),8-16 Right,8.18,Made,,,,,,,,,,2.0,J. Morant,1629630.0,1.0,,,,,
19,PT10M38.00S,2025-11-01T01:45:14.8Z,1,REGULAR,turnover,lost ball,[],1629029,,,1610612747,3,0,2025-11-01T01:45:19Z,190000,False,,,0,,L. Dončić lost ball TURNOVER (1 TO),"[1629029, 1629630]",1610612747.0,LAL,,,,Dončić,L. Dončić,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,1.0,Morant,1629630.0,,
