actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId
34,PT09M22.00S,2023-11-17T00:46:50.7Z,1,REGULAR,3pt,Jump Shot,[],202710,69.59592641261499,27.205882352941174,1610612748,2,3,2023-11-17T00:46:55Z,330000,False,-114.0,233.0,1,right,MISS J. Butler 25' 3PT,[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,Above the Break 3,24+ Left Center,,,25.97,Missed,,,,,,,,,,,,,,,,
35,PT09M19.00S,2023-11-17T00:46:53.7Z,1,REGULAR,rebound,defensive,[],1629661,,,1610612751,2,3,2023-11-17T00:46:55Z,340000,False,,,0,,C. Johnson REBOUND (Off:0 Def:2),[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,Above the Break 3,24+ Left Center,,,,,34.0,2.0,2.0,0.0,,,,,,,,,,,,
36,PT09M06.00S,2023-11-17T00:47:07.7Z,1,REGULAR,turnover,lost ball,[],1629651,,,1610612751,2,3,2023-11-17T00:47:13Z,350000,False,,,0,,N. Claxton lost ball TURNOVER (1 TO),"[1629651, 200768]",1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Mid-Range,8-16 Left,,1.0,,,,,,,,,,,,,,,,,Lowry,200768.0
37,PT09M06.00S,2023-11-17T00:47:07.7Z,1,REGULAR,steal,,[],200768,,,1610612748,2,3,2023-11-17T00:47:11Z,360000,False,,,0,,K. Lowry STEAL (1 STL),[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
38,PT08M59.00S,2023-11-17T00:47:14.7Z,1,REGULAR,2pt,Jump Shot,"['fromturnover', 'fastbreak']",1628389,86.02168199737189,27.450980392156865,1610612748,2,3,2023-11-17T00:47:19Z,370000,False,-113.0,79.0,1,right,MISS B. Adebayo 13' Jump Shot,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Mid-Range,8-16 Left,,,13.76,Missed,,,,,,,,,,,,,,,,
39,PT08M56.00S,2023-11-17T00:47:17.5Z,1,REGULAR,rebound,offensive,[],202710,,,1610612748,2,3,2023-11-17T00:47:17Z,380000,False,,,0,,J. Butler REBOUND (Off:2 Def:0),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,Mid-Range,8-16 Left,,,,,38.0,2.0,0.0,2.0,,,,,,,,,,,,
40,PT08M53.00S,2023-11-17T00:47:20.5Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover', '2ndchance']",1628389,90.62089356110381,39.705882352941174,1610612748,2,3,2023-11-17T00:47:26Z,390000,False,-51.0,36.0,1,right,MISS B. Adebayo 6' Jump Shot,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),0-8 Center,,,6.27,Missed,,,,,,,,,,,,,,,,
41,PT08M49.00S,2023-11-17T00:47:24.5Z,1,REGULAR,rebound,defensive,[],1629651,,,1610612751,2,3,2023-11-17T00:47:26Z,400000,False,,,0,,N. Claxton REBOUND (Off:0 Def:2),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,In The Paint (Non-RA),0-8 Center,,,,,40.0,2.0,2.0,0.0,,,,,,,,,,,,
42,PT08M40.00S,2023-11-17T00:47:32.6Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1629651,6.258212877792378,47.05882352941176,1610612751,2,5,2023-11-17T00:47:40Z,410000,False,15.0,6.0,1,left,N. Claxton alley-oop DUNK (2 PTS) (S. Dinwiddie 1 AST),"[1629651, 203915]",1610612751.0,BKN,alley-oop,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,,,1.6,Made,,,,,,,2.0,S. Dinwiddie,203915.0,1.0,,,,,,
44,PT08M27.00S,2023-11-17T00:47:46.2Z,1,REGULAR,3pt,Jump Shot,[],1629130,93.9060446780552,94.85294117647058,1610612748,5,5,2023-11-17T00:47:59Z,430000,False,224.0,5.0,1,right,D. Robinson 3PT pullup (3 PTS) (K. Lowry 1 AST),"[1629130, 200768]",1610612748.0,MIA,pullup,,,Robinson,D. Robinson,,,,,Right Corner 3,24+ Right,,,22.44,Made,,,,,,,3.0,K. Lowry,200768.0,1.0,,,,,,
46,PT08M06.00S,2023-11-17T00:48:06.6Z,1,REGULAR,3pt,Jump Shot,[],1627827,15.588042049934298,0.7352941176470588,1610612751,5,8,2023-11-17T00:48:11Z,450000,False,246.0,94.0,1,left,D. Finney-Smith 26' 3PT  (3 PTS) (M. Bridges 1 AST),"[1627827, 1628969]",1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,Above the Break 3,24+ Right,,,26.36,Made,,,,,,,3.0,M. Bridges,1628969.0,1.0,,,,,,
48,PT07M57.00S,2023-11-17T00:48:16.4Z,1,REGULAR,3pt,Jump Shot,[],1629312,85.10183968462549,94.6078431372549,1610612748,5,8,2023-11-17T00:48:22Z,470000,False,223.0,88.0,1,right,MISS H. Highsmith 3PT,[1629312],1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,Right Corner 3,24+ Right,,,23.96,Missed,,,,,,,,,,,,,,,,
49,PT07M53.00S,2023-11-17T00:48:20.4Z,1,REGULAR,rebound,defensive,[],1627827,,,1610612751,5,8,2023-11-17T00:48:22Z,480000,False,,,0,,D. Finney-Smith REBOUND (Off:0 Def:1),[1627827],1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,Right Corner 3,24+ Right,,,,,48.0,1.0,1.0,0.0,,,,,,,,,,,,
50,PT07M46.00S,2023-11-17T00:48:30.2Z,1,REGULAR,foul,personal,['2freethrow'],1629312,,,1610612751,5,8,2023-11-17T00:48:38Z,490000,False,,,0,,H. Highsmith shooting personal FOUL (2 PF) (Dinwiddie 2 FT),"[1629312, 203915]",1610612748.0,MIA,shooting,,,Highsmith,H. Highsmith,,,,,Restricted Area,0-8 Center,1155.0,,,,,,,,,,,,,,2.0,0.0,Dinwiddie,203915.0,,
52,PT07M46.00S,2023-11-17T00:48:55.2Z,1,REGULAR,freethrow,1 of 2,[],203915,,,1610612751,5,9,2023-11-17T00:48:55Z,510000,False,,,0,,S. Dinwiddie Free Throw 1 of 2 (2 PTS),[203915],1610612751.0,BKN,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,Made,,,,,,,2.0,,,,,,,,,
53,PT07M46.00S,2023-11-17T00:48:55.9Z,1,REGULAR,substitution,out,[],1629651,,,1610612751,5,9,2023-11-17T00:49:02Z,520000,False,,,0,,SUB out: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,,
54,PT07M46.00S,2023-11-17T00:48:55.9Z,1,REGULAR,substitution,in,[],1630549,,,1610612751,5,9,2023-11-17T00:49:02Z,530000,False,,,0,,SUB in: D. Sharpe,[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
55,PT07M46.00S,2023-11-17T00:49:15.8Z,1,REGULAR,freethrow,2 of 2,[],203915,,,1610612751,5,10,2023-11-17T00:49:15Z,540000,False,,,0,,S. Dinwiddie Free Throw 2 of 2 (3 PTS),[203915],1610612751.0,BKN,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,Made,,,,,,,3.0,,,,,,,,,
56,PT07M36.00S,2023-11-17T00:49:33.1Z,1,REGULAR,3pt,Jump Shot,[],1629130,70.12155059132719,23.774509803921568,1610612748,5,10,2023-11-17T00:49:38Z,550000,False,-131.0,228.0,1,right,MISS D. Robinson 26' 3PT,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,Above the Break 3,24+ Left Center,,,26.34,Missed,,,,,,,,,,,,,,,,
57,PT07M33.00S,2023-11-17T00:49:36.1Z,1,REGULAR,rebound,defensive,[],1630549,,,1610612751,5,10,2023-11-17T00:49:38Z,560000,False,,,0,,D. Sharpe REBOUND (Off:0 Def:1),[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,Above the Break 3,24+ Left Center,,,,,56.0,1.0,1.0,0.0,,,,,,,,,,,,
58,PT07M24.00S,2023-11-17T00:49:46.6Z,1,REGULAR,3pt,Jump Shot,[],1629661,32.276609724047304,41.42156862745098,1610612751,5,10,2023-11-17T00:49:52Z,570000,False,43.0,251.0,1,left,MISS C. Johnson 25' 3PT,[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,Above the Break 3,24+ Center,,,25.45,Missed,,,,,,,,,,,,,,,,
59,PT07M18.00S,2023-11-17T00:49:52.6Z,1,REGULAR,rebound,defensive,[],202710,,,1610612748,5,10,2023-11-17T00:49:52Z,580000,False,,,0,,J. Butler REBOUND (Off:2 Def:1),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,Above the Break 3,24+ Center,,,,,58.0,3.0,1.0,2.0,,,,,,,,,,,,
60,PT07M09.00S,2023-11-17T00:50:04.5Z,1,REGULAR,foul,personal,[],1629661,,,1610612748,5,10,2023-11-17T00:50:16Z,590000,False,,,0,,C. Johnson personal FOUL (2 PF),"[1629661, 1629130]",1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,Restricted Area,0-8 Center,1155.0,,,,,,,,,,,,,,2.0,0.0,Robinson,1629130.0,,
62,PT07M09.00S,2023-11-17T00:50:16.9Z,1,REGULAR,substitution,out,[],1629661,,,1610612748,5,10,2023-11-17T00:50:23Z,610000,False,,,0,,SUB out: C. Johnson,[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
63,PT07M09.00S,2023-11-17T00:50:16.9Z,1,REGULAR,substitution,in,[],1626220,,,1610612748,5,10,2023-11-17T00:50:23Z,620000,False,,,0,,SUB in: R. O'Neale,[1626220],1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,,,
64,PT06M57.00S,2023-11-17T00:50:42.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],200768,87.07293035479631,49.26470588235294,1610612748,5,10,2023-11-17T00:53:13Z,630000,False,-4.0,69.0,1,right,MISS K. Lowry 6' driving floating Shot,[200768],1610612748.0,MIA,driving floating,,,Lowry,K. Lowry,,,,,In The Paint (Non-RA),0-8 Center,,,6.91,Missed,,,,,,,,,,,,,,,,
65,PT06M55.00S,2023-11-17T00:50:44.1Z,1,REGULAR,rebound,offensive,[],200768,,,1610612748,5,10,2023-11-17T00:53:13Z,640000,False,,,0,,K. Lowry REBOUND (Off:1 Def:0),[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,In The Paint (Non-RA),0-8 Center,,,,,64.0,1.0,0.0,1.0,,,,,,,,,,,,
66,PT06M48.00S,2023-11-17T00:50:50.2Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],1628389,77.7431011826544,44.6078431372549,1610612748,7,10,2023-11-17T00:50:54Z,650000,False,-27.0,157.0,1,right,B. Adebayo 15' Jump Shot (2 PTS),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Mid-Range,8-16 Center,,,15.9,Made,,,,,,,2.0,,,,,,,,,
69,PT06M35.00S,2023-11-17T00:51:02.3Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612751,7,10,2023-11-17T00:55:58Z,655000,False,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,PT06M35.00S,2023-11-17T00:51:03.7Z,1,REGULAR,foul,personal,['3freethrow'],200768,,,1610612751,7,10,2023-11-17T00:51:45Z,660000,False,,,0,,K. Lowry shooting personal FOUL (1 PF) (Bridges 3 FT),"[200768, 1628969]",1610612748.0,MIA,shooting,,,Lowry,K. Lowry,,,,,Above the Break 3,24+ Right Center,1627529.0,,,,,,,,,,,,,,1.0,0.0,Bridges,1628969.0,,
71,PT06M35.00S,2023-11-17T00:54:21.7Z,1,REGULAR,freethrow,1 of 3,[],1628969,,,1610612751,7,11,2023-11-17T00:55:11Z,700000,False,,,0,,M. Bridges Free Throw 1 of 3 (3 PTS),[1628969],1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,,,,,,Made,,,,,,,3.0,,,,,,,,,
72,PT06M35.00S,2023-11-17T00:54:21.7Z,1,REGULAR,freethrow,2 of 3,[],1628969,,,1610612751,7,12,2023-11-17T00:55:11Z,710000,False,,,0,,M. Bridges Free Throw 2 of 3 (4 PTS),[1628969],1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,,,,,,Made,,,,,,,4.0,,,,,,,,,
73,PT06M35.00S,2023-11-17T00:54:21.7Z,1,REGULAR,freethrow,3 of 3,[],1628969,,,1610612751,7,13,2023-11-17T00:55:11Z,720000,False,,,0,,M. Bridges Free Throw 3 of 3 (5 PTS),[1628969],1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,,,,,,Made,,,,,,,5.0,,,,,,,,,
74,PT06M13.00S,2023-11-17T00:55:15.4Z,1,REGULAR,2pt,Jump Shot,[],1628389,81.42247043363994,28.921568627450984,1610612748,9,13,2023-11-17T00:55:23Z,730000,False,-105.0,122.0,1,right,B. Adebayo 16' step back Jump Shot (4 PTS),[1628389],1610612748.0,MIA,step back,,,Adebayo,B. Adebayo,,,,,Mid-Range,16-24 Left Center,,,16.13,Made,,,,,,,4.0,,,,,,,,,
75,PT05M55.00S,2023-11-17T00:55:33.1Z,1,REGULAR,2pt,Jump Shot,[],1628969,4.5499342969776615,68.62745098039215,1610612751,9,15,2023-11-17T00:55:41Z,740000,False,-93.0,-10.0,1,left,M. Bridges 9' fadeaway Jump Shot (7 PTS),[1628969],1610612751.0,BKN,fadeaway,,,Bridges,M. Bridges,,,,,Mid-Range,8-16 Left,,,9.36,Made,,,,,,,7.0,,,,,,,,,
76,PT05M32.00S,2023-11-17T00:55:55.3Z,1,REGULAR,3pt,Jump Shot,[],1629312,67.23061760840999,64.4607843137255,1610612748,9,15,2023-11-17T00:56:06Z,750000,False,72.0,256.0,1,right,MISS H. Highsmith 26' 3PT,[1629312],1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,Above the Break 3,24+ Center,,,26.55,Missed,,,,,,,,,,,,,,,,
77,PT05M28.00S,2023-11-17T00:55:59.7Z,1,REGULAR,rebound,defensive,[],1627827,,,1610612751,9,15,2023-11-17T00:55:59Z,760000,False,,,0,,D. Finney-Smith REBOUND (Off:0 Def:2),[1627827],1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,Above the Break 3,24+ Center,,,,,76.0,2.0,2.0,0.0,,,,,,,,,,,,
78,PT05M07.00S,2023-11-17T00:56:20.2Z,1,REGULAR,3pt,Jump Shot,[],203915,31.61957950065703,25.0,1610612751,9,15,2023-11-17T00:56:25Z,770000,False,125.0,245.0,1,left,MISS S. Dinwiddie 27' 3PT,[203915],1610612751.0,BKN,,,,Dinwiddie,S. Dinwiddie,,,,,Above the Break 3,24+ Right Center,,,27.48,Missed,,,,,,,,,,,,,,,,
79,PT05M04.00S,2023-11-17T00:56:23.2Z,1,REGULAR,rebound,defensive,[],200768,,,1610612748,9,15,2023-11-17T00:56:25Z,780000,False,,,0,,K. Lowry REBOUND (Off:1 Def:1),[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,Above the Break 3,24+ Right Center,,,,,78.0,2.0,1.0,1.0,,,,,,,,,,,,
80,PT05M01.00S,2023-11-17T00:56:31.8Z,1,REGULAR,foul,personal,['2freethrow'],1626220,,,1610612748,9,15,2023-11-17T00:56:39Z,790000,False,,,0,,R. O'Neale shooting personal FOUL (1 PF) (Adebayo 2 FT),"[1626220, 1628389]",1610612751.0,BKN,shooting,,,O'Neale,R. O'Neale,,,,,In The Paint (Non-RA),0-8 Center,203591.0,,,,,,,,,,,,,,1.0,0.0,Adebayo,1628389.0,,
82,PT05M01.00S,2023-11-17T00:57:03.3Z,1,REGULAR,freethrow,1 of 2,['fastbreak'],1628389,,,1610612748,10,15,2023-11-17T00:57:31Z,810000,False,,,0,,B. Adebayo Free Throw 1 of 2 (5 PTS),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,Made,,,,,,,5.0,,,,,,,,,
83,PT05M01.00S,2023-11-17T00:57:04.2Z,1,REGULAR,substitution,out,[],1629130,,,1610612748,10,15,2023-11-17T00:57:26Z,820000,False,,,0,,SUB out: D. Robinson,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
