actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
20,PT10M20.00S,2024-01-30T00:44:37.2Z,1,REGULAR,2pt,Jump Shot,[],1626164,77.34888304862024,52.94117647058824,1610612756,6,4,2024-01-30T00:44:43Z,190000,False,15.0,160.0,1,right,D. Booker 16' pullup Jump Shot (2 PTS) (K. Durant 1 AST),"[1626164, 201142]",1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,Mid-Range,16-24 Center,16.11,Made,2.0,,,,,,,K. Durant,201142.0,1.0,,,,,,,,
22,PT10M03.00S,2024-01-30T00:44:53.9Z,1,REGULAR,turnover,bad pass,[],1626179,,,1610612748,6,4,2024-01-30T00:44:58Z,210000,False,,,0,,T. Rozier bad pass TURNOVER (1 TO),"[1626179, 203994]",1610612748.0,MIA,,,,Rozier,T. Rozier,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,1.0,Nurkic,203994.0
23,PT10M03.00S,2024-01-30T00:44:53.9Z,1,REGULAR,steal,,[],203994,,,1610612756,6,4,2024-01-30T00:44:55Z,220000,False,,,0,,J. Nurkic STEAL (1 STL),[203994],1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
24,PT09M53.00S,2024-01-30T00:45:03.8Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1626164,83.13074901445466,93.62745098039215,1610612756,6,4,2024-01-30T00:45:08Z,230000,False,218.0,106.0,1,right,MISS D. Booker 24' 3PT,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,Above the Break 3,24+ Right Center,24.25,Missed,,,,,,,,,,,,,,,,,,
25,PT09M51.00S,2024-01-30T00:45:05.8Z,1,REGULAR,rebound,defensive,[],1628389,,,1610612748,6,4,2024-01-30T00:45:08Z,240000,False,,,0,,B. Adebayo REBOUND (Off:0 Def:1),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Above the Break 3,24+ Right Center,,,,,,24.0,1.0,1.0,0.0,,,,,,,,,,,
27,PT09M48.00S,2024-01-30T00:45:10.5Z,1,REGULAR,turnover,bad pass,[],1628389,,,1610612748,6,4,2024-01-30T00:45:15Z,260000,False,,,0,,B. Adebayo bad pass TURNOVER (1 TO),"[1628389, 203078]",1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,1.0,Beal,203078.0
28,PT09M48.00S,2024-01-30T00:45:10.5Z,1,REGULAR,steal,,[],203078,,,1610612756,6,4,2024-01-30T00:45:13Z,270000,False,,,0,,B. Beal STEAL (1 STL),[203078],1610612756.0,PHX,,,,Beal,B. Beal,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
29,PT09M43.00S,2024-01-30T00:45:14.7Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",203078,92.59198423127464,53.18627450980392,1610612756,6,6,2024-01-30T00:45:18Z,280000,False,16.0,17.0,1,right,B. Beal driving DUNK (4 PTS),[203078],1610612756.0,PHX,driving,,,Beal,B. Beal,,,,,Restricted Area,0-8 Center,2.33,Made,4.0,,,,,,,,,,,,,,,,,
30,PT09M28.00S,2024-01-30T00:45:29.4Z,1,REGULAR,3pt,Jump Shot,[],1629639,10.33180026281209,1.9607843137254901,1610612748,9,6,2024-01-30T00:45:33Z,290000,False,240.0,45.0,1,left,T. Herro 24' 3PT  (3 PTS) (T. Rozier 1 AST),"[1629639, 1626179]",1610612748.0,MIA,,,,Herro,T. Herro,,,,,Right Corner 3,24+ Right,24.43,Made,3.0,,,,,,,T. Rozier,1626179.0,1.0,,,,,,,,
32,PT09M16.00S,2024-01-30T00:45:41.6Z,1,REGULAR,3pt,Jump Shot,[],201142,69.46452036793693,75.98039215686273,1610612756,9,6,2024-01-30T00:45:44Z,310000,False,130.0,235.0,1,right,MISS K. Durant 26' 3PT,[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,Above the Break 3,24+ Right Center,26.81,Missed,,,,,,,,,,,,,,,,,,
33,PT09M14.00S,2024-01-30T00:45:43.6Z,1,REGULAR,rebound,defensive,[],1628389,,,1610612748,9,6,2024-01-30T00:45:44Z,320000,False,,,0,,B. Adebayo REBOUND (Off:0 Def:2),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Above the Break 3,24+ Right Center,,,,,,32.0,2.0,2.0,0.0,,,,,,,,,,,
34,PT09M09.00S,2024-01-30T00:45:49.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626179,8.623521681997373,43.872549019607845,1610612748,11,6,2024-01-30T00:48:37Z,330000,False,31.0,29.0,1,left,T. Rozier driving Layup (8 PTS) (T. Herro 1 AST),"[1626179, 1629639]",1610612748.0,MIA,driving,,,Rozier,T. Rozier,,,,,Restricted Area,0-8 Center,4.19,Made,8.0,,,,,,,T. Herro,1629639.0,1.0,,,,,,,,
36,PT08M48.00S,2024-01-30T00:46:08.8Z,1,REGULAR,3pt,Jump Shot,[],203994,67.23061760840999,39.21568627450981,1610612756,11,6,2024-01-30T00:46:14Z,350000,False,-54.0,256.0,1,right,MISS J. Nurkic 26' 3PT,[203994],1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,Above the Break 3,24+ Center,26.11,Missed,,,,,,,,,,,,,,,,,,
37,PT08M46.00S,2024-01-30T00:46:10.8Z,1,REGULAR,rebound,defensive,[],1628389,,,1610612748,11,6,2024-01-30T00:46:14Z,360000,False,,,0,,B. Adebayo REBOUND (Off:0 Def:3),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Above the Break 3,24+ Center,,,,,,36.0,3.0,3.0,0.0,,,,,,,,,,,
38,PT08M41.00S,2024-01-30T00:46:16.9Z,1,REGULAR,turnover,out-of-bounds,[],1628389,,,1610612748,11,6,2024-01-30T00:47:15Z,370000,False,,,0,,B. Adebayo bad pass out-of-bounds TURNOVER (2 TO),[1628389],1610612748.0,MIA,bad pass,,,Adebayo,B. Adebayo,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,204058.0,,,,,2.0,,
39,PT08M27.00S,2024-01-30T00:46:40.8Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],201142,77.7431011826544,49.50980392156863,1610612756,11,8,2024-01-30T00:46:54Z,380000,False,-2.0,157.0,1,right,K. Durant 15' fadeaway Jump Shot (2 PTS) (B. Beal 1 AST),"[201142, 203078]",1610612756.0,PHX,fadeaway,,,Durant,K. Durant,,,,,Mid-Range,8-16 Center,15.67,Made,2.0,,,,,,,B. Beal,203078.0,1.0,,,,,,,,
41,PT08M14.00S,2024-01-30T00:46:59.6Z,1,REGULAR,foul,technical,['1freethrow'],1626164,,,1610612748,11,8,2024-01-30T00:47:05Z,400000,False,,,0,,D. Booker defensive-3-second technical FOUL (1 Tech),[1626164],1610612756.0,PHX,defensive-3-second,,,Booker,D. Booker,,,,,,,,,,,,,,,,,,,2003.0,0.0,1.0,,,,,
42,PT08M14.00S,2024-01-30T00:47:18.1Z,1,REGULAR,freethrow,1 of 1,[],202710,,,1610612748,12,8,2024-01-30T00:47:18Z,410000,False,,,0,,J. Butler technical Free Throw 1 of 1 (1 PTS),[202710],1610612748.0,MIA,technical,,,Butler,J. Butler,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
43,PT08M06.00S,2024-01-30T00:47:41.5Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1629312,8.492115637319317,53.67647058823529,1610612748,14,8,2024-01-30T00:47:47Z,420000,False,-18.0,27.0,1,left,H. Highsmith Hook (2 PTS) (J. Butler 1 AST),"[1629312, 202710]",1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,Restricted Area,0-8 Center,3.29,Made,2.0,,,,,,,J. Butler,202710.0,1.0,,,,,,,,
45,PT08M06.00S,2024-01-30T00:47:48.5Z,1,REGULAR,foul,personal,['1freethrow'],203994,,,1610612748,14,8,2024-01-30T00:47:56Z,440000,False,,,0,,J. Nurkic shooting personal FOUL (2 PF) (Highsmith 1 FT),"[203994, 1629312]",1610612756.0,PHX,shooting,,,Nurkic,J. Nurkic,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,2003.0,2.0,0.0,Highsmith,1629312.0,,,
47,PT08M06.00S,2024-01-30T00:47:57.7Z,1,REGULAR,substitution,out,[],203994,,,1610612748,14,8,2024-01-30T00:48:37Z,460000,False,,,0,,SUB out: J. Nurkic,[203994],1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,,,,,,,,,,
48,PT08M06.00S,2024-01-30T00:47:57.7Z,1,REGULAR,substitution,in,[],1629234,,,1610612748,14,8,2024-01-30T00:48:37Z,470000,False,,,0,,SUB in: D. Eubanks,[1629234],1610612756.0,PHX,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,,,,,,,,,,,,,
49,PT08M06.00S,2024-01-30T00:48:16.6Z,1,REGULAR,freethrow,1 of 1,[],1629312,,,1610612748,15,8,2024-01-30T00:48:16Z,480000,False,,,0,,H. Highsmith Free Throw 1 of 1 (3 PTS),[1629312],1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
50,PT07M50.00S,2024-01-30T00:48:43.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628960,89.70105124835742,37.745098039215684,1610612756,15,8,2024-01-30T00:49:32Z,490000,False,-61.0,44.0,1,right,MISS G. Allen 7' driving finger roll Layup,[1628960],1610612756.0,PHX,driving finger roll,,,Allen,G. Allen,,,,,In The Paint (Non-RA),0-8 Center,7.56,Missed,,,,,,,,,,,,,,,,,,
51,PT07M47.00S,2024-01-30T00:48:46.5Z,1,REGULAR,rebound,offensive,[],1629234,,,1610612756,15,8,2024-01-30T00:48:49Z,500000,False,,,0,,D. Eubanks REBOUND (Off:1 Def:0),[1629234],1610612756.0,PHX,,,,Eubanks,D. Eubanks,,,,,In The Paint (Non-RA),0-8 Center,,,,,,50.0,1.0,0.0,1.0,,,,,,,,,,,
52,PT07M47.00S,2024-01-30T00:48:46.8Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1629234,94.40999984741211,50.0,1610612756,15,10,2024-01-30T00:48:46Z,510000,False,0.0,0.0,1,right,D. Eubanks tip DUNK (2 PTS),[1629234],1610612756.0,PHX,tip,,,Eubanks,D. Eubanks,,,,,Mid-Range,8-16 Left,0.0,Made,2.0,,,,,,,,,,,,,,,,,
53,PT07M40.00S,2024-01-30T00:48:53.7Z,1,REGULAR,turnover,bad pass,[],1628389,,,1610612748,15,10,2024-01-30T00:48:57Z,520000,False,,,0,,B. Adebayo bad pass TURNOVER (3 TO),"[1628389, 201142]",1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,,,3.0,Durant,201142.0
54,PT07M40.00S,2024-01-30T00:48:53.7Z,1,REGULAR,steal,,[],201142,,,1610612756,15,10,2024-01-30T00:48:55Z,530000,False,,,0,,K. Durant STEAL (1 STL),[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,,,,,
55,PT07M35.00S,2024-01-30T00:48:58.7Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1626164,90.75229960578186,34.31372549019608,1610612756,15,10,2024-01-30T02:55:58Z,540000,False,-78.0,34.0,1,right,MISS D. Booker 8' running finger roll Layup,[1626164],1610612756.0,PHX,running finger roll,,,Booker,D. Booker,,,,,In The Paint (Non-RA),8-16 Left,8.56,Missed,,,,,,,,,,,,,,,,,,
56,PT07M31.00S,2024-01-30T00:49:02.7Z,1,REGULAR,rebound,defensive,[],1629312,,,1610612748,15,10,2024-01-30T00:53:15Z,550000,False,,,0,,H. Highsmith REBOUND (Off:0 Def:1),[1629312],1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,In The Paint (Non-RA),8-16 Left,,,,,,55.0,1.0,1.0,0.0,,,,,,,,,,,
57,PT07M20.00S,2024-01-30T00:49:12.9Z,1,REGULAR,3pt,Jump Shot,[],1629639,6.176084099868594,1.9837622549019607,1610612748,15,10,2024-01-30T00:50:13Z,560000,False,240.0,6.0,1,left,MISS T. Herro 24' 3PT,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,Right Corner 3,24+ Right,24.02,Missed,,,,,,,,,,,,,,,,,,
58,PT07M17.00S,2024-01-30T00:49:15.9Z,1,REGULAR,rebound,defensive,[],1628960,,,1610612756,15,10,2024-01-30T00:49:28Z,570000,False,,,0,,G. Allen REBOUND (Off:0 Def:1),[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,Right Corner 3,24+ Right,,,,,,57.0,1.0,1.0,0.0,,,,,,,,,,,
59,PT07M10.00S,2024-01-30T00:49:25.6Z,1,REGULAR,violation,kicked ball,[],1628389,,,1610612756,15,10,2024-01-30T00:50:07Z,580000,False,,,0,,B. Adebayo kicked ball VIOLATION,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,202037.0,,,,,,,
60,PT07M10.00S,2024-01-30T00:49:31.5Z,1,REGULAR,substitution,out,[],1628389,,,1610612756,15,10,2024-01-30T00:49:53Z,590000,False,,,0,,SUB out: B. Adebayo,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,,
61,PT07M10.00S,2024-01-30T00:49:31.5Z,1,REGULAR,substitution,out,[],1629639,,,1610612756,15,10,2024-01-30T00:49:53Z,600000,False,,,0,,SUB out: T. Herro,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,,,,,,,,,,,,,,,,
62,PT07M10.00S,2024-01-30T00:49:31.5Z,1,REGULAR,substitution,in,[],1629130,,,1610612756,15,10,2024-01-30T00:49:53Z,610000,False,,,0,,SUB in: D. Robinson,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
63,PT07M10.00S,2024-01-30T00:49:31.5Z,1,REGULAR,substitution,in,[],201567,,,1610612756,15,10,2024-01-30T00:49:53Z,620000,False,,,0,,SUB in: K. Love,[201567],1610612748.0,MIA,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,,,,,
64,PT07M03.00S,2024-01-30T00:49:58.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629234,92.9862023653088,54.65686274509803,1610612756,15,12,2024-01-30T00:53:19Z,630000,False,23.0,13.0,1,right,D. Eubanks cutting Layup (4 PTS) (K. Durant 2 AST),"[1629234, 201142]",1610612756.0,PHX,cutting,,,Eubanks,D. Eubanks,,,,,Restricted Area,0-8 Center,2.69,Made,4.0,,,,,,,K. Durant,201142.0,2.0,,,,,,,,
69,PT06M46.00S,2024-01-30T00:52:06.5Z,1,REGULAR,3pt,Jump Shot,[],1626179,14.931011826544022,94.6078431372549,1610612748,15,12,2024-01-30T00:53:44Z,680000,False,-223.0,88.0,1,left,MISS T. Rozier 3PT,[1626179],1610612748.0,MIA,,,,Rozier,T. Rozier,,,,,Left Corner 3,24+ Left,23.97,Missed,,,,,,,,,,,,,,,,,,
73,PT06M46.00S,2024-01-30T00:52:06.5Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612756,15,12,2024-01-30T00:53:44Z,685000,False,,,0,,TEAM defensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,Left Corner 3,24+ Left,,,,,,69.0,,,,,,,,,,,,,,
68,PT06M46.00S,2024-01-30T00:52:56.4Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612756,15,12,2024-01-30T00:54:39Z,690000,False,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,PT06M46.00S,2024-01-30T00:53:39.6Z,1,REGULAR,jumpball,recovered,[],203078,,,1610612756,15,12,2024-01-30T01:47:47Z,700000,False,,,0,,Jump Ball D. Eubanks vs. J. Butler: Tip to B. Beal,"[203078, 1629234, 202710]",1610612756.0,PHX,lodgedball,B. Beal,203078.0,Beal,B. Beal,Eubanks,1629234.0,Butler,202710.0,,,,,,,,,,,,,,,,,,,,,,
74,PT06M33.00S,2024-01-30T00:53:50.2Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1629234,92.19776609724047,45.34313725490196,1610612756,15,14,2024-01-30T00:53:56Z,730000,False,-23.0,21.0,1,right,D. Eubanks cutting DUNK (6 PTS) (B. Beal 2 AST),"[1629234, 203078]",1610612756.0,PHX,cutting,,,Eubanks,D. Eubanks,,,,,Restricted Area,0-8 Center,3.12,Made,6.0,,,,,,,B. Beal,203078.0,2.0,,,,,,,,
76,PT06M08.00S,2024-01-30T00:54:41.0Z,1,REGULAR,jumpball,recovered,[],201567,,,1610612748,15,14,2024-01-30T01:48:17Z,750000,False,,,0,,Jump Ball J. Butler vs. B. Beal: Tip to K. Love,"[201567, 202710, 203078]",1610612748.0,MIA,heldball,K. Love,201567.0,Love,K. Love,Butler,202710.0,Beal,203078.0,,,,,,,,,,,,,,,,,,,,,,
79,PT06M03.00S,2024-01-30T00:54:46.0Z,1,REGULAR,3pt,Jump Shot,[],1626179,14.14257555847569,94.85294117647058,1610612748,15,14,2024-01-30T00:55:01Z,780000,False,-224.0,80.0,1,left,MISS T. Rozier 3PT - blocked,"[1626179, 201142]",1610612748.0,MIA,,,,Rozier,T. Rozier,,,,,Left Corner 3,24+ Left,23.83,Missed,,Durant,201142.0,,,,,,,,,,,,,,,
80,PT06M03.00S,2024-01-30T00:54:46.0Z,1,REGULAR,block,,[],201142,,,1610612748,15,14,2024-01-30T00:54:48Z,790000,False,,,0,,K. Durant BLOCK (1 BLK),[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,,,,,,,,
81,PT06M02.00S,2024-01-30T00:54:47.0Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612748,15,14,2024-01-30T00:55:01Z,800000,False,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,Left Corner 3,24+ Left,,,,,,79.0,,,,,,,,,,,,,,
82,PT06M02.00S,2024-01-30T00:54:51.7Z,1,REGULAR,turnover,shot clock,['team'],0,,,1610612748,15,14,2024-01-30T00:55:01Z,810000,False,,,0,,MIA shot clock Team TURNOVER,[],1610612748.0,MIA,,,,,,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,2003.0,,,,,,,
83,PT05M50.00S,2024-01-30T00:55:09.7Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],203078,68.54467805519053,69.85294117647058,1610612756,15,14,2024-01-30T00:55:47Z,820000,False,99.0,243.0,1,right,MISS B. Beal 26' pullup 3PT,[203078],1610612756.0,PHX,pullup,,,Beal,B. Beal,,,,,Above the Break 3,24+ Right Center,26.27,Missed,,,,,,,,,,,,,,,,,,
84,PT05M46.00S,2024-01-30T00:55:13.7Z,1,REGULAR,rebound,defensive,[],1629312,,,1610612748,15,14,2024-01-30T00:55:18Z,830000,False,,,0,,H. Highsmith REBOUND (Off:0 Def:2),[1629312],1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,Above the Break 3,24+ Center,,,,,,83.0,2.0,2.0,0.0,,,,,,,,,,,
85,PT05M40.00S,2024-01-30T00:55:19.4Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],201567,33.065045992115635,55.88235294117647,1610612748,15,14,2024-01-30T00:56:27Z,840000,False,-29.0,258.0,1,left,MISS K. Love 26' running 3PT,[201567],1610612748.0,MIA,running,,,Love,K. Love,,,,,Above the Break 3,24+ Center,26.0,Missed,,,,,,,,,,,,,,,,,,
86,PT05M38.00S,2024-01-30T00:55:21.4Z,1,REGULAR,rebound,defensive,[],1626164,,,1610612756,15,14,2024-01-30T00:55:24Z,850000,False,,,0,,D. Booker REBOUND (Off:0 Def:1),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,Above the Break 3,24+ Center,,,,,,85.0,1.0,1.0,0.0,,,,,,,,,,,
87,PT05M33.00S,2024-01-30T00:55:30.0Z,1,REGULAR,foul,personal,[],1629130,,,1610612756,15,14,2024-01-30T00:55:41Z,860000,False,,,0,,D. Robinson personal FOUL (1 PF),"[1629130, 201142]",1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,204058.0,1.0,0.0,Durant,201142.0,,,
89,PT05M33.00S,2024-01-30T00:55:37.6Z,1,REGULAR,substitution,out,[],203078,,,1610612756,15,14,2024-01-30T00:55:47Z,880000,False,,,0,,SUB out: B. Beal,[203078],1610612756.0,PHX,,,,Beal,B. Beal,,,,,,,,,,,,,,,,,,,,,,,,,,
90,PT05M33.00S,2024-01-30T00:55:37.6Z,1,REGULAR,substitution,in,[],201569,,,1610612756,15,14,2024-01-30T00:55:47Z,890000,False,,,0,,SUB in: E. Gordon,[201569],1610612756.0,PHX,,,,Gordon,E. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,
