actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2023-12-23T01:12:36.0Z,1,REGULAR,period,start,[],0,,,0,0,0,2023-12-23T01:12:36Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M56.00S,2023-12-23T01:12:38.6Z,1,REGULAR,jumpball,recovered,[],200768,,,1610612748,0,0,2023-12-23T01:12:38Z,40000,False,,,0,,Jump Ball B. Adebayo vs. C. Capela: Tip to K. Lowry,"[200768, 1628389, 203991]",1610612748.0,MIA,startperiod,K. Lowry,200768.0,Lowry,K. Lowry,Adebayo,1628389.0,Capela,203991.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M38.00S,2023-12-23T01:12:57.0Z,1,REGULAR,3pt,Jump Shot,[],1629639,32.40801576872536,30.88235294117647,1610612748,0,0,2023-12-23T01:13:05Z,70000,False,96.0,252.0,1,left,MISS T. Herro 26' 3PT,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,Above the Break 3,24+ Right Center,26.96,Missed,,,,,,,,,,,,,,,,,,
8,PT11M35.00S,2023-12-23T01:13:00.0Z,1,REGULAR,rebound,offensive,[],1631170,,,1610612748,0,0,2023-12-23T01:13:05Z,80000,False,,,0,,J. Jaquez Jr. REBOUND (Off:1 Def:0),[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,Above the Break 3,24+ Right Center,,,7.0,1.0,0.0,1.0,,,,,,,,,,,,,,
9,PT11M33.00S,2023-12-23T01:13:01.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631170,12.565703022339028,47.30392156862745,1610612748,2,0,2023-12-23T01:16:47Z,90000,False,13.0,66.0,1,left,J. Jaquez Jr. 6' putback Layup (2 PTS),[1631170],1610612748.0,MIA,putback,,,Jaquez Jr.,J. Jaquez Jr.,,,,,In The Paint (Non-RA),0-8 Center,6.7,Made,,,,,2.0,,,,,,,,,,,,,
10,PT11M14.00S,2023-12-23T01:13:20.3Z,1,REGULAR,3pt,Jump Shot,[],1629726,94.30026281208936,94.85294117647058,1610612737,2,0,2023-12-23T01:13:25Z,100000,False,224.0,1.0,1,right,MISS G. Mathews 3PT,[1629726],1610612737.0,ATL,,,,Mathews,G. Mathews,,,,,Right Corner 3,24+ Right,22.43,Missed,,,,,,,,,,,,,,,,,,
11,PT11M11.00S,2023-12-23T01:13:23.3Z,1,REGULAR,rebound,defensive,[],1629639,,,1610612748,2,0,2023-12-23T01:13:25Z,110000,False,,,0,,T. Herro REBOUND (Off:0 Def:1),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,Right Corner 3,24+ Right,,,10.0,1.0,1.0,0.0,,,,,,,,,,,,,,
13,PT10M53.00S,2023-12-23T01:13:58.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629639,10.200394218134035,44.85294117647059,1610612748,4,0,2023-12-23T01:14:03Z,130000,False,26.0,43.0,1,left,T. Herro driving Layup (2 PTS),[1629639],1610612748.0,MIA,driving,,,Herro,T. Herro,,,,,In The Paint (Non-RA),0-8 Center,5.04,Made,,,,,2.0,,,,,,,,,,,,,
14,PT10M28.00S,2023-12-23T01:14:24.3Z,1,REGULAR,3pt,Jump Shot,[],1630180,78.26872536136662,89.2156862745098,1610612737,4,0,2023-12-23T01:14:29Z,140000,False,196.0,152.0,1,right,MISS S. Bey 24' 3PT,[1630180],1610612737.0,ATL,,,,Bey,S. Bey,,,,,Above the Break 3,24+ Right Center,24.8,Missed,,,,,,,,,,,,,,,,,,
15,PT10M27.00S,2023-12-23T01:14:25.3Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612748,4,0,2023-12-23T01:14:29Z,150000,False,,,0,,TEAM defensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,Above the Break 3,24+ Right Center,,,14.0,,,,,,,,,,,,,,,,,
