actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2023-12-09T01:12:28.4Z,1,REGULAR,period,start,[],0,,,0,0,0,2023-12-09T01:12:28Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M58.00S,2023-12-09T01:12:30.2Z,1,REGULAR,jumpball,recovered,[],1629622,,,1610612739,0,0,2023-12-09T01:12:30Z,40000,False,,,0,,Jump Ball J. Allen vs. O. Robinson: Tip to M. Strus,"[1629622, 1628386, 1631115]",1610612739.0,CLE,startperiod,M. Strus,1629622.0,Strus,M. Strus,Allen,1628386.0,Robinson,1631115.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M41.00S,2023-12-09T01:12:47.7Z,1,REGULAR,2pt,Jump Shot,[],1629636,90.88370565045992,29.65686274509804,1610612739,0,2,2023-12-09T01:16:47Z,62500,False,-102.0,33.0,1,right,D. Garland 10' driving floating bank Jump Shot (2 PTS) (J. Allen 1 AST),"[1629636, 1628386]",1610612739.0,CLE,driving floating bank,,,Garland,D. Garland,,,,,Mid-Range,8-16 Left,10.7,Made,2.0,J. Allen,1628386.0,1.0,,,,,,,,,,,,,,
9,PT11M41.00S,2023-12-09T01:12:56.4Z,1,REGULAR,foul,personal,['1freethrow'],1631115,,,1610612739,0,2,2023-12-09T01:14:10Z,65000,False,,,0,,O. Robinson shooting personal FOUL (1 PF) (Garland 1 FT),"[1631115, 1629636]",1610612748.0,MIA,shooting,,,Robinson,O. Robinson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,202901.0,1.0,0.0,Garland,1629636.0,,,,,,,,,
11,PT11M41.00S,2023-12-09T01:13:17.9Z,1,REGULAR,freethrow,1 of 1,[],1629636,,,1610612739,0,3,2023-12-09T01:14:26Z,68750,False,,,0,,D. Garland Free Throw 1 of 1 (3 PTS),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
13,PT11M25.00S,2023-12-09T01:13:42.3Z,1,REGULAR,foul,technical,['1freethrow'],1628378,,,1610612748,0,3,2023-12-09T01:13:51Z,130000,False,,,0,,D. Mitchell defensive-3-second technical FOUL (1 Tech),[1628378],1610612739.0,CLE,defensive-3-second,,,Mitchell,D. Mitchell,,,,,,,,,,,,,202026.0,0.0,1.0,,,,,,,,,,,
14,PT11M25.00S,2023-12-09T01:13:56.1Z,1,REGULAR,freethrow,1 of 1,[],202710,,,1610612748,1,3,2023-12-09T01:14:09Z,140000,False,,,0,,J. Butler technical Free Throw 1 of 1 (1 PTS),[202710],1610612748.0,MIA,technical,,,Butler,J. Butler,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
15,PT11M11.00S,2023-12-09T01:14:24.1Z,1,REGULAR,3pt,Jump Shot,[],1628997,26.757555847568987,13.970588235294118,1610612748,1,3,2023-12-09T01:14:29Z,150000,False,180.0,199.0,1,left,MISS C. Martin 26' pullup 3PT,[1628997],1610612748.0,MIA,pullup,,,Martin,C. Martin,,,,,Above the Break 3,24+ Right Center,26.84,Missed,,,,,,,,,,,,,,,,,,
16,PT11M08.00S,2023-12-09T01:14:27.1Z,1,REGULAR,rebound,defensive,[],1628378,,,1610612739,1,3,2023-12-09T01:14:29Z,160000,False,,,0,,D. Mitchell REBOUND (Off:0 Def:1),[1628378],1610612739.0,CLE,,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,15.0,1.0,1.0,0.0,,,,,
17,PT11M03.00S,2023-12-09T01:14:32.3Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fastbreak']",1628378,85.23324572930355,41.42156862745098,1610612739,1,5,2023-12-09T01:14:39Z,170000,False,-43.0,86.0,1,right,D. Mitchell 9' driving floating Jump Shot (2 PTS),[1628378],1610612739.0,CLE,driving floating,,,Mitchell,D. Mitchell,,,,,In The Paint (Non-RA),8-16 Center,9.64,Made,2.0,,,,,,,,,,,,,,,,,
