actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
2,PT12M00.00S,2024-01-09T00:41:46.9Z,1,REGULAR,period,start,[],0,,,0,0,0,2024-01-09T00:41:46Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M54.00S,2024-01-09T00:41:51.9Z,1,REGULAR,jumpball,recovered,[],1629639,,,1610612748,0,0,2024-01-09T00:41:51Z,40000,False,,,0,,Jump Ball B. Adebayo vs. A. Sengun: Tip to T. Herro,"[1629639, 1628389, 1630578]",1610612748.0,MIA,startperiod,T. Herro,1629639.0,Herro,T. Herro,Adebayo,1628389.0,Sengun,1630578.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M31.00S,2024-01-09T00:42:14.5Z,1,REGULAR,3pt,Jump Shot,[],1631107,73.66951379763469,85.29411764705883,1610612748,0,0,2024-01-09T00:42:19Z,70000,False,176.0,195.0,1,right,MISS N. Jovic 26' 3PT,[1631107],1610612748.0,MIA,,,,Jovic,N. Jovic,,,,,Above the Break 3,24+ Right Center,26.3,Missed,,,,,,,,,,,,,,,,,,
8,PT11M29.00S,2024-01-09T00:42:17.2Z,1,REGULAR,rebound,defensive,[],1630578,,,1610612745,0,0,2024-01-09T00:42:17Z,80000,False,,,0,,A. Sengun REBOUND (Off:0 Def:1),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Above the Break 3,24+ Right Center,,,7.0,1.0,1.0,0.0,,,,,,,,,,,,,,
9,PT11M19.00S,2024-01-09T00:42:26.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630256,12.040078843626807,44.36274509803921,1610612745,0,2,2024-01-09T00:42:32Z,90000,False,28.0,61.0,1,left,J. Tate 6' driving finger roll Layup (2 PTS) (J. Green 1 AST),"[1630256, 1630224]",1610612745.0,HOU,driving finger roll,,,Tate,J. Tate,,,,,In The Paint (Non-RA),0-8 Center,6.69,Made,,,,,2.0,J. Green,1630224.0,1.0,,,,,,,,,,
10,PT11M10.00S,2024-01-09T00:42:38.7Z,1,REGULAR,foul,personal,[],1627832,,,1610612748,0,2,2024-01-09T00:42:57Z,100000,False,,,0,,F. VanVleet personal FOUL (1 PF),"[1627832, 1629639]",1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,Mid-Range,8-16 Left,,,,,,,,,,,1179.0,1.0,0.0,Herro,1629639.0,,,,,
13,PT11M05.00S,2024-01-09T00:43:01.6Z,1,REGULAR,3pt,Jump Shot,[],1629639,72.7496714848883,17.15686274509804,1610612748,0,2,2024-01-09T00:43:08Z,120000,False,-164.0,204.0,1,right,MISS T. Herro 26' 3PT,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,Above the Break 3,24+ Left Center,26.16,Missed,,,,,,,,,,,,,,,,,,
14,PT11M03.00S,2024-01-09T00:43:03.6Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612745,0,2,2024-01-09T00:43:08Z,130000,False,,,0,,TEAM defensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,Above the Break 3,24+ Left Center,,,13.0,,,,,,,,,,,,,,,,,
16,PT10M46.00S,2024-01-09T00:43:27.6Z,1,REGULAR,2pt,Jump Shot,[],1631095,18.610381077529567,74.01960784313727,1610612745,0,2,2024-01-09T00:43:56Z,150000,False,-120.0,122.0,1,left,MISS J. Smith Jr. 17' turnaround Shot - blocked,"[1631095, 200768]",1610612745.0,HOU,turnaround,,,Smith Jr.,J. Smith Jr.,,,,,Mid-Range,16-24 Left Center,17.15,Missed,,,,,,,,,,,,,,Lowry,200768.0,,,
17,PT10M46.00S,2024-01-09T00:43:27.6Z,1,REGULAR,block,,[],200768,,,1610612745,0,2,2024-01-09T00:43:30Z,160000,False,,,0,,K. Lowry BLOCK (1 BLK),[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
18,PT10M44.00S,2024-01-09T00:43:29.6Z,1,REGULAR,rebound,defensive,[],1631107,,,1610612748,0,2,2024-01-09T00:43:33Z,170000,False,,,0,,N. Jovic REBOUND (Off:0 Def:1),[1631107],1610612748.0,MIA,,,,Jovic,N. Jovic,,,,,Mid-Range,16-24 Left Center,,,16.0,1.0,1.0,0.0,,,,,,,,,,,,,,
19,PT10M44.00S,2024-01-09T00:43:33.5Z,1,REGULAR,turnover,out-of-bounds,[],1631107,,,1610612748,0,2,2024-01-09T00:43:40Z,180000,False,,,0,,N. Jovic bad pass out-of-bounds TURNOVER (1 TO),[1631107],1610612748.0,MIA,bad pass,,,Jovic,N. Jovic,,,,,Mid-Range,8-16 Left,,,,,,,,,,,1627963.0,,,,,,,1.0,,
