actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
19,PT10M09.00S,2024-01-20T01:14:52.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630180,88.12417871222075,45.588235294117645,1610612737,5,7,2024-01-20T01:17:29Z,190000,False,-22.0,59.0,1,right,S. Bey 6' fadeaway Jump Shot (2 PTS),[1630180],1610612737.0,ATL,fadeaway,,,Bey,S. Bey,,,,,In The Paint (Non-RA),0-8 Center,,,6.31,Made,,,,,2.0,,,,,,,,,,,
20,PT09M51.00S,2024-01-20T01:15:09.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628389,17.296320630749015,48.529411764705884,1610612748,5,7,2024-01-20T01:17:52Z,200000,False,7.0,110.0,1,left,MISS B. Adebayo 11' Jump Shot,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),8-16 Center,,,11.03,Missed,,,,,,,,,,,,,,,,
21,PT09M49.00S,2024-01-20T01:15:11.9Z,1,REGULAR,rebound,defensive,[],203991,,,1610612737,5,7,2024-01-20T01:15:17Z,210000,False,,,0,,C. Capela REBOUND (Off:0 Def:1),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,In The Paint (Non-RA),8-16 Center,,,,,20.0,1.0,1.0,0.0,,,,,,,,,,,,
22,PT09M42.00S,2024-01-20T01:15:18.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1627749,93.9060446780552,53.92156862745098,1610612737,5,9,2024-01-20T01:15:25Z,220000,False,20.0,5.0,1,right,D. Murray running finger roll Layup (5 PTS),[1627749],1610612737.0,ATL,running finger roll,,,Murray,D. Murray,,,,,Restricted Area,0-8 Center,,,2.02,Made,,,,,5.0,,,,,,,,,,,
23,PT09M28.00S,2024-01-20T01:15:31.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631107,6.783837056504599,51.71568627450981,1610612748,5,9,2024-01-20T01:18:53Z,230000,False,-9.0,11.0,1,left,MISS N. Jovic driving Layup,[1631107],1610612748.0,MIA,driving,,,Jovic,N. Jovic,,,,,Restricted Area,0-8 Center,,,1.42,Missed,,,,,,,,,,,,,,,,
24,PT09M26.00S,2024-01-20T01:15:33.4Z,1,REGULAR,rebound,offensive,[],1631107,,,1610612748,5,9,2024-01-20T01:15:39Z,240000,False,,,0,,N. Jovic REBOUND (Off:1 Def:0),[1631107],1610612748.0,MIA,,,,Jovic,N. Jovic,,,,,Restricted Area,0-8 Center,,,,,23.0,1.0,0.0,1.0,,,,,,,,,,,,
25,PT09M25.00S,2024-01-20T01:15:35.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631107,7.440867279894875,50.49019607843137,1610612748,5,9,2024-01-20T01:15:47Z,250000,False,-2.0,17.0,1,left,MISS N. Jovic putback Layup,[1631107],1610612748.0,MIA,putback,,,Jovic,N. Jovic,,,,,Restricted Area,0-8 Center,,,1.76,Missed,,,,,,,,,,,,,,,,
26,PT09M22.00S,2024-01-20T01:15:38.4Z,1,REGULAR,rebound,defensive,[],1630552,,,1610612737,5,9,2024-01-20T01:15:47Z,260000,False,,,0,,J. Johnson REBOUND (Off:1 Def:1),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Restricted Area,0-8 Center,,,,,25.0,2.0,1.0,1.0,,,,,,,,,,,,
27,PT09M17.00S,2024-01-20T01:15:43.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630552,89.30683311432325,40.931372549019606,1610612737,5,9,2024-01-20T01:15:56Z,270000,False,-45.0,48.0,1,right,MISS J. Johnson 6' fadeaway bank Shot,[1630552],1610612737.0,ATL,fadeaway bank,,,Johnson,J. Johnson,,,,,In The Paint (Non-RA),0-8 Center,,,6.6,Missed,,,,,,,,,,,,,,,,
28,PT09M14.00S,2024-01-20T01:15:46.0Z,1,REGULAR,rebound,defensive,[],1628389,,,1610612748,5,9,2024-01-20T01:15:56Z,280000,False,,,0,,B. Adebayo REBOUND (Off:0 Def:1),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),0-8 Center,,,,,27.0,1.0,1.0,0.0,,,,,,,,,,,,
29,PT09M14.00S,2024-01-20T01:15:54.4Z,1,REGULAR,foul,personal,[],1627749,,,1610612748,5,9,2024-01-20T01:16:00Z,290000,False,,,0,,D. Murray loose ball personal FOUL (1 PF),"[1627749, 202710]",1610612737.0,ATL,loose ball,,,Murray,D. Murray,,,,,Mid-Range,8-16 Right,1627519.0,,,,,,,,,,,,1.0,0.0,Butler,202710.0,,,,
31,PT09M03.00S,2024-01-20T01:16:22.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],202710,7.046649145860711,52.69607843137255,1610612748,5,9,2024-01-20T01:19:43Z,310000,False,-13.0,14.0,1,left,MISS J. Butler driving Layup,[202710],1610612748.0,MIA,driving,,,Butler,J. Butler,,,,,Restricted Area,0-8 Center,,,1.92,Missed,,,,,,,,,,,,,,,,
32,PT09M01.00S,2024-01-20T01:16:24.3Z,1,REGULAR,rebound,offensive,[],202710,,,1610612748,5,9,2024-01-20T01:16:30Z,320000,False,,,0,,J. Butler REBOUND (Off:1 Def:0),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,Restricted Area,0-8 Center,,,,,31.0,1.0,0.0,1.0,,,,,,,,,,,,
33,PT09M00.00S,2024-01-20T01:16:25.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",202710,6.652431011826544,50.98039215686274,1610612748,7,9,2024-01-20T01:16:35Z,330000,False,-5.0,10.0,1,left,J. Butler putback Layup (2 PTS),[202710],1610612748.0,MIA,putback,,,Butler,J. Butler,,,,,Restricted Area,0-8 Center,,,1.11,Made,,,,,2.0,,,,,,,,,,,
34,PT08M48.00S,2024-01-20T01:16:37.2Z,1,REGULAR,2pt,Jump Shot,[],203992,76.69185282522996,50.245098039215684,1610612737,7,11,2024-01-20T01:16:51Z,340000,False,1.0,167.0,1,right,B. Bogdanovic 16' fadeaway Jump Shot (2 PTS) (D. Murray 1 AST),"[203992, 1627749]",1610612737.0,ATL,fadeaway,,,Bogdanovic,B. Bogdanovic,,,,,Mid-Range,16-24 Center,,,16.66,Made,,,,,2.0,D. Murray,1627749.0,1.0,,,,,,,,
35,PT08M31.00S,2024-01-20T01:16:53.6Z,1,REGULAR,3pt,Jump Shot,[],1628997,9.411957950065702,93.87254901960785,1610612748,7,11,2024-01-20T01:17:02Z,350000,False,-219.0,36.0,1,left,MISS C. Martin 3PT,[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,Left Corner 3,24+ Left,,,22.23,Missed,,,,,,,,,,,,,,,,
36,PT08M28.00S,2024-01-20T01:16:56.6Z,1,REGULAR,rebound,defensive,[],203991,,,1610612737,7,11,2024-01-20T01:17:02Z,360000,False,,,0,,C. Capela REBOUND (Off:0 Def:2),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,Left Corner 3,24+ Left,,,,,35.0,2.0,2.0,0.0,,,,,,,,,,,,
37,PT08M14.00S,2024-01-20T01:17:11.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630180,94.69448094612353,51.225490196078425,1610612737,7,11,2024-01-20T01:17:19Z,370000,False,6.0,-3.0,1,right,MISS S. Bey reverse Layup,[1630180],1610612737.0,ATL,reverse,,,Bey,S. Bey,,,,,Restricted Area,0-8 Center,,,0.66,Missed,,,,,,,,,,,,,,,,
38,PT08M11.00S,2024-01-20T01:17:14.9Z,1,REGULAR,rebound,offensive,[],203991,,,1610612737,7,11,2024-01-20T01:27:15Z,380000,False,,,0,,C. Capela REBOUND (Off:1 Def:2),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,Restricted Area,0-8 Center,,,,,37.0,3.0,2.0,1.0,,,,,,,,,,,,
39,PT08M08.00S,2024-01-20T01:17:17.6Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",203992,92.9862023653088,52.69607843137255,1610612737,7,11,2024-01-20T01:21:14Z,390000,False,13.0,13.0,1,right,MISS B. Bogdanovic driving floating Shot,[203992],1610612737.0,ATL,driving floating,,,Bogdanovic,B. Bogdanovic,,,,,Restricted Area,0-8 Center,,,1.9,Missed,,,,,,,,,,,,,,,,
40,PT08M03.00S,2024-01-20T01:17:22.6Z,1,REGULAR,rebound,offensive,[],203991,,,1610612737,7,11,2024-01-20T01:21:14Z,400000,False,,,0,,C. Capela REBOUND (Off:2 Def:2),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,Restricted Area,0-8 Center,,,,,39.0,4.0,2.0,2.0,,,,,,,,,,,,
41,PT08M00.00S,2024-01-20T01:17:24.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203991,93.9060446780552,50.0,1610612737,7,13,2024-01-20T01:17:32Z,410000,False,0.0,5.0,1,right,C. Capela Layup (2 PTS),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,Restricted Area,0-8 Center,,,0.48,Made,,,,,2.0,,,,,,,,,,,
42,PT07M52.00S,2024-01-20T01:17:33.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629639,6.652431011826544,50.49019607843137,1610612748,9,13,2024-01-20T01:17:44Z,420000,False,-2.0,10.0,1,left,T. Herro driving Layup (2 PTS),[1629639],1610612748.0,MIA,driving,,,Herro,T. Herro,,,,,Restricted Area,0-8 Center,,,1.03,Made,,,,,2.0,,,,,,,,,,,
43,PT07M37.00S,2024-01-20T01:17:47.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630552,81.68528252299606,38.72549019607843,1610612737,9,13,2024-01-20T01:17:54Z,430000,False,-56.0,120.0,1,right,MISS J. Johnson 13' pullup Shot,[1630552],1610612737.0,ATL,pullup,,,Johnson,J. Johnson,,,,,In The Paint (Non-RA),8-16 Center,,,13.23,Missed,,,,,,,,,,,,,,,,
44,PT07M34.00S,2024-01-20T01:17:50.6Z,1,REGULAR,rebound,defensive,[],1631107,,,1610612748,9,13,2024-01-20T01:17:54Z,440000,False,,,0,,N. Jovic REBOUND (Off:1 Def:1),[1631107],1610612748.0,MIA,,,,Jovic,N. Jovic,,,,,In The Paint (Non-RA),8-16 Center,,,,,43.0,2.0,1.0,1.0,,,,,,,,,,,,
45,PT07M26.00S,2024-01-20T01:17:59.3Z,1,REGULAR,turnover,lost ball,[],202710,,,1610612748,9,13,2024-01-20T01:18:05Z,450000,False,,,0,,J. Butler lost ball TURNOVER (1 TO),"[202710, 1630552]",1610612748.0,MIA,,,,Butler,J. Butler,,,,,Mid-Range,8-16 Right,,1.0,,,,,,,,,,,,,,,Johnson,1630552.0,,
46,PT07M26.00S,2024-01-20T01:17:59.3Z,1,REGULAR,steal,,[],1630552,,,1610612737,9,13,2024-01-20T01:18:01Z,460000,False,,,0,,J. Johnson STEAL (1 STL),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
47,PT07M22.00S,2024-01-20T01:18:03.9Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630552,93.38042049934296,47.30392156862745,1610612737,9,15,2024-01-20T01:18:13Z,470000,False,-13.0,10.0,1,right,J. Johnson running alley-oop DUNK (4 PTS) (D. Murray 2 AST),"[1630552, 1627749]",1610612737.0,ATL,running alley-oop,,,Johnson,J. Johnson,,,,,Restricted Area,0-8 Center,,,1.66,Made,,,,,4.0,D. Murray,1627749.0,2.0,,,,,,,,
49,PT06M59.00S,2024-01-20T01:18:26.4Z,1,REGULAR,2pt,Jump Shot,[],1628389,22.552562417871222,60.78431372549019,1610612748,9,15,2024-01-20T01:18:31Z,490000,False,-54.0,159.0,1,left,MISS B. Adebayo 16' Jump Shot,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Mid-Range,16-24 Center,,,16.84,Missed,,,,,,,,,,,,,,,,
50,PT06M56.00S,2024-01-20T01:18:29.4Z,1,REGULAR,rebound,defensive,[],203991,,,1610612737,9,15,2024-01-20T01:18:31Z,500000,False,,,0,,C. Capela REBOUND (Off:2 Def:3),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,Mid-Range,16-24 Center,,,,,49.0,5.0,3.0,2.0,,,,,,,,,,,,
51,PT06M47.00S,2024-01-20T01:18:38.4Z,1,REGULAR,3pt,Jump Shot,[],1630180,88.38699080157687,99.50980392156863,1610612737,9,15,2024-01-20T01:33:43Z,510000,False,248.0,57.0,1,right,MISS S. Bey 25' 3PT,[1630180],1610612737.0,ATL,,,,Bey,S. Bey,,,,,Right Corner 3,24+ Right,,,25.39,Missed,,,,,,,,,,,,,,,,
52,PT06M44.00S,2024-01-20T01:18:41.4Z,1,REGULAR,rebound,offensive,[],203991,,,1610612737,9,15,2024-01-20T01:18:44Z,520000,False,,,0,,C. Capela REBOUND (Off:3 Def:3),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,Mid-Range,24+ Right,,,,,51.0,6.0,3.0,3.0,,,,,,,,,,,,
53,PT06M42.00S,2024-01-20T01:18:44.0Z,1,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",203991,89.43823915900131,39.21568627450981,1610612737,9,15,2024-01-20T01:18:53Z,530000,False,-54.0,47.0,1,right,MISS C. Capela 7' Hook,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,In The Paint (Non-RA),0-8 Center,,,7.14,Missed,,,,,,,,,,,,,,,,
54,PT06M42.00S,2024-01-20T01:18:44.0Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612737,9,15,2024-01-20T01:18:53Z,540000,False,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,53.0,,,,,,,,,,,,,,,
55,PT06M42.00S,2024-01-20T01:18:51.1Z,1,REGULAR,foul,personal,[],1631107,,,1610612737,9,15,2024-01-20T01:24:21Z,550000,False,,,0,,N. Jovic loose ball personal FOUL (1 PF),"[1631107, 1630180]",1610612748.0,MIA,loose ball,,,Jovic,N. Jovic,,,,,Mid-Range,8-16 Left,203591.0,,,,,,,,,,,,1.0,0.0,Bey,1630180.0,,,,
57,PT06M42.00S,2024-01-20T01:19:01.6Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612737,9,15,2024-01-20T01:19:01Z,570000,False,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,PT06M42.00S,2024-01-20T01:19:15.0Z,1,REGULAR,substitution,out,[],203992,,,1610612737,9,15,2024-01-20T01:22:13Z,580000,False,,,0,,SUB out: B. Bogdanovic,[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,,,
60,PT06M42.00S,2024-01-20T01:19:15.0Z,1,REGULAR,substitution,out,[],1630552,,,1610612737,9,15,2024-01-20T01:22:13Z,590000,False,,,0,,SUB out: J. Johnson,[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
61,PT06M42.00S,2024-01-20T01:19:15.0Z,1,REGULAR,substitution,in,[],201988,,,1610612737,9,15,2024-01-20T01:22:13Z,600000,False,,,0,,SUB in: P. Mills,[201988],1610612737.0,ATL,,,,Mills,P. Mills,,,,,,,,,,,,,,,,,,,,,,,,,,
62,PT06M42.00S,2024-01-20T01:19:15.0Z,1,REGULAR,substitution,in,[],1629726,,,1610612737,9,15,2024-01-20T01:22:13Z,610000,False,,,0,,SUB in: G. Mathews,[1629726],1610612737.0,ATL,,,,Mathews,G. Mathews,,,,,,,,,,,,,,,,,,,,,,,,,,
63,PT06M31.00S,2024-01-20T01:22:22.5Z,1,REGULAR,2pt,Jump Shot,['2ndchance'],1627749,78.26872536136662,40.44117647058824,1610612737,9,15,2024-01-20T01:24:46Z,620000,False,-48.0,152.0,1,right,MISS D. Murray 15' pullup Shot,[1627749],1610612737.0,ATL,pullup,,,Murray,D. Murray,,,,,Mid-Range,8-16 Center,,,15.91,Missed,,,,,,,,,,,,,,,,
64,PT06M27.00S,2024-01-20T01:22:26.5Z,1,REGULAR,rebound,defensive,[],1628997,,,1610612748,9,15,2024-01-20T01:24:46Z,630000,False,,,0,,C. Martin REBOUND (Off:2 Def:1),[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,Mid-Range,8-16 Center,,,,,63.0,3.0,1.0,2.0,,,,,,,,,,,,
65,PT06M06.00S,2024-01-20T01:22:47.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628389,6.915243101182654,64.95098039215686,1610612748,11,15,2024-01-20T01:22:55Z,640000,False,-75.0,13.0,1,left,B. Adebayo 7' turnaround fadeaway Jump Shot (2 PTS),[1628389],1610612748.0,MIA,turnaround fadeaway,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),0-8 Center,,,7.58,Made,,,,,2.0,,,,,,,,,,,
66,PT05M48.00S,2024-01-20T01:23:04.7Z,1,REGULAR,3pt,Jump Shot,[],1630180,73.80091984231275,14.705882352941178,1610612737,11,15,2024-01-20T01:23:12Z,650000,False,-176.0,194.0,1,right,MISS S. Bey 26' 3PT,[1630180],1610612737.0,ATL,,,,Bey,S. Bey,,,,,Above the Break 3,24+ Left Center,,,26.21,Missed,,,,,,,,,,,,,,,,
67,PT05M46.00S,2024-01-20T01:23:06.7Z,1,REGULAR,rebound,defensive,[],1628997,,,1610612748,11,15,2024-01-20T01:23:12Z,660000,False,,,0,,C. Martin REBOUND (Off:2 Def:2),[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,Above the Break 3,24+ Left Center,,,,,66.0,4.0,2.0,2.0,,,,,,,,,,,,
68,PT05M39.00S,2024-01-20T01:23:16.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629639,14.4053876478318,38.970588235294116,1610612748,13,15,2024-01-20T01:23:25Z,670000,False,55.0,83.0,1,left,T. Herro 9' driving floating Jump Shot (4 PTS) (J. Butler 1 AST),"[1629639, 202710]",1610612748.0,MIA,driving floating,,,Herro,T. Herro,,,,,In The Paint (Non-RA),8-16 Right,,,9.95,Made,,,,,4.0,J. Butler,202710.0,1.0,,,,,,,,
69,PT05M39.00S,2024-01-20T01:23:23.4Z,1,REGULAR,foul,personal,['1freethrow'],201988,,,1610612748,13,15,2024-01-20T01:23:32Z,680000,False,,,0,,P. Mills shooting personal FOUL (1 PF) (Herro 1 FT),"[201988, 1629639]",1610612737.0,ATL,shooting,,,Mills,P. Mills,,,,,In The Paint (Non-RA),8-16 Right,1627519.0,,,,,,,,,,,,1.0,0.0,Herro,1629639.0,,,,
71,PT05M39.00S,2024-01-20T01:23:34.4Z,1,REGULAR,substitution,out,[],1628389,,,1610612748,13,15,2024-01-20T01:23:45Z,700000,False,,,0,,SUB out: B. Adebayo,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,,
72,PT05M39.00S,2024-01-20T01:23:34.4Z,1,REGULAR,substitution,in,[],201567,,,1610612748,13,15,2024-01-20T01:23:45Z,710000,False,,,0,,SUB in: K. Love,[201567],1610612748.0,MIA,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,,,,,
73,PT05M39.00S,2024-01-20T01:23:42.9Z,1,REGULAR,freethrow,1 of 1,[],1629639,,,1610612748,14,15,2024-01-20T01:23:42Z,720000,False,,,0,,T. Herro Free Throw 1 of 1 (5 PTS),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,Made,,,,,5.0,,,,,,,,,,,
