actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
19,PT10M22.00S,2024-03-26T23:44:07.9Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],202691,25.706307490144546,83.82352941176471,1610612744,5,5,2024-03-26T23:44:12Z,190000,False,-169.0,189.0,1,left,MISS K. Thompson 25' 3PT,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,Above the Break 3,24+ Left Center,25.37,Missed,,,,,,,,,,,,,,,,,,
20,PT10M19.00S,2024-03-26T23:44:10.9Z,1,REGULAR,rebound,defensive,[],1631170,,,1610612748,5,5,2024-03-26T23:44:12Z,200000,False,,,0,,J. Jaquez Jr. REBOUND (Off:0 Def:1),[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,Above the Break 3,24+ Left Center,,,,,,,19.0,1.0,1.0,0.0,,,,,,,,,,
22,PT10M09.00S,2024-03-26T23:44:42.9Z,1,REGULAR,3pt,Jump Shot,[],201988,75.50919842312747,11.029411764705882,1610612748,5,5,2024-03-26T23:44:47Z,220000,False,-195.0,178.0,1,right,MISS P. Mills 26' pullup 3PT,[201988],1610612748.0,MIA,pullup,,,Mills,P. Mills,,,,,Above the Break 3,24+ Left Center,26.37,Missed,,,,,,,,,,,,,,,,,,
23,PT10M07.00S,2024-03-26T23:44:44.9Z,1,REGULAR,rebound,defensive,[],203110,,,1610612744,5,5,2024-03-26T23:44:47Z,230000,False,,,0,,D. Green REBOUND (Off:0 Def:1),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,Above the Break 3,24+ Left Center,,,,,,,22.0,1.0,1.0,0.0,,,,,,,,,,
24,PT10M04.00S,2024-03-26T23:44:51.6Z,1,REGULAR,turnover,out-of-bounds,[],203110,,,1610612744,5,5,2024-03-26T23:44:57Z,240000,False,,,0,,D. Green bad pass out-of-bounds TURNOVER (1 TO),[203110],1610612744.0,GSW,bad pass,,,Green,D. Green,,,,,Mid-Range,8-16 Right,,,,,,,,,,,1628954.0,1.0,,,,,,,,
25,PT09M47.00S,2024-03-26T23:45:19.3Z,1,REGULAR,foul,personal,[],1630228,,,1610612748,5,5,2024-03-26T23:45:31Z,250000,False,,,0,,J. Kuminga personal FOUL (1 PF),"[1630228, 1631107]",1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,Mid-Range,8-16 Left,,,,,,,,,,,1627534.0,,1.0,0.0,Jovic,1631107.0,,,,
27,PT09M44.00S,2024-03-26T23:45:42.3Z,1,REGULAR,foul,personal,[],203110,,,1610612748,5,5,2024-03-26T23:46:42Z,270000,False,,,0,,D. Green personal FOUL (1 PF),"[203110, 201988]",1610612744.0,GSW,,,,Green,D. Green,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,201639.0,,1.0,0.0,Mills,201988.0,,,,
30,PT09M35.00S,2024-03-26T23:47:52.8Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1626179,80.81471747700394,96.59160539215686,1610612748,5,5,2024-03-26T23:48:02Z,300000,False,233.0,128.0,1,right,MISS T. Rozier 26' 3PT,[1626179],1610612748.0,MIA,,,,Rozier,T. Rozier,,,,,Above the Break 3,24+ Right Center,26.57,Missed,,,,,,,,,,,,,,,,,,
31,PT09M32.00S,2024-03-26T23:47:55.8Z,1,REGULAR,rebound,defensive,[],203110,,,1610612744,5,5,2024-03-26T23:48:02Z,310000,False,,,0,,D. Green REBOUND (Off:0 Def:2),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,Above the Break 3,24+ Right Center,,,,,,,30.0,2.0,2.0,0.0,,,,,,,,,,
32,PT09M22.00S,2024-03-26T23:48:05.6Z,1,REGULAR,3pt,Jump Shot,[],203952,10.068988173455978,0.24509803921568626,1610612744,5,5,2024-03-26T23:48:11Z,320000,False,249.0,42.0,1,left,MISS A. Wiggins 25' 3PT,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,Right Corner 3,24+ Right,25.23,Missed,,,,,,,,,,,,,,,,,,
33,PT09M18.00S,2024-03-26T23:48:09.6Z,1,REGULAR,rebound,defensive,[],1628389,,,1610612748,5,5,2024-03-26T23:48:11Z,330000,False,,,0,,B. Adebayo REBOUND (Off:0 Def:1),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Right Corner 3,24+ Right,,,,,,,32.0,1.0,1.0,0.0,,,,,,,,,,
34,PT09M07.00S,2024-03-26T23:48:23.8Z,1,REGULAR,foul,personal,[],201939,,,1610612748,5,5,2024-03-26T23:48:37Z,340000,False,,,0,,S. Curry personal FOUL (1 PF),"[201939, 1631107]",1610612744.0,GSW,,,,Curry,S. Curry,,,,,Mid-Range,8-16 Right,,,,,,,,,,,1628954.0,,1.0,0.0,Jovic,1631107.0,,,,
36,PT08M58.00S,2024-03-26T23:48:49.3Z,1,REGULAR,2pt,Jump Shot,[],1631107,79.05716162943496,32.1078431372549,1610612748,5,5,2024-03-26T23:48:54Z,360000,False,-89.0,144.0,1,right,MISS N. Jovic 16' fadeaway Shot,[1631107],1610612748.0,MIA,fadeaway,,,Jovic,N. Jovic,,,,,Mid-Range,16-24 Left Center,16.99,Missed,,,,,,,,,,,,,,,,,,
37,PT08M56.00S,2024-03-26T23:48:51.3Z,1,REGULAR,rebound,offensive,[],1628389,,,1610612748,5,5,2024-03-26T23:48:54Z,370000,False,,,0,,B. Adebayo REBOUND (Off:1 Def:1),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Mid-Range,16-24 Left Center,,,,,,,36.0,2.0,1.0,1.0,,,,,,,,,,
38,PT08M53.00S,2024-03-26T23:48:54.8Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1628389,82.47371879106439,59.80392156862745,1610612748,5,5,2024-03-26T23:48:59Z,380000,False,49.0,112.0,1,right,MISS B. Adebayo 12' pullup Shot,[1628389],1610612748.0,MIA,pullup,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),8-16 Center,12.24,Missed,,,,,,,,,,,,,,,,,,
39,PT08M50.00S,2024-03-26T23:48:57.8Z,1,REGULAR,rebound,defensive,[],203952,,,1610612744,5,5,2024-03-26T23:48:59Z,390000,False,,,0,,A. Wiggins REBOUND (Off:0 Def:1),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,38.0,1.0,1.0,0.0,,,,,,,,,,
40,PT08M45.00S,2024-03-26T23:49:03.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630228,7.440867279894875,45.588235294117645,1610612744,5,7,2024-03-26T23:49:10Z,400000,False,22.0,17.0,1,left,J. Kuminga driving Layup (2 PTS),[1630228],1610612744.0,GSW,driving,,,Kuminga,J. Kuminga,,,,,Restricted Area,0-8 Center,2.81,Made,2.0,,,,,,,,,,,,,,,,,
41,PT08M30.00S,2024-03-26T23:49:18.3Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1628389,87.46714848883047,57.35294117647059,1610612748,5,7,2024-03-26T23:49:51Z,410000,False,37.0,65.0,1,right,MISS B. Adebayo 7' turnaround Hook,[1628389],1610612748.0,MIA,turnaround,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),0-8 Center,7.5,Missed,,,,,,,,,,,,,,,,,,
42,PT08M30.00S,2024-03-26T23:49:18.3Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612744,5,7,2024-03-26T23:49:28Z,420000,False,,,0,,TEAM defensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,41.0,,,,,,,,,,,,,
44,PT08M09.00S,2024-03-26T23:49:42.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203952,8.09789750328515,49.754901960784316,1610612744,5,9,2024-03-26T23:49:48Z,440000,False,1.0,24.0,1,left,A. Wiggins cutting Layup (2 PTS) (K. Thompson 1 AST),"[203952, 202691]",1610612744.0,GSW,cutting,,,Wiggins,A. Wiggins,,,,,Restricted Area,0-8 Center,2.36,Made,2.0,K. Thompson,202691.0,1.0,,,,,,,,,,,,,,
46,PT07M59.00S,2024-03-26T23:49:54.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631170,94.1688567674113,51.9607843137255,1610612748,5,9,2024-03-26T23:50:01Z,460000,False,10.0,2.0,1,right,MISS J. Jaquez Jr. driving Layup - blocked,"[1631170, 1630228]",1610612748.0,MIA,driving,,,Jaquez Jr.,J. Jaquez Jr.,,,,,Restricted Area,0-8 Center,1.01,Missed,,,,,,,,,,,,,,,Kuminga,1630228.0,,
47,PT07M59.00S,2024-03-26T23:49:54.9Z,1,REGULAR,block,,[],1630228,,,1610612748,5,9,2024-03-26T23:49:58Z,470000,False,,,0,,J. Kuminga BLOCK (1 BLK),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
48,PT07M59.00S,2024-03-26T23:49:54.9Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612748,5,9,2024-03-26T23:50:01Z,480000,False,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,46.0,,,,,,,,,,,,,
50,PT07M51.00S,2024-03-26T23:50:15.9Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626179,93.11760840998686,46.568627450980394,1610612748,5,9,2024-03-26T23:50:22Z,500000,False,-17.0,12.0,1,right,MISS T. Rozier driving Layup,[1626179],1610612748.0,MIA,driving,,,Rozier,T. Rozier,,,,,Restricted Area,0-8 Center,2.11,Missed,,,,,,,,,,,,,,,,,,
51,PT07M47.00S,2024-03-26T23:50:19.4Z,1,REGULAR,rebound,defensive,[],202691,,,1610612744,5,9,2024-03-26T23:50:19Z,510000,False,,,0,,K. Thompson REBOUND (Off:0 Def:1),[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,Restricted Area,0-8 Center,,,,,,,50.0,1.0,1.0,0.0,,,,,,,,,,
52,PT07M34.00S,2024-03-26T23:50:33.0Z,1,REGULAR,2pt,Jump Shot,[],202691,25.706307490144546,52.450980392156865,1610612744,5,11,2024-03-26T23:50:37Z,520000,False,-12.0,189.0,1,left,K. Thompson 18' pullup Jump Shot (4 PTS),[202691],1610612744.0,GSW,pullup,,,Thompson,K. Thompson,,,,,Mid-Range,16-24 Center,18.95,Made,4.0,,,,,,,,,,,,,,,,,
53,PT07M16.00S,2024-03-26T23:50:51.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628389,92.9862023653088,49.26470588235294,1610612748,5,11,2024-03-26T23:50:57Z,530000,False,-4.0,13.0,1,right,MISS B. Adebayo Layup,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Restricted Area,0-8 Center,1.39,Missed,,,,,,,,,,,,,,,,,,
54,PT07M14.00S,2024-03-26T23:50:53.4Z,1,REGULAR,rebound,defensive,[],203110,,,1610612744,5,11,2024-03-26T23:50:57Z,540000,False,,,0,,D. Green REBOUND (Off:0 Def:3),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,Restricted Area,0-8 Center,,,,,,,53.0,3.0,3.0,0.0,,,,,,,,,,
55,PT07M11.00S,2024-03-26T23:50:57.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",202691,6.258212877792378,46.07843137254902,1610612744,5,13,2024-03-26T23:51:03Z,550000,False,20.0,6.0,1,left,K. Thompson running Layup (6 PTS) (S. Curry 2 AST),"[202691, 201939]",1610612744.0,GSW,running,,,Thompson,K. Thompson,,,,,Restricted Area,0-8 Center,2.06,Made,6.0,S. Curry,201939.0,2.0,,,,,,,,,,,,,,
57,PT07M11.00S,2024-03-26T23:51:03.7Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612748,5,13,2024-03-26T23:51:03Z,570000,False,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,PT07M11.00S,2024-03-26T23:51:09.1Z,1,REGULAR,substitution,out,[],202691,,,1610612748,5,13,2024-03-26T23:54:03Z,580000,False,,,0,,SUB out: K. Thompson,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
59,PT07M11.00S,2024-03-26T23:51:09.1Z,1,REGULAR,substitution,in,[],1641764,,,1610612748,5,13,2024-03-26T23:54:03Z,590000,False,,,0,,SUB in: B. Podziemski,[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,,,,,,,,,,,,,,,,,,,,,,
60,PT06M58.00S,2024-03-26T23:54:17.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631170,92.85479632063075,47.30392156862745,1610612748,7,13,2024-03-26T23:54:23Z,600000,False,-13.0,15.0,1,right,J. Jaquez Jr. cutting finger roll Layup (2 PTS) (N. Jovic 1 AST),"[1631170, 1631107]",1610612748.0,MIA,cutting finger roll,,,Jaquez Jr.,J. Jaquez Jr.,,,,,Restricted Area,0-8 Center,2.0,Made,2.0,N. Jovic,1631107.0,1.0,,,,,,,,,,,,,,
62,PT06M41.00S,2024-03-26T23:54:35.2Z,1,REGULAR,2pt,Jump Shot,[],201939,5.601182654402102,25.0,1610612744,7,15,2024-03-26T23:54:39Z,620000,False,125.0,0.0,1,left,S. Curry 12' Jump Shot (5 PTS),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,Mid-Range,8-16 Right,12.5,Made,5.0,,,,,,,,,,,,,,,,,
63,PT06M22.00S,2024-03-26T23:54:54.3Z,1,REGULAR,3pt,Jump Shot,[],1631107,81.68528252299606,92.40196078431373,1610612748,10,15,2024-03-26T23:55:01Z,630000,False,212.0,120.0,1,right,N. Jovic 24' 3PT  (5 PTS) (P. Mills 1 AST),"[1631107, 201988]",1610612748.0,MIA,,,,Jovic,N. Jovic,,,,,Above the Break 3,24+ Right Center,24.35,Made,5.0,P. Mills,201988.0,1.0,,,,,,,,,,,,,,
65,PT06M16.00S,2024-03-26T23:55:07.1Z,1,REGULAR,violation,kicked ball,[],1628389,,,1610612744,10,15,2024-03-26T23:55:14Z,650000,False,,,0,,B. Adebayo kicked ball VIOLATION,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,1628954.0,,,,,,,,,
66,PT06M16.00S,2024-03-26T23:55:12.6Z,1,REGULAR,substitution,out,[],1631170,,,1610612744,10,15,2024-03-26T23:55:18Z,660000,False,,,0,,SUB out: J. Jaquez Jr.,[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
67,PT06M16.00S,2024-03-26T23:55:12.6Z,1,REGULAR,substitution,out,[],1630228,,,1610612744,10,15,2024-03-26T23:55:18Z,670000,False,,,0,,SUB out: J. Kuminga,[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,,,,,,,,,,,,
68,PT06M16.00S,2024-03-26T23:55:12.6Z,1,REGULAR,substitution,in,[],1628997,,,1610612744,10,15,2024-03-26T23:55:18Z,680000,False,,,0,,SUB in: C. Martin,[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
69,PT06M16.00S,2024-03-26T23:55:12.6Z,1,REGULAR,substitution,in,[],1627780,,,1610612744,10,15,2024-03-26T23:55:18Z,690000,False,,,0,,SUB in: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,,
70,PT06M02.00S,2024-03-26T23:55:36.8Z,1,REGULAR,3pt,Jump Shot,[],203952,22.683968462549277,7.598039215686274,1610612744,10,18,2024-03-26T23:56:00Z,700000,False,212.0,161.0,1,left,A. Wiggins 26' 3PT pullup (5 PTS),[203952],1610612744.0,GSW,pullup,,,Wiggins,A. Wiggins,,,,,Above the Break 3,24+ Right Center,26.6,Made,5.0,,,,,,,,,,,,,,,,,
71,PT05M44.00S,2024-03-26T23:55:54.6Z,1,REGULAR,3pt,Jump Shot,[],1628997,93.77463863337714,0.49019607843137253,1610612748,10,18,2024-03-26T23:56:00Z,710000,False,-248.0,6.0,1,right,MISS C. Martin 24' 3PT,[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,Left Corner 3,24+ Left,24.76,Missed,,,,,,,,,,,,,,,,,,
72,PT05M41.00S,2024-03-26T23:55:57.6Z,1,REGULAR,rebound,offensive,[],1628389,,,1610612748,10,18,2024-03-26T23:56:00Z,720000,False,,,0,,B. Adebayo REBOUND (Off:2 Def:1),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Left Corner 3,24+ Left,,,,,,,71.0,3.0,1.0,2.0,,,,,,,,,,
73,PT05M34.00S,2024-03-26T23:56:05.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628997,93.64323258869908,47.05882352941176,1610612748,12,18,2024-03-26T23:56:10Z,730000,False,-15.0,7.0,1,right,C. Martin driving Layup (2 PTS) (N. Jovic 2 AST),"[1628997, 1631107]",1610612748.0,MIA,driving,,,Martin,C. Martin,,,,,Restricted Area,0-8 Center,1.64,Made,2.0,N. Jovic,1631107.0,2.0,,,,,,,,,,,,,,
75,PT05M21.00S,2024-03-26T23:56:21.8Z,1,REGULAR,turnover,out-of-bounds,[],203952,,,1610612744,12,18,2024-03-26T23:56:28Z,750000,False,,,0,,A. Wiggins lost ball out-of-bounds TURNOVER (1 TO),[203952],1610612744.0,GSW,lost ball,,,Wiggins,A. Wiggins,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1627534.0,1.0,,,,,,,,
76,PT05M20.00S,2024-03-26T23:56:34.5Z,1,REGULAR,substitution,out,[],203110,,,1610612748,12,18,2024-03-26T23:56:40Z,760000,False,,,0,,SUB out: D. Green,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
77,PT05M20.00S,2024-03-26T23:56:34.5Z,1,REGULAR,substitution,in,[],1626172,,,1610612748,12,18,2024-03-26T23:56:40Z,770000,False,,,0,,SUB in: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,,
78,PT05M08.00S,2024-03-26T23:56:58.0Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],201988,90.3580814717477,93.87254901960785,1610612748,12,18,2024-03-26T23:57:02Z,780000,False,219.0,38.0,1,right,MISS P. Mills 3PT,[201988],1610612748.0,MIA,,,,Mills,P. Mills,,,,,Right Corner 3,24+ Right,22.27,Missed,,,,,,,,,,,,,,,,,,
79,PT05M06.00S,2024-03-26T23:57:00.0Z,1,REGULAR,rebound,defensive,[],1626172,,,1610612744,12,18,2024-03-26T23:57:02Z,790000,False,,,0,,K. Looney REBOUND (Off:0 Def:1),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,Right Corner 3,24+ Right,,,,,,,78.0,1.0,1.0,0.0,,,,,,,,,,
80,PT04M57.00S,2024-03-26T23:57:09.2Z,1,REGULAR,3pt,Jump Shot,[],201939,25.312089356110377,86.76470588235294,1610612744,12,18,2024-03-26T23:57:20Z,800000,False,-184.0,185.0,1,left,MISS S. Curry 26' step back 3PT,[201939],1610612744.0,GSW,step back,,,Curry,S. Curry,,,,,Above the Break 3,24+ Left Center,26.11,Missed,,,,,,,,,,,,,,,,,,
81,PT04M55.00S,2024-03-26T23:57:11.2Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612744,12,18,2024-03-26T23:57:20Z,810000,False,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,80.0,,,,,,,,,,,,,
83,PT04M46.00S,2024-03-26T23:57:44.7Z,1,REGULAR,violation,kicked ball,[],1628389,,,1610612744,12,18,2024-03-26T23:57:55Z,830000,False,,,0,,B. Adebayo kicked ball VIOLATION,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,1628954.0,,,,,,,,,
84,PT04M30.00S,2024-03-26T23:58:09.4Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",201939,7.440867279894875,50.98039215686274,1610612744,12,20,2024-03-26T23:58:14Z,840000,False,-5.0,17.0,1,left,S. Curry driving floating bank Jump Shot (7 PTS),[201939],1610612744.0,GSW,driving floating bank,,,Curry,S. Curry,,,,,Restricted Area,0-8 Center,1.81,Made,7.0,,,,,,,,,,,,,,,,,
85,PT04M18.00S,2024-03-26T23:58:22.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628389,86.67871222076215,49.01960784313725,1610612748,14,20,2024-03-26T23:58:27Z,850000,False,-5.0,73.0,1,right,B. Adebayo 7' turnaround fadeaway Jump Shot (2 PTS),[1628389],1610612748.0,MIA,turnaround fadeaway,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),0-8 Center,7.29,Made,2.0,,,,,,,,,,,,,,,,,
86,PT04M12.00S,2024-03-26T23:58:28.3Z,1,REGULAR,3pt,Jump Shot,[],1641764,28.33442838370565,15.931372549019606,1610612744,14,20,2024-03-26T23:58:46Z,860000,False,170.0,214.0,1,left,MISS B. Podziemski 27' pullup 3PT,[1641764],1610612744.0,GSW,pullup,,,Podziemski,B. Podziemski,,,,,Above the Break 3,24+ Right Center,27.33,Missed,,,,,,,,,,,,,,,,,,
87,PT04M10.00S,2024-03-26T23:58:30.3Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612748,14,20,2024-03-26T23:58:46Z,870000,False,,,0,,TEAM defensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,86.0,,,,,,,,,,,,,
89,PT04M10.00S,2024-03-26T23:58:36.8Z,1,REGULAR,substitution,out,[],201988,,,1610612748,14,20,2024-03-26T23:59:18Z,890000,False,,,0,,SUB out: P. Mills,[201988],1610612748.0,MIA,,,,Mills,P. Mills,,,,,,,,,,,,,,,,,,,,,,,,,,
