actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
2,PT12M00.00S,2024-04-04T23:42:39.0Z,1,REGULAR,period,start,[],0,,,0,0,0,2024-04-04T23:42:39Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M54.00S,2024-04-04T23:42:43.3Z,1,REGULAR,jumpball,recovered,[],1631107,,,1610612748,0,0,2024-04-04T23:42:43Z,40000,False,,,0,,Jump Ball B. Adebayo vs. J. Embiid: Tip to N. Jovic,"[1631107, 1628389, 203954]",1610612748.0,MIA,startperiod,N. Jovic,1631107.0,Jovic,N. Jovic,Adebayo,1628389.0,Embiid,203954.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M32.00S,2024-04-04T23:43:05.4Z,1,REGULAR,2pt,Jump Shot,[],202710,18.347568988173457,68.62745098039215,1610612748,0,0,2024-04-04T23:43:09Z,70000,False,-93.0,120.0,1,left,MISS J. Butler 15' pullup Shot,[202710],1610612748.0,MIA,pullup,,,Butler,J. Butler,,,,,Mid-Range,8-16 Left,15.19,Missed,,,,,,,,,,,,,,,,,,
8,PT11M30.00S,2024-04-04T23:43:07.4Z,1,REGULAR,rebound,defensive,[],1626162,,,1610612755,0,0,2024-04-04T23:43:09Z,80000,False,,,0,,K. Oubre Jr. REBOUND (Off:0 Def:1),[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,Mid-Range,8-16 Left,,,7.0,1.0,1.0,0.0,,,,,,,,,,,,,,
9,PT11M16.00S,2024-04-04T23:43:22.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630178,88.96189224704337,58.252910539215684,1610612755,0,2,2024-04-04T23:44:18Z,90000,False,41.0,51.0,1,right,T. Maxey 6' driving finger roll Layup (2 PTS) (J. Embiid 1 AST),"[1630178, 203954]",1610612755.0,PHI,driving finger roll,,,Maxey,T. Maxey,,,,,In The Paint (Non-RA),0-8 Center,6.59,Made,,,,,2.0,J. Embiid,203954.0,1.0,,,,,,,,,,
11,PT11M02.00S,2024-04-04T23:43:35.5Z,1,REGULAR,3pt,Jump Shot,[],1631107,22.946780551905388,5.637254901960785,1610612748,0,2,2024-04-04T23:43:39Z,110000,False,222.0,163.0,1,left,MISS N. Jovic 27' 3PT,[1631107],1610612748.0,MIA,,,,Jovic,N. Jovic,,,,,Above the Break 3,24+ Right Center,27.54,Missed,,,,,,,,,,,,,,,,,,
12,PT11M00.00S,2024-04-04T23:43:38.0Z,1,REGULAR,rebound,offensive,[],202710,,,1610612748,0,2,2024-04-04T23:43:38Z,120000,False,,,0,,J. Butler REBOUND (Off:1 Def:0),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,Above the Break 3,24+ Right Center,,,11.0,1.0,0.0,1.0,,,,,,,,,,,,,,
13,PT10M53.00S,2024-04-04T23:43:46.5Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1629130,10.988830486202366,95.34313725490196,1610612748,0,2,2024-04-04T23:44:02Z,130000,False,-227.0,51.0,1,left,MISS D. Robinson 3PT,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,Left Corner 3,24+ Left,23.23,Missed,,,,,,,,,,,,,,,,,,
14,PT10M52.00S,2024-04-04T23:43:47.5Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612755,0,2,2024-04-04T23:44:02Z,140000,False,,,0,,TEAM defensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,Left Corner 3,24+ Left,,,13.0,,,,,,,,,,,,,,,,,
16,PT10M41.00S,2024-04-04T23:44:04.9Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1626162,93.11760840998686,51.470588235294116,1610612755,0,4,2024-04-04T23:44:13Z,160000,False,7.0,12.0,1,right,K. Oubre Jr. cutting DUNK (2 PTS) (N. Batum 1 AST),"[1626162, 201587]",1610612755.0,PHI,cutting,,,Oubre Jr.,K. Oubre Jr.,,,,,Restricted Area,0-8 Center,1.43,Made,,,,,2.0,N. Batum,201587.0,1.0,,,,,,,,,,
