actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2024-02-04T23:17:02.5Z,1,REGULAR,period,start,[],0,,,0,0,0,2024-02-04T23:17:02Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M57.00S,2024-02-04T23:17:05.3Z,1,REGULAR,jumpball,recovered,[],1626179,,,1610612748,0,0,2024-02-04T23:17:05Z,40000,False,,,0,,Jump Ball B. Adebayo vs. I. Zubac: Tip to T. Rozier,"[1626179, 1628389, 1627826]",1610612748.0,MIA,startperiod,T. Rozier,1626179.0,Rozier,T. Rozier,Adebayo,1628389.0,Zubac,1627826.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M41.00S,2024-02-04T23:17:20.4Z,1,REGULAR,3pt,Jump Shot,[],1629312,72.48685939553219,81.37254901960785,1610612748,0,0,2024-02-04T23:17:26Z,70000,False,157.0,206.0,1,right,MISS H. Highsmith 25' 3PT,[1629312],1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,Above the Break 3,24+ Right Center,25.9,Missed,,,,,,,,,,,,,,,,,,
8,PT11M36.00S,2024-02-04T23:17:25.4Z,1,REGULAR,rebound,defensive,[],1629611,,,1610612746,0,0,2024-02-04T23:17:26Z,80000,False,,,0,,T. Mann REBOUND (Off:0 Def:1),[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,Above the Break 3,24+ Right Center,,,7.0,1.0,1.0,0.0,,,,,,,,,,,,,,
9,PT11M15.00S,2024-02-04T23:17:45.8Z,1,REGULAR,3pt,Jump Shot,[],1629611,19.398817345597898,93.87254901960785,1610612746,0,0,2024-02-04T23:17:57Z,90000,False,-219.0,130.0,1,left,MISS T. Mann 25' pullup 3PT,[1629611],1610612746.0,LAC,pullup,,,Mann,T. Mann,,,,,Above the Break 3,24+ Left Center,25.49,Missed,,,,,,,,,,,,,,,,,,
10,PT11M13.00S,2024-02-04T23:17:47.8Z,1,REGULAR,rebound,defensive,[],1628389,,,1610612748,0,0,2024-02-04T23:17:50Z,100000,False,,,0,,B. Adebayo REBOUND (Off:0 Def:1),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Above the Break 3,24+ Left Center,,,9.0,1.0,1.0,0.0,,,,,,,,,,,,,,
11,PT11M03.00S,2024-02-04T23:17:58.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628389,93.64323258869908,52.20588235294118,1610612748,0,0,2024-02-04T23:18:03Z,110000,False,11.0,7.0,1,right,MISS B. Adebayo driving Layup,[1628389],1610612748.0,MIA,driving,,,Adebayo,B. Adebayo,,,,,Restricted Area,0-8 Center,1.32,Missed,,,,,,,,,,,,,,,,,,
12,PT10M59.00S,2024-02-04T23:18:02.0Z,1,REGULAR,rebound,offensive,[],1628389,,,1610612748,0,0,2024-02-04T23:18:02Z,120000,False,,,0,,B. Adebayo REBOUND (Off:1 Def:1),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Restricted Area,0-8 Center,,,11.0,2.0,1.0,1.0,,,,,,,,,,,,,,
13,PT10M59.00S,2024-02-04T23:18:02.0Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628389,94.40999984741211,50.0,1610612748,0,0,2024-02-04T23:18:02Z,130000,False,0.0,0.0,1,right,MISS B. Adebayo tip Layup,[1628389],1610612748.0,MIA,tip,,,Adebayo,B. Adebayo,,,,,Mid-Range,8-16 Left,0.0,Missed,,,,,,,,,,,,,,,,,,
14,PT10M58.00S,2024-02-04T23:18:02.9Z,1,REGULAR,rebound,offensive,[],1628389,,,1610612748,0,0,2024-02-04T23:18:02Z,140000,False,,,0,,B. Adebayo REBOUND (Off:2 Def:1),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Mid-Range,8-16 Left,,,13.0,3.0,1.0,2.0,,,,,,,,,,,,,,
