actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
2,PT12M00.00S,2024-02-08T00:45:03.1Z,1,REGULAR,period,start,[],0,,,0,0,0,2024-02-08T00:45:03Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M56.00S,2024-02-08T00:45:06.1Z,1,REGULAR,jumpball,recovered,[],202710,,,1610612748,0,0,2024-02-08T00:45:06Z,40000,False,,,0,,Jump Ball B. Adebayo vs. V. Wembanyama: Tip to J. Butler,"[202710, 1628389, 1641705]",1610612748.0,MIA,startperiod,J. Butler,202710.0,Butler,J. Butler,Adebayo,1628389.0,Wembanyama,1641705.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M42.00S,2024-02-08T00:45:19.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628389,87.20433639947439,50.73529411764706,1610612748,2,0,2024-02-08T00:45:42Z,70000,False,4.0,68.0,1,right,B. Adebayo 6' fadeaway Jump Shot (2 PTS) (J. Butler 1 AST),"[1628389, 202710]",1610612748.0,MIA,fadeaway,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),0-8 Center,6.79,Made,2.0,J. Butler,202710.0,1.0,,,,,,,,,,,,,,
9,PT11M26.00S,2024-02-08T00:45:36.0Z,1,REGULAR,2pt,Jump Shot,[],1630170,19.66162943495401,31.372549019607842,1610612759,2,0,2024-02-08T00:45:43Z,90000,False,93.0,132.0,1,left,MISS D. Vassell 16' pullup Shot,[1630170],1610612759.0,SAS,pullup,,,Vassell,D. Vassell,,,,,Mid-Range,16-24 Right Center,16.18,Missed,,,,,,,,,,,,,,,,,,
10,PT11M25.00S,2024-02-08T00:45:37.0Z,1,REGULAR,rebound,offensive,[],1630577,,,1610612759,2,0,2024-02-08T00:46:28Z,100000,False,,,0,,J. Champagnie REBOUND (Off:1 Def:0),[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,Mid-Range,16-24 Right Center,,,,,,,9.0,1.0,0.0,1.0,,,,,,,,,,
11,PT11M25.00S,2024-02-08T00:45:42.1Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1630577,5.590000152587891,50.0,1610612759,2,0,2024-02-08T00:46:36Z,110000,False,0.0,0.0,1,left,MISS J. Champagnie tip Layup,[1630577],1610612759.0,SAS,tip,,,Champagnie,J. Champagnie,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
12,PT11M24.00S,2024-02-08T00:45:43.1Z,1,REGULAR,rebound,offensive,[],1630577,,,1610612759,2,0,2024-02-08T00:46:36Z,120000,False,,,0,,J. Champagnie REBOUND (Off:2 Def:0),[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,Restricted Area,0-8 Center,,,,,,,11.0,2.0,0.0,2.0,,,,,,,,,,
13,PT11M18.00S,2024-02-08T00:45:43.7Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1641705,29.122864651773984,75.49019607843137,1610612759,2,3,2024-02-08T00:45:47Z,130000,False,-127.0,221.0,1,left,V. Wembanyama 25' 3PT step back (3 PTS) (J. Champagnie 1 AST),"[1641705, 1630577]",1610612759.0,SAS,step back,,,Wembanyama,V. Wembanyama,,,,,Above the Break 3,24+ Left Center,25.54,Made,3.0,J. Champagnie,1630577.0,1.0,,,,,,,,,,,,,,
15,PT11M04.00S,2024-02-08T00:45:58.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628389,89.61892247043363,56.395526960784316,1610612748,4,3,2024-02-08T00:46:39Z,150000,False,32.0,45.0,1,right,B. Adebayo driving finger roll Layup (4 PTS) (T. Herro 1 AST),"[1628389, 1629639]",1610612748.0,MIA,driving finger roll,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),0-8 Center,5.53,Made,4.0,T. Herro,1629639.0,1.0,,,,,,,,,,,,,,
17,PT10M45.00S,2024-02-08T00:46:16.7Z,1,REGULAR,2pt,Jump Shot,[],1630170,27.54599211563732,50.98039215686274,1610612759,4,3,2024-02-08T00:46:22Z,170000,False,-5.0,206.0,1,left,MISS D. Vassell 20' pullup Shot,[1630170],1610612759.0,SAS,pullup,,,Vassell,D. Vassell,,,,,Mid-Range,16-24 Center,20.65,Missed,,,,,,,,,,,,,,,,,,
18,PT10M41.00S,2024-02-08T00:46:20.7Z,1,REGULAR,rebound,defensive,[],202710,,,1610612748,4,3,2024-02-08T00:46:22Z,180000,False,,,0,,J. Butler REBOUND (Off:0 Def:1),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,Mid-Range,16-24 Center,,,,,,,17.0,1.0,1.0,0.0,,,,,,,,,,
19,PT10M31.00S,2024-02-08T00:46:31.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628389,91.80354796320631,41.66666666666667,1610612748,4,3,2024-02-08T00:46:37Z,190000,False,-42.0,25.0,1,right,MISS B. Adebayo driving reverse Layup - blocked,"[1628389, 1641705]",1610612748.0,MIA,driving reverse,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),0-8 Center,4.84,Missed,,,,,,,,,Wembanyama,1641705.0,,,,,,,,
20,PT10M31.00S,2024-02-08T00:46:31.2Z,1,REGULAR,block,,[],1641705,,,1610612748,4,3,2024-02-08T00:46:33Z,200000,False,,,0,,V. Wembanyama BLOCK (1 BLK),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
21,PT10M28.00S,2024-02-08T00:46:34.2Z,1,REGULAR,rebound,defensive,[],1630577,,,1610612759,4,3,2024-02-08T00:46:37Z,210000,False,,,0,,J. Champagnie REBOUND (Off:2 Def:1),[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,19.0,3.0,1.0,2.0,,,,,,,,,,
22,PT10M21.00S,2024-02-08T00:46:41.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630200,10.64388961892247,43.81893382352941,1610612759,4,5,2024-02-08T01:11:08Z,220000,False,31.0,48.0,1,left,T. Jones driving finger roll Layup (2 PTS),[1630200],1610612759.0,SAS,driving finger roll,,,Jones,T. Jones,,,,,In The Paint (Non-RA),0-8 Center,5.68,Made,2.0,,,,,,,,,,,,,,,,,
23,PT10M04.00S,2024-02-08T00:46:57.8Z,1,REGULAR,3pt,Jump Shot,[],1629639,65.39093298291722,66.42156862745098,1610612748,7,5,2024-02-08T00:47:02Z,230000,False,82.0,273.0,1,right,T. Herro 28' 3PT  (3 PTS) (T. Rozier 1 AST),"[1629639, 1626179]",1610612748.0,MIA,,,,Herro,T. Herro,,,,,Above the Break 3,24+ Center,28.49,Made,3.0,T. Rozier,1626179.0,1.0,,,,,,,,,,,,,,
25,PT09M56.00S,2024-02-08T00:47:06.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630200,8.886333771353483,53.18627450980392,1610612759,7,7,2024-02-08T00:47:12Z,250000,False,-16.0,31.0,1,left,T. Jones cutting Layup (4 PTS) (J. Champagnie 2 AST),"[1630200, 1630577]",1610612759.0,SAS,cutting,,,Jones,T. Jones,,,,,Restricted Area,0-8 Center,3.48,Made,4.0,J. Champagnie,1630577.0,2.0,,,,,,,,,,,,,,
27,PT09M29.00S,2024-02-08T00:47:32.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626179,85.54533508541394,48.97748161764706,1610612748,7,7,2024-02-08T00:48:03Z,270000,False,-5.0,83.0,1,right,MISS T. Rozier 8' driving finger roll Layup,[1626179],1610612748.0,MIA,driving finger roll,,,Rozier,T. Rozier,,,,,In The Paint (Non-RA),8-16 Center,8.36,Missed,,,,,,,,,,,,,,,,,,
28,PT09M28.00S,2024-02-08T00:47:33.5Z,1,REGULAR,rebound,defensive,[],1641705,,,1610612759,7,7,2024-02-08T00:47:37Z,280000,False,,,0,,V. Wembanyama REBOUND (Off:0 Def:1),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Restricted Area,0-8 Center,,,,,,,27.0,1.0,1.0,0.0,,,,,,,,,,
29,PT09M23.00S,2024-02-08T00:47:44.2Z,1,REGULAR,foul,personal,[],1626179,,,1610612759,7,7,2024-02-08T00:47:54Z,290000,False,,,0,,T. Rozier personal FOUL (1 PF),"[1626179, 1631110]",1610612748.0,MIA,,,,Rozier,T. Rozier,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,1198.0,1.0,0.0,Sochan,1631110.0,,,
31,PT09M14.00S,2024-02-08T00:48:10.7Z,1,REGULAR,3pt,Jump Shot,[],1630577,11.908672798948752,96.07843137254902,1610612759,7,10,2024-02-08T00:48:15Z,310000,False,-230.0,59.0,1,left,J. Champagnie 3PT  (3 PTS) (T. Jones 1 AST),"[1630577, 1630200]",1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,Left Corner 3,24+ Left,23.79,Made,3.0,T. Jones,1630200.0,1.0,,,,,,,,,,,,,,
62,PT09M02.00S,2024-02-08T00:48:27.7Z,1,REGULAR,turnover,lost ball,[],1629639,,,1610612748,7,10,2024-02-08T00:55:13Z,355000,False,,,0,,T. Herro lost ball TURNOVER (1 TO),"[1629639, 1630577]",1610612748.0,MIA,,,,Herro,T. Herro,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,1.0,Champagnie,1630577.0
63,PT09M02.00S,2024-02-08T00:48:27.7Z,1,REGULAR,steal,,[],1630577,,,1610612759,7,10,2024-02-08T00:52:04Z,357500,False,,,0,,J. Champagnie STEAL (1 STL),[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
36,PT08M53.00S,2024-02-08T00:48:31.6Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630577,25.443495400788436,82.84313725490196,1610612759,7,10,2024-02-08T00:52:04Z,360000,False,-164.0,187.0,1,left,MISS J. Champagnie 24' 3PT,[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,Above the Break 3,24+ Left Center,24.86,Missed,,,,,,,,,,,,,,,,,,
37,PT08M50.00S,2024-02-08T00:48:34.6Z,1,REGULAR,rebound,defensive,[],1628389,,,1610612748,7,10,2024-02-08T00:48:44Z,370000,False,,,0,,B. Adebayo REBOUND (Off:0 Def:1),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Above the Break 3,24+ Left Center,,,,,,,36.0,1.0,1.0,0.0,,,,,,,,,,
38,PT08M33.00S,2024-02-08T00:48:51.6Z,1,REGULAR,2pt,Jump Shot,[],202710,91.14651773981603,67.40196078431373,1610612748,9,10,2024-02-08T00:51:33Z,380000,False,87.0,31.0,1,right,J. Butler 9' turnaround fadeaway Jump Shot (2 PTS),[202710],1610612748.0,MIA,turnaround fadeaway,,,Butler,J. Butler,,,,,Mid-Range,8-16 Right,9.23,Made,2.0,,,,,,,,,,,,,,,,,
39,PT08M22.00S,2024-02-08T00:49:02.7Z,1,REGULAR,2pt,Jump Shot,[],1630200,13.091327201051248,28.431372549019606,1610612759,9,10,2024-02-08T00:49:10Z,390000,False,108.0,71.0,1,left,MISS T. Jones 12' driving floating bank Shot,[1630200],1610612759.0,SAS,driving floating bank,,,Jones,T. Jones,,,,,Mid-Range,8-16 Right,12.89,Missed,,,,,,,,,,,,,,,,,,
40,PT08M22.00S,2024-02-08T00:49:02.7Z,1,REGULAR,rebound,defensive,[],1629639,,,1610612748,9,10,2024-02-08T00:49:10Z,400000,False,,,0,,T. Herro REBOUND (Off:0 Def:1),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,Mid-Range,8-16 Right,,,,,,,39.0,1.0,1.0,0.0,,,,,,,,,,
41,PT08M15.00S,2024-02-08T00:49:11.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628389,87.25361366622865,48.42984068627451,1610612748,11,10,2024-02-08T00:52:00Z,410000,False,-8.0,67.0,1,right,B. Adebayo 6' driving Layup (6 PTS) (T. Herro 2 AST),"[1628389, 1629639]",1610612748.0,MIA,driving,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),0-8 Center,6.78,Made,6.0,T. Herro,1629639.0,2.0,,,,,,,,,,,,,,
43,PT08M15.00S,2024-02-08T00:49:17.3Z,1,REGULAR,foul,personal,['1freethrow'],1630577,,,1610612748,11,10,2024-02-08T00:49:28Z,430000,False,,,0,,J. Champagnie shooting personal FOUL (1 PF) (Adebayo 1 FT),"[1630577, 1628389]",1610612759.0,SAS,shooting,,,Champagnie,J. Champagnie,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1198.0,1.0,0.0,Adebayo,1628389.0,,,
45,PT08M15.00S,2024-02-08T00:49:46.7Z,1,REGULAR,freethrow,1 of 1,[],1628389,,,1610612748,11,10,2024-02-08T00:50:21Z,450000,False,,,0,,MISS B. Adebayo Free Throw 1 of 1,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
46,PT08M13.00S,2024-02-08T00:49:48.7Z,1,REGULAR,rebound,defensive,[],1641705,,,1610612759,11,10,2024-02-08T00:50:21Z,460000,False,,,0,,V. Wembanyama REBOUND (Off:0 Def:2),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,,,,,,,,,45.0,2.0,2.0,0.0,,,,,,,,,,
47,PT08M01.00S,2024-02-08T00:50:04.3Z,1,REGULAR,foul,personal,[],1628389,,,1610612759,11,10,2024-02-08T00:50:10Z,470000,False,,,0,,B. Adebayo personal FOUL (1 PF),"[1628389, 1641705]",1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,203593.0,1.0,0.0,Wembanyama,1641705.0,,,
50,PT07M50.00S,2024-02-08T00:50:33.1Z,1,REGULAR,2pt,Jump Shot,[],1630170,13.222733245729303,27.205882352941174,1610612759,11,12,2024-02-08T00:52:38Z,500000,False,114.0,72.0,1,left,D. Vassell 13' fadeaway Jump Shot (2 PTS) (V. Wembanyama 1 AST),"[1630170, 1641705]",1610612759.0,SAS,fadeaway,,,Vassell,D. Vassell,,,,,Mid-Range,8-16 Right,13.47,Made,2.0,V. Wembanyama,1641705.0,1.0,,,,,,,,,,,,,,
52,PT07M36.00S,2024-02-08T00:50:46.4Z,1,REGULAR,2pt,Jump Shot,[],1626179,92.72339027595268,13.23529411764706,1610612748,13,12,2024-02-08T00:50:54Z,520000,False,-184.0,16.0,1,right,T. Rozier 18' step back Jump Shot (2 PTS) (B. Adebayo 1 AST),"[1626179, 1628389]",1610612748.0,MIA,step back,,,Rozier,T. Rozier,,,,,Mid-Range,16-24 Left,18.45,Made,2.0,B. Adebayo,1628389.0,1.0,,,,,,,,,,,,,,
53,PT07M24.00S,2024-02-08T00:50:59.5Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1631110,9.937582128777924,49.26470588235294,1610612759,13,14,2024-02-08T00:51:28Z,530000,False,4.0,41.0,1,left,J. Sochan cutting DUNK (2 PTS) (T. Jones 2 AST),"[1631110, 1630200]",1610612759.0,SAS,cutting,,,Sochan,J. Sochan,,,,,Restricted Area,0-8 Center,4.11,Made,2.0,T. Jones,1630200.0,2.0,,,,,,,,,,,,,,
55,PT07M07.00S,2024-02-08T00:51:15.8Z,1,REGULAR,3pt,Jump Shot,[],1629639,74.19513797634691,85.04901960784314,1610612748,13,14,2024-02-08T00:51:24Z,550000,False,175.0,190.0,1,right,MISS T. Herro 25' 3PT,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,Above the Break 3,24+ Right Center,25.85,Missed,,,,,,,,,,,,,,,,,,
56,PT07M04.00S,2024-02-08T00:51:19.0Z,1,REGULAR,rebound,defensive,[],1641705,,,1610612759,13,14,2024-02-08T00:51:19Z,560000,False,,,0,,V. Wembanyama REBOUND (Off:0 Def:3),[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,Above the Break 3,24+ Right Center,,,,,,,55.0,3.0,3.0,0.0,,,,,,,,,,
57,PT06M57.00S,2024-02-08T00:51:26.2Z,1,REGULAR,turnover,lost ball,[],1641705,,,1610612759,13,14,2024-02-08T00:51:33Z,570000,False,,,0,,V. Wembanyama lost ball TURNOVER (1 TO),"[1641705, 1628997]",1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,1.0,Martin,1628997.0
