actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2024-03-24T22:11:40.0Z,1,REGULAR,period,start,[],0,,,0,0,0,2024-03-24T22:11:40Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M55.00S,2024-03-24T22:11:43.3Z,1,REGULAR,jumpball,recovered,[],1626179,,,1610612748,0,0,2024-03-24T22:11:43Z,40000,False,,,0,,Jump Ball B. Adebayo vs. J. Allen: Tip to T. Rozier,"[1626179, 1628389, 1628386]",1610612748.0,MIA,startperiod,T. Rozier,1626179.0,Rozier,T. Rozier,Adebayo,1628389.0,Allen,1628386.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M34.00S,2024-03-24T22:12:04.4Z,1,REGULAR,2pt,Jump Shot,[],1626179,22.026938239159,26.225490196078432,1610612748,0,0,2024-03-24T22:12:20Z,70000,False,119.0,155.0,1,left,MISS T. Rozier 19' step back Shot,[1626179],1610612748.0,MIA,step back,,,Rozier,T. Rozier,,,,,Mid-Range,16-24 Right Center,19.5,Missed,,,,,,,,,,,,,,,,,,
8,PT11M31.00S,2024-03-24T22:12:07.4Z,1,REGULAR,rebound,defensive,[],1628386,,,1610612739,0,0,2024-03-24T22:12:10Z,80000,False,,,0,,J. Allen REBOUND (Off:0 Def:1),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,Mid-Range,16-24 Right Center,,,7.0,1.0,1.0,0.0,,,,,,,,,,,,,,
9,PT11M17.00S,2024-03-24T22:12:22.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628386,83.26215505913272,48.529411764705884,1610612739,0,0,2024-03-24T22:12:26Z,90000,False,-7.0,105.0,1,right,MISS J. Allen 10' Jump Shot,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,In The Paint (Non-RA),8-16 Center,10.51,Missed,,,,,,,,,,,,,,,,,,
10,PT11M14.00S,2024-03-24T22:12:25.1Z,1,REGULAR,rebound,defensive,[],1628389,,,1610612748,0,0,2024-03-24T22:12:26Z,100000,False,,,0,,B. Adebayo REBOUND (Off:0 Def:1),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),8-16 Center,,,9.0,1.0,1.0,0.0,,,,,,,,,,,,,,
11,PT11M05.00S,2024-03-24T22:12:33.9Z,1,REGULAR,2pt,Jump Shot,[],201988,22.815374507227332,50.73529411764706,1610612748,0,0,2024-03-24T22:12:42Z,110000,False,-4.0,162.0,1,left,MISS P. Mills 16' pullup Shot,[201988],1610612748.0,MIA,pullup,,,Mills,P. Mills,,,,,Mid-Range,16-24 Center,16.2,Missed,,,,,,,,,,,,,,,,,,
12,PT11M01.00S,2024-03-24T22:12:37.9Z,1,REGULAR,rebound,defensive,[],1630596,,,1610612739,0,0,2024-03-24T22:12:42Z,120000,False,,,0,,E. Mobley REBOUND (Off:0 Def:1),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Mid-Range,16-24 Center,,,11.0,1.0,1.0,0.0,,,,,,,,,,,,,,
13,PT10M55.00S,2024-03-24T22:12:44.3Z,1,REGULAR,3pt,Jump Shot,[],1630596,69.07030223390277,29.411764705882355,1610612739,0,3,2024-03-24T22:12:50Z,130000,False,-103.0,238.0,1,right,E. Mobley 25' 3PT  (3 PTS) (J. Allen 1 AST),"[1630596, 1628386]",1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,Above the Break 3,24+ Left Center,25.95,Made,,,,,3.0,J. Allen,1628386.0,1.0,,,,,,,,,,
15,PT10M41.00S,2024-03-24T22:12:57.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628389,18.610381077529567,44.11764705882353,1610612748,2,3,2024-03-24T22:13:04Z,150000,False,29.0,122.0,1,left,B. Adebayo 12' Jump Shot (2 PTS) (T. Rozier 1 AST),"[1628389, 1626179]",1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),8-16 Center,12.59,Made,,,,,2.0,T. Rozier,1626179.0,1.0,,,,,,,,,,
17,PT10M24.00S,2024-03-24T22:13:15.3Z,1,REGULAR,turnover,bad pass,[],1630596,,,1610612739,2,3,2024-03-24T22:13:20Z,170000,False,,,0,,E. Mobley bad pass TURNOVER (1 TO),"[1630596, 1628389]",1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,1.0,Adebayo,1628389.0,,,,,,,
18,PT10M24.00S,2024-03-24T22:13:15.3Z,1,REGULAR,steal,,[],1628389,,,1610612748,2,3,2024-03-24T22:13:17Z,180000,False,,,0,,B. Adebayo STEAL (1 STL),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
19,PT10M15.00S,2024-03-24T22:13:24.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",201988,6.521024967148489,48.28431372549019,1610612748,4,3,2024-03-24T22:13:33Z,190000,False,9.0,9.0,1,left,P. Mills driving reverse Layup (2 PTS),[201988],1610612748.0,MIA,driving reverse,,,Mills,P. Mills,,,,,Restricted Area,0-8 Center,1.23,Made,,,,,2.0,,,,,,,,,,,,,
20,PT10M04.00S,2024-03-24T22:13:34.7Z,1,REGULAR,turnover,bad pass,[],1630171,,,1610612739,4,3,2024-03-24T22:13:40Z,200000,False,,,0,,I. Okoro bad pass TURNOVER (1 TO),"[1630171, 202710]",1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,Mid-Range,8-16 Right,,,,,,,,,,,1.0,Butler,202710.0,,,,,,,
21,PT10M04.00S,2024-03-24T22:13:34.7Z,1,REGULAR,steal,,[],202710,,,1610612748,4,3,2024-03-24T22:15:14Z,210000,False,,,0,,J. Butler STEAL (1 STL),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
22,PT09M46.00S,2024-03-24T22:13:52.0Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],202710,5.206964520367937,95.58823529411765,1610612748,7,3,2024-03-24T22:15:33Z,220000,False,-228.0,-4.0,1,left,J. Butler 3PT step back (3 PTS) (T. Rozier 2 AST),"[202710, 1626179]",1610612748.0,MIA,step back,,,Butler,J. Butler,,,,,Left Corner 3,24+ Left,22.79,Made,,,,,3.0,T. Rozier,1626179.0,2.0,,,,,,,,,,
24,PT09M20.00S,2024-03-24T22:14:18.8Z,1,REGULAR,turnover,lost ball,[],1630171,,,1610612739,7,3,2024-03-24T22:14:22Z,240000,False,,,0,,I. Okoro lost ball TURNOVER (2 TO),"[1630171, 1631107]",1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,2.0,Jovic,1631107.0,,,,,,,
25,PT09M20.00S,2024-03-24T22:14:18.8Z,1,REGULAR,steal,,[],1631107,,,1610612748,7,3,2024-03-24T22:14:20Z,250000,False,,,0,,N. Jovic STEAL (1 STL),[1631107],1610612748.0,MIA,,,,Jovic,N. Jovic,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
26,PT09M15.00S,2024-03-24T22:14:24.3Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1626179,7.835085413929041,57.84313725490197,1610612748,9,3,2024-03-24T22:14:39Z,260000,False,-39.0,21.0,1,left,T. Rozier running Layup (2 PTS) (N. Jovic 1 AST),"[1626179, 1631107]",1610612748.0,MIA,running,,,Rozier,T. Rozier,,,,,In The Paint (Non-RA),0-8 Center,4.45,Made,,,,,2.0,N. Jovic,1631107.0,1.0,,,,,,,,,,
28,PT09M01.00S,2024-03-24T22:14:37.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629636,80.50262812089356,47.794117647058826,1610612739,9,3,2024-03-24T22:14:43Z,280000,False,-11.0,131.0,1,right,MISS D. Garland 13' pullup Shot,[1629636],1610612739.0,CLE,pullup,,,Garland,D. Garland,,,,,In The Paint (Non-RA),8-16 Center,13.13,Missed,,,,,,,,,,,,,,,,,,
29,PT09M01.00S,2024-03-24T22:14:37.6Z,1,REGULAR,rebound,defensive,[],1628389,,,1610612748,9,3,2024-03-24T22:14:43Z,290000,False,,,0,,B. Adebayo REBOUND (Off:0 Def:2),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),8-16 Center,,,28.0,2.0,2.0,0.0,,,,,,,,,,,,,,
