actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
32,PT09M44.00S,2023-12-19T00:45:48.3Z,1,REGULAR,rebound,defensive,[],201144,,,1610612750,2,0,2023-12-19T00:45:53Z,320000,False,,,0,,M. Conley REBOUND (Off:0 Def:1),[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,In The Paint (Non-RA),0-8 Center,,,31.0,1.0,1.0,0.0,,,,,,,,,,,,,,
33,PT09M33.00S,2023-12-19T00:46:00.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630162,94.43166885676742,45.09803921568628,1610612750,2,2,2023-12-19T00:46:06Z,330000,False,-25.0,0.0,1,right,A. Edwards driving Layup (2 PTS) (M. Conley 1 AST),"[1630162, 201144]",1610612750.0,MIN,driving,,,Edwards,A. Edwards,,,,,Restricted Area,0-8 Center,2.45,Made,,,,,,,,2.0,M. Conley,201144.0,1.0,,,,,,,
34,PT09M21.00S,2023-12-19T00:46:11.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628389,18.2161629434954,40.68627450980392,1610612748,2,2,2023-12-19T00:46:17Z,340000,False,47.0,119.0,1,left,MISS B. Adebayo 12' Jump Shot,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),8-16 Center,12.75,Missed,,,,,,,,,,,,,,,,,,
35,PT09M17.00S,2023-12-19T00:46:15.4Z,1,REGULAR,rebound,defensive,[],203497,,,1610612750,2,2,2023-12-19T00:46:17Z,350000,False,,,0,,R. Gobert REBOUND (Off:0 Def:3),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,In The Paint (Non-RA),8-16 Center,,,34.0,3.0,3.0,0.0,,,,,,,,,,,,,,
36,PT09M14.00S,2023-12-19T00:46:19.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630183,94.30026281208936,53.67647058823529,1610612750,2,4,2023-12-19T00:46:34Z,360000,False,18.0,1.0,1,right,J. McDaniels running Layup (2 PTS),[1630183],1610612750.0,MIN,running,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,1.84,Made,,,,,,,,2.0,,,,,,,,,,
37,PT08M56.00S,2023-12-19T00:46:36.5Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1628389,8.623521681997373,44.11764705882353,1610612748,2,4,2023-12-19T00:47:09Z,370000,False,29.0,29.0,1,left,MISS B. Adebayo turnaround Hook,[1628389],1610612748.0,MIA,turnaround,,,Adebayo,B. Adebayo,,,,,Restricted Area,0-8 Center,4.1,Missed,,,,,,,,,,,,,,,,,,
38,PT08M54.00S,2023-12-19T00:46:38.5Z,1,REGULAR,rebound,offensive,[],202710,,,1610612748,2,4,2023-12-19T01:05:01Z,380000,False,,,0,,J. Butler REBOUND (Off:1 Def:0),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,Restricted Area,0-8 Center,,,37.0,1.0,0.0,1.0,,,,,,,,,,,,,,
39,PT08M54.00S,2023-12-19T00:46:39.2Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1629639,10.726018396846255,37.745098039215684,1610612748,4,4,2023-12-19T00:46:55Z,390000,False,61.0,48.0,1,left,T. Herro 7' floating Jump Shot (2 PTS) (J. Butler 1 AST),"[1629639, 202710]",1610612748.0,MIA,floating,,,Herro,T. Herro,,,,,In The Paint (Non-RA),0-8 Center,7.8,Made,,,,,,,,2.0,J. Butler,202710.0,1.0,,,,,,,
40,PT08M40.00S,2023-12-19T00:46:55.8Z,1,REGULAR,foul,personal,[],1628389,,,1610612750,4,4,2023-12-19T00:47:05Z,400000,False,,,0,,B. Adebayo personal FOUL (1 PF),"[1628389, 1626157]",1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,2534.0,1.0,0.0,Towns,1626157.0
42,PT08M30.00S,2023-12-19T00:47:22.2Z,1,REGULAR,turnover,out-of-bounds,[],1630183,,,1610612750,4,4,2023-12-19T00:47:30Z,420000,False,,,0,,J. McDaniels lost ball out-of-bounds TURNOVER (1 TO),[1630183],1610612750.0,MIN,lost ball,,,McDaniels,J. McDaniels,,,,,Mid-Range,8-16 Left,,,,,,,1.0,,,,,,,,,1627964.0,,,,
43,PT08M19.00S,2023-12-19T00:47:37.4Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",202710,15.588042049934298,45.83333333333333,1610612748,4,4,2023-12-19T00:50:45Z,430000,False,21.0,94.0,1,left,MISS J. Butler 9' pullup Shot - blocked,"[202710, 1630162]",1610612748.0,MIA,pullup,,,Butler,J. Butler,,,,,In The Paint (Non-RA),8-16 Center,9.63,Missed,,,,,,,,,,,,Edwards,1630162.0,,,,,
44,PT08M19.00S,2023-12-19T00:47:37.4Z,1,REGULAR,block,,[],1630162,,,1610612748,4,4,2023-12-19T00:47:41Z,440000,False,,,0,,A. Edwards BLOCK (1 BLK),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
45,PT08M16.00S,2023-12-19T00:47:40.4Z,1,REGULAR,rebound,offensive,[],202710,,,1610612748,4,4,2023-12-19T00:47:47Z,450000,False,,,0,,J. Butler REBOUND (Off:2 Def:0),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,In The Paint (Non-RA),8-16 Center,,,43.0,2.0,0.0,2.0,,,,,,,,,,,,,,
46,PT08M16.00S,2023-12-19T00:47:43.1Z,1,REGULAR,turnover,out-of-bounds,[],202710,,,1610612748,4,4,2023-12-19T00:48:19Z,460000,False,,,0,,J. Butler bad pass out-of-bounds TURNOVER (1 TO),[202710],1610612748.0,MIA,bad pass,,,Butler,J. Butler,,,,,Mid-Range,16-24 Left,,,,,,,1.0,,,,,,,,,1627964.0,,,,
47,PT08M09.00S,2023-12-19T00:47:54.7Z,1,REGULAR,turnover,out-of-bounds,[],1630183,,,1610612750,4,4,2023-12-19T00:48:01Z,470000,False,,,0,,J. McDaniels bad pass out-of-bounds TURNOVER (2 TO),[1630183],1610612750.0,MIN,bad pass,,,McDaniels,J. McDaniels,,,,,Mid-Range,16-24 Right,,,,,,,2.0,,,,,,,,,1627964.0,,,,
48,PT07M46.00S,2023-12-19T00:48:20.2Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629639,19.267411300919843,47.794117647058826,1610612748,6,4,2023-12-19T00:48:25Z,480000,False,11.0,129.0,1,left,T. Herro 12' driving floating Jump Shot (4 PTS),[1629639],1610612748.0,MIA,driving floating,,,Herro,T. Herro,,,,,In The Paint (Non-RA),8-16 Center,12.91,Made,,,,,,,,4.0,,,,,,,,,,
49,PT07M35.00S,2023-12-19T00:48:31.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],203497,94.1688567674113,52.69607843137255,1610612750,6,6,2023-12-19T00:48:37Z,490000,False,13.0,2.0,1,right,R. Gobert cutting finger roll Layup (2 PTS) (M. Conley 2 AST),"[203497, 201144]",1610612750.0,MIN,cutting finger roll,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,1.37,Made,,,,,,,,2.0,M. Conley,201144.0,2.0,,,,,,,
51,PT07M24.00S,2023-12-19T00:48:42.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628997,7.178055190538765,53.92156862745098,1610612748,8,6,2023-12-19T00:52:17Z,510000,False,-20.0,15.0,1,left,C. Martin driving Layup (2 PTS),[1628997],1610612748.0,MIA,driving,,,Martin,C. Martin,,,,,Restricted Area,0-8 Center,2.47,Made,,,,,,,,2.0,,,,,,,,,,
52,PT07M09.00S,2023-12-19T00:48:57.6Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1630183,93.64323258869908,49.01960784313725,1610612750,8,8,2023-12-19T00:52:34Z,520000,False,-5.0,7.0,1,right,J. McDaniels cutting DUNK (4 PTS) (R. Gobert 1 AST),"[1630183, 203497]",1610612750.0,MIN,cutting,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,0.88,Made,,,,,,,,4.0,R. Gobert,203497.0,1.0,,,,,,,
54,PT06M57.00S,2023-12-19T00:49:09.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629639,16.376478318002626,42.40196078431372,1610612748,10,8,2023-12-19T00:49:17Z,540000,False,38.0,101.0,1,left,T. Herro 10' driving floating Jump Shot (6 PTS),[1629639],1610612748.0,MIA,driving floating,,,Herro,T. Herro,,,,,In The Paint (Non-RA),8-16 Center,10.83,Made,,,,,,,,6.0,,,,,,,,,,
56,PT06M42.00S,2023-12-19T00:49:24.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626157,93.51182654402102,53.431372549019606,1610612750,10,10,2023-12-19T00:52:59Z,550000,False,17.0,8.0,1,right,K. Towns cutting Layup (2 PTS) (M. Conley 3 AST),"[1626157, 201144]",1610612750.0,MIN,cutting,,,Towns,K. Towns,,,,,Restricted Area,0-8 Center,1.92,Made,,,,,,,,2.0,M. Conley,201144.0,3.0,,,,,,,
58,PT06M34.00S,2023-12-19T00:49:34.3Z,1,REGULAR,foul,personal,[],201144,,,1610612748,10,10,2023-12-19T00:49:42Z,570000,False,,,0,,M. Conley personal FOUL (1 PF),"[201144, 1628389]",1610612750.0,MIN,,,,Conley,M. Conley,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,2534.0,1.0,0.0,Adebayo,1628389.0
60,PT06M34.00S,2023-12-19T00:49:46.8Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612748,10,10,2023-12-19T00:49:46Z,590000,False,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,PT06M30.00S,2023-12-19T00:53:03.7Z,1,REGULAR,2pt,Jump Shot,[],202710,17.16491458607096,25.735294117647058,1610612748,12,10,2023-12-19T00:53:09Z,600000,False,121.0,109.0,1,left,J. Butler 16' pullup Jump Shot (2 PTS) (B. Adebayo 1 AST),"[202710, 1628389]",1610612748.0,MIA,pullup,,,Butler,J. Butler,,,,,Mid-Range,16-24 Right Center,16.3,Made,,,,,,,,2.0,B. Adebayo,1628389.0,1.0,,,,,,,
63,PT06M12.00S,2023-12-19T00:53:21.0Z,1,REGULAR,turnover,bad pass,[],201144,,,1610612750,12,10,2023-12-19T00:53:25Z,620000,False,,,0,,M. Conley bad pass TURNOVER (1 TO),"[201144, 1628997]",1610612750.0,MIN,,,,Conley,M. Conley,,,,,Mid-Range,16-24 Right Center,,,,,,,1.0,Martin,1628997.0,,,,,,,,,,,
64,PT06M12.00S,2023-12-19T00:53:21.0Z,1,REGULAR,steal,,[],1628997,,,1610612748,12,10,2023-12-19T00:53:22Z,630000,False,,,0,,C. Martin STEAL (1 STL),[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
65,PT06M00.00S,2023-12-19T00:53:35.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628389,6.521024967148489,54.65686274509803,1610612748,14,10,2023-12-19T00:53:40Z,640000,False,-23.0,9.0,1,left,B. Adebayo driving Layup (4 PTS) (K. Love 1 AST),"[1628389, 201567]",1610612748.0,MIA,driving,,,Adebayo,B. Adebayo,,,,,Restricted Area,0-8 Center,2.49,Made,,,,,,,,4.0,K. Love,201567.0,1.0,,,,,,,
67,PT06M00.00S,2023-12-19T00:53:43.5Z,1,REGULAR,foul,personal,['1freethrow'],1626157,,,1610612748,14,10,2023-12-19T00:54:09Z,660000,False,,,0,,K. Towns shooting personal FOUL (1 PF) (Adebayo 1 FT),"[1626157, 1628389]",1610612750.0,MIN,shooting,,,Towns,K. Towns,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,200833.0,1.0,0.0,Adebayo,1628389.0
69,PT06M00.00S,2023-12-19T00:53:54.1Z,1,REGULAR,substitution,out,[],201567,,,1610612748,14,10,2023-12-19T00:54:03Z,680000,False,,,0,,SUB out: K. Love,[201567],1610612748.0,MIA,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,,,,,
70,PT06M00.00S,2023-12-19T00:53:54.1Z,1,REGULAR,substitution,in,[],1631170,,,1610612748,14,10,2023-12-19T00:54:03Z,690000,False,,,0,,SUB in: J. Jaquez Jr.,[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
71,PT06M00.00S,2023-12-19T00:54:15.9Z,1,REGULAR,freethrow,1 of 1,['fromturnover'],1628389,,,1610612748,15,10,2023-12-19T00:54:15Z,700000,False,,,0,,B. Adebayo Free Throw 1 of 1 (5 PTS),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,Made,,,,,,,,5.0,,,,,,,,,,
72,PT05M44.00S,2023-12-19T00:54:35.4Z,1,REGULAR,3pt,Jump Shot,[],1630162,94.30026281208936,3.431372549019608,1610612750,15,10,2023-12-19T00:55:34Z,710000,False,-233.0,1.0,1,right,MISS A. Edwards 3PT,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Left Corner 3,24+ Left,23.28,Missed,,,,,,,,,,,,,,,,,,
73,PT05M39.00S,2023-12-19T00:54:40.4Z,1,REGULAR,rebound,defensive,[],202710,,,1610612748,15,10,2023-12-19T00:54:41Z,720000,False,,,0,,J. Butler REBOUND (Off:2 Def:1),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,Left Corner 3,24+ Left,,,72.0,3.0,1.0,2.0,,,,,,,,,,,,,,
74,PT05M30.00S,2023-12-19T00:54:48.5Z,1,REGULAR,2pt,Jump Shot,[],1628389,22.683968462549277,38.48039215686275,1610612748,17,10,2023-12-19T00:54:58Z,730000,False,58.0,161.0,1,left,B. Adebayo 17' Jump Shot (7 PTS) (C. Martin 2 AST),"[1628389, 1628997]",1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Mid-Range,16-24 Right Center,17.07,Made,,,,,,,,7.0,C. Martin,1628997.0,2.0,,,,,,,
76,PT05M15.00S,2023-12-19T00:55:03.7Z,1,REGULAR,turnover,bad pass,[],201144,,,1610612750,17,10,2023-12-19T00:55:20Z,750000,False,,,0,,M. Conley bad pass TURNOVER (2 TO),"[201144, 1631170]",1610612750.0,MIN,,,,Conley,M. Conley,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,2.0,Jaquez Jr.,1631170.0,,,,,,,,,,,
77,PT05M15.00S,2023-12-19T00:55:03.7Z,1,REGULAR,steal,,[],1631170,,,1610612748,17,10,2023-12-19T00:55:07Z,760000,False,,,0,,J. Jaquez Jr. STEAL (1 STL),[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
78,PT05M13.00S,2023-12-19T00:55:09.2Z,1,REGULAR,foul,personal,[],1630162,,,1610612748,17,10,2023-12-19T00:55:16Z,770000,False,,,0,,A. Edwards personal FOUL (1 PF),"[1630162, 1631170]",1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,1627964.0,1.0,0.0,Jaquez Jr.,1631170.0
80,PT05M13.00S,2023-12-19T00:55:21.4Z,1,REGULAR,substitution,out,[],1628389,,,1610612748,17,10,2023-12-19T00:55:27Z,790000,False,,,0,,SUB out: B. Adebayo,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,,
81,PT05M13.00S,2023-12-19T00:55:21.4Z,1,REGULAR,substitution,out,[],1626157,,,1610612748,17,10,2023-12-19T00:55:27Z,800000,False,,,0,,SUB out: K. Towns,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,,
82,PT05M13.00S,2023-12-19T00:55:21.4Z,1,REGULAR,substitution,in,[],201567,,,1610612748,17,10,2023-12-19T00:55:27Z,810000,False,,,0,,SUB in: K. Love,[201567],1610612748.0,MIA,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,,,,,
83,PT05M13.00S,2023-12-19T00:55:21.4Z,1,REGULAR,substitution,in,[],1629675,,,1610612748,17,10,2023-12-19T00:55:27Z,820000,False,,,0,,SUB in: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,,
