actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
23,PT09M33.00S,2023-11-04T00:15:24.5Z,1,REGULAR,rebound,defensive,[],1630166,,,1610612764,6,5,2023-11-04T00:15:25Z,230000,False,,,0,,D. Avdija REBOUND (Off:0 Def:1),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,Above the Break 3,24+ Right Center,,,,,,,22.0,1.0,1.0,0.0,,,,,,,,,,
24,PT09M27.00S,2023-11-04T00:15:31.9Z,1,REGULAR,foul,personal,['2freethrow'],1628389,,,1610612764,6,5,2023-11-04T00:15:43Z,240000,False,,,0,,B. Adebayo shooting personal FOUL (1 PF) (Gafford 2 FT),"[1628389, 1629655]",1610612748.0,MIA,shooting,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,1151.0,1.0,0.0,Gafford,1629655.0,,
26,PT09M27.00S,2023-11-04T00:16:06.3Z,1,REGULAR,freethrow,1 of 2,[],1629655,,,1610612764,6,6,2023-11-04T00:16:31Z,260000,False,,,0,,D. Gafford Free Throw 1 of 2 (1 PTS),[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
27,PT09M27.00S,2023-11-04T00:16:06.3Z,1,REGULAR,freethrow,2 of 2,[],1629655,,,1610612764,6,6,2023-11-04T00:16:31Z,270000,False,,,0,,MISS D. Gafford Free Throw 2 of 2,[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
28,PT09M25.00S,2023-11-04T00:16:08.3Z,1,REGULAR,rebound,defensive,[],1628389,,,1610612748,6,6,2023-11-04T00:16:31Z,280000,False,,,0,,B. Adebayo REBOUND (Off:0 Def:1),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,27.0,1.0,1.0,0.0,,,,,,,,,,
29,PT09M02.00S,2023-11-04T00:16:52.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629312,94.03745072273325,45.83333333333333,1610612748,8,6,2023-11-04T00:17:02Z,290000,False,-21.0,4.0,1,right,H. Highsmith driving reverse Layup (2 PTS) (K. Lowry 2 AST),"[1629312, 200768]",1610612748.0,MIA,driving reverse,,,Highsmith,H. Highsmith,,,,,Restricted Area,0-8 Center,2.11,Made,2.0,,,,,,,,K. Lowry,200768.0,2.0,,,,,,,
31,PT08M52.00S,2023-11-04T00:17:05.5Z,1,REGULAR,turnover,out-of-bounds,[],1628398,,,1610612764,8,6,2023-11-04T00:17:17Z,310000,False,,,0,,K. Kuzma step out-of-bounds TURNOVER (1 TO),[1628398],1610612764.0,WAS,step,,,Kuzma,K. Kuzma,,,,,In The Paint (Non-RA),0-8 Center,,,,1.0,,,,,,,,,,2534.0,,,,,,
32,PT08M35.00S,2023-11-04T00:17:30.9Z,1,REGULAR,turnover,bad pass,[],1629639,,,1610612748,8,6,2023-11-04T00:17:36Z,320000,False,,,0,,T. Herro bad pass TURNOVER (1 TO),"[1629639, 1629673]",1610612748.0,MIA,,,,Herro,T. Herro,,,,,Above the Break 3,24+ Right Center,,,,1.0,Poole,1629673.0,,,,,,,,,,,,,,
33,PT08M35.00S,2023-11-04T00:17:30.9Z,1,REGULAR,steal,,[],1629673,,,1610612764,8,6,2023-11-04T00:17:32Z,330000,False,,,0,,J. Poole STEAL (1 STL),[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
34,PT08M30.00S,2023-11-04T00:17:34.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629673,6.258212877792378,48.03921568627451,1610612764,8,8,2023-11-04T00:17:43Z,340000,False,10.0,6.0,1,left,J. Poole running finger roll Layup (2 PTS),[1629673],1610612764.0,WAS,running finger roll,,,Poole,J. Poole,,,,,Restricted Area,0-8 Center,1.17,Made,2.0,,,,,,,,,,,,,,,,,
35,PT08M17.00S,2023-11-04T00:17:48.8Z,1,REGULAR,foul,personal,['2freethrow'],1626145,,,1610612748,8,8,2023-11-04T00:17:57Z,350000,False,,,0,,T. Jones shooting personal FOUL (1 PF) (Herro 2 FT),"[1626145, 1629639]",1610612764.0,WAS,shooting,,,Jones,T. Jones,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,1627519.0,1.0,0.0,Herro,1629639.0,,
37,PT08M17.00S,2023-11-04T00:18:16.4Z,1,REGULAR,freethrow,1 of 2,[],1629639,,,1610612748,9,8,2023-11-04T00:18:16Z,370000,False,,,0,,T. Herro Free Throw 1 of 2 (1 PTS),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
38,PT08M17.00S,2023-11-04T00:18:32.1Z,1,REGULAR,freethrow,2 of 2,[],1629639,,,1610612748,10,8,2023-11-04T00:18:32Z,380000,False,,,0,,T. Herro Free Throw 2 of 2 (2 PTS),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
39,PT08M08.00S,2023-11-04T00:18:43.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626145,6.652431011826544,50.0,1610612764,10,10,2023-11-04T00:18:47Z,390000,False,0.0,10.0,1,left,T. Jones cutting Layup (4 PTS) (K. Kuzma 1 AST),"[1626145, 1628398]",1610612764.0,WAS,cutting,,,Jones,T. Jones,,,,,Restricted Area,0-8 Center,1.0,Made,4.0,,,,,,,,K. Kuzma,1628398.0,1.0,,,,,,,
41,PT07M54.00S,2023-11-04T00:18:57.4Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1628389,92.85479632063075,51.9607843137255,1610612748,10,10,2023-11-04T00:19:04Z,410000,False,10.0,15.0,1,right,MISS B. Adebayo driving DUNK - blocked,"[1628389, 1629655]",1610612748.0,MIA,driving,,,Adebayo,B. Adebayo,,,,,Restricted Area,0-8 Center,1.77,Missed,,,,,,,,,,,,,,,,,Gafford,1629655.0
42,PT07M54.00S,2023-11-04T00:18:57.4Z,1,REGULAR,block,,[],1629655,,,1610612748,10,10,2023-11-04T00:18:59Z,420000,False,,,0,,D. Gafford BLOCK (1 BLK),[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
43,PT07M51.00S,2023-11-04T00:19:00.4Z,1,REGULAR,rebound,defensive,[],1630166,,,1610612764,10,10,2023-11-04T00:19:04Z,430000,False,,,0,,D. Avdija REBOUND (Off:0 Def:2),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,Restricted Area,0-8 Center,,,,,,,41.0,2.0,2.0,0.0,,,,,,,,,,
44,PT07M40.00S,2023-11-04T00:19:11.3Z,1,REGULAR,3pt,Jump Shot,[],1628398,18.610381077529567,92.40196078431373,1610612764,10,13,2023-11-04T00:19:26Z,440000,False,-212.0,122.0,1,left,K. Kuzma 24' 3PT  (3 PTS) (J. Poole 1 AST),"[1628398, 1629673]",1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,Above the Break 3,24+ Left Center,24.48,Made,3.0,,,,,,,,J. Poole,1629673.0,1.0,,,,,,,
45,PT07M26.00S,2023-11-04T00:19:24.4Z,1,REGULAR,3pt,Jump Shot,[],1629639,67.09921156373193,48.77450980392157,1610612748,13,13,2023-11-04T00:19:29Z,450000,False,-6.0,257.0,1,right,T. Herro 25' 3PT  (5 PTS) (K. Lowry 3 AST),"[1629639, 200768]",1610612748.0,MIA,,,,Herro,T. Herro,,,,,Above the Break 3,24+ Center,25.69,Made,5.0,,,,,,,,K. Lowry,200768.0,3.0,,,,,,,
47,PT07M08.00S,2023-11-04T00:19:42.1Z,1,REGULAR,3pt,Jump Shot,[],1626145,18.347568988173457,5.637254901960785,1610612764,13,16,2023-11-04T00:19:46Z,460000,False,222.0,120.0,1,left,T. Jones 25' 3PT  (7 PTS) (K. Kuzma 2 AST),"[1626145, 1628398]",1610612764.0,WAS,,,,Jones,T. Jones,,,,,Above the Break 3,24+ Right Center,25.22,Made,7.0,,,,,,,,K. Kuzma,1628398.0,2.0,,,,,,,
50,PT06M49.00S,2023-11-04T00:20:01.4Z,1,REGULAR,3pt,Jump Shot,[],202710,94.43166885676742,3.9215686274509802,1610612748,16,16,2023-11-04T00:20:06Z,480000,False,-230.0,0.0,1,right,J. Butler 3PT  (5 PTS) (T. Herro 2 AST),"[202710, 1629639]",1610612748.0,MIA,,,,Butler,J. Butler,,,,,Left Corner 3,24+ Left,23.04,Made,5.0,,,,,,,,T. Herro,1629639.0,2.0,,,,,,,
52,PT06M38.00S,2023-11-04T00:20:24.4Z,1,REGULAR,3pt,Jump Shot,[],1629673,22.026938239159,87.99019607843137,1610612764,16,19,2023-11-04T00:20:30Z,500000,False,-190.0,155.0,1,left,J. Poole 24' 3PT  (5 PTS),[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,Above the Break 3,24+ Left Center,24.5,Made,5.0,,,,,,,,,,,,,,,,,
53,PT06M18.00S,2023-11-04T00:20:47.7Z,1,REGULAR,foul,personal,['2freethrow'],1629673,,,1610612748,16,19,2023-11-04T00:21:05Z,510000,False,,,0,,J. Poole shooting personal FOUL (1 PF) (Butler 2 FT),"[1629673, 202710]",1610612764.0,WAS,shooting,,,Poole,J. Poole,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,1151.0,1.0,0.0,Butler,202710.0,,
55,PT06M18.00S,2023-11-04T00:21:02.4Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612748,16,19,2023-11-04T00:21:02Z,530000,False,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,PT06M18.00S,2023-11-04T00:21:10.8Z,1,REGULAR,substitution,out,[],1629639,,,1610612748,16,19,2023-11-04T00:23:49Z,540000,False,,,0,,SUB out: T. Herro,[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,,,,,,,,,,,,,,,,,,,,,,
57,PT06M18.00S,2023-11-04T00:21:10.8Z,1,REGULAR,substitution,out,[],1628398,,,1610612748,16,19,2023-11-04T00:23:49Z,550000,False,,,0,,SUB out: K. Kuzma,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,,,
58,PT06M18.00S,2023-11-04T00:21:10.8Z,1,REGULAR,substitution,in,[],1629130,,,1610612748,16,19,2023-11-04T00:23:49Z,560000,False,,,0,,SUB in: D. Robinson,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
59,PT06M18.00S,2023-11-04T00:21:10.8Z,1,REGULAR,substitution,in,[],1641731,,,1610612748,16,19,2023-11-04T00:23:49Z,570000,False,,,0,,SUB in: B. Coulibaly,[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,,,,,,,,,,,,,,,,,,,,,,
60,PT06M18.00S,2023-11-04T00:24:10.6Z,1,REGULAR,freethrow,1 of 2,[],202710,,,1610612748,17,19,2023-11-04T00:24:10Z,580000,False,,,0,,J. Butler Free Throw 1 of 2 (6 PTS),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
61,PT06M18.00S,2023-11-04T00:24:24.5Z,1,REGULAR,freethrow,2 of 2,[],202710,,,1610612748,18,19,2023-11-04T00:24:24Z,590000,False,,,0,,J. Butler Free Throw 2 of 2 (7 PTS),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
62,PT06M01.00S,2023-11-04T00:24:46.6Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630166,7.703679369250986,46.07843137254902,1610612764,18,21,2023-11-04T00:24:51Z,600000,False,20.0,20.0,1,left,D. Avdija cutting Layup (5 PTS) (T. Jones 2 AST),"[1630166, 1626145]",1610612764.0,WAS,cutting,,,Avdija,D. Avdija,,,,,Restricted Area,0-8 Center,2.79,Made,5.0,,,,,,,,T. Jones,1626145.0,2.0,,,,,,,
64,PT05M54.00S,2023-11-04T00:24:54.5Z,1,REGULAR,foul,personal,['2freethrow'],1629655,,,1610612748,18,21,2023-11-04T00:25:02Z,620000,False,,,0,,D. Gafford shooting personal FOUL (1 PF) (Butler 2 FT),"[1629655, 202710]",1610612764.0,WAS,shooting,,,Gafford,D. Gafford,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,1627519.0,1.0,0.0,Butler,202710.0,,
66,PT05M54.00S,2023-11-04T00:25:20.6Z,1,REGULAR,freethrow,1 of 2,[],202710,,,1610612748,19,21,2023-11-04T00:25:20Z,640000,False,,,0,,J. Butler Free Throw 1 of 2 (8 PTS),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
67,PT05M54.00S,2023-11-04T00:25:34.7Z,1,REGULAR,freethrow,2 of 2,[],202710,,,1610612748,20,21,2023-11-04T00:25:34Z,650000,False,,,0,,J. Butler Free Throw 2 of 2 (9 PTS),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
68,PT05M44.00S,2023-11-04T00:25:48.9Z,1,REGULAR,violation,kicked ball,[],1628389,,,1610612764,20,21,2023-11-04T00:26:02Z,660000,False,,,0,,B. Adebayo kicked ball VIOLATION,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,1151.0,,,,,,
69,PT05M36.00S,2023-11-04T00:26:14.1Z,1,REGULAR,2pt,Jump Shot,[],1630166,29.38567674113009,47.05882352941176,1610612764,20,23,2023-11-04T00:26:23Z,670000,False,15.0,224.0,1,left,D. Avdija 22' step back Jump Shot (7 PTS) (J. Poole 2 AST),"[1630166, 1629673]",1610612764.0,WAS,step back,,,Avdija,D. Avdija,,,,,Mid-Range,16-24 Center,22.42,Made,7.0,,,,,,,,J. Poole,1629673.0,2.0,,,,,,,
71,PT05M19.00S,2023-11-04T00:26:33.1Z,1,REGULAR,foul,offensive,[],1628389,,,1610612748,20,23,2023-11-04T00:26:48Z,690000,False,,,0,,B. Adebayo offensive FOUL (2 PF),"[1628389, 1630166]",1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,1627519.0,2.0,0.0,Avdija,1630166.0,,
73,PT05M19.00S,2023-11-04T00:26:33.1Z,1,REGULAR,turnover,offensive foul,[],1628389,,,1610612748,20,23,2023-11-04T00:26:33Z,710000,False,,,0,,B. Adebayo offensive foul TURNOVER (1 TO),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Mid-Range,16-24 Center,,,,1.0,,,,,,,,,,1627519.0,,,,,,
74,PT05M19.00S,2023-11-04T00:26:46.1Z,1,REGULAR,substitution,out,[],1628389,,,1610612764,20,23,2023-11-04T00:26:50Z,720000,False,,,0,,SUB out: B. Adebayo,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,,
75,PT05M19.00S,2023-11-04T00:26:46.1Z,1,REGULAR,substitution,in,[],1628418,,,1610612764,20,23,2023-11-04T00:26:50Z,730000,False,,,0,,SUB in: T. Bryant,[1628418],1610612748.0,MIA,,,,Bryant,T. Bryant,,,,,,,,,,,,,,,,,,,,,,,,,,
76,PT05M08.00S,2023-11-04T00:27:13.6Z,1,REGULAR,foul,offensive,[],1629655,,,1610612764,20,23,2023-11-04T00:27:25Z,740000,False,,,0,,D. Gafford charge offensive FOUL (2 PF),"[1629655, 1629130]",1610612764.0,WAS,charge,,,Gafford,D. Gafford,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,1627519.0,2.0,0.0,Robinson,1629130.0,,
78,PT05M08.00S,2023-11-04T00:27:13.6Z,1,REGULAR,turnover,offensive foul,[],1629655,,,1610612764,20,23,2023-11-04T00:27:13Z,760000,False,,,0,,D. Gafford offensive foul TURNOVER (1 TO),[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,In The Paint (Non-RA),0-8 Center,,,,1.0,,,,,,,,,,1627519.0,,,,,,
79,PT05M08.00S,2023-11-04T00:27:22.4Z,1,REGULAR,substitution,out,[],1626145,,,1610612748,20,23,2023-11-04T00:27:31Z,770000,False,,,0,,SUB out: T. Jones,[1626145],1610612764.0,WAS,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
80,PT05M08.00S,2023-11-04T00:27:22.4Z,1,REGULAR,substitution,out,[],1629655,,,1610612748,20,23,2023-11-04T00:27:31Z,780000,False,,,0,,SUB out: D. Gafford,[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,,
81,PT05M08.00S,2023-11-04T00:27:22.4Z,1,REGULAR,substitution,in,[],1626153,,,1610612748,20,23,2023-11-04T00:27:31Z,790000,False,,,0,,SUB in: D. Wright,[1626153],1610612764.0,WAS,,,,Wright,D. Wright,,,,,,,,,,,,,,,,,,,,,,,,,,
82,PT05M08.00S,2023-11-04T00:27:22.4Z,1,REGULAR,substitution,in,[],201568,,,1610612748,20,23,2023-11-04T00:27:31Z,800000,False,,,0,,SUB in: D. Gallinari,[201568],1610612764.0,WAS,,,,Gallinari,D. Gallinari,,,,,,,,,,,,,,,,,,,,,,,,,,
83,PT04M53.00S,2023-11-04T00:27:51.6Z,1,REGULAR,turnover,bad pass,[],202710,,,1610612748,20,23,2023-11-04T00:27:57Z,810000,False,,,0,,J. Butler bad pass TURNOVER (1 TO),"[202710, 1626153]",1610612748.0,MIA,,,,Butler,J. Butler,,,,,Restricted Area,0-8 Center,,,,1.0,Wright,1626153.0,,,,,,,,,,,,,,
84,PT04M53.00S,2023-11-04T00:27:51.6Z,1,REGULAR,steal,,[],1626153,,,1610612764,20,23,2023-11-04T00:27:53Z,820000,False,,,0,,D. Wright STEAL (1 STL),[1626153],1610612764.0,WAS,,,,Wright,D. Wright,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
85,PT04M46.00S,2023-11-04T00:27:58.0Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1629673,33.327858081471746,57.59803921568627,1610612764,20,26,2023-11-04T00:28:07Z,830000,False,-38.0,261.0,1,left,J. Poole 26' 3PT  (8 PTS) (D. Avdija 1 AST),"[1629673, 1630166]",1610612764.0,WAS,,,,Poole,J. Poole,,,,,Above the Break 3,24+ Center,26.36,Made,8.0,,,,,,,,D. Avdija,1630166.0,1.0,,,,,,,
87,PT04M30.00S,2023-11-04T00:28:16.1Z,1,REGULAR,foul,personal,[],1630166,,,1610612748,20,26,2023-11-04T00:28:28Z,850000,False,,,0,,D. Avdija personal FOUL (1 PF),"[1630166, 202710]",1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,,2534.0,1.0,0.0,Butler,202710.0,,
89,PT04M22.00S,2023-11-04T00:28:48.2Z,1,REGULAR,3pt,Jump Shot,[],1629312,82.7365308804205,93.62745098039215,1610612748,23,26,2023-11-04T00:28:54Z,870000,False,218.0,110.0,1,right,H. Highsmith 24' 3PT  (5 PTS) (D. Robinson 1 AST),"[1629312, 1629130]",1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,Above the Break 3,24+ Right Center,24.42,Made,5.0,,,,,,,,D. Robinson,1629130.0,1.0,,,,,,,
92,PT04M04.00S,2023-11-04T00:29:11.7Z,1,REGULAR,substitution,out,[],200768,,,1610612764,23,26,2023-11-04T00:29:19Z,900000,False,,,0,,SUB out: K. Lowry,[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,,,,,,,,,,,,,,,,,,,
93,PT04M04.00S,2023-11-04T00:29:11.7Z,1,REGULAR,substitution,in,[],1626196,,,1610612764,23,26,2023-11-04T00:29:19Z,910000,False,,,0,,SUB in: J. Richardson,[1626196],1610612748.0,MIA,,,,Richardson,J. Richardson,,,,,,,,,,,,,,,,,,,,,,,,,,
