actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
47,PT07M22.00S,2024-03-23T00:19:32.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628389,86.94152431011827,53.431372549019606,1610612748,12,2,2024-03-23T00:19:37Z,470000,False,17.0,70.0,1,right,MISS B. Adebayo 7' turnaround fadeaway Shot,[1628389],1610612748.0,MIA,turnaround fadeaway,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),0-8 Center,7.23,Missed,,,,,,,,,,,,,,,,,,
48,PT07M19.00S,2024-03-23T00:19:35.1Z,1,REGULAR,rebound,defensive,[],1626204,,,1610612740,12,2,2024-03-23T00:19:37Z,480000,False,,,0,,L. Nance Jr. REBOUND (Off:0 Def:1),[1626204],1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,47.0,1.0,1.0,0.0,,,,,,,,,,,,,,
49,PT07M12.00S,2024-03-23T00:19:44.2Z,1,REGULAR,turnover,traveling,[],1629627,,,1610612740,12,2,2024-03-23T00:20:25Z,490000,False,,,0,,Z. Williamson traveling TURNOVER (1 TO),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,Mid-Range,16-24 Center,,,,,,,1627962.0,1.0,,,,,,,,,,,,
50,PT06M49.00S,2024-03-23T00:20:17.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1631107,93.38042049934296,42.64705882352941,1610612748,14,2,2024-03-23T00:20:23Z,500000,False,-37.0,10.0,1,right,N. Jovic Layup (8 PTS),[1631107],1610612748.0,MIA,,,,Jovic,N. Jovic,,,,,Restricted Area,0-8 Center,3.81,Made,,,,,,,8.0,,,,,,,,,,,
51,PT06M39.00S,2024-03-23T00:20:31.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626204,9.674770039421814,44.11764705882353,1610612740,14,4,2024-03-23T00:20:37Z,510000,False,29.0,38.0,1,left,L. Nance Jr. cutting Layup (2 PTS) (C. McCollum 1 AST),"[1626204, 203468]",1610612740.0,NOP,cutting,,,Nance Jr.,L. Nance Jr.,,,,,In The Paint (Non-RA),0-8 Center,4.84,Made,,,,,,,2.0,C. McCollum,203468.0,1.0,,,,,,,,
53,PT06M39.00S,2024-03-23T00:20:34.2Z,1,REGULAR,foul,personal,['1freethrow'],201988,,,1610612740,14,4,2024-03-23T00:20:46Z,530000,False,,,0,,P. Mills shooting personal FOUL (1 PF) (Nance Jr. 1 FT),"[201988, 1626204]",1610612748.0,MIA,shooting,,,Mills,P. Mills,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1627961.0,,,,,,,,1.0,0.0,Nance Jr.,1626204.0,,
55,PT06M39.00S,2024-03-23T00:20:57.5Z,1,REGULAR,freethrow,1 of 1,[],1626204,,,1610612740,14,5,2024-03-23T00:20:57Z,550000,False,,,0,,L. Nance Jr. Free Throw 1 of 1 (3 PTS),[1626204],1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,,,,Made,,,,,,,3.0,,,,,,,,,,,
56,PT06M17.00S,2024-03-23T00:21:22.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],201988,92.06636005256242,44.85294117647059,1610612748,16,5,2024-03-23T00:21:29Z,560000,False,-26.0,22.0,1,right,P. Mills driving finger roll Layup (4 PTS),[201988],1610612748.0,MIA,driving finger roll,,,Mills,P. Mills,,,,,Restricted Area,0-8 Center,3.39,Made,,,,,,,4.0,,,,,,,,,,,
57,PT06M03.00S,2024-03-23T00:21:37.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1629627,12.959921156373195,53.67647058823529,1610612740,16,5,2024-03-23T00:25:08Z,570000,False,-18.0,69.0,1,left,MISS Z. Williamson 7' driving Layup,[1629627],1610612740.0,NOP,driving,,,Williamson,Z. Williamson,,,,,In The Paint (Non-RA),0-8 Center,7.17,Missed,,,,,,,,,,,,,,,,,,
58,PT06M00.00S,2024-03-23T00:21:40.0Z,1,REGULAR,rebound,defensive,[],1628389,,,1610612748,16,5,2024-03-23T00:21:45Z,580000,False,,,0,,B. Adebayo REBOUND (Off:0 Def:4),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),0-8 Center,,,57.0,4.0,4.0,0.0,,,,,,,,,,,,,,
59,PT05M55.00S,2024-03-23T00:21:44.8Z,1,REGULAR,3pt,Jump Shot,[],1628389,67.23061760840999,55.14705882352941,1610612748,16,5,2024-03-23T00:21:53Z,590000,False,26.0,256.0,1,right,MISS B. Adebayo 25' 3PT,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Above the Break 3,24+ Center,25.68,Missed,,,,,,,,,,,,,,,,,,
60,PT05M51.00S,2024-03-23T00:21:48.8Z,1,REGULAR,rebound,defensive,[],1626204,,,1610612740,16,5,2024-03-23T00:21:53Z,600000,False,,,0,,L. Nance Jr. REBOUND (Off:0 Def:2),[1626204],1610612740.0,NOP,,,,Nance Jr.,L. Nance Jr.,,,,,Above the Break 3,24+ Center,,,59.0,2.0,2.0,0.0,,,,,,,,,,,,,,
61,PT05M42.00S,2024-03-23T00:21:57.8Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1626204,9.806176084099869,53.431372549019606,1610612740,16,7,2024-03-23T00:22:03Z,610000,False,-17.0,40.0,1,left,L. Nance Jr. cutting DUNK (5 PTS) (C. McCollum 2 AST),"[1626204, 203468]",1610612740.0,NOP,cutting,,,Nance Jr.,L. Nance Jr.,,,,,Restricted Area,0-8 Center,4.33,Made,,,,,,,5.0,C. McCollum,203468.0,2.0,,,,,,,,
63,PT05M14.00S,2024-03-23T00:22:24.7Z,1,REGULAR,3pt,Jump Shot,[],201988,67.49342969776609,44.36274509803921,1610612748,16,7,2024-03-23T00:26:02Z,630000,False,-28.0,253.0,1,right,MISS P. Mills 25' pullup 3PT,[201988],1610612748.0,MIA,pullup,,,Mills,P. Mills,,,,,Above the Break 3,24+ Center,25.47,Missed,,,,,,,,,,,,,,,,,,
64,PT05M11.00S,2024-03-23T00:22:27.7Z,1,REGULAR,rebound,defensive,[],203468,,,1610612740,16,7,2024-03-23T00:22:30Z,640000,False,,,0,,C. McCollum REBOUND (Off:0 Def:1),[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Center,,,63.0,1.0,1.0,0.0,,,,,,,,,,,,,,
65,PT05M06.00S,2024-03-23T00:22:33.4Z,1,REGULAR,2pt,Jump Shot,[],203468,6.521024967148489,78.43137254901961,1610612740,16,7,2024-03-23T00:26:17Z,650000,False,-142.0,9.0,1,left,MISS C. McCollum 14' pullup Shot,[203468],1610612740.0,NOP,pullup,,,McCollum,C. McCollum,,,,,Mid-Range,8-16 Left,14.25,Missed,,,,,,,,,,,,,,,,,,
66,PT05M03.00S,2024-03-23T00:22:36.4Z,1,REGULAR,rebound,defensive,[],1628389,,,1610612748,16,7,2024-03-23T00:22:43Z,660000,False,,,0,,B. Adebayo REBOUND (Off:0 Def:5),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Mid-Range,8-16 Left,,,65.0,5.0,5.0,0.0,,,,,,,,,,,,,,
67,PT04M57.00S,2024-03-23T00:22:43.5Z,1,REGULAR,foul,personal,['2freethrow'],1630530,,,1610612748,16,7,2024-03-23T00:22:57Z,670000,False,,,0,,T. Murphy III shooting personal FOUL (1 PF) (Butler 2 FT),"[1630530, 202710]",1610612740.0,NOP,shooting,,,Murphy III,T. Murphy III,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1162.0,,,,,,,,1.0,0.0,Butler,202710.0,,
69,PT04M57.00S,2024-03-23T00:23:09.6Z,1,REGULAR,freethrow,1 of 2,[],202710,,,1610612748,17,7,2024-03-23T00:23:09Z,690000,False,,,0,,J. Butler Free Throw 1 of 2 (1 PTS),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,Made,,,,,,,1.0,,,,,,,,,,,
70,PT04M57.00S,2024-03-23T00:23:10.4Z,1,REGULAR,substitution,out,[],1631107,,,1610612748,17,7,2024-03-23T00:23:34Z,700000,False,,,0,,SUB out: N. Jovic,[1631107],1610612748.0,MIA,,,,Jovic,N. Jovic,,,,,,,,,,,,,,,,,,,,,,,,,,
71,PT04M57.00S,2024-03-23T00:23:10.4Z,1,REGULAR,substitution,out,[],203468,,,1610612748,17,7,2024-03-23T00:23:34Z,710000,False,,,0,,SUB out: C. McCollum,[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,,,
72,PT04M57.00S,2024-03-23T00:23:10.4Z,1,REGULAR,substitution,out,[],1630529,,,1610612748,17,7,2024-03-23T00:23:34Z,720000,False,,,0,,SUB out: H. Jones,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
73,PT04M57.00S,2024-03-23T00:23:10.4Z,1,REGULAR,substitution,in,[],1628997,,,1610612748,17,7,2024-03-23T00:23:34Z,730000,False,,,0,,SUB in: C. Martin,[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
74,PT04M57.00S,2024-03-23T00:23:10.4Z,1,REGULAR,substitution,in,[],1630631,,,1610612748,17,7,2024-03-23T00:23:34Z,740000,False,,,0,,SUB in: J. Alvarado,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,,,,,,,,,,,,,,,,,,
75,PT04M57.00S,2024-03-23T00:23:10.4Z,1,REGULAR,substitution,in,[],1630230,,,1610612748,17,7,2024-03-23T00:23:34Z,750000,False,,,0,,SUB in: N. Marshall,[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,
76,PT04M57.00S,2024-03-23T00:23:37.3Z,1,REGULAR,freethrow,2 of 2,[],202710,,,1610612748,18,7,2024-03-23T00:23:37Z,760000,False,,,0,,J. Butler Free Throw 2 of 2 (2 PTS),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,Made,,,,,,,2.0,,,,,,,,,,,
77,PT04M45.00S,2024-03-23T00:23:51.1Z,1,REGULAR,3pt,Jump Shot,[],1630631,32.013797634691194,29.65686274509804,1610612740,18,10,2024-03-23T00:23:55Z,770000,False,102.0,248.0,1,left,J. Alvarado 26' 3PT  (3 PTS) (Z. Williamson 1 AST),"[1630631, 1629627]",1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,Above the Break 3,24+ Right Center,26.84,Made,,,,,,,3.0,Z. Williamson,1629627.0,1.0,,,,,,,,
79,PT04M38.00S,2024-03-23T00:24:00.6Z,1,REGULAR,turnover,out-of-bounds,[],1628997,,,1610612748,18,10,2024-03-23T00:29:51Z,790000,False,,,0,,C. Martin bad pass out-of-bounds TURNOVER (1 TO),[1628997],1610612748.0,MIA,bad pass,,,Martin,C. Martin,,,,,Above the Break 3,24+ Right Center,,,,,,,1162.0,1.0,,,,,,,,,,,,
80,PT04M38.00S,2024-03-23T00:24:04.6Z,1,REGULAR,substitution,out,[],202710,,,1610612740,18,10,2024-03-23T00:24:06Z,800000,False,,,0,,SUB out: J. Butler,[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,,,,,,,,,,,,,,,,,,,
