actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
2,PT12M00.00S,2024-03-02T22:12:37.5Z,1,REGULAR,period,start,[],0,,,0,0,0,2024-03-02T22:12:37Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M56.00S,2024-03-02T22:12:40.6Z,1,REGULAR,jumpball,recovered,[],202710,,,1610612748,0,0,2024-03-02T22:12:40Z,40000,False,,,0,,Jump Ball B. Adebayo vs. J. Collins: Tip to J. Butler,"[202710, 1628389, 1628381]",1610612748.0,MIA,startperiod,J. Butler,202710.0,Butler,J. Butler,Adebayo,1628389.0,Collins,1628381.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M37.00S,2024-03-02T22:12:58.6Z,1,REGULAR,3pt,Jump Shot,[],1629130,74.85216819973719,12.254901960784313,1610612748,0,0,2024-03-02T22:13:19Z,70000,False,-189.0,184.0,1,right,MISS D. Robinson 26' pullup 3PT,[1629130],1610612748.0,MIA,pullup,,,Robinson,D. Robinson,,,,,Above the Break 3,24+ Left Center,26.35,Missed,,,,,,,,,,,,,,,,,,
8,PT11M34.00S,2024-03-02T22:13:02.2Z,1,REGULAR,rebound,offensive,[],1626179,,,1610612748,0,0,2024-03-02T22:13:02Z,80000,False,,,0,,T. Rozier REBOUND (Off:1 Def:0),[1626179],1610612748.0,MIA,,,,Rozier,T. Rozier,,,,,Above the Break 3,24+ Left Center,,,7.0,1.0,0.0,1.0,,,,,,,,,,,,,,
10,PT11M32.00S,2024-03-02T22:13:04.5Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1629130,82.60512483574244,4.6568627450980395,1610612748,0,0,2024-03-02T22:13:12Z,100000,False,-227.0,111.0,1,right,MISS D. Robinson 25' 3PT,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,Above the Break 3,24+ Left Center,25.24,Missed,,,,,,,,,,,,,,,,,,
11,PT11M29.00S,2024-03-02T22:13:07.8Z,1,REGULAR,rebound,defensive,[],1641707,,,1610612762,0,0,2024-03-02T22:13:07Z,110000,False,,,0,,T. Hendricks REBOUND (Off:0 Def:1),[1641707],1610612762.0,UTA,,,,Hendricks,T. Hendricks,,,,,Above the Break 3,24+ Left Center,,,10.0,1.0,1.0,0.0,,,,,,,,,,,,,,
12,PT11M12.00S,2024-03-02T22:13:24.5Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1628381,14.011169513797633,50.0,1610612762,0,0,2024-03-02T22:13:58Z,120000,False,0.0,79.0,1,left,MISS J. Collins 7' driving Hook - blocked,"[1628381, 202710]",1610612762.0,UTA,driving,,,Collins,J. Collins,,,,,In The Paint (Non-RA),0-8 Center,7.92,Missed,,,,,Butler,202710.0,,,,,,,,,,,,
13,PT11M12.00S,2024-03-02T22:13:24.5Z,1,REGULAR,block,,[],202710,,,1610612762,0,0,2024-03-02T22:13:27Z,130000,False,,,0,,J. Butler BLOCK (1 BLK),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
14,PT11M08.00S,2024-03-02T22:13:28.5Z,1,REGULAR,rebound,defensive,[],1631107,,,1610612748,0,0,2024-03-02T22:13:31Z,140000,False,,,0,,N. Jovic REBOUND (Off:0 Def:1),[1631107],1610612748.0,MIA,,,,Jovic,N. Jovic,,,,,In The Paint (Non-RA),0-8 Center,,,12.0,1.0,1.0,0.0,,,,,,,,,,,,,,
15,PT11M04.00S,2024-03-02T22:13:33.3Z,1,REGULAR,2pt,Jump Shot,[],1626179,93.24901445466492,87.00980392156863,1610612748,0,0,2024-03-02T22:13:43Z,150000,False,185.0,11.0,1,right,MISS T. Rozier 18' Jump Shot,[1626179],1610612748.0,MIA,,,,Rozier,T. Rozier,,,,,Mid-Range,16-24 Right,18.53,Missed,,,,,,,,,,,,,,,,,,
