actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId
16,PT10M51.00S,2024-01-14T23:14:40.5Z,1,REGULAR,block,,[],1628998,,,1610612748,0,0,2024-01-14T23:14:43Z,160000,False,,,0,,C. Martin BLOCK (1 BLK),[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
17,PT10M48.00S,2024-01-14T23:14:43.5Z,1,REGULAR,rebound,offensive,[],1629639,,,1610612748,0,0,2024-01-14T23:14:46Z,170000,False,,,0,,T. Herro REBOUND (Off:1 Def:0),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,Restricted Area,0-8 Center,,,15.0,1.0,0.0,1.0,,,,,,,,,,,,,,
18,PT10M42.00S,2024-01-14T23:14:50.0Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1629639,69.77660972404732,76.2484681372549,1610612748,0,0,2024-01-14T23:15:00Z,180000,False,131.0,232.0,1,right,MISS T. Herro 26' step back 3PT,[1629639],1610612748.0,MIA,step back,,,Herro,T. Herro,,,,,Above the Break 3,24+ Right Center,26.62,Missed,,,,,,,,,,,,,,,,,,
19,PT10M39.00S,2024-01-14T23:14:53.0Z,1,REGULAR,rebound,defensive,[],1630163,,,1610612766,0,0,2024-01-14T23:15:00Z,190000,False,,,0,,L. Ball REBOUND (Off:0 Def:2),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,Above the Break 3,24+ Right Center,,,18.0,2.0,2.0,0.0,,,,,,,,,,,,,,
20,PT10M33.00S,2024-01-14T23:14:58.9Z,1,REGULAR,3pt,Jump Shot,[],1628970,24.52365308804205,10.049019607843137,1610612766,0,0,2024-01-14T23:15:07Z,200000,False,200.0,178.0,1,left,MISS M. Bridges 26' 3PT,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Right Center,26.76,Missed,,,,,,,,,,,,,,,,,,
21,PT10M28.00S,2024-01-14T23:15:03.9Z,1,REGULAR,rebound,defensive,[],1628389,,,1610612748,0,0,2024-01-14T23:15:07Z,210000,False,,,0,,B. Adebayo REBOUND (Off:0 Def:3),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Above the Break 3,24+ Right Center,,,20.0,3.0,3.0,0.0,,,,,,,,,,,,,,
22,PT10M27.00S,2024-01-14T23:15:09.9Z,1,REGULAR,foul,personal,[],1626179,,,1610612748,0,0,2024-01-14T23:15:26Z,220000,False,,,0,,T. Rozier personal FOUL (1 PF),"[1626179, 200768]",1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,Mid-Range,8-16 Center,,,,,,,,,1162.0,1.0,0.0,Lowry,200768.0,,,,,,,
24,PT10M16.00S,2024-01-14T23:15:44.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628389,86.67871222076215,49.50980392156863,1610612748,0,0,2024-01-15T00:17:21Z,240000,False,-2.0,73.0,1,right,MISS B. Adebayo 7' turnaround fadeaway Shot,[1628389],1610612748.0,MIA,turnaround fadeaway,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),0-8 Center,7.27,Missed,,,,,,,,,,,,,,,,,,
25,PT10M12.00S,2024-01-14T23:15:48.2Z,1,REGULAR,rebound,offensive,[],1631107,,,1610612748,0,0,2024-01-14T23:15:53Z,250000,False,,,0,,N. Jovic REBOUND (Off:1 Def:0),[1631107],1610612748.0,MIA,,,,Jovic,N. Jovic,,,,,In The Paint (Non-RA),0-8 Center,,,24.0,1.0,0.0,1.0,,,,,,,,,,,,,,
26,PT10M09.00S,2024-01-14T23:15:51.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631170,92.9862023653088,53.18627450980392,1610612748,0,0,2024-01-14T23:15:58Z,260000,False,16.0,13.0,1,right,MISS J. Jaquez Jr. cutting Layup,[1631170],1610612748.0,MIA,cutting,,,Jaquez Jr.,J. Jaquez Jr.,,,,,Restricted Area,0-8 Center,2.08,Missed,,,,,,,,,,,,,,,,,,
27,PT10M09.00S,2024-01-14T23:15:51.6Z,1,REGULAR,rebound,offensive,[],1631170,,,1610612748,0,0,2024-01-14T23:15:58Z,270000,False,,,0,,J. Jaquez Jr. REBOUND (Off:1 Def:0),[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,Restricted Area,0-8 Center,,,26.0,1.0,0.0,1.0,,,,,,,,,,,,,,
28,PT10M03.00S,2024-01-14T23:15:57.4Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631170,94.40999984741211,50.0,1610612748,2,0,2024-01-14T23:15:57Z,280000,False,0.0,0.0,1,right,J. Jaquez Jr. tip Layup (2 PTS),[1631170],1610612748.0,MIA,tip,,,Jaquez Jr.,J. Jaquez Jr.,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,,,,,,,,2.0,,,,,,
29,PT09M50.00S,2024-01-14T23:16:10.8Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1630208,12.828515111695138,52.450980392156865,1610612766,2,2,2024-01-14T23:21:11Z,290000,False,-12.0,68.0,1,left,N. Richards 6' turnaround Hook (2 PTS) (C. Martin 1 AST),"[1630208, 1628998]",1610612766.0,CHA,turnaround,,,Richards,N. Richards,,,,,In The Paint (Non-RA),0-8 Center,6.92,Made,,,,,,,,,,,,2.0,C. Martin,1628998.0,1.0,,,
31,PT09M36.00S,2024-01-14T23:16:24.4Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631107,87.25361366622865,49.90042892156863,1610612748,2,2,2024-01-14T23:16:30Z,310000,False,0.0,67.0,1,right,MISS N. Jovic 6' driving floating Shot,[1631107],1610612748.0,MIA,driving floating,,,Jovic,N. Jovic,,,,,In The Paint (Non-RA),0-8 Center,6.73,Missed,,,,,,,,,,,,,,,,,,
32,PT09M34.00S,2024-01-14T23:16:26.4Z,1,REGULAR,rebound,defensive,[],1628970,,,1610612766,2,2,2024-01-14T23:16:30Z,320000,False,,,0,,M. Bridges REBOUND (Off:0 Def:1),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),0-8 Center,,,31.0,1.0,1.0,0.0,,,,,,,,,,,,,,
33,PT09M22.00S,2024-01-14T23:16:37.8Z,1,REGULAR,3pt,Jump Shot,[],1626179,9.937582128777924,0.9803921568627451,1610612766,2,2,2024-01-14T23:16:43Z,330000,False,245.0,41.0,1,left,MISS T. Rozier 24' step back 3PT,[1626179],1610612766.0,CHA,step back,,,Rozier,T. Rozier,,,,,Right Corner 3,24+ Right,24.85,Missed,,,,,,,,,,,,,,,,,,
34,PT09M19.00S,2024-01-14T23:16:40.8Z,1,REGULAR,rebound,defensive,[],1631170,,,1610612748,2,2,2024-01-14T23:16:43Z,340000,False,,,0,,J. Jaquez Jr. REBOUND (Off:1 Def:1),[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,Right Corner 3,24+ Right,,,33.0,2.0,1.0,1.0,,,,,,,,,,,,,,
35,PT09M10.00S,2024-01-14T23:16:50.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629639,92.37844940867281,62.27787990196079,1610612748,2,2,2024-01-14T23:17:38Z,350000,False,61.0,19.0,1,right,MISS T. Herro 6' floating Shot,[1629639],1610612748.0,MIA,floating,,,Herro,T. Herro,,,,,In The Paint (Non-RA),0-8 Center,6.43,Missed,,,,,,,,,,,,,,,,,,
36,PT09M08.00S,2024-01-14T23:16:52.3Z,1,REGULAR,rebound,defensive,[],1630208,,,1610612766,2,2,2024-01-14T23:16:57Z,360000,False,,,0,,N. Richards REBOUND (Off:0 Def:2),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,Mid-Range,8-16 Right,,,35.0,2.0,2.0,0.0,,,,,,,,,,,,,,
37,PT09M03.00S,2024-01-14T23:17:00.9Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626179,11.300919842312746,48.83961397058824,1610612766,2,2,2024-01-14T23:17:51Z,370000,False,6.0,54.0,1,left,MISS T. Rozier driving Layup - blocked,"[1626179, 200768]",1610612766.0,CHA,driving,,,Rozier,T. Rozier,,,,,In The Paint (Non-RA),0-8 Center,5.4,Missed,,,,,Lowry,200768.0,,,,,,,,,,,,
38,PT09M03.00S,2024-01-14T23:17:00.9Z,1,REGULAR,block,,[],200768,,,1610612766,2,2,2024-01-14T23:17:03Z,380000,False,,,0,,K. Lowry BLOCK (1 BLK),[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
39,PT09M03.00S,2024-01-14T23:17:00.9Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612766,2,2,2024-01-14T23:17:07Z,390000,False,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,Restricted Area,0-8 Center,,,37.0,,,,,,,,,,,,,,,,,
41,PT08M58.00S,2024-01-14T23:17:18.4Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630163,14.536793692509855,50.49019607843137,1610612766,2,2,2024-01-14T23:17:22Z,410000,False,-2.0,84.0,1,left,MISS L. Ball 8' driving floating Shot,[1630163],1610612766.0,CHA,driving floating,,,Ball,L. Ball,,,,,In The Paint (Non-RA),8-16 Center,8.41,Missed,,,,,,,,,,,,,,,,,,
42,PT08M55.00S,2024-01-14T23:17:20.6Z,1,REGULAR,rebound,defensive,[],1631107,,,1610612748,2,2,2024-01-14T23:17:20Z,420000,False,,,0,,N. Jovic REBOUND (Off:1 Def:1),[1631107],1610612748.0,MIA,,,,Jovic,N. Jovic,,,,,In The Paint (Non-RA),8-16 Center,,,41.0,2.0,1.0,1.0,,,,,,,,,,,,,,
43,PT08M48.00S,2024-01-14T23:17:29.3Z,1,REGULAR,foul,personal,['2freethrow'],1630208,,,1610612748,2,2,2024-01-14T23:17:38Z,430000,False,,,0,,N. Richards shooting personal FOUL (1 PF) (Adebayo 2 FT),"[1630208, 1628389]",1610612766.0,CHA,shooting,,,Richards,N. Richards,,,,,Restricted Area,0-8 Center,,,,,,,,,1162.0,1.0,0.0,Adebayo,1628389.0,,,,,,,
45,PT08M48.00S,2024-01-14T23:18:01.1Z,1,REGULAR,freethrow,1 of 2,[],1628389,,,1610612748,3,2,2024-01-14T23:18:01Z,450000,False,,,0,,B. Adebayo Free Throw 1 of 2 (1 PTS),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,Made,,,,,,,,,,,,1.0,,,,,,
46,PT08M48.00S,2024-01-14T23:18:23.3Z,1,REGULAR,freethrow,2 of 2,[],1628389,,,1610612748,4,2,2024-01-14T23:18:23Z,460000,False,,,0,,B. Adebayo Free Throw 2 of 2 (2 PTS),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,Made,,,,,,,,,,,,2.0,,,,,,
47,PT08M33.00S,2024-01-14T23:18:40.5Z,1,REGULAR,2pt,Jump Shot,[],1630208,15.062417871222076,29.411764705882355,1610612766,4,2,2024-01-14T23:18:45Z,470000,False,103.0,89.0,1,left,MISS N. Richards 13' Jump Shot,[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,Mid-Range,8-16 Right,13.61,Missed,,,,,,,,,,,,,,,,,,
48,PT08M27.00S,2024-01-14T23:18:44.9Z,1,REGULAR,rebound,offensive,[],1628970,,,1610612766,4,2,2024-01-14T23:18:44Z,480000,False,,,0,,M. Bridges REBOUND (Off:1 Def:1),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,Mid-Range,8-16 Right,,,47.0,2.0,1.0,1.0,,,,,,,,,,,,,,
49,PT08M27.00S,2024-01-14T23:18:44.9Z,1,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1628970,5.590000152587891,50.0,1610612766,4,4,2024-01-14T23:18:54Z,490000,False,0.0,0.0,1,left,M. Bridges tip Layup (2 PTS),[1628970],1610612766.0,CHA,tip,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,0.0,Made,,,,,,,,,,,,2.0,,,,,,
50,PT08M13.00S,2024-01-14T23:18:59.6Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1631170,91.67214191852825,43.627450980392155,1610612748,6,4,2024-01-15T00:17:43Z,500000,False,-32.0,26.0,1,right,J. Jaquez Jr. turnaround Hook (4 PTS),[1631170],1610612748.0,MIA,turnaround,,,Jaquez Jr.,J. Jaquez Jr.,,,,,Restricted Area,0-8 Center,4.1,Made,,,,,,,,,,,,4.0,,,,,,
51,PT08M00.00S,2024-01-14T23:19:12.4Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1630208,5.781865965834428,38.08210784313725,1610612766,6,4,2024-01-14T23:19:56Z,510000,False,60.0,2.0,1,left,MISS N. Richards turnaround Hook,[1630208],1610612766.0,CHA,turnaround,,,Richards,N. Richards,,,,,In The Paint (Non-RA),0-8 Center,5.96,Missed,,,,,,,,,,,,,,,,,,
52,PT07M58.00S,2024-01-14T23:19:14.4Z,1,REGULAR,rebound,offensive,[],1628998,,,1610612766,6,4,2024-01-14T23:19:47Z,520000,False,,,0,,C. Martin REBOUND (Off:1 Def:0),[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,In The Paint (Non-RA),0-8 Center,,,51.0,1.0,0.0,1.0,,,,,,,,,,,,,,
53,PT07M56.00S,2024-01-14T23:19:16.7Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1626179,5.913272010512484,96.59160539215686,1610612766,6,4,2024-01-14T23:30:17Z,530000,False,-233.0,3.0,1,left,MISS T. Rozier 3PT,[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,Left Corner 3,24+ Left,23.3,Missed,,,,,,,,,,,,,,,,,,
54,PT07M54.00S,2024-01-14T23:19:18.7Z,1,REGULAR,rebound,defensive,[],1631170,,,1610612748,6,4,2024-01-14T23:19:20Z,540000,False,,,0,,J. Jaquez Jr. REBOUND (Off:1 Def:2),[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,Mid-Range,24+ Left,,,53.0,3.0,2.0,1.0,,,,,,,,,,,,,,
55,PT07M46.00S,2024-01-14T23:19:26.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631170,91.06438896189225,45.17080269607843,1610612748,8,4,2024-01-14T23:20:09Z,550000,False,-24.0,31.0,1,right,J. Jaquez Jr. Layup (6 PTS) (B. Adebayo 1 AST),"[1631170, 1628389]",1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,Restricted Area,0-8 Center,3.97,Made,,,,,,,,,,,,6.0,B. Adebayo,1628389.0,1.0,,,
57,PT07M21.00S,2024-01-14T23:19:51.9Z,1,REGULAR,3pt,Jump Shot,[],1628998,32.276609724047304,54.166666666666664,1610612766,8,4,2024-01-15T00:18:01Z,570000,False,-21.0,251.0,1,left,MISS C. Martin 25' pullup 3PT,[1628998],1610612766.0,CHA,pullup,,,Martin,C. Martin,,,,,Above the Break 3,24+ Center,25.18,Missed,,,,,,,,,,,,,,,,,,
58,PT07M18.00S,2024-01-14T23:19:54.9Z,1,REGULAR,rebound,defensive,[],1629639,,,1610612748,8,4,2024-01-14T23:20:00Z,580000,False,,,0,,T. Herro REBOUND (Off:1 Def:1),[1629639],1610612748.0,MIA,,,,Herro,T. Herro,,,,,Above the Break 3,24+ Center,,,57.0,2.0,1.0,1.0,,,,,,,,,,,,,,
59,PT07M12.00S,2024-01-14T23:20:06.0Z,1,REGULAR,turnover,out-of-bounds,[],1629639,,,1610612748,8,4,2024-01-14T23:22:02Z,590000,False,,,0,,T. Herro step out-of-bounds TURNOVER (1 TO),[1629639],1610612748.0,MIA,step,,,Herro,T. Herro,,,,,Mid-Range,8-16 Right,,,,,,,,,203592.0,,,,,,,,,1.0,,
60,PT06M52.00S,2024-01-14T23:20:31.8Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1626179,23.603810775295663,40.68627450980392,1610612766,8,6,2024-01-14T23:20:37Z,600000,False,47.0,169.0,1,left,T. Rozier 17' step back Jump Shot (2 PTS),[1626179],1610612766.0,CHA,step back,,,Rozier,T. Rozier,,,,,Mid-Range,16-24 Center,17.57,Made,,,,,,,,,,,,2.0,,,,,,
61,PT06M36.00S,2024-01-14T23:20:47.1Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],200768,93.11760840998686,44.6078431372549,1610612748,8,6,2024-01-15T00:18:40Z,610000,False,-27.0,12.0,1,right,MISS K. Lowry turnaround bank Shot,[200768],1610612748.0,MIA,turnaround bank,,,Lowry,K. Lowry,,,,,Restricted Area,0-8 Center,2.96,Missed,,,,,,,,,,,,,,,,,,
62,PT06M34.00S,2024-01-14T23:20:49.1Z,1,REGULAR,rebound,defensive,[],1630163,,,1610612766,8,6,2024-01-14T23:20:57Z,620000,False,,,0,,L. Ball REBOUND (Off:0 Def:3),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,Restricted Area,0-8 Center,,,61.0,3.0,3.0,0.0,,,,,,,,,,,,,,
63,PT06M29.00S,2024-01-14T23:20:53.9Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1628970,26.018396846254927,84.58180147058823,1610612766,8,6,2024-01-14T23:21:45Z,630000,False,-173.0,192.0,1,left,MISS M. Bridges 25' pullup 3PT,[1628970],1610612766.0,CHA,pullup,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Left Center,25.85,Missed,,,,,,,,,,,,,,,,,,
64,PT06M27.00S,2024-01-14T23:20:55.9Z,1,REGULAR,rebound,defensive,[],1631170,,,1610612748,8,6,2024-01-14T23:21:02Z,640000,False,,,0,,J. Jaquez Jr. REBOUND (Off:1 Def:3),[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,Above the Break 3,24+ Left Center,,,63.0,4.0,3.0,1.0,,,,,,,,,,,,,,
65,PT06M22.00S,2024-01-14T23:21:04.5Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1631170,87.99277266754271,36.76470588235294,1610612748,10,6,2024-01-14T23:21:37Z,650000,False,-66.0,60.0,1,right,J. Jaquez Jr. 8' turnaround Hook (8 PTS),[1631170],1610612748.0,MIA,turnaround,,,Jaquez Jr.,J. Jaquez Jr.,,,,,In The Paint (Non-RA),8-16 Left,8.96,Made,,,,,,,,,,,,8.0,,,,,,
66,PT06M22.00S,2024-01-14T23:21:10.9Z,1,REGULAR,foul,personal,['1freethrow'],1628998,,,1610612748,10,6,2024-01-14T23:21:29Z,660000,False,,,0,,C. Martin shooting personal FOUL (1 PF) (Jaquez Jr. 1 FT),"[1628998, 1631170]",1610612766.0,CHA,shooting,,,Martin,C. Martin,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,203592.0,1.0,0.0,Jaquez Jr.,1631170.0,,,,,,,
68,PT06M22.00S,2024-01-14T23:21:27.9Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612748,10,6,2024-01-14T23:21:29Z,680000,False,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,PT06M22.00S,2024-01-14T23:21:34.5Z,1,REGULAR,substitution,out,[],1628998,,,1610612748,10,6,2024-01-14T23:24:05Z,690000,False,,,0,,SUB out: C. Martin,[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
70,PT06M22.00S,2024-01-14T23:21:34.5Z,1,REGULAR,substitution,out,[],1630163,,,1610612748,10,6,2024-01-14T23:24:05Z,700000,False,,,0,,SUB out: L. Ball,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,,
71,PT06M22.00S,2024-01-14T23:21:34.5Z,1,REGULAR,substitution,in,[],202397,,,1610612748,10,6,2024-01-14T23:24:05Z,710000,False,,,0,,SUB in: I. Smith,[202397],1610612766.0,CHA,,,,Smith,I. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
72,PT06M22.00S,2024-01-14T23:21:34.5Z,1,REGULAR,substitution,in,[],1629023,,,1610612748,10,6,2024-01-14T23:24:05Z,720000,False,,,0,,SUB in: P. Washington,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,,
73,PT06M22.00S,2024-01-14T23:24:31.1Z,1,REGULAR,freethrow,1 of 1,[],1631170,,,1610612748,11,6,2024-01-14T23:24:31Z,730000,False,,,0,,J. Jaquez Jr. Free Throw 1 of 1 (9 PTS),[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,,,,Made,,,,,,,,,,,,9.0,,,,,,
74,PT06M03.00S,2024-01-14T23:24:56.8Z,1,REGULAR,turnover,out-of-bounds,[],1626179,,,1610612766,11,6,2024-01-14T23:25:03Z,740000,False,,,0,,T. Rozier step out-of-bounds TURNOVER (1 TO),[1626179],1610612766.0,CHA,step,,,Rozier,T. Rozier,,,,,Mid-Range,16-24 Right,,,,,,,,,203592.0,,,,,,,,,1.0,,
75,PT05M53.00S,2024-01-14T23:25:18.1Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629639,88.78120893561103,39.21568627450981,1610612748,11,6,2024-01-14T23:25:23Z,750000,False,-54.0,53.0,1,right,MISS T. Herro 7' pullup Shot,[1629639],1610612748.0,MIA,pullup,,,Herro,T. Herro,,,,,In The Paint (Non-RA),0-8 Center,7.56,Missed,,,,,,,,,,,,,,,,,,
76,PT05M51.00S,2024-01-14T23:25:20.1Z,1,REGULAR,rebound,defensive,[],1629023,,,1610612766,11,6,2024-01-14T23:25:23Z,760000,False,,,0,,P. Washington REBOUND (Off:0 Def:1),[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,In The Paint (Non-RA),0-8 Center,,,75.0,1.0,1.0,0.0,,,,,,,,,,,,,,
