actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2024-04-14T17:11:24.8Z,1,REGULAR,period,start,[],0,,,0,0,0,2024-04-14T17:11:24Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M55.00S,2024-04-14T17:11:28.9Z,1,REGULAR,jumpball,recovered,[],1629639,,,1610612748,0,0,2024-04-14T17:11:29Z,40000,False,,,0,,Jump Ball B. Adebayo vs. K. Olynyk: Tip to T. Herro,"[1629639, 1628389, 203482]",1610612748.0,MIA,startperiod,T. Herro,1629639.0,Herro,T. Herro,Adebayo,1628389.0,Olynyk,203482.0,,,,,,,,,,,,,,,,,,,,,,
8,PT11M38.00S,2024-04-14T17:11:51.9Z,1,REGULAR,3pt,Jump Shot,[],1631107,75.21353482260184,87.25490196078431,1610612748,3,0,2024-04-14T17:22:22Z,80000,False,186.0,180.0,1,right,N. Jovic 25' 3PT  (3 PTS) (B. Adebayo 1 AST),"[1631107, 1628389]",1610612748.0,MIA,,,,Jovic,N. Jovic,,,,,Above the Break 3,24+ Right Center,25.94,Made,3.0,B. Adebayo,1628389.0,1.0,,,,,,,,,,,,,,
29,PT11M22.00S,2024-04-14T17:12:02.7Z,1,REGULAR,3pt,Jump Shot,[],1631241,32.50657030223391,54.411764705882355,1610612761,3,0,2024-04-14T17:22:31Z,85000,False,-22.0,253.0,1,left,MISS J. Freeman-Liberty 25' 3PT,[1631241],1610612761.0,TOR,,,,Freeman-Liberty,J. Freeman-Liberty,,,,,Above the Break 3,24+ Center,25.41,Missed,,,,,,,,,,,,,,,,,,
30,PT11M20.00S,2024-04-14T17:12:04.7Z,1,REGULAR,rebound,defensive,[],1628997,,,1610612748,3,0,2024-04-14T17:14:31Z,87500,False,,,0,,C. Martin REBOUND (Off:0 Def:1),[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,Above the Break 3,24+ Center,,,,,,,29.0,1.0,1.0,0.0,,,,,,,,,,
39,PT11M12.00S,2024-04-14T17:12:10.9Z,1,REGULAR,2pt,Jump Shot,[],1628389,83.09789750328515,20.833333333333343,1610612748,3,0,2024-04-14T17:22:46Z,93750,False,-146.0,106.0,1,right,MISS B. Adebayo 18' Jump Shot,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Mid-Range,16-24 Left,18.05,Missed,,,,,,,,,,,,,,,,,,
40,PT11M11.00S,2024-04-14T17:12:11.9Z,1,REGULAR,rebound,defensive,[],203482,,,1610612761,3,0,2024-04-14T17:16:22Z,96875,False,,,0,,K. Olynyk REBOUND (Off:0 Def:1),[203482],1610612761.0,TOR,,,,Olynyk,K. Olynyk,,,,,Mid-Range,16-24 Right Center,,,,,,,39.0,1.0,1.0,0.0,,,,,,,,,,
12,PT10M52.00S,2024-04-14T17:12:31.9Z,1,REGULAR,3pt,Jump Shot,[],1629018,28.827201051248352,77.69607843137254,1610612761,3,0,2024-04-14T17:22:59Z,120000,False,-138.0,218.0,1,left,MISS G. Trent Jr. 25' 3PT,[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,Above the Break 3,24+ Left Center,25.87,Missed,,,,,,,,,,,,,,,,,,
13,PT10M50.00S,2024-04-14T17:12:33.9Z,1,REGULAR,rebound,defensive,[],202710,,,1610612748,3,0,2024-04-14T17:12:37Z,130000,False,,,0,,J. Butler REBOUND (Off:0 Def:1),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,Above the Break 3,24+ Right Center,,,,,,,12.0,1.0,1.0,0.0,,,,,,,,,,
14,PT10M45.00S,2024-04-14T17:12:40.7Z,1,REGULAR,turnover,bad pass,[],1628389,,,1610612748,3,0,2024-04-14T17:17:40Z,140000,False,,,0,,B. Adebayo bad pass TURNOVER (1 TO),"[1628389, 1641711]",1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,1.0,Dick,1641711.0,,,,,,,
15,PT10M45.00S,2024-04-14T17:12:40.7Z,1,REGULAR,steal,,[],1641711,,,1610612761,3,0,2024-04-14T17:17:18Z,150000,False,,,0,,G. Dick STEAL (1 STL),[1641711],1610612761.0,TOR,,,,Dick,G. Dick,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
16,PT10M34.00S,2024-04-14T17:12:49.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630534,8.196452036793687,52.205882352941174,1610612761,3,2,2024-04-14T17:23:06Z,160000,False,-11.0,25.0,1,left,O. Agbaji driving Layup (2 PTS) (K. Olynyk 1 AST),"[1630534, 203482]",1610612761.0,TOR,driving,,,Agbaji,O. Agbaji,,,,,Restricted Area,0-8 Center,2.69,Made,2.0,K. Olynyk,203482.0,1.0,,,,,,,,,,,,,,
18,PT10M20.00S,2024-04-14T17:13:04.3Z,1,REGULAR,3pt,Jump Shot,[],1631107,78.76149802890933,7.843137254901961,1610612748,3,2,2024-04-14T17:23:12Z,180000,False,-211.0,147.0,1,right,MISS N. Jovic 25' 3PT,[1631107],1610612748.0,MIA,,,,Jovic,N. Jovic,,,,,Above the Break 3,24+ Left Center,25.71,Missed,,,,,,,,,,,,,,,,,,
19,PT10M17.00S,2024-04-14T17:13:07.3Z,1,REGULAR,rebound,defensive,[],203482,,,1610612761,3,2,2024-04-14T17:13:10Z,190000,False,,,0,,K. Olynyk REBOUND (Off:0 Def:2),[203482],1610612761.0,TOR,,,,Olynyk,K. Olynyk,,,,,Above the Break 3,24+ Right Center,,,,,,,18.0,2.0,2.0,0.0,,,,,,,,,,
20,PT10M08.00S,2024-04-14T17:13:19.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1641711,8.722076215505908,47.05882352941176,1610612761,3,4,2024-04-14T17:21:33Z,200000,False,15.0,29.0,1,left,G. Dick driving Layup (2 PTS) (J. Freeman-Liberty 1 AST),"[1641711, 1631241]",1610612761.0,TOR,driving,,,Dick,G. Dick,,,,,Restricted Area,0-8 Center,3.3,Made,2.0,J. Freeman-Liberty,1631241.0,1.0,,,,,,,,,,,,,,
22,PT10M08.00S,2024-04-14T17:13:24.3Z,1,REGULAR,foul,personal,['1freethrow'],1631107,,,1610612761,3,4,2024-04-14T17:13:36Z,220000,False,,,0,,N. Jovic shooting personal FOUL (1 PF) (Dick 1 FT),"[1631107, 1641711]",1610612748.0,MIA,shooting,,,Jovic,N. Jovic,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,200834.0,1.0,0.0,Dick,1641711.0,,
24,PT10M08.00S,2024-04-14T17:13:54.7Z,1,REGULAR,freethrow,1 of 1,[],1641711,,,1610612761,3,5,2024-04-14T17:13:54Z,240000,False,,,0,,G. Dick Free Throw 1 of 1 (3 PTS),[1641711],1610612761.0,TOR,,,,Dick,G. Dick,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
25,PT09M49.00S,2024-04-14T17:14:12.6Z,1,REGULAR,3pt,Jump Shot,[],1629639,65.42378449408673,58.55545343137255,1610612748,6,5,2024-04-14T17:25:21Z,250000,False,43.0,273.0,1,right,T. Herro 27' 3PT  (3 PTS) (J. Butler 1 AST),"[1629639, 202710]",1610612748.0,MIA,,,,Herro,T. Herro,,,,,Above the Break 3,24+ Center,27.58,Made,3.0,J. Butler,202710.0,1.0,,,,,,,,,,,,,,
27,PT09M37.00S,2024-04-14T17:14:24.7Z,1,REGULAR,3pt,Jump Shot,[],203482,28.991458607095925,24.754901960784316,1610612761,6,5,2024-04-14T17:25:24Z,270000,False,126.0,220.0,1,left,MISS K. Olynyk 25' 3PT,[203482],1610612761.0,TOR,,,,Olynyk,K. Olynyk,,,,,Above the Break 3,24+ Right Center,25.36,Missed,,,,,,,,,,,,,,,,,,
28,PT09M35.00S,2024-04-14T17:14:26.7Z,1,REGULAR,rebound,defensive,[],1628389,,,1610612748,6,5,2024-04-14T17:14:28Z,280000,False,,,0,,B. Adebayo REBOUND (Off:0 Def:1),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Above the Break 3,24+ Right Center,,,,,,,27.0,1.0,1.0,0.0,,,,,,,,,,
31,PT09M32.00S,2024-04-14T17:14:33.5Z,1,REGULAR,foul,personal,['2freethrow'],1629018,,,1610612748,6,5,2024-04-14T17:14:45Z,290000,False,,,0,,G. Trent Jr. shooting personal FOUL (1 PF) (Butler 2 FT),"[1629018, 202710]",1610612761.0,TOR,shooting,,,Trent Jr.,G. Trent Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,200834.0,1.0,0.0,Butler,202710.0,,
33,PT09M32.00S,2024-04-14T17:14:56.9Z,1,REGULAR,freethrow,1 of 2,['fastbreak'],202710,,,1610612748,7,5,2024-04-14T17:15:15Z,310000,False,,,0,,J. Butler Free Throw 1 of 2 (1 PTS),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
34,PT09M32.00S,2024-04-14T17:14:56.9Z,1,REGULAR,freethrow,2 of 2,['fastbreak'],202710,,,1610612748,8,5,2024-04-14T17:15:15Z,320000,False,,,0,,J. Butler Free Throw 2 of 2 (2 PTS),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
35,PT09M13.00S,2024-04-14T17:15:33.9Z,1,REGULAR,foul,personal,['3freethrow'],1628389,,,1610612761,8,5,2024-04-14T17:15:48Z,330000,False,,,0,,B. Adebayo shooting personal FOUL (1 PF) (Trent Jr. 3 FT),"[1628389, 1629018]",1610612748.0,MIA,shooting,,,Adebayo,B. Adebayo,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,1627964.0,1.0,0.0,Trent Jr.,1629018.0,,
