actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
17,PT10M49.00S,2024-03-10T22:12:44.5Z,1,REGULAR,rebound,defensive,[],1626145,,,1610612764,2,0,2024-03-10T22:12:50Z,170000,False,,,0,,T. Jones REBOUND (Off:0 Def:1),[1626145],1610612764.0,WAS,,,,Jones,T. Jones,,,,,In The Paint (Non-RA),0-8 Center,,,16.0,1.0,1.0,0.0,,,,,,,,,,,,,,
18,PT10M41.00S,2024-03-10T22:12:53.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628398,94.1688567674113,50.49019607843137,1610612764,2,2,2024-03-10T22:12:58Z,180000,False,2.0,2.0,1,right,K. Kuzma driving Layup (2 PTS) (C. Kispert 1 AST),"[1628398, 1630557]",1610612764.0,WAS,driving,,,Kuzma,K. Kuzma,,,,,Restricted Area,0-8 Center,0.34,Made,,,,,2.0,C. Kispert,1630557.0,1.0,,,,,,,,,,
20,PT10M23.00S,2024-03-10T22:13:09.9Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1628389,7.30946123521682,46.568627450980394,1610612748,2,2,2024-03-10T22:13:21Z,200000,False,17.0,16.0,1,left,MISS B. Adebayo Hook - blocked,"[1628389, 1630166]",1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Restricted Area,0-8 Center,2.36,Missed,,,,,,,,,,,,Avdija,1630166.0,,,,,
21,PT10M23.00S,2024-03-10T22:13:09.9Z,1,REGULAR,block,,[],1630166,,,1610612748,2,2,2024-03-10T22:13:12Z,210000,False,,,0,,D. Avdija BLOCK (1 BLK),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
22,PT10M20.00S,2024-03-10T22:13:12.9Z,1,REGULAR,rebound,defensive,[],1630166,,,1610612764,2,2,2024-03-10T22:13:21Z,220000,False,,,0,,D. Avdija REBOUND (Off:0 Def:1),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,Restricted Area,0-8 Center,,,20.0,1.0,1.0,0.0,,,,,,,,,,,,,,
23,PT10M09.00S,2024-03-10T22:13:24.4Z,1,REGULAR,3pt,Jump Shot,[],1630557,76.2976346911958,10.049019607843137,1610612764,2,5,2024-03-10T22:13:35Z,230000,False,-200.0,170.0,1,right,C. Kispert 26' 3PT  (3 PTS) (B. Coulibaly 1 AST),"[1630557, 1641731]",1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,Above the Break 3,24+ Left Center,26.25,Made,,,,,3.0,B. Coulibaly,1641731.0,1.0,,,,,,,,,,
25,PT09M56.00S,2024-03-10T22:13:37.3Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626179,6.258212877792378,53.18627450980392,1610612748,2,5,2024-03-10T22:13:46Z,250000,False,-16.0,6.0,1,left,MISS T. Rozier driving Layup,[1626179],1610612748.0,MIA,driving,,,Rozier,T. Rozier,,,,,Restricted Area,0-8 Center,1.71,Missed,,,,,,,,,,,,,,,,,,
26,PT09M56.00S,2024-03-10T22:13:37.3Z,1,REGULAR,rebound,offensive,[],1628389,,,1610612748,2,5,2024-03-10T22:13:46Z,260000,False,,,0,,B. Adebayo REBOUND (Off:1 Def:0),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Restricted Area,0-8 Center,,,25.0,1.0,0.0,1.0,,,,,,,,,,,,,,
27,PT09M51.00S,2024-03-10T22:13:41.6Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628389,5.590000152587891,50.0,1610612748,4,5,2024-03-10T22:13:41Z,270000,False,0.0,0.0,1,left,B. Adebayo tip Layup (2 PTS),[1628389],1610612748.0,MIA,tip,,,Adebayo,B. Adebayo,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,2.0,,,,,,,,,,,,,
28,PT09M39.00S,2024-03-10T22:13:55.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630557,93.9060446780552,50.73529411764706,1610612764,4,7,2024-03-10T22:14:01Z,280000,False,4.0,5.0,1,right,C. Kispert cutting Layup (5 PTS) (K. Kuzma 1 AST),"[1630557, 1628398]",1610612764.0,WAS,cutting,,,Kispert,C. Kispert,,,,,Restricted Area,0-8 Center,0.61,Made,,,,,5.0,K. Kuzma,1628398.0,1.0,,,,,,,,,,
30,PT09M32.00S,2024-03-10T22:14:00.8Z,1,REGULAR,3pt,Jump Shot,[],1629130,22.552562417871222,4.901960784313726,1610612748,4,7,2024-03-10T22:14:07Z,300000,False,225.0,159.0,1,left,MISS D. Robinson 27' 3PT,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,Above the Break 3,24+ Right Center,27.62,Missed,,,,,,,,,,,,,,,,,,
31,PT09M30.00S,2024-03-10T22:14:02.8Z,1,REGULAR,rebound,defensive,[],1630166,,,1610612764,4,7,2024-03-10T22:14:07Z,310000,False,,,0,,D. Avdija REBOUND (Off:0 Def:2),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,Above the Break 3,24+ Right Center,,,30.0,2.0,2.0,0.0,,,,,,,,,,,,,,
32,PT09M24.00S,2024-03-10T22:14:10.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630166,90.09526938239159,43.872549019607845,1610612764,4,7,2024-03-10T22:14:15Z,320000,False,-31.0,41.0,1,right,MISS D. Avdija driving floating Shot - blocked,"[1630166, 1631107]",1610612764.0,WAS,driving floating,,,Avdija,D. Avdija,,,,,In The Paint (Non-RA),0-8 Center,5.08,Missed,,,,,,,,,,,,Jovic,1631107.0,,,,,
33,PT09M24.00S,2024-03-10T22:14:10.0Z,1,REGULAR,block,,[],1631107,,,1610612764,4,7,2024-03-10T22:14:13Z,330000,False,,,0,,N. Jovic BLOCK (1 BLK),[1631107],1610612748.0,MIA,,,,Jovic,N. Jovic,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
34,PT09M18.00S,2024-03-10T22:14:16.0Z,1,REGULAR,rebound,offensive,[],1630166,,,1610612764,4,7,2024-03-10T22:14:15Z,340000,False,,,0,,D. Avdija REBOUND (Off:1 Def:2),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,In The Paint (Non-RA),0-8 Center,,,32.0,3.0,2.0,1.0,,,,,,,,,,,,,,
35,PT09M18.00S,2024-03-10T22:14:15.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630166,92.85479632063075,51.9607843137255,1610612764,4,9,2024-03-10T22:17:10Z,350000,False,10.0,15.0,1,right,D. Avdija putback Layup (2 PTS),[1630166],1610612764.0,WAS,putback,,,Avdija,D. Avdija,,,,,Restricted Area,0-8 Center,1.77,Made,,,,,2.0,,,,,,,,,,,,,
36,PT09M06.00S,2024-03-10T22:14:31.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629130,6.915243101182654,42.64705882352941,1610612748,4,9,2024-03-10T22:28:31Z,360000,False,37.0,13.0,1,left,MISS D. Robinson driving floating bank Shot,[1629130],1610612748.0,MIA,driving floating bank,,,Robinson,D. Robinson,,,,,Restricted Area,0-8 Center,3.89,Missed,,,,,,,,,,,,,,,,,,
37,PT09M05.00S,2024-03-10T22:14:32.9Z,1,REGULAR,rebound,offensive,[],1628389,,,1610612748,4,9,2024-03-10T22:29:09Z,370000,False,,,0,,B. Adebayo REBOUND (Off:2 Def:0),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Restricted Area,0-8 Center,,,36.0,2.0,0.0,2.0,,,,,,,,,,,,,,
120,PT09M04.00S,2024-03-10T22:14:36.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628389,6.389618922470433,48.77450980392157,1610612748,4,9,2024-03-10T22:28:58Z,375000,False,6.0,8.0,1,left,MISS B. Adebayo tip Layup,[1628389],1610612748.0,MIA,tip,,,Adebayo,B. Adebayo,,,,,Restricted Area,0-8 Center,0.97,Missed,,,,,,,,,,,,,,,,,,
121,PT09M03.00S,2024-03-10T22:14:37.1Z,1,REGULAR,rebound,offensive,[],1629130,,,1610612748,4,9,2024-03-10T23:14:08Z,377500,False,,,0,,D. Robinson REBOUND (Off:1 Def:0),[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,Restricted Area,0-8 Center,,,120.0,1.0,0.0,1.0,,,,,,,,,,,,,,
38,PT08M53.00S,2024-03-10T22:14:40.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626179,6.783837056504599,46.32352941176471,1610612748,6,9,2024-03-10T22:28:58Z,380000,False,18.0,11.0,1,left,T. Rozier driving finger roll Layup (4 PTS),[1626179],1610612748.0,MIA,driving finger roll,,,Rozier,T. Rozier,,,,,Restricted Area,0-8 Center,2.16,Made,,,,,4.0,,,,,,,,,,,,,
40,PT08M40.00S,2024-03-10T22:14:57.4Z,1,REGULAR,foul,personal,['2freethrow'],1631107,,,1610612764,6,9,2024-03-10T22:15:03Z,400000,False,,,0,,N. Jovic shooting personal FOUL (1 PF) (Kuzma 2 FT),"[1631107, 1628398]",1610612748.0,MIA,shooting,,,Jovic,N. Jovic,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,101283.0,1.0,0.0,Kuzma,1628398.0
42,PT08M40.00S,2024-03-10T22:15:28.5Z,1,REGULAR,freethrow,1 of 2,[],1628398,,,1610612764,6,10,2024-03-10T22:15:28Z,420000,False,,,0,,K. Kuzma Free Throw 1 of 2 (3 PTS),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,Made,,,,,3.0,,,,,,,,,,,,,
43,PT08M40.00S,2024-03-10T22:15:49.5Z,1,REGULAR,freethrow,2 of 2,[],1628398,,,1610612764,6,11,2024-03-10T22:15:49Z,430000,False,,,0,,K. Kuzma Free Throw 2 of 2 (4 PTS),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,Made,,,,,4.0,,,,,,,,,,,,,
44,PT08M23.00S,2024-03-10T22:16:07.8Z,1,REGULAR,3pt,Jump Shot,[],1631107,10.988830486202366,96.56862745098039,1610612748,9,11,2024-03-10T22:16:13Z,440000,False,-233.0,51.0,1,left,N. Jovic 3PT step back (3 PTS) (J. Butler 1 AST),"[1631107, 202710]",1610612748.0,MIA,step back,,,Jovic,N. Jovic,,,,,Left Corner 3,24+ Left,23.83,Made,,,,,3.0,J. Butler,202710.0,1.0,,,,,,,,,,
46,PT08M13.00S,2024-03-10T22:16:20.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630557,92.06636005256242,45.83333333333333,1610612764,9,11,2024-03-10T22:16:40Z,460000,False,-21.0,22.0,1,right,MISS C. Kispert driving Layup - blocked,"[1630557, 202710]",1610612764.0,WAS,driving,,,Kispert,C. Kispert,,,,,Restricted Area,0-8 Center,3.03,Missed,,,,,,,,,,,,Butler,202710.0,,,,,
51,PT08M13.00S,2024-03-10T22:16:20.1Z,1,REGULAR,block,,[],202710,,,1610612764,9,11,2024-03-10T22:16:54Z,465000,False,,,0,,J. Butler BLOCK (1 BLK),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
47,PT08M13.00S,2024-03-10T22:16:20.1Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612764,9,11,2024-03-10T22:16:54Z,470000,False,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,Restricted Area,0-8 Center,,,46.0,,,,,,,,,,,,,,,,,
49,PT08M09.00S,2024-03-10T22:16:40.3Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],1628398,86.81011826544021,3.1862745098039214,1610612764,9,11,2024-03-10T22:16:45Z,490000,False,-234.0,71.0,1,right,MISS K. Kuzma 24' 3PT,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,Left Corner 3,24+ Left,24.48,Missed,,,,,,,,,,,,,,,,,,
50,PT08M05.00S,2024-03-10T22:16:44.3Z,1,REGULAR,rebound,defensive,[],1628389,,,1610612748,9,11,2024-03-10T22:16:45Z,500000,False,,,0,,B. Adebayo REBOUND (Off:2 Def:1),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Left Corner 3,24+ Left,,,49.0,3.0,1.0,2.0,,,,,,,,,,,,,,
52,PT07M48.00S,2024-03-10T22:17:01.1Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628389,5.863994743758213,46.32352941176471,1610612748,11,11,2024-03-10T22:17:05Z,510000,False,18.0,3.0,1,left,B. Adebayo Layup (4 PTS) (N. Jovic 1 AST),"[1628389, 1631107]",1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Restricted Area,0-8 Center,1.86,Made,,,,,4.0,N. Jovic,1631107.0,1.0,,,,,,,,,,
54,PT07M33.00S,2024-03-10T22:17:15.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1641731,92.59198423127464,47.794117647058826,1610612764,11,13,2024-03-10T22:17:20Z,530000,False,-11.0,17.0,1,right,B. Coulibaly cutting Layup (2 PTS) (D. Avdija 1 AST),"[1641731, 1630166]",1610612764.0,WAS,cutting,,,Coulibaly,B. Coulibaly,,,,,Restricted Area,0-8 Center,2.03,Made,,,,,2.0,D. Avdija,1630166.0,1.0,,,,,,,,,,
56,PT07M09.00S,2024-03-10T22:17:39.9Z,1,REGULAR,3pt,Jump Shot,[],1629130,19.66162943495401,3.1862745098039214,1610612748,11,13,2024-03-10T22:17:44Z,550000,False,234.0,132.0,1,left,MISS D. Robinson 26' 3PT,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,Above the Break 3,24+ Right Center,26.89,Missed,,,,,,,,,,,,,,,,,,
57,PT07M06.00S,2024-03-10T22:17:42.9Z,1,REGULAR,rebound,defensive,[],1630166,,,1610612764,11,13,2024-03-10T22:17:44Z,560000,False,,,0,,D. Avdija REBOUND (Off:1 Def:3),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,Above the Break 3,24+ Right Center,,,56.0,4.0,3.0,1.0,,,,,,,,,,,,,,
58,PT06M59.00S,2024-03-10T22:17:50.0Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1630166,93.64323258869908,48.03921568627451,1610612764,11,15,2024-03-10T22:17:56Z,570000,False,-10.0,7.0,1,right,D. Avdija driving DUNK (4 PTS) (T. Jones 1 AST),"[1630166, 1626145]",1610612764.0,WAS,driving,,,Avdija,D. Avdija,,,,,Restricted Area,0-8 Center,1.22,Made,,,,,4.0,T. Jones,1626145.0,1.0,,,,,,,,,,
60,PT06M42.00S,2024-03-10T22:18:06.8Z,1,REGULAR,turnover,bad pass,[],1626179,,,1610612748,11,15,2024-03-10T22:18:13Z,590000,False,,,0,,T. Rozier bad pass TURNOVER (1 TO),"[1626179, 1630166]",1610612748.0,MIA,,,,Rozier,T. Rozier,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,1.0,Avdija,1630166.0,,,,,,,
61,PT06M42.00S,2024-03-10T22:18:06.8Z,1,REGULAR,steal,,[],1630166,,,1610612764,11,15,2024-03-10T22:26:12Z,600000,False,,,0,,D. Avdija STEAL (1 STL),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
62,PT06M37.00S,2024-03-10T22:18:15.1Z,1,REGULAR,foul,personal,['2freethrow'],1628389,,,1610612764,11,15,2024-03-10T22:18:24Z,610000,False,,,0,,B. Adebayo shooting personal FOUL (1 PF) (Kuzma 2 FT),"[1628389, 1628398]",1610612748.0,MIA,shooting,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,1627541.0,1.0,0.0,Kuzma,1628398.0
64,PT06M37.00S,2024-03-10T22:18:27.0Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612764,11,15,2024-03-10T22:18:27Z,630000,False,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,PT06M37.00S,2024-03-10T22:20:44.4Z,1,REGULAR,substitution,out,[],1630166,,,1610612764,11,15,2024-03-10T22:21:07Z,640000,False,,,0,,SUB out: D. Avdija,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,,
66,PT06M37.00S,2024-03-10T22:20:44.4Z,1,REGULAR,substitution,in,[],1629673,,,1610612764,11,15,2024-03-10T22:21:07Z,650000,False,,,0,,SUB in: J. Poole,[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,,
67,PT06M37.00S,2024-03-10T22:21:41.2Z,1,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1628398,,,1610612764,11,15,2024-03-10T22:21:41Z,660000,False,,,0,,MISS K. Kuzma Free Throw 1 of 2,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
68,PT06M37.00S,2024-03-10T22:21:41.2Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612764,11,15,2024-03-10T22:21:41Z,670000,False,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,,,,,67.0,,,,,,,,,,,,,,,,,
69,PT06M37.00S,2024-03-10T22:22:06.7Z,1,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1628398,,,1610612764,11,16,2024-03-10T22:22:06Z,680000,False,,,0,,K. Kuzma Free Throw 2 of 2 (5 PTS),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,Made,,,,,5.0,,,,,,,,,,,,,
70,PT06M24.00S,2024-03-10T22:22:20.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],202710,5.732588699080158,46.07843137254902,1610612748,13,16,2024-03-10T22:22:25Z,690000,False,20.0,1.0,1,left,J. Butler cutting Layup (2 PTS) (N. Jovic 2 AST),"[202710, 1631107]",1610612748.0,MIA,cutting,,,Butler,J. Butler,,,,,Restricted Area,0-8 Center,1.96,Made,,,,,2.0,N. Jovic,1631107.0,2.0,,,,,,,,,,
72,PT06M19.00S,2024-03-10T22:22:26.9Z,1,REGULAR,turnover,bad pass,[],1641731,,,1610612764,13,16,2024-03-10T22:22:32Z,710000,False,,,0,,B. Coulibaly bad pass TURNOVER (1 TO),"[1641731, 1628389]",1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,1.0,Adebayo,1628389.0,,,,,,,
73,PT06M19.00S,2024-03-10T22:22:26.9Z,1,REGULAR,steal,,[],1628389,,,1610612748,13,16,2024-03-10T22:22:29Z,720000,False,,,0,,B. Adebayo STEAL (1 STL),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
74,PT06M14.00S,2024-03-10T22:22:33.2Z,1,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1631107,7.440867279894875,1.9607843137254901,1610612748,13,16,2024-03-10T23:17:41Z,730000,False,240.0,17.0,1,left,MISS N. Jovic 24' running 3PT,[1631107],1610612748.0,MIA,running,,,Jovic,N. Jovic,,,,,Right Corner 3,24+ Right,24.08,Missed,,,,,,,,,,,,,,,,,,
75,PT06M11.00S,2024-03-10T22:22:36.2Z,1,REGULAR,rebound,offensive,[],1628389,,,1610612748,13,16,2024-03-10T23:17:19Z,740000,False,,,0,,B. Adebayo REBOUND (Off:3 Def:1),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Right Corner 3,24+ Right,,,74.0,4.0,1.0,3.0,,,,,,,,,,,,,,
92,PT06M09.00S,2024-03-10T22:22:36.1Z,1,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover', '2ndchance']",1628389,6.258212877792378,47.549019607843135,1610612748,13,16,2024-03-10T23:18:21Z,745000,False,12.0,6.0,1,left,MISS B. Adebayo tip Layup,[1628389],1610612748.0,MIA,tip,,,Adebayo,B. Adebayo,,,,,Restricted Area,0-8 Center,1.38,Missed,,,,,,,,,,,,,,,,,,
93,PT06M08.00S,2024-03-10T22:22:37.1Z,1,REGULAR,rebound,offensive,[],1628389,,,1610612748,13,16,2024-03-10T22:24:21Z,747500,False,,,0,,B. Adebayo REBOUND (Off:4 Def:1),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Restricted Area,0-8 Center,,,92.0,5.0,1.0,4.0,,,,,,,,,,,,,,
76,PT06M06.00S,2024-03-10T22:22:39.0Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', '2ndchance']",1628389,7.046649145860711,49.754901960784316,1610612748,15,16,2024-03-10T22:24:21Z,750000,False,1.0,14.0,1,left,B. Adebayo putback DUNK (6 PTS),[1628389],1610612748.0,MIA,putback,,,Adebayo,B. Adebayo,,,,,Restricted Area,0-8 Center,1.38,Made,,,,,6.0,,,,,,,,,,,,,
77,PT05M46.00S,2024-03-10T22:22:59.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628398,94.1688567674113,55.88235294117647,1610612764,15,16,2024-03-10T22:23:04Z,760000,False,29.0,2.0,1,right,MISS K. Kuzma driving Layup,[1628398],1610612764.0,WAS,driving,,,Kuzma,K. Kuzma,,,,,Restricted Area,0-8 Center,2.95,Missed,,,,,,,,,,,,,,,,,,
78,PT05M44.00S,2024-03-10T22:23:01.2Z,1,REGULAR,rebound,defensive,[],1628389,,,1610612748,15,16,2024-03-10T22:23:04Z,770000,False,,,0,,B. Adebayo REBOUND (Off:4 Def:2),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Restricted Area,0-8 Center,,,77.0,6.0,2.0,4.0,,,,,,,,,,,,,,
79,PT05M30.00S,2024-03-10T22:23:14.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],202710,7.178055190538765,53.431372549019606,1610612748,15,16,2024-03-10T22:23:22Z,780000,False,-17.0,15.0,1,left,MISS J. Butler Layup,[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,Restricted Area,0-8 Center,2.28,Missed,,,,,,,,,,,,,,,,,,
