actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
86,PT03M51.00S,2024-03-30T00:26:08.3Z,1,REGULAR,steal,,[],1628389,,,1610612748,26,13,2024-03-30T01:15:33Z,860000,False,,,0,,B. Adebayo STEAL (1 STL),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
87,PT03M47.00S,2024-03-30T00:26:13.1Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1626179,14.536793692509855,52.450980392156865,1610612748,26,13,2024-03-30T00:27:08Z,870000,False,-12.0,84.0,1,left,MISS T. Rozier 8' running Layup - blocked,"[1626179, 1630703]",1610612748.0,MIA,running,,,Rozier,T. Rozier,,,,,In The Paint (Non-RA),8-16 Center,8.5,Missed,Henderson,1630703.0,,,,,,,,,,,,,,,,
88,PT03M47.00S,2024-03-30T00:26:13.1Z,1,REGULAR,block,,[],1630703,,,1610612748,26,13,2024-03-30T00:26:16Z,880000,False,,,0,,S. Henderson BLOCK (1 BLK),[1630703],1610612757.0,POR,,,,Henderson,S. Henderson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
89,PT03M43.00S,2024-03-30T00:26:17.1Z,1,REGULAR,rebound,defensive,[],1630703,,,1610612757,26,13,2024-03-30T00:26:17Z,890000,False,,,0,,S. Henderson REBOUND (Off:0 Def:1),[1630703],1610612757.0,POR,,,,Henderson,S. Henderson,,,,,In The Paint (Non-RA),8-16 Center,,,,,87.0,1.0,1.0,0.0,,,,,,,,,,,,
90,PT03M37.00S,2024-03-30T00:26:22.9Z,1,REGULAR,2pt,Jump Shot,[],1629028,71.30420499342969,49.01960784313725,1610612757,26,15,2024-03-30T00:27:26Z,900000,False,-5.0,217.0,1,right,D. Ayton 21' Jump Shot (8 PTS) (M. Thybulle 1 AST),"[1629028, 1629680]",1610612757.0,POR,,,,Ayton,D. Ayton,,,,,Mid-Range,16-24 Center,21.73,Made,,,,,,,,,,8.0,M. Thybulle,1629680.0,1.0,,,,,
92,PT03M19.00S,2024-03-30T00:26:40.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628389,19.398817345597898,52.94117647058824,1610612748,26,15,2024-03-30T00:26:46Z,920000,False,-15.0,130.0,1,left,MISS B. Adebayo 13' turnaround fadeaway Shot,[1628389],1610612748.0,MIA,turnaround fadeaway,,,Adebayo,B. Adebayo,,,,,In The Paint (Non-RA),8-16 Center,13.06,Missed,,,,,,,,,,,,,,,,,,
93,PT03M16.00S,2024-03-30T00:26:43.5Z,1,REGULAR,rebound,defensive,[],1629028,,,1610612757,26,15,2024-03-30T00:26:46Z,930000,False,,,0,,D. Ayton REBOUND (Off:0 Def:3),[1629028],1610612757.0,POR,,,,Ayton,D. Ayton,,,,,In The Paint (Non-RA),8-16 Center,,,,,92.0,3.0,3.0,0.0,,,,,,,,,,,,
94,PT03M08.00S,2024-03-30T00:26:52.3Z,1,REGULAR,2pt,Jump Shot,[],1630703,70.38436268068331,49.26470588235294,1610612757,26,15,2024-03-30T00:28:35Z,940000,False,-4.0,226.0,1,right,MISS S. Henderson 22' pullup Shot,[1630703],1610612757.0,POR,pullup,,,Henderson,S. Henderson,,,,,Mid-Range,16-24 Center,22.59,Missed,,,,,,,,,,,,,,,,,,
95,PT03M05.00S,2024-03-30T00:26:55.3Z,1,REGULAR,rebound,defensive,[],1628389,,,1610612748,26,15,2024-03-30T00:26:57Z,950000,False,,,0,,B. Adebayo REBOUND (Off:0 Def:3),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Mid-Range,16-24 Center,,,,,94.0,3.0,3.0,0.0,,,,,,,,,,,,
96,PT02M58.00S,2024-03-30T00:27:06.2Z,1,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629680,,,1610612748,26,15,2024-03-30T00:27:16Z,960000,False,,,0,,M. Thybulle personal FOUL (1 PF) (Adebayo 2 FT),"[1629680, 1628389]",1610612757.0,POR,,,,Thybulle,M. Thybulle,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,1629178.0,1.0,0.0,Adebayo,1628389.0
98,PT02M58.00S,2024-03-30T00:27:19.0Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612748,26,15,2024-03-30T00:27:19Z,980000,False,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,PT02M58.00S,2024-03-30T00:27:24.0Z,1,REGULAR,substitution,out,[],201988,,,1610612748,26,15,2024-03-30T00:29:59Z,990000,False,,,0,,SUB out: P. Mills,[201988],1610612748.0,MIA,,,,Mills,P. Mills,,,,,,,,,,,,,,,,,,,,,,,,,,
100,PT02M58.00S,2024-03-30T00:27:24.0Z,1,REGULAR,substitution,out,[],1630703,,,1610612748,26,15,2024-03-30T00:29:59Z,1000000,False,,,0,,SUB out: S. Henderson,[1630703],1610612757.0,POR,,,,Henderson,S. Henderson,,,,,,,,,,,,,,,,,,,,,,,,,,
101,PT02M58.00S,2024-03-30T00:27:24.0Z,1,REGULAR,substitution,in,[],1631170,,,1610612748,26,15,2024-03-30T00:29:59Z,1010000,False,,,0,,SUB in: J. Jaquez Jr.,[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
102,PT02M58.00S,2024-03-30T00:27:24.0Z,1,REGULAR,substitution,in,[],1631303,,,1610612748,26,15,2024-03-30T00:29:59Z,1020000,False,,,0,,SUB in: J. Minaya,[1631303],1610612757.0,POR,,,,Minaya,J. Minaya,,,,,,,,,,,,,,,,,,,,,,,,,,
103,PT02M58.00S,2024-03-30T00:30:26.6Z,1,REGULAR,freethrow,1 of 2,[],1628389,,,1610612748,26,15,2024-03-30T00:30:26Z,1030000,False,,,0,,MISS B. Adebayo Free Throw 1 of 2,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
104,PT02M58.00S,2024-03-30T00:30:26.6Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612748,26,15,2024-03-30T00:30:26Z,1040000,False,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,,,,,,,103.0,,,,,,,,,,,,,,,
105,PT02M58.00S,2024-03-30T00:30:46.5Z,1,REGULAR,freethrow,2 of 2,[],1628389,,,1610612748,27,15,2024-03-30T00:30:46Z,1050000,False,,,0,,B. Adebayo Free Throw 2 of 2 (9 PTS),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,Made,,,,,,,,,,9.0,,,,,,,,
106,PT02M37.00S,2024-03-30T00:31:08.4Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630625,91.27792378449409,44.36274509803921,1610612757,27,17,2024-03-30T00:31:13Z,1060000,False,-28.0,29.0,1,right,D. Banton driving finger roll Layup (2 PTS) (D. Ayton 1 AST),"[1630625, 1629028]",1610612757.0,POR,driving finger roll,,,Banton,D. Banton,,,,,Restricted Area,0-8 Center,4.08,Made,,,,,,,,,,2.0,D. Ayton,1629028.0,1.0,,,,,
108,PT02M25.00S,2024-03-30T00:31:24.2Z,1,REGULAR,foul,offensive,[],1628389,,,1610612748,27,17,2024-03-30T00:31:38Z,1080000,False,,,0,,B. Adebayo offensive FOUL (1 PF),"[1628389, 1631200]",1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,201638.0,1.0,0.0,Murray,1631200.0
110,PT02M25.00S,2024-03-30T00:31:24.2Z,1,REGULAR,turnover,offensive foul,[],1628389,,,1610612748,27,17,2024-03-30T00:31:24Z,1100000,False,,,0,,B. Adebayo offensive foul TURNOVER (2 TO),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Above the Break 3,24+ Center,,,,,,,,,2.0,,,,,,,201638.0,,,,
111,PT02M25.00S,2024-03-30T00:31:37.5Z,1,REGULAR,substitution,out,[],1628389,,,1610612757,27,17,2024-03-30T00:31:42Z,1110000,False,,,0,,SUB out: B. Adebayo,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,,
112,PT02M25.00S,2024-03-30T00:31:37.5Z,1,REGULAR,substitution,in,[],1628418,,,1610612757,27,17,2024-03-30T00:31:42Z,1120000,False,,,0,,SUB in: T. Bryant,[1628418],1610612748.0,MIA,,,,Bryant,T. Bryant,,,,,,,,,,,,,,,,,,,,,,,,,,
113,PT02M13.00S,2024-03-30T00:31:54.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630625,91.5407358738502,42.64705882352941,1610612757,27,19,2024-03-30T00:31:58Z,1130000,False,-37.0,27.0,1,right,D. Banton cutting Layup (4 PTS) (M. Thybulle 2 AST),"[1630625, 1629680]",1610612757.0,POR,cutting,,,Banton,D. Banton,,,,,In The Paint (Non-RA),0-8 Center,4.56,Made,,,,,,,,,,4.0,M. Thybulle,1629680.0,2.0,,,,,
115,PT01M55.00S,2024-03-30T00:32:11.7Z,1,REGULAR,3pt,Jump Shot,[],1626179,31.750985545335087,67.64705882352942,1610612748,27,19,2024-03-30T00:32:16Z,1150000,False,-88.0,246.0,1,left,MISS T. Rozier 26' step back 3PT,[1626179],1610612748.0,MIA,step back,,,Rozier,T. Rozier,,,,,Above the Break 3,24+ Left Center,26.13,Missed,,,,,,,,,,,,,,,,,,
116,PT01M53.00S,2024-03-30T00:32:13.7Z,1,REGULAR,rebound,defensive,[],1630625,,,1610612757,27,19,2024-03-30T00:32:16Z,1160000,False,,,0,,D. Banton REBOUND (Off:0 Def:2),[1630625],1610612757.0,POR,,,,Banton,D. Banton,,,,,Above the Break 3,24+ Left Center,,,,,115.0,2.0,2.0,0.0,,,,,,,,,,,,
118,PT01M47.00S,2024-03-30T00:32:23.6Z,1,REGULAR,substitution,out,[],1631107,,,1610612757,27,19,2024-03-30T00:32:33Z,1180000,False,,,0,,SUB out: N. Jovic,[1631107],1610612748.0,MIA,,,,Jovic,N. Jovic,,,,,,,,,,,,,,,,,,,,,,,,,,
119,PT01M47.00S,2024-03-30T00:32:23.6Z,1,REGULAR,substitution,out,[],1629028,,,1610612757,27,19,2024-03-30T00:32:33Z,1190000,False,,,0,,SUB out: D. Ayton,[1629028],1610612757.0,POR,,,,Ayton,D. Ayton,,,,,,,,,,,,,,,,,,,,,,,,,,
120,PT01M47.00S,2024-03-30T00:32:23.6Z,1,REGULAR,substitution,in,[],1629312,,,1610612757,27,19,2024-03-30T00:32:33Z,1200000,False,,,0,,SUB in: H. Highsmith,[1629312],1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,,,,,,,,,,,,,,,,,,,,,,
121,PT01M47.00S,2024-03-30T00:32:23.6Z,1,REGULAR,substitution,in,[],1641871,,,1610612757,27,19,2024-03-30T00:32:33Z,1210000,False,,,0,,SUB in: D. Reath,[1641871],1610612757.0,POR,,,,Reath,D. Reath,,,,,,,,,,,,,,,,,,,,,,,,,,
122,PT01M32.00S,2024-03-30T00:32:56.1Z,1,REGULAR,3pt,Jump Shot,[],1641871,68.54467805519053,29.411764705882355,1610612757,27,19,2024-03-30T00:33:01Z,1220000,False,-103.0,243.0,1,right,MISS D. Reath 26' 3PT - blocked,"[1641871, 1628418]",1610612757.0,POR,,,,Reath,D. Reath,,,,,Above the Break 3,24+ Left Center,26.41,Missed,Bryant,1628418.0,,,,,,,,,,,,,,,,
123,PT01M32.00S,2024-03-30T00:32:56.1Z,1,REGULAR,block,,[],1628418,,,1610612757,27,19,2024-03-30T00:32:59Z,1230000,False,,,0,,T. Bryant BLOCK (1 BLK),[1628418],1610612748.0,MIA,,,,Bryant,T. Bryant,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
124,PT01M28.00S,2024-03-30T00:33:00.1Z,1,REGULAR,rebound,defensive,[],1626179,,,1610612748,27,19,2024-03-30T00:33:01Z,1240000,False,,,0,,T. Rozier REBOUND (Off:0 Def:2),[1626179],1610612748.0,MIA,,,,Rozier,T. Rozier,,,,,Above the Break 3,24+ Left Center,,,,,122.0,2.0,2.0,0.0,,,,,,,,,,,,
125,PT01M25.00S,2024-03-30T00:33:03.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1631170,10.200394218134035,44.6078431372549,1610612748,29,19,2024-03-30T00:33:09Z,1250000,False,27.0,43.0,1,left,J. Jaquez Jr. running Layup (2 PTS) (T. Rozier 2 AST),"[1631170, 1626179]",1610612748.0,MIA,running,,,Jaquez Jr.,J. Jaquez Jr.,,,,,In The Paint (Non-RA),0-8 Center,5.11,Made,,,,,,,,,,2.0,T. Rozier,1626179.0,2.0,,,,,
127,PT01M13.00S,2024-03-30T00:33:15.6Z,1,REGULAR,3pt,Jump Shot,[],1629680,74.85216819973719,82.84313725490196,1610612757,29,19,2024-03-30T00:33:20Z,1270000,False,164.0,184.0,1,right,MISS M. Thybulle 24' 3PT,[1629680],1610612757.0,POR,,,,Thybulle,M. Thybulle,,,,,Above the Break 3,24+ Right Center,24.65,Missed,,,,,,,,,,,,,,,,,,
128,PT01M11.00S,2024-03-30T00:33:17.6Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612748,29,19,2024-03-30T00:33:20Z,1280000,False,,,0,,TEAM defensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,127.0,,,,,,,,,,,,,,,
130,PT00M54.90S,2024-03-30T00:33:46.4Z,1,REGULAR,3pt,Jump Shot,[],1628997,11.908672798948752,1.715686274509804,1610612748,29,19,2024-03-30T00:33:49Z,1300000,False,241.0,59.0,1,left,MISS C. Martin 24' 3PT,[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,Right Corner 3,24+ Right,24.86,Missed,,,,,,,,,,,,,,,,,,
131,PT00M52.50S,2024-03-30T00:33:48.8Z,1,REGULAR,rebound,defensive,[],1629680,,,1610612757,29,19,2024-03-30T00:33:49Z,1310000,False,,,0,,M. Thybulle REBOUND (Off:0 Def:1),[1629680],1610612757.0,POR,,,,Thybulle,M. Thybulle,,,,,Right Corner 3,24+ Right,,,,,130.0,1.0,1.0,0.0,,,,,,,,,,,,
132,PT00M44.10S,2024-03-30T00:33:57.0Z,1,REGULAR,3pt,Jump Shot,[],1631200,89.70105124835742,94.6078431372549,1610612757,29,19,2024-03-30T00:34:12Z,1320000,False,223.0,44.0,1,right,MISS K. Murray 3PT,[1631200],1610612757.0,POR,,,,Murray,K. Murray,,,,,Right Corner 3,24+ Right,22.74,Missed,,,,,,,,,,,,,,,,,,
133,PT00M40.60S,2024-03-30T00:34:00.5Z,1,REGULAR,rebound,defensive,[],1629312,,,1610612748,29,19,2024-03-30T00:34:12Z,1330000,False,,,0,,H. Highsmith REBOUND (Off:0 Def:1),[1629312],1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,Right Corner 3,24+ Right,,,,,132.0,1.0,1.0,0.0,,,,,,,,,,,,
134,PT00M30.30S,2024-03-30T00:34:10.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1626179,10.463206307490145,55.14705882352941,1610612748,29,19,2024-03-30T00:34:40Z,1340000,False,-26.0,46.0,1,left,MISS T. Rozier Layup,[1626179],1610612748.0,MIA,,,,Rozier,T. Rozier,,,,,In The Paint (Non-RA),0-8 Center,5.26,Missed,,,,,,,,,,,,,,,,,,
135,PT00M30.30S,2024-03-30T00:34:10.8Z,1,REGULAR,rebound,defensive,[],1630625,,,1610612757,29,19,2024-03-30T00:37:18Z,1350000,False,,,0,,D. Banton REBOUND (Off:0 Def:3),[1630625],1610612757.0,POR,,,,Banton,D. Banton,,,,,In The Paint (Non-RA),0-8 Center,,,,,134.0,3.0,3.0,0.0,,,,,,,,,,,,
136,PT00M06.10S,2024-03-30T00:34:35.0Z,1,REGULAR,2pt,Jump Shot,[],1630625,83.919185282523,70.58823529411765,1610612757,29,19,2024-03-30T00:37:52Z,1360000,False,103.0,99.0,1,right,MISS D. Banton 14' driving floating bank Shot,[1630625],1610612757.0,POR,driving floating bank,,,Banton,D. Banton,,,,,Mid-Range,8-16 Right,14.26,Missed,,,,,,,,,,,,,,,,,,
137,PT00M02.60S,2024-03-30T00:34:38.5Z,1,REGULAR,rebound,defensive,[],1628418,,,1610612748,29,19,2024-03-30T00:34:38Z,1370000,False,,,0,,T. Bryant REBOUND (Off:0 Def:1),[1628418],1610612748.0,MIA,,,,Bryant,T. Bryant,,,,,Mid-Range,8-16 Right,,,,,136.0,1.0,1.0,0.0,,,,,,,,,,,,
138,PT00M01.40S,2024-03-30T00:34:41.5Z,1,REGULAR,3pt,Jump Shot,[],1626179,28.33442838370565,19.11764705882353,1610612748,29,19,2024-03-30T00:35:20Z,1380000,False,154.0,214.0,1,left,MISS T. Rozier 26' pullup 3PT,[1626179],1610612748.0,MIA,pullup,,,Rozier,T. Rozier,,,,,Above the Break 3,24+ Right Center,26.37,Missed,,,,,,,,,,,,,,,,,,
139,PT00M01.00S,2024-03-30T00:34:41.9Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612748,29,19,2024-03-30T00:35:20Z,1390000,False,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,138.0,,,,,,,,,,,,,,,
140,PT00M00.00S,2024-03-30T00:34:53.2Z,1,REGULAR,period,end,[],0,,,1610612748,29,19,2024-03-30T00:34:53Z,1400000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,PT12M00.00S,2024-03-30T00:35:23.0Z,2,REGULAR,substitution,out,['startperiod'],1626179,,,1610612748,29,19,2024-03-30T00:37:09Z,1410000,False,,,0,,SUB out: T. Rozier,[1626179],1610612748.0,MIA,,,,Rozier,T. Rozier,,,,,,,,,,,,,,,,,,,,,,,,,,
142,PT12M00.00S,2024-03-30T00:35:23.0Z,2,REGULAR,substitution,out,['startperiod'],1631200,,,1610612748,29,19,2024-03-30T00:37:09Z,1420000,False,,,0,,SUB out: K. Murray,[1631200],1610612757.0,POR,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
143,PT12M00.00S,2024-03-30T00:35:23.0Z,2,REGULAR,substitution,in,['startperiod'],202710,,,1610612748,29,19,2024-03-30T00:37:09Z,1430000,False,,,0,,SUB in: J. Butler,[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,,,,,,,,,,,,,,,,,,,
144,PT12M00.00S,2024-03-30T00:35:23.0Z,2,REGULAR,substitution,in,['startperiod'],1631133,,,1610612748,29,19,2024-03-30T00:37:09Z,1440000,False,,,0,,SUB in: J. Walker,[1631133],1610612757.0,POR,,,,Walker,J. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
145,PT12M00.00S,2024-03-30T00:37:23.6Z,2,REGULAR,period,start,[],0,,,1610612748,29,19,2024-03-30T00:37:23Z,1450000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,PT11M40.00S,2024-03-30T00:37:42.3Z,2,REGULAR,3pt,Jump Shot,[],1629312,14.011169513797633,2.696078431372549,1610612748,29,19,2024-03-30T00:37:47Z,1460000,False,237.0,79.0,1,left,MISS H. Highsmith 24' 3PT,[1629312],1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,Right Corner 3,24+ Right,24.94,Missed,,,,,,,,,,,,,,,,,,
147,PT11M36.00S,2024-03-30T00:37:46.3Z,2,REGULAR,rebound,defensive,[],1631303,,,1610612757,29,19,2024-03-30T00:37:47Z,1470000,False,,,0,,J. Minaya REBOUND (Off:0 Def:1),[1631303],1610612757.0,POR,,,,Minaya,J. Minaya,,,,,Right Corner 3,24+ Right,,,,,146.0,1.0,1.0,0.0,,,,,,,,,,,,
148,PT11M34.00S,2024-03-30T00:37:49.2Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1631303,90.3580814717477,52.69607843137255,1610612757,29,19,2024-03-30T00:38:00Z,1480000,False,13.0,38.0,1,right,MISS J. Minaya running finger roll Layup,[1631303],1610612757.0,POR,running finger roll,,,Minaya,J. Minaya,,,,,Restricted Area,0-8 Center,4.04,Missed,,,,,,,,,,,,,,,,,,
149,PT11M30.00S,2024-03-30T00:37:53.2Z,2,REGULAR,rebound,defensive,[],202710,,,1610612748,29,19,2024-03-30T00:38:00Z,1490000,False,,,0,,J. Butler REBOUND (Off:0 Def:1),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,Restricted Area,0-8 Center,,,,,148.0,1.0,1.0,0.0,,,,,,,,,,,,
150,PT11M13.00S,2024-03-30T00:38:08.9Z,2,REGULAR,3pt,Jump Shot,[],1628418,31.882391590013142,33.82352941176471,1610612748,29,19,2024-03-30T00:38:20Z,1500000,False,81.0,247.0,1,left,MISS T. Bryant 26' 3PT,[1628418],1610612748.0,MIA,,,,Bryant,T. Bryant,,,,,Above the Break 3,24+ Center,26.01,Missed,,,,,,,,,,,,,,,,,,
151,PT11M10.00S,2024-03-30T00:38:11.9Z,2,REGULAR,rebound,defensive,[],1630625,,,1610612757,29,19,2024-03-30T00:38:20Z,1510000,False,,,0,,D. Banton REBOUND (Off:0 Def:4),[1630625],1610612757.0,POR,,,,Banton,D. Banton,,,,,Above the Break 3,24+ Center,,,,,150.0,4.0,4.0,0.0,,,,,,,,,,,,
152,PT11M04.00S,2024-03-30T00:38:18.5Z,2,REGULAR,3pt,Jump Shot,[],1629680,72.09264126149803,75.73529411764706,1610612757,29,19,2024-03-30T00:38:22Z,1520000,False,129.0,210.0,1,right,MISS M. Thybulle 24' pullup 3PT,[1629680],1610612757.0,POR,pullup,,,Thybulle,M. Thybulle,,,,,Above the Break 3,24+ Right Center,24.61,Missed,,,,,,,,,,,,,,,,,,
153,PT11M04.00S,2024-03-30T00:38:18.5Z,2,REGULAR,rebound,defensive,[],1628997,,,1610612748,29,19,2024-03-30T00:38:22Z,1530000,False,,,0,,C. Martin REBOUND (Off:0 Def:1),[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,Above the Break 3,24+ Right Center,,,,,152.0,1.0,1.0,0.0,,,,,,,,,,,,
154,PT10M48.00S,2024-03-30T00:38:35.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631170,9.411957950065702,48.03921568627451,1610612748,31,19,2024-03-30T00:38:39Z,1540000,False,10.0,36.0,1,left,J. Jaquez Jr. cutting Layup (4 PTS) (J. Butler 3 AST),"[1631170, 202710]",1610612748.0,MIA,cutting,,,Jaquez Jr.,J. Jaquez Jr.,,,,,Restricted Area,0-8 Center,3.73,Made,,,,,,,,,,4.0,J. Butler,202710.0,3.0,,,,,
156,PT10M27.00S,2024-03-30T00:38:55.2Z,2,REGULAR,3pt,Jump Shot,[],1641871,90.09526938239159,95.09803921568627,1610612757,31,19,2024-03-30T00:38:58Z,1560000,False,225.0,41.0,1,right,MISS D. Reath 3PT,[1641871],1610612757.0,POR,,,,Reath,D. Reath,,,,,Right Corner 3,24+ Right,22.91,Missed,,,,,,,,,,,,,,,,,,
157,PT10M25.00S,2024-03-30T00:38:57.2Z,2,REGULAR,rebound,defensive,[],1629312,,,1610612748,31,19,2024-03-30T00:38:58Z,1570000,False,,,0,,H. Highsmith REBOUND (Off:0 Def:2),[1629312],1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,Right Corner 3,24+ Right,,,,,156.0,2.0,2.0,0.0,,,,,,,,,,,,
158,PT10M19.00S,2024-03-30T00:39:03.1Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1629312,8.09789750328515,2.2058823529411766,1610612748,34,19,2024-03-30T00:40:11Z,1580000,False,239.0,24.0,1,left,H. Highsmith 24' 3PT running (3 PTS) (J. Jaquez Jr. 1 AST),"[1629312, 1631170]",1610612748.0,MIA,running,,,Highsmith,H. Highsmith,,,,,Right Corner 3,24+ Right,24.02,Made,,,,,,,,,,3.0,J. Jaquez Jr.,1631170.0,1.0,,,,,
160,PT10M04.00S,2024-03-30T00:39:17.8Z,2,REGULAR,3pt,Jump Shot,[],1630625,66.70499342969777,36.27450980392157,1610612757,34,19,2024-03-30T00:40:27Z,1600000,False,-69.0,260.0,1,right,MISS D. Banton 26' pullup 3PT,[1630625],1610612757.0,POR,pullup,,,Banton,D. Banton,,,,,Above the Break 3,24+ Center,26.94,Missed,,,,,,,,,,,,,,,,,,
161,PT10M02.00S,2024-03-30T00:39:19.8Z,2,REGULAR,rebound,defensive,[],1631170,,,1610612748,34,19,2024-03-30T00:39:21Z,1610000,False,,,0,,J. Jaquez Jr. REBOUND (Off:0 Def:1),[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,Above the Break 3,24+ Center,,,,,160.0,1.0,1.0,0.0,,,,,,,,,,,,
162,PT09M59.00S,2024-03-30T00:39:25.2Z,2,REGULAR,foul,personal,['2freethrow'],1630625,,,1610612748,34,19,2024-03-30T00:41:38Z,1620000,False,,,0,,D. Banton shooting personal FOUL (1 PF) (Highsmith 2 FT),"[1630625, 1629312]",1610612757.0,POR,shooting,,,Banton,D. Banton,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,201638.0,1.0,0.0,Highsmith,1629312.0
164,PT09M59.00S,2024-03-30T00:39:48.9Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],1629312,,,1610612748,35,19,2024-03-30T00:42:42Z,1640000,False,,,0,,H. Highsmith Free Throw 1 of 2 (4 PTS),[1629312],1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,,,,Made,,,,,,,,,,4.0,,,,,,,,
165,PT09M59.00S,2024-03-30T00:39:52.9Z,2,REGULAR,substitution,out,[],1631303,,,1610612748,35,19,2024-03-30T00:39:57Z,1650000,False,,,0,,SUB out: J. Minaya,[1631303],1610612757.0,POR,,,,Minaya,J. Minaya,,,,,,,,,,,,,,,,,,,,,,,,,,
166,PT09M59.00S,2024-03-30T00:39:52.9Z,2,REGULAR,substitution,in,[],1630703,,,1610612748,35,19,2024-03-30T00:39:57Z,1660000,False,,,0,,SUB in: S. Henderson,[1630703],1610612757.0,POR,,,,Henderson,S. Henderson,,,,,,,,,,,,,,,,,,,,,,,,,,
167,PT09M59.00S,2024-03-30T00:39:48.9Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],1629312,,,1610612748,35,19,2024-03-30T00:42:42Z,1670000,False,,,0,,MISS H. Highsmith Free Throw 2 of 2,[1629312],1610612748.0,MIA,,,,Highsmith,H. Highsmith,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
