actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotDistance,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
32,PT08M20.00S,2024-04-02T23:48:01.8Z,1,REGULAR,foul,personal,['2freethrow'],1629130,,,1610612752,10,10,2024-04-02T23:48:16Z,320000,False,,,0,,D. Robinson shooting personal FOUL (1 PF) (Brunson 2 FT),"[1629130, 1628973]",1610612748.0,MIA,shooting,,,Robinson,D. Robinson,,,,,In The Paint (Non-RA),0-8 Center,204058.0,1.0,0.0,Brunson,1628973.0,,,,,,,,,,,,,,,
34,PT08M20.00S,2024-04-02T23:48:33.6Z,1,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1628973,,,1610612752,10,11,2024-04-02T23:48:56Z,340000,False,,,0,,J. Brunson Free Throw 1 of 2 (6 PTS),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,,,,,Made,6.0,,,,,,,,,,,,,
35,PT08M20.00S,2024-04-02T23:48:33.6Z,1,REGULAR,freethrow,2 of 2,"['fromturnover', 'fastbreak']",1628973,,,1610612752,10,11,2024-04-02T23:48:56Z,350000,False,,,0,,MISS J. Brunson Free Throw 2 of 2,[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
36,PT08M18.00S,2024-04-02T23:48:35.6Z,1,REGULAR,rebound,defensive,[],1626179,,,1610612748,10,11,2024-04-02T23:48:56Z,360000,False,,,0,,T. Rozier REBOUND (Off:0 Def:1),[1626179],1610612748.0,MIA,,,,Rozier,T. Rozier,,,,,,,,,,,,,,,35.0,1.0,1.0,0.0,,,,,,,,
37,PT08M05.00S,2024-04-02T23:49:07.8Z,1,REGULAR,3pt,Jump Shot,[],1631107,8.886333771353483,1.9607843137254901,1610612748,13,11,2024-04-02T23:49:11Z,370000,False,240.0,31.0,1,left,N. Jovic 24' 3PT  (5 PTS) (J. Butler 2 AST),"[1631107, 202710]",1610612748.0,MIA,,,,Jovic,N. Jovic,,,,,Right Corner 3,24+ Right,,,,,,Made,5.0,24.22,,,,,J. Butler,202710.0,2.0,,,,,
39,PT07M46.00S,2024-04-02T23:49:27.3Z,1,REGULAR,3pt,Jump Shot,[],1630540,72.88107752956637,15.686274509803921,1610612752,13,11,2024-04-02T23:49:33Z,390000,False,-172.0,202.0,1,right,MISS M. McBride 26' 3PT,[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,26.54,,,,,,,,,,,,
40,PT07M43.00S,2024-04-02T23:49:30.3Z,1,REGULAR,rebound,defensive,[],1629130,,,1610612748,13,11,2024-04-02T23:49:33Z,400000,False,,,0,,D. Robinson REBOUND (Off:0 Def:1),[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,Above the Break 3,24+ Left Center,,,,,,,,,39.0,1.0,1.0,0.0,,,,,,,,
41,PT07M32.00S,2024-04-02T23:49:42.0Z,1,REGULAR,3pt,Jump Shot,[],1629130,33.98488830486202,44.36274509803921,1610612748,13,11,2024-04-02T23:49:45Z,410000,False,28.0,267.0,1,left,MISS D. Robinson 26' pullup 3PT,[1629130],1610612748.0,MIA,pullup,,,Robinson,D. Robinson,,,,,Above the Break 3,24+ Center,,,,,,Missed,,26.85,,,,,,,,,,,,
42,PT07M30.00S,2024-04-02T23:49:44.0Z,1,REGULAR,rebound,offensive,[],202710,,,1610612748,13,11,2024-04-02T23:49:44Z,420000,False,,,0,,J. Butler REBOUND (Off:1 Def:0),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,Above the Break 3,24+ Center,,,,,,,,,41.0,1.0,0.0,1.0,,,,,,,,
43,PT07M22.00S,2024-04-02T23:49:54.7Z,1,REGULAR,foul,personal,['2freethrow'],1628404,,,1610612748,13,11,2024-04-02T23:50:03Z,430000,False,,,0,,J. Hart shooting personal FOUL (1 PF) (Butler 2 FT),"[1628404, 202710]",1610612752.0,NYK,shooting,,,Hart,J. Hart,,,,,Restricted Area,0-8 Center,1627541.0,1.0,0.0,Butler,202710.0,,,,,,,,,,,,,,,
45,PT07M22.00S,2024-04-02T23:50:30.2Z,1,REGULAR,freethrow,1 of 2,['2ndchance'],202710,,,1610612748,14,11,2024-04-02T23:50:30Z,450000,False,,,0,,J. Butler Free Throw 1 of 2 (4 PTS),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,,,,,Made,4.0,,,,,,,,,,,,,
46,PT07M22.00S,2024-04-02T23:50:47.8Z,1,REGULAR,freethrow,2 of 2,['2ndchance'],202710,,,1610612748,15,11,2024-04-02T23:50:47Z,460000,False,,,0,,J. Butler Free Throw 2 of 2 (5 PTS),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,,,,,Made,5.0,,,,,,,,,,,,,
47,PT07M09.00S,2024-04-02T23:51:04.4Z,1,REGULAR,3pt,Jump Shot,[],1630540,92.06636005256242,1.4705882352941175,1610612752,15,14,2024-04-02T23:51:19Z,470000,False,-243.0,22.0,1,right,M. McBride 24' 3PT  (3 PTS) (J. Brunson 1 AST),"[1630540, 1628973]",1610612752.0,NYK,,,,McBride,M. McBride,,,,,Left Corner 3,24+ Left,,,,,,Made,3.0,24.36,,,,,J. Brunson,1628973.0,1.0,,,,,
49,PT06M55.00S,2024-04-02T23:51:25.9Z,1,REGULAR,foul,personal,[],1628404,,,1610612748,15,14,2024-04-02T23:51:40Z,490000,False,,,0,,J. Hart personal FOUL (2 PF),"[1628404, 202710]",1610612752.0,NYK,,,,Hart,J. Hart,,,,,Mid-Range,16-24 Right Center,204058.0,2.0,0.0,Butler,202710.0,,,,,,,,,,,,,,,
51,PT06M55.00S,2024-04-02T23:51:33.1Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612748,15,14,2024-04-02T23:51:33Z,510000,False,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,PT06M41.00S,2024-04-02T23:54:42.8Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626179,9.937582128777924,46.81372549019608,1610612748,15,14,2024-04-02T23:54:50Z,520000,False,16.0,41.0,1,left,MISS T. Rozier turnaround Shot,[1626179],1610612748.0,MIA,turnaround,,,Rozier,T. Rozier,,,,,Restricted Area,0-8 Center,,,,,,Missed,,4.39,,,,,,,,,,,,
53,PT06M39.00S,2024-04-02T23:54:44.8Z,1,REGULAR,rebound,defensive,[],1628404,,,1610612752,15,14,2024-04-02T23:54:50Z,530000,False,,,0,,J. Hart REBOUND (Off:0 Def:1),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,Restricted Area,0-8 Center,,,,,,,,,52.0,1.0,1.0,0.0,,,,,,,,
54,PT06M32.00S,2024-04-02T23:54:52.3Z,1,REGULAR,turnover,bad pass,[],1630540,,,1610612752,15,14,2024-04-02T23:54:56Z,540000,False,,,0,,M. McBride bad pass TURNOVER (1 TO),"[1630540, 1629130]",1610612752.0,NYK,,,,McBride,M. McBride,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,1.0,Robinson,1629130.0,,
55,PT06M32.00S,2024-04-02T23:54:52.3Z,1,REGULAR,steal,,[],1629130,,,1610612748,15,14,2024-04-02T23:54:54Z,550000,False,,,0,,D. Robinson STEAL (1 STL),[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
56,PT06M28.00S,2024-04-02T23:54:55.6Z,1,REGULAR,turnover,bad pass,[],1629130,,,1610612748,15,14,2024-04-02T23:55:01Z,560000,False,,,0,,D. Robinson bad pass TURNOVER (1 TO),"[1629130, 1628392]",1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,1.0,Hartenstein,1628392.0,,
57,PT06M28.00S,2024-04-02T23:54:55.6Z,1,REGULAR,steal,,[],1628392,,,1610612752,15,14,2024-04-02T23:54:58Z,570000,False,,,0,,I. Hartenstein STEAL (1 STL),[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
58,PT06M24.00S,2024-04-02T23:55:00.5Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1628978,73.01248357424441,15.196078431372548,1610612752,15,14,2024-04-02T23:55:06Z,580000,False,-174.0,201.0,1,right,MISS D. DiVincenzo 26' 3PT,[1628978],1610612752.0,NYK,,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,26.6,,,,,,,,,,,,
59,PT06M18.00S,2024-04-02T23:55:05.2Z,1,REGULAR,rebound,defensive,[],1631107,,,1610612748,15,14,2024-04-02T23:55:05Z,590000,False,,,0,,N. Jovic REBOUND (Off:0 Def:2),[1631107],1610612748.0,MIA,,,,Jovic,N. Jovic,,,,,Above the Break 3,24+ Left Center,,,,,,,,,58.0,2.0,2.0,0.0,,,,,,,,
60,PT06M07.00S,2024-04-02T23:55:16.8Z,1,REGULAR,3pt,Jump Shot,[],1629130,7.178055190538765,1.715686274509804,1610612748,18,14,2024-04-02T23:55:25Z,600000,False,241.0,15.0,1,left,D. Robinson 24' 3PT  (3 PTS) (J. Butler 3 AST),"[1629130, 202710]",1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,Right Corner 3,24+ Right,,,,,,Made,3.0,24.19,,,,,J. Butler,202710.0,3.0,,,,,
62,PT05M48.00S,2024-04-02T23:55:36.0Z,1,REGULAR,3pt,Jump Shot,[],1628973,76.95466491458606,86.02941176470588,1610612752,18,14,2024-04-02T23:55:41Z,620000,False,180.0,164.0,1,right,MISS J. Brunson 24' pullup 3PT,[1628973],1610612752.0,NYK,pullup,,,Brunson,J. Brunson,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,24.36,,,,,,,,,,,,
63,PT05M46.00S,2024-04-02T23:55:38.0Z,1,REGULAR,rebound,defensive,[],1631107,,,1610612748,18,14,2024-04-02T23:55:41Z,630000,False,,,0,,N. Jovic REBOUND (Off:0 Def:3),[1631107],1610612748.0,MIA,,,,Jovic,N. Jovic,,,,,Above the Break 3,24+ Right Center,,,,,,,,,62.0,3.0,3.0,0.0,,,,,,,,
64,PT05M33.00S,2024-04-02T23:55:50.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628389,5.732588699080158,53.18627450980392,1610612748,18,14,2024-04-02T23:55:56Z,640000,False,-16.0,1.0,1,left,MISS B. Adebayo reverse Layup,[1628389],1610612748.0,MIA,reverse,,,Adebayo,B. Adebayo,,,,,Restricted Area,0-8 Center,,,,,,Missed,,1.6,,,,,,,,,,,,
65,PT05M31.00S,2024-04-02T23:55:52.5Z,1,REGULAR,rebound,defensive,[],1630540,,,1610612752,18,14,2024-04-02T23:55:56Z,650000,False,,,0,,M. McBride REBOUND (Off:0 Def:1),[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,Restricted Area,0-8 Center,,,,,,,,,64.0,1.0,1.0,0.0,,,,,,,,
66,PT05M23.00S,2024-04-02T23:56:05.8Z,1,REGULAR,foul,personal,['2freethrow'],202710,,,1610612752,18,14,2024-04-02T23:56:11Z,660000,False,,,0,,J. Butler shooting personal FOUL (1 PF) (DiVincenzo 2 FT),"[202710, 1628978]",1610612748.0,MIA,shooting,,,Butler,J. Butler,,,,,Restricted Area,0-8 Center,1627541.0,1.0,0.0,DiVincenzo,1628978.0,,,,,,,,,,,,,,,
68,PT05M23.00S,2024-04-02T23:56:28.6Z,1,REGULAR,freethrow,1 of 2,[],1628978,,,1610612752,18,15,2024-04-02T23:56:28Z,680000,False,,,0,,D. DiVincenzo Free Throw 1 of 2 (6 PTS),[1628978],1610612752.0,NYK,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,Made,6.0,,,,,,,,,,,,,
69,PT05M23.00S,2024-04-02T23:56:31.6Z,1,REGULAR,substitution,out,[],202710,,,1610612752,18,15,2024-04-02T23:56:40Z,690000,False,,,0,,SUB out: J. Butler,[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,,,,,,,,,,,,,,,,,,,
70,PT05M23.00S,2024-04-02T23:56:31.6Z,1,REGULAR,substitution,out,[],1628392,,,1610612752,18,15,2024-04-02T23:56:40Z,700000,False,,,0,,SUB out: I. Hartenstein,[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,,,,,,,
71,PT05M23.00S,2024-04-02T23:56:31.6Z,1,REGULAR,substitution,in,[],1628997,,,1610612752,18,15,2024-04-02T23:56:40Z,710000,False,,,0,,SUB in: C. Martin,[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
72,PT05M23.00S,2024-04-02T23:56:31.6Z,1,REGULAR,substitution,in,[],1629011,,,1610612752,18,15,2024-04-02T23:56:40Z,720000,False,,,0,,SUB in: M. Robinson,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
73,PT05M23.00S,2024-04-02T23:56:48.0Z,1,REGULAR,freethrow,2 of 2,[],1628978,,,1610612752,18,16,2024-04-02T23:56:48Z,730000,False,,,0,,D. DiVincenzo Free Throw 2 of 2 (7 PTS),[1628978],1610612752.0,NYK,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,Made,7.0,,,,,,,,,,,,,
74,PT05M05.00S,2024-04-02T23:57:07.6Z,1,REGULAR,3pt,Jump Shot,[],1628997,31.882391590013142,30.392156862745097,1610612748,18,16,2024-04-02T23:57:12Z,740000,False,98.0,247.0,1,left,MISS C. Martin 26' 3PT,[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,26.59,,,,,,,,,,,,
75,PT05M02.00S,2024-04-02T23:57:10.6Z,1,REGULAR,rebound,defensive,[],1628973,,,1610612752,18,16,2024-04-02T23:57:12Z,750000,False,,,0,,J. Brunson REBOUND (Off:0 Def:1),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Above the Break 3,24+ Right Center,,,,,,,,,74.0,1.0,1.0,0.0,,,,,,,,
76,PT04M50.00S,2024-04-02T23:57:22.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628973,91.14651773981603,45.34313725490196,1610612752,18,16,2024-04-02T23:57:30Z,760000,False,-23.0,31.0,1,right,MISS J. Brunson driving floating Shot,[1628973],1610612752.0,NYK,driving floating,,,Brunson,J. Brunson,,,,,Restricted Area,0-8 Center,,,,,,Missed,,3.85,,,,,,,,,,,,
77,PT04M46.00S,2024-04-02T23:57:26.9Z,1,REGULAR,rebound,defensive,[],1628389,,,1610612748,18,16,2024-04-02T23:57:30Z,770000,False,,,0,,B. Adebayo REBOUND (Off:1 Def:1),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,Restricted Area,0-8 Center,,,,,,,,,76.0,2.0,1.0,1.0,,,,,,,,
79,PT04M37.00S,2024-04-02T23:57:47.7Z,1,REGULAR,foul,personal,['2freethrow'],1629011,,,1610612748,18,16,2024-04-02T23:57:56Z,790000,False,,,0,,M. Robinson shooting personal FOUL (1 PF) (Adebayo 2 FT),"[1629011, 1628389]",1610612752.0,NYK,shooting,,,Robinson,M. Robinson,,,,,In The Paint (Non-RA),8-16 Center,2004.0,1.0,0.0,Adebayo,1628389.0,,,,,,,,,,,,,,,
81,PT04M37.00S,2024-04-02T23:58:10.1Z,1,REGULAR,freethrow,1 of 2,[],1628389,,,1610612748,18,16,2024-04-02T23:58:10Z,810000,False,,,0,,MISS B. Adebayo Free Throw 1 of 2,[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
82,PT04M37.00S,2024-04-02T23:58:10.1Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612748,18,16,2024-04-02T23:58:10Z,820000,False,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,81.0,,,,,,,,,,,
83,PT04M37.00S,2024-04-02T23:58:12.7Z,1,REGULAR,substitution,out,[],1628404,,,1610612748,18,16,2024-04-02T23:58:18Z,830000,False,,,0,,SUB out: J. Hart,[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,,,
84,PT04M37.00S,2024-04-02T23:58:12.7Z,1,REGULAR,substitution,in,[],1630173,,,1610612748,18,16,2024-04-02T23:58:18Z,840000,False,,,0,,SUB in: P. Achiuwa,[1630173],1610612752.0,NYK,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,,,,,,,,,
85,PT04M37.00S,2024-04-02T23:58:37.5Z,1,REGULAR,freethrow,2 of 2,[],1628389,,,1610612748,19,16,2024-04-02T23:58:37Z,850000,False,,,0,,B. Adebayo Free Throw 2 of 2 (1 PTS),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,Made,1.0,,,,,,,,,,,,,
86,PT04M20.00S,2024-04-02T23:59:01.5Z,1,REGULAR,foul,personal,['2freethrow'],1629130,,,1610612752,19,16,2024-04-02T23:59:08Z,860000,False,,,0,,D. Robinson shooting personal FOUL (2 PF) (McBride 2 FT),"[1629130, 1630540]",1610612748.0,MIA,shooting,,,Robinson,D. Robinson,,,,,In The Paint (Non-RA),8-16 Center,204058.0,2.0,0.0,McBride,1630540.0,,,,,,,,,,,,,,,
88,PT04M20.00S,2024-04-02T23:59:23.1Z,1,REGULAR,freethrow,1 of 2,[],1630540,,,1610612752,19,17,2024-04-02T23:59:23Z,880000,False,,,0,,M. McBride Free Throw 1 of 2 (4 PTS),[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,,,,,,,,Made,4.0,,,,,,,,,,,,,
