actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
16,PT11M23.00S,2023-12-14T00:44:08.1Z,1,REGULAR,3pt,Jump Shot,[],1628997,80.23981603153744,91.91176470588235,1610612748,1,4,2023-12-14T00:45:03Z,160000,False,210.0,133.0,1,right,MISS C. Martin 24' 3PT,[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,,,,24.83,,,,,,,,,
17,PT11M21.00S,2023-12-14T00:44:10.1Z,1,REGULAR,rebound,offensive,[],1628997,,,1610612748,1,4,2023-12-14T00:44:15Z,170000,False,,,0,,C. Martin REBOUND (Off:1 Def:0),[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,16.0,1.0,0.0,1.0,,,,,
18,PT11M08.00S,2023-12-14T00:44:23.2Z,1,REGULAR,turnover,lost ball,[],200768,,,1610612748,1,4,2023-12-14T00:44:31Z,180000,False,,,0,,K. Lowry lost ball TURNOVER (1 TO),"[200768, 1641706]",1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,Mid-Range,8-16 Right,,,,,,,,1.0,Miller,1641706.0,,,,,,,,,,
19,PT11M08.00S,2023-12-14T00:44:23.2Z,1,REGULAR,steal,,[],1641706,,,1610612766,1,4,2023-12-14T00:45:00Z,190000,False,,,0,,B. Miller STEAL (1 STL),[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
20,PT11M03.00S,2023-12-14T00:44:30.9Z,1,REGULAR,turnover,traveling,[],1628970,,,1610612766,1,4,2023-12-14T00:44:39Z,200000,False,,,0,,M. Bridges traveling TURNOVER (1 TO),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Right Center,1628954.0,,,,,,,1.0,,,,,,,,,,,,
21,PT10M44.00S,2023-12-14T00:45:04.6Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1629130,86.5473061760841,94.11764705882352,1610612748,4,4,2023-12-14T00:45:09Z,210000,False,221.0,74.0,1,right,D. Robinson 3PT  (3 PTS) (J. Butler 1 AST),"[1629130, 202710]",1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,Right Corner 3,24+ Right,,,,,,Made,3.0,,,,23.27,,,,,J. Butler,202710.0,1.0,,
23,PT10M33.00S,2023-12-14T00:45:18.3Z,1,REGULAR,foul,offensive,[],1626179,,,1610612766,4,4,2023-12-14T00:45:26Z,230000,False,,,0,,T. Rozier offensive FOUL (1 PF),"[1626179, 1629130]",1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,Above the Break 3,24+ Left Center,1628954.0,1.0,0.0,Robinson,1629130.0,,,,,,,,,,,,,,,
25,PT10M33.00S,2023-12-14T00:45:18.3Z,1,REGULAR,turnover,offensive foul,[],1626179,,,1610612766,4,4,2023-12-14T00:45:18Z,250000,False,,,0,,T. Rozier offensive foul TURNOVER (1 TO),[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,Above the Break 3,24+ Left Center,1628954.0,,,,,,,1.0,,,,,,,,,,,,
26,PT10M12.00S,2023-12-14T00:45:47.1Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],202710,81.68528252299606,67.8921568627451,1610612748,4,4,2023-12-14T00:45:51Z,260000,False,89.0,120.0,1,right,MISS J. Butler 14' pullup Shot,[202710],1610612748.0,MIA,pullup,,,Butler,J. Butler,,,,,Mid-Range,8-16 Right,,,,,,Missed,,,,,14.95,,,,,,,,,
27,PT10M09.00S,2023-12-14T00:45:50.1Z,1,REGULAR,rebound,defensive,[],1628970,,,1610612766,4,4,2023-12-14T00:45:51Z,270000,False,,,0,,M. Bridges REBOUND (Off:0 Def:1),[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,26.0,1.0,1.0,0.0,,,,,
28,PT09M55.00S,2023-12-14T00:46:04.1Z,1,REGULAR,3pt,Jump Shot,[],1626179,23.73521681997372,10.53921568627451,1610612766,4,7,2023-12-14T00:46:08Z,280000,False,197.0,171.0,1,left,T. Rozier 26' 3PT  (7 PTS) (G. Hayward 1 AST),"[1626179, 202330]",1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,Above the Break 3,24+ Right Center,,,,,,Made,7.0,,,,26.08,,,,,G. Hayward,202330.0,1.0,,
30,PT09M38.00S,2023-12-14T00:46:20.2Z,1,REGULAR,3pt,Jump Shot,[],200768,75.24638633377135,10.53921568627451,1610612748,7,7,2023-12-14T00:46:24Z,300000,False,-197.0,180.0,1,right,K. Lowry 26' 3PT  (3 PTS) (C. Martin 1 AST),"[200768, 1628997]",1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,Above the Break 3,24+ Left Center,,,,,,Made,3.0,,,,26.72,,,,,C. Martin,1628997.0,1.0,,
32,PT09M21.00S,2023-12-14T00:46:37.5Z,1,REGULAR,3pt,Jump Shot,[],202330,21.632720105124836,92.40196078431373,1610612766,7,10,2023-12-14T00:46:42Z,320000,False,-212.0,151.0,1,left,G. Hayward 26' 3PT  (3 PTS) (M. Bridges 1 AST),"[202330, 1628970]",1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,Above the Break 3,24+ Left Center,,,,,,Made,3.0,,,,26.02,,,,,M. Bridges,1628970.0,1.0,,
36,PT08M59.00S,2023-12-14T00:47:27.6Z,1,REGULAR,3pt,Jump Shot,[],1629130,80.50262812089356,92.15686274509804,1610612748,10,10,2023-12-14T00:47:33Z,360000,False,211.0,131.0,1,right,D. Robinson 24' 3PT pullup (6 PTS) (O. Robinson 1 AST),"[1629130, 1631115]",1610612748.0,MIA,pullup,,,Robinson,D. Robinson,,,,,Above the Break 3,24+ Right Center,,,,,,Made,6.0,,,,24.81,,,,,O. Robinson,1631115.0,1.0,,
39,PT08M34.00S,2023-12-14T00:48:12.0Z,1,REGULAR,foul,personal,['2freethrow'],1631115,,,1610612766,10,10,2023-12-14T00:48:22Z,390000,False,,,0,,O. Robinson shooting personal FOUL (1 PF) (Hayward 2 FT),"[1631115, 202330]",1610612748.0,MIA,shooting,,,Robinson,O. Robinson,,,,,Mid-Range,8-16 Right,202058.0,1.0,0.0,Hayward,202330.0,,,,,,,,,,,,,,,
41,PT08M34.00S,2023-12-14T00:48:37.4Z,1,REGULAR,freethrow,1 of 2,[],202330,,,1610612766,10,11,2023-12-14T00:48:37Z,410000,False,,,0,,G. Hayward Free Throw 1 of 2 (4 PTS),[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,,,,,,,Made,4.0,,,,,,,,,,,,,
42,PT08M34.00S,2023-12-14T00:49:00.9Z,1,REGULAR,freethrow,2 of 2,[],202330,,,1610612766,10,12,2023-12-14T00:49:00Z,420000,False,,,0,,G. Hayward Free Throw 2 of 2 (5 PTS),[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,,,,,,,Made,5.0,,,,,,,,,,,,,
43,PT08M25.00S,2023-12-14T00:49:11.6Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1628997,87.99277266754271,50.245098039215684,1610612748,10,12,2023-12-14T00:49:21Z,430000,False,1.0,60.0,1,right,MISS C. Martin 6' driving DUNK - blocked,"[1628997, 1630208]",1610612748.0,MIA,driving,,,Martin,C. Martin,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,,,,6.04,,,,,,,,Richards,1630208.0
44,PT08M25.00S,2023-12-14T00:49:11.6Z,1,REGULAR,block,,[],1630208,,,1610612748,10,12,2023-12-14T00:49:15Z,440000,False,,,0,,N. Richards BLOCK (1 BLK),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
45,PT08M22.00S,2023-12-14T00:49:14.6Z,1,REGULAR,rebound,defensive,[],1641706,,,1610612766,10,12,2023-12-14T00:49:21Z,450000,False,,,0,,B. Miller REBOUND (Off:0 Def:1),[1641706],1610612766.0,CHA,,,,Miller,B. Miller,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,43.0,1.0,1.0,0.0,,,,,
46,PT08M22.00S,2023-12-14T00:49:19.2Z,1,REGULAR,turnover,out-of-bounds,[],1641706,,,1610612766,10,12,2023-12-14T00:54:34Z,460000,False,,,0,,B. Miller bad pass out-of-bounds TURNOVER (1 TO),[1641706],1610612766.0,CHA,bad pass,,,Miller,B. Miller,,,,,Mid-Range,8-16 Left,202027.0,,,,,,,1.0,,,,,,,,,,,,
47,PT08M00.00S,2023-12-14T00:49:43.8Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",202710,88.12417871222075,49.01960784313725,1610612748,12,12,2023-12-14T00:49:47Z,470000,False,-5.0,59.0,1,right,J. Butler pullup Jump Shot (3 PTS),[202710],1610612748.0,MIA,pullup,,,Butler,J. Butler,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Made,3.0,,,,5.93,,,,,,,,,
48,PT07M46.00S,2023-12-14T00:49:58.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628970,7.046649145860711,59.55882352941176,1610612766,12,12,2023-12-14T00:53:17Z,480000,False,-48.0,14.0,1,left,MISS M. Bridges floating Shot,[1628970],1610612766.0,CHA,floating,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,,,,4.97,,,,,,,,,
49,PT07M43.00S,2023-12-14T00:50:01.9Z,1,REGULAR,rebound,defensive,[],1631115,,,1610612748,12,12,2023-12-14T00:50:03Z,490000,False,,,0,,O. Robinson REBOUND (Off:0 Def:1),[1631115],1610612748.0,MIA,,,,Robinson,O. Robinson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,48.0,1.0,1.0,0.0,,,,,
50,PT07M42.00S,2023-12-14T00:50:02.5Z,1,REGULAR,turnover,bad pass,[],1631115,,,1610612748,12,12,2023-12-14T00:50:06Z,500000,False,,,0,,O. Robinson bad pass TURNOVER (1 TO),"[1631115, 1626179]",1610612748.0,MIA,,,,Robinson,O. Robinson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1.0,Rozier,1626179.0,,,,,,,,,,
51,PT07M42.00S,2023-12-14T00:50:02.5Z,1,REGULAR,steal,,[],1626179,,,1610612766,12,12,2023-12-14T00:50:04Z,510000,False,,,0,,T. Rozier STEAL (2 STL),[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
52,PT07M42.00S,2023-12-14T00:50:05.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1626179,6.258212877792378,51.71568627450981,1610612766,12,12,2023-12-14T00:54:03Z,520000,False,-9.0,6.0,1,left,MISS T. Rozier driving Layup,[1626179],1610612766.0,CHA,driving,,,Rozier,T. Rozier,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,,,1.07,,,,,,,,,
53,PT07M41.00S,2023-12-14T00:50:06.7Z,1,REGULAR,rebound,defensive,['team'],0,,,1610612748,12,12,2023-12-14T00:50:22Z,530000,False,,,0,,TEAM defensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,52.0,,,,,,,,
54,PT07M41.00S,2023-12-14T00:50:19.1Z,1,REGULAR,foul,personal,[],1628970,,,1610612748,12,12,2023-12-14T00:50:41Z,540000,False,,,0,,M. Bridges loose ball personal FOUL (1 PF),"[1628970, 202710]",1610612766.0,CHA,loose ball,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,202027.0,1.0,0.0,Butler,202710.0,,,,,,,,,,,,,,,
56,PT07M22.00S,2023-12-14T00:50:46.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631115,90.22667542706965,53.18627450980392,1610612748,12,12,2023-12-14T00:50:58Z,560000,False,16.0,39.0,1,right,MISS O. Robinson cutting Layup - blocked,"[1631115, 1626179]",1610612748.0,MIA,cutting,,,Robinson,O. Robinson,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,,,4.25,,,,,,,,Rozier,1626179.0
57,PT07M22.00S,2023-12-14T00:50:46.0Z,1,REGULAR,block,,[],1626179,,,1610612748,12,12,2023-12-14T00:50:48Z,570000,False,,,0,,T. Rozier BLOCK (1 BLK),[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
58,PT07M18.00S,2023-12-14T00:50:50.0Z,1,REGULAR,rebound,defensive,[],1626179,,,1610612766,12,12,2023-12-14T00:50:58Z,580000,False,,,0,,T. Rozier REBOUND (Off:0 Def:1),[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,56.0,1.0,1.0,0.0,,,,,
59,PT07M16.00S,2023-12-14T00:50:52.5Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628970,6.652431011826544,46.81372549019608,1610612766,12,14,2023-12-14T00:51:06Z,590000,False,16.0,10.0,1,left,M. Bridges running Layup (2 PTS) (T. Rozier 1 AST),"[1628970, 1626179]",1610612766.0,CHA,running,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,,,,,,Made,2.0,,,,1.88,,,,,T. Rozier,1626179.0,1.0,,
61,PT07M02.00S,2023-12-14T00:51:08.9Z,1,REGULAR,turnover,out-of-bounds,[],1629130,,,1610612748,12,14,2023-12-14T00:51:16Z,610000,False,,,0,,D. Robinson lost ball out-of-bounds TURNOVER (1 TO),[1629130],1610612748.0,MIA,lost ball,,,Robinson,D. Robinson,,,,,In The Paint (Non-RA),8-16 Center,1628954.0,,,,,,,1.0,,,,,,,,,,,,
62,PT07M02.00S,2023-12-14T00:51:12.9Z,1,REGULAR,substitution,out,[],1628970,,,1610612766,12,14,2023-12-14T00:51:18Z,620000,False,,,0,,SUB out: M. Bridges,[1628970],1610612766.0,CHA,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
63,PT07M02.00S,2023-12-14T00:51:12.9Z,1,REGULAR,substitution,in,[],1629023,,,1610612766,12,14,2023-12-14T00:51:18Z,630000,False,,,0,,SUB in: P. Washington,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,,
64,PT06M43.00S,2023-12-14T00:51:48.5Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1641706,33.196452036793694,49.50980392156863,1610612766,12,14,2023-12-14T00:51:55Z,640000,False,2.0,260.0,1,left,MISS B. Miller 25' pullup 3PT,[1641706],1610612766.0,CHA,pullup,,,Miller,B. Miller,,,,,Above the Break 3,24+ Center,,,,,,Missed,,,,,25.95,,,,,,,,,
65,PT06M38.00S,2023-12-14T00:51:53.5Z,1,REGULAR,rebound,defensive,[],1628997,,,1610612748,12,14,2023-12-14T00:51:55Z,650000,False,,,0,,C. Martin REBOUND (Off:1 Def:1),[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,64.0,2.0,1.0,1.0,,,,,
66,PT06M31.00S,2023-12-14T00:52:00.5Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629130,92.19776609724047,62.745098039215684,1610612748,12,14,2023-12-14T00:52:15Z,660000,False,64.0,21.0,1,right,MISS D. Robinson 6' turnaround fadeaway bank Shot,[1629130],1610612748.0,MIA,turnaround fadeaway bank,,,Robinson,D. Robinson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,,,,6.7,,,,,,,,,
67,PT06M28.00S,2023-12-14T00:52:03.5Z,1,REGULAR,rebound,defensive,[],1630208,,,1610612766,12,14,2023-12-14T00:52:05Z,670000,False,,,0,,N. Richards REBOUND (Off:0 Def:1),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,66.0,1.0,1.0,0.0,,,,,
68,PT06M18.00S,2023-12-14T00:52:13.5Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],202330,6.389618922470433,45.588235294117645,1610612766,12,16,2023-12-14T00:52:18Z,680000,False,22.0,8.0,1,left,G. Hayward driving Layup (7 PTS) (P. Washington 1 AST),"[202330, 1629023]",1610612766.0,CHA,driving,,,Hayward,G. Hayward,,,,,Restricted Area,0-8 Center,,,,,,Made,7.0,,,,2.34,,,,,P. Washington,1629023.0,1.0,,
70,PT05M53.00S,2023-12-14T00:52:42.5Z,1,REGULAR,turnover,3-second-violation,[],1631115,,,1610612748,12,16,2023-12-14T00:53:00Z,700000,False,,,0,,O. Robinson 3-second-violation TURNOVER (2 TO),[1631115],1610612748.0,MIA,,,,Robinson,O. Robinson,,,,,In The Paint (Non-RA),0-8 Center,202027.0,,,,,,,2.0,,,,,,,,,,,,
71,PT05M53.00S,2023-12-14T00:52:53.4Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612766,12,16,2023-12-14T00:52:53Z,710000,False,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,PT05M53.00S,2023-12-14T00:55:09.2Z,1,REGULAR,substitution,out,[],1628997,,,1610612766,12,16,2023-12-14T00:55:32Z,720000,False,,,0,,SUB out: C. Martin,[1628997],1610612748.0,MIA,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
73,PT05M53.00S,2023-12-14T00:55:09.2Z,1,REGULAR,substitution,out,[],1631115,,,1610612766,12,16,2023-12-14T00:55:32Z,730000,False,,,0,,SUB out: O. Robinson,[1631115],1610612748.0,MIA,,,,Robinson,O. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
74,PT05M53.00S,2023-12-14T00:55:09.2Z,1,REGULAR,substitution,out,[],1629130,,,1610612766,12,16,2023-12-14T00:55:32Z,740000,False,,,0,,SUB out: D. Robinson,[1629130],1610612748.0,MIA,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
75,PT05M53.00S,2023-12-14T00:55:09.2Z,1,REGULAR,substitution,out,[],1626179,,,1610612766,12,16,2023-12-14T00:55:32Z,750000,False,,,0,,SUB out: T. Rozier,[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,,,,,,,,,,,,,,,,,,,
76,PT05M53.00S,2023-12-14T00:55:09.2Z,1,REGULAR,substitution,in,[],1631170,,,1610612766,12,16,2023-12-14T00:55:32Z,760000,False,,,0,,SUB in: J. Jaquez Jr.,[1631170],1610612748.0,MIA,,,,Jaquez Jr.,J. Jaquez Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
77,PT05M53.00S,2023-12-14T00:55:09.2Z,1,REGULAR,substitution,in,[],1631288,,,1610612766,12,16,2023-12-14T00:55:32Z,770000,False,,,0,,SUB in: J. Cain,[1631288],1610612748.0,MIA,,,,Cain,J. Cain,,,,,,,,,,,,,,,,,,,,,,,,,,
78,PT05M53.00S,2023-12-14T00:55:09.2Z,1,REGULAR,substitution,in,[],201567,,,1610612766,12,16,2023-12-14T00:55:32Z,780000,False,,,0,,SUB in: K. Love,[201567],1610612748.0,MIA,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,,,,,
79,PT05M53.00S,2023-12-14T00:55:09.2Z,1,REGULAR,substitution,in,[],202397,,,1610612766,12,16,2023-12-14T00:55:32Z,790000,False,,,0,,SUB in: I. Smith,[202397],1610612766.0,CHA,,,,Smith,I. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
80,PT05M41.00S,2023-12-14T00:55:48.9Z,1,REGULAR,turnover,bad pass,[],1629023,,,1610612766,12,16,2023-12-14T00:55:57Z,800000,False,,,0,,P. Washington bad pass TURNOVER (1 TO),"[1629023, 202710]",1610612766.0,CHA,,,,Washington,P. Washington,,,,,Above the Break 3,24+ Right Center,,,,,,,,1.0,Butler,202710.0,,,,,,,,,,
81,PT05M41.00S,2023-12-14T00:55:48.9Z,1,REGULAR,steal,,[],202710,,,1610612748,12,16,2023-12-14T00:55:57Z,810000,False,,,0,,J. Butler STEAL (1 STL),[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
82,PT05M36.00S,2023-12-14T00:55:53.1Z,1,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",202710,93.24901445466492,50.245098039215684,1610612748,14,16,2023-12-14T00:56:02Z,820000,False,1.0,11.0,1,right,J. Butler running DUNK (5 PTS),[202710],1610612748.0,MIA,running,,,Butler,J. Butler,,,,,Restricted Area,0-8 Center,,,,,,Made,5.0,,,,1.11,,,,,,,,,
83,PT05M14.00S,2023-12-14T00:56:18.0Z,1,REGULAR,turnover,out-of-bounds,[],202397,,,1610612766,14,16,2023-12-14T00:56:25Z,830000,False,,,0,,I. Smith bad pass out-of-bounds TURNOVER (1 TO),[202397],1610612766.0,CHA,bad pass,,,Smith,I. Smith,,,,,Above the Break 3,24+ Right Center,202027.0,,,,,,,1.0,,,,,,,,,,,,
84,PT05M10.00S,2023-12-14T00:56:25.1Z,1,REGULAR,foul,personal,['2freethrow'],202397,,,1610612748,14,16,2023-12-14T00:56:37Z,840000,False,,,0,,I. Smith shooting personal FOUL (1 PF) (Cain 2 FT),"[202397, 1631288]",1610612766.0,CHA,shooting,,,Smith,I. Smith,,,,,Restricted Area,0-8 Center,1628954.0,1.0,0.0,Cain,1631288.0,,,,,,,,,,,,,,,
86,PT05M10.00S,2023-12-14T00:56:56.3Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],1631288,,,1610612748,15,16,2023-12-14T00:56:56Z,860000,False,,,0,,J. Cain Free Throw 1 of 2 (1 PTS),[1631288],1610612748.0,MIA,,,,Cain,J. Cain,,,,,,,,,,,,Made,1.0,,,,,,,,,,,,,
87,PT05M10.00S,2023-12-14T00:57:08.7Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],1631288,,,1610612748,16,16,2023-12-14T00:57:08Z,870000,False,,,0,,J. Cain Free Throw 2 of 2 (2 PTS),[1631288],1610612748.0,MIA,,,,Cain,J. Cain,,,,,,,,,,,,Made,2.0,,,,,,,,,,,,,
