actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
2,PT12M00.00S,2022-12-30T00:41:01.1Z,1,REGULAR,period,start,[],0,,,0,0,0,2022-12-30T00:41:01Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M57.00S,2022-12-30T00:41:03.3Z,1,REGULAR,jumpball,recovered,[],1628384,,,1610612761,0,0,2022-12-30T00:41:03Z,40000,False,,,0,,Jump Ball C. Koloko vs. S. Adams: Tip to O. Anunoby,"[1628384, 1631132, 203500]",1610612761.0,TOR,startperiod,O. Anunoby,1628384.0,Anunoby,O. Anunoby,Koloko,1631132.0,Adams,203500.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M45.00S,2022-12-30T00:41:15.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627783,19.398817345597898,36.76470588235294,1610612761,2,0,2022-12-30T00:41:28Z,70000,False,66.0,130.0,1,left,P. Siakam 14' fadeaway Jump Shot (2 PTS),[1627783],1610612761.0,TOR,fadeaway,,,Siakam,P. Siakam,,,,,In The Paint (Non-RA),8-16 Center,14.57,Made,2.0,,,,,,,,,,,,,,,,,
8,PT11M30.00S,2022-12-30T00:41:29.3Z,1,REGULAR,3pt,Jump Shot,[],1628415,74.98357424441524,9.558823529411764,1610612763,2,3,2022-12-30T00:41:34Z,80000,False,-202.0,183.0,1,right,D. Brooks 27' 3PT  (3 PTS) (J. Morant 1 AST),"[1628415, 1629630]",1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,Above the Break 3,24+ Left Center,27.25,Made,3.0,J. Morant,1629630.0,1.0,,,,,,,,,,,,,,
10,PT11M11.00S,2022-12-30T00:41:49.0Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1627783,13.354139290407357,42.64705882352941,1610612761,2,3,2022-12-30T00:41:53Z,100000,False,37.0,73.0,1,left,MISS P. Siakam 8' driving bank Hook,[1627783],1610612761.0,TOR,driving bank,,,Siakam,P. Siakam,,,,,In The Paint (Non-RA),8-16 Center,8.18,Missed,,,,,,,,,,,,,,,,,,
11,PT11M08.00S,2022-12-30T00:41:52.0Z,1,REGULAR,rebound,defensive,[],1629630,,,1610612763,2,3,2022-12-30T00:41:53Z,110000,False,,,0,,J. Morant REBOUND (Off:0 Def:1),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,10.0,1.0,1.0,0.0,,,,,,,,,,
12,PT11M05.00S,2022-12-30T00:41:55.1Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fastbreak']",1629630,82.47371879106439,37.254901960784316,1610612763,2,5,2022-12-30T00:42:03Z,120000,False,-64.0,112.0,1,right,J. Morant 12' running pullup Jump Shot (2 PTS),[1629630],1610612763.0,MEM,running pullup,,,Morant,J. Morant,,,,,In The Paint (Non-RA),8-16 Center,12.9,Made,2.0,,,,,,,,,,,,,,,,,
90,PT10M45.00S,2022-12-30T00:42:05.2Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631132,5.995400788436268,53.92156862745098,1610612761,2,5,2022-12-30T00:53:19Z,125000,False,-20.0,4.0,1,left,MISS C. Koloko Layup,[1631132],1610612761.0,TOR,,,,Koloko,C. Koloko,,,,,Restricted Area,0-8 Center,2.0,Missed,,,,,,,,,,,,,,,,,,
92,PT10M44.00S,2022-12-30T00:42:06.2Z,1,REGULAR,rebound,offensive,[],1631132,,,1610612761,2,5,2022-12-30T00:53:43Z,128750,False,,,0,,C. Koloko REBOUND (Off:1 Def:0),[1631132],1610612761.0,TOR,,,,Koloko,C. Koloko,,,,,Restricted Area,0-8 Center,,,,,,,90.0,1.0,0.0,1.0,,,,,,,,,,
13,PT10M43.00S,2022-12-30T00:42:15.3Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631132,6.915243101182654,46.07843137254902,1610612761,4,5,2022-12-30T00:53:37Z,130000,False,20.0,13.0,1,left,C. Koloko reverse Layup (2 PTS),[1631132],1610612761.0,TOR,reverse,,,Koloko,C. Koloko,,,,,Restricted Area,0-8 Center,2.32,Made,2.0,,,,,,,,,,,,,,,,,
