actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
2,PT12M00.00S,2023-01-13T00:40:35.2Z,1,REGULAR,period,start,[],0,,,0,0,0,2023-01-13T00:40:35Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M56.00S,2023-01-13T00:40:38.2Z,1,REGULAR,jumpball,recovered,[],1627832,,,1610612761,0,0,2023-01-13T00:40:38Z,40000,False,,,0,,Jump Ball S. Barnes vs. M. Plumlee: Tip to F. VanVleet,"[1627832, 1630567, 203486]",1610612761.0,TOR,startperiod,F. VanVleet,1627832.0,VanVleet,F. VanVleet,Barnes,1630567.0,Plumlee,203486.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M40.00S,2023-01-13T00:40:53.9Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628384,91.40932982917214,37.745098039215684,1610612761,2,0,2023-01-13T00:40:58Z,70000,False,-61.0,28.0,1,right,O. Anunoby 6' turnaround fadeaway Jump Shot (2 PTS),[1628384],1610612761.0,TOR,turnaround fadeaway,,,Anunoby,O. Anunoby,,,,,In The Paint (Non-RA),0-8 Center,6.75,Made,2.0,,,,,,,,,,,,,,,,,
8,PT11M20.00S,2023-01-13T00:41:14.2Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629667,11.908672798948752,61.76470588235294,1610612766,2,2,2023-01-13T00:41:20Z,80000,False,-59.0,59.0,1,left,J. McDaniels 8' fadeaway Jump Shot (2 PTS),[1629667],1610612766.0,CHA,fadeaway,,,McDaniels,J. McDaniels,,,,,In The Paint (Non-RA),8-16 Left,8.36,Made,2.0,,,,,,,,,,,,,,,,,
9,PT11M11.00S,2023-01-13T00:41:23.1Z,1,REGULAR,3pt,Jump Shot,[],1629018,85.23324572930355,95.58823529411765,1610612761,5,2,2023-01-13T00:41:28Z,90000,False,228.0,86.0,1,right,G. Trent Jr. 24' 3PT  (3 PTS) (O. Anunoby 1 AST),"[1629018, 1628384]",1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,Right Corner 3,24+ Right,24.37,Made,3.0,O. Anunoby,1628384.0,1.0,,,,,,,,,,,,,,
11,PT10M52.00S,2023-01-13T00:41:42.8Z,1,REGULAR,3pt,Jump Shot,[],1629667,30.436925098554536,26.225490196078432,1610612766,5,2,2023-01-13T00:41:49Z,110000,False,119.0,234.0,1,left,MISS J. McDaniels 26' 3PT,[1629667],1610612766.0,CHA,,,,McDaniels,J. McDaniels,,,,,Above the Break 3,24+ Right Center,26.21,Missed,,,,,,,,,,,,,,,,,,
12,PT10M48.00S,2023-01-13T00:41:46.8Z,1,REGULAR,rebound,defensive,[],1627832,,,1610612761,5,2,2023-01-13T00:41:49Z,120000,False,,,0,,F. VanVleet REBOUND (Off:0 Def:1),[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,Above the Break 3,24+ Right Center,,,,,,,11.0,1.0,1.0,0.0,,,,,,,,,,
13,PT10M40.00S,2023-01-13T00:41:53.6Z,1,REGULAR,3pt,Jump Shot,[],1628384,67.36202365308804,54.90196078431373,1610612761,5,2,2023-01-13T00:41:59Z,130000,False,25.0,254.0,1,right,MISS O. Anunoby 25' 3PT,[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,Above the Break 3,24+ Center,25.55,Missed,,,,,,,,,,,,,,,,,,
14,PT10M35.00S,2023-01-13T00:41:58.6Z,1,REGULAR,rebound,defensive,[],1629023,,,1610612766,5,2,2023-01-13T00:41:59Z,140000,False,,,0,,P. Washington REBOUND (Off:0 Def:1),[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,Above the Break 3,24+ Center,,,,,,,13.0,1.0,1.0,0.0,,,,,,,,,,
15,PT10M25.00S,2023-01-13T00:42:11.3Z,1,REGULAR,foul,personal,[],1627832,,,1610612766,5,2,2023-01-13T00:42:51Z,150000,False,,,0,,F. VanVleet personal FOUL (1 PF),"[1627832, 1629667]",1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,Left Corner 3,24+ Left,,,,,,,,,,,1201.0,1.0,0.0,McDaniels,1629667.0,,,,,
