actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
17,PT11M09.00S,2023-02-12T20:12:05.4Z,1,REGULAR,rebound,offensive,[],1630173,,,1610612761,2,1,2023-02-12T20:21:23Z,170000,False,,,0,,P. Achiuwa REBOUND (Off:2 Def:0),[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,16.0,2.0,0.0,2.0,,,,,
62,PT11M09.00S,2023-02-12T20:12:05.8Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630173,6.093955321944804,49.26470588235294,1610612761,2,1,2023-02-12T20:21:56Z,175000,False,4.0,5.0,1,left,MISS P. Achiuwa tip Layup,[1630173],1610612761.0,TOR,tip,,,Achiuwa,P. Achiuwa,,,,,Restricted Area,0-8 Center,0.61,Missed,,,,,,,,,,,,,,,,,,
63,PT11M08.00S,2023-02-12T20:12:06.8Z,1,REGULAR,rebound,offensive,[],1630173,,,1610612761,2,1,2023-02-12T20:21:56Z,177500,False,,,0,,P. Achiuwa REBOUND (Off:3 Def:0),[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,62.0,3.0,0.0,3.0,,,,,
18,PT11M06.00S,2023-02-12T20:12:07.3Z,1,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",1630173,5.590000152587891,50.0,1610612761,4,1,2023-02-12T20:22:05Z,180000,False,0.0,0.0,1,left,P. Achiuwa putback DUNK (2 PTS),[1630173],1610612761.0,TOR,putback,,,Achiuwa,P. Achiuwa,,,,,Restricted Area,0-8 Center,0.0,Made,2.0,,,,,,,,,,,,,,,,,
19,PT10M54.00S,2023-02-12T20:12:15.2Z,1,REGULAR,3pt,Jump Shot,[],1630191,71.17279894875165,23.52941176470588,1610612765,4,4,2023-02-12T20:12:25Z,190000,False,-132.0,218.0,1,right,I. Stewart 25' 3PT  (3 PTS) (K. Hayes 1 AST),"[1630191, 1630165]",1610612765.0,DET,,,,Stewart,I. Stewart,,,,,Above the Break 3,24+ Left Center,25.55,Made,3.0,K. Hayes,1630165.0,1.0,,,,,,,,,,,,,,
21,PT10M38.00S,2023-02-12T20:12:31.8Z,1,REGULAR,3pt,Jump Shot,[],1627832,25.706307490144546,82.35294117647058,1610612761,7,4,2023-02-12T20:12:36Z,210000,False,-162.0,189.0,1,left,F. VanVleet 24' 3PT  (3 PTS) (P. Siakam 1 AST),"[1627832, 1627783]",1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,Above the Break 3,24+ Left Center,24.89,Made,3.0,P. Siakam,1627783.0,1.0,,,,,,,,,,,,,,
23,PT10M17.00S,2023-02-12T20:12:54.7Z,1,REGULAR,3pt,Jump Shot,[],1630165,93.11760840998686,97.54901960784314,1610612765,7,4,2023-02-12T20:13:00Z,230000,False,238.0,12.0,1,right,MISS K. Hayes 3PT - blocked,"[1630165, 1627832]",1610612765.0,DET,,,,Hayes,K. Hayes,,,,,Right Corner 3,24+ Right,23.8,Missed,,,,,,,,,,,,,,VanVleet,1627832.0,,,
24,PT10M17.00S,2023-02-12T20:12:54.7Z,1,REGULAR,block,,[],1627832,,,1610612765,7,4,2023-02-12T20:12:58Z,240000,False,,,0,,F. VanVleet BLOCK (1 BLK),[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,,,,,,,,
25,PT10M17.00S,2023-02-12T20:12:54.7Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612765,7,4,2023-02-12T20:13:00Z,250000,False,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,23.0,,,,,,,,
27,PT10M15.00S,2023-02-12T20:13:11.6Z,1,REGULAR,3pt,Jump Shot,['2ndchance'],202711,66.44218134034165,57.107843137254896,1610612765,7,4,2023-02-12T20:13:15Z,270000,False,36.0,263.0,1,right,MISS B. Bogdanovic 26' 3PT,[202711],1610612765.0,DET,,,,Bogdanovic,B. Bogdanovic,,,,,Above the Break 3,24+ Center,26.53,Missed,,,,,,,,,,,,,,,,,,
28,PT10M12.00S,2023-02-12T20:13:14.6Z,1,REGULAR,rebound,defensive,[],1627783,,,1610612761,7,4,2023-02-12T20:13:15Z,280000,False,,,0,,P. Siakam REBOUND (Off:0 Def:1),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,27.0,1.0,1.0,0.0,,,,,
29,PT09M55.00S,2023-02-12T20:13:32.8Z,1,REGULAR,foul,personal,['2freethrow'],1631093,,,1610612761,7,4,2023-02-12T20:13:47Z,290000,False,,,0,,J. Ivey shooting personal FOUL (1 PF) (Siakam 2 FT),"[1631093, 1627783]",1610612765.0,DET,shooting,,,Ivey,J. Ivey,,,,,Mid-Range,8-16 Right,,,,,,,1627962.0,1.0,0.0,Siakam,1627783.0,,,,,,,,,
31,PT09M55.00S,2023-02-12T20:14:05.7Z,1,REGULAR,freethrow,1 of 2,[],1627783,,,1610612761,7,4,2023-02-12T20:14:05Z,310000,False,,,0,,MISS P. Siakam Free Throw 1 of 2,[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
32,PT09M55.00S,2023-02-12T20:14:05.7Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612761,7,4,2023-02-12T20:14:05Z,320000,False,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,31.0,,,,,,,,
33,PT09M55.00S,2023-02-12T20:14:20.6Z,1,REGULAR,freethrow,2 of 2,[],1627783,,,1610612761,8,4,2023-02-12T20:14:20Z,330000,False,,,0,,P. Siakam Free Throw 2 of 2 (1 PTS),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
34,PT09M40.00S,2023-02-12T20:14:37.0Z,1,REGULAR,3pt,Jump Shot,[],1630165,71.04139290407359,74.75490196078431,1610612765,8,4,2023-02-12T20:14:41Z,340000,False,124.0,220.0,1,right,MISS K. Hayes 25' 3PT,[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,Above the Break 3,24+ Right Center,25.22,Missed,,,,,,,,,,,,,,,,,,
35,PT09M37.00S,2023-02-12T20:14:40.0Z,1,REGULAR,rebound,defensive,[],1630173,,,1610612761,8,4,2023-02-12T20:14:41Z,350000,False,,,0,,P. Achiuwa REBOUND (Off:3 Def:1),[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,34.0,4.0,1.0,3.0,,,,,
36,PT09M20.00S,2023-02-12T20:14:57.2Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1630567,7.046649145860711,50.49019607843137,1610612761,10,4,2023-02-12T20:15:01Z,360000,False,-2.0,14.0,1,left,S. Barnes driving DUNK (4 PTS) (P. Achiuwa 1 AST),"[1630567, 1630173]",1610612761.0,TOR,driving,,,Barnes,S. Barnes,,,,,Restricted Area,0-8 Center,1.39,Made,4.0,P. Achiuwa,1630173.0,1.0,,,,,,,,,,,,,,
38,PT09M06.00S,2023-02-12T20:15:10.9Z,1,REGULAR,3pt,Jump Shot,[],1630191,77.61169513797634,87.00980392156863,1610612765,10,7,2023-02-12T20:15:15Z,380000,False,185.0,158.0,1,right,I. Stewart 24' 3PT  (6 PTS) (J. Duren 1 AST),"[1630191, 1631105]",1610612765.0,DET,,,,Stewart,I. Stewart,,,,,Above the Break 3,24+ Right Center,24.33,Made,6.0,J. Duren,1631105.0,1.0,,,,,,,,,,,,,,
40,PT08M55.00S,2023-02-12T20:15:26.2Z,1,REGULAR,foul,technical,['1freethrow'],1631105,,,1610612761,10,7,2023-02-12T20:15:34Z,400000,False,,,0,,J. Duren defensive-3-second technical FOUL (1 Tech),[1631105],1610612765.0,DET,defensive-3-second,,,Duren,J. Duren,,,,,,,,,,,,,202007.0,0.0,1.0,,,,,,,,,,,
41,PT08M55.00S,2023-02-12T20:15:48.4Z,1,REGULAR,freethrow,1 of 1,[],1627832,,,1610612761,10,7,2023-02-12T20:15:48Z,410000,False,,,0,,MISS F. VanVleet technical Free Throw 1 of 1,[1627832],1610612761.0,TOR,technical,,,VanVleet,F. VanVleet,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
42,PT08M55.00S,2023-02-12T20:15:48.4Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612761,10,7,2023-02-12T20:15:48Z,420000,False,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,41.0,,,,,,,,
43,PT08M48.00S,2023-02-12T20:16:10.5Z,1,REGULAR,3pt,Jump Shot,[],1627832,11.12023653088042,96.81372549019608,1610612761,13,7,2023-02-12T20:16:15Z,430000,False,-234.0,52.0,1,left,F. VanVleet 3PT  (6 PTS) (S. Barnes 1 AST),"[1627832, 1630567]",1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,Left Corner 3,24+ Left,23.98,Made,6.0,S. Barnes,1630567.0,1.0,,,,,,,,,,,,,,
45,PT08M34.00S,2023-02-12T20:16:24.1Z,1,REGULAR,2pt,Jump Shot,[],202711,90.3580814717477,77.94117647058823,1610612765,13,9,2023-02-12T20:16:29Z,450000,False,140.0,38.0,1,right,B. Bogdanovic 14' turnaround Jump Shot (2 PTS) (K. Hayes 2 AST),"[202711, 1630165]",1610612765.0,DET,turnaround,,,Bogdanovic,B. Bogdanovic,,,,,Mid-Range,8-16 Right,14.48,Made,2.0,K. Hayes,1630165.0,2.0,,,,,,,,,,,,,,
47,PT08M08.00S,2023-02-12T20:16:50.6Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1627751,17.95335085413929,47.30392156862745,1610612761,15,9,2023-02-12T20:16:55Z,470000,False,13.0,116.0,1,left,J. Poeltl 11' turnaround Hook (2 PTS) (F. VanVleet 1 AST),"[1627751, 1627832]",1610612761.0,TOR,turnaround,,,Poeltl,J. Poeltl,,,,,In The Paint (Non-RA),8-16 Center,11.71,Made,2.0,F. VanVleet,1627832.0,1.0,,,,,,,,,,,,,,
49,PT07M56.00S,2023-02-12T20:17:03.2Z,1,REGULAR,turnover,out-of-bounds,[],1630165,,,1610612765,15,9,2023-02-12T20:17:09Z,490000,False,,,0,,K. Hayes bad pass out-of-bounds TURNOVER (1 TO),[1630165],1610612765.0,DET,bad pass,,,Hayes,K. Hayes,,,,,Above the Break 3,24+ Center,,,,,,,202007.0,,,,,,,,,,,1.0,,
50,PT07M50.00S,2023-02-12T20:17:12.0Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1627832,19.530223390275953,93.62745098039215,1610612761,18,9,2023-02-12T20:17:16Z,500000,False,-218.0,131.0,1,left,F. VanVleet 25' 3PT  (9 PTS) (P. Siakam 2 AST),"[1627832, 1627783]",1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,Above the Break 3,24+ Left Center,25.45,Made,9.0,P. Siakam,1627783.0,2.0,,,,,,,,,,,,,,
52,PT07M38.00S,2023-02-12T20:17:25.8Z,1,REGULAR,foul,personal,[],1627832,,,1610612765,18,9,2023-02-12T20:17:37Z,520000,False,,,0,,F. VanVleet personal FOUL (1 PF),"[1627832, 1631093]",1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1627524.0,1.0,0.0,Ivey,1631093.0,,,,,,,,,
54,PT07M28.00S,2023-02-12T20:18:03.3Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630165,90.75229960578186,40.44117647058824,1610612765,18,9,2023-02-12T20:18:07Z,540000,False,-48.0,34.0,1,right,MISS K. Hayes driving floating Shot - blocked,"[1630165, 1627751]",1610612765.0,DET,driving floating,,,Hayes,K. Hayes,,,,,In The Paint (Non-RA),0-8 Center,5.89,Missed,,,,,,,,,,,,,,Poeltl,1627751.0,,,
55,PT07M28.00S,2023-02-12T20:18:03.3Z,1,REGULAR,block,,[],1627751,,,1610612765,18,9,2023-02-12T20:18:06Z,550000,False,,,0,,J. Poeltl BLOCK (1 BLK),[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
56,PT07M26.00S,2023-02-12T20:18:05.3Z,1,REGULAR,rebound,defensive,[],1627832,,,1610612761,18,9,2023-02-12T20:18:07Z,560000,False,,,0,,F. VanVleet REBOUND (Off:0 Def:1),[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,54.0,1.0,1.0,0.0,,,,,
57,PT07M22.00S,2023-02-12T20:18:12.1Z,1,REGULAR,turnover,traveling,[],1627783,,,1610612761,18,9,2023-02-12T20:18:17Z,570000,False,,,0,,P. Siakam traveling TURNOVER (1 TO),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,Mid-Range,8-16 Left,,,,,,,1627962.0,,,,,,,,,,,1.0,,
58,PT06M59.00S,2023-02-12T20:18:46.4Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1630165,90.48948751642575,96.56862745098039,1610612765,18,9,2023-02-12T20:19:25Z,572500,False,233.0,37.0,1,right,MISS K. Hayes step back 3PT,[1630165],1610612765.0,DET,step back,,,Hayes,K. Hayes,,,,,Right Corner 3,24+ Right,23.57,Missed,,,,,,,,,,,,,,,,,,
59,PT06M58.00S,2023-02-12T20:18:47.4Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612765,18,9,2023-02-12T20:19:25Z,573750,False,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,58.0,,,,,,,,
60,PT06M58.00S,2023-02-12T20:18:49.7Z,1,REGULAR,turnover,shot clock,['team'],0,,,1610612765,18,9,2023-02-12T20:19:06Z,575000,False,,,0,,DET shot clock Team TURNOVER,[],1610612765.0,DET,,,,,,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,,,,,,,,
61,PT06M58.00S,2023-02-12T20:18:56.0Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612761,18,9,2023-02-12T20:19:33Z,610000,False,,,0,,TOR Timeout,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,PT06M40.00S,2023-02-12T20:22:08.2Z,1,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1630173,13.61695137976347,48.77450980392157,1610612761,18,9,2023-02-12T20:22:12Z,620000,False,6.0,75.0,1,left,MISS P. Achiuwa 7' driving Hook,[1630173],1610612761.0,TOR,driving,,,Achiuwa,P. Achiuwa,,,,,In The Paint (Non-RA),0-8 Center,7.57,Missed,,,,,,,,,,,,,,,,,,
65,PT06M38.00S,2023-02-12T20:22:10.2Z,1,REGULAR,rebound,defensive,[],1630191,,,1610612765,18,9,2023-02-12T20:22:12Z,630000,False,,,0,,I. Stewart REBOUND (Off:0 Def:1),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,64.0,1.0,1.0,0.0,,,,,
66,PT06M31.00S,2023-02-12T20:22:16.8Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],202711,93.9060446780552,50.98039215686274,1610612765,18,11,2023-02-12T20:22:21Z,640000,False,5.0,5.0,1,right,B. Bogdanovic driving Layup (4 PTS),[202711],1610612765.0,DET,driving,,,Bogdanovic,B. Bogdanovic,,,,,Restricted Area,0-8 Center,0.69,Made,4.0,,,,,,,,,,,,,,,,,
67,PT06M17.00S,2023-02-12T20:22:30.9Z,1,REGULAR,2pt,Hook,['pointsinthepaint'],1627751,12.697109067017081,41.42156862745098,1610612761,18,11,2023-02-12T20:22:35Z,650000,False,43.0,67.0,1,left,MISS J. Poeltl 7' Hook,[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,In The Paint (Non-RA),0-8 Center,7.95,Missed,,,,,,,,,,,,,,,,,,
68,PT06M14.00S,2023-02-12T20:22:33.4Z,1,REGULAR,rebound,defensive,[],1630191,,,1610612765,18,11,2023-02-12T20:22:33Z,660000,False,,,0,,I. Stewart REBOUND (Off:0 Def:2),[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,67.0,2.0,2.0,0.0,,,,,
69,PT06M05.00S,2023-02-12T20:22:43.2Z,1,REGULAR,turnover,out-of-bounds,[],1630165,,,1610612765,18,11,2023-02-12T20:22:51Z,670000,False,,,0,,K. Hayes bad pass out-of-bounds TURNOVER (2 TO),[1630165],1610612765.0,DET,bad pass,,,Hayes,K. Hayes,,,,,Above the Break 3,24+ Right Center,,,,,,,1627524.0,,,,,,,,,,,2.0,,
70,PT05M52.00S,2023-02-12T20:23:13.3Z,1,REGULAR,foul,offensive,[],1630567,,,1610612761,18,11,2023-02-12T20:23:19Z,680000,False,,,0,,S. Barnes offensive FOUL (1 PF),"[1630567, 1630165]",1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Mid-Range,8-16 Left,,,,,,,202007.0,1.0,0.0,Hayes,1630165.0,,,,,,,,,
72,PT05M52.00S,2023-02-12T20:23:13.3Z,1,REGULAR,turnover,offensive foul,[],1630567,,,1610612761,18,11,2023-02-12T20:23:13Z,700000,False,,,0,,S. Barnes offensive foul TURNOVER (1 TO),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Mid-Range,8-16 Left,,,,,,,202007.0,,,,,,,,,,,1.0,,
73,PT05M40.00S,2023-02-12T20:23:33.8Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1631093,85.62746386333771,75.98039215686273,1610612765,18,11,2023-02-12T20:23:38Z,710000,False,130.0,83.0,1,right,MISS J. Ivey 15' pullup Shot,[1631093],1610612765.0,DET,pullup,,,Ivey,J. Ivey,,,,,Mid-Range,8-16 Right,15.39,Missed,,,,,,,,,,,,,,,,,,
74,PT05M37.00S,2023-02-12T20:23:36.8Z,1,REGULAR,rebound,defensive,[],1630173,,,1610612761,18,11,2023-02-12T20:23:38Z,720000,False,,,0,,P. Achiuwa REBOUND (Off:3 Def:2),[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,73.0,5.0,2.0,3.0,,,,,
75,PT05M30.00S,2023-02-12T20:23:43.4Z,1,REGULAR,2pt,Jump Shot,[],1627832,18.084756898817346,22.058823529411764,1610612761,20,11,2023-02-12T20:23:47Z,730000,False,140.0,117.0,1,left,F. VanVleet 18' pullup Jump Shot (11 PTS),[1627832],1610612761.0,TOR,pullup,,,VanVleet,F. VanVleet,,,,,Mid-Range,16-24 Right Center,18.25,Made,11.0,,,,,,,,,,,,,,,,,
76,PT05M20.00S,2023-02-12T20:23:57.6Z,1,REGULAR,foul,offensive,[],1631105,,,1610612765,20,11,2023-02-12T20:24:26Z,740000,False,,,0,,J. Duren offensive FOUL (1 PF),"[1631105, 1627832]",1610612765.0,DET,,,,Duren,J. Duren,,,,,Mid-Range,16-24 Right Center,,,,,,,1627524.0,1.0,1.0,VanVleet,1627832.0,,,,,,,,,
78,PT05M20.00S,2023-02-12T20:23:57.6Z,1,REGULAR,turnover,offensive foul,[],1631105,,,1610612765,20,11,2023-02-12T20:23:57Z,760000,False,,,0,,J. Duren offensive foul TURNOVER (1 TO),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,Mid-Range,16-24 Right Center,,,,,,,1627524.0,,,,,,,,,,,1.0,,
79,PT05M20.00S,2023-02-12T20:24:04.0Z,1,REGULAR,substitution,out,[],1631093,,,1610612761,20,11,2023-02-12T20:24:14Z,770000,False,,,0,,SUB out: J. Ivey,[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,,,,,,,,,,,,,,,,,,,,,,
80,PT05M20.00S,2023-02-12T20:24:04.0Z,1,REGULAR,substitution,out,[],1630191,,,1610612761,20,11,2023-02-12T20:24:14Z,780000,False,,,0,,SUB out: I. Stewart,[1630191],1610612765.0,DET,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,,,,,,,,,,,,
81,PT05M20.00S,2023-02-12T20:24:04.0Z,1,REGULAR,substitution,in,[],202692,,,1610612761,20,11,2023-02-12T20:24:14Z,790000,False,,,0,,SUB in: A. Burks,[202692],1610612765.0,DET,,,,Burks,A. Burks,,,,,,,,,,,,,,,,,,,,,,,,,,
82,PT05M20.00S,2023-02-12T20:24:04.0Z,1,REGULAR,substitution,in,[],1628977,,,1610612761,20,11,2023-02-12T20:24:14Z,800000,False,,,0,,SUB in: H. Diallo,[1628977],1610612765.0,DET,,,,Diallo,H. Diallo,,,,,,,,,,,,,,,,,,,,,,,,,,
83,PT05M15.00S,2023-02-12T20:24:22.6Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1627832,39.37253613666228,51.470588235294116,1610612761,20,11,2023-02-12T20:24:28Z,810000,False,-7.0,318.0,1,left,MISS F. VanVleet 31' pullup 3PT,[1627832],1610612761.0,TOR,pullup,,,VanVleet,F. VanVleet,,,,,Above the Break 3,24+ Center,31.77,Missed,,,,,,,,,,,,,,,,,,
84,PT05M11.00S,2023-02-12T20:24:26.6Z,1,REGULAR,rebound,defensive,[],1631105,,,1610612765,20,11,2023-02-12T20:24:28Z,820000,False,,,0,,J. Duren REBOUND (Off:0 Def:1),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,83.0,1.0,1.0,0.0,,,,,
85,PT05M01.00S,2023-02-12T20:24:37.2Z,1,REGULAR,turnover,bad pass,[],202711,,,1610612765,20,11,2023-02-12T20:24:41Z,830000,False,,,0,,B. Bogdanovic bad pass TURNOVER (1 TO),"[202711, 1627751]",1610612765.0,DET,,,,Bogdanovic,B. Bogdanovic,,,,,Above the Break 3,16-24 Left Center,,,,,,,,,,,,,,,,,,1.0,Poeltl,1627751.0
