actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
2,PT12M00.00S,2023-03-26T22:10:52.9Z,1,REGULAR,period,start,[],0,,,0,0,0,2023-03-26T22:10:52Z,20000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,PT11M57.00S,2023-03-26T22:10:55.8Z,1,REGULAR,jumpball,recovered,[],1627783,,,1610612761,0,0,2023-03-26T22:10:55Z,40000,False,,,0,,Jump Ball J. Poeltl vs. K. Porzingis: Tip to P. Siakam,"[1627783, 1627751, 204001]",1610612761.0,TOR,startperiod,P. Siakam,1627783.0,Siakam,P. Siakam,Poeltl,1627751.0,Porzingis,204001.0,,,,,,,,,,,,,,,,,,,,,,
7,PT11M45.00S,2023-03-26T22:11:06.9Z,1,REGULAR,turnover,bad pass,[],1627751,,,1610612761,0,0,2023-03-26T22:11:11Z,70000,False,,,0,,J. Poeltl bad pass TURNOVER (1 TO),"[1627751, 204001]",1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,Mid-Range,16-24 Center,1.0,Porzingis,204001.0,,,,,,,,,,,,,,,,,
8,PT11M45.00S,2023-03-26T22:11:06.9Z,1,REGULAR,steal,,[],204001,,,1610612764,0,0,2023-03-26T22:11:09Z,80000,False,,,0,,K. Porzingis STEAL (1 STL),[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
9,PT11M40.00S,2023-03-26T22:11:11.9Z,1,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1630557,66.83639947437582,62.00980392156863,1610612764,0,0,2023-03-26T22:11:17Z,90000,False,60.0,259.0,1,right,MISS C. Kispert 26' running 3PT,[1630557],1610612764.0,WAS,running,,,Kispert,C. Kispert,,,,,Above the Break 3,24+ Center,,,,26.61,Missed,,,,,,,,,,,,,,,
10,PT11M37.00S,2023-03-26T22:11:14.9Z,1,REGULAR,rebound,defensive,[],1627783,,,1610612761,0,0,2023-03-26T22:11:17Z,100000,False,,,0,,P. Siakam REBOUND (Off:0 Def:1),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,Above the Break 3,24+ Center,,,,,,9.0,1.0,1.0,0.0,,,,,,,,,,,
11,PT11M31.00S,2023-03-26T22:11:21.1Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1627832,29.38567674113009,75.24509803921569,1610612761,3,0,2023-03-26T22:11:35Z,110000,False,-126.0,224.0,1,left,F. VanVleet 25' 3PT step back (3 PTS),[1627832],1610612761.0,TOR,step back,,,VanVleet,F. VanVleet,,,,,Above the Break 3,24+ Left Center,,,,25.68,Made,,,,,3.0,,,,,,,,,,
12,PT11M11.00S,2023-03-26T22:11:40.8Z,1,REGULAR,turnover,lost ball,[],204001,,,1610612764,3,0,2023-03-26T22:11:44Z,120000,False,,,0,,K. Porzingis lost ball TURNOVER (1 TO),"[204001, 1627751]",1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,Mid-Range,16-24 Left Center,1.0,Poeltl,1627751.0,,,,,,,,,,,,,,,,,
13,PT11M11.00S,2023-03-26T22:11:40.8Z,1,REGULAR,steal,,[],1627751,,,1610612761,3,0,2023-03-26T22:11:42Z,130000,False,,,0,,J. Poeltl STEAL (1 STL),[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
14,PT10M58.00S,2023-03-26T22:11:54.5Z,1,REGULAR,2pt,Jump Shot,['fromturnover'],1627832,10.85742444152431,16.911764705882355,1610612761,3,0,2023-03-26T22:12:02Z,140000,False,165.0,50.0,1,left,MISS F. VanVleet 17' pullup Shot,[1627832],1610612761.0,TOR,pullup,,,VanVleet,F. VanVleet,,,,,Mid-Range,16-24 Right,,,,17.27,Missed,,,,,,,,,,,,,,,
15,PT10M54.00S,2023-03-26T22:11:58.5Z,1,REGULAR,rebound,defensive,[],204001,,,1610612764,3,0,2023-03-26T22:12:02Z,150000,False,,,0,,K. Porzingis REBOUND (Off:0 Def:1),[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,Mid-Range,16-24 Right,,,,,,14.0,1.0,1.0,0.0,,,,,,,,,,,
16,PT10M43.00S,2023-03-26T22:12:12.8Z,1,REGULAR,foul,personal,[],1630567,,,1610612764,3,0,2023-03-26T22:12:42Z,160000,False,,,0,,S. Barnes personal FOUL (1 PF),"[1630567, 204001]",1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,1627541.0,1.0,0.0,Porzingis,204001.0,,,,,
18,PT10M38.00S,2023-03-26T22:12:57.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1630166,89.17542706964521,50.0,1610612764,3,2,2023-03-26T22:13:00Z,180000,False,0.0,49.0,1,right,D. Avdija driving finger roll Layup (2 PTS),[1630166],1610612764.0,WAS,driving finger roll,,,Avdija,D. Avdija,,,,,In The Paint (Non-RA),0-8 Center,,,,4.93,Made,,,,,2.0,,,,,,,,,,
19,PT10M28.00S,2023-03-26T22:13:06.9Z,1,REGULAR,3pt,Jump Shot,[],1628384,14.14257555847569,2.2058823529411766,1610612761,3,2,2023-03-26T22:13:10Z,190000,False,239.0,80.0,1,left,MISS O. Anunoby 25' 3PT,[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,Right Corner 3,24+ Right,,,,25.22,Missed,,,,,,,,,,,,,,,
20,PT10M25.00S,2023-03-26T22:13:09.9Z,1,REGULAR,rebound,defensive,[],1626153,,,1610612764,3,2,2023-03-26T22:13:10Z,200000,False,,,0,,D. Wright REBOUND (Off:0 Def:1),[1626153],1610612764.0,WAS,,,,Wright,D. Wright,,,,,Right Corner 3,24+ Right,,,,,,19.0,1.0,1.0,0.0,,,,,,,,,,,
